Simulation_ID,Soil_Type,Structure_Type,Embedment_Depth_m,Structure_Width_m,HD_Ratio,Groundwater_Condition,Cohesion_kPa,Friction_Angle_degrees,Youngs_Modulus_MPa,Poissons_Ratio,Unit_Weight_kN_per_m3,Permeability_m_per_s,Applied_Surcharge_kPa,Max_Vertical_Displacement_mm,Max_Horizontal_Displacement_mm,Max_Shear_Strain_percent,Max_Principal_Stress_kPa,Min_Safety_Factor,Pore_Water_Pressure_kPa,Failure_Mode,Failure_Occurred
1179,Mixed,Basement,13.436158661144042,4.287238242688191,4.435450870964869,Partially Saturated,94.93629402220326,29.757659729396593,52.59196782082066,0.27920089469195253,18.319131866066222,3.4222526206807984e-10,92.44913151254653,10.57603180707206,24.70567525222973,12.818057497208848,113.95204610259215,2.1039920048763774,-19.265433836878515,None,0
1180,Sand,Tunnel,8.115870139512703,3.693742117222193,1.8385017937191246,Partially Saturated,89.42904151388099,23.547570326530916,31.409780976050037,0.16242418551256457,17.312656853104897,6.886062368892656e-07,35.288274217374436,135.5967159120548,52.79487358499121,0.3264298272113564,701.6118616617758,2.7513196341012436,-73.44348141489539,None,0
1181,Clay,Retaining Wall,6.017267981061071,11.976186541629462,2.7204882553353706,Saturated,75.99509158498391,9.066876108303807,73.60374921659297,0.4472877063810007,17.9430109093563,4.271433373728385e-05,88.66882277785196,0.3810176163128709,79.24309720338394,17.116535473721054,323.77643842245106,0.6699902114840046,89.09149102892954,Piping,0
1182,Clay,Foundation,10.512793315586606,13.657734710499764,1.4621291988276646,Partially Saturated,43.22868041604657,3.321747788804519,77.90258501590377,0.43058568504011985,19.063485443264057,2.9719824731880142e-08,99.80017281842221,-3.962969751790908,-23.615562167486374,17.291599795298012,930.3135418925365,0.6279429914516108,101.06607718536571,Piping,0
1183,Sand,Foundation,10.391270252281462,3.4094439788235706,2.7169653724271714,Partially Saturated,30.79956360902075,7.14219372932134,93.79197419850819,0.43984977799450664,21.07246170014444,6.352024063875714e-10,23.134589320796252,105.98269953170289,30.112773680166036,10.103720614360101,576.2037362406343,3.4713958655623705,39.528807445406244,Piping,0
1184,Clay,Basement,4.721525747886446,15.978137839589996,1.081636834789459,Dry,28.456787656046767,7.724264429583809,75.89079609826244,0.292162578154068,18.397062500575945,0.00047620054472136147,12.143466917300527,102.77525682177888,-1.9659365720836632,0.3332441060179292,261.238216304278,3.8776990504185784,-81.87350111001419,Structural Buckling,0
1185,Clay,Retaining Wall,18.3552899430234,21.32062213116061,3.0481833132746665,Partially Saturated,75.95631290945938,30.3156200497371,9.711086232974957,0.19937060148657337,19.347460054277835,3.792569592730754e-07,10.879861657430334,46.08445071060984,88.32934604059196,7.428384240534649,854.3005745283472,3.162671577118059,269.874756258495,Structural Buckling,0
1186,Clay,Foundation,10.80162448940952,12.031221551831456,2.8525116230844967,Dry,34.486619559900944,37.909939541979554,83.7624552005851,0.2087440360639217,20.87342726157201,4.226305383796358e-10,37.748560952608166,108.49187973770306,40.778548360755664,9.102521652508349,984.0813268469577,3.8711577680562415,139.45334784495859,Heave,0
1187,Mixed,Tunnel,6.852039969165619,19.43511985069454,4.182862662713622,Partially Saturated,78.51185806189194,32.57752899515635,50.820832640396716,0.29197782657826155,21.568782328594146,3.0312496544561444e-07,80.87686641598476,68.03893318232448,84.94429091540266,16.810961648283286,757.1538558861295,1.0370104906876034,93.77851528301017,None,0
1188,Sand,Tunnel,24.920719991310143,6.324743921942442,3.019547817096055,Dry,98.22782000978795,39.68815345660015,18.89011728972894,0.35261624994247176,18.09798157115117,2.062641265519445e-10,75.08298839329316,106.52109642290463,57.142643446229286,0.6852860799056537,712.9916702985055,3.545640815187274,42.683603529997924,None,0
1189,Clay,Basement,2.072118573064401,14.650879462886174,2.339347448556194,Saturated,18.884387287154702,1.7464055279455204,97.95513301406632,0.2895431943290962,17.067733214474654,2.4380697907615723e-10,19.732504247922876,77.32149728970414,-12.4155605418993,10.157505106107987,864.114167914082,3.670568256057165,170.7504678992313,None,0
1190,Sand,Foundation,14.720160417902997,20.361397937446757,2.59851105793928,Partially Saturated,11.41121921691487,1.2834584263900517,66.75376177476787,0.26837671036024097,19.492858712029587,1.6960686121392703e-08,53.47293546823293,107.19215687719034,80.0813465412046,9.190651147399167,69.20821173593204,1.5154783730114603,111.25773872340622,Piping,1
1191,Mixed,Tunnel,14.178487877822576,18.004897099126758,3.2213039625470397,Dry,11.945602327407245,27.341966721955156,89.76879969896804,0.4390476617198721,21.374660386014163,5.505500814322294e-06,36.15362862270125,113.62717859886074,11.268068396957325,4.433948773904857,894.4812606499075,2.768596265950604,239.13551178685452,None,0
1192,Clay,Foundation,20.792177515590456,20.152327700286524,4.278102023799905,Partially Saturated,5.899782068165427,1.0242886197816414,21.878289915806192,0.3443142583028945,17.490879924612393,8.617783037533018e-06,83.18355165850319,35.37015910671453,66.66236261935663,4.868381494207061,287.2886717310454,1.5704624621957861,122.6844867433635,Piping,1
1193,Sand,Basement,12.903197452165802,18.864976258554655,0.6877905337114358,Saturated,69.09269418376095,35.62907571983728,78.76139524893884,0.27220690463381547,18.99668363887438,0.00020425888830920605,80.41734748927965,51.63871964979508,36.1006273449927,11.618279895930543,610.9677893542839,0.8825618381760567,108.73081755351475,None,1
1194,Mixed,Basement,16.356055863243796,5.662614450988282,4.669675385573818,Saturated,59.29830552666681,18.886920279683423,61.668351833778146,0.35695238048082717,18.9158017756469,5.700380018329994e-10,81.01369265117266,70.71089885037989,64.92582486248438,19.37402206569066,474.8791710420029,3.345720841228374,-20.630833066444822,None,0
1195,Mixed,Retaining Wall,27.436633419972313,5.258708236118279,0.8774703762609557,Saturated,56.447758118907664,36.976306660783706,41.7009559614702,0.3875273526201264,21.562556504844032,1.7696899072340877e-07,52.52646340631056,20.486572985405687,38.582734532072976,15.858640069508116,461.7706456750561,3.6708259594382815,-70.49072276869649,None,0
1196,Sand,Foundation,6.7119065533841,24.46194749981545,2.051150315427132,Saturated,58.1610826895166,9.994138834221914,25.298973717129474,0.26021473942864437,18.740247335625686,2.1603810246269094e-07,80.74650508520752,145.2542082488921,90.63358678498787,10.002743409397066,477.8508670414873,0.8852485265406707,-15.550269487018525,Heave,1
1197,Clay,Tunnel,4.9542160034412035,13.610747327977034,2.0128068026296018,Partially Saturated,6.953997135852907,25.696329437403502,37.371066940370795,0.29252590577976856,19.217546746275833,1.682011157339055e-07,73.33587881171817,137.86205425912866,36.31615127260267,11.48169913831891,699.5896047289148,2.7686698695354566,-35.45851163818243,Excessive Settlement,1
1198,Clay,Basement,22.909233150475295,19.112704658097353,2.89286677755626,Saturated,29.12521977892848,27.96217079134689,55.73838752058849,0.3425608706932882,16.829521947893337,7.76994252062282e-05,52.4760754960782,114.31646198641727,-22.108352090335615,11.482989015186371,692.2104750945939,3.8986350065080893,189.51408396982907,None,0
1199,Sand,Foundation,22.801244809176644,17.99377773248653,2.0959761911888974,Partially Saturated,26.584693001507876,11.490470107633781,74.63851992248193,0.3412771006257791,18.749415016644264,4.7804486069161495e-05,77.27565537800685,21.72603722704153,28.789959734903306,14.02995728439796,407.0947127605387,1.455925611620595,2.2838644283873464,None,0
1200,Mixed,Foundation,27.75007425997785,3.9744692482017836,1.4867157423735944,Saturated,47.90256114928098,14.690288451752448,46.41472951243748,0.20264760323766412,18.0507644944093,3.582829599795743e-07,37.68610391115415,62.49409208741518,95.7698450865567,6.746368119159314,993.2092515633321,3.1284809097413495,170.31091589539972,Heave,0
1201,Sand,Tunnel,29.52839786292253,13.92623364733189,1.595408302379894,Partially Saturated,87.89968323330962,22.05804617221332,42.291057671893824,0.29909035083201674,17.329967480898908,2.816283813743989e-05,77.98079762026187,138.36541938416298,72.64792464480703,13.52141771600091,967.9984860683327,1.9430254706244015,132.60051330068197,Piping,1
1202,Sand,Basement,12.762799936967001,14.470182353864471,4.933827343652524,Saturated,97.21612683038863,15.345703402896284,5.8132852596689,0.22773676423364536,19.05203984505085,2.5962834234046687e-10,62.33733722795235,87.9539405136937,52.10080835735657,5.086850372208289,199.36078569256694,0.7229784738326963,0.30477539522517816,Heave,0
1203,Mixed,Retaining Wall,12.567961700686599,20.788994720954122,4.264891052456278,Saturated,61.20470617132053,19.660858051957216,95.18373995101315,0.42407759206334983,20.62532565728224,5.308019932708861e-07,86.18784819255391,51.66929808651332,-10.330792697552383,16.05904144805863,703.444092376157,2.948992850830002,144.86866264160324,None,0
1204,Sand,Foundation,27.3304127543176,24.16794061021615,4.124626966918779,Dry,24.679322335810806,18.240218771591078,78.2184907910784,0.29894106132110554,17.06019520167401,4.616603644131961e-10,89.23332763508654,4.653978192544592,-6.189494865272561,18.807118673241856,536.2096314605722,1.3607033909100106,178.2869503447979,Structural Buckling,0
1205,Mixed,Basement,26.099922335431977,9.367464087349457,2.3867195337067413,Saturated,38.06840024972162,26.639667470297944,99.60950578112354,0.3799780944397969,16.84942071423807,0.00011721049241138165,38.87332645464657,6.022841838572202,63.90567162615339,11.219090982948394,307.34039032137207,2.5874607791078876,-92.65588908774576,None,0
1206,Mixed,Retaining Wall,12.512339923992599,4.294709729001139,4.712822659482489,Partially Saturated,32.54114607738129,3.253101445884652,92.4316060385793,0.1632378703870837,16.745766218936225,3.326877095321087e-07,28.785239706201427,98.52696110322071,64.98591132310511,1.4292112362382348,817.8736306020127,0.7474313347416421,123.38847750079444,Excessive Settlement,1
1207,Sand,Basement,4.136301190351197,13.456692866339182,0.7822242842635463,Dry,20.406768236453377,38.26495655204257,86.98357695731312,0.2644829012747746,20.57856937043138,1.3271224031679324e-10,28.008441515020742,39.844910733297034,18.53560234021508,14.236387023812597,263.30999543978817,0.9207862426084712,208.87320180947813,None,0
1208,Sand,Basement,18.274273171284502,3.656645638398314,1.0639086146486885,Saturated,97.85040824606122,4.113882705367442,10.51785707127583,0.19763753644047471,20.728474252853303,7.039977208917484e-07,32.61178660838122,69.47691405932298,99.28724000513469,18.54922262164419,686.7990160170417,0.5201901760997247,-54.416906089188984,None,0
1209,Sand,Foundation,9.52359851699498,11.479217635097017,1.6102454756335283,Saturated,13.156011753933017,13.524255170816897,63.48306705841942,0.26789473932411634,21.332304606309474,1.4601067250869229e-05,5.070584264627042,110.25031164981847,59.89000284772594,18.88462560980027,749.1591727844043,1.2624508620816293,56.780835569118835,None,0
1210,Clay,Foundation,27.440656487096696,9.011737349699864,3.387626176107709,Dry,56.6419647345339,0.3481078099129764,26.408736701873632,0.38851196733724147,21.784788218998443,8.797265394769814e-10,93.12319477064484,19.250977427689957,86.28398636509239,18.21550524384569,432.54724412443005,0.957378437808791,18.259298290875307,None,0
1211,Mixed,Tunnel,24.571282804445726,8.345454621659227,1.2508497332437318,Partially Saturated,79.86739520913336,32.6407734375684,88.74665268437836,0.4280743002697447,18.264459210878897,9.548437355158006e-09,12.398170458165392,2.4220512296781926,-23.979068479165935,11.26781884871453,85.9320556556534,1.5278234698126694,155.22893029299306,None,0
1212,Mixed,Tunnel,27.227260879832,3.0354425182756635,2.0119957510981346,Dry,93.9580474282342,4.500501251279645,82.87799843478318,0.4248745977581111,18.042647754746145,1.3740978129155127e-07,87.7953990948321,50.26314588653719,51.064926957008794,18.361787338608124,353.98138523201453,1.2143946555718763,204.66416724259432,Structural Buckling,0
1213,Mixed,Basement,4.265592022613948,8.513808046904662,1.2974763035969734,Dry,20.09522198605891,11.13969393011477,21.187446678022695,0.18566147767684685,21.948872236076276,7.986425490970373e-08,48.75681382651391,15.989265972629827,67.43923656106864,5.360545457658201,818.6254376718757,1.4225927720389022,285.81374029252544,None,1
1214,Mixed,Foundation,26.209159097128463,10.038180996319763,4.098494100098373,Saturated,19.22712673033403,18.070480406996836,79.71465753179349,0.2404582236606807,16.85285348630716,3.311799212303985e-07,90.03509151162005,71.65701081868137,73.65510642229333,2.8771587907529317,689.3129490198884,0.9505322999040122,99.0634721956032,None,1
1215,Mixed,Basement,18.606404739490117,23.042799619176606,4.591332303580956,Partially Saturated,49.72022134489475,33.7590181885441,98.75706500645632,0.3481127095453673,16.250312229263745,1.3044698589956226e-10,93.25914707952282,78.44275833461711,57.41238560283813,9.531957000813055,510.84797472660125,1.1215807745606807,187.36202773909855,None,0
1216,Clay,Foundation,8.031939840790946,4.941655085357786,4.326847122027962,Partially Saturated,38.43476904557812,30.6898933927922,38.96370833016036,0.211061620264762,18.310952196052725,1.4691520176780729e-05,82.12095604403243,7.691690735154513,48.770341986283555,0.6177372653112911,726.2008152070661,1.4869630186895502,109.53128682133973,Piping,1
1217,Mixed,Retaining Wall,10.435339634621915,19.873790226365468,0.6229421900310775,Dry,24.933471317282375,5.997073083751627,39.698166708187166,0.16542756748193566,16.528305371555383,1.6125783156634264e-08,40.69638444956205,116.86075482843395,66.99619782752217,1.5451868449022133,255.18762760426563,2.026967264726009,43.428491894897775,None,0
1218,Clay,Foundation,14.785783575758115,18.946984082471438,1.9274191560103062,Dry,9.439501723111709,17.86667277351988,7.38745107987184,0.4361049021271802,18.299484189921685,8.177083080485288e-06,41.24662175994196,-6.266116534705581,-24.991064084020017,12.027485257238196,929.5955499207339,1.41970962371453,-18.19285904961565,None,1
1219,Sand,Basement,19.574031866731595,10.17753260740427,3.369120902935628,Saturated,36.46446304682552,13.309396603560963,74.06699061223765,0.24884971317661508,18.46955048074473,9.693174751870336e-05,96.64281143836732,45.06147195255881,67.67375807115565,14.080382190404379,847.4021435944188,1.1560403737592708,255.1612677893072,None,0
1220,Sand,Tunnel,8.516371301428126,22.9536372572073,0.5031221627485043,Saturated,28.156930829750305,37.93964190408414,83.55541977414143,0.2759744494056148,19.83241486612456,6.4704797110460175e-06,33.67538069164247,-2.5128165744075126,12.848174526230842,2.773987843820469,80.72789731796438,2.7278662096278965,133.7384414854275,Heave,0
1221,Clay,Foundation,7.797194722107633,17.41684185241059,3.858615774803241,Dry,17.202342882418908,34.22973541914622,9.428432205460336,0.23174158581125848,20.464856828372074,5.051518962442251e-06,41.11632189865237,103.13453243983213,68.93397841783548,6.826848043684102,686.1764174633798,1.769039123019477,156.2249839106198,None,1
1222,Mixed,Basement,26.98049982683704,5.133953233052296,4.409524430598026,Dry,36.81612243199839,6.016973018659018,94.8020713254384,0.24756032710824874,19.88678890428312,1.130283698404795e-06,29.08504402127612,130.56243679492061,71.02028601503253,16.15602171757284,313.5410914370677,2.611754257424455,146.79211739417713,Bearing Failure,0
1223,Mixed,Retaining Wall,25.666217552994436,7.488299889961631,0.8491144415597864,Partially Saturated,8.163290190103156,17.185342928825847,11.979566795093827,0.4392146720341684,20.24313207240091,1.0165167027757478e-10,51.372335362182696,45.70715888573744,5.955978663456307,4.019000016177269,520.9344169186056,1.8982443960316417,-5.104478010048169,Excessive Settlement,0
1224,Mixed,Tunnel,23.469751366173615,11.8249219417491,2.440498027037579,Dry,91.7113773672204,17.787366640991934,59.041712576963555,0.20753511888625098,18.21392376586658,0.00021219340968284218,61.04303524893869,42.51371405547392,62.97309401982422,17.8117620603653,237.29015798076668,1.947940897324518,29.164557440610167,Heave,1
1225,Mixed,Tunnel,23.30494046901898,24.280470597372332,1.862697555753737,Saturated,59.90023668390441,38.43663190724647,93.09782013552419,0.2984795916002858,18.73916455551471,6.839241268758088e-05,66.30446271418374,101.09031561425864,12.76101585655595,11.231486539029342,747.2313808380566,1.8165872425888883,237.90760993834863,None,0
1226,Mixed,Retaining Wall,23.447268189454018,8.81726941965383,4.761227072715131,Dry,47.92454247255454,31.81028400202308,93.19467896915395,0.34144188625867494,20.286294157481805,2.301056728952732e-09,15.848679362832495,129.44560670404402,64.21911110257889,11.866754356570485,92.64194213924026,3.4838870848990298,79.628884696245,Piping,0
1227,Clay,Foundation,27.874794795929695,12.42072081022926,1.9613061892347672,Partially Saturated,12.966617929350576,32.3617838055289,17.659695921684886,0.21731385844731094,16.884446191072097,1.828288475614124e-09,34.65871254011256,131.94309765713726,-5.317590265326281,3.0006670235823396,575.8786749412341,1.8430612831075415,-94.15959824650702,None,0
1228,Clay,Retaining Wall,25.624171057720133,15.334783884347368,3.1142148697538863,Partially Saturated,77.74407760357724,14.724416336313233,97.27565619439879,0.3646898156107101,20.272280260042308,1.8104538620291156e-10,99.59680221988371,83.48406722930461,-19.9026757605408,1.2329576989721014,154.59618672034952,2.6050004157429365,74.61727627935664,Bearing Failure,1
1229,Clay,Basement,12.880077923587942,10.821360567755352,0.5407720018228808,Partially Saturated,7.540829615293509,27.821202350512714,30.690634430968814,0.35474268595851455,21.709311682457987,4.53595629426923e-08,7.157638977462632,85.04342770137913,46.47084581426911,7.254782341746486,341.98372578273825,2.133868166657816,-6.918914775242641,Heave,1
1230,Sand,Retaining Wall,15.196469454981642,18.421432578484932,4.264711974746236,Partially Saturated,98.50917940458618,12.809559665907585,37.45607247699483,0.4364245227774233,17.054034370016023,0.0007877254470585816,37.22209304378625,89.09846329084823,-4.9001401768795745,1.896308222936185,233.66836726406194,2.57340786729072,244.83288336068034,Structural Buckling,1
1231,Sand,Tunnel,18.927771551516866,17.539621722499135,0.6317888202613409,Partially Saturated,84.27421437701356,32.981450963749865,69.13607802678337,0.28810971321074735,18.366602539298263,4.794938041057127e-10,21.181309077006027,71.29757019950213,86.30402282796179,1.995628886261096,462.03636970474355,1.185245230944683,104.8621717760287,Heave,0
1232,Clay,Foundation,15.316791727106015,4.328942148620301,3.0615433777520553,Saturated,47.09722264110889,38.403423110857084,15.648884348525025,0.2654092494783699,19.488218799261055,9.017622335772453e-07,28.167079960146868,74.94661223455441,-9.421991523558887,18.978211477385237,507.27954278588555,0.9157634251442344,297.6513096231332,None,0
1233,Clay,Basement,10.314237702569931,12.432450343614112,3.833209268796764,Partially Saturated,67.18100349364838,24.40503224503853,55.75818017972421,0.25832645623784817,20.308910284352173,7.147125982440082e-09,46.72332957748813,5.148813097072402,48.91703840600941,1.359966311245182,676.1467620390256,2.5669412558838767,-86.9808567949594,None,1
1234,Sand,Foundation,26.112202198442684,20.183815740683485,2.284808279372693,Saturated,8.892259749457809,21.149253465753162,82.51773760388608,0.2592956102623243,17.512152957400527,0.0001075026786961505,98.65752934629661,147.22251995245097,60.63543083766476,8.788185964871113,477.2022443893081,3.9410207873280303,120.7929107192434,Piping,0
1235,Clay,Retaining Wall,24.49657814240915,17.078055885919863,0.6425025382684741,Saturated,48.8533681544857,34.8997473266771,52.138381909452455,0.1612931591100134,19.507421726258425,3.55179519498026e-07,81.23874294569495,-0.09845684417031819,-29.67071862367026,15.12084960437857,738.4473951336745,1.4026591069891945,-78.99040863424433,Bearing Failure,1
1236,Sand,Retaining Wall,12.916063207766515,13.12409954567702,4.553243538589269,Partially Saturated,81.95663407043189,36.20097354940172,10.800689847286364,0.22086614764394646,21.61032715770704,9.438021102769482e-05,24.070005925479997,66.85790295992001,83.03673055548335,5.6920651809939145,816.418018912736,0.505365967567369,13.633372012773037,None,1
1237,Sand,Basement,5.210664836546238,19.057116189973915,2.1473339016382136,Partially Saturated,7.819616337998347,3.6078145653973337,81.47983488347975,0.18601234579861514,18.144714197398777,0.0003215374619504315,13.744415247743147,115.66488341216984,64.4713363398647,9.956307419806658,994.0165630844117,3.694985578118845,-8.075975078139663,None,0
1238,Clay,Retaining Wall,2.136347804406478,17.750736221088953,2.5977242709194868,Saturated,21.703717507603535,27.892489843959147,27.827979864388443,0.414182002818117,19.414322270539714,2.723614540182635e-06,60.61977506121623,83.29216332036492,70.03746025195495,7.200480298062253,167.48887897267667,0.960602175822298,12.884489262864918,None,1
1239,Clay,Foundation,4.5884916044974915,21.42741875757926,4.158861779675343,Saturated,77.73010965053851,25.13854752880456,81.53525509958976,0.16686484537781565,19.744507877364647,9.546979428471968e-09,87.63260619423329,5.379115950891702,-22.679471303948432,14.267276085775674,438.55048453247696,3.5352283358026853,292.3068216823027,Bearing Failure,1
1240,Sand,Retaining Wall,6.332809104151187,4.121915672056717,3.473009581099405,Partially Saturated,45.840962921582786,8.406819341797647,94.12539395322018,0.2595603593408005,21.323790217636123,1.3769470448786372e-07,20.026268722622508,78.86921695441941,15.77218495903793,12.196067431817696,291.47981490796974,2.300015303550719,11.363008880247747,None,0
1241,Clay,Foundation,20.41814462083732,14.776151124798448,1.9641645536399333,Saturated,66.49560814261893,4.994396043202198,76.70730062970317,0.21582513433590178,17.86571903251049,2.632143739207582e-06,19.517431120484506,134.85523591599187,53.49914102298381,6.177530307688716,738.5060864836227,1.125857453436517,-34.22489681721301,Heave,1
1242,Mixed,Retaining Wall,8.14913851454216,17.527076131125476,2.932883432841189,Dry,81.81441145523158,11.410247599195982,8.149430828404814,0.3436779380640811,21.23771860995924,3.597180150513876e-06,68.41022357487613,89.51710238450667,-0.24044170483088578,12.633309561175377,539.920202520162,1.1890912758772991,280.5375072398599,None,1
1243,Sand,Basement,19.7751133023042,17.85969210505099,0.9228374141838827,Dry,14.54560960467366,6.75938817175834,67.65676422747316,0.24790195311134564,20.040813906731586,2.9457987984295093e-10,29.720011727904318,114.69178506339047,78.15598436730116,0.06173286311315973,155.77006945253905,2.345118487958355,150.0858835208636,Heave,1
1244,Sand,Foundation,11.193029767209449,23.293640900880337,2.6652640471321014,Saturated,46.85526780352996,9.703276942856625,30.854265199158775,0.15497924282147382,20.301623846780863,2.8440754522514423e-08,4.148768000771385,63.9994807405874,23.07723472448847,13.42032810332994,109.65370562122354,3.281297666060735,14.625288941624206,None,0
1245,Mixed,Basement,27.061474622830666,12.055564137755232,2.427261865882544,Saturated,56.25956573536315,36.704424900385646,23.902091062754263,0.4181509880997327,16.397833802908213,5.330631210576784e-07,30.24689358241148,39.93516800970415,74.14126521883213,15.634477559031545,525.7776791459556,3.3373066699306517,163.68155833618164,Heave,1
1246,Mixed,Tunnel,15.134143989764276,20.492533205647774,3.919758826902527,Saturated,61.49862813289011,36.64869709505614,77.2791425281091,0.3409329780138334,18.139252128378978,2.26374172259763e-08,21.067478843054978,22.016626426867546,83.89846988825411,0.13766583765811635,383.181591729915,1.3330838710624693,215.4785977523572,Bearing Failure,1
1247,Mixed,Tunnel,20.839807867160673,20.29275465881559,4.09999215036307,Dry,84.776839881734,10.141613309372964,32.50649999673025,0.15041380166221288,16.707986763286684,1.1132066880286836e-06,32.76416342996965,125.87467413483478,31.814693685467176,13.213347248843146,550.4333262610422,2.9884897132324357,-93.26600522854238,None,0
1248,Clay,Retaining Wall,14.906512292253339,8.914984330461568,4.42513552917472,Saturated,47.63661394212947,8.084717852038402,18.641000884997347,0.35390268873770586,19.369398974055876,1.7066926078668766e-09,81.4474566375409,103.04189358544801,-0.465860626356676,10.995129594180174,286.29327871402126,2.1786018409811696,-6.008571284504512,None,0
1249,Mixed,Foundation,27.551086438998386,8.902525167184367,4.357571975469967,Partially Saturated,31.723148415117073,18.181742644180673,21.23557166927777,0.21491264334639543,21.025774485286327,1.7462230970470882e-10,67.33152847100267,18.463322415091934,19.54358909257852,5.657552685240459,418.25672791002967,2.6713199899694526,128.35538882977184,None,0
1250,Mixed,Retaining Wall,21.247499088834726,23.742594939014513,4.99256078407752,Dry,80.2392279733271,26.558856773029657,69.34008025667738,0.43908582093767423,18.459921140554737,2.4504909305774627e-08,27.97396591055947,78.2767893101323,34.922175979817965,3.9594299176271286,975.2867880216395,0.9538188865513002,104.35691270686016,None,0
1251,Clay,Basement,19.98043633391967,10.136857604342353,3.683553445198242,Saturated,89.68744514696957,5.517124235668778,48.45822416563544,0.2834568841807811,17.353624359408354,9.497449957606753e-07,40.86523403503109,103.55139563266806,29.188143906100677,19.148849349576594,279.0910248034396,2.020220519590809,68.5111616112159,None,1
1252,Mixed,Retaining Wall,18.58442483098289,12.116846350591992,3.293283425024345,Dry,35.86718623750007,32.69522801103732,24.819792730620268,0.21695633435454928,17.827649761586038,1.1940363447355096e-10,21.39158047401516,80.88557847683165,-29.392542199308252,9.63208859925295,72.23787106153111,0.9313867392997699,-87.66502791299135,Piping,1
1253,Sand,Tunnel,29.681122561021876,16.286937089004148,1.162293874702225,Dry,72.6341157806607,2.9430849609607934,12.57087254088558,0.15907465631938764,19.439130193647784,1.911903230260577e-06,55.36239593312271,141.91732698301175,-19.01631974658841,9.15896930534538,926.5351181687635,2.258921735627834,280.43182076850815,None,0
1254,Mixed,Basement,21.17321516639181,9.96454287166125,2.6067207394506657,Dry,21.191084072849243,4.534241417855935,94.04002681107279,0.16761837489720138,20.605199053540993,3.0315854510351596e-08,22.625240063820574,19.56766196036309,29.31381412821279,16.932139264825878,813.3102060866248,0.7150880527072125,186.0309557513384,None,1
1255,Mixed,Tunnel,23.11592512216486,17.559615397927843,2.4370464752376364,Partially Saturated,9.008110704601368,25.455879484210094,99.7653306605158,0.1669291029511686,20.139161291785197,0.000894867092391909,92.72595101863337,104.29511693499677,26.793550930170078,7.654277911605418,481.75687815454916,0.96763249924893,298.111524690577,None,0
1256,Clay,Basement,4.287936316605985,9.367712632467281,3.805696569793728,Partially Saturated,37.65359749034103,8.16856690746279,42.4463473899979,0.15944689196890752,21.653022897179,3.016737494044689e-05,26.979133602180006,88.64327642374549,85.70562545234426,16.113941929042255,555.8467285988309,1.6379296822287037,249.90553040835817,Piping,0
1257,Clay,Basement,24.798230296491138,14.601258338776518,1.7360531397036032,Partially Saturated,40.696049688265134,9.162323625463147,28.625859177691854,0.31454426767254173,21.303233771187806,1.0897546983073364e-08,71.2022045857207,137.02796897273973,5.970225406510984,11.350716335828835,368.60677025587466,2.2890659936307696,129.46385149397562,Piping,0
1258,Mixed,Tunnel,18.70806720994827,15.310919703572397,4.418812125137679,Dry,11.401136221774744,35.05458273094557,8.968754785285835,0.4039831786117968,16.6294718725282,0.0006316242226218213,39.395522139091646,128.0123342846216,97.05877445085407,4.21578871417921,185.9580519572749,0.9011829641011841,40.90300485112434,Heave,0
1259,Mixed,Retaining Wall,11.426534055834313,20.612420123535063,1.4891671236727986,Saturated,10.226318892095776,14.567056435151882,34.19129012488516,0.2538161031554228,20.22214212840722,8.881196165038723e-09,89.35749436103978,93.7536179824835,96.42778682943545,7.015102268861364,304.6207169035929,3.5766616726962406,-34.411465338566586,Structural Buckling,1
1260,Sand,Tunnel,18.28733261723819,21.92156256101598,2.6760878051265045,Dry,70.62173533801337,36.85051213042114,60.36061043199568,0.25462178643473676,18.361923074019533,5.726273850526109e-10,31.543801817677785,59.7532481456345,-5.502553804072374,0.4601659605181996,390.00562375627146,1.4811281358311197,-15.466723938738795,Heave,0
1261,Clay,Foundation,19.515403679624097,17.995082856100126,4.749563470017631,Saturated,71.88153126688871,4.347966125321774,54.818504300031826,0.18121614121498286,18.016863060582093,1.5419285594890736e-10,1.591754465209494,16.25388148596052,-26.818966480858347,8.798593864561914,577.7256023927773,2.5433782668597593,247.20222943136764,None,0
1262,Sand,Basement,9.285304714440178,8.94024824372891,2.047914366329196,Saturated,7.249672236645733,37.26628290991814,44.07282890464536,0.1503554657314489,18.85528512847485,3.0510505551841578e-05,10.610791447638757,118.45896404994707,-4.287106940652752,18.732827493162215,318.21014408878415,0.9970381260904795,244.45903072840622,None,0
1263,Sand,Foundation,14.237810799916176,13.204879513005398,3.7758078672964173,Partially Saturated,50.675274291198946,36.58866336632102,39.39822709453516,0.4355265507588352,20.597600811346247,1.7126930660871744e-08,6.786673495889883,121.91200492299888,24.53033694167633,12.639121139893382,356.868384281365,3.085220628390561,244.25447283006616,None,0
1264,Mixed,Tunnel,22.197727400635532,15.382663913860869,2.0102870456558573,Saturated,55.96732805691897,21.590164903598573,97.93185352714163,0.2873098179576312,18.50072438571922,0.0007768824194251259,31.000657828935772,47.9364846972339,17.76552981551213,11.558372846467908,570.6994517403195,2.3888376142426244,244.28926568822988,None,1
