timestamp,building_id,electricity_kwh,gas_kwh,total_kwh
2024-01-24T10:00:00,BLD-00021,24.119,0.0,24.119
2024-01-24T11:00:00,BLD-00021,15.205,0.0,15.205
2024-01-24T12:00:00,BLD-00021,14.947,0.0,14.947
2024-01-24T13:00:00,BLD-00021,15.019,0.0,15.019
2024-01-24T14:00:00,BLD-00021,15.682,0.0,15.682
2024-01-24T15:00:00,BLD-00021,15.662,0.0,15.662
2024-01-24T16:00:00,BLD-00021,15.645,0.0,15.645
2024-01-24T17:00:00,BLD-00021,20.081,0.0,20.081
2024-01-24T18:00:00,BLD-00021,31.359,0.0,31.359
2024-01-24T19:00:00,BLD-00021,44.139,0.0,44.139
2024-01-24T20:00:00,BLD-00021,54.783,0.0,54.783
2024-01-24T21:00:00,BLD-00021,59.311,0.0,59.311
2024-01-24T22:00:00,BLD-00021,68.412,0.0,68.412
2024-01-24T23:00:00,BLD-00021,80.541,0.0,80.541
2024-01-25T00:00:00,BLD-00021,77.578,0.0,77.578
2024-01-25T01:00:00,BLD-00021,81.712,0.0,81.712
2024-01-25T02:00:00,BLD-00021,78.463,0.0,78.463
2024-01-25T03:00:00,BLD-00021,67.464,0.0,67.464
2024-01-25T04:00:00,BLD-00021,73.172,0.0,73.172
2024-01-25T05:00:00,BLD-00021,59.093,0.0,59.093
2024-01-25T06:00:00,BLD-00021,50.746,0.0,50.746
2024-01-25T07:00:00,BLD-00021,36.388,0.0,36.388
2024-01-25T08:00:00,BLD-00021,37.939,0.0,37.939
2024-01-25T09:00:00,BLD-00021,20.933,0.0,20.933
2024-01-25T10:00:00,BLD-00021,15.537,0.0,15.537
2024-01-25T11:00:00,BLD-00021,16.944,0.0,16.944
2024-01-25T12:00:00,BLD-00021,15.212,0.0,15.212
2024-01-25T13:00:00,BLD-00021,15.252,0.0,15.252
2024-01-25T14:00:00,BLD-00021,15.039,0.0,15.039
2024-01-25T15:00:00,BLD-00021,15.568,0.0,15.568
2024-01-25T16:00:00,BLD-00021,15.177,0.0,15.177
2024-01-25T17:00:00,BLD-00021,26.631,0.0,26.631
2024-01-25T18:00:00,BLD-00021,30.002,0.0,30.002
2024-01-25T19:00:00,BLD-00021,47.535,0.0,47.535
2024-01-25T20:00:00,BLD-00021,45.53,0.0,45.53
2024-01-25T21:00:00,BLD-00021,59.9,0.0,59.9
2024-01-25T22:00:00,BLD-00021,65.956,0.0,65.956
2024-01-25T23:00:00,BLD-00021,75.164,0.0,75.164
2024-01-26T00:00:00,BLD-00021,81.624,0.0,81.624
2024-01-26T01:00:00,BLD-00021,73.54,0.0,73.54
2024-01-26T02:00:00,BLD-00021,76.103,0.0,76.103
2024-01-26T03:00:00,BLD-00021,74.77,0.0,74.77
2024-01-26T04:00:00,BLD-00021,69.338,0.0,69.338
2024-01-26T05:00:00,BLD-00021,52.387,0.0,52.387
2024-01-26T06:00:00,BLD-00021,45.058,0.0,45.058
2024-01-26T07:00:00,BLD-00021,46.465,0.0,46.465
2024-01-26T08:00:00,BLD-00021,32.961,0.0,32.961
2024-01-26T09:00:00,BLD-00021,28.335,0.0,28.335
2024-01-26T10:00:00,BLD-00021,26.457,0.0,26.457
2024-01-26T11:00:00,BLD-00021,16.555,0.0,16.555
2024-01-26T12:00:00,BLD-00021,15.386,0.0,15.386
2024-01-26T13:00:00,BLD-00021,14.892,0.0,14.892
2024-01-26T14:00:00,BLD-00021,15.674,0.0,15.674
2024-01-26T15:00:00,BLD-00021,20.626,0.0,20.626
2024-01-26T16:00:00,BLD-00021,17.426,0.0,17.426
2024-01-26T17:00:00,BLD-00021,23.096,0.0,23.096
2024-01-26T18:00:00,BLD-00021,36.042,0.0,36.042
2024-01-26T19:00:00,BLD-00021,41.038,0.0,41.038
2024-01-26T20:00:00,BLD-00021,55.694,0.0,55.694
2024-01-26T21:00:00,BLD-00021,56.534,0.0,56.534
2024-01-26T22:00:00,BLD-00021,64.678,0.0,64.678
2024-01-26T23:00:00,BLD-00021,67.501,0.0,67.501
2024-01-27T00:00:00,BLD-00021,75.577,0.0,75.577
2024-01-27T01:00:00,BLD-00021,86.877,0.0,86.877
2024-01-27T02:00:00,BLD-00021,84.584,0.0,84.584
2024-01-27T03:00:00,BLD-00021,80.46,0.0,80.46
2024-01-27T04:00:00,BLD-00021,67.783,0.0,67.783
2024-01-27T05:00:00,BLD-00021,63.009,0.0,63.009
2024-01-27T06:00:00,BLD-00021,53.449,0.0,53.449
2024-01-27T07:00:00,BLD-00021,45.594,0.0,45.594
2024-01-27T08:00:00,BLD-00021,29.837,0.0,29.837
2024-01-27T09:00:00,BLD-00021,18.528,0.0,18.528
2024-01-27T10:00:00,BLD-00021,8.993,0.0,8.993
2024-01-27T11:00:00,BLD-00021,8.515,0.0,8.515
2024-01-27T12:00:00,BLD-00021,8.474,0.0,8.474
2024-01-27T13:00:00,BLD-00021,8.879,0.0,8.879
2024-01-27T14:00:00,BLD-00021,8.939,0.0,8.939
2024-01-27T15:00:00,BLD-00021,8.849,0.0,8.849
2024-01-27T16:00:00,BLD-00021,9.189,0.0,9.189
2024-01-27T17:00:00,BLD-00021,26.044,0.0,26.044
2024-01-27T18:00:00,BLD-00021,29.98,0.0,29.98
2024-01-27T19:00:00,BLD-00021,36.975,0.0,36.975
2024-01-27T20:00:00,BLD-00021,58.678,0.0,58.678
2024-01-27T21:00:00,BLD-00021,56.54,0.0,56.54
2024-01-27T22:00:00,BLD-00021,68.593,0.0,68.593
2024-01-27T23:00:00,BLD-00021,80.023,0.0,80.023
2024-01-28T00:00:00,BLD-00021,74.539,0.0,74.539
2024-01-28T01:00:00,BLD-00021,76.236,0.0,76.236
2024-01-28T02:00:00,BLD-00021,85.639,0.0,85.639
2024-01-28T03:00:00,BLD-00021,79.106,0.0,79.106
2024-01-28T04:00:00,BLD-00021,69.132,0.0,69.132
2024-01-28T05:00:00,BLD-00021,54.237,0.0,54.237
2024-01-28T06:00:00,BLD-00021,43.732,0.0,43.732
2024-01-28T07:00:00,BLD-00021,38.184,0.0,38.184
2024-01-28T08:00:00,BLD-00021,34.527,0.0,34.527
2024-01-28T09:00:00,BLD-00021,19.586,0.0,19.586
2024-01-28T10:00:00,BLD-00021,9.32,0.0,9.32
2024-01-28T11:00:00,BLD-00021,8.528,0.0,8.528
2024-01-28T12:00:00,BLD-00021,9.221,0.0,9.221
2024-01-28T13:00:00,BLD-00021,9.219,0.0,9.219
2024-01-28T14:00:00,BLD-00021,8.914,0.0,8.914
2024-01-28T15:00:00,BLD-00021,12.063,0.0,12.063
2024-01-28T16:00:00,BLD-00021,19.816,0.0,19.816
2024-01-28T17:00:00,BLD-00021,16.581,0.0,16.581
2024-01-28T18:00:00,BLD-00021,36.468,0.0,36.468
2024-01-28T19:00:00,BLD-00021,36.335,0.0,36.335
2024-01-28T20:00:00,BLD-00021,47.321,0.0,47.321
2024-01-28T21:00:00,BLD-00021,66.702,0.0,66.702
2024-01-28T22:00:00,BLD-00021,68.013,0.0,68.013
2024-01-28T23:00:00,BLD-00021,69.099,0.0,69.099
2024-01-29T00:00:00,BLD-00021,74.968,0.0,74.968
2024-01-29T01:00:00,BLD-00021,78.417,0.0,78.417
2024-01-29T02:00:00,BLD-00021,85.561,0.0,85.561
2024-01-29T03:00:00,BLD-00021,80.828,0.0,80.828
2024-01-29T04:00:00,BLD-00021,72.557,0.0,72.557
2024-01-29T05:00:00,BLD-00021,55.354,0.0,55.354
2024-01-29T06:00:00,BLD-00021,53.663,0.0,53.663
2024-01-29T07:00:00,BLD-00021,42.799,0.0,42.799
2024-01-29T08:00:00,BLD-00021,36.14,0.0,36.14
2024-01-29T09:00:00,BLD-00021,21.33,0.0,21.33
2024-01-29T10:00:00,BLD-00021,16.685,0.0,16.685
2024-01-29T11:00:00,BLD-00021,15.067,0.0,15.067
2024-01-29T12:00:00,BLD-00021,16.376,0.0,16.376
2024-01-29T13:00:00,BLD-00021,15.356,0.0,15.356
2024-01-29T14:00:00,BLD-00021,15.186,0.0,15.186
2024-01-29T15:00:00,BLD-00021,15.566,0.0,15.566
2024-01-29T16:00:00,BLD-00021,14.907,0.0,14.907
2024-01-29T17:00:00,BLD-00021,23.816,0.0,23.816
2024-01-29T18:00:00,BLD-00021,23.741,0.0,23.741
2024-01-29T19:00:00,BLD-00021,45.577,0.0,45.577
2024-01-29T20:00:00,BLD-00021,48.923,0.0,48.923
2024-01-29T21:00:00,BLD-00021,66.586,0.0,66.586
2024-01-29T22:00:00,BLD-00021,62.84,0.0,62.84
2024-01-29T23:00:00,BLD-00021,73.729,0.0,73.729
2024-01-30T00:00:00,BLD-00021,75.437,0.0,75.437
2024-01-30T01:00:00,BLD-00021,84.268,0.0,84.268
2024-01-30T02:00:00,BLD-00021,82.991,0.0,82.991
2024-01-30T03:00:00,BLD-00021,76.587,0.0,76.587
2024-01-30T04:00:00,BLD-00021,63.641,0.0,63.641
2024-01-30T05:00:00,BLD-00021,60.547,0.0,60.547
2024-01-30T06:00:00,BLD-00021,47.364,0.0,47.364
2024-01-30T07:00:00,BLD-00021,35.225,0.0,35.225
2024-01-30T08:00:00,BLD-00021,42.327,0.0,42.327
2024-01-30T09:00:00,BLD-00021,35.295,0.0,35.295
2024-01-30T10:00:00,BLD-00021,14.966,0.0,14.966
2024-01-30T11:00:00,BLD-00021,17.878,0.0,17.878
2024-01-30T12:00:00,BLD-00021,14.93,0.0,14.93
2024-01-30T13:00:00,BLD-00021,15.027,0.0,15.027
2024-01-30T14:00:00,BLD-00021,15.031,0.0,15.031
2024-01-30T15:00:00,BLD-00021,15.743,0.0,15.743
2024-01-30T16:00:00,BLD-00021,27.395,0.0,27.395
2024-01-30T17:00:00,BLD-00021,19.034,0.0,19.034
2024-01-30T18:00:00,BLD-00021,29.759,0.0,29.759
2024-01-30T19:00:00,BLD-00021,47.875,0.0,47.875
2024-01-30T20:00:00,BLD-00021,47.999,0.0,47.999
2024-01-30T21:00:00,BLD-00021,66.971,0.0,66.971
2024-01-30T22:00:00,BLD-00021,61.323,0.0,61.323
2024-01-30T23:00:00,BLD-00021,73.924,0.0,73.924
2024-01-31T00:00:00,BLD-00021,75.113,0.0,75.113
2024-01-31T01:00:00,BLD-00021,77.118,0.0,77.118
2024-01-31T02:00:00,BLD-00021,82.226,0.0,82.226
2024-01-31T03:00:00,BLD-00021,69.996,0.0,69.996
2024-01-31T04:00:00,BLD-00021,62.303,0.0,62.303
2024-01-31T05:00:00,BLD-00021,54.39,0.0,54.39
2024-01-31T06:00:00,BLD-00021,44.011,0.0,44.011
2024-01-31T07:00:00,BLD-00021,35.613,0.0,35.613
2024-01-31T08:00:00,BLD-00021,36.768,0.0,36.768
2024-01-31T09:00:00,BLD-00021,35.577,0.0,35.577
2024-01-31T10:00:00,BLD-00021,18.706,0.0,18.706
2024-01-31T11:00:00,BLD-00021,15.271,0.0,15.271
2024-01-31T12:00:00,BLD-00021,15.373,0.0,15.373
2024-01-31T13:00:00,BLD-00021,15.0,0.0,15.0
2024-01-31T14:00:00,BLD-00021,15.13,0.0,15.13
2024-01-31T15:00:00,BLD-00021,15.612,0.0,15.612
2024-01-31T16:00:00,BLD-00021,15.073,0.0,15.073
2024-01-31T17:00:00,BLD-00021,23.28,0.0,23.28
2024-01-31T18:00:00,BLD-00021,28.237,0.0,28.237
2024-01-31T19:00:00,BLD-00021,35.157,0.0,35.157
2024-01-31T20:00:00,BLD-00021,50.801,0.0,50.801
2024-01-31T21:00:00,BLD-00021,55.039,0.0,55.039
2024-01-31T22:00:00,BLD-00021,69.567,0.0,69.567
2024-01-31T23:00:00,BLD-00021,70.817,0.0,70.817
2024-01-01T00:00:00,BLD-00022,139.124,0.0,139.124
2024-01-01T01:00:00,BLD-00022,128.754,0.0,128.754
2024-01-01T02:00:00,BLD-00022,128.197,0.0,128.197
2024-01-01T03:00:00,BLD-00022,127.617,0.0,127.617
2024-01-01T04:00:00,BLD-00022,127.097,0.0,127.097
2024-01-01T05:00:00,BLD-00022,90.99,0.0,90.99
2024-01-01T06:00:00,BLD-00022,91.272,0.0,91.272
2024-01-01T07:00:00,BLD-00022,68.178,0.0,68.178
2024-01-01T08:00:00,BLD-00022,52.416,0.0,52.416
2024-01-01T09:00:00,BLD-00022,53.227,0.0,53.227
2024-01-01T10:00:00,BLD-00022,32.836,0.0,32.836
2024-01-01T11:00:00,BLD-00022,28.543,0.0,28.543
2024-01-01T12:00:00,BLD-00022,28.224,0.0,28.224
2024-01-01T13:00:00,BLD-00022,27.461,0.0,27.461
2024-01-01T14:00:00,BLD-00022,27.566,0.0,27.566
2024-01-01T15:00:00,BLD-00022,28.746,0.0,28.746
2024-01-01T16:00:00,BLD-00022,39.441,0.0,39.441
2024-01-01T17:00:00,BLD-00022,32.184,0.0,32.184
2024-01-01T18:00:00,BLD-00022,45.043,0.0,45.043
2024-01-01T19:00:00,BLD-00022,60.938,0.0,60.938
2024-01-01T20:00:00,BLD-00022,79.152,0.0,79.152
2024-01-01T21:00:00,BLD-00022,96.788,0.0,96.788
2024-01-01T22:00:00,BLD-00022,111.122,0.0,111.122
2024-01-01T23:00:00,BLD-00022,119.482,0.0,119.482
2024-01-02T00:00:00,BLD-00022,128.943,0.0,128.943
2024-01-02T01:00:00,BLD-00022,137.86,0.0,137.86
2024-01-02T02:00:00,BLD-00022,122.864,0.0,122.864
2024-01-02T03:00:00,BLD-00022,120.388,0.0,120.388
2024-01-02T04:00:00,BLD-00022,104.244,0.0,104.244
2024-01-02T05:00:00,BLD-00022,93.124,0.0,93.124
2024-01-02T06:00:00,BLD-00022,84.98,0.0,84.98
2024-01-02T07:00:00,BLD-00022,61.63,0.0,61.63
2024-01-02T08:00:00,BLD-00022,75.415,0.0,75.415
2024-01-02T09:00:00,BLD-00022,47.801,0.0,47.801
2024-01-02T10:00:00,BLD-00022,28.986,0.0,28.986
2024-01-02T11:00:00,BLD-00022,27.58,0.0,27.58
2024-01-02T12:00:00,BLD-00022,28.054,0.0,28.054
2024-01-02T13:00:00,BLD-00022,28.001,0.0,28.001
2024-01-02T14:00:00,BLD-00022,27.56,0.0,27.56
2024-01-02T15:00:00,BLD-00022,33.17,0.0,33.17
2024-01-02T16:00:00,BLD-00022,29.089,0.0,29.089
2024-01-02T17:00:00,BLD-00022,46.726,0.0,46.726
2024-01-02T18:00:00,BLD-00022,46.78,0.0,46.78
2024-01-02T19:00:00,BLD-00022,81.136,0.0,81.136
2024-01-02T20:00:00,BLD-00022,88.723,0.0,88.723
2024-01-02T21:00:00,BLD-00022,110.14,0.0,110.14
2024-01-02T22:00:00,BLD-00022,126.175,0.0,126.175
2024-01-02T23:00:00,BLD-00022,129.629,0.0,129.629
2024-01-03T00:00:00,BLD-00022,131.628,0.0,131.628
2024-01-03T01:00:00,BLD-00022,137.734,0.0,137.734
2024-01-03T02:00:00,BLD-00022,141.03,0.0,141.03
2024-01-03T03:00:00,BLD-00022,126.874,0.0,126.874
2024-01-03T04:00:00,BLD-00022,126.31,0.0,126.31
2024-01-03T05:00:00,BLD-00022,110.86,0.0,110.86
2024-01-03T06:00:00,BLD-00022,83.344,0.0,83.344
2024-01-03T07:00:00,BLD-00022,66.279,0.0,66.279
2024-01-03T08:00:00,BLD-00022,63.581,0.0,63.581
2024-01-03T09:00:00,BLD-00022,51.806,0.0,51.806
2024-01-03T10:00:00,BLD-00022,32.003,0.0,32.003
2024-01-03T11:00:00,BLD-00022,38.505,0.0,38.505
2024-01-03T12:00:00,BLD-00022,27.994,0.0,27.994
2024-01-03T13:00:00,BLD-00022,28.689,0.0,28.689
2024-01-03T14:00:00,BLD-00022,28.871,0.0,28.871
2024-01-03T15:00:00,BLD-00022,29.633,0.0,29.633
2024-01-03T16:00:00,BLD-00022,39.601,0.0,39.601
2024-01-03T17:00:00,BLD-00022,38.901,0.0,38.901
2024-01-03T18:00:00,BLD-00022,61.638,0.0,61.638
2024-01-03T19:00:00,BLD-00022,57.627,0.0,57.627
2024-01-03T20:00:00,BLD-00022,82.722,0.0,82.722
2024-01-03T21:00:00,BLD-00022,106.912,0.0,106.912
2024-01-03T22:00:00,BLD-00022,106.964,0.0,106.964
2024-01-03T23:00:00,BLD-00022,123.451,0.0,123.451
2024-01-04T00:00:00,BLD-00022,118.798,0.0,118.798
2024-01-04T01:00:00,BLD-00022,145.404,0.0,145.404
2024-01-04T02:00:00,BLD-00022,132.953,0.0,132.953
2024-01-04T03:00:00,BLD-00022,120.447,0.0,120.447
2024-01-04T04:00:00,BLD-00022,123.783,0.0,123.783
2024-01-04T05:00:00,BLD-00022,98.426,0.0,98.426
2024-01-04T06:00:00,BLD-00022,78.412,0.0,78.412
2024-01-04T07:00:00,BLD-00022,72.325,0.0,72.325
2024-01-04T08:00:00,BLD-00022,70.866,0.0,70.866
2024-01-04T09:00:00,BLD-00022,42.964,0.0,42.964
2024-01-04T10:00:00,BLD-00022,36.908,0.0,36.908
2024-01-04T11:00:00,BLD-00022,27.83,0.0,27.83
2024-01-04T12:00:00,BLD-00022,29.057,0.0,29.057
2024-01-04T13:00:00,BLD-00022,27.916,0.0,27.916
2024-01-04T14:00:00,BLD-00022,27.48,0.0,27.48
2024-01-04T15:00:00,BLD-00022,28.221,0.0,28.221
2024-01-04T16:00:00,BLD-00022,27.74,0.0,27.74
2024-01-04T17:00:00,BLD-00022,27.752,0.0,27.752
2024-01-04T18:00:00,BLD-00022,54.111,0.0,54.111
2024-01-04T19:00:00,BLD-00022,62.91,0.0,62.91
2024-01-04T20:00:00,BLD-00022,84.439,0.0,84.439
2024-01-04T21:00:00,BLD-00022,106.547,0.0,106.547
2024-01-04T22:00:00,BLD-00022,102.755,0.0,102.755
2024-01-04T23:00:00,BLD-00022,121.908,0.0,121.908
2024-01-05T00:00:00,BLD-00022,140.0,0.0,140.0
2024-01-05T01:00:00,BLD-00022,124.711,0.0,124.711
2024-01-05T02:00:00,BLD-00022,143.423,0.0,143.423
2024-01-05T03:00:00,BLD-00022,130.449,0.0,130.449
2024-01-05T04:00:00,BLD-00022,117.786,0.0,117.786
2024-01-05T05:00:00,BLD-00022,108.464,0.0,108.464
2024-01-05T06:00:00,BLD-00022,90.343,0.0,90.343
2024-01-05T07:00:00,BLD-00022,65.48,0.0,65.48
2024-01-05T08:00:00,BLD-00022,73.477,0.0,73.477
2024-01-05T09:00:00,BLD-00022,59.933,0.0,59.933
2024-01-05T10:00:00,BLD-00022,29.059,0.0,29.059
2024-01-05T11:00:00,BLD-00022,28.221,0.0,28.221
2024-01-05T12:00:00,BLD-00022,28.921,0.0,28.921
2024-01-05T13:00:00,BLD-00022,27.778,0.0,27.778
2024-01-05T14:00:00,BLD-00022,29.479,0.0,29.479
2024-01-05T15:00:00,BLD-00022,31.968,0.0,31.968
2024-01-05T16:00:00,BLD-00022,44.458,0.0,44.458
2024-01-05T17:00:00,BLD-00022,38.786,0.0,38.786
2024-01-05T18:00:00,BLD-00022,55.878,0.0,55.878
2024-01-05T19:00:00,BLD-00022,64.564,0.0,64.564
2024-01-05T20:00:00,BLD-00022,94.714,0.0,94.714
2024-01-05T21:00:00,BLD-00022,110.79,0.0,110.79
2024-01-05T22:00:00,BLD-00022,120.681,0.0,120.681
2024-01-05T23:00:00,BLD-00022,123.142,0.0,123.142
2024-01-06T00:00:00,BLD-00022,142.883,0.0,142.883
2024-01-06T01:00:00,BLD-00022,126.577,0.0,126.577
2024-01-06T02:00:00,BLD-00022,136.728,0.0,136.728
2024-01-06T03:00:00,BLD-00022,123.764,0.0,123.764
2024-01-06T04:00:00,BLD-00022,103.302,0.0,103.302
2024-01-06T05:00:00,BLD-00022,91.998,0.0,91.998
2024-01-06T06:00:00,BLD-00022,89.693,0.0,89.693
2024-01-06T07:00:00,BLD-00022,77.862,0.0,77.862
2024-01-06T08:00:00,BLD-00022,42.484,0.0,42.484
2024-01-06T09:00:00,BLD-00022,48.167,0.0,48.167
2024-01-06T10:00:00,BLD-00022,16.686,0.0,16.686
2024-01-06T11:00:00,BLD-00022,15.611,0.0,15.611
2024-01-06T12:00:00,BLD-00022,17.057,0.0,17.057
2024-01-06T13:00:00,BLD-00022,16.67,0.0,16.67
2024-01-06T14:00:00,BLD-00022,15.83,0.0,15.83
2024-01-06T15:00:00,BLD-00022,25.818,0.0,25.818
2024-01-06T16:00:00,BLD-00022,27.286,0.0,27.286
2024-01-06T17:00:00,BLD-00022,47.384,0.0,47.384
2024-01-06T18:00:00,BLD-00022,52.435,0.0,52.435
2024-01-06T19:00:00,BLD-00022,80.322,0.0,80.322
2024-01-06T20:00:00,BLD-00022,91.474,0.0,91.474
2024-01-06T21:00:00,BLD-00022,100.998,0.0,100.998
2024-01-06T22:00:00,BLD-00022,108.597,0.0,108.597
2024-01-06T23:00:00,BLD-00022,113.29,0.0,113.29
2024-01-07T00:00:00,BLD-00022,135.235,0.0,135.235
2024-01-07T01:00:00,BLD-00022,132.027,0.0,132.027
2024-01-07T02:00:00,BLD-00022,142.877,0.0,142.877
2024-01-07T03:00:00,BLD-00022,136.257,0.0,136.257
2024-01-07T04:00:00,BLD-00022,126.558,0.0,126.558
2024-01-07T05:00:00,BLD-00022,107.995,0.0,107.995
2024-01-07T06:00:00,BLD-00022,89.762,0.0,89.762
2024-01-07T07:00:00,BLD-00022,79.948,0.0,79.948
2024-01-07T08:00:00,BLD-00022,48.269,0.0,48.269
2024-01-07T09:00:00,BLD-00022,25.861,0.0,25.861
2024-01-07T10:00:00,BLD-00022,16.693,0.0,16.693
2024-01-07T11:00:00,BLD-00022,15.567,0.0,15.567
2024-01-07T12:00:00,BLD-00022,16.939,0.0,16.939
2024-01-07T13:00:00,BLD-00022,16.759,0.0,16.759
2024-01-07T14:00:00,BLD-00022,16.94,0.0,16.94
2024-01-07T15:00:00,BLD-00022,21.321,0.0,21.321
2024-01-07T16:00:00,BLD-00022,25.027,0.0,25.027
2024-01-07T17:00:00,BLD-00022,33.419,0.0,33.419
2024-01-07T18:00:00,BLD-00022,56.265,0.0,56.265
2024-01-07T19:00:00,BLD-00022,72.606,0.0,72.606
2024-01-07T20:00:00,BLD-00022,91.212,0.0,91.212
2024-01-07T21:00:00,BLD-00022,93.38,0.0,93.38
2024-01-07T22:00:00,BLD-00022,126.493,0.0,126.493
2024-01-07T23:00:00,BLD-00022,121.187,0.0,121.187
2024-01-08T00:00:00,BLD-00022,137.335,0.0,137.335
2024-01-08T01:00:00,BLD-00022,132.116,0.0,132.116
2024-01-08T02:00:00,BLD-00022,129.14,0.0,129.14
2024-01-08T03:00:00,BLD-00022,135.415,0.0,135.415
2024-01-08T04:00:00,BLD-00022,126.941,0.0,126.941
2024-01-08T05:00:00,BLD-00022,95.774,0.0,95.774
2024-01-08T06:00:00,BLD-00022,97.039,0.0,97.039
2024-01-08T07:00:00,BLD-00022,76.362,0.0,76.362
2024-01-08T08:00:00,BLD-00022,73.634,0.0,73.634
2024-01-08T09:00:00,BLD-00022,40.93,0.0,40.93
2024-01-08T10:00:00,BLD-00022,44.37,0.0,44.37
2024-01-08T11:00:00,BLD-00022,28.488,0.0,28.488
2024-01-08T12:00:00,BLD-00022,28.193,0.0,28.193
2024-01-08T13:00:00,BLD-00022,28.379,0.0,28.379
2024-01-08T14:00:00,BLD-00022,29.231,0.0,29.231
2024-01-08T15:00:00,BLD-00022,31.033,0.0,31.033
2024-01-08T16:00:00,BLD-00022,29.926,0.0,29.926
2024-01-08T17:00:00,BLD-00022,38.993,0.0,38.993
2024-01-08T18:00:00,BLD-00022,43.669,0.0,43.669
2024-01-08T19:00:00,BLD-00022,76.429,0.0,76.429
2024-01-08T20:00:00,BLD-00022,90.623,0.0,90.623
2024-01-08T21:00:00,BLD-00022,99.003,0.0,99.003
2024-01-08T22:00:00,BLD-00022,127.639,0.0,127.639
2024-01-08T23:00:00,BLD-00022,136.659,0.0,136.659
2024-01-09T00:00:00,BLD-00022,128.876,0.0,128.876
2024-01-09T01:00:00,BLD-00022,134.018,0.0,134.018
2024-01-09T02:00:00,BLD-00022,130.292,0.0,130.292
2024-01-09T03:00:00,BLD-00022,116.391,0.0,116.391
2024-01-09T04:00:00,BLD-00022,119.731,0.0,119.731
2024-01-09T05:00:00,BLD-00022,91.523,0.0,91.523
2024-01-09T06:00:00,BLD-00022,97.422,0.0,97.422
2024-01-09T07:00:00,BLD-00022,61.25,0.0,61.25
2024-01-09T08:00:00,BLD-00022,58.96,0.0,58.96
2024-01-09T09:00:00,BLD-00022,62.498,0.0,62.498
2024-01-09T10:00:00,BLD-00022,39.328,0.0,39.328
2024-01-09T11:00:00,BLD-00022,28.114,0.0,28.114
2024-01-09T12:00:00,BLD-00022,28.101,0.0,28.101
2024-01-09T13:00:00,BLD-00022,29.046,0.0,29.046
2024-01-09T14:00:00,BLD-00022,29.14,0.0,29.14
2024-01-09T15:00:00,BLD-00022,37.021,0.0,37.021
2024-01-09T16:00:00,BLD-00022,39.075,0.0,39.075
2024-01-09T17:00:00,BLD-00022,46.149,0.0,46.149
2024-01-09T18:00:00,BLD-00022,48.508,0.0,48.508
2024-01-09T19:00:00,BLD-00022,65.201,0.0,65.201
2024-01-09T20:00:00,BLD-00022,94.658,0.0,94.658
2024-01-09T21:00:00,BLD-00022,110.952,0.0,110.952
2024-01-09T22:00:00,BLD-00022,125.313,0.0,125.313
2024-01-09T23:00:00,BLD-00022,113.085,0.0,113.085
2024-01-10T00:00:00,BLD-00022,134.894,0.0,134.894
2024-01-10T01:00:00,BLD-00022,128.332,0.0,128.332
2024-01-10T02:00:00,BLD-00022,140.279,0.0,140.279
2024-01-10T03:00:00,BLD-00022,132.73,0.0,132.73
2024-01-10T04:00:00,BLD-00022,121.719,0.0,121.719
2024-01-10T05:00:00,BLD-00022,93.251,0.0,93.251
2024-01-10T06:00:00,BLD-00022,78.806,0.0,78.806
2024-01-10T07:00:00,BLD-00022,68.578,0.0,68.578
2024-01-10T08:00:00,BLD-00022,75.29,0.0,75.29
2024-01-10T09:00:00,BLD-00022,51.416,0.0,51.416
2024-01-10T10:00:00,BLD-00022,48.174,0.0,48.174
2024-01-10T11:00:00,BLD-00022,29.571,0.0,29.571
2024-01-10T12:00:00,BLD-00022,27.926,0.0,27.926
2024-01-10T13:00:00,BLD-00022,29.071,0.0,29.071
2024-01-10T14:00:00,BLD-00022,27.639,0.0,27.639
2024-01-10T15:00:00,BLD-00022,37.928,0.0,37.928
2024-01-10T16:00:00,BLD-00022,33.691,0.0,33.691
2024-01-10T17:00:00,BLD-00022,38.437,0.0,38.437
2024-01-10T18:00:00,BLD-00022,41.841,0.0,41.841
2024-01-10T19:00:00,BLD-00022,62.434,0.0,62.434
2024-01-10T20:00:00,BLD-00022,91.636,0.0,91.636
2024-01-10T21:00:00,BLD-00022,113.513,0.0,113.513
2024-01-10T22:00:00,BLD-00022,127.74,0.0,127.74
2024-01-10T23:00:00,BLD-00022,113.818,0.0,113.818
2024-01-11T00:00:00,BLD-00022,125.795,0.0,125.795
2024-01-11T01:00:00,BLD-00022,144.101,0.0,144.101
2024-01-11T02:00:00,BLD-00022,138.443,0.0,138.443
2024-01-11T03:00:00,BLD-00022,122.68,0.0,122.68
2024-01-11T04:00:00,BLD-00022,107.508,0.0,107.508
2024-01-11T05:00:00,BLD-00022,93.369,0.0,93.369
2024-01-11T06:00:00,BLD-00022,82.096,0.0,82.096
2024-01-11T07:00:00,BLD-00022,79.176,0.0,79.176
2024-01-11T08:00:00,BLD-00022,54.082,0.0,54.082
2024-01-11T09:00:00,BLD-00022,36.497,0.0,36.497
2024-01-11T10:00:00,BLD-00022,40.41,0.0,40.41
2024-01-11T11:00:00,BLD-00022,28.045,0.0,28.045
2024-01-11T12:00:00,BLD-00022,28.374,0.0,28.374
2024-01-11T13:00:00,BLD-00022,28.24,0.0,28.24
