FirmID,Size,Employees,FirmAge,Subsector,OwnershipType,FDI_Presence,FDI_Percentage,FDI_Origin,FDI_Type,FDI_Years,Knowledge_Absorption,Task_Performance,Innovation_Score,Firm_Resources_Score,Skilled_Labor_Ratio,IoT_Adoption,RD_Spend_Percentage,Liquidity_Ratio,ROI,ROA,Market_Share,Export_Intensity,Operational_Efficiency,Revenue_Million_NGN,Assets_Million_NGN,Export_Value_Million_NGN,Tax_Incentives_Perception,Regulatory_Stability,Infrastructure_Support,Corruption_Experience,Policy_Effectiveness_Index,ISO_Certification,Export_Destination_Count,Local_Content_Percentage,Capacity_Utilization,NAFDAC_Compliance_Score,Quality_Certification,Training_Hours_Per_Employee,Female_Employment_Ratio,Youth_Employment_Ratio,ERP_System,Ecommerce_Adoption,Automation_Level,Local_Suppliers_Percentage,Supplier_Reliability_Score,Inventory_Turnover_Ratio,Year
FIRM_267,Large,1593,21,Dairy Products,Mixed Ownership,1,30.049388120291674,Germany,M&A,14,3.49,3.69,5.0,3.43,0.152,0,2.13,1.47,9.03,10.26,18.24,41.6,73.2,6147.92,13448.83,3008.87,5.3,4.8,4.8,1.6,4.12,1,7,70.6,76.0,73.3,None,15.9,0.51,0.25,1,0,40.2,62.7,4.23,9.67,2020
FIRM_267,Large,1624,21,Dairy Products,Mixed Ownership,1,30.049388120291674,Germany,M&A,14,3.49,3.69,5.0,3.43,0.152,0,2.13,1.47,11.7,11.63,18.24,43.68,73.2,7449.84,13448.83,3008.87,5.3,4.8,4.8,1.6,4.12,1,7,70.6,76.0,73.3,None,15.9,0.51,0.25,1,0,40.2,62.7,4.23,9.67,2021
FIRM_267,Large,1656,21,Dairy Products,Mixed Ownership,1,30.049388120291674,Germany,M&A,14,3.49,3.69,5.0,3.43,0.152,0,2.13,1.47,10.64,11.31,18.24,45.76,73.2,7666.82,13448.83,3008.87,5.3,4.8,4.8,1.6,4.12,1,7,70.6,76.0,73.3,None,15.9,0.51,0.25,1,0,40.2,62.7,4.23,9.67,2022
FIRM_267,Large,1688,21,Dairy Products,Mixed Ownership,1,30.049388120291674,Germany,M&A,14,3.49,3.69,5.0,3.43,0.152,0,2.13,1.47,10.91,10.91,18.24,47.84,73.2,7883.81,13448.83,3008.87,5.3,4.8,4.8,1.6,4.12,1,7,70.6,76.0,73.3,None,15.9,0.51,0.25,1,0,40.2,62.7,4.23,9.67,2023
FIRM_267,Large,1720,21,Dairy Products,Mixed Ownership,1,30.049388120291674,Germany,M&A,14,3.49,3.69,5.0,3.43,0.152,0,2.13,1.47,11.8,11.23,18.24,49.92,73.2,8100.79,13448.83,3008.87,5.3,4.8,4.8,1.6,4.12,1,7,70.6,76.0,73.3,None,15.9,0.51,0.25,1,0,40.2,62.7,4.23,9.67,2024
FIRM_268,Large,1299,25,Sugar and Confectionery,Private Nigerian,1,28.02795447091992,South Africa,M&A,16,3.64,3.94,3.83,3.69,0.428,0,2.86,1.18,13.85,10.54,7.64,17.45,65.2,1108.48,1643.75,227.57,4.1,3.6,2.4,1.9,3.0,0,13,55.2,65.0,88.8,ISO 9001,30.1,0.463,0.261,1,0,54.9,36.0,3.96,6.01,2020
FIRM_268,Large,1324,25,Sugar and Confectionery,Private Nigerian,1,28.02795447091992,South Africa,M&A,16,3.64,3.94,3.83,3.69,0.428,0,2.86,1.18,14.18,14.74,7.64,18.32,65.2,1343.22,1643.75,227.57,4.1,3.6,2.4,1.9,3.0,0,13,55.2,65.0,88.8,ISO 9001,30.1,0.463,0.261,1,0,54.9,36.0,3.96,6.01,2021
FIRM_268,Large,1350,25,Sugar and Confectionery,Private Nigerian,1,28.02795447091992,South Africa,M&A,16,3.64,3.94,3.83,3.69,0.428,0,2.86,1.18,15.55,13.49,7.64,19.2,65.2,1382.35,1643.75,227.57,4.1,3.6,2.4,1.9,3.0,0,13,55.2,65.0,88.8,ISO 9001,30.1,0.463,0.261,1,0,54.9,36.0,3.96,6.01,2022
FIRM_268,Large,1376,25,Sugar and Confectionery,Private Nigerian,1,28.02795447091992,South Africa,M&A,16,3.64,3.94,3.83,3.69,0.428,0,2.86,1.18,15.35,12.69,7.64,20.07,65.2,1421.47,1643.75,227.57,4.1,3.6,2.4,1.9,3.0,0,13,55.2,65.0,88.8,ISO 9001,30.1,0.463,0.261,1,0,54.9,36.0,3.96,6.01,2023
FIRM_268,Large,1402,25,Sugar and Confectionery,Private Nigerian,1,28.02795447091992,South Africa,M&A,16,3.64,3.94,3.83,3.69,0.428,0,2.86,1.18,15.95,12.34,7.64,20.94,65.2,1460.59,1643.75,227.57,4.1,3.6,2.4,1.9,3.0,0,13,55.2,65.0,88.8,ISO 9001,30.1,0.463,0.261,1,0,54.9,36.0,3.96,6.01,2024
FIRM_269,Large,928,31,Beverages,Joint Venture,1,26.153821617881093,Germany,Joint Venture,8,4.16,3.26,2.2,2.8,0.674,0,2.82,1.02,10.43,14.4,9.12,43.5,90.1,3262.89,5440.32,1669.83,3.9,3.9,3.0,3.5,3.58,1,8,59.9,54.8,88.3,None,31.5,0.309,0.48,1,0,60.6,55.2,5.0,6.22,2020
FIRM_269,Large,946,31,Beverages,Joint Venture,1,26.153821617881093,Germany,Joint Venture,8,4.16,3.26,2.2,2.8,0.674,0,2.82,1.02,13.09,16.79,9.12,45.68,90.1,3953.86,5440.32,1669.83,3.9,3.9,3.0,3.5,3.58,1,8,59.9,54.8,88.3,None,31.5,0.309,0.48,1,0,60.6,55.2,5.0,6.22,2021
FIRM_269,Large,965,31,Beverages,Joint Venture,1,26.153821617881093,Germany,Joint Venture,8,4.16,3.26,2.2,2.8,0.674,0,2.82,1.02,11.21,16.94,9.12,47.85,90.1,4069.02,5440.32,1669.83,3.9,3.9,3.0,3.5,3.58,1,8,59.9,54.8,88.3,None,31.5,0.309,0.48,1,0,60.6,55.2,5.0,6.22,2022
FIRM_269,Large,983,31,Beverages,Joint Venture,1,26.153821617881093,Germany,Joint Venture,8,4.16,3.26,2.2,2.8,0.674,0,2.82,1.02,11.1,15.71,9.12,50.02,90.1,4184.18,5440.32,1669.83,3.9,3.9,3.0,3.5,3.58,1,8,59.9,54.8,88.3,None,31.5,0.309,0.48,1,0,60.6,55.2,5.0,6.22,2023
FIRM_269,Large,1002,31,Beverages,Joint Venture,1,26.153821617881093,Germany,Joint Venture,8,4.16,3.26,2.2,2.8,0.674,0,2.82,1.02,10.96,16.74,9.12,52.2,90.1,4299.34,5440.32,1669.83,3.9,3.9,3.0,3.5,3.58,1,8,59.9,54.8,88.3,None,31.5,0.309,0.48,1,0,60.6,55.2,5.0,6.22,2024
FIRM_270,Large,1949,28,Grain Mill Products,Private Nigerian,1,15.658488418926392,Netherlands,Greenfield,12,4.23,3.75,3.22,4.19,0.681,0,0.61,1.45,15.74,14.47,6.97,13.11,75.2,8105.51,20890.67,1250.16,1.6,3.2,3.4,3.5,2.92,0,11,87.2,89.9,72.4,ISO 22000,65.7,0.463,0.342,1,0,26.5,42.8,3.17,11.24,2020
FIRM_270,Large,1987,28,Grain Mill Products,Private Nigerian,1,15.658488418926392,Netherlands,Greenfield,12,4.23,3.75,3.22,4.19,0.681,0,0.61,1.45,21.94,17.88,6.97,13.77,75.2,9821.97,20890.67,1250.16,1.6,3.2,3.4,3.5,2.92,0,11,87.2,89.9,72.4,ISO 22000,65.7,0.463,0.342,1,0,26.5,42.8,3.17,11.24,2021
FIRM_270,Large,2026,28,Grain Mill Products,Private Nigerian,1,15.658488418926392,Netherlands,Greenfield,12,4.23,3.75,3.22,4.19,0.681,0,0.61,1.45,18.48,16.19,6.97,14.42,75.2,10108.04,20890.67,1250.16,1.6,3.2,3.4,3.5,2.92,0,11,87.2,89.9,72.4,ISO 22000,65.7,0.463,0.342,1,0,26.5,42.8,3.17,11.24,2022
FIRM_270,Large,2065,28,Grain Mill Products,Private Nigerian,1,15.658488418926392,Netherlands,Greenfield,12,4.23,3.75,3.22,4.19,0.681,0,0.61,1.45,20.89,18.48,6.97,15.08,75.2,10394.12,20890.67,1250.16,1.6,3.2,3.4,3.5,2.92,0,11,87.2,89.9,72.4,ISO 22000,65.7,0.463,0.342,1,0,26.5,42.8,3.17,11.24,2023
FIRM_270,Large,2104,28,Grain Mill Products,Private Nigerian,1,15.658488418926392,Netherlands,Greenfield,12,4.23,3.75,3.22,4.19,0.681,0,0.61,1.45,18.3,18.2,6.97,15.73,75.2,10680.2,20890.67,1250.16,1.6,3.2,3.4,3.5,2.92,0,11,87.2,89.9,72.4,ISO 22000,65.7,0.463,0.342,1,0,26.5,42.8,3.17,11.24,2024
FIRM_271,Large,1963,34,Meat Processing,Private Nigerian,1,30.829965913348754,China,Greenfield,2,3.51,2.34,2.64,3.37,0.588,1,3.44,1.28,18.36,16.26,20.93,13.58,69.7,7911.94,22077.12,1264.05,2.1,2.7,3.5,2.4,2.68,1,11,72.7,48.1,80.9,ISO 9001,23.8,0.156,0.415,1,1,52.7,37.4,2.47,8.15,2020
FIRM_271,Large,2002,34,Meat Processing,Private Nigerian,1,30.829965913348754,China,Greenfield,2,3.51,2.34,2.64,3.37,0.588,1,3.44,1.28,23.29,19.9,20.93,14.26,69.7,9587.4,22077.12,1264.05,2.1,2.7,3.5,2.4,2.68,1,11,72.7,48.1,80.9,ISO 9001,23.8,0.156,0.415,1,1,52.7,37.4,2.47,8.15,2021
FIRM_271,Large,2041,34,Meat Processing,Private Nigerian,1,30.829965913348754,China,Greenfield,2,3.51,2.34,2.64,3.37,0.588,1,3.44,1.28,22.83,18.41,20.93,14.94,69.7,9866.65,22077.12,1264.05,2.1,2.7,3.5,2.4,2.68,1,11,72.7,48.1,80.9,ISO 9001,23.8,0.156,0.415,1,1,52.7,37.4,2.47,8.15,2022
FIRM_271,Large,2080,34,Meat Processing,Private Nigerian,1,30.829965913348754,China,Greenfield,2,3.51,2.34,2.64,3.37,0.588,1,3.44,1.28,21.57,19.4,20.93,15.62,69.7,10145.89,22077.12,1264.05,2.1,2.7,3.5,2.4,2.68,1,11,72.7,48.1,80.9,ISO 9001,23.8,0.156,0.415,1,1,52.7,37.4,2.47,8.15,2023
FIRM_271,Large,2120,34,Meat Processing,Private Nigerian,1,30.829965913348754,China,Greenfield,2,3.51,2.34,2.64,3.37,0.588,1,3.44,1.28,20.58,19.23,20.93,16.3,69.7,10425.14,22077.12,1264.05,2.1,2.7,3.5,2.4,2.68,1,11,72.7,48.1,80.9,ISO 9001,23.8,0.156,0.415,1,1,52.7,37.4,2.47,8.15,2024
FIRM_272,Large,1989,26,Other Food Products,Government-owned,1,32.31372823366961,USA,Joint Venture,10,3.07,3.07,1.12,3.34,0.569,0,4.12,1.27,23.63,15.91,20.96,23.85,80.8,2932.31,8599.47,822.77,6.2,4.4,4.4,3.7,4.68,0,0,62.0,67.9,80.0,None,68.7,0.514,0.404,1,1,16.5,53.7,3.83,9.07,2020
FIRM_272,Large,2028,26,Other Food Products,Government-owned,1,32.31372823366961,USA,Joint Venture,10,3.07,3.07,1.12,3.34,0.569,0,4.12,1.27,28.61,21.11,20.96,25.04,80.8,3553.27,8599.47,822.77,6.2,4.4,4.4,3.7,4.68,0,0,62.0,67.9,80.0,None,68.7,0.514,0.404,1,1,16.5,53.7,3.83,9.07,2021
FIRM_272,Large,2068,26,Other Food Products,Government-owned,1,32.31372823366961,USA,Joint Venture,10,3.07,3.07,1.12,3.34,0.569,0,4.12,1.27,31.79,19.98,20.96,26.24,80.8,3656.77,8599.47,822.77,6.2,4.4,4.4,3.7,4.68,0,0,62.0,67.9,80.0,None,68.7,0.514,0.404,1,1,16.5,53.7,3.83,9.07,2022
FIRM_272,Large,2108,26,Other Food Products,Government-owned,1,32.31372823366961,USA,Joint Venture,10,3.07,3.07,1.12,3.34,0.569,0,4.12,1.27,30.19,18.55,20.96,27.43,80.8,3760.26,8599.47,822.77,6.2,4.4,4.4,3.7,4.68,0,0,62.0,67.9,80.0,None,68.7,0.514,0.404,1,1,16.5,53.7,3.83,9.07,2023
FIRM_272,Large,2148,26,Other Food Products,Government-owned,1,32.31372823366961,USA,Joint Venture,10,3.07,3.07,1.12,3.34,0.569,0,4.12,1.27,31.72,20.43,20.96,28.62,80.8,3863.75,8599.47,822.77,6.2,4.4,4.4,3.7,4.68,0,0,62.0,67.9,80.0,None,68.7,0.514,0.404,1,1,16.5,53.7,3.83,9.07,2024
FIRM_273,Large,1418,18,Dairy Products,Private Foreign,1,96.80586003924894,USA,Greenfield,8,3.31,3.49,2.16,3.08,0.333,0,3.67,2.01,8.04,16.36,16.83,34.31,70.1,7258.69,17687.81,2929.95,2.8,4.8,5.7,6.2,4.88,1,1,47.3,62.8,81.9,ISO 9001,35.5,0.299,0.597,0,1,33.3,43.2,3.18,8.12,2020
FIRM_273,Large,1446,18,Dairy Products,Private Foreign,1,96.80586003924894,USA,Greenfield,8,3.31,3.49,2.16,3.08,0.333,0,3.67,2.01,8.52,18.29,16.83,36.03,70.1,8795.82,17687.81,2929.95,2.8,4.8,5.7,6.2,4.88,1,1,47.3,62.8,81.9,ISO 9001,35.5,0.299,0.597,0,1,33.3,43.2,3.18,8.12,2021
FIRM_273,Large,1474,18,Dairy Products,Private Foreign,1,96.80586003924894,USA,Greenfield,8,3.31,3.49,2.16,3.08,0.333,0,3.67,2.01,9.79,16.69,16.83,37.74,70.1,9052.01,17687.81,2929.95,2.8,4.8,5.7,6.2,4.88,1,1,47.3,62.8,81.9,ISO 9001,35.5,0.299,0.597,0,1,33.3,43.2,3.18,8.12,2022
FIRM_273,Large,1503,18,Dairy Products,Private Foreign,1,96.80586003924894,USA,Greenfield,8,3.31,3.49,2.16,3.08,0.333,0,3.67,2.01,9.29,19.86,16.83,39.46,70.1,9308.2,17687.81,2929.95,2.8,4.8,5.7,6.2,4.88,1,1,47.3,62.8,81.9,ISO 9001,35.5,0.299,0.597,0,1,33.3,43.2,3.18,8.12,2023
FIRM_273,Large,1531,18,Dairy Products,Private Foreign,1,96.80586003924894,USA,Greenfield,8,3.31,3.49,2.16,3.08,0.333,0,3.67,2.01,8.6,19.49,16.83,41.17,70.1,9564.39,17687.81,2929.95,2.8,4.8,5.7,6.2,4.88,1,1,47.3,62.8,81.9,ISO 9001,35.5,0.299,0.597,0,1,33.3,43.2,3.18,8.12,2024
FIRM_274,Large,673,21,Sugar and Confectionery,Private Foreign,1,48.71672801006617,UK,M&A,13,2.82,2.54,3.15,3.06,0.631,0,4.64,1.71,8.41,13.72,17.68,4.85,86.1,5840.6,17017.82,333.26,4.8,3.3,4.9,4.4,4.35,1,7,71.0,80.7,100.0,ISO 9001,53.9,0.481,0.483,1,0,40.2,73.2,3.56,9.81,2020
FIRM_274,Large,686,21,Sugar and Confectionery,Private Foreign,1,48.71672801006617,UK,M&A,13,2.82,2.54,3.15,3.06,0.631,0,4.64,1.71,8.61,14.87,17.68,5.09,86.1,7077.44,17017.82,333.26,4.8,3.3,4.9,4.4,4.35,1,7,71.0,80.7,100.0,ISO 9001,53.9,0.481,0.483,1,0,40.2,73.2,3.56,9.81,2021
FIRM_274,Large,699,21,Sugar and Confectionery,Private Foreign,1,48.71672801006617,UK,M&A,13,2.82,2.54,3.15,3.06,0.631,0,4.64,1.71,8.26,16.4,17.68,5.33,86.1,7283.58,17017.82,333.26,4.8,3.3,4.9,4.4,4.35,1,7,71.0,80.7,100.0,ISO 9001,53.9,0.481,0.483,1,0,40.2,73.2,3.56,9.81,2022
FIRM_274,Large,713,21,Sugar and Confectionery,Private Foreign,1,48.71672801006617,UK,M&A,13,2.82,2.54,3.15,3.06,0.631,0,4.64,1.71,9.74,15.79,17.68,5.58,86.1,7489.72,17017.82,333.26,4.8,3.3,4.9,4.4,4.35,1,7,71.0,80.7,100.0,ISO 9001,53.9,0.481,0.483,1,0,40.2,73.2,3.56,9.81,2023
FIRM_274,Large,726,21,Sugar and Confectionery,Private Foreign,1,48.71672801006617,UK,M&A,13,2.82,2.54,3.15,3.06,0.631,0,4.64,1.71,8.83,14.08,17.68,5.82,86.1,7695.86,17017.82,333.26,4.8,3.3,4.9,4.4,4.35,1,7,71.0,80.7,100.0,ISO 9001,53.9,0.481,0.483,1,0,40.2,73.2,3.56,9.81,2024
FIRM_275,Large,1166,30,Other Food Products,Mixed Ownership,1,22.944345111002374,South Africa,Joint Venture,12,3.02,3.05,3.49,2.99,0.154,1,1.03,2.24,28.06,20.08,10.36,33.51,54.8,4010.82,6056.91,1581.21,5.8,3.2,4.5,1.7,3.8,1,6,46.7,47.9,60.0,None,57.7,0.317,0.481,1,0,0.4,30.6,2.83,11.41,2020
FIRM_275,Large,1189,30,Other Food Products,Mixed Ownership,1,22.944345111002374,South Africa,Joint Venture,12,3.02,3.05,3.49,2.99,0.154,1,1.03,2.24,34.01,23.64,10.36,35.19,54.8,4860.17,6056.91,1581.21,5.8,3.2,4.5,1.7,3.8,1,6,46.7,47.9,60.0,None,57.7,0.317,0.481,1,0,0.4,30.6,2.83,11.41,2021
FIRM_275,Large,1212,30,Other Food Products,Mixed Ownership,1,22.944345111002374,South Africa,Joint Venture,12,3.02,3.05,3.49,2.99,0.154,1,1.03,2.24,33.49,23.71,10.36,36.86,54.8,5001.73,6056.91,1581.21,5.8,3.2,4.5,1.7,3.8,1,6,46.7,47.9,60.0,None,57.7,0.317,0.481,1,0,0.4,30.6,2.83,11.41,2022
FIRM_275,Large,1235,30,Other Food Products,Mixed Ownership,1,22.944345111002374,South Africa,Joint Venture,12,3.02,3.05,3.49,2.99,0.154,1,1.03,2.24,32.24,22.27,10.36,38.54,54.8,5143.28,6056.91,1581.21,5.8,3.2,4.5,1.7,3.8,1,6,46.7,47.9,60.0,None,57.7,0.317,0.481,1,0,0.4,30.6,2.83,11.41,2023
FIRM_275,Large,1259,30,Other Food Products,Mixed Ownership,1,22.944345111002374,South Africa,Joint Venture,12,3.02,3.05,3.49,2.99,0.154,1,1.03,2.24,33.95,23.28,10.36,40.21,54.8,5284.84,6056.91,1581.21,5.8,3.2,4.5,1.7,3.8,1,6,46.7,47.9,60.0,None,57.7,0.317,0.481,1,0,0.4,30.6,2.83,11.41,2024
FIRM_276,Large,910,11,Beverages,Mixed Ownership,0,0.0,None,None,0,3.24,3.01,2.46,2.78,0.442,1,2.18,0.81,4.51,7.78,5.94,10.35,55.6,1738.22,3485.58,211.65,4.6,4.7,2.7,2.5,3.62,1,5,55.3,53.5,83.3,ISO 9001,31.3,0.298,0.269,1,1,18.2,34.8,4.23,9.64,2020
FIRM_276,Large,928,11,Beverages,Mixed Ownership,0,0.0,None,None,0,3.24,3.01,2.46,2.78,0.442,1,2.18,0.81,5.19,10.08,5.94,10.87,55.6,2106.32,3485.58,211.65,4.6,4.7,2.7,2.5,3.62,1,5,55.3,53.5,83.3,ISO 9001,31.3,0.298,0.269,1,1,18.2,34.8,4.23,9.64,2021
FIRM_276,Large,946,11,Beverages,Mixed Ownership,0,0.0,None,None,0,3.24,3.01,2.46,2.78,0.442,1,2.18,0.81,5.18,9.43,5.94,11.38,55.6,2167.67,3485.58,211.65,4.6,4.7,2.7,2.5,3.62,1,5,55.3,53.5,83.3,ISO 9001,31.3,0.298,0.269,1,1,18.2,34.8,4.23,9.64,2022
FIRM_276,Large,964,11,Beverages,Mixed Ownership,0,0.0,None,None,0,3.24,3.01,2.46,2.78,0.442,1,2.18,0.81,5.45,9.33,5.94,11.9,55.6,2229.02,3485.58,211.65,4.6,4.7,2.7,2.5,3.62,1,5,55.3,53.5,83.3,ISO 9001,31.3,0.298,0.269,1,1,18.2,34.8,4.23,9.64,2023
FIRM_276,Large,982,11,Beverages,Mixed Ownership,0,0.0,None,None,0,3.24,3.01,2.46,2.78,0.442,1,2.18,0.81,5.75,9.96,5.94,12.42,55.6,2290.37,3485.58,211.65,4.6,4.7,2.7,2.5,3.62,1,5,55.3,53.5,83.3,ISO 9001,31.3,0.298,0.269,1,1,18.2,34.8,4.23,9.64,2024
FIRM_277,Large,1339,12,Beverages,Joint Venture,1,17.652410395641517,India,M&A,12,3.31,3.03,2.9,3.54,0.342,1,3.3,1.07,24.91,9.98,20.7,24.33,66.7,455.24,1013.21,130.31,4.0,3.7,2.3,1.4,2.85,1,6,41.1,46.5,91.3,ISO 22000,68.6,0.433,0.362,1,0,40.5,33.9,3.74,8.33,2020
FIRM_277,Large,1365,12,Beverages,Joint Venture,1,17.652410395641517,India,M&A,12,3.31,3.03,2.9,3.54,0.342,1,3.3,1.07,27.87,12.4,20.7,25.55,66.7,551.65,1013.21,130.31,4.0,3.7,2.3,1.4,2.85,1,6,41.1,46.5,91.3,ISO 22000,68.6,0.433,0.362,1,0,40.5,33.9,3.74,8.33,2021
FIRM_277,Large,1392,12,Beverages,Joint Venture,1,17.652410395641517,India,M&A,12,3.31,3.03,2.9,3.54,0.342,1,3.3,1.07,30.66,13.31,20.7,26.76,66.7,567.71,1013.21,130.31,4.0,3.7,2.3,1.4,2.85,1,6,41.1,46.5,91.3,ISO 22000,68.6,0.433,0.362,1,0,40.5,33.9,3.74,8.33,2022
FIRM_277,Large,1419,12,Beverages,Joint Venture,1,17.652410395641517,India,M&A,12,3.31,3.03,2.9,3.54,0.342,1,3.3,1.07,27.28,12.92,20.7,27.98,66.7,583.78,1013.21,130.31,4.0,3.7,2.3,1.4,2.85,1,6,41.1,46.5,91.3,ISO 22000,68.6,0.433,0.362,1,0,40.5,33.9,3.74,8.33,2023
FIRM_277,Large,1446,12,Beverages,Joint Venture,1,17.652410395641517,India,M&A,12,3.31,3.03,2.9,3.54,0.342,1,3.3,1.07,27.4,13.86,20.7,29.2,66.7,599.85,1013.21,130.31,4.0,3.7,2.3,1.4,2.85,1,6,41.1,46.5,91.3,ISO 22000,68.6,0.433,0.362,1,0,40.5,33.9,3.74,8.33,2024
FIRM_278,Large,1101,39,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.55,2.83,3.54,2.78,0.23,0,2.4,1.36,21.06,13.52,5.33,9.36,82.2,7328.45,21265.58,806.99,2.3,3.1,3.4,4.4,3.3,1,2,53.9,88.1,100.0,ISO 9001,38.5,0.237,0.22,1,0,13.4,40.8,4.03,9.14,2020
FIRM_278,Large,1123,39,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.55,2.83,3.54,2.78,0.23,0,2.4,1.36,23.62,16.66,5.33,9.83,82.2,8880.36,21265.58,806.99,2.3,3.1,3.4,4.4,3.3,1,2,53.9,88.1,100.0,ISO 9001,38.5,0.237,0.22,1,0,13.4,40.8,4.03,9.14,2021
FIRM_278,Large,1145,39,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.55,2.83,3.54,2.78,0.23,0,2.4,1.36,23.72,16.34,5.33,10.3,82.2,9139.01,21265.58,806.99,2.3,3.1,3.4,4.4,3.3,1,2,53.9,88.1,100.0,ISO 9001,38.5,0.237,0.22,1,0,13.4,40.8,4.03,9.14,2022
FIRM_278,Large,1167,39,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.55,2.83,3.54,2.78,0.23,0,2.4,1.36,24.8,16.01,5.33,10.76,82.2,9397.66,21265.58,806.99,2.3,3.1,3.4,4.4,3.3,1,2,53.9,88.1,100.0,ISO 9001,38.5,0.237,0.22,1,0,13.4,40.8,4.03,9.14,2023
FIRM_278,Large,1189,39,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.55,2.83,3.54,2.78,0.23,0,2.4,1.36,23.34,16.81,5.33,11.23,82.2,9656.32,21265.58,806.99,2.3,3.1,3.4,4.4,3.3,1,2,53.9,88.1,100.0,ISO 9001,38.5,0.237,0.22,1,0,13.4,40.8,4.03,9.14,2024
FIRM_279,Large,288,32,Bakery Products,Joint Venture,1,48.74205836911809,UK,Joint Venture,15,3.75,4.63,3.43,3.71,0.456,1,2.32,1.18,6.11,13.44,5.37,10.83,72.5,681.7,1665.35,86.86,4.2,5.7,1.0,4.2,3.78,1,5,48.2,88.1,85.7,HACCP,71.3,0.226,0.419,1,0,67.7,32.8,4.45,5.69,2020
FIRM_279,Large,293,32,Bakery Products,Joint Venture,1,48.74205836911809,UK,Joint Venture,15,3.75,4.63,3.43,3.71,0.456,1,2.32,1.18,6.58,14.72,5.37,11.37,72.5,826.06,1665.35,86.86,4.2,5.7,1.0,4.2,3.78,1,5,48.2,88.1,85.7,HACCP,71.3,0.226,0.419,1,0,67.7,32.8,4.45,5.69,2021
FIRM_279,Large,299,32,Bakery Products,Joint Venture,1,48.74205836911809,UK,Joint Venture,15,3.75,4.63,3.43,3.71,0.456,1,2.32,1.18,6.46,15.13,5.37,11.91,72.5,850.12,1665.35,86.86,4.2,5.7,1.0,4.2,3.78,1,5,48.2,88.1,85.7,HACCP,71.3,0.226,0.419,1,0,67.7,32.8,4.45,5.69,2022
FIRM_279,Large,305,32,Bakery Products,Joint Venture,1,48.74205836911809,UK,Joint Venture,15,3.75,4.63,3.43,3.71,0.456,1,2.32,1.18,6.89,16.61,5.37,12.45,72.5,874.18,1665.35,86.86,4.2,5.7,1.0,4.2,3.78,1,5,48.2,88.1,85.7,HACCP,71.3,0.226,0.419,1,0,67.7,32.8,4.45,5.69,2023
FIRM_279,Large,311,32,Bakery Products,Joint Venture,1,48.74205836911809,UK,Joint Venture,15,3.75,4.63,3.43,3.71,0.456,1,2.32,1.18,7.1,15.98,5.37,13.0,72.5,898.24,1665.35,86.86,4.2,5.7,1.0,4.2,3.78,1,5,48.2,88.1,85.7,HACCP,71.3,0.226,0.419,1,0,67.7,32.8,4.45,5.69,2024
FIRM_280,Large,507,35,Bakery Products,Private Nigerian,1,19.8496273489356,India,Greenfield,6,3.0,3.96,3.7,3.65,0.357,1,4.55,0.88,12.82,5.63,1.38,5.87,95.0,2760.95,7485.68,190.67,3.7,4.6,3.4,4.1,3.95,0,1,44.2,66.3,88.7,None,65.2,0.454,0.34,1,0,37.2,84.4,3.77,9.36,2020
FIRM_280,Large,517,35,Bakery Products,Private Nigerian,1,19.8496273489356,India,Greenfield,6,3.0,3.96,3.7,3.65,0.357,1,4.55,0.88,15.96,6.45,1.38,6.16,95.0,3345.63,7485.68,190.67,3.7,4.6,3.4,4.1,3.95,0,1,44.2,66.3,88.7,None,65.2,0.454,0.34,1,0,37.2,84.4,3.77,9.36,2021
FIRM_280,Large,527,35,Bakery Products,Private Nigerian,1,19.8496273489356,India,Greenfield,6,3.0,3.96,3.7,3.65,0.357,1,4.55,0.88,14.96,6.27,1.38,6.46,95.0,3443.07,7485.68,190.67,3.7,4.6,3.4,4.1,3.95,0,1,44.2,66.3,88.7,None,65.2,0.454,0.34,1,0,37.2,84.4,3.77,9.36,2022
FIRM_280,Large,537,35,Bakery Products,Private Nigerian,1,19.8496273489356,India,Greenfield,6,3.0,3.96,3.7,3.65,0.357,1,4.55,0.88,16.02,6.32,1.38,6.75,95.0,3540.52,7485.68,190.67,3.7,4.6,3.4,4.1,3.95,0,1,44.2,66.3,88.7,None,65.2,0.454,0.34,1,0,37.2,84.4,3.77,9.36,2023
FIRM_280,Large,547,35,Bakery Products,Private Nigerian,1,19.8496273489356,India,Greenfield,6,3.0,3.96,3.7,3.65,0.357,1,4.55,0.88,16.9,6.7,1.38,7.04,95.0,3637.96,7485.68,190.67,3.7,4.6,3.4,4.1,3.95,0,1,44.2,66.3,88.7,None,65.2,0.454,0.34,1,0,37.2,84.4,3.77,9.36,2024
FIRM_281,Large,305,34,Meat Processing,Private Nigerian,1,14.42862720989626,UK,Joint Venture,10,3.83,4.03,3.35,2.87,0.421,0,1.44,1.57,9.82,19.83,17.69,38.31,66.5,7880.5,12004.25,3551.79,6.6,3.2,4.4,4.1,4.58,0,5,48.5,62.0,64.7,ISO 22000,48.3,0.242,0.338,1,0,45.0,49.9,4.77,6.92,2020
