sample_id,interface,temperature_C,Gc_J_per_m2,distribution_model,source_type,assumption_tag,seed
MC_00690,GDC|LSCF,25,1.123113,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00691,GDC|LSCF,25,1.226602,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00692,GDC|LSCF,25,1.413217,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00693,GDC|LSCF,25,1.040887,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00694,GDC|LSCF,25,1.090911,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00695,GDC|LSCF,25,1.288203,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00696,GDC|LSCF,25,1.303332,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00697,GDC|LSCF,25,1.250464,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00698,GDC|LSCF,25,0.893553,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00699,GDC|LSCF,25,1.279692,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00700,GDC|LSCF,25,0.987867,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00701,GDC|LSCF,25,0.928461,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00702,GDC|LSCF,25,1.055716,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00703,GDC|LSCF,25,0.958462,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00704,GDC|LSCF,25,1.150083,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00705,GDC|LSCF,25,1.179556,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00706,GDC|LSCF,25,0.87469,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00707,GDC|LSCF,25,0.942824,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00708,GDC|LSCF,25,1.11517,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00709,GDC|LSCF,25,1.177781,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00710,GDC|LSCF,25,1.112015,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00711,GDC|LSCF,25,0.87391,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00712,GDC|LSCF,25,1.064488,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00713,GDC|LSCF,25,1.003346,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00714,GDC|LSCF,25,1.094606,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00715,GDC|LSCF,25,1.079831,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00716,GDC|LSCF,25,0.879799,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00717,GDC|LSCF,25,0.874279,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00718,GDC|LSCF,25,1.012691,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00719,GDC|LSCF,25,0.824087,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00720,GDC|LSCF,25,1.067945,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00721,GDC|LSCF,25,0.772097,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00722,GDC|LSCF,25,1.3258,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00723,GDC|LSCF,25,1.11445,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00724,GDC|LSCF,25,1.112381,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00725,GDC|LSCF,25,0.788745,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00726,GDC|LSCF,25,1.158972,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00727,GDC|LSCF,25,1.020079,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00728,GDC|LSCF,25,0.84326,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00729,GDC|LSCF,25,0.538574,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00730,GDC|LSCF,25,1.087882,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00731,GDC|LSCF,25,1.163563,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00732,GDC|LSCF,25,1.330812,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00733,GDC|LSCF,25,1.010232,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00734,GDC|LSCF,25,1.088492,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00735,GDC|LSCF,25,1.264162,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00736,GDC|LSCF,25,0.986959,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00737,GDC|LSCF,25,1.124637,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00738,GDC|LSCF,25,1.111205,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00739,GDC|LSCF,25,1.237096,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00740,GDC|LSCF,25,0.858437,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00741,GDC|LSCF,25,0.880893,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00742,GDC|LSCF,25,1.070437,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00743,GDC|LSCF,25,0.696908,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00744,GDC|LSCF,25,0.948741,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00745,GDC|LSCF,25,1.494409,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00746,GDC|LSCF,25,1.001289,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00747,GDC|LSCF,25,1.236391,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00748,GDC|LSCF,25,1.03679,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00749,GDC|LSCF,25,1.085628,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00750,GDC|LSCF,25,1.021936,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00751,GDC|LSCF,800,0.990743,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00752,GDC|LSCF,800,0.867892,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00753,GDC|LSCF,800,1.019951,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00754,GDC|LSCF,800,0.922869,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00755,GDC|LSCF,800,0.976651,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00756,GDC|LSCF,800,0.368827,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00757,GDC|LSCF,800,0.202723,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00758,GDC|LSCF,800,1.089532,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00759,GDC|LSCF,800,0.834359,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00760,GDC|LSCF,800,0.910792,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00761,GDC|LSCF,800,0.92714,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00762,GDC|LSCF,800,0.732115,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00763,GDC|LSCF,800,0.578055,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00764,GDC|LSCF,800,0.835998,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00765,GDC|LSCF,800,0.62849,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00766,GDC|LSCF,800,0.604508,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00767,GDC|LSCF,800,1.218422,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00768,GDC|LSCF,800,0.534191,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00769,GDC|LSCF,800,0.689655,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00770,GDC|LSCF,800,0.814027,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00771,GDC|LSCF,800,0.995773,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00772,GDC|LSCF,800,0.624718,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00773,GDC|LSCF,800,0.747747,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00774,GDC|LSCF,800,0.788718,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00775,GDC|LSCF,800,0.842907,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00776,GDC|LSCF,800,0.654906,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00777,GDC|LSCF,800,0.893259,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00778,GDC|LSCF,800,0.478065,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00779,GDC|LSCF,800,0.890892,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00780,GDC|LSCF,800,1.225619,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00781,GDC|LSCF,800,0.966527,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00782,GDC|LSCF,800,0.822723,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00783,GDC|LSCF,800,0.971154,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00784,GDC|LSCF,800,0.73441,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00785,GDC|LSCF,800,0.987063,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00786,GDC|LSCF,800,0.801413,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00787,GDC|LSCF,800,0.770454,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00788,GDC|LSCF,800,0.849443,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00789,GDC|LSCF,800,0.929259,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00790,GDC|LSCF,800,0.818981,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00791,GDC|LSCF,800,1.320099,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00792,GDC|LSCF,800,0.958696,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00793,GDC|LSCF,800,0.719453,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00794,GDC|LSCF,800,1.029185,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00795,GDC|LSCF,800,0.790118,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00796,GDC|LSCF,800,1.030875,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00797,GDC|LSCF,800,0.842045,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00798,GDC|LSCF,800,0.994383,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00799,GDC|LSCF,800,0.758023,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00800,GDC|LSCF,800,0.628171,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00801,GDC|LSCF,800,0.957163,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00802,GDC|LSCF,800,1.122429,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00803,GDC|LSCF,800,0.587208,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00804,GDC|LSCF,800,0.936229,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00805,GDC|LSCF,800,0.804142,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00806,GDC|LSCF,800,0.964377,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00807,GDC|LSCF,800,1.085333,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00808,GDC|LSCF,800,1.063512,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00809,GDC|LSCF,800,0.787437,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00810,GDC|LSCF,800,0.967385,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00811,GDC|LSCF,800,0.584279,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00812,GDC|LSCF,800,0.778577,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00813,GDC|LSCF,800,1.208373,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00814,GDC|LSCF,800,0.936032,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00815,GDC|LSCF,800,1.055391,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00816,GDC|LSCF,800,1.273877,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00817,GDC|LSCF,800,0.917256,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00818,GDC|LSCF,800,0.874609,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00819,GDC|LSCF,800,0.939678,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00820,GDC|LSCF,800,0.938929,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00821,GDC|LSCF,800,0.799481,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00822,GDC|LSCF,800,0.838153,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00823,GDC|LSCF,800,0.959608,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00824,GDC|LSCF,800,1.017924,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00825,GDC|LSCF,800,0.655728,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00826,GDC|LSCF,800,0.8694,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00827,GDC|LSCF,800,0.942263,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00828,GDC|LSCF,800,0.755746,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00829,GDC|LSCF,800,0.491875,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00830,GDC|LSCF,800,0.830721,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00831,GDC|LSCF,800,0.721538,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00832,GDC|LSCF,800,0.884978,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00833,GDC|LSCF,800,0.726162,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00834,GDC|LSCF,800,0.572824,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00835,GDC|LSCF,800,1.23759,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00836,GDC|LSCF,800,0.965809,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00837,GDC|LSCF,800,0.792481,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00838,GDC|LSCF,800,0.822843,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00839,GDC|LSCF,800,1.206956,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00840,GDC|LSCF,800,0.670267,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00841,GDC|LSCF,800,0.745376,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00842,GDC|LSCF,800,0.742809,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00843,GDC|LSCF,800,0.864963,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00844,GDC|LSCF,800,0.687208,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00845,GDC|LSCF,800,0.866026,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00846,GDC|LSCF,800,0.740259,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00847,GDC|LSCF,800,0.495718,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00848,GDC|LSCF,800,0.530293,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00849,GDC|LSCF,800,1.022317,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00850,GDC|LSCF,800,0.871125,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00851,GDC|LSCF,800,1.228757,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00852,GDC|LSCF,800,0.839475,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00853,GDC|LSCF,800,1.080127,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00854,GDC|LSCF,800,1.113426,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00855,GDC|LSCF,800,0.729734,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00856,GDC|LSCF,800,0.981915,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00857,GDC|LSCF,800,1.203759,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00858,GDC|LSCF,800,0.920367,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00859,GDC|LSCF,800,0.717696,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00860,GDC|LSCF,800,1.056935,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00861,GDC|LSCF,800,0.927355,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00862,GDC|LSCF,800,0.683485,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00863,GDC|LSCF,800,0.785643,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00864,GDC|LSCF,800,0.497045,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00865,GDC|LSCF,800,0.376402,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00866,GDC|LSCF,800,0.963311,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00867,GDC|LSCF,800,0.912249,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00868,GDC|LSCF,800,0.831916,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00869,GDC|LSCF,800,0.651246,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00870,GDC|LSCF,800,0.813875,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00871,GDC|LSCF,800,0.862447,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00872,GDC|LSCF,800,0.942593,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00873,GDC|LSCF,800,0.934213,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00874,GDC|LSCF,800,0.800639,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00875,GDC|LSCF,800,1.102818,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00876,GDC|LSCF,800,0.801967,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00877,GDC|LSCF,800,1.005764,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00878,GDC|LSCF,800,0.689401,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00879,GDC|LSCF,800,1.255459,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00880,GDC|LSCF,800,0.511264,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00881,GDC|LSCF,800,0.698562,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00882,GDC|LSCF,800,1.118405,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00883,GDC|LSCF,800,0.988827,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00884,GDC|LSCF,800,0.837479,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00885,GDC|LSCF,800,0.793911,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00886,GDC|LSCF,800,0.713777,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00887,GDC|LSCF,800,0.828824,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00888,GDC|LSCF,800,1.193027,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00889,GDC|LSCF,800,0.732522,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00890,GDC|LSCF,800,1.139632,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00891,GDC|LSCF,800,0.845335,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00892,GDC|LSCF,800,1.110858,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00893,GDC|LSCF,800,0.667497,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00894,GDC|LSCF,800,0.923917,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00895,GDC|LSCF,800,0.905218,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00896,GDC|LSCF,800,0.71205,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00897,GDC|LSCF,800,0.807202,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00898,GDC|LSCF,800,1.044931,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00899,GDC|LSCF,800,0.782575,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00900,GDC|LSCF,800,1.199498,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00901,GDC|LSCF,800,1.068499,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00902,GDC|LSCF,800,0.819748,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00903,GDC|LSCF,800,1.087423,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00904,GDC|LSCF,800,0.596137,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00905,GDC|LSCF,800,0.599092,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00906,GDC|LSCF,800,0.695274,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
