firm_id,survey_year,reporting_year,macro_year,firm_id,firm_size,firm_age,employees,total_assets_million_naira,subsector,ownership_type,firm_resources_score,firm_age_category,fdi_presence,fdi_type,fdi_amount_million_usd,fdi_origin_country,knowledge_absorption_score,task_performance_score,innovation_score,firm_resources_score,fdi_intensity,fdi_x_policy_effectiveness,fdi_intensity_x_policy_effectiveness,fdi_x_gdp_growth,fdi_x_ease_of_business,roi_percent,roa_percent,export_intensity_percent,market_share_percent,operational_efficiency_score,overall_performance_index,export_oriented,gp_tax_incentives_effectiveness,gp_regulatory_stability,gp_infrastructure_support,gp_ease_of_doing_business,gp_corruption_experience,gp_policy_consistency,gp_government_support_programs,policy_effectiveness_index,macro_nigeria_total_fdi_billion_usd,macro_lagos_total_fdi_billion_usd,macro_lagos_food_processing_fdi_million_usd,macro_greenfield_fdi_ratio,macro_ma_fdi_ratio,macro_jv_fdi_ratio,macro_fdi_from_south_africa_million_usd,macro_fdi_from_uk_million_usd,macro_fdi_from_usa_million_usd,macro_fdi_from_netherlands_million_usd,macro_fdi_from_china_million_usd,macro_gdp_growth_rate,macro_inflation_rate,macro_exchange_rate_naira_usd,macro_interest_rate,macro_unemployment_rate,macro_ease_of_doing_business_rank,macro_ease_of_doing_business_score,macro_corruption_perception_index,macro_regulatory_quality_index,macro_government_effectiveness_index,macro_corporate_tax_rate,macro_infrastructure_quality_score,macro_pioneer_status_grants,macro_sector_gdp_billion_naira,macro_sector_employment_thousands,macro_sector_exports_million_usd,macro_number_of_firms,macro_capacity_utilization_percent,macro_average_firm_size_employees,macro_power_supply_hours_per_day,macro_logistics_performance_index,macro_internet_penetration_percent,macro_port_efficiency_score,macro_road_quality_index,macro_financial_inclusion_rate,macro_credit_to_private_sector_percent_gdp,macro_sector_average_roa,macro_sector_average_roi,macro_total_sector_revenue_billion_naira,macro_total_sector_assets_billion_naira,macro_average_debt_equity_ratio,macro_sector_export_revenue_million_usd,macro_data_collection_date,macro_last_updated,macro_year,fdi_x_policy_effectiveness,fdi_intensity_x_policy_effectiveness,fdi_x_gdp_growth,fdi_x_ease_of_business,knowledge_absorption_x_policy,ka_acquire_external_knowledge,ka_assimilate_new_info,ka_transform_knowledge,ka_exploit_knowledge_commercially,tp_work_quality_standards,tp_efficient_task_completion,tp_productivity_levels,tp_goal_achievement,inn_product_innovation,inn_process_innovation,inn_marketing_innovation,inn_organizational_innovation,fr_skilled_labor_ratio,fr_rd_spend_ratio,fr_iot_adoption,fr_liquidity_ratio,survey_date,respondent_position,response_completeness,response_time_minutes,technology_adoption_level
FIRM_017,2024,2024,2024,FIRM_017,Large,8,555,12387.46,Sugar & Confectionery,Local Private,1.9,Growing (6-10 years),1,Greenfield,19.67,UK,2.7,3.57,2.13,1.9,0.159,3.17,0.504,3.46,59.1,23.6,13.53,0.9,2.75,8.1,3.96,0,3.9,1.3,2.0,5.1,3.8,1.6,4.1,3.17,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.17,0.504,3.46,59.1,8.559,2.813805182254374,3.32488849919704,2.2392072608637923,2.4318795787537613,3.742721451746556,3.089278271134813,3.848780311600037,3.6157749646567994,1.5331416367191737,1.9233671959921324,1.4986442472283936,3.5800666424807623,40.82134583013979,0.4471368358556029,0,5.0,2024-01-19 00:19:15.852842809,Production Manager,0.9379165803847204,50,Very Low
FIRM_018,2024,2023,2023,FIRM_018,SME,10,10,989.91,Meat Processing,Local Private,2.2,Growing (6-10 years),1,Greenfield,11.86,South Africa,3.08,2.99,2.85,2.2,1.198,2.83,3.39,2.98,59.1,12.3,10.17,2.4,0.73,8.6,2.66,0,2.9,3.6,1.6,2.7,4.0,1.3,3.7,2.83,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,2.83,3.39,2.98,59.1,8.716,2.4373371133930304,3.7134018480671935,3.52516565009234,2.639671576016836,2.734252199920129,3.852992122091172,1.4742031318242517,3.884567600913518,3.492567273847331,1.6619150789546462,2.420956314703381,3.835421122209892,42.598952545140165,0.4739948788476922,1,1.4687698854037765,2024-01-19 06:20:28.093645484,Operations Manager,0.9674103565540288,10,Medium
FIRM_019,2024,2023,2023,FIRM_019,SME,13,31,893.4,Sugar & Confectionery,Foreign,2.52,Mature (11-20 years),1,Greenfield,28.53,Other,3.76,3.47,2.1,2.52,3.193,3.29,10.505,2.98,59.1,23.28,14.36,1.6,2.04,7.4,3.8,0,3.5,2.4,4.1,3.4,3.0,1.9,2.7,3.29,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.29,10.505,2.98,59.1,12.37,3.2981362527958367,2.3003866935520505,4.435704425682369,5.0,3.751640150421944,2.6948009193689466,4.045655592050105,3.3852597917397698,1.0,2.532977518419495,2.320318824005224,2.553121438066228,65.20758634344199,2.3313832598484923,1,0.5,2024-01-19 12:21:40.334448160,Finance Manager,0.9619225755740182,12,Medium
FIRM_020,2024,2022,2022,FIRM_020,SME,5,12,999.0,Grain Milling,Local Private,0.6,Young (≤5 years),1,M&A,36.81,South Africa,3.71,3.85,2.81,0.6,3.685,2.87,10.576,3.25,59.1,20.19,13.1,0.2,4.79,8.4,3.96,0,2.1,2.6,2.5,5.2,4.7,1.8,2.6,2.87,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,2.87,10.576,3.25,59.1,10.648,4.499742766775649,2.611262771763136,3.4200520139070942,4.29574366458943,3.300166365799545,4.000673217822973,3.6009423229295736,4.511321607320287,2.2701154476361896,3.7587599522588615,3.2381799885839606,1.9618568166136945,31.72058177549916,0.4962119477579301,0,0.85155215337972,2024-01-19 18:22:52.575250836,CEO,0.8575902080682707,15,Very Low
FIRM_021,2024,2024,2024,FIRM_021,Large,23,291,35321.68,Fish Processing,Local Private,2.03,Established (>20 years),1,Greenfield,22.31,Netherlands,2.77,3.89,3.01,2.03,0.063,2.9,0.183,3.46,59.1,23.19,14.31,19.2,0.22,9.1,4.3,1,3.7,2.4,3.2,1.4,5.7,3.6,3.7,2.9,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,2.9,0.183,3.46,59.1,8.033,3.458463418492824,2.564252495520661,2.818247772529161,2.2191405070335826,4.349234165336097,3.915422389003777,3.322020082577388,3.954440116911071,2.4117261575484554,2.9227703728028,3.4549889105159868,3.2410592740797,50.689306592695615,1.1548986678773745,0,4.59779111658691,2024-01-20 00:24:04.816053511,Production Manager,0.9838767128641228,28,Low
FIRM_022,2024,2022,2022,FIRM_022,SME,4,34,999.0,Fruits & Vegetables,Local Private,3.44,Young (≤5 years),1,Greenfield,9.2,France,2.96,3.62,2.56,3.44,0.921,3.77,3.472,3.25,59.1,20.17,12.64,0.1,16.61,7.4,5.12,0,4.0,6.7,1.0,1.8,3.3,3.5,4.7,3.77,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.77,3.472,3.25,59.1,11.159,2.9981171982989703,3.5000601663345945,3.099362264881018,2.242033634605144,3.470275835242679,2.291128562327485,5.0,3.723668228944444,3.5333268260712383,2.6818770296959435,1.77721805857169,2.2588185264367358,70.82496352771095,3.046537181024495,1,3.18145782820303,2024-01-20 06:25:17.056856187,CEO,0.8840547751423403,32,Medium
FIRM_023,2024,2023,2023,FIRM_023,Large,3,262,50000.0,Bakery Products,Local Private,2.77,Young (≤5 years),0,,0.0,,3.31,3.08,2.84,2.77,0.0,0.0,0.0,0.0,0.0,23.67,21.65,10.7,1.06,8.3,4.84,1,3.9,4.0,4.0,3.9,1.8,3.6,4.4,4.29,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,14.2,2.966550984867565,4.612760499639564,1.9746330394272544,3.685492849374793,3.729940450522852,2.7867513092613456,2.960052784967558,2.838454285678884,2.922630852676869,3.1399229177640464,2.774622365308632,2.533572625024918,74.99659484054752,3.0645141436690744,0,5.0,2024-01-20 12:26:29.297658862,Finance Manager,0.9330088660344644,13,Medium
FIRM_024,2024,2023,2023,FIRM_024,Large,15,332,16339.11,Fruits & Vegetables,Foreign,0.99,Mature (11-20 years),0,,0.0,,3.57,3.23,2.05,0.99,0.0,0.0,0.0,0.0,0.0,26.21,19.42,1.3,2.1,8.3,4.74,0,5.4,4.1,3.5,1.0,3.8,4.5,2.4,3.59,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,12.816,1.9494473530426744,4.961910102334842,3.6440637937198304,3.7378118379023735,3.418665295157358,3.401802772279363,3.1775392087479752,2.910510510143496,1.4944369461437133,1.5288633104263132,1.0,4.192748481393334,22.56517132993072,1.2075703029661244,0,2.517057393548999,2024-01-20 18:27:41.538461538,Operations Manager,0.9466432234791669,14,Low
FIRM_025,2024,2023,2023,FIRM_025,SME,22,74,999.0,Fish Processing,Joint Venture,1.77,Established (>20 years),0,,0.0,,3.85,4.28,3.37,1.77,0.0,0.0,0.0,0.0,0.0,28.62,21.37,19.5,2.95,8.0,5.53,1,3.6,2.2,1.4,1.5,5.3,3.0,2.5,2.41,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,9.279,3.906487821717728,3.84663577100853,3.894099756091068,3.739107068253891,4.843310811111999,3.389398177001422,5.0,3.868605550169084,1.9150068741829849,3.545235088397529,4.286139506382079,3.744403885709192,29.836855768184044,3.142261562509215,0,4.073467294086122,2024-01-21 00:28:53.779264214,Production Manager,0.8752942316327643,7,Medium
FIRM_026,2024,2024,2024,FIRM_026,SME,15,20,999.0,Grain Milling,Joint Venture,1.62,Mature (11-20 years),1,Joint Venture,11.85,UAE,3.17,2.9,2.96,1.62,1.186,3.21,3.807,3.46,59.1,21.85,16.09,17.9,1.02,7.8,4.16,1,1.5,3.9,3.2,4.7,3.6,2.2,2.6,3.21,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.21,3.807,3.46,59.1,10.176,3.1377302423897584,3.75059113246112,2.693118700450228,3.0960353651570416,3.607254340329253,2.7533661452068365,2.834350956120115,2.4204426243070984,3.0986800095474067,3.44509152826328,2.136388335255637,3.1421768810263067,55.761719229411646,3.648009153726514,0,1.7698406017548058,2024-01-21 06:30:06.020066889,General Manager,0.9964346885051462,7,Medium
FIRM_027,2024,2023,2023,FIRM_027,Large,12,612,34906.52,Grain Milling,Foreign,2.82,Mature (11-20 years),1,Joint Venture,0.86,UK,2.77,4.03,2.54,2.82,0.002,4.33,0.009,2.98,59.1,18.32,9.78,8.5,1.46,9.6,3.51,0,7.0,2.9,2.9,3.1,2.1,5.8,2.7,4.33,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,4.33,0.009,2.98,59.1,11.994,3.0556160691275,2.1392595860930825,2.676962067016449,3.19963659199768,4.899534226087521,3.872285110546529,3.0599077736507687,4.307582445786443,2.8209326581354435,2.7316223733138507,2.7614503338289467,1.8552728989985492,77.84477902487727,2.1271221536587115,1,0.918658295826786,2024-01-21 12:31:18.260869565,Operations Manager,0.9232233934130964,11,Medium
FIRM_028,2024,2024,2024,FIRM_028,Large,10,250,50000.0,Beverages,Local Private,1.32,Growing (6-10 years),1,Greenfield,13.71,South Africa,3.73,3.76,2.97,1.32,0.027,3.09,0.083,3.46,59.1,22.56,16.32,8.9,5.69,8.8,4.85,0,3.0,2.2,2.4,5.7,5.3,4.2,1.4,3.09,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.09,0.083,3.46,59.1,11.526,5.0,3.0201283401861847,3.339290406686844,3.5623036193274857,4.28849105727096,3.7760315262583584,3.38237966125532,3.605107693376608,2.320875890364253,4.005332060616775,2.359385314613133,3.190256910723593,20.91341544856452,0.5186450066360098,0,4.08145316206865,2024-01-21 18:32:30.501672240,General Manager,0.858646404339609,47,Very Low
FIRM_029,2024,2023,2023,FIRM_029,SME,9,50,774.9,Fruits & Vegetables,Foreign,2.06,Growing (6-10 years),0,,0.0,,3.09,4.18,3.11,2.06,0.0,0.0,0.0,0.0,0.0,33.18,24.05,0.0,4.38,7.9,5.91,0,5.0,5.7,1.0,2.5,6.2,3.3,4.3,3.37,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,10.413,3.4390023266925493,2.8485513736642325,2.7069522375634643,3.368714405034664,4.089240036401232,3.4640116076150367,4.172587585703639,5.0,2.4191662104880205,2.085253510942265,3.9606303325147567,3.9563915617087737,54.91771946359522,0.6404429814307296,0,4.650033710694544,2024-01-22 00:33:42.742474916,Business Development Manager,0.990589306716676,11,Very Low
FIRM_030,2024,2022,2022,FIRM_030,SME,27,104,999.0,Fruits & Vegetables,Local Private,0.89,Established (>20 years),1,Greenfield,5.46,South Africa,2.53,3.94,2.84,0.89,0.547,3.03,1.657,3.25,59.1,24.83,15.19,33.5,1.83,6.9,4.5,1,2.0,3.9,2.2,3.2,4.2,3.2,2.9,3.03,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.03,1.657,3.25,59.1,7.666,2.598567159923853,2.9654066812242186,3.04048064683676,1.5245597018019716,4.021239888390512,3.070945949889146,3.666242005882651,5.0,3.596167997159289,4.115118093928213,1.0,2.661929700811018,36.33901416702989,0.7562091553759345,0,1.4987897999029227,2024-01-22 06:34:54.983277592,CEO,0.9379401764789902,22,Very Low
FIRM_031,2024,2024,2024,FIRM_031,Large,16,250,41488.09,Fruits & Vegetables,Local Private,3.59,Mature (11-20 years),1,Greenfield,6.43,France,3.56,3.61,3.13,3.59,0.015,4.07,0.061,3.46,59.1,34.39,24.56,16.8,2.33,9.8,6.56,1,4.1,3.9,3.2,4.0,2.0,3.4,3.9,4.07,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,4.07,0.061,3.46,59.1,14.489,2.8589139230355656,3.282299326990647,4.989749610249864,3.116160295539845,4.036278378929751,4.334094988491595,2.465899722278189,3.59113055845149,2.3823074271307854,3.239044299035726,2.6817286234415003,4.216002680988043,68.44195582734052,0.248416508874012,1,5.0,2024-01-22 12:36:07.224080267,Business Development Manager,0.9548789796972064,16,Medium
FIRM_032,2024,2022,2022,FIRM_032,SME,9,17,999.0,Grain Milling,Foreign,2.88,Growing (6-10 years),1,M&A,8.46,South Africa,3.17,3.53,3.09,2.88,0.847,3.03,2.566,3.25,59.1,26.07,19.05,18.0,2.65,6.1,4.61,1,2.8,1.9,2.3,4.0,3.8,2.9,3.1,3.03,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.03,2.566,3.25,59.1,9.605,4.118756567357404,3.06953659561201,2.877676869328603,2.618874852591749,2.6433964523926337,4.758784979161806,3.0742651494982485,3.636197798481211,2.8119087559709266,2.797102669109644,2.5835993667525323,4.163470760566386,23.644403285837253,0.6380967717986442,1,5.0,2024-01-22 18:37:19.464882943,General Manager,0.9287763684901336,10,Medium
FIRM_033,2024,2022,2022,FIRM_033,SME,7,52,999.0,Fruits & Vegetables,Local Private,1.28,Growing (6-10 years),1,Greenfield,5.64,India,2.88,3.55,3.7,1.28,0.565,2.67,1.509,3.25,59.1,21.38,18.53,8.6,3.76,5.8,4.08,0,1.0,1.5,2.7,3.2,4.4,3.3,3.4,2.67,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,2.67,1.509,3.25,59.1,7.69,3.290616328430212,2.014490132736949,2.7774938631809,3.4401691351268093,3.632669963509546,3.261506961307424,3.0141164534302307,4.297348908401218,5.0,3.08211372816852,2.200999973649149,4.497359548929126,68.81225769712415,0.4702278836185304,0,1.075842813959625,2024-01-23 00:38:31.705685618,Finance Manager,0.9752106932165452,30,Very Low
FIRM_034,2024,2024,2024,FIRM_034,SME,20,28,999.0,Meat Processing,Joint Venture,1.24,Mature (11-20 years),1,Greenfield,55.74,UK,3.37,3.91,3.09,1.24,5.58,3.6,20.088,3.46,59.1,23.71,15.39,3.4,3.98,8.3,4.41,0,3.5,3.1,4.5,2.9,3.1,3.7,2.6,3.6,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.6,20.088,3.46,59.1,12.132,2.0493776173461065,3.9235371792822735,2.5172123749283566,5.0,4.3070947827105925,3.1714831579916254,3.438223163821564,4.721903565950823,1.4763173631160769,3.0034617107701527,4.598849200199196,3.2747188138782177,60.51084879737639,1.215145753963245,0,1.1229279938166363,2024-01-23 06:39:43.946488294,Operations Manager,0.8549700193289816,14,Low
FIRM_035,2024,2024,2024,FIRM_035,Large,27,485,21803.11,Bakery Products,Local Private,1.17,Established (>20 years),0,,0.0,,3.49,3.57,2.62,1.17,0.0,0.0,0.0,0.0,0.0,25.01,14.81,17.9,3.9,7.5,4.55,1,3.7,2.5,2.8,3.7,5.0,2.2,3.4,3.04,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,10.61,3.935383147660163,2.6490798819821357,3.769772774349943,3.5939853323794435,3.770661689915536,3.943845365788397,3.840674926903864,2.71718256553839,1.0481572684253413,4.198254606775945,1.7239375952586518,3.528652529825411,31.440714760371115,4.781468005215821,0,1.172387549153802,2024-01-23 12:40:56.187290969,General Manager,0.8902567547915722,36,Medium
FIRM_036,2024,2024,2024,FIRM_036,SME,25,20,999.0,Meat Processing,Local Private,1.85,Established (>20 years),0,,0.0,,3.05,3.19,3.41,1.85,0.0,0.0,0.0,0.0,0.0,14.74,10.12,2.8,1.55,8.8,2.99,0,3.5,4.0,1.0,4.9,2.9,1.1,2.4,3.14,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,9.577,2.665484731568805,3.5674728048778044,2.9368982441037077,3.049176251062081,2.9568860919178546,3.3493794341771097,3.8345646047103776,2.628174720787188,3.683589664798607,2.130988785276088,3.548975794959228,4.272768559497981,10.151859907826632,0.2207021550973598,1,2.2628887811485234,2024-01-23 18:42:08.428093645,Finance Manager,0.9204472534604038,36,Medium
FIRM_037,2024,2023,2023,FIRM_037,Large,6,421,22059.26,Grain Milling,Foreign,2.67,Growing (6-10 years),0,,0.0,,4.03,3.17,2.78,2.67,0.0,0.0,0.0,0.0,0.0,23.17,18.77,6.6,2.57,6.3,4.17,0,4.1,4.1,2.7,4.3,4.2,1.0,3.4,3.34,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,13.46,4.698638220974036,4.851857868824981,2.515564265510717,4.037441201581801,3.768557329653518,3.502421959535736,2.0791905967612783,3.3267791166673715,2.2213569387058967,2.413732684768062,3.091878067576692,3.402654543362078,50.59310214964956,2.547846010294238,1,1.840858017923368,2024-01-24 00:43:20.668896321,Operations Manager,0.8614905424470565,14,Medium
FIRM_038,2024,2022,2022,FIRM_038,SME,10,29,999.0,Grain Milling,Joint Venture,0.84,Growing (6-10 years),1,Greenfield,18.21,South Africa,3.7,4.34,3.31,0.84,1.823,3.71,6.763,3.25,59.1,27.39,14.78,0.8,5.22,8.9,4.85,0,3.5,3.3,3.0,2.9,3.9,4.2,5.0,3.71,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.71,6.763,3.25,59.1,13.727,4.064038452571719,2.756430785889504,4.289173629045711,3.68615030976737,4.822463309753294,4.11775720620727,4.351152790048685,4.049642549904319,2.58176247225738,4.032672602865232,4.087671177789067,2.5488893029888087,35.80537218672114,2.3249133298040343,0,0.7289078500593854,2024-01-24 06:44:32.909698996,General Manager,0.9558860003989988,33,Low
FIRM_039,2024,2023,2023,FIRM_039,SME,8,84,999.0,Grain Milling,Local Private,1.52,Growing (6-10 years),0,,0.0,,3.12,3.63,2.31,1.52,0.0,0.0,0.0,0.0,0.0,17.42,8.32,20.4,11.08,8.2,4.38,1,3.9,4.3,2.0,2.5,5.1,1.2,4.0,2.97,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,9.266,2.842142483473,1.6287987340775691,4.377642704062273,3.6360755923614727,4.548135029320831,2.263450738744895,3.702055076797299,3.9981241543045583,2.1188436218688858,2.564018558334527,1.966092006744744,2.5963114471249247,8.150018923605524,0.2013081028314722,1,1.203724631229938,2024-01-24 12:45:45.150501672,CEO,0.909049512108346,33,Medium
