date,country,total_cyber_incidents,mobile_money_fraud_incidents,sim_swap_incidents,phishing_incidents,data_breach_incidents,api_vulnerability_incidents,social_engineering_incidents,malware_incidents,ddos_incidents,account_takeover_incidents,transaction_fraud_incidents,identity_theft_incidents,card_skimming_incidents,search_mobile_money_fraud,search_sim_swap_fraud,search_fintech_scam,search_digital_payment_security,search_mobile_banking_safety,avg_incident_severity_score,cyber_risk_index
2021-08-31,Ethiopia,15,3,1,3,2,2,2,0,0,2,0,0,0,14.841214933267882,15.553637896388288,21.385744460928155,44.176671531651955,24.342224400121015,8.53,12.79
2021-08-31,Senegal,13,0,4,1,4,2,0,0,1,1,0,0,0,39.13071655010226,12.074983239183188,9.831234770223753,55.160742758251075,54.55287806169921,5.8,7.54
2021-08-31,Ivory Coast,17,3,6,1,0,0,3,2,0,0,1,1,0,24.08571633277129,27.702269547130097,17.528431687241817,58.46440603496392,50.218303848724375,6.88,11.69
2021-08-31,Mali,11,3,3,0,1,3,0,1,0,0,0,0,0,26.58302479596508,27.88726563470204,24.573905891494466,43.81890021005279,75.67135903161287,4.4,4.84
2021-08-31,Burkina Faso,17,1,6,3,2,2,2,0,1,0,0,0,0,28.035049266046872,11.659286201100706,31.262404568977054,60.36179142712046,77.68750536500059,6.9,11.72
2021-08-31,Cameroon,13,3,3,2,3,0,1,1,0,0,0,0,0,34.90113963313187,19.210431928776263,28.455101187589914,40.278353904579895,47.58522912187436,7.86,10.22
2021-09-30,Nigeria,16,3,0,3,3,3,3,0,0,1,0,0,0,36.57305127841384,17.36374486737848,21.525797840270613,24.470593025966227,54.15875149264609,4.39,7.02
2021-09-30,Kenya,2,0,1,1,0,0,0,0,0,0,0,0,0,30.154484000865605,15.73237805826659,23.66326647910012,25.392915891822735,36.90490114072771,6.79,1.36
2021-09-30,South Africa,5,0,1,1,1,0,2,0,0,0,0,0,0,23.953595250184353,16.464144217933416,6.8369511915584305,16.167324855503796,33.631176110610426,6.81,3.41
2021-09-30,Ghana,17,5,6,3,0,0,1,0,1,1,0,0,0,29.95266535510408,13.122455096802502,15.40731934796051,50.23106806278345,35.0268285364233,6.94,11.8
2021-09-30,Uganda,14,3,3,4,2,0,1,0,1,0,0,0,0,15.27781939018485,18.879887832030803,23.601332493722243,21.595885253236094,18.358632329869998,7.12,9.97
2021-09-30,Tanzania,9,2,3,1,3,0,0,0,0,0,0,0,0,30.434350559858792,11.44931696581309,5.197144806483852,29.913187132008847,40.632321465131014,6.09,5.48
2021-09-30,Rwanda,8,2,2,0,1,2,1,0,0,0,0,0,0,8.887493806097893,10.665577075582668,19.792178467998152,40.846618335565125,47.673073626024866,6.72,5.37
2021-09-30,Zambia,10,3,3,2,1,0,1,0,0,0,0,0,0,27.1213113819727,11.755007397634213,26.185247501959182,18.60561994797299,29.18586619260713,7.0,7.0
2021-09-30,Botswana,4,2,0,0,2,0,0,0,0,0,0,0,0,14.202802638238875,22.100924693909743,24.14479730199443,26.519970751122315,47.19599497624891,6.39,2.56
2021-09-30,Ethiopia,7,3,0,1,1,0,0,0,0,1,1,0,0,12.174265227087231,5.9255808525929705,22.071532682422667,36.62514601663948,35.741820016334486,4.01,2.81
2021-09-30,Senegal,7,2,1,2,0,0,0,1,0,0,0,1,0,22.02994103463685,19.905748577851767,17.29149387380037,55.85581982148224,44.28967948548517,7.01,4.91
2021-09-30,Ivory Coast,6,1,1,1,1,1,1,0,0,0,0,0,0,16.539882637652546,18.11671150337414,19.1840005748267,37.570027293581,30.233796841364438,6.74,4.04
2021-09-30,Mali,9,3,1,1,3,0,1,0,0,0,0,0,0,9.396702386740746,18.484044955801764,31.523616662669344,41.6964760582282,21.126630485649155,6.46,5.82
2021-09-30,Burkina Faso,9,2,1,0,0,4,0,1,0,0,1,0,0,30.015016508232176,14.756171740784424,13.080296944938697,61.89111867446951,44.764301667171246,6.27,5.64
2021-09-30,Cameroon,6,3,0,1,0,1,0,1,0,0,0,0,0,29.115017092910854,5.933509638168497,24.45936287726131,38.40053602882115,37.461409228549286,4.05,2.43
2021-10-31,Nigeria,19,3,6,2,0,1,2,3,0,0,2,0,0,29.269561984049545,22.464763113769138,17.262827331940965,52.753781142330475,33.40976173340329,8.49,16.14
2021-10-31,Kenya,16,5,3,4,1,1,1,0,0,0,1,0,0,32.134724636758506,14.226751467195832,7.3069456958798895,34.76818034873797,41.016300535334246,8.25,13.2
2021-10-31,South Africa,11,2,4,1,2,1,0,0,0,0,0,0,1,11.394982002788977,11.326283932636453,18.63855960594657,42.99053388447668,41.8863108156798,8.91,9.8
2021-10-31,Ghana,13,4,0,2,1,2,3,0,1,0,0,0,0,53.35252008767824,11.546957292583384,26.781215761538718,16.949039947462147,42.452121734683544,5.31,6.9
2021-10-31,Uganda,7,3,0,1,0,1,2,0,0,0,0,0,0,23.633793342383374,10.531732448521964,24.1611192280288,31.604031832401674,36.36174274452101,7.27,5.09
2021-10-31,Tanzania,9,1,3,1,2,0,0,2,0,0,0,0,0,20.38078246216449,17.064106863665728,11.65345509212151,23.852176206928334,51.32198191720681,7.05,6.34
2021-10-31,Rwanda,8,2,2,1,2,0,0,1,0,0,0,0,0,41.284251653756755,24.960472037487268,19.08222062923662,28.069588831769444,46.97238046390313,5.98,4.78
2021-10-31,Zambia,12,2,0,3,3,1,1,1,0,0,1,0,0,31.68207653759545,15.59595406503796,14.896745003814233,29.704846341731894,42.906214978498014,6.8,8.16
2021-10-31,Botswana,6,1,2,2,0,0,1,0,0,0,0,0,0,24.334625824523044,21.88667514764171,4.656149406040834,17.933185981917518,46.81634223668389,6.52,3.91
2021-10-31,Ethiopia,26,9,4,2,4,2,2,0,0,1,0,2,0,11.361712753679084,13.760228963360552,16.640222976958913,28.808228127811045,44.1687306259004,7.49,19.47
2021-10-31,Senegal,10,3,2,0,2,1,1,1,0,0,0,0,0,14.967818780571868,10.005318118772044,21.9084346002359,39.10670695309214,29.01320626565615,6.57,6.57
2021-10-31,Ivory Coast,16,2,1,3,4,1,1,3,0,1,0,0,0,24.471100848383944,6.45386800398702,22.74188611207331,33.92956042769998,56.102929804828705,5.09,8.15
2021-10-31,Mali,21,10,4,2,2,0,0,1,0,0,2,0,0,33.42037848587799,5.785315468761622,21.73090016476129,45.6389539130918,25.48773701098842,5.11,10.74
2021-10-31,Burkina Faso,22,5,3,3,5,0,1,1,1,1,0,0,2,12.184199901042565,11.522258327540634,19.601240238157136,24.272860123989005,51.97441376549668,4.56,10.03
2021-10-31,Cameroon,17,2,4,1,2,1,3,3,1,0,0,0,0,35.638354921640605,6.622097751879528,14.35436117280407,55.126406119593156,35.64861252037966,4.53,7.7
2021-11-30,Nigeria,13,1,5,2,1,1,1,0,1,0,0,1,0,23.828742125980423,2.4208635800310057,15.277987571379184,63.56181437510149,76.50586277237744,8.52,11.08
2021-11-30,Kenya,19,1,2,3,1,3,4,2,0,1,1,1,0,56.741507292578326,21.64665404574448,29.58968658901299,32.79645342417468,50.07039333252908,4.16,7.91
2021-11-30,South Africa,8,0,0,1,1,1,4,0,0,0,1,0,0,46.54030857155672,33.07527012858611,32.84810574689218,63.97367555805229,73.09096084316504,4.02,3.21
2021-11-30,Ghana,6,4,0,0,1,0,0,0,0,0,0,0,1,38.809001408395716,16.941697091196854,23.239252155196894,38.35814693584921,94.12365182677004,7.41,4.45
2021-11-30,Uganda,27,6,9,2,0,2,4,2,2,0,0,0,0,35.86895636224758,30.777321241789434,32.36068949068652,49.52186556350204,53.73525806368063,7.0,18.89
2021-11-30,Tanzania,19,7,5,3,1,0,1,0,1,1,0,0,0,30.57547525570084,23.163327845168244,41.954747686303435,72.75133009129314,55.59158221082814,6.71,12.75
2021-11-30,Rwanda,21,3,0,6,1,2,2,2,1,2,0,0,2,34.88531874444708,18.358193251625618,26.255798461440392,54.25128646563747,65.02777805375915,9.03,18.96
2021-11-30,Zambia,11,5,2,0,2,1,1,0,0,0,0,0,0,42.133370484833435,17.674123050887776,22.77666154962565,59.75036968015501,66.01331217447725,5.91,6.5
2021-11-30,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,30.507531361855186,26.440275904733756,17.517296465077823,35.865527095571764,57.6984692515918,5.95,0.0
2021-11-30,Ethiopia,10,2,1,1,1,2,2,1,0,0,0,0,0,21.28686253839091,14.750586849066945,44.99361115334167,55.454714923710966,57.508640776335604,6.13,6.13
2021-11-30,Senegal,25,6,7,1,2,3,0,1,1,2,0,2,0,33.83509664948341,8.692537863411955,25.53904522050408,32.66767473855214,57.11411365179184,8.65,21.63
2021-11-30,Ivory Coast,11,1,5,0,3,0,1,0,1,0,0,0,0,47.389123620074095,11.81418284672242,26.75808185268501,45.53001486125773,58.255623423986485,8.81,9.69
2021-11-30,Mali,32,5,9,3,1,3,4,4,3,0,0,0,0,33.94418640743311,23.886491783601635,43.446490771865506,17.780702997818196,48.892282202544045,3.31,10.59
2021-11-30,Burkina Faso,24,7,4,5,2,2,0,1,3,0,0,0,0,30.154213449958167,23.747192129293637,18.92360001786456,28.68148647348781,73.39957650657558,7.59,18.22
2021-11-30,Cameroon,24,7,7,2,1,4,2,0,0,0,0,1,0,32.2038579719481,22.452796064221193,14.80150051126874,80.04416552779533,72.66741501204747,6.2,14.88
2021-12-31,Nigeria,27,9,5,2,1,4,3,1,0,0,2,0,0,27.794879535809997,27.752719677804937,32.42670556892864,59.18624188973923,47.26468017262224,3.91,10.57
2021-12-31,Kenya,9,3,5,0,0,1,0,0,0,0,0,0,0,43.35546827340754,16.607219980791488,7.87583182317229,55.06069667835242,57.012036859748164,7.33,6.6
2021-12-31,South Africa,16,2,2,3,3,2,0,2,1,1,0,0,0,23.95186641008844,24.61777686077116,49.132226390947125,42.60433032024245,50.73622988907387,5.66,9.05
2021-12-31,Ghana,15,1,1,3,1,2,3,1,0,1,1,1,0,52.78754799551468,11.434595755552433,14.334717660462726,46.28319948816584,56.88764915204689,5.97,8.95
2021-12-31,Uganda,13,1,4,3,1,1,1,1,0,1,0,0,0,16.05003433949916,26.570001135057506,41.380583317483364,45.224049054378774,48.96925891586639,5.27,6.85
2021-12-31,Tanzania,16,1,6,3,1,1,1,1,2,0,0,0,0,2.4872139947026906,16.377695167740384,30.96382522860599,39.78410883064029,52.896269485374575,8.75,13.99
2021-12-31,Rwanda,9,3,4,0,0,0,2,0,0,0,0,0,0,38.527684961419716,22.504879722181833,39.00958741353846,60.373500835900906,58.70006580410266,8.78,7.9
2021-12-31,Zambia,26,8,4,1,3,3,1,4,0,2,0,0,0,48.65832185274625,31.17567721851766,21.53694205848735,76.73257218432765,69.66234916630853,6.1,15.86
2021-12-31,Botswana,13,1,0,3,2,5,1,0,1,0,0,0,0,63.34014028878692,19.40475208863916,25.738295709393324,35.610623963926855,57.73469543129499,7.42,9.65
2021-12-31,Ethiopia,21,6,4,4,1,1,2,0,1,0,0,2,0,34.25894153307993,22.812212609988936,17.55513342878217,58.99355347307371,47.41503350533605,6.01,12.63
2021-12-31,Senegal,17,3,4,4,0,2,1,1,1,0,1,0,0,39.687363062559015,17.523442635102274,37.045839306822266,55.822379516657605,44.601854407633546,4.75,8.08
2021-12-31,Ivory Coast,14,5,2,2,0,2,0,2,0,0,1,0,0,28.82749811154496,11.063967624184931,19.597064190437273,52.33005110570978,60.55363297521414,6.72,9.41
2021-12-31,Mali,22,7,4,6,1,1,2,0,1,0,0,0,0,29.874017678529547,28.50033151178192,17.124448746694913,54.43055275056384,34.33402288209164,6.81,14.97
2021-12-31,Burkina Faso,17,1,3,7,4,1,1,0,0,0,0,0,0,24.29128012686436,16.864271563359996,40.201401880587916,48.13464554493401,61.25503574602263,6.33,10.76
2021-12-31,Cameroon,21,8,4,2,4,1,0,0,0,2,0,0,0,43.461770917919225,22.464188674821262,23.631632772284423,43.702049809084656,56.04906764336066,6.17,12.96
2022-01-31,Nigeria,22,7,3,2,1,2,2,1,0,2,2,0,0,46.01016166520425,15.573966488842425,21.13386157166195,51.6149905112755,40.57645368099846,8.85,19.46
2022-01-31,Kenya,16,3,2,1,4,3,0,0,1,0,1,0,1,42.69186958963757,16.50725017238961,22.42035604890485,58.940023234844595,43.99173552752973,5.92,9.48
2022-01-31,South Africa,19,3,5,2,5,1,2,0,1,0,0,0,0,21.24832006016169,18.760649053979602,41.6301687721311,54.35598010575469,55.70710547663692,9.34,17.75
2022-01-31,Ghana,12,3,0,0,3,1,1,2,0,0,0,1,1,49.02181149054736,27.41076647118323,24.440879524418403,45.364165644475364,54.09008989611337,5.33,6.4
2022-01-31,Uganda,10,3,2,2,2,0,0,0,0,1,0,0,0,38.72573680054361,27.03477276632737,31.04404883896825,72.5767614325363,62.06597786814962,7.71,7.71
2022-01-31,Tanzania,19,8,4,1,0,2,1,0,1,1,0,1,0,36.836978714374844,22.857232093137533,22.948136151922846,58.84900630890825,44.35303846493187,5.49,10.43
2022-01-31,Rwanda,16,1,5,2,2,2,1,1,0,1,1,0,0,23.410578485800055,18.770627407906634,33.29818111655014,56.921678534144014,52.43140538315617,5.53,8.84
2022-01-31,Zambia,17,3,3,2,4,1,2,1,0,0,1,0,0,24.77901218041058,25.909729256666495,36.28367831101254,59.1435286884897,77.21445332053322,5.69,9.67
2022-01-31,Botswana,13,2,4,4,0,0,0,1,0,0,1,0,1,37.144248018722344,25.635181277632498,13.313372127937724,69.06280331463505,74.21542888233729,3.5,4.55
2022-01-31,Ethiopia,14,1,4,0,2,3,1,2,1,0,0,0,0,44.23630840517855,14.587763787046816,22.083864736389426,73.50544638535273,57.512169714145976,4.29,6.01
2022-01-31,Senegal,17,6,4,2,0,2,2,0,0,0,1,0,0,39.8448884073503,19.99728188048489,29.659022631828922,45.56440573266674,75.78285180905658,5.11,8.69
2022-01-31,Ivory Coast,11,1,4,2,0,1,0,2,1,0,0,0,0,40.04909816691615,22.467802445021416,32.483910953246856,56.286959837055385,31.193446448549786,7.46,8.2
2022-01-31,Mali,13,3,2,2,3,1,1,0,0,0,1,0,0,32.61965251055066,16.04665624191856,33.3448169130618,44.11954256118682,54.895508893190055,6.19,8.05
2022-01-31,Burkina Faso,17,3,2,4,2,2,2,1,0,1,0,0,0,24.152983154026767,11.327615680026073,35.54649106739234,74.30327364501909,49.856100133305596,4.79,8.15
2022-01-31,Cameroon,24,5,5,5,0,5,1,1,0,0,2,0,0,41.05670821234057,35.25810520257071,25.826505029431758,78.72252772514103,28.577168741861687,6.72,16.13
2022-02-28,Nigeria,13,3,3,1,2,1,0,0,0,2,1,0,0,28.78252055942266,1.3877292950403053,21.162984291548316,21.203102535585288,43.24345711194924,4.95,6.43
2022-02-28,Kenya,7,1,0,1,0,1,1,1,1,1,0,0,0,21.751909172956907,18.462321706821637,16.860560411490297,17.98680568245313,62.576285464143425,6.25,4.37
2022-02-28,South Africa,9,2,3,1,0,0,2,0,0,0,0,1,0,5.185663464983303,17.50545004654386,30.63535445763451,36.39994101403404,29.688939467057367,5.73,5.16
2022-02-28,Ghana,13,3,3,2,1,0,2,1,0,0,0,0,1,16.334492426671602,16.16797540630788,34.81762138474697,24.965661791549948,37.34171634353008,8.12,10.55
2022-02-28,Uganda,7,0,3,2,1,0,1,0,0,0,0,0,0,27.333861803026473,16.07055491143067,23.423913896545013,35.66204765445757,39.99391517677711,8.29,5.81
2022-02-28,Tanzania,7,3,0,1,2,0,0,0,0,1,0,0,0,36.12795844163498,15.707396707419019,29.324222681418636,49.95633459052667,27.254791261148696,7.19,5.03
2022-02-28,Rwanda,3,0,1,0,1,0,0,0,0,1,0,0,0,24.10179305079865,10.814899517794425,22.437807550598933,47.605499363683506,33.5803363266752,3.98,1.19
2022-02-28,Zambia,10,0,4,1,0,1,1,1,1,0,1,0,0,26.212311046602167,10.95143346374137,24.083605618899902,24.11046662120241,40.25627672402025,6.16,6.16
2022-02-28,Botswana,3,1,0,1,0,0,0,0,1,0,0,0,0,31.109345197751963,17.003686268458065,17.01380254599774,33.50338210116217,38.51777111156879,7.26,2.18
2022-02-28,Ethiopia,7,1,1,1,1,1,0,2,0,0,0,0,0,28.204023654902162,3.3113642973648965,27.648330138797782,35.7294521998398,43.53219181830795,7.31,5.12
2022-02-28,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30644328990502,11.244163901880606,13.010007294622923,18.29620055843509,31.202826386154435,6.24,0.0
2022-02-28,Ivory Coast,8,3,1,1,2,1,0,0,0,0,0,0,0,17.27828738599562,16.193689626456784,11.08313872406057,35.1763291465324,43.861664979983885,6.27,5.01
2022-02-28,Mali,9,0,4,1,2,0,0,2,0,0,0,0,0,34.78169434265545,6.656430688269349,27.93048471110724,59.72507238133639,42.52003761201929,7.4,6.66
2022-02-28,Burkina Faso,24,4,5,5,1,0,2,5,1,0,0,0,1,8.986351986195732,11.74356267508409,13.223099815033713,42.40914357112789,33.265857604401276,7.83,18.8
2022-02-28,Cameroon,13,3,3,2,1,1,2,0,0,0,0,1,0,26.962333941095483,8.787495815403064,13.385638941204531,42.74957169924454,29.843367691201742,7.31,9.5
2022-03-31,Nigeria,16,6,1,5,0,1,0,0,1,2,0,0,0,31.21131934910745,11.04616643372475,26.113768754920983,20.077811932110894,32.81646961169357,6.68,10.68
2022-03-31,Kenya,9,2,1,2,1,1,0,0,1,0,1,0,0,21.237954269869142,22.49273180334927,18.09788972091204,12.563220056540107,39.366967772186634,6.38,5.74
2022-03-31,South Africa,15,4,3,3,4,0,0,0,0,0,1,0,0,35.50150542759719,16.09046403230833,24.963960018579357,32.47634606009549,42.03510360414917,7.14,10.71
2022-03-31,Ghana,6,1,1,1,1,0,0,2,0,0,0,0,0,27.008028345201172,15.897070855244207,9.38336217599855,30.808857375824463,56.16521654513749,5.51,3.31
2022-03-31,Uganda,4,1,2,0,0,1,0,0,0,0,0,0,0,16.592470670488318,13.298297585585484,18.419941578715054,40.46776292106314,32.06778802792965,7.87,3.15
2022-03-31,Tanzania,11,2,2,1,1,0,1,0,0,2,1,1,0,29.9209508466034,23.216356638429673,18.758504159520633,37.321584451858875,30.32027609624528,5.73,6.31
2022-03-31,Rwanda,13,4,1,2,3,2,0,0,0,0,0,1,0,35.39670782132165,15.186470399103309,13.673362350951162,37.24200167313142,25.303816959937095,7.07,9.2
2022-03-31,Zambia,14,4,3,0,1,1,3,1,0,0,1,0,0,40.88170255069242,11.717705398489692,19.931888827441593,27.167553138375833,29.75748689372126,4.7,6.58
2022-03-31,Botswana,10,2,2,1,2,0,0,1,1,0,1,0,0,14.226051851851688,19.692144287900923,20.027884371368586,42.273822458424334,36.05875529442208,4.94,4.94
2022-03-31,Ethiopia,13,5,3,1,2,0,0,1,0,0,1,0,0,25.66299563193865,16.448267604501503,18.585291037520477,36.53869449804587,44.993796606157964,5.41,7.03
2022-03-31,Senegal,7,2,0,0,1,0,2,0,0,1,0,0,1,36.42587371579753,6.387311287030993,18.472815722844192,50.27048759102601,26.75533436109388,6.34,4.43
2022-03-31,Ivory Coast,6,0,3,1,0,2,0,0,0,0,0,0,0,27.68860330004277,17.500564148104335,23.49691235774442,45.613309248580855,42.88150041540255,7.04,4.22
2022-03-31,Mali,9,4,1,1,0,2,0,1,0,0,0,0,0,33.97762666634695,21.915678233890763,15.23893343973726,37.18137479104592,42.94418977684048,7.06,6.35
2022-03-31,Burkina Faso,17,4,5,0,1,5,0,2,0,0,0,0,0,21.116469047167204,9.452622275801282,25.33042817257553,49.64515891506638,49.16269198929871,10.0,17.0
2022-03-31,Cameroon,11,2,2,0,0,2,1,2,1,0,1,0,0,23.54752862723814,15.077895069047758,21.718029069566494,21.84017065278781,47.63062015738554,8.18,9.0
2022-04-30,Nigeria,13,6,0,1,2,0,2,0,0,0,2,0,0,36.23453025595962,16.226179239471183,26.647490490315736,14.418879833809534,46.776371019248884,6.49,8.44
2022-04-30,Kenya,9,4,1,0,1,0,0,2,0,1,0,0,0,31.438847505440638,10.837616891383057,20.66745192032945,32.84443552729382,47.79130625588352,4.13,3.72
2022-04-30,South Africa,11,4,0,3,0,1,1,1,1,0,0,0,0,22.718069277540998,11.285329518543598,29.489633271229497,36.999086956389284,46.30544208683452,5.61,6.18
2022-04-30,Ghana,6,1,0,1,1,1,0,0,0,1,1,0,0,25.579173182546388,27.593570496472317,32.4643746914205,26.675296293579386,50.5088824094687,7.26,4.35
2022-04-30,Uganda,7,3,1,0,2,0,0,0,0,0,1,0,0,24.060651809712326,20.164467420458358,29.19590428254355,9.46585133679774,38.71225745215755,4.38,3.07
2022-04-30,Tanzania,4,1,1,0,0,1,1,0,0,0,0,0,0,21.86216310924781,23.390899610624352,19.489213976831053,32.81919754860913,30.586185138607348,3.66,1.46
2022-04-30,Rwanda,8,4,4,0,0,0,0,0,0,0,0,0,0,23.839730467772622,14.391556571563653,22.856672409989613,24.160482670650687,49.341414422336946,7.15,5.72
2022-04-30,Zambia,18,6,4,2,2,1,0,0,1,1,1,0,0,11.951458998440168,11.294186656825854,25.65417689188906,53.96407724987563,49.16567613777701,8.09,14.56
2022-04-30,Botswana,7,0,1,4,0,0,1,0,0,1,0,0,0,26.580389024401192,16.004554686642074,30.333330698108632,35.751853913343886,42.88165507642086,4.61,3.23
2022-04-30,Ethiopia,10,3,1,2,0,3,0,0,0,1,0,0,0,32.012324098338425,0.0,19.430300140011152,36.771657204643,30.378564711406856,5.91,5.91
2022-04-30,Senegal,5,0,1,2,0,0,0,1,0,0,1,0,0,20.85755787735907,17.55451689543291,15.612159753759661,21.440421288000145,42.44447958497453,6.35,3.18
2022-04-30,Ivory Coast,14,1,4,3,0,1,4,1,0,0,0,0,0,30.542206157665902,13.97646383238856,17.29453576774047,25.236025098349366,32.303335909886115,6.98,9.77
2022-04-30,Mali,9,2,0,4,1,0,0,1,1,0,0,0,0,27.328415208210906,8.40129590983003,23.970794814406002,42.97344061231704,42.68265709532202,6.82,6.14
2022-04-30,Burkina Faso,14,3,2,2,1,2,0,2,1,0,0,1,0,27.682079959594976,19.187286011792562,21.167473570589497,52.12203370106782,38.73339118469226,6.09,8.53
2022-04-30,Cameroon,8,1,1,2,0,0,1,1,0,0,0,2,0,37.42263456159074,6.933302991252683,19.580703329800155,15.527431395849852,16.201857175696382,5.4,4.32
2022-05-31,Nigeria,26,4,6,3,2,3,1,3,1,1,0,0,2,25.34157819566755,13.59568122212518,16.295350096338915,35.82353839919307,50.62191307627191,3.99,10.38
2022-05-31,Kenya,16,4,4,1,2,3,0,0,1,0,1,0,0,24.83658606202391,18.20085355441323,34.66983230972256,29.49973288705153,37.23548746340163,5.83,9.33
2022-05-31,South Africa,5,2,1,1,0,1,0,0,0,0,0,0,0,28.945565507919028,10.158320683732207,21.73813833015189,44.02980052489062,34.1189140107569,8.13,4.07
2022-05-31,Ghana,6,3,0,2,0,0,1,0,0,0,0,0,0,38.32201787155756,14.106465577182522,24.373724761377126,44.65931088364817,39.02654031107267,7.67,4.6
2022-05-31,Uganda,4,0,1,0,0,0,2,0,0,1,0,0,0,28.462803220159792,20.55376586207321,25.286294816627603,48.01373029828745,37.88110468801757,5.8,2.32
2022-05-31,Tanzania,4,2,0,0,0,1,1,0,0,0,0,0,0,21.34388944118242,16.127050713149963,31.877537691182017,21.37729572933869,26.943286529637582,5.21,2.08
2022-05-31,Rwanda,13,2,3,3,2,1,0,1,0,0,0,0,1,30.488972870190963,11.830032683717429,17.48022105003113,19.877927832149688,43.78310559640859,7.91,10.29
2022-05-31,Zambia,10,1,3,2,2,1,0,0,0,1,0,0,0,31.6116248868701,11.275106162574723,14.122741395715295,26.887151416476684,34.28071453801567,7.72,7.72
2022-05-31,Botswana,7,0,0,2,2,2,0,0,1,0,0,0,0,12.049419424108477,9.424368686682563,20.512536152187256,27.136069721590466,41.949677059907586,5.67,3.97
2022-05-31,Ethiopia,7,2,1,1,1,0,1,0,1,0,0,0,0,26.76673416232282,14.785878104622405,0.0,54.256820147538235,44.91003945957753,6.99,4.9
2022-05-31,Senegal,9,2,4,0,1,1,0,0,0,0,1,0,0,14.283856611479703,10.74191379906646,26.76287727871218,35.394360487762555,36.17221598290441,6.33,5.69
2022-05-31,Ivory Coast,22,7,3,3,1,3,0,3,1,0,1,0,0,17.325160314815015,9.090022390510876,16.234392235668018,32.805181190912876,28.34558473778943,8.71,19.15
2022-05-31,Mali,14,2,1,3,2,1,2,1,0,0,1,1,0,17.221319969470496,5.287147142812968,36.517299813700724,62.22789933991344,41.88453596429283,4.59,6.43
2022-05-31,Burkina Faso,9,1,3,2,2,0,1,0,0,0,0,0,0,27.14964362357499,12.42533818509398,19.954230194317965,25.71090222056273,20.594484152963503,6.08,5.47
2022-05-31,Cameroon,8,2,3,2,1,0,0,0,0,0,0,0,0,11.190288304336883,14.19774978367183,18.039222945749955,31.63313952081737,33.83972456282044,5.98,4.78
2022-06-30,Nigeria,27,7,7,2,1,1,4,2,1,1,1,0,0,36.48471213374851,21.465101727643273,28.255336442257114,58.01212839638989,61.25373244604959,6.31,17.04
2022-06-30,Kenya,5,3,0,1,0,0,0,0,0,0,1,0,0,32.722725172848094,33.61062282792481,42.21759381053999,60.48646955989113,82.24347099288539,5.08,2.54
2022-06-30,South Africa,23,7,2,1,4,2,6,0,1,0,0,0,0,42.45405632568524,17.523743159878126,25.80149144672743,40.61206123706548,62.848437522763184,6.11,14.06
2022-06-30,Ghana,13,5,1,2,1,0,1,0,0,1,1,1,0,31.573871467757048,26.494479645960674,32.57622868324005,33.48217147674383,71.53955367957815,5.82,7.56
2022-06-30,Uganda,11,2,1,3,2,1,0,1,1,0,0,0,0,34.09110297260337,12.117670491099151,41.936697441398046,37.1537531345888,44.30140886207004,5.98,6.58
2022-06-30,Tanzania,8,2,1,2,1,0,0,1,0,0,0,1,0,30.35710269058817,16.706413491960955,31.859664785706215,21.163535296639292,37.02402212202704,5.32,4.25
2022-06-30,Rwanda,12,1,5,4,0,0,0,0,0,0,1,0,1,23.097277478760066,16.42511371351867,26.52665876664158,41.35581513002082,57.520742421306686,5.96,7.15
2022-06-30,Zambia,27,8,6,4,4,2,2,1,0,0,0,0,0,36.486378751266976,13.219312603984948,20.14945374901253,47.03083517014627,52.10519377868857,7.26,19.61
2022-06-30,Botswana,3,1,0,1,0,0,1,0,0,0,0,0,0,23.37562285447087,17.33496277684363,25.258578120094388,63.102194222319184,62.71991801172635,7.18,2.15
2022-06-30,Ethiopia,24,10,2,6,2,1,0,1,1,1,0,0,0,24.64532659347766,25.9803395892723,16.545710491346608,70.36001349118051,39.18559417982362,4.58,11.0
2022-06-30,Senegal,10,2,2,4,1,0,0,1,0,0,0,0,0,16.274647266908435,9.47463608865934,22.293384356528698,39.68659267632852,58.21179214208118,7.64,7.64
2022-06-30,Ivory Coast,12,2,5,2,0,2,1,0,0,0,0,0,0,7.070097960214215,12.993970880504023,18.195143229891276,43.70424289617748,38.359674806811675,6.44,7.73
2022-06-30,Mali,5,2,0,0,2,1,0,0,0,0,0,0,0,22.602067678796747,27.123840576102264,21.35734784148679,64.03467298267047,40.294473914020756,3.46,1.73
2022-06-30,Burkina Faso,11,3,4,1,2,0,1,0,0,0,0,0,0,32.47768297537282,14.744940553711597,12.423217844601913,41.713615768529195,32.5275077053218,7.4,8.14
2022-06-30,Cameroon,18,4,5,2,2,4,0,0,1,0,0,0,0,33.262534934067176,11.622343618900986,28.429235318233545,36.615636296804965,33.6725493354572,4.69,8.44
2022-07-31,Nigeria,15,4,3,2,2,1,0,2,1,0,0,0,0,15.504065562439614,37.72656712433243,22.81434275232043,37.30935993817027,49.36001356686362,6.14,9.2
2022-07-31,Kenya,22,9,4,4,1,1,3,0,0,0,0,0,0,19.014209199883755,18.41721793852177,23.180035017252987,20.176418956047513,47.42750211988925,5.63,12.38
2022-07-31,South Africa,14,4,6,2,0,0,1,1,0,0,0,0,0,27.965290278490176,23.411960716500825,17.545215875181558,47.80712079471652,54.12384494933016,6.87,9.61
