firm_id,firm_size,firm_age,employees,total_assets_million_naira,subsector,ownership_type,ka_acquire_external_knowledge,ka_assimilate_new_info,ka_transform_knowledge,ka_exploit_knowledge_commercially,tp_work_quality_standards,tp_efficient_task_completion,tp_productivity_levels,tp_goal_achievement,inn_product_innovation,inn_process_innovation,inn_marketing_innovation,inn_organizational_innovation,fr_skilled_labor_ratio,fr_rd_spend_ratio,fr_iot_adoption,fr_liquidity_ratio,roi_percent,roa_percent,export_intensity_percent,market_share_percent,operational_efficiency_score,gp_tax_incentives_effectiveness,gp_regulatory_stability,gp_infrastructure_support,gp_ease_of_doing_business,gp_corruption_experience,gp_policy_consistency,gp_government_support_programs,policy_effectiveness_index,fdi_presence,fdi_type,fdi_amount_million_usd,fdi_origin_country,survey_date,respondent_position,response_completeness,response_time_minutes
FIRM_156,SME,18,79,535.43,Grain Milling,Local Private,4.129502642086552,3.5066484104236055,2.6265686415991776,2.778328889125551,3.685698136401313,4.3411099709187155,2.6380991384121932,2.876954122441897,3.211652856004778,3.712207187575866,3.15625017986767,2.2684587686970916,42.81431134938297,1.5093384379572576,0,0.6795812900388012,24.47,21.32,2.1,1.4,6.9,4.6,3.0,1.0,3.2,3.1,3.7,3.3,3.39,1,Joint Venture,76.88,Other,2024-02-22 21:06:37.324414716,Operations Manager,0.9519331178660934,12
FIRM_157,SME,23,89,999.0,Meat Processing,Foreign,2.458117492647541,2.8243060473324597,1.16199137211588,2.428293570126089,3.994434216932936,3.479038783822475,4.60119716001563,4.665268513440624,1.381089174909932,1.3569225677477816,4.464773019139456,3.7452529334039784,18.27955228362816,0.6849451045303798,0,1.6049951537237024,19.23,10.72,18.5,3.01,9.6,3.3,4.6,2.1,3.9,5.4,3.6,4.5,3.51,1,Greenfield,19.64,Netherlands,2024-02-23 03:07:49.565217391,Operations Manager,0.9321951695190892,30
FIRM_158,SME,5,10,999.0,Bakery Products,Local Private,3.3906951861878283,4.18472146712713,4.087437440578326,2.672190473497837,3.1113851661105993,4.140344108385673,3.7505057120105243,4.196937814110774,1.0,2.4147802571719534,2.386396317253785,3.9639724503625247,25.449625819081668,1.9825951499868153,0,5.0,14.77,8.27,14.4,5.02,6.7,3.9,4.2,3.6,2.6,2.5,2.7,4.2,3.81,1,Greenfield,4.87,South Africa,2024-02-23 09:09:01.806020067,Operations Manager,0.8754336991555203,31
FIRM_159,SME,38,25,999.0,Meat Processing,Joint Venture,3.980158103825944,3.400144945442738,2.6690462895924365,3.0035935211279767,3.8511256697803407,3.908915006189472,4.049652636687133,4.354517002362219,3.288375729230168,2.30956307245888,2.8525097020810932,1.1329622840853197,52.729967517955956,0.2509873915427347,0,5.0,20.09,16.68,6.5,3.93,7.8,5.5,2.8,2.1,3.1,3.2,1.0,4.1,3.34,1,Joint Venture,5.4,UAE,2024-02-23 15:10:14.046822742,General Manager,0.9726214658957381,22
FIRM_160,SME,3,24,999.0,Fruits & Vegetables,Local Private,3.6008753359518764,3.39348977520297,2.3235018123611915,2.1755463846570864,2.005318417459566,3.0867906620230023,4.673232687422883,3.422236292784845,2.8051757687191277,3.1898982589682916,1.5052610709004492,2.9801686223961568,46.026179190236256,2.128080330242484,0,0.5246527077734012,18.36,14.44,7.7,2.26,8.5,3.4,2.7,3.5,2.3,4.4,2.8,3.7,3.14,1,M&A,41.37,Germany,2024-02-23 21:11:26.287625418,Operations Manager,0.9053326933561008,13
FIRM_161,Large,34,250,25413.94,Dairy Products,Local Private,3.351665293278995,3.1704736984409574,3.724131020722594,3.312494667159682,3.6878623051028088,3.760297474721538,2.610735800389159,3.6100355685525347,2.385217325085258,3.5326701217911856,1.7449129422418346,4.009675354314827,29.927193945500946,0.666186183129902,0,1.0942494606408841,20.46,12.22,5.1,0.21,7.9,3.3,3.8,2.8,5.4,2.6,3.5,3.6,3.97,1,Greenfield,10.31,USA,2024-02-24 03:12:38.528428094,General Manager,0.8940703043223261,34
FIRM_162,Large,3,273,8009.37,Bakery Products,Local Private,4.0008368740537135,3.5086334787012854,2.747188624072783,4.021821739029318,2.821716053770916,2.299468984021199,3.4713395370348294,2.840108911285173,3.1435302041863444,4.447039366701383,2.8075946224026382,2.8319889339178994,7.591430592125473,0.0004859278957248739,0,4.297151461530772,17.47,13.7,4.0,1.36,7.6,2.4,2.3,3.9,4.9,5.7,4.1,2.0,3.13,0,None,0.0,None,2024-02-24 09:13:50.769230769,Operations Manager,0.9742187787785351,9
FIRM_163,SME,5,13,999.0,Fish Processing,Local Private,1.0374141656006102,3.9775687852673443,4.05394274564196,2.5737950558824636,4.523596709928089,4.022273250399976,3.074836358912628,3.3852025557599186,2.8395962708030917,2.654531067668734,3.914326901372098,3.656157280502128,18.77996195044423,0.2714929629305895,0,1.7810991826746894,28.52,22.05,19.8,1.21,8.2,5.7,3.4,1.7,4.1,7.0,5.2,3.2,3.47,1,M&A,9.24,South Africa,2024-02-24 15:15:03.010033445,CEO,0.9457787569287497,2
FIRM_164,Large,18,968,5223.36,Beverages,Joint Venture,3.7423002556247265,2.7930088490023697,3.6553053546190277,4.515427138913415,4.266444411658706,3.808710926193368,2.2457124597076352,3.9961929085858907,4.027780250633898,2.6521847515217076,2.4180910933232704,3.3160489208643757,52.75151640807118,5.424579686447554,1,3.502707566059466,21.71,14.97,1.1,4.33,10.0,3.2,2.7,3.1,5.7,3.8,4.4,3.6,3.84,1,Joint Venture,3.8,Netherlands,2024-02-24 21:16:15.250836120,CEO,0.9847388625512237,18
FIRM_165,SME,14,70,445.55,Bakery Products,Government,2.676739453498061,2.93931845764732,3.71521239088043,3.7086336708220755,4.0800025891796485,4.047062118050172,3.777367982083936,4.477637837068838,2.9861108682589776,4.1347048169908724,2.440491817756664,3.3074942087573636,21.06225815473226,4.040152343219403,0,0.5589416727406268,20.9,19.74,4.3,2.69,7.2,5.2,3.7,3.4,4.3,3.3,3.3,2.2,3.83,0,None,0.0,None,2024-02-25 03:17:27.491638796,CEO,0.94448255555068,57
FIRM_166,Large,9,761,50000.0,Grain Milling,Local Private,1.7354936825148346,3.1873917798563345,1.8706398599195193,4.124464468499246,4.712603736295628,4.340682827561006,5.0,3.035705909918529,2.153076714929832,3.3669192446772747,2.252426231045188,2.7558165197385325,70.99207891526952,0.5321256748217935,0,2.5236406165491405,22.33,11.95,3.4,2.78,9.6,3.1,3.0,3.0,3.3,4.0,2.8,1.5,2.96,1,M&A,12.16,USA,2024-02-25 09:18:39.732441471,General Manager,0.9611226486898172,22
FIRM_167,SME,37,58,999.0,Grain Milling,Local Private,3.608962079619985,2.4578903535687493,4.19074958684776,2.7737323569182903,3.2306500875050976,3.8573338881467976,2.027937804395398,3.4806964378088407,3.890166238959289,4.240886360069177,2.1117676620712444,1.9050772762778614,80.0,3.0135090952069636,0,2.3244276638394985,20.02,15.4,5.5,1.0,7.5,5.2,2.3,3.1,3.9,3.4,2.2,4.6,3.7,0,None,0.0,None,2024-02-25 15:19:51.973244147,Production Manager,0.9754668844389419,16
FIRM_168,SME,4,13,999.0,Beverages,Foreign,4.2989268361303665,2.8265194981949513,3.3351254781104704,3.9836201816532926,4.848417918749335,3.7036625938587933,3.4741755111604236,3.609220467860487,2.6828689250537976,3.359855202708853,3.024468601279704,1.9906228673174753,34.67340696796899,1.8759052983457507,0,4.8814468937367055,22.92,18.09,4.9,6.85,6.6,4.8,4.6,4.2,4.9,4.6,4.7,3.5,4.3,0,None,0.0,None,2024-02-25 21:21:04.214046823,CEO,0.8582109453864906,26
FIRM_169,Large,11,310,16754.45,Sugar & Confectionery,Joint Venture,3.090041188297847,3.066645388518739,2.7676505746784175,2.4264528796837492,4.35931493855623,2.9832521643370953,4.012434348059819,2.8625264786845093,3.426536683672307,2.058595043158056,1.053016590303491,3.6384172630097855,58.12217630880122,7.07435804681319,0,3.3549757175040247,26.83,19.88,5.9,2.76,8.3,3.5,3.5,1.1,2.6,2.3,3.3,3.6,3.33,0,None,0.0,None,2024-02-26 03:22:16.454849498,CEO,0.966407343830407,26
FIRM_170,SME,20,48,999.0,Beverages,Local Private,3.962299637762351,4.012072426498909,3.229049620608026,4.012198000669207,3.658066827668632,3.1014454654456642,3.598462561324945,4.054809545055041,2.4225892938071993,1.9001844806999741,4.109033534333401,3.017512429966995,47.50057741709558,0.9355503387248366,1,2.787249147572839,21.07,14.24,1.2,0.94,6.7,2.9,3.1,3.0,2.3,4.6,3.9,4.0,3.23,1,M&A,139.9,India,2024-02-26 09:23:28.695652174,Production Manager,0.9420559722774365,39
FIRM_171,SME,16,12,999.0,Bakery Products,Local Private,4.489822606390916,3.5837929303013474,1.5013882903915121,3.437471471834825,4.481372088309766,4.430714234124132,3.409497557987408,3.2656058009544346,2.2501731145025636,1.7036389758469639,1.9680354720575934,2.8753389798534976,56.05989780548646,2.288018292099387,1,0.5,16.34,11.23,5.8,1.01,8.1,3.0,3.7,1.6,3.9,6.9,2.4,2.3,2.57,1,Greenfield,17.61,Netherlands,2024-02-26 15:24:40.936454849,Operations Manager,0.860426169477279,12
FIRM_172,SME,7,58,742.46,Fruits & Vegetables,Local Private,4.251931562867238,3.535512937957281,3.467787530332604,3.742600975987827,3.1362238925530193,4.605434783994185,2.4606269092433406,3.5827657892937856,2.984168230185696,3.695846651282626,3.494093833981956,2.6184989619098826,77.95232684767478,0.13128780486388905,0,5.0,25.83,18.39,2.2,3.13,10.0,3.0,1.0,3.7,2.9,1.4,1.6,3.0,3.11,1,Joint Venture,7.07,UAE,2024-02-26 21:25:53.177257525,Business Development Manager,0.9262866882803072,27
FIRM_173,Large,8,357,50000.0,Bakery Products,Foreign,4.511971623497114,3.9956285735175805,2.1735656426361354,2.3595243155001184,3.305291503083396,3.4333226945815625,3.686229394352131,3.4288303768528734,2.912828643543685,4.169737140778308,1.3030015428667365,2.725330039067323,37.940593523790504,1.0091813590360448,0,4.080191047075159,22.7,17.25,1.6,0.9,9.1,5.1,5.9,2.0,1.2,2.6,2.6,5.1,3.9,0,None,0.0,None,2024-02-27 03:27:05.418060201,Production Manager,0.8623687116975931,20
FIRM_174,SME,24,24,999.0,Meat Processing,Local Private,3.793701992857514,3.3038397481204225,1.882596742740819,2.583944126178716,3.4348461660561798,3.632201923077292,2.894588818387259,3.2263968965681955,3.3798270353668327,4.764425927247743,3.43572414360084,3.9422206150393255,5.0,6.6383683146564,0,1.3600563586392396,28.93,20.57,0.5,1.23,7.7,4.0,3.2,1.0,2.3,3.6,2.7,2.9,2.93,1,Greenfield,9.47,USA,2024-02-27 09:28:17.658862876,Operations Manager,0.9603920802584833,21
FIRM_175,SME,24,58,999.0,Bakery Products,Local Private,3.2603469111212746,3.6733253949502225,1.729876732403898,3.777782574602708,3.482613375161591,2.966769937504364,1.7480626360171572,3.6957730087116674,2.6313542466902575,3.858794799090916,3.4391390685959475,2.698280326318776,52.29293051643107,1.5486314995060804,0,2.733738252500255,12.19,11.39,11.5,0.67,8.7,2.5,1.0,3.8,3.2,5.0,3.3,3.1,2.84,1,Joint Venture,28.75,Germany,2024-02-27 15:29:29.899665552,Operations Manager,0.9319752570846824,19
FIRM_176,SME,16,47,999.0,Oil & Fats,Local Private,1.9184273504822653,3.3277447729472525,4.101419537490933,2.541321596620639,3.1660654143438482,4.420929791687211,4.455673776410984,3.5706342528591866,1.0636402162296026,4.146554719781488,3.122622279206486,1.793041758028588,67.42921283215708,0.6790162899996898,0,1.8270698214610854,22.07,13.2,4.5,4.3,6.7,3.5,4.8,2.6,3.5,5.4,2.2,2.7,3.13,0,None,0.0,None,2024-02-27 21:30:42.140468227,General Manager,0.9930360306118446,19
FIRM_177,SME,6,24,999.0,Dairy Products,Foreign,3.0031500094960415,3.5857536445797398,2.53366294567649,3.6705650336792983,4.5338498402571945,4.065791776584245,4.266708655873634,3.476885270632801,2.467226116411611,2.577985300611684,1.6061286260202285,3.669286597986156,9.402106811718552,0.25628266314172243,0,2.1223290451972203,28.16,18.44,7.9,0.92,6.7,3.6,2.2,3.3,3.6,5.3,3.1,2.6,3.01,1,M&A,1.87,UK,2024-02-28 03:31:54.381270903,CEO,0.8774703057357655,7
FIRM_178,Large,8,720,7091.22,Beverages,Local Private,2.525402723747047,2.9920689396718925,4.480354938924849,2.2062897548318032,3.644687359778101,4.958852205524624,3.541328781480864,3.2629230269917944,3.6938184671438155,2.0592257649305292,2.974503008557885,2.8156110025217544,76.84335060068622,2.431607295024822,0,5.0,22.13,13.4,10.4,7.73,8.0,1.2,4.6,4.5,5.5,1.8,4.5,4.6,4.44,0,None,0.0,None,2024-02-28 09:33:06.622073578,CEO,0.9409050178780568,15
FIRM_179,SME,13,13,999.0,Dairy Products,Local Private,4.936754173998251,1.6928279892064997,2.617778683252932,3.9785393701333343,4.011502981014128,2.985173845974183,3.683259750564562,3.8917148024697736,2.6026239207568933,3.865071399175798,1.3986381967921722,3.028256278979499,80.0,2.0704641204774332,0,1.089318169653519,20.14,13.31,9.1,3.47,7.7,3.6,3.4,3.3,3.3,3.3,1.1,1.0,2.91,0,None,0.0,None,2024-02-28 15:34:18.862876254,CEO,0.8817373201855737,19
FIRM_180,Large,14,548,21044.88,Bakery Products,Local Private,3.059291350054131,3.306004586469587,1.563377838166348,2.3139813481851927,3.4577891801517913,3.3353944706872483,4.359454410172449,4.692170361095371,2.6536165974854518,3.4759126770154607,2.421960419394196,4.4468204757595595,56.68685622935631,0.9366140221653444,0,4.202023456223162,25.5,19.33,5.1,0.67,7.0,4.7,1.2,3.1,3.8,2.9,1.0,2.9,3.11,1,Greenfield,38.36,UAE,2024-02-28 21:35:31.103678930,Production Manager,0.9421097477091097,25
FIRM_181,SME,19,53,896.1,Meat Processing,Local Private,3.2985638454275885,4.395923695269958,2.095128004046207,3.7418399501436186,2.7076380196708896,3.7620121457679008,3.679471725422466,3.7839323397034765,3.886376505905937,3.1966999369068034,3.8323544110508587,2.9814954983845436,12.020034914227972,6.0294775917777095,0,5.0,19.87,14.14,3.9,3.9,7.5,3.6,3.5,2.8,1.9,4.1,4.6,3.6,3.41,1,Joint Venture,6.97,France,2024-02-29 03:36:43.344481605,General Manager,0.9583974553541285,21
FIRM_182,SME,11,25,999.0,Bakery Products,Local Private,3.641188300832374,4.048350781569114,4.212230458006244,3.8005047469168005,3.962034415034853,4.05254267640804,4.223214043809051,4.297670928946678,2.188026772741077,3.448634332569691,3.5763721197778167,3.2602653058068527,42.55456430504733,0.0449060113914787,0,3.745555981604572,21.21,19.94,3.8,6.86,7.7,4.1,3.4,1.6,3.5,4.2,1.3,5.3,3.29,0,None,0.0,None,2024-02-29 09:37:55.585284281,CEO,0.9583456493994308,21
FIRM_183,SME,23,42,999.0,Fruits & Vegetables,Local Private,3.2348819570979632,4.075778239213819,2.9596916398569992,2.7425825452563397,2.652647014748134,3.4490326537166576,3.2620142393009197,2.8658668449079228,1.3571967817571002,3.3908669342123856,2.7167012367944765,1.9389688578315072,21.471311517162604,0.7240178648825867,0,2.2090605725974823,19.38,14.02,8.2,2.17,9.1,4.4,4.7,2.7,3.8,2.3,2.6,2.2,3.73,0,None,0.0,None,2024-02-29 15:39:07.826086956,Production Manager,0.9722610986023915,28
FIRM_184,SME,23,12,999.0,Grain Milling,Local Private,4.556040832344602,4.2652915052643525,2.6065414331584593,3.7656212536677813,3.7588195723487186,2.98892723668241,4.549586990859157,3.794656863576262,2.7393688804745056,4.2554351738682055,1.627712766484874,2.802297492884136,61.56269053482241,5.078374773958418,1,1.2740866798686459,20.25,14.27,5.5,7.48,6.7,3.4,3.9,5.1,2.1,3.6,3.8,2.0,3.53,0,None,0.0,None,2024-02-29 21:40:20.066889632,Operations Manager,0.9780325341937475,44
FIRM_185,SME,31,69,999.0,Beverages,Local Private,2.7018805106124386,3.462060313673006,3.244016403267509,3.5083538106668444,2.9790109767003137,4.2169852702465,3.7566285807461473,3.04157900861736,2.415826048751263,4.2654870263352604,3.410146483391613,3.548573440687741,17.088629221120303,0.7740781449341289,0,1.4381812603935313,27.44,18.67,15.1,3.53,6.5,4.7,1.6,2.5,2.6,5.0,3.0,2.5,2.84,0,None,0.0,None,2024-03-01 03:41:32.307692308,General Manager,0.8615907589400765,18
FIRM_186,SME,13,28,999.0,Fruits & Vegetables,Local Private,3.3556859641897945,3.5381209951839168,3.5516044625507908,2.868926515045809,4.992365599538484,4.104794753781907,3.6552415548846993,2.8138450434808595,1.9337536802467459,3.5897983171063124,2.721319361467828,1.6001636395428818,67.37162420232488,0.5813807426447019,1,2.7770337986657703,23.07,14.57,16.6,1.3,7.8,5.5,4.5,2.7,4.0,3.3,3.0,4.2,4.09,0,None,0.0,None,2024-03-01 09:42:44.548494983,CEO,0.9014900735608606,12
FIRM_187,Large,16,310,50000.0,Oil & Fats,Foreign,2.6060235314415614,2.967643673195955,4.105658934312215,2.493156252739033,4.346817633304833,2.9586081296053925,2.483951129030374,3.2563771555245786,2.7246215441013093,3.8612225853066353,1.0,3.1807605838041386,36.75542847754778,1.5280854788663294,0,2.6041629911984225,24.52,16.6,1.5,11.13,9.3,2.0,2.7,4.3,3.0,3.9,3.2,3.5,3.26,0,None,0.0,None,2024-03-01 15:43:56.789297659,General Manager,0.9530683780539708,34
FIRM_188,SME,12,76,999.0,Dairy Products,Foreign,2.1439819910234355,3.1787490007810653,4.403649306903634,1.7298994466619364,3.863452274762888,4.548809960773847,3.729564683441367,4.415139600648144,3.3915056472467837,3.5626562971822984,3.56089280894817,3.0907119653803257,34.320289775181415,3.472290993947943,0,4.577869270043896,25.0,19.25,1.2,0.46,8.3,3.4,5.4,1.2,3.4,6.6,6.1,1.8,3.24,1,M&A,66.22,India,2024-03-01 21:45:09.030100334,Business Development Manager,0.9247879431086818,27
FIRM_189,SME,6,18,999.0,Grain Milling,Local Private,2.710584727275772,3.831039804839799,2.776208218789823,3.579720037839755,4.558224006592801,4.419139096437623,2.834436066004439,4.270009497201787,2.8907114384321844,2.684947241168843,2.673343882743339,3.0371587100286956,26.798588438203968,0.21772608665753135,0,0.6042207093321209,19.55,13.96,8.0,1.71,7.8,6.6,2.7,3.6,4.0,7.0,5.2,3.5,3.8,1,M&A,15.79,South Africa,2024-03-02 03:46:21.270903010,CEO,0.8786013920132187,17
FIRM_190,SME,48,10,999.0,Dairy Products,Foreign,3.1703705623612706,4.242719106018171,1.9065570825261655,2.048157782910356,3.292210413520558,3.694007548073455,2.9893738187772048,3.84580283323264,3.2069810726862378,3.780908207421826,4.02269637278138,3.933443008792419,31.05296871935584,5.730134808570107,0,5.0,18.6,11.58,2.9,2.26,7.5,4.0,2.9,1.2,5.5,1.2,2.3,5.1,3.97,1,Joint Venture,1.09,China,2024-03-02 09:47:33.511705685,Operations Manager,0.9329064355250047,3
FIRM_191,SME,29,10,999.0,Sugar & Confectionery,Local Private,2.856558220386192,3.3023876070233,2.7278813549890515,3.3762753595530466,4.126087627202056,3.6557185036632256,2.847699497347103,2.7803796640660416,4.713407698515423,1.8449544380266645,1.495202429272915,3.3009946633636695,35.05306537432942,3.1702017620242358,1,5.0,19.23,11.69,0.1,9.78,8.4,3.8,2.1,3.3,3.3,4.4,4.4,3.7,3.46,1,M&A,11.57,South Africa,2024-03-02 15:48:45.752508361,CEO,0.9111153479149215,35
FIRM_192,SME,23,53,999.0,Oil & Fats,Local Private,2.646063216100915,3.084867514604012,3.334252455924598,3.0892414271342004,3.919886260231228,3.987840439781135,2.64701205448062,3.582231609167238,2.5571211384424357,4.048502397066295,1.0,4.3302647085208,5.765181686625425,0.399953608313514,0,2.3785783694077858,21.75,14.15,17.6,4.38,8.6,3.5,2.6,2.9,5.3,7.0,3.7,3.6,3.23,0,None,0.0,None,2024-03-02 21:49:57.993311037,CEO,0.9085057416481458,11
FIRM_193,Large,13,250,50000.0,Bakery Products,Local Private,2.074946029062533,3.400369571199618,2.2326169664104505,3.8433142203505564,3.9584120488002017,2.9968078508206193,5.0,3.8810200053410413,3.1783486346446694,2.0249293542105686,3.006992244179704,2.1057694359653674,56.317542374046226,2.4896448845548864,0,2.0976825581354657,19.75,14.0,2.1,3.8,7.9,5.3,2.2,3.6,1.5,4.9,3.1,3.6,3.2,0,None,0.0,None,2024-03-03 03:51:10.234113712,Operations Manager,0.9714630576153496,18
FIRM_194,SME,6,134,999.0,Fish Processing,Local Private,3.133515541897044,3.8208447242503802,2.2385641765944615,3.0583636004081085,4.563412100064061,3.6210220354148577,4.565071249590723,3.805321737747159,2.3907866374008653,3.3572229581152597,3.02072004435017,3.1223321104965134,30.889923777898797,0.9721317915308,0,2.261304909792263,18.74,15.63,21.2,1.09,6.6,2.7,4.7,1.8,3.6,4.2,2.0,3.9,3.21,1,Joint Venture,3.34,USA,2024-03-03 09:52:22.474916388,Finance Manager,0.9111397500748272,16
FIRM_195,SME,26,10,999.0,Bakery Products,Foreign,1.9962237007751984,2.3893016287065207,3.409409093394897,3.036441770922327,4.239495261667881,2.093331518773574,5.0,2.5937238499115525,2.053640280113027,2.339361437416457,1.0,3.076020107750953,56.11686536898485,1.0293148383734967,1,2.7040868032251097,18.73,10.56,10.1,2.1,6.6,4.9,1.5,2.3,3.2,6.0,3.6,2.0,2.79,0,None,0.0,None,2024-03-03 15:53:34.715719063,Business Development Manager,0.8539681758220636,36
FIRM_196,SME,11,128,999.0,Beverages,Foreign,3.8080447709516823,1.7926733328039333,3.056212883586594,3.885496563430636,3.973234197695014,4.213518951852055,2.521683984355549,3.165809291188077,2.31509234658223,3.5980500847669843,1.6236504995467331,2.037670955620428,59.1354552622552,3.0583913026271987,0,1.9665250222203912,28.59,18.51,11.5,1.33,8.3,3.5,4.2,3.6,3.0,4.5,2.7,3.1,3.37,0,None,0.0,None,2024-03-03 21:54:46.956521739,CEO,0.8587095008336637,24
FIRM_197,Large,18,448,50000.0,Meat Processing,Foreign,3.265951802347603,3.0146242053558914,3.129517295870428,3.568046423267294,2.807067538263022,2.5069547442906988,3.557002999928714,3.6615533415107704,2.4212414284783113,3.069467296664882,5.0,3.8606655018822114,59.04162448070917,6.58207642691167,1,0.5,13.35,10.3,1.8,3.69,6.7,2.9,4.3,2.3,4.2,5.2,2.6,3.2,3.19,0,None,0.0,None,2024-03-04 03:55:59.197324415,General Manager,0.9784366062537431,9
FIRM_198,Large,8,384,42534.88,Fruits & Vegetables,Local Private,2.0339588004280555,2.5455013018600887,2.4173541987699374,3.5529247657462224,3.2239722228323218,4.652393879900299,2.4651938998367235,4.021774545710314,3.2594757975471254,1.664719637653001,2.3638283244308163,5.0,48.794193509769364,0.27085122327241207,1,2.221773745511918,22.17,11.64,2.1,6.04,9.7,3.5,5.0,3.7,3.3,3.9,2.2,2.9,3.53,1,M&A,12.52,Other,2024-03-04 09:57:11.438127090,General Manager,0.9940901215018783,67
FIRM_199,SME,16,21,999.0,Meat Processing,Local Private,2.9526327383601094,3.044301861646882,2.8926393572148097,3.675414071846821,3.7263746398425655,3.3689159342234847,2.943444098242349,2.382323307340032,5.0,3.478629667916631,3.504054874013838,2.9846945329645522,48.65967588157701,1.0916287630888235,0,2.8298768742341895,28.13,17.21,5.9,13.01,7.2,3.7,3.3,3.1,1.5,4.5,4.3,4.2,3.37,1,Joint Venture,8.1,UK,2024-03-04 15:58:23.678929766,General Manager,0.9532614004683562,28
FIRM_200,SME,8,45,999.0,Fish Processing,Local Private,2.5982748755275336,3.29655377682777,2.268190170158526,2.071542301434315,3.856023424565991,3.4518331126481763,2.76549841326674,3.602725614712085,2.1839565637241596,2.5798713008505603,1.9842741898947782,3.4545189794463904,68.02320751125103,1.3114777872735406,1,5.0,19.62,12.41,1.5,1.49,7.5,3.2,1.9,2.4,1.9,4.8,2.2,2.7,2.5,1,Joint Venture,3.75,China,2024-03-04 21:59:35.919732441,Operations Manager,0.904655244115012,13
FIRM_201,Large,9,395,50000.0,Fruits & Vegetables,Local Private,3.4553396083353447,3.0827261136838904,3.9011785700123083,3.9054309439895856,3.1218777651956455,3.160586265740846,4.49166720515325,3.7858292619273715,2.4833746943845374,3.8930320487320325,1.0,3.0760666282337947,48.54401662367083,0.9442094843326814,1,1.0760681499962923,26.71,16.43,2.9,0.45,8.8,5.1,3.0,2.6,4.2,5.4,2.2,3.0,3.24,1,Joint Venture,6.77,USA,2024-03-05 04:00:48.160535117,CEO,0.9907900473692091,42
FIRM_202,Large,15,700,42545.47,Fruits & Vegetables,Local Private,4.272360356818516,4.416727274129522,4.0317244012513775,3.789975035210882,5.0,3.3983727882545467,3.183016257518592,4.2097671931097285,2.836876986888752,3.101193119860967,2.512715928524504,2.3577737970835417,47.74883056847673,0.9025651300129264,0,5.0,25.94,17.95,3.1,1.73,7.8,2.9,4.0,2.9,1.9,3.6,4.0,2.0,3.16,1,Greenfield,2.26,Netherlands,2024-03-05 10:02:00.401337793,General Manager,0.9494204629563604,20
FIRM_203,SME,3,36,999.0,Meat Processing,Local Private,1.6998620242834044,3.628721335221624,1.4384309239857156,2.486653497138802,4.709836433152144,4.592971941603626,4.354703466955213,4.115714550542462,3.295798848709747,3.4558788868492343,2.4078349836852846,1.3613157499781854,52.27667205751296,0.10736844298925699,0,1.8574580163774554,16.99,11.87,1.4,5.41,6.9,4.0,3.3,2.7,4.2,3.6,2.9,3.8,3.61,0,None,0.0,None,2024-03-05 16:03:12.642140468,Operations Manager,0.9766500323799007,18
FIRM_204,SME,3,37,999.0,Grain Milling,Local Private,3.292020863317934,3.6103320517275796,2.263440225826831,3.1047356210606387,4.16127099223549,1.8585339404254446,3.9832967116708144,4.049542791285283,3.163550811954785,2.238187940486309,2.2601339374647917,2.3648038652141716,80.0,2.3137880205266392,0,1.2000557088057693,9.95,6.86,1.8,0.95,7.3,4.4,3.7,3.7,3.6,1.5,3.0,4.4,4.19,0,None,0.0,None,2024-03-05 22:04:24.882943144,Production Manager,0.9648778456055513,19
FIRM_205,SME,7,24,999.0,Dairy Products,Local Private,3.071893763546688,3.8355450008303813,1.7531236704189288,3.268554169897895,3.8432221167702467,4.493875770261732,5.0,3.2200356959788397,4.184095793948117,2.569600991715374,2.5738950809429686,1.7472374571434417,80.0,1.1461625439330225,0,4.080947598847764,21.48,15.74,12.4,2.34,6.7,4.0,5.0,2.5,3.3,3.7,4.3,3.0,3.77,0,None,0.0,None,2024-03-06 04:05:37.123745819,Production Manager,0.9068708973658889,20
FIRM_206,Large,11,392,50000.0,Grain Milling,Foreign,3.7370720611603727,2.6028168175534616,2.5149784590337916,3.192402572478614,3.672674618059309,3.836616436771196,2.3164446214882206,2.5551987177260154,1.0,2.687225227509024,2.9906950988102006,4.533691870253206,10.33993619698428,0.4333137771587244,0,1.684137411423496,19.63,17.23,1.5,3.84,6.9,4.7,4.0,2.3,3.4,5.5,4.7,4.3,3.7,0,None,0.0,None,2024-03-06 10:06:49.364548495,CEO,0.9218053301276178,20
FIRM_207,SME,24,42,999.0,Meat Processing,Government,3.3705573025901514,4.127378251194187,3.0249058271886753,3.5670879732548277,3.2288489239866585,2.7550848464999493,4.507386591829439,3.46416834576316,1.0,3.8710322322183,2.534871353620813,2.896401275469085,66.08283392296333,3.386003231359892,0,2.4146108737887255,18.69,16.49,0.2,1.52,6.8,3.3,3.5,3.9,4.0,4.8,1.0,3.2,3.16,0,None,0.0,None,2024-03-06 16:08:01.605351170,CEO,0.8779198231552149,19
FIRM_208,SME,11,10,999.0,Oil & Fats,Joint Venture,2.5984245346089447,3.346964999425178,1.795319302271323,4.445093425464947,3.8464883111113175,2.8472813248655338,4.417152696320582,4.300979095125136,2.404121827989851,4.609639379024941,1.3095932152579,2.6886726038575466,16.569125002845794,3.244648655065939,0,2.544962391388176,18.87,9.48,7.9,2.87,8.8,4.5,1.0,2.4,2.3,2.8,2.9,1.0,2.76,0,None,0.0,None,2024-03-06 22:09:13.846153846,Business Development Manager,0.8938021150661101,14
