respondent_id,sector,location,firm_size,firm_age_years,owner_age,owner_gender,owner_education,employee_count,annual_revenue_tzs,export_activity,formal_registration,barrier_rigid_hierarchy,barrier_centralized_decision,barrier_departmental_silos,barrier_risk_aversion,barrier_nih_syndrome,barrier_resistance_external,barrier_financial_constraints,barrier_human_capital,barrier_tech_infrastructure,barrier_limited_awareness,barrier_knowledge_gaps,barrier_trust_deficit,barrier_weak_networks,barrier_poor_collaboration,dl_technical,dl_informational,dl_communicative,dl_strategic,uses_computer,uses_internet_daily,uses_cloud_services,uses_social_media_business,uses_digital_payments,uses_erp_software,dl_composite,oi_adoption_score,oi_customer_collab,oi_supplier_collab,oi_competitor_collab,oi_university_collab,oi_consultant_use,oi_joint_rd,oi_licensing_in,oi_licensing_out,oi_crowdsourcing,new_products_last_year,process_improvements,revenue_from_innovation_pct,oi_breadth,oi_depth
SME_0150,Retail/Wholesale,Arusha,Small (5-49 employees),5,61,Male,Secondary,36,125347866.85686836,No,Yes,6.421107974235407,6.095109584484064,4.845338905664405,6.7071572005966695,6.021593731669743,5.128825228051439,5.776792107260676,5.519082662337311,2.312531690534138,5.45272100715717,4.862676311878604,7.0,5.323212884974105,3.554347554604549,2.116028285830233,1.5182491598311605,4.129284853650658,1.6588350706031494,0,0,1,0,0,0,2.3555993424788,3.857159332363695,0,0,1,0,1,0,0,0,1,3,1,9.964622487830127,2,1
SME_0151,Manufacturing,Dar es Salaam,Small (5-49 employees),7,56,Female,Secondary,15,86820565.9398155,Yes,Yes,4.940143815046259,4.149266806431245,5.315429640426206,5.990947364339486,6.549407557329921,4.230030029135977,6.080607286605332,4.234978204573364,6.571644260117186,5.822645416528147,5.945385523130328,5.501619031356941,5.797727468946549,7.0,2.4879480024891367,2.8310456787781044,3.472485370226707,1.6747080391691356,0,1,0,1,0,0,2.616546772665771,4.488133661576199,1,1,1,1,0,1,0,1,0,3,2,10.471160293731913,4,2
SME_0152,ICT/Business Services,Arusha,Small (5-49 employees),4,34,Male,University,7,452385893.59885323,No,Yes,4.157886891549583,4.952509702081093,2.7880358110641676,4.331739038401668,5.017375951711969,5.814326901372097,5.569347258173584,4.864083470687875,4.852426231045188,4.058291994986813,5.224468601279704,3.5027423548213554,6.337127492000073,3.7349510124317007,6.605665380040598,7.0,6.905271757945673,6.856510648465556,1,1,0,1,1,0,6.841861946612957,7.0,1,1,1,1,1,1,1,0,1,3,3,23.716284824871366,5,3
SME_0153,ICT/Business Services,Dar es Salaam,Medium (50-99 employees),5,46,Male,University,52,338075700.7226747,No,Yes,5.36628418252577,3.403001542866736,5.069492169710084,5.8719446078144975,5.361042486407076,3.506128626020228,6.024593370638269,3.9169438152656104,5.021960419394196,5.9352957211463915,5.776372119777816,5.0151829425404335,3.6302321088925895,5.439264025826451,6.400062723741148,5.926755806682585,5.517707288828769,6.448780634807305,1,1,1,1,1,1,6.073326613514952,5.989680088370312,1,1,1,1,1,1,0,0,1,2,3,20.840972020780313,5,2
SME_0154,ICT/Business Services,Mwanza,Small (5-49 employees),1,25,Male,Secondary,12,250858558.03893897,Yes,No,4.82325748523763,2.5476528419465336,5.517418774211474,5.475767166130308,6.642941497579686,3.695202429272914,3.0909665681235996,5.679083858345185,5.92072004435017,2.9711940468722577,4.123650499546733,7.0,4.733267263015436,5.85024666928908,5.862994956140052,5.961219700870624,6.352854295783961,6.383883022284001,1,1,0,1,1,0,6.140237993769659,6.8029235160190025,1,0,1,1,1,1,1,0,1,4,3,18.529129320700225,4,3
SME_0155,ICT/Business Services,Mwanza,Small (5-49 employees),9,25,Male,Diploma,27,50556505.89173425,No,No,3.7192082071579398,2.500666811261527,3.978664279165323,4.934395439713895,4.420146113597955,4.473895080942968,6.037841444481073,4.949883048746193,3.9095932152578996,5.283421749874327,2.7556910691453345,2.9496425427157997,5.687016593641881,5.259126353775963,7.0,6.24889026370235,5.38765139764587,5.23571014728098,1,1,1,1,1,0,5.968062952157299,7.0,1,1,1,0,1,0,0,1,0,8,3,16.875196567043794,4,1
SME_0156,Agriculture/Agribusiness,Arusha,Medium (50-99 employees),21,35,Female,University,57,58838980.622095175,Yes,Yes,4.831125561911157,3.665006644769421,3.6797157771237026,5.337253252313497,3.384927237711065,4.187068476174444,6.587097304359012,6.927305364289216,5.238621772075595,6.0077860251793185,3.1945339223537865,6.059451241113612,4.235261902327023,5.399549301720361,3.525837741634315,4.811780154411493,4.40633736804581,5.426430734608859,1,1,0,1,0,0,4.542596499675119,4.878179253886424,1,1,0,1,1,1,1,1,0,2,4,15.671640686466437,4,3
SME_0157,ICT/Business Services,Arusha,Small (5-49 employees),1,25,Male,University,13,203753525.8536144,No,Yes,4.202697098112349,6.2524554107622174,3.0632336571581065,5.8276062975618315,4.56459104404416,4.42586397418937,5.634531496156711,4.254326895505887,5.284491137502661,4.624822133453814,5.165364273247403,5.084505145692862,5.757593459534683,5.800561200861579,7.0,7.0,6.935328112062924,5.435529146382719,1,1,0,1,0,1,6.5927143146114116,6.063308319454607,1,1,1,0,1,1,0,1,0,3,1,14.873233340802312,4,2
SME_0158,Agriculture/Agribusiness,Mwanza,Small (5-49 employees),22,28,Male,Diploma,41,198510022.8164294,No,Yes,3.6392520138066393,6.155649750649848,3.0577626447571897,6.187855888137736,6.043686541643443,2.8975514191712453,6.083681321876469,5.031503886639684,4.865358216271088,6.721022796838807,4.58095294529884,4.59362307088195,5.290833928006112,5.8912666701879415,2.757387329075203,3.9110862635332837,2.4334295089449998,4.930129964874411,1,1,0,0,1,0,3.5080082666069745,4.281167032401733,0,0,1,0,0,0,0,1,0,3,0,13.230319748625682,1,1
SME_0159,Retail/Wholesale,Arusha,Small (5-49 employees),10,33,Male,Secondary,13,163125826.02234802,Yes,Yes,4.830021696787847,6.5830076002361775,5.390268360553318,3.52178868026857,4.7646396437915906,4.481973690713131,6.48142485808648,2.975182943625888,7.0,5.837231313873052,5.563764484309461,6.6815677164191465,7.0,6.231970637964924,3.7962722138630767,3.0463572892857798,4.316636974588743,4.225281892716831,1,0,1,1,0,0,3.8461370926136076,4.981191318179082,0,1,0,0,0,1,1,0,0,3,0,12.912816871668229,1,2
SME_0160,Manufacturing,Mwanza,Small (5-49 employees),10,49,Female,Secondary,37,35179687.8209512,No,Yes,6.138575715765944,5.44375902691082,4.516016520622967,5.224204555995099,4.40866560994255,4.344284490330552,4.834499632091315,5.524128549314977,3.946865665050974,5.429099828972453,5.360036331153425,5.646935298386688,4.673442115976009,7.0,3.3349210940881564,3.7104785909083224,4.231992706051138,3.625318334021503,1,1,0,1,1,1,3.72567768126728,4.738059385896091,0,0,1,0,0,0,1,0,0,2,4,16.785575821030687,1,1
SME_0161,ICT/Business Services,Dar es Salaam,Small (5-49 employees),9,39,Male,Diploma,8,349838098.6257679,No,Yes,6.132139080216375,3.4310032499068046,4.502728513654968,4.591993857062676,3.6826243279511037,3.125920721763671,6.188995021683328,4.418619764930426,6.364608626427724,5.892538657436527,6.411305823732595,4.147613233925896,5.370438732830412,5.422190481634991,5.3645804493339,5.668167396344654,6.405128832021243,4.242163381389766,1,1,0,1,0,1,5.420010014772391,6.398592062240305,1,1,1,1,1,1,0,0,0,5,3,21.35219527115241,5,1
SME_0162,Agriculture/Agribusiness,Dar es Salaam,Small (5-49 employees),14,29,Male,Secondary,10,62772998.51235961,Yes,Yes,4.630986189875243,4.651050846867838,6.992376865508765,6.127495875732054,6.363161300854086,4.39571638698928,5.052643980130025,5.23055022550789,5.863576473871003,4.1229359918191815,5.589170710484579,4.011494811931501,4.155943093036154,6.1721846227599375,3.7086134539864504,3.305067650782089,3.191948839923134,3.587272514027427,1,1,0,0,1,0,3.448225614679775,4.179317245203203,1,1,1,0,1,0,0,0,0,6,4,15.118226809487432,4,0
SME_0163,Retail/Wholesale,Dar es Salaam,Small (5-49 employees),2,34,Female,Diploma,13,21051121.146040402,No,Yes,5.4245486243334735,4.568935558074447,3.076906398199961,4.372596448473989,4.652078104870424,5.50897034080982,6.735421122209892,4.803468264518031,4.231158331416737,5.2214123654396,4.194111532311566,4.681747361138798,6.590331308524445,5.875250057135498,4.254972404604835,2.198504967118912,3.1735967345389327,2.5336473907349837,0,1,0,1,0,1,3.040180374249416,5.351565316349093,1,1,0,0,1,0,1,0,0,2,0,19.421840012815746,3,1
SME_0164,ICT/Business Services,Arusha,Small (5-49 employees),8,35,Male,Diploma,33,326848747.2039549,No,Yes,4.689569174701742,3.4008890987760045,4.474815537711857,6.262657290787526,4.4492396010813575,6.086225498985386,6.963470760566386,6.763732832143473,5.635767439184488,5.404870039767215,6.455606017164199,5.447393937068975,4.198519070651745,4.01689431251378,5.43696927993576,5.941871102596849,5.75596407392975,5.275870889545026,1,1,1,1,1,0,5.602668836501846,6.32446798386687,1,1,0,1,1,1,1,0,1,5,3,15.479919275306568,4,3
SME_0165,Manufacturing,Mwanza,Small (5-49 employees),3,45,Female,Diploma,26,88684652.98049614,No,Yes,4.986265944528487,3.5803824358591596,4.21376341002655,6.496547118230254,2.4704953786016635,6.487930311973966,6.910136796832843,4.840235384169524,6.097729910658991,4.903777272287592,6.452989405282552,6.182683142769942,3.3199151321803893,5.56344113750343,3.608480552328251,3.6692660212925956,2.6190556140420123,3.665334534508875,0,1,0,1,0,0,3.390534180542933,5.109347480127274,0,1,0,1,0,1,1,0,1,2,0,19.27999782305917,2,3
SME_0166,Retail/Wholesale,Mwanza,Small (5-49 employees),23,47,Male,University,5,111708924.97599241,No,Yes,4.653246575628103,5.29111582756991,3.6533765287392406,7.0,6.548074183883092,4.186251719629736,4.798850453780791,5.114327369022152,6.177952910700436,5.3882470127354685,6.678446107245069,6.189919722180853,6.3634828309034885,5.424912020793569,5.767684460833902,3.502857580180279,3.600132305252414,2.6987135101601716,1,0,0,1,1,0,3.8923469641066917,4.796442644525593,1,1,1,0,1,0,0,0,0,4,1,13.639937765965938,4,0
SME_0167,Manufacturing,Dar es Salaam,Small (5-49 employees),17,51,Male,University,30,114112302.90500166,No,Yes,3.2328415237468118,4.984731615738409,5.978116661881266,5.548477071475355,5.9037084423484965,4.649376853229254,5.07316933631234,5.37665593595389,6.03995218733592,4.3131747366462685,5.0407176306576655,4.460536758014018,6.543093901076915,4.617207515135556,4.285720980843789,4.412550108961361,2.9161802610867866,4.488608793499175,0,1,0,1,0,0,4.025765036097778,5.912381380373967,1,1,1,1,1,1,1,0,0,4,0,11.761601339820874,5,2
SME_0168,ICT/Business Services,Mwanza,Small (5-49 employees),6,38,Male,University,45,480299985.79202676,No,No,6.24330665415142,6.4816226355949995,4.094640245861734,4.191551267452651,2.396922546719996,2.980759219670529,4.563548657591205,6.478469627461505,5.42740704594964,5.167525428910386,2.4575368901713617,3.802033570782738,5.864495731735544,4.972806346097362,6.195089842661265,6.207455553853599,6.124397043240794,6.778140575555808,1,1,1,1,0,0,6.326270753827867,7.0,1,1,0,1,1,1,0,0,1,5,3,16.442033117069272,4,2
SME_0169,Agriculture/Agribusiness,Dar es Salaam,Small (5-49 employees),18,61,Male,University,38,181334778.50573048,No,Yes,4.723353665577283,5.821326594460135,6.726537147976559,5.37895753646295,5.383243763189684,5.2118566106044355,7.0,3.4006437355809744,6.451545316267689,4.962237301489124,5.923448898802598,4.742627446005276,5.14124196296986,5.924833753305144,3.038217019431543,3.5104225664088125,3.5740151713263244,5.212688134356796,0,0,1,1,1,0,3.833835722880869,5.075114192268061,1,1,0,0,0,1,0,0,1,2,2,16.91058603102791,2,2
SME_0170,Agriculture/Agribusiness,Dar es Salaam,Medium (50-99 employees),5,33,Male,Secondary,86,107322164.95440815,Yes,Yes,7.0,6.188839808342278,3.597514722560339,5.2762403179772965,4.855903069939376,3.1247925101069827,5.752918827468706,6.332829081821744,4.3983446690155255,6.458179181260711,5.936552303192772,4.765766678028962,5.130164435194583,7.0,2.440123375253808,4.939995127878571,2.8231503767138135,3.186841505543916,0,1,0,1,1,0,3.3475275963475273,4.627353614462488,1,0,1,0,1,0,0,0,0,1,1,13.50256691798916,3,0
SME_0171,ICT/Business Services,Mwanza,Small (5-49 employees),1,26,Female,Secondary,15,381878761.7565531,No,Yes,5.680257376207039,5.109662020387963,4.19101168795072,5.57660907045166,4.585883730469236,2.584775543709083,7.0,5.555324999199401,6.03796199163479,4.9305107001477095,4.391371519202953,5.114075519051229,3.180726285366826,7.0,5.555781529589463,7.0,5.738687128658442,7.0,1,1,1,1,1,0,6.323617164561976,6.833473730359654,1,1,1,1,1,1,1,1,1,3,2,23.06802803735264,5,4
SME_0172,Retail/Wholesale,Dar es Salaam,Small (5-49 employees),22,30,Male,Secondary,42,60358821.38175076,No,No,3.7185856018931247,4.364837087768103,4.32766303429768,7.0,5.617410799115185,3.9402506243664908,7.0,6.531000626785481,6.592278452938098,6.258881089405008,7.0,7.0,4.675941588396046,7.0,3.289470982352139,3.2596952068941616,4.074831545834552,3.3030601167385725,0,0,0,1,1,1,3.4817644629548563,5.1217099803546695,1,0,1,1,0,0,0,0,0,1,2,11.123240921653316,3,0
SME_0173,ICT/Business Services,Dar es Salaam,Medium (50-99 employees),2,37,Male,University,74,164936068.10834876,Yes,No,4.95980182771068,5.349005397751524,2.000047918863673,5.029614234611804,3.924611691596122,5.51086469638264,6.763972450362524,3.0255136489836882,5.275761649595302,6.046233805753102,4.694653141455211,5.729063645002364,5.221398561152501,5.044158301538414,6.967698361989393,5.96536429487366,7.0,5.665725283182686,1,1,1,1,1,1,6.399696985011435,7.0,1,1,0,1,1,1,1,0,0,3,3,12.4582051688043,4,2
SME_0174,ICT/Business Services,Dar es Salaam,Medium (50-99 employees),6,38,Female,University,65,464133731.5487335,No,Yes,4.174422026318043,3.4617611154507193,2.742010808347464,5.909352514455318,4.9233499066226605,4.447636530932052,5.418498961909883,4.794811154519248,6.451602973936954,4.297707101758368,3.424828815368275,5.743651775540173,4.554148003362339,4.6408146251926095,7.0,6.50848203210567,6.769503343063107,7.0,1,1,0,1,1,1,6.819496343792194,6.908213247175544,1,1,1,1,0,0,0,1,0,5,5,19.94212059048058,4,1
SME_0175,Retail/Wholesale,Mwanza,Small (5-49 employees),8,45,Female,Diploma,34,93486948.04194592,No,Yes,6.629093967679412,4.977383386914442,4.775938775054343,4.221076508701675,4.836396657178849,5.470478649729461,4.5001636395428815,5.50084509311571,5.610870179909287,4.949544946704927,6.240874788524068,5.534438514848522,6.773686278027733,3.508333629727753,2.643394032162521,3.732057256113693,4.206555612263474,4.066330267956289,1,0,0,1,0,0,3.6620842921239944,4.5330372187129475,1,0,1,0,1,0,0,1,0,3,2,15.863483290113297,3,1
SME_0176,Manufacturing,Mwanza,Small (5-49 employees),23,41,Male,Secondary,22,59102007.85544544,No,No,5.363109480662017,5.592913465028942,3.5099691581183965,6.856295002091347,7.0,5.281293318067786,6.604518979446389,5.8845184758153275,5.215056863102107,3.215087666637581,4.823649168595098,4.308041619048269,7.0,5.150357397899789,3.76794619851779,3.211294524333201,2.2103653033161943,2.3161510995004235,0,1,0,1,1,0,2.876439281416902,4.60214929929367,1,0,0,0,1,1,1,0,0,3,2,19.36668210839704,2,2
SME_0177,ICT/Business Services,Arusha,Small (5-49 employees),6,57,Male,Diploma,6,171199084.2359113,No,Yes,4.084896805143395,5.7780692072665865,2.741723566287346,4.433135961995448,4.9816867230983455,5.7316458905658285,6.2515165406519095,5.348325142515882,5.3859295087596175,5.1802830266321305,5.121818195642181,3.9700277252230642,4.8552950659597816,3.204204743406921,4.992672769172276,5.373149450831962,6.043074755220514,4.364922758423684,1,1,1,0,1,0,5.1934549334121085,6.57102946106451,1,0,0,0,1,1,0,1,1,3,4,21.07964463111935,2,3
SME_0178,Manufacturing,Arusha,Medium (50-99 employees),13,43,Male,Diploma,82,154055152.10454208,No,Yes,4.997299051480989,4.671287264362935,7.0,5.560105616248289,3.6149125204860946,4.852401768255383,6.467422871074099,7.0,5.05160236006741,3.2010864311716327,6.19852071257408,4.01940129410035,4.676613470191018,4.6650933688357075,2.950659291387813,3.1827916415260322,5.018637491029567,2.9060964312869526,0,1,1,0,1,0,3.5145462138075914,4.593125663759503,1,0,0,0,0,1,1,0,1,1,1,14.136501893462535,1,3
SME_0179,ICT/Business Services,Mwanza,Small (5-49 employees),5,37,Female,University,46,257700863.48890543,No,Yes,4.4164398560398705,5.558080902781769,3.311275433027696,4.9262707478332395,4.882875576460735,4.764557753270666,5.888044457237131,5.53600577522258,6.228223460605911,5.171160938781162,5.398944075860141,3.417776833253522,4.860273238998817,5.223359812402091,7.0,4.680965369573058,6.61460196868489,7.0,1,1,1,1,0,1,6.3238918345644874,6.836630300333817,1,1,1,1,1,1,0,0,1,5,6,24.90803738394802,5,2
SME_0180,Agriculture/Agribusiness,Arusha,Small (5-49 employees),16,31,Female,Secondary,26,115303037.68508315,No,Yes,6.07472943348454,4.738414148342827,4.0432489426447615,5.325899324716402,6.243696679869613,6.43726916041663,5.783285903437558,6.707962313627049,6.135827790081054,5.250857067405077,5.367477347200235,6.446611364602157,5.8906933801444845,7.0,3.9219846664221842,3.6696199203685147,3.9246592693390516,3.3163742419312934,1,0,1,0,1,0,3.7081595245152608,3.992912850281286,1,0,0,0,0,0,0,0,0,2,2,5.996163310089193,1,0
SME_0181,Manufacturing,Arusha,Medium (50-99 employees),20,47,Male,Diploma,86,38288729.56316449,No,Yes,3.8773304284032113,5.769911872232973,3.9120386872450337,4.730713013011357,5.2869594355580345,5.15108772734774,7.0,5.315854184316798,4.456803397566848,5.427612860993263,3.0178959586989955,5.308043217395735,5.219230338754192,6.032980497828775,2.4104458107987545,3.6565524875715303,2.805459966319865,1.3808269434841351,0,1,0,1,1,0,2.563321302043571,3.8183201634461774,0,0,0,1,0,1,0,0,0,2,2,9.044247435315036,1,1
SME_0182,ICT/Business Services,Dar es Salaam,Small (5-49 employees),6,36,Male,University,25,363028165.9235631,No,Yes,5.668346699313416,4.246073419201511,4.004201780981087,4.433879169389329,3.5463249342307677,4.9408842573186975,4.6537730062630605,4.685373099428136,4.205308644110838,5.359619823548312,6.881573109193138,3.698412017196669,2.576377820522917,4.437647049044912,7.0,6.170359272167873,6.432499509350469,7.0,1,1,1,1,0,1,6.650714695379586,7.0,1,1,1,1,1,1,1,1,0,2,1,28.490421808528527,5,3
SME_0183,Retail/Wholesale,Dar es Salaam,Medium (50-99 employees),14,47,Female,Secondary,73,29786098.004854616,No,Yes,5.218837355149311,5.740525237433028,4.319783330195352,5.699360701174569,6.041012492648723,6.444473981909322,4.390456106713545,5.431060560968538,6.23518967333517,4.298428674467117,7.0,5.064590119771263,5.45044877559126,6.0228287258949775,1.690877584634812,2.907363271037974,3.938493407415324,1.731479245917561,1,1,1,1,1,0,2.5670533772514177,3.7862198376222453,0,0,1,0,1,0,0,0,0,3,3,15.060765583105495,2,0
SME_0184,Agriculture/Agribusiness,Dar es Salaam,Small (5-49 employees),22,30,Male,Secondary,42,151725789.67459816,No,Yes,4.490458253437727,3.468769647415141,4.342749115008507,6.929440555927041,5.195725847857834,4.368922268395123,6.983104988552449,5.469225103976947,5.438823104984761,5.579347307595972,6.4478252305806665,7.0,6.492683329188908,6.807791956304848,3.776331345315083,4.35193899019503,4.5102214245349295,1.8786500546814526,1,1,0,1,1,0,3.6292854536816237,4.686831544231186,0,1,1,0,1,0,0,1,0,5,0,12.085160102057511,3,1
SME_0185,Retail/Wholesale,Dar es Salaam,Medium (50-99 employees),1,55,Female,University,60,51916271.01513013,No,Yes,4.092840561214574,3.871545083433576,4.48103075450486,5.507169915259596,3.805784710362484,4.607176017105585,6.259385841547218,5.66039339501808,6.0547166387227,5.249157676164932,4.54229047480294,4.686099373351157,3.561258322407349,7.0,4.901833527297626,3.9968464395273386,3.4665482074412854,3.288002655372276,0,1,0,1,1,1,3.9133077074096314,5.188563087264558,1,1,1,1,1,0,1,0,1,1,1,12.10495400991331,5,2
SME_0186,ICT/Business Services,Dar es Salaam,Small (5-49 employees),6,46,Male,Secondary,43,386248814.48391694,No,Yes,4.816140437543152,4.852661638625663,3.292570294111804,7.0,3.9120063613325256,4.428267281833318,6.324253152657454,6.000212965744277,6.653725260737252,7.0,5.756773421006784,4.243969200033332,4.791665849853862,5.30018208426805,4.717581581181945,5.088984612866312,6.154252168240737,5.016293271635268,1,1,0,1,1,0,5.244277908481067,6.785302916035903,1,1,1,1,1,0,1,1,0,5,2,16.481822430105133,5,2
SME_0187,Retail/Wholesale,Dar es Salaam,Small (5-49 employees),17,44,Male,Secondary,23,121431027.51585433,No,No,7.0,3.9624139737332733,6.4633494567927965,6.079914369546417,6.605396642275378,5.187805811700475,5.391810632886306,6.550872779401332,6.7198741298161835,6.566468358887667,5.585364901083501,5.1001779766801505,3.6294556059713905,6.365185248581228,3.9523799881547856,2.104981193868512,2.8691736794545633,4.315413815348209,1,1,0,0,1,0,3.3104871692065174,4.721761396735922,1,1,0,0,0,0,0,0,1,1,2,18.02902587873131,2,1
SME_0188,Agriculture/Agribusiness,Dar es Salaam,Medium (50-99 employees),10,41,Male,Primary,75,144143611.4561647,No,Yes,5.508667378932783,4.237639103849645,3.9998542247143885,5.233241188048559,3.6204186816210986,4.2005493637343525,5.029552678874281,5.1875209881120625,4.98743275183748,3.2475940949599016,7.0,6.752540731029231,4.365176694176017,5.4541478156496925,2.9171897269864306,2.758365791277807,1.607143027730941,3.4170449245216825,0,0,0,0,1,0,2.674935867629215,4.777256877983863,0,0,1,1,1,1,1,0,1,1,3,10.447460140844628,3,3
SME_0189,Retail/Wholesale,Arusha,Medium (50-99 employees),22,47,Female,Diploma,74,34956387.547532275,Yes,Yes,5.400958107785554,6.5101944402508245,3.5358134653418984,6.692106783982426,4.642513634951679,3.5305513554145254,6.651722903383048,6.790758424122428,7.0,3.6603296818917443,6.0688116535888685,4.990198756206468,6.140030452628838,3.0883635833993743,2.383660160689697,3.5222154570749504,2.1998417378098214,1.7113065895236577,1,0,0,0,0,0,2.4542559862745317,4.286970615010323,1,0,0,0,0,0,1,0,1,2,2,6.753559459414346,1,2
SME_0190,Retail/Wholesale,Dar es Salaam,Small (5-49 employees),14,38,Male,Diploma,35,61670447.964439884,No,Yes,3.384676269161724,4.346537694516868,4.70265325936851,4.958918733461645,6.090865212696104,6.129584080083706,6.53961978712082,7.0,6.157409292400877,3.6397239475917997,6.799714164892174,4.7948437643940025,6.292502199622684,7.0,3.4491781038609064,3.3614899169458354,3.2010500116695995,5.1059465859677395,0,0,0,1,1,0,3.7794161546110203,3.8424910658819,0,0,0,1,0,1,0,0,0,0,0,2.561705685374948,1,1
SME_0191,Retail/Wholesale,Dar es Salaam,Small (5-49 employees),11,25,Male,University,19,111159929.63229126,No,No,5.44802561287648,3.5542253055188855,3.4063241835372713,6.922744466885137,5.097052777228621,5.087530888436382,6.682941974547249,6.196322862080324,6.006679793624007,4.849597954535442,4.956064709694408,6.257898825291344,5.864283437281352,4.665509999196874,3.3805262673209833,5.1464697744428705,5.238853338488472,5.420936512406246,0,1,0,1,0,0,4.796696473164642,4.944049644310899,1,1,0,1,1,0,0,1,1,0,3,16.418962099209505,4,2
SME_0192,Retail/Wholesale,Mwanza,Small (5-49 employees),12,29,Female,Secondary,41,128640834.82962832,No,Yes,6.498534775591769,5.358062473357238,3.792839173365289,5.141029301096656,4.425510996428281,5.000348981735944,7.0,4.994904818969491,6.207323337119913,4.611972785247104,5.313660054601419,4.1899587880147475,5.235354125012155,5.0481830062535495,4.755702869551595,4.181157086619834,2.3162359921617504,2.1758781411392265,0,1,1,0,1,0,3.357243522368101,4.862684898662853,1,1,1,0,0,0,1,1,0,2,2,15.870052492207753,3,2
SME_0193,Manufacturing,Arusha,Small (5-49 employees),21,32,Female,Secondary,11,76406210.69649556,No,No,5.848345532842835,5.745609004580908,3.342090237562341,6.984198244043543,5.852363648266395,5.518232868895235,6.141735881953374,5.28224255277778,6.239582573723599,5.970706123114299,3.67841473951989,5.161239162653905,5.194063635515693,5.633021787402561,3.782033151854018,2.99097938851787,4.904111151094812,5.537210639718358,0,1,0,0,1,0,4.303583582796264,4.846848498748878,1,0,0,0,0,0,0,0,0,0,3,8.140639128117657,1,0
SME_0194,Manufacturing,Dar es Salaam,Small (5-49 employees),7,31,Male,Secondary,10,113272261.29510275,No,Yes,6.431973207112551,4.451085103943539,4.052649599136806,5.18746588935345,4.43816689187455,4.718094855376511,6.743721997989174,4.546164504635654,6.270595834668193,3.1577173239779976,4.782528203913574,5.170510699782014,7.0,4.742757003821505,3.8176614619567792,4.47733227009892,3.7043529946988834,3.4654357601561965,1,1,1,1,0,1,3.866195621727695,5.206539074632446,1,1,0,1,1,0,0,1,0,2,2,13.848524144314137,4,1
SME_0195,Manufacturing,Arusha,Small (5-49 employees),10,46,Female,Diploma,28,88235452.90105662,Yes,Yes,2.0585078318588983,2.801222202452625,4.444238462250686,6.013770855789909,5.550547029152704,4.984327116381089,6.9460336377551,4.760408779262868,6.484401611629508,2.9415821379682994,4.104557383768127,3.392958605068184,4.67018563919625,4.739860417553754,3.9245740803978926,4.932822408718475,2.8298096245440814,1.556799206214206,0,0,0,0,0,0,3.311001329968664,6.190794691149549,1,1,0,1,1,0,1,1,1,1,2,14.711639254888933,4,3
SME_0196,Agriculture/Agribusiness,Mwanza,Small (5-49 employees),7,60,Female,Secondary,8,113521074.22605798,No,Yes,5.136921790671824,5.368071688175848,3.494180669944754,5.509759155586784,3.603063997673102,6.599551872645475,5.776736534391799,5.111113880956308,7.0,3.709304159740925,4.1618541745648345,4.403779675131435,5.218554341960622,5.661121118528876,3.0105495990788587,4.073356596542999,1.9006405839886802,2.188152895913687,0,1,1,1,1,0,2.793174918881056,5.1097565681960315,1,1,0,0,1,0,0,0,1,3,0,9.728275697382198,3,1
SME_0197,Agriculture/Agribusiness,Mwanza,Medium (50-99 employees),9,58,Female,Secondary,52,152638606.32987595,No,Yes,5.8876105617414005,7.0,1.7757378095390073,6.308735589124417,4.731443312913323,4.454943336222349,5.49220508457151,4.6912303291920265,7.0,6.210756792416683,5.425515576413113,6.851015752487,3.4849652416413495,3.3700833292697956,2.137847881192373,3.37987945009738,2.7171804893226548,2.8233237827285884,0,1,0,0,1,0,2.764557900835249,4.268124735481609,1,1,1,1,0,1,1,0,0,2,2,19.057160438996824,4,2
SME_0198,Manufacturing,Arusha,Medium (50-99 employees),18,60,Male,University,60,93803710.0676489,No,Yes,2.286438721366375,4.430644005864384,4.810208084716179,5.702858577932335,5.479210293271858,3.4478374858273098,6.72283926835262,5.739627518238998,6.506359709612599,2.8286853868919386,5.64263994467757,4.212234760082474,4.723212096938366,5.6946743682272984,3.059527726121516,3.87549824618526,3.4980612790957366,6.657771283044298,1,0,0,1,1,0,4.272714633611702,5.885937223813653,1,0,0,1,1,1,0,1,0,2,2,15.571484844828992,3,2
SME_0199,ICT/Business Services,Arusha,Small (5-49 employees),7,40,Male,Diploma,24,138128365.6641135,No,Yes,4.609312327507096,3.863306022242749,4.208155103039744,3.668464684756357,6.2803208750779556,4.374187578554123,6.806694949829794,4.573468312903957,4.724066412752759,3.7829758560345845,5.863791324862383,4.290568842671524,5.573514518898212,4.102811883029922,6.225429818345919,4.387549364162784,5.090494088848834,5.507139436778568,0,1,1,1,0,1,5.302653177034026,6.875849066835132,1,1,1,0,1,1,1,1,1,5,1,16.262855727219094,4,4
SME_0200,Retail/Wholesale,Mwanza,Small (5-49 employees),6,49,Female,University,12,48382976.9964731,No,Yes,2.3288440401300567,4.372654525434887,2.8671593213282978,5.433902723682338,3.6715107171906123,5.818572610786078,5.818031725682275,5.122404005241261,6.221481351566341,6.056688320891036,5.077891373053384,4.42879970045071,2.8712364606654446,3.908135315854266,3.8085814822785187,4.418007392207632,4.8078740662409265,5.851246943269463,0,0,1,1,1,0,4.721427470999135,5.751547268414394,1,0,1,1,1,1,0,0,1,4,2,17.354710830251236,4,2
