event_id,magnitude,depth_km,latitude,longitude,time,place,tsunami,felt,cdi,mmi,alert,status,type,datetime
us1000g5fi,5.0,10.0,-60.7039,-41.347,1533755692070,Scotia Sea,0,,,,,reviewed,earthquake,2018-08-08 19:14:52.070
us1000g58l,5.1,39.22,13.7235,146.3737,1533713502590,"159 km SSE of San Jose Village, Northern Mariana Islands",0,,,,,reviewed,earthquake,2018-08-08 07:31:42.590
us1000g4v6,5.3,146.36,6.7814,-72.9952,1533657239180,"3 km NW of Cepitá, Colombia",0,126.0,4.6,3.56,green,reviewed,earthquake,2018-08-07 15:53:59.180
us1000g4th,5.5,14.47,37.8857,144.0549,1533654777530,"242 km ESE of ?funato, Japan",0,12.0,2.7,2.46,green,reviewed,earthquake,2018-08-07 15:12:57.530
us1000g4rv,5.7,10.0,74.6458,8.4549,1533650229830,Greenland Sea,0,,,0.0,green,reviewed,earthquake,2018-08-07 13:57:09.830
us1000g496,5.3,22.5,-8.2479,116.364,1533579679200,"33 km ENE of Gili Air, Indonesia",0,48.0,4.3,,,reviewed,earthquake,2018-08-06 18:21:19.200
us1000g461,5.1,26.01,-8.3988,116.0135,1533570655570,"8 km WSW of Gili Air, Indonesia",0,157.0,4.8,,,reviewed,earthquake,2018-08-06 15:50:55.570
us1000g3zs,5.0,26.49,7.4174,91.7686,1533530150040,"Nicobar Islands, India region",0,1.0,2.0,,,reviewed,earthquake,2018-08-06 04:35:50.040
us1000g3yg,5.3,10.0,-8.3667,116.3062,1533515298020,"22 km E of Pemenang, Indonesia",0,18.0,2.5,,,reviewed,earthquake,2018-08-06 00:28:18.020
us1000g3vu,5.0,10.0,-8.2702,116.2412,1533487781600,"19 km ENE of Gili Air, Indonesia",0,10.0,6.2,,,reviewed,earthquake,2018-08-05 16:49:41.600
us1000g3uy,5.5,31.26,-8.358,116.1402,1533473395250,"6 km E of Gili Air, Indonesia",0,38.0,5.0,5.35,green,reviewed,earthquake,2018-08-05 12:49:55.250
us1000g5tk,5.1,17.72,-8.3608,116.0241,1533470604190,"6 km W of Gili Air, Indonesia",0,,,,,reviewed,earthquake,2018-08-05 12:03:24.190
us1000g3ub,6.9,34.0,-8.2581,116.4375,1533469598630,"36 km NW of Labuan Lombok, Indonesia",0,802.0,9.0,8.052,orange,reviewed,earthquake,2018-08-05 11:46:38.630
us1000g3t7,5.0,10.0,-2.294,99.468,1533462687180,"178 km SSW of Padang, Indonesia",0,,,,,reviewed,earthquake,2018-08-05 09:51:27.180
us1000g3sp,5.0,21.0,-2.3473,99.4295,1533459384820,"185 km SSW of Padang, Indonesia",0,,,4.12,green,reviewed,earthquake,2018-08-05 08:56:24.820
us1000g3q0,5.0,10.0,57.9559,152.8806,1533435391330,"202 km SSE of Ola, Russia",0,,,,,reviewed,earthquake,2018-08-05 02:16:31.330
us1000g3m5,5.0,22.59,3.2096,127.0063,1533415936210,"198 km NW of Tobelo, Indonesia",0,,,,,reviewed,earthquake,2018-08-04 20:52:16.210
us1000g3dz,5.1,35.0,13.2356,-90.8136,1533378428620,"76 km S of Puerto San José, Guatemala",0,1.0,2.0,,,reviewed,earthquake,2018-08-04 10:27:08.620
us1000g38h,5.1,10.0,35.0467,81.0371,1533355450210,"249 km SSE of Hotan, China",0,,,,,reviewed,earthquake,2018-08-04 04:04:10.210
us1000g35u,5.2,84.49,-19.6189,-69.358,1533344544440,"105 km NE of Iquique, Chile",0,8.0,4.2,,,reviewed,earthquake,2018-08-04 01:02:24.440
us1000g2vt,5.8,10.0,-0.8711,-21.9958,1533322253890,central Mid-Atlantic Ridge,0,,,0.0,green,reviewed,earthquake,2018-08-03 18:50:53.890
us1000g2e4,5.4,35.77,-6.2122,132.7071,1533274935900,"64 km S of Tual, Indonesia",0,1.0,3.4,,,reviewed,earthquake,2018-08-03 05:42:15.900
us1000g2c1,5.2,18.74,34.9356,92.1552,1533260062350,"Southern Qinghai, China",0,,,,,reviewed,earthquake,2018-08-03 01:34:22.350
hv70513677,5.3,0.55,19.4111667,-155.2831667,1533246912060,"6 km SW of Volcano, Hawaii",0,20.0,4.8,,,reviewed,volcanic eruption,2018-08-02 21:55:12.060
us1000g1y2,5.0,10.0,-21.626,169.1107,1533226362950,"127 km E of Tadine, New Caledonia",0,,,,,reviewed,earthquake,2018-08-02 16:12:42.950
us1000g1u6,5.4,57.07,-34.8657,-178.7843,1533214887770,south of the Kermadec Islands,0,,,1.59,green,reviewed,earthquake,2018-08-02 13:01:27.770
us1000g1nu,5.0,10.0,-3.4453,144.9474,1533197613190,"119 km NE of Angoram, Papua New Guinea",0,,,,,reviewed,earthquake,2018-08-02 08:13:33.190
us2000gj7t,5.2,10.0,-3.3498,146.0768,1533154022910,"197 km SW of Lorengau, Papua New Guinea",0,,,,,reviewed,earthquake,2018-08-01 20:07:02.910
us2000gj0x,5.0,66.7,14.9288,-93.6554,1533139556820,"78 km SW of La Esperanza (El Zapotal), Mexico",0,2.0,2.0,,,reviewed,earthquake,2018-08-01 16:05:56.820
us2000gj0i,5.2,10.0,30.3493,87.6027,1533138383750,"173 km NW of Rikaze, China",0,,,,,reviewed,earthquake,2018-08-01 15:46:23.750
hv70503837,5.3,0.57,19.4103333,-155.2856667,1533059986000,"6 km WSW of Volcano, Hawaii",0,19.0,4.1,,,reviewed,volcanic eruption,2018-07-31 17:59:46.000
us2000gi03,5.5,10.9,37.1788,141.0967,1533026540550,"23 km NE of Iwaki, Japan",0,40.0,3.8,5.857,green,reviewed,earthquake,2018-07-31 08:42:20.550
us2000gh23,5.5,10.0,-9.7117,150.8258,1532936803430,"78 km NNE of Alotau, Papua New Guinea",0,2.0,3.4,6.466,green,reviewed,earthquake,2018-07-30 07:46:43.430
us2000gh16,5.1,10.0,-23.472,-174.8305,1532930797710,"237 km S of ‘Ohonua, Tonga",0,,,,,reviewed,earthquake,2018-07-30 06:06:37.710
hv70495012,5.3,1.29,19.4063333,-155.2823333,1532902225570,"6 km SW of Volcano, Hawaii",0,26.0,6.3,,,reviewed,volcanic eruption,2018-07-29 22:10:25.570
us2000ggpr,5.3,10.0,44.0248,-128.7797,1532873422630,off the coast of Oregon,1,12.0,3.1,,,reviewed,earthquake,2018-07-29 14:10:22.630
us2000ggni,5.0,35.0,45.7361,151.406,1532869256450,"281 km E of Kuril’sk, Russia",0,,,,,reviewed,earthquake,2018-07-29 13:00:56.450
us2000gges,5.3,10.9,-8.3133,116.4514,1532829032220,"31 km NW of Labuan Lombok, Indonesia",0,8.0,3.4,,,reviewed,earthquake,2018-07-29 01:50:32.220
us2000ggcj,5.4,10.0,-8.2204,116.4624,1532819208820,"38 km NW of Labuan Lombok, Indonesia",0,7.0,4.1,,,reviewed,earthquake,2018-07-28 23:06:48.820
us2000ggbs,6.4,14.0,-8.2395,116.508,1532818058740,"33 km NNW of Labuan Lombok, Indonesia",0,404.0,5.5,6.452,yellow,reviewed,earthquake,2018-07-28 22:47:38.740
us2000gg92,5.1,50.84,-6.186,151.0755,1532801721820,"125 km SE of Kimbe, Papua New Guinea",0,,,,,reviewed,earthquake,2018-07-28 18:15:21.820
us2000gg76,6.0,578.16,-7.1039,122.7263,1532797643380,"177 km NNE of Maumere, Indonesia",0,2.0,4.1,2.08,green,reviewed,earthquake,2018-07-28 17:07:23.380
hv70488497,5.3,0.21,19.3968333,-155.2718333,1532781445390,"6 km SW of Volcano, Hawaii",0,12.0,4.1,,,reviewed,volcanic eruption,2018-07-28 12:37:25.390
us2000gg23,5.7,19.0,-30.0553,-177.4533,1532770097570,"Kermadec Islands, New Zealand",0,1.0,2.0,3.44,green,reviewed,earthquake,2018-07-28 09:28:17.570
us2000gfiz,5.3,45.13,12.6931,-88.1963,1532724122690,"57 km SSW of Intipucá, El Salvador",0,11.0,4.1,,,reviewed,earthquake,2018-07-27 20:42:02.690
us2000geuz,5.1,10.0,26.1709,-44.8881,1532646830210,northern Mid-Atlantic Ridge,0,,,,,reviewed,earthquake,2018-07-26 23:13:50.210
hv70481092,5.3,0.18,19.3976667,-155.2693333,1532642951280,"6 km SW of Volcano, Hawaii",0,26.0,3.6,,,reviewed,volcanic eruption,2018-07-26 22:09:11.280
us2000gedy,5.3,35.0,-56.8354,-26.2651,1532609807640,South Sandwich Islands region,0,,,,,reviewed,earthquake,2018-07-26 12:56:47.640
us2000ge2d,5.0,15.89,19.0854,121.0354,1532567384310,"53 km N of Claveria, Philippines",0,,,,,reviewed,earthquake,2018-07-26 01:09:44.310
us2000ge0q,5.5,10.0,-29.311,-112.244,1532562166590,Easter Island region,0,,,1.75,green,reviewed,earthquake,2018-07-25 23:42:46.590
us2000gdzf,5.0,10.0,-29.4211,-111.9621,1532558633040,Easter Island region,0,,,,,reviewed,earthquake,2018-07-25 22:43:53.040
us2000gdtu,5.1,117.29,-6.9543,129.42,1532549596100,Banda Sea,0,1.0,2.2,,,reviewed,earthquake,2018-07-25 20:13:16.100
us2000gdsq,5.7,124.63,-56.0621,-27.6807,1532547905050,South Sandwich Islands region,0,,,3.53,green,reviewed,earthquake,2018-07-25 19:45:05.050
us2000gdj1,5.0,10.0,-17.0968,66.7756,1532531472040,Mauritius - Reunion region,0,,,,,reviewed,earthquake,2018-07-25 15:11:12.040
us2000gd8e,5.3,10.0,25.3772,130.4836,1532492430270,"282 km ESE of Katsuren-haebaru, Japan",0,,,3.23,green,reviewed,earthquake,2018-07-25 04:20:30.270
us2000gham,5.0,10.0,-28.0005,63.5054,1532492080810,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-25 04:14:40.810
hv70470502,5.3,0.45,19.4141667,-155.2821667,1532450470140,"5 km WSW of Volcano, Hawaii",0,9.0,5.5,7.44,green,reviewed,volcanic eruption,2018-07-24 16:41:10.140
us2000gcpa,5.6,10.0,41.8105,-126.8616,1532443492570,"210 km WSW of Pistol River, Oregon",1,21.0,3.8,3.28,green,reviewed,earthquake,2018-07-24 14:44:52.570
us2000gcng,5.2,10.0,41.8055,-126.6563,1532442495680,"194 km WSW of Pistol River, Oregon",0,2.0,2.0,,,reviewed,earthquake,2018-07-24 14:28:15.680
us2000gc43,5.1,128.8,45.1211,148.1899,1532381864320,"27 km ESE of Kuril’sk, Russia",0,,,,,reviewed,earthquake,2018-07-23 21:37:44.320
us2000gbr3,6.0,10.0,-0.2994,-19.252,1532342159590,central Mid-Atlantic Ridge,0,,,0.0,green,reviewed,earthquake,2018-07-23 10:35:59.590
hv70463607,5.3,0.54,19.4101667,-155.2833333,1532328818820,"6 km SW of Volcano, Hawaii",0,29.0,4.1,6.47,green,reviewed,volcanic eruption,2018-07-23 06:53:38.820
us2000gbew,5.5,103.46,-18.9577,168.8868,1532294517570,"76 km NNW of Isangel, Vanuatu",0,3.0,3.3,3.93,green,reviewed,earthquake,2018-07-22 21:21:57.570
us2000gbea,5.6,10.0,30.4313,57.4531,1532291957390,"39 km ENE of Kerman, Iran",0,28.0,5.8,6.803,green,reviewed,earthquake,2018-07-22 20:39:17.390
us2000gbc5,5.2,12.14,4.6846,125.0959,1532284120920,"89 km SSW of Sarangani, Philippines",0,,,,,reviewed,earthquake,2018-07-22 18:28:40.920
us2000gb6j,5.1,141.78,17.5362,-94.537,1532263181060,"Veracruz, Mexico",0,1.0,1.0,,,reviewed,earthquake,2018-07-22 12:39:41.060
us2000gb4d,5.8,12.0,34.5909,46.1661,1532254047220,"31 km ENE of Sarpol-e Z?ah?b, Iran",0,31.0,8.6,7.231,green,reviewed,earthquake,2018-07-22 10:07:27.220
us2000gb4c,5.2,10.0,4.8849,92.9718,1532253880360,"271 km WSW of Banda Aceh, Indonesia",0,,,,,reviewed,earthquake,2018-07-22 10:04:40.360
us2000gb1e,5.4,8.0,27.6631,54.8786,1532236022460,"73 km E of Ger?sh, Iran",0,,,,,reviewed,earthquake,2018-07-22 05:07:02.460
us2000gayp,5.1,10.0,-60.624,-26.1912,1532213457840,South Sandwich Islands region,0,,,,,reviewed,earthquake,2018-07-21 22:50:57.840
us2000gaxd,5.9,10.0,-48.2253,99.6446,1532206579940,southeast Indian Ridge,0,,,0.0,green,reviewed,earthquake,2018-07-21 20:56:19.940
hv70456682,5.3,0.07,19.4018333,-155.288,1532202208660,"7 km SW of Volcano, Hawaii",0,18.0,5.4,6.82,green,reviewed,volcanic eruption,2018-07-21 19:43:28.660
us2000gaqi,5.1,104.25,-22.2794,-68.502,1532183943580,"47 km ENE of Calama, Chile",0,,,,,reviewed,earthquake,2018-07-21 14:39:03.580
us2000gaii,5.3,10.0,54.4295,-160.8068,1532159919910,"102 km S of Sand Point, Alaska",1,,,,,reviewed,earthquake,2018-07-21 07:58:39.910
us2000gaik,5.2,10.0,-0.9686,100.7688,1532159896000,"22 km SE of Solok, Indonesia",0,5.0,6.4,5.98,,reviewed,earthquake,2018-07-21 07:58:16.000
us2000gaa3,5.6,121.0,18.45,145.993,1532130960530,"Pagan region, Northern Mariana Islands",0,3.0,3.4,3.68,green,reviewed,earthquake,2018-07-20 23:56:00.530
us2000ga2z,5.2,15.53,-1.6945,99.8389,1532116687220,"100 km SW of Padang, Indonesia",0,4.0,4.9,,,reviewed,earthquake,2018-07-20 19:58:07.220
us2000g9pf,5.1,89.86,-10.3496,161.2283,1532089921310,"76 km W of Kirakira, Solomon Islands",0,,,,,reviewed,earthquake,2018-07-20 12:32:01.310
us2000g9l7,5.6,579.0,-28.027,-63.2284,1532082296410,"22 km ESE of Suncho Corral, Argentina",0,,,1.87,green,reviewed,earthquake,2018-07-20 10:24:56.410
hv70448162,5.3,0.85,19.4103333,-155.2816667,1532053981690,"6 km SW of Volcano, Hawaii",0,10.0,3.9,6.65,green,reviewed,volcanic eruption,2018-07-20 02:33:01.690
us2000g9f7,5.2,10.0,-60.5632,-27.3614,1532046298700,South Sandwich Islands region,0,,,,,reviewed,earthquake,2018-07-20 00:24:58.700
usd00090uc,6.0,29.62,-6.1139,148.7302,1532025032710,"91 km W of Kandrian, Papua New Guinea",0,2.0,6.4,5.113,green,reviewed,earthquake,2018-07-19 18:30:32.710
us2000g8tr,5.8,21.39,54.443,-160.7975,1532009787140,"101 km S of Sand Point, Alaska",1,12.0,3.4,3.79,green,reviewed,earthquake,2018-07-19 14:16:27.140
us2000g8sc,5.8,48.46,17.9318,-97.7158,1532007113780,"4 km NNW of Santa María Camotlán, Mexico",0,130.0,6.3,5.196,green,reviewed,earthquake,2018-07-19 13:31:53.780
us2000g8qi,5.4,31.53,-9.5608,112.8231,1532003015660,"149 km S of Dampit, Indonesia",0,4.0,3.8,,,reviewed,earthquake,2018-07-19 12:23:35.660
us2000g8gz,5.1,47.77,3.4257,-74.5982,1531978774580,"23 km ENE of Colombia, Colombia",0,189.0,6.6,,,reviewed,earthquake,2018-07-19 05:39:34.580
us2000g83v,5.6,29.65,54.4223,-160.7673,1531940763730,"103 km S of Sand Point, Alaska",1,8.0,5.8,3.69,green,reviewed,earthquake,2018-07-18 19:06:03.730
us2000g816,5.0,97.91,-6.3924,146.2527,1531932990600,"44 km ESE of Kainantu, Papua New Guinea",0,,,,,reviewed,earthquake,2018-07-18 16:56:30.600
hv70440367,5.3,0.37,19.3961667,-155.2748333,1531913284040,"6 km SW of Volcano, Hawaii",0,19.0,4.3,6.34,green,reviewed,volcanic eruption,2018-07-18 11:28:04.040
us2000g7um,5.1,10.0,-3.4664,145.2356,1531906691340,"145 km ENE of Angoram, Papua New Guinea",0,,,,,reviewed,earthquake,2018-07-18 09:38:11.340
us2000g6w8,5.1,35.0,18.4075,-103.369,1531817681120,"25 km SE of Aquila, Mexico",0,13.0,3.3,,,reviewed,earthquake,2018-07-17 08:54:41.120
us2000g6uy,6.0,37.96,-11.5936,166.432,1531810973020,"118 km SE of Lata, Solomon Islands",0,1.0,3.4,4.82,green,reviewed,earthquake,2018-07-17 07:02:53.020
hv70432927,5.3,0.24,19.3995,-155.2775,1531777355500,"6 km SW of Volcano, Hawaii",0,14.0,4.9,6.16,green,reviewed,volcanic eruption,2018-07-16 21:42:35.500
us2000g69z,5.8,10.0,-61.368,154.9731,1531754318390,Balleny Islands region,0,,,0.0,green,reviewed,earthquake,2018-07-16 15:18:38.390
us2000g67g,5.2,24.42,-30.7452,-177.926,1531749791710,"Kermadec Islands, New Zealand",0,,,,,reviewed,earthquake,2018-07-16 14:03:11.710
us2000g5t2,5.2,399.84,-15.5926,-177.8474,1531694933340,"144 km SSE of Alo, Wallis and Futuna",0,,,,,reviewed,earthquake,2018-07-15 22:48:53.340
hv70426597,5.3,1.35,19.4036667,-155.2901667,1531661165130,"7 km SW of Volcano, Hawaii",0,12.0,5.2,,,reviewed,volcanic eruption,2018-07-15 13:26:05.130
us2000g9n0,5.0,10.0,13.9438,51.773,1531660564030,"200 km NNW of Kilmia, Yemen",0,,,,,reviewed,earthquake,2018-07-15 13:16:04.030
us2000g5mh,6.0,10.0,13.8484,51.717,1531660156470,"192 km NNW of Kilmia, Yemen",0,3.0,4.8,3.68,green,reviewed,earthquake,2018-07-15 13:09:16.470
us2000g9ms,5.5,10.0,14.1481,51.6354,1531619948940,"226 km NNW of Kilmia, Yemen",0,,,3.29,green,reviewed,earthquake,2018-07-15 01:59:08.940
us2000g5b4,6.0,10.0,14.0625,51.7365,1531619839410,"214 km NNW of Kilmia, Yemen",0,1.0,3.6,3.79,green,reviewed,earthquake,2018-07-15 01:57:19.410
hv70419872,5.3,-0.21,19.3995,-155.2768333,1531544883680,"6 km SW of Volcano, Hawaii",0,21.0,4.3,,,reviewed,volcanic eruption,2018-07-14 05:08:03.680
us2000g3up,6.4,167.0,-18.9279,169.0467,1531475209070,"72 km NNW of Isangel, Vanuatu",0,30.0,3.4,4.25,green,reviewed,earthquake,2018-07-13 09:46:49.070
us2000g3nt,5.2,10.0,-21.4684,-174.3294,1531451613590,"66 km ESE of ‘Ohonua, Tonga",0,,,,,reviewed,earthquake,2018-07-13 03:13:33.590
hv70414347,5.3,0.27,19.3993333,-155.2766667,1531442547110,"6 km SW of Volcano, Hawaii",0,18.0,3.4,,,reviewed,volcanic eruption,2018-07-13 00:42:27.110
us2000g3dj,5.1,123.85,38.4299,73.4766,1531424807950,"51 km NW of Murghob, Tajikistan",0,,,,,reviewed,earthquake,2018-07-12 19:46:47.950
us2000g2se,5.5,541.3,-23.337,-179.9115,1531378281160,south of the Fiji Islands,0,,,1.0,green,reviewed,earthquake,2018-07-12 06:51:21.160
us2000g2pz,5.1,10.0,23.5464,143.8489,1531364964920,"Volcano Islands, Japan region",0,,,,,reviewed,earthquake,2018-07-12 03:09:24.920
us2000g2n8,5.0,8.43,23.5443,143.8291,1531355881130,"Volcano Islands, Japan region",0,,,,,reviewed,earthquake,2018-07-12 00:38:01.130
hv70398031,5.3,-0.5,19.3993333,-155.2886667,1531323953220,"7 km SW of Volcano, Hawaii",0,15.0,4.5,,,reviewed,volcanic eruption,2018-07-11 15:45:53.220
us2000g1xx,5.3,10.0,-1.4908,-15.4351,1531288046980,north of Ascension Island,0,,,,,reviewed,earthquake,2018-07-11 05:47:26.980
us2000g1x4,5.4,10.0,-31.6258,58.2574,1531285243350,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-11 05:00:43.350
us2000g1v7,5.1,10.0,-31.6571,58.2176,1531278435710,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-11 03:07:15.710
us2000g1rm,5.2,10.0,-31.5432,58.3726,1531269220670,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-11 00:33:40.670
us2000g1qf,5.2,10.0,-31.6472,58.3495,1531265281390,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-10 23:28:01.390
us2000g1ga,5.0,10.0,-31.6818,58.2578,1531248097820,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-10 18:41:37.820
us2000g1bl,5.1,43.12,9.7818,125.3273,1531239861300,"12 km W of Ipil, Philippines",0,8.0,5.9,,,reviewed,earthquake,2018-07-10 16:24:21.300
us2000g1ay,5.6,10.0,-31.5924,58.1519,1531238709780,Southwest Indian Ridge,0,,,0.0,green,reviewed,earthquake,2018-07-10 16:05:09.780
us2000g19y,5.1,196.54,0.2864,122.1082,1531236801730,"109 km WSW of Gorontalo, Indonesia",0,,,,,reviewed,earthquake,2018-07-10 15:33:21.730
us2000g14n,5.2,10.0,-7.4478,154.4964,1531225739750,"166 km SW of Panguna, Papua New Guinea",0,,,,,reviewed,earthquake,2018-07-10 12:28:59.750
us2000g11i,5.6,10.0,-31.5986,58.3456,1531218382360,Southwest Indian Ridge,0,,,0.0,green,reviewed,earthquake,2018-07-10 10:26:22.360
us2000g0ze,5.1,10.0,-31.6901,58.2112,1531212254740,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-10 08:44:14.740
us2000g0zg,5.0,10.0,-31.4816,58.1943,1531210525890,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-10 08:15:25.890
us2000g0yr,5.1,10.0,-31.642,58.0299,1531207619180,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2018-07-10 07:26:59.180
us2000g0v1,5.0,10.0,-41.0643,43.4213,1531196355240,Prince Edward Islands region,0,,,,,reviewed,earthquake,2018-07-10 04:19:15.240
ak0188rwahak,5.0,113.4,62.9789,-150.6358,1531184901242,"54 km N of Petersville, Alaska",0,221.0,3.6,3.53,green,reviewed,earthquake,2018-07-10 01:08:21.242
hv70388861,5.3,-0.47,19.4001667,-155.2896667,1531164046280,"7 km SW of Volcano, Hawaii",0,22.0,4.0,,,reviewed,volcanic eruption,2018-07-09 19:20:46.280
us2000g011,5.2,17.95,51.3651,-174.6461,1531104145190,"97 km SSW of Atka, Alaska",0,,,,,reviewed,earthquake,2018-07-09 02:42:25.190
us2000fzwt,5.5,255.0,-19.0182,169.4901,1531083876180,"61 km NNE of Isangel, Vanuatu",0,1.0,2.7,3.05,green,reviewed,earthquake,2018-07-08 21:04:36.180
us2000fzw5,5.2,22.11,-5.7941,103.3884,1531079195460,"196 km S of Pagar Alam, Indonesia",0,1.0,2.2,,,reviewed,earthquake,2018-07-08 19:46:35.460
hv70382556,5.3,-1.01,19.402,-155.2911667,1531054490330,"7 km SW of Volcano, Hawaii",0,11.0,3.4,,,reviewed,volcanic eruption,2018-07-08 12:54:50.330
us2000fzfw,5.5,10.0,-21.2766,168.4961,1531012108430,"70 km ENE of Tadine, New Caledonia",0,2.0,2.7,4.15,green,reviewed,earthquake,2018-07-08 01:08:28.430
us2000g264,5.4,10.0,-41.8962,84.6997,1531005047610,southeast Indian Ridge,0,,,,,reviewed,earthquake,2018-07-07 23:10:47.610
us2000fzb7,6.0,35.0,-30.5662,-178.0701,1530999229640,"Kermadec Islands, New Zealand",1,,,3.26,green,reviewed,earthquake,2018-07-07 21:33:49.640
us2000fz0q,5.9,40.0,35.1073,140.6424,1530962630050,"27 km SE of ?hara, Japan",0,311.0,5.6,5.064,green,reviewed,earthquake,2018-07-07 11:23:50.050
us2000fyzk,5.1,10.0,55.5973,133.2147,1530953490070,"165 km NW of Chumikan, Russia",0,,,,,reviewed,earthquake,2018-07-07 08:51:30.070
hv70375466,5.3,0.23,19.4026667,-155.2895,1530936277630,"7 km SW of Volcano, Hawaii",0,18.0,4.4,,,reviewed,volcanic eruption,2018-07-07 04:04:37.630
us2000fyrv,5.5,10.0,-49.6301,126.0404,1530920142980,western Indian-Antarctic Ridge,0,,,0.0,green,reviewed,earthquake,2018-07-06 23:35:42.980
us2000fyfe,5.4,10.0,-3.879,146.8779,1530898856230,"191 km NE of Madang, Papua New Guinea",0,,,,,reviewed,earthquake,2018-07-06 17:40:56.230
us2000fy0w,5.2,19.79,52.8956,160.1477,1530851540860,"101 km E of Petropavlovsk-Kamchatsky, Russia",0,1.0,2.0,,,reviewed,earthquake,2018-07-06 04:32:20.860
us2000fxyz,6.1,45.0,51.4994,157.8404,1530841204610,"93 km E of Ozernovskiy, Russia",0,6.0,6.8,5.22,green,reviewed,earthquake,2018-07-06 01:40:04.610
hv70370031,5.2,0.46,19.4108333,-155.2828333,1530832804690,"6 km SW of Volcano, Hawaii",0,20.0,5.2,,,reviewed,volcanic eruption,2018-07-05 23:20:04.690
us2000g2b7,5.1,38.87,-30.2566,-177.8405,1530758747190,"Kermadec Islands, New Zealand",0,,,,,reviewed,earthquake,2018-07-05 02:45:47.190
us2000fx4h,5.1,8.36,14.5358,96.4672,1530736491770,"192 km WNW of Dawei, Myanmar",0,,,,,reviewed,earthquake,2018-07-04 20:34:51.770
hv70364281,5.3,0.41,19.398,-155.2716667,1530735550470,"6 km SW of Volcano, Hawaii",0,15.0,6.0,,,reviewed,volcanic eruption,2018-07-04 20:19:10.470
us2000g1di,5.3,10.0,-19.5113,-126.84,1530723364170,South Pacific Ocean,0,,,,,reviewed,earthquake,2018-07-04 16:56:04.170
us2000fwxz,5.5,113.0,-14.9674,167.3717,1530722223070,"33 km ENE of Port-Olry, Vanuatu",0,4.0,4.6,3.895,green,reviewed,earthquake,2018-07-04 16:37:03.070
us2000fwsy,5.3,10.0,-3.8471,151.625,1530704595200,"71 km WNW of Rabaul, Papua New Guinea",0,,,,,reviewed,earthquake,2018-07-04 11:43:15.200
us2000fwq0,5.0,10.0,-20.3958,-173.4667,1530697937960,"112 km SE of Pangai, Tonga",0,,,,,reviewed,earthquake,2018-07-04 09:52:17.960
us2000fwnu,5.1,22.0,41.4466,19.5828,1530694869570,"8 km NW of Vorë, Albania",0,94.0,5.6,,,reviewed,earthquake,2018-07-04 09:01:09.570
us2000fwj0,5.2,47.78,-9.8852,118.9639,1530681287480,"144 km W of Waingapu, Indonesia",0,,,,,reviewed,earthquake,2018-07-04 05:14:47.480
hv70357811,5.3,-0.12,19.416,-155.2746667,1530620223810,"5 km SW of Volcano, Hawaii",0,4.0,4.1,6.87,green,reviewed,volcanic eruption,2018-07-03 12:17:03.810
us2000fvnq,5.7,97.0,5.8959,125.1334,1530611994580,"7 km E of Tinoto, Philippines",0,27.0,5.4,4.775,green,reviewed,earthquake,2018-07-03 09:59:54.580
us2000fvfq,5.2,126.0,14.0197,120.6404,1530591953430,"1 km SSW of Lian, Philippines",0,67.0,3.2,,,reviewed,earthquake,2018-07-03 04:25:53.430
us2000fvc5,5.0,10.0,8.1105,-38.1366,1530582606490,central Mid-Atlantic Ridge,0,,,,,reviewed,earthquake,2018-07-03 01:50:06.490
us2000fu3q,5.0,489.7,-21.1904,-178.4258,1530551712290,Fiji region,0,,,,,reviewed,earthquake,2018-07-02 17:15:12.290
us2000ftxe,5.2,37.82,41.2557,142.7104,1530532401290,"123 km SSE of Shizunai-furukawach?, Japan",0,15.0,4.3,,,reviewed,earthquake,2018-07-02 11:53:21.290
hv70352881,5.3,-0.36,19.4031667,-155.2926667,1530530686190,"7 km SW of Volcano, Hawaii",0,13.0,6.7,,,reviewed,volcanic eruption,2018-07-02 11:24:46.190
us2000ftl7,5.0,10.0,77.4303,8.0225,1530504626950,"199 km WSW of Longyearbyen, Svalbard and Jan Mayen",0,,,,,reviewed,earthquake,2018-07-02 04:10:26.950
us2000ftiu,5.3,10.0,-60.6675,-30.0683,1530500953970,South Sandwich Islands region,0,,,,,reviewed,earthquake,2018-07-02 03:09:13.970
us2000fta3,5.2,10.0,-56.2736,147.3504,1530480328440,west of Macquarie Island,0,,,,,reviewed,earthquake,2018-07-01 21:25:28.440
us2000ft89,5.6,392.59,46.9633,144.9542,1530477942960,"168 km E of Yuzhno-Sakhalinsk, Russia",0,,,2.36,green,reviewed,earthquake,2018-07-01 20:45:42.960
us2000ft5h,5.2,10.0,-56.2791,147.4799,1530469830100,west of Macquarie Island,0,,,,,reviewed,earthquake,2018-07-01 18:30:30.100
us2000ft4b,5.3,10.0,-56.2203,147.4518,1530466634000,west of Macquarie Island,0,,,,,reviewed,earthquake,2018-07-01 17:37:14.000
