experiment_id,snr_db,attenuation_coefficient
10,0.27059551501686235,"[0.3475207579075374, 0.36984486138831485, 0.33261287879560364, 0.3809090890482964, 0.3582907322019447, 0.3270497609868933, 0.3344450156008669, 0.3599334438522292, 0.3510941620242546, 0.3664844186415224, 0.37462551052096094, 0.34389277270897783, 0.3262644562648673, 0.33805543396547705, 0.3106812182634895, 0.3692871647462367, 0.3741405054419818, 0.3598794984288985, 0.3446001561780867, 0.3423882022818503, 0.3959777773125556, 0.33590496512733004, 0.324872312981263, 0.3270048218947853, 0.3624121702661318, 0.33626922650339797, 0.36683332088413717, 0.34939622074643795, 0.3113022409877744, 0.3734589388752906, 0.3321459292665909, 0.3246005744885195, 0.36163344739417513, 0.36587045811479024, 0.3373964421172874, 0.3534289635527453, 0.3375064847986757, 0.3611660770975915, 0.3491715577603256, 0.38667305500196336, 0.32967296837585214, 0.3500650881725144, 0.3773230100794196, 0.38207765760966667, 0.33586051208681855, 0.34559677054938037, 0.3592483046240776, 0.35722504147023126, 0.3850854940533671, 0.3819308348684843, 0.33201900929744343, 0.34625131833709016, 0.32941982530774244, 0.36262379650404014, 0.35731289603466687, 0.35692503513849716, 0.3353993126655731, 0.35553192488185853, 0.326951872058685, 0.38405022253653187, 0.35852203197816357, 0.3382882926079426, 0.3448519733289775, 0.4020396993403668, 0.38758973831243915, 0.36164243624227094, 0.36114044092581976, 0.38632554329688673, 0.4078828736027491, 0.3787277191188812, 0.3925549065135789, 0.42668624037432124, 0.3886651468627054, 0.3892632375419011, 0.365210385308647, 0.4062092208490753, 0.3861638263437778, 0.352294222085992, 0.40350043756877446, 0.3850110475682004, 0.3976243463180071, 0.41575572761940577, 0.38579235318115296, 0.42400344229224074, 0.40242121913630774, 0.37517925748306485, 0.37691036197761424, 0.4105264929311429, 0.4179298790173237, 0.4248652636684518, 0.4156488336007227, 0.42234013926479114, 0.4246011300009681, 0.4171546626530405, 0.4217127830923553, 0.43437277758064013, 0.4752424978762622, 0.42264272076624404, 0.4579535174156393, 0.4705644425162606]"
11,2.1607320619656925,"[0.11024753029675403, 0.13130381294813143, 0.1272186465907696, 0.15927307966303006, 0.13171041522141308, 0.09879456821172569, 0.12620091617653234, 0.13541159725266066, 0.11544482046198057, 0.15065081183783655, 0.13657238381424602, 0.14859236718968882, 0.12521192265791628, 0.14542177437544979, 0.15059832247057364, 0.1355621596540142, 0.13835894799853168, 0.10632019158751538, 0.08900251420450386, 0.10466721621507775, 0.15278370468526814, 0.1557860988890321, 0.11488909051349296, 0.12531618245825416, 0.1442217799090437, 0.17571995877116053, 0.11843008575196663, 0.11816103483860525, 0.10607268870507588, 0.11974984393100055, 0.12093358328897381, 0.09922635827858219, 0.11632142028904748, 0.14317630253547678, 0.1209691023820615, 0.1575557694279555, 0.1255857708589021, 0.118149894640505, 0.16263536867041653, 0.1276826077811604, 0.15591781391146844, 0.13456060596719824, 0.134414367137121, 0.14080435486566878, 0.14016916563290255, 0.11075948107138425, 0.16478756611567363, 0.1480147155476379, 0.12299693291862804, 0.10913249731149854, 0.12407111342978261, 0.15006242792983307, 0.1478725126565798, 0.16678388714686898, 0.14402622283723013, 0.13777768308770175, 0.13860118801151772, 0.15384434196713453, 0.15942358689484637, 0.16248881437643312, 0.1792482368401281, 0.15104107478834403, 0.16466016865028188, 0.1663386825217374, 0.19068808249224742, 0.15985546492355768, 0.1318329519514774, 0.20380102724783172, 0.14618078077780386, 0.13731064803077403, 0.18690074307693308, 0.15406198562880472, 0.1680572406021801, 0.1418848841866786, 0.15060747310083922, 0.18074914783504983, 0.2048667938397199, 0.1663800487374916, 0.1865308035369307, 0.20433664325962114, 0.15404259517644875, 0.1685606584963017, 0.16305945651152026, 0.20816393569930483, 0.18272928268404812, 0.1834516069534751, 0.191266107308307, 0.22020011789358082, 0.22736704165175398, 0.19271942340480192, 0.18123621137510545, 0.16341131117944685, 0.19187462827026952, 0.1969890261739164, 0.23114675596294745, 0.18754648085924985, 0.20184177856, 0.21504027169747986, 0.2147871598554807, 0.26553152635856325]"
12,-5.974544445300709,"[0.07708296943161558, 0.1112261143132427, 0.10931228186325263, 0.07089762968187971, 0.06810245590674943, 0.0673017018982975, 0.08986414686925688, 0.11651380539603516, 0.1147550262262097, 0.07389608870551026, 0.10664741427145352, 0.07785336850633381, 0.09482777127990022, 0.11916150454692984, 0.1427500791792261, 0.11281040256125599, 0.10614215331750804, 0.09025808936135453, 0.1249554371961605, 0.11147787998389486, 0.06461167771792947, 0.08450712709638612, 0.09169636791096306, 0.12829289067425084, 0.12954280605211624, 0.1276292632110084, 0.10800021298060078, 0.07511759325329254, 0.07918024930453177, 0.07410207379942636, 0.11533781797684889, 0.10728175459507602, 0.07461987014501972, 0.09238167918500623, 0.07931031023116623, 0.1426641471489592, 0.1473813843068555, 0.10487842294889246, 0.100021082455553, 0.12380680340389244, 0.1103598945946979, 0.15841530142406157, 0.10566520619485809, 0.07321926923485816, 0.0936109772118008, 0.08853082115207991, 0.17014443588660128, 0.10544731557617512, 0.09002283866421519, 0.13366432762326305, 0.0968619183694862, 0.14305449269971943, 0.08014016273905189, 0.12977812603603617, 0.10845968132649178, 0.08731495355543718, 0.09070794637755121, 0.1019971668186818, 0.11870900647171291, 0.12288153315705386, 0.1342021711639708, 0.1350467361195598, 0.11601839507974489, 0.11951042009113427, 0.1129558902083295, 0.10286660539916204, 0.14486245728787447, 0.057969255106872355, 0.12221511065285315, 0.11894395135825546, 0.11726109795889081, 0.13417192568856615, 0.16743486547101125, 0.14589957728077318, 0.1388452107392622, 0.16049025506712597, 0.15111916636911085, 0.1300733568055352, 0.11438617688843795, 0.14561303410644222, 0.13294878038160107, 0.15407472299513533, 0.15399092449288881, 0.1547211653423378, 0.17749121377137655, 0.13190028802777393, 0.15779312129411663, 0.1659275841507657, 0.12541613093429463, 0.17809888914372016, 0.15845019685505163, 0.18863623194443369, 0.16915828557383134, 0.17069560683858628, 0.2128878591085912, 0.16351439174991528, 0.17501800191438202, 0.21836315466042433, 0.20024749197153494, 0.19759319926275837]"
13,0.3497379737999191,"[0.33305294277276176, 0.3265637622008931, 0.30534880989130586, 0.32334059279373106, 0.33333908667741824, 0.3253949904492036, 0.3079678457450485, 0.2900408273380701, 0.287989047888901, 0.30180071812892084, 0.31321398026836705, 0.29066048571104497, 0.3048914160994906, 0.28888491364756974, 0.3022212808335308, 0.3143292831736297, 0.2993815751581901, 0.3268942069990721, 0.2889883698061258, 0.3222038998303089, 0.34835121748680276, 0.3002297462460735, 0.3193335553180126, 0.32515570427360024, 0.2982051110611902, 0.33131033312612457, 0.32867640270304926, 0.3202142234643581, 0.3016094409019773, 0.3476474471433518, 0.2837203116414388, 0.36677071260176, 0.3161709759337955, 0.33052546458839643, 0.26289357007260955, 0.3053309715212808, 0.28709998419763816, 0.3413847846157446, 0.29106308618726706, 0.3065948522410881, 0.33937957973630656, 0.31317450560472815, 0.3254144904694033, 0.32800823462930234, 0.2927650924186321, 0.3103372423117746, 0.33700720181313865, 0.32020147886705214, 0.32054887332339915, 0.28074978914711346, 0.31183035497639205, 0.30184006920886713, 0.277116305235242, 0.3125606907489385, 0.330594731115282, 0.3412153213549306, 0.3110231438577067, 0.3104466176045744, 0.307098542422344, 0.29343954569275055, 0.33684986189541494, 0.30325184270131594, 0.3211686908420101, 0.3863588998807108, 0.33798373339551085, 0.3466951270676142, 0.31791758723482844, 0.33924732589879325, 0.32018205759468554, 0.37859857673144515, 0.33221808221797045, 0.3517459075633935, 0.35393229001031945, 0.3496632640290274, 0.3385458116381955, 0.3762675955637059, 0.3525102435018919, 0.32748772971008216, 0.36589390973986424, 0.3760483281798039, 0.35274805580150187, 0.35175133540176595, 0.36521128048479423, 0.37104019805294197, 0.349907937578081, 0.35006770791923286, 0.3616750638031122, 0.37299907276671174, 0.3544811504002717, 0.3663638237286455, 0.3817427651137264, 0.37161179647145814, 0.3590166315378036, 0.3690209396972994, 0.36080013087938795, 0.45043133633426946, 0.356006447217444, 0.3896394705009885, 0.40263563726733553, 0.39653109077631987]"
14,0.8038975381161406,"[0.2095703280995094, 0.21361936863110714, 0.2482893686073756, 0.23306379099549376, 0.19653389551398087, 0.2338245645478734, 0.252472146147258, 0.2508331472225811, 0.23268265508308528, 0.26950872010199484, 0.23855707402569562, 0.22205832546544177, 0.21771259600510312, 0.2135502788605192, 0.22130229306305552, 0.24472864079357243, 0.21894936028353132, 0.21041502923815675, 0.23300658711591193, 0.24871809292184177, 0.24410903430899472, 0.23351314634031445, 0.22266443857263132, 0.2599275462307796, 0.2674224031385784, 0.22721935998003892, 0.20681954536737193, 0.25622582664581467, 0.25002488736733214, 0.2497516840046619, 0.2554834384735249, 0.24182674778716526, 0.27978332406622586, 0.21431860421633264, 0.22750113082243106, 0.2633719160102639, 0.2440249780046072, 0.26913402826218624, 0.218492135290818, 0.2408476074489918, 0.22780080817000797, 0.25662797685636957, 0.22336639784555046, 0.21979697000224863, 0.24985205813395078, 0.2548668040271778, 0.24030897703972467, 0.25818239925260766, 0.23196022214069245, 0.23258394045552436, 0.19945753272644268, 0.2530060374961212, 0.23024419785358602, 0.2335945044124973, 0.24521390605752413, 0.2515140402443344, 0.266068062374174, 0.22754983476037133, 0.23234905682989232, 0.2582295753288424, 0.23590024074643956, 0.293058913866314, 0.25920825273525394, 0.24689419489988487, 0.2578712623579278, 0.2137164874937303, 0.27717850719707704, 0.29117784223113086, 0.22434368552400424, 0.28071316006333014, 0.209075949699217, 0.26789066927385663, 0.28109235436815216, 0.26128097104278075, 0.24575357077031074, 0.2523242837517383, 0.27406046273171986, 0.32131822503493895, 0.29642979935311686, 0.3042104407611038, 0.30273547734454787, 0.2629447766594749, 0.2727368357887111, 0.2517519001106782, 0.27980554408036673, 0.28835463252463445, 0.2864567582307472, 0.32063893784285113, 0.31951401917624817, 0.3276535262713528, 0.30597292256320413, 0.2823763344457368, 0.28453089773118356, 0.296714183692504, 0.32687431224074276, 0.3259171316108912, 0.32860096836321034, 0.33543910620804207, 0.29647558477321645, 0.3114765466640276]"
15,0.19124888027767034,"[0.3220101262172286, 0.3577145619850244, 0.2969650476029009, 0.3158394418257151, 0.3355997222136174, 0.2991486397638042, 0.3031198370162901, 0.34694883067455584, 0.34459395594834386, 0.33368400142050897, 0.3350308595921416, 0.32655826835826735, 0.32352606199577294, 0.34049397486365807, 0.3182788133748138, 0.34339926067013365, 0.3482937878579036, 0.33681503301329535, 0.30115947975708746, 0.33187055136709925, 0.3262273212399781, 0.29417125989059234, 0.32957125529348524, 0.32463054134464886, 0.3221522182254194, 0.30355030574735525, 0.30141749184117844, 0.34664883664064305, 0.32125317956260574, 0.32880947879359995, 0.31792173686507075, 0.36164450827319694, 0.33390660659727495, 0.35100197503304503, 0.31593548029928475, 0.34276387878931724, 0.3199595251236896, 0.31954718047687936, 0.3341463583315622, 0.30483133838539045, 0.34345795026584786, 0.2924627820379324, 0.32200460785525603, 0.31545357681488495, 0.32083170201608197, 0.3379893900702792, 0.29717493030164177, 0.3449661456285209, 0.34397511560887956, 0.32681833876432276, 0.3278800997305142, 0.33615877029831454, 0.36132302043932546, 0.3587554483353122, 0.33433820096383216, 0.33979741776720673, 0.39199867027333857, 0.36743028632285646, 0.35488649723753385, 0.349332289259544, 0.3549470811823925, 0.3219237704244458, 0.34319914133746676, 0.3988869413982409, 0.3389237608344033, 0.3590242875775444, 0.34200660681928546, 0.33151856028068505, 0.35557506730781463, 0.3415601724750983, 0.3763441478290144, 0.37010891871991775, 0.35804394788613525, 0.34215639147439036, 0.3621747350890081, 0.3594738303588197, 0.370419304923186, 0.3605098303416133, 0.3851919786701471, 0.3700883287693215, 0.3608954414047273, 0.3622430104078893, 0.37557550546737484, 0.3603627206802706, 0.3726896835458295, 0.39791656406410136, 0.41467220868886356, 0.34404161666143995, 0.3520605398550815, 0.37345395550584803, 0.41720251761422533, 0.3748208658803646, 0.4190114587819667, 0.423669551158952, 0.4059462272721218, 0.4065358515712057, 0.40245823423090454, 0.43650335056368306, 0.44725008223646723, 0.4369986577419062]"
16,-22.91768122535965,"[0.11969130379479834, 0.17054689628995667, 0.19711278389662873, 0.15729469834942408, 0.17413480896293101, 0.13186324083821283, 0.15495797048210225, 0.17520435664700654, 0.18710003618051965, 0.20586467195714891, 0.1712338149800425, 0.17558769949016795, 0.2008208569238727, 0.18042734758770948, 0.15473456646149758, 0.16023268893178064, 0.12969426564529932, 0.1618074357561564, 0.19042350679698156, 0.16150600950505223, 0.15556250648175196, 0.16243287207213528, 0.17872532242539182, 0.15990999846280896, 0.17668822998864403, 0.17650356201787948, 0.17619704909150846, 0.17751133399491067, 0.17449729284696536, 0.14724912494552786, 0.19222653763490055, 0.16217310214244654, 0.2009603733932519, 0.18690424307243517, 0.17071697431957997, 0.1586898587494705, 0.16903984486423324, 0.2017906441673991, 0.1808683585446685, 0.14284975956212898, 0.17742446410554066, 0.18644904624080302, 0.15313187658900151, 0.1915985601208759, 0.16573400891102338, 0.20007031470032477, 0.16227380650727405, 0.17601070791861717, 0.15253669661878674, 0.15844330985509217, 0.17742908780908195, 0.19596550293492718, 0.18143112701322484, 0.17735742784838515, 0.20658196803329398, 0.17599084970302825, 0.1959517116314718, 0.2180426694724175, 0.16332702151311057, 0.19483595218343533, 0.19800227442527724, 0.16604358269283306, 0.20500150374645898, 0.2156317789040852, 0.20127737448420183, 0.20906095593404708, 0.24096600448890923, 0.17226687982545671, 0.20069461131165617, 0.22709115458187884, 0.2217782317244697, 0.17540039713657593, 0.21822677998372764, 0.22080299369453432, 0.24431498200840704, 0.21228534911491648, 0.2269782301146956, 0.19232995063605654, 0.227656583951783, 0.19872628201997944, 0.21407248087596503, 0.25131256329459695, 0.25294178179808385, 0.23576488805613047, 0.23617361384064242, 0.2249223228541921, 0.23197887844077145, 0.23830238788200642, 0.23007228234152519, 0.21590804170369934, 0.2449092105343169, 0.2330599102174132, 0.22700715243387357, 0.22230393082516936, 0.26355888471313427, 0.24849827524200974, 0.2890627874038745, 0.2171874437023561, 0.26386174867342377, 0.29218182147812194]"
17,-7.289938023454842,"[0.1964465675839344, 0.24028420917053575, 0.2375636828578138, 0.22540461461160327, 0.23476394165856013, 0.24528489542237908, 0.2613214633320215, 0.2216200361291363, 0.25175819593795123, 0.24133573928940302, 0.2164163674710694, 0.2470312057924569, 0.26968035934848034, 0.21647035924801472, 0.21666876605200872, 0.23346937846069765, 0.2367545853788531, 0.26101415953946194, 0.20753615181162863, 0.18583577699369808, 0.2188060180719589, 0.2709613265231511, 0.18658229687203007, 0.24141454141002863, 0.272213630624979, 0.2445253629602645, 0.22478874395174378, 0.22223080381175286, 0.2157914875023526, 0.2589222780085243, 0.19267049701793118, 0.23574980346796634, 0.2468607941973097, 0.270279677247855, 0.24985678972574746, 0.22579282148942134, 0.22776280139808752, 0.2303360302193403, 0.2517348333076427, 0.2275340677035091, 0.23188130311238372, 0.2491232267737906, 0.2657583833376128, 0.23182803166414584, 0.2210268984018782, 0.22299350826262876, 0.24168960843545487, 0.24099165102566045, 0.25658382579544775, 0.2137330294584296, 0.25351540613194723, 0.21925267751164323, 0.25804948545458767, 0.252153641221761, 0.26664260716930743, 0.2253546930071213, 0.26259541424332783, 0.25169996941902123, 0.23531072605214368, 0.2577360260493989, 0.18934257226014548, 0.23756520936782768, 0.22280409633976886, 0.2460054337948742, 0.21584026982600274, 0.26702123263411975, 0.23977992998648628, 0.2403864093566938, 0.251778634162772, 0.26109807325421996, 0.27614791999712196, 0.2323835328688767, 0.2539126730731894, 0.25979239735105214, 0.2593661656013424, 0.2745787429447254, 0.2575388099839518, 0.26912955049960413, 0.2474401272098982, 0.23542975638730568, 0.26442388511625214, 0.2842768245713071, 0.28087505228703763, 0.2821718285124076, 0.2821693692709794, 0.30072400671426813, 0.3087947637053425, 0.26904293030970006, 0.28754594810379014, 0.2738150065865634, 0.2884189180191539, 0.27960193035498215, 0.2867624483396824, 0.317688896198653, 0.30110219934865745, 0.3455119610117131, 0.32744555867715597, 0.2885118375527569, 0.33821273921425615, 0.3060169120689805]"
18,1.3687866595435785,"[0.18076378822365435, 0.15719920676099092, 0.19380021712503928, 0.21013174000901932, 0.21168323131398847, 0.1963864498628691, 0.15757740195119105, 0.20149965187103325, 0.19025229404687174, 0.1808361013081456, 0.21755827312758974, 0.17459295432568178, 0.21359910999321408, 0.19947823120947203, 0.2032472897340969, 0.19873090282422054, 0.15358556009408558, 0.19002627138137532, 0.17935610043399008, 0.15742770967709643, 0.16742111117198655, 0.2196963849197065, 0.19523183663881724, 0.1952192673938185, 0.19552850416590808, 0.21020943274324125, 0.21516620151488128, 0.2029681717149554, 0.1811635284981919, 0.193348688680606, 0.21120659794718183, 0.19578339651040363, 0.24974768786045218, 0.2084315870989636, 0.19097481413219067, 0.21123721331588247, 0.18908817080179985, 0.1706597469997629, 0.1987417168631763, 0.1716971100218931, 0.20544255300932013, 0.17670407390461626, 0.20323945413541358, 0.17361673240969389, 0.1909247087071021, 0.23876501935492922, 0.18964172669851342, 0.18169104590483262, 0.15825480393984478, 0.1699907986857953, 0.2088773374418875, 0.19888095031369815, 0.1726344450684343, 0.1996934327792105, 0.22294165147088618, 0.18311886161491414, 0.1787262356318638, 0.19443144873870077, 0.22057137984121333, 0.20397215985820813, 0.19964214707628286, 0.19758678604526358, 0.2128507549159045, 0.21478719939699326, 0.24236148737439694, 0.20140283573308831, 0.22278613775241482, 0.1933579772951653, 0.20054781765594676, 0.22109972024982907, 0.22351794283820767, 0.2040028208075847, 0.19789958643572658, 0.19550262790948164, 0.23038391407559916, 0.21067980983440798, 0.21074934940720405, 0.24472832494253924, 0.22615964692173743, 0.20587170578277172, 0.1962243592857475, 0.2286943469188445, 0.2671949550095416, 0.2267168757695148, 0.21702913703068927, 0.23660264418589863, 0.241865851402791, 0.21703744420060428, 0.24326831078698158, 0.22425764044730942, 0.2549703108505915, 0.28761577776032077, 0.24432641081419662, 0.24894636948238075, 0.24910743200204208, 0.269125404076594, 0.2703586684484703, 0.2641497969876758, 0.22151289350365888, 0.32620568408699635]"
19,0.4873032599747765,"[0.26639500093754814, 0.27482427494243594, 0.2913239329286718, 0.2669527796206425, 0.2743417906182194, 0.29740393450050595, 0.3073070635653164, 0.2788001477576414, 0.250740339548158, 0.30213948839586835, 0.30150659943933444, 0.3049393563522343, 0.2517262722752408, 0.2973595423297793, 0.31281146131523324, 0.28641757079759783, 0.30277044237909445, 0.2737017248072752, 0.2696611927599729, 0.31766976093735577, 0.29836343535294846, 0.25682429767955905, 0.32207309224391417, 0.26683177516154416, 0.30941867344947543, 0.29763606540511056, 0.30887021670940434, 0.26771938156322417, 0.29034008757591057, 0.31302328296231663, 0.27776103955264136, 0.30290859746315724, 0.2986940396790578, 0.2577164838934293, 0.2856926082235802, 0.32025650141221373, 0.32598698048569186, 0.2781444059026282, 0.30620412757170495, 0.3393949982813588, 0.2797926711883142, 0.31052524986887875, 0.28600801302751533, 0.2713150659817375, 0.29116208423500417, 0.2721894901241123, 0.2807436209440342, 0.299663374148973, 0.3054281948595401, 0.30108453414761194, 0.25761926389961126, 0.31873452006668296, 0.2847096882482341, 0.2807913956875693, 0.31114109779251814, 0.2926797044037476, 0.32940126050845464, 0.2654395066539282, 0.3052393134902841, 0.27830616234762795, 0.29009351750605894, 0.29858795358685536, 0.2842386295802178, 0.2946713170934795, 0.28587609309255113, 0.3138366779528011, 0.3410539948499044, 0.28677813718339135, 0.291184810521663, 0.320821834361222, 0.32392404323940843, 0.28593913376835844, 0.297228167662035, 0.28929976159501886, 0.30821118781763884, 0.32419351048405676, 0.29413562312005936, 0.34047742642074763, 0.3558168292355949, 0.34269102369097154, 0.2931983395596054, 0.30585533120622044, 0.36861909256577874, 0.36275011599322615, 0.3176254336353704, 0.34511389238876383, 0.33454391543581524, 0.3442740532908052, 0.3543482260354087, 0.3877928206064092, 0.37322345112130817, 0.3503771108231661, 0.3549956179592437, 0.3683782924180438, 0.36276292357412054, 0.4073016315446254, 0.3558721995142283, 0.35477884173312335, 0.39194643154082265, 0.4015735378000755]"
20,1.128899619206616,"[0.19304411028009158, 0.16090260651381522, 0.19677032100641362, 0.20869018704892736, 0.22794454743951054, 0.21389323720792347, 0.16915853533050595, 0.18500628075377337, 0.17408471950340837, 0.2207762460588446, 0.2046377202034107, 0.17778712867547983, 0.17391333592875208, 0.21065418648695866, 0.16357047703069577, 0.18639491213864204, 0.16420570783272642, 0.21954066621067864, 0.19641596456597335, 0.18486975728331778, 0.17092932685555487, 0.19525903464167052, 0.22217127928709124, 0.16766511911201157, 0.2057345868277138, 0.18889203107910246, 0.21234603964688079, 0.20913935830105676, 0.17539669678862244, 0.2313884202703598, 0.19460767499919326, 0.18467071780858763, 0.19711705213949815, 0.1874236791035676, 0.20294824475056597, 0.20958487121577507, 0.2215909191201543, 0.1860307862777807, 0.2163565533769775, 0.21352591336424318, 0.17941858590577717, 0.21763248672185032, 0.20904757270457797, 0.20038586919125376, 0.18784857642583005, 0.2022141518426833, 0.22599543633793404, 0.21261098452270713, 0.19375514452624515, 0.1949765169664934, 0.22085326516810116, 0.19246190128745097, 0.23564870272584265, 0.2015756404947285, 0.23635535545079298, 0.21314378542730736, 0.20319644730320838, 0.1930643320663742, 0.23132926770877854, 0.2225302988023937, 0.20345917930542762, 0.20193670599127117, 0.22531267063817093, 0.2197594202708648, 0.20129937237830692, 0.22196689814670895, 0.24961353282412252, 0.1754623485815537, 0.20958869928066245, 0.2583034378435394, 0.2289080527269135, 0.263712705723787, 0.26455532494504375, 0.22275060448362563, 0.2224827417212425, 0.19923964166199093, 0.2269697530499897, 0.22737398602833583, 0.24336425890029506, 0.210248476372171, 0.21999589159845376, 0.2556314257136311, 0.2705046661096582, 0.24183545709655885, 0.2666293695411918, 0.23630930242496312, 0.24968897605541196, 0.254702762112064, 0.2583178264024297, 0.27691832353986606, 0.2955817978644651, 0.24323629036175043, 0.2645410962800574, 0.24077328000186754, 0.2614681232301719, 0.3251722501108673, 0.25151962325763155, 0.3009077752308922, 0.28355697508665323, 0.2718052159684342]"
21,0.45203506697413887,"[0.2633008575109884, 0.2827074052622712, 0.2918297676240137, 0.27724600551294176, 0.2830941494355967, 0.2784832607358559, 0.27299170123849914, 0.27828203496289555, 0.32048956094320297, 0.29318130987855734, 0.26483206501896456, 0.3220282367960047, 0.27615456034244223, 0.2665069044772957, 0.27006602113654005, 0.3140887710884795, 0.30126495873027914, 0.29004149652919003, 0.2938345821231888, 0.2697185179407279, 0.2843977448274939, 0.30422880437769056, 0.2988263581411631, 0.32913027403810136, 0.31395982854285703, 0.28466328475187425, 0.29829820431451814, 0.3019719240387507, 0.28840520486770044, 0.2916158124020525, 0.3013241397520991, 0.33186665226217754, 0.26807792869813607, 0.2933286576242219, 0.3007730352763434, 0.27407341715586647, 0.3064511787299894, 0.28158138026647267, 0.2857000632649606, 0.28265030675852504, 0.2991267200301605, 0.32905355090234734, 0.28329874667094584, 0.3022912818498154, 0.31386334246541375, 0.29114697344586504, 0.26128252082591985, 0.29491235329204507, 0.30821718224199424, 0.26920122613334435, 0.2767300075103881, 0.28877381697679416, 0.29892452277919757, 0.3142230062254341, 0.3206145671783805, 0.30809649409483825, 0.3045386793580022, 0.3198296024581874, 0.2915585488809665, 0.3149933266271104, 0.3235086501283265, 0.3189584010086659, 0.28315746831819305, 0.33186577748950125, 0.34074652821962403, 0.29947828700550433, 0.3276719263380343, 0.3119953720522197, 0.2813840784264501, 0.298716825594562, 0.2963822072265504, 0.3295129001639128, 0.3168482406441542, 0.2949495045344216, 0.3537037763594068, 0.29131448427718065, 0.37157166810364933, 0.3189317853768852, 0.33186933959888726, 0.33908981747704064, 0.32072541469405874, 0.3562462012606108, 0.3586745067041034, 0.30939743930550806, 0.34505829738327337, 0.33017197624861616, 0.32138770420197826, 0.3620844157676357, 0.3445542097085109, 0.33153328255504144, 0.362971668773362, 0.37144017473142305, 0.37902691888553, 0.39678170752809716, 0.3692358631072762, 0.3419643413069737, 0.331066792695793, 0.38744799951804304, 0.37134995973568474, 0.38877361465739524]"
