tau_s,R
0.7783,-682.972538636001
0.77835,-1790.6450513588297
0.7784,-2213.9848956602727
0.77845,-1791.636806428298
0.7785,-685.2897787847772
0.77855,682.235257148598
0.7786,1788.598519088532
0.77865,2211.445606944681
0.7787,1789.615276706522
0.77875,684.5614132359699
0.7788,-681.4217166405782
0.77885,-1786.5705080795847
0.7789,-2208.959880008893
0.77895,-1787.5924839944864
0.779,-683.7620787555453
0.77905,680.6876956588056
0.7791,1784.578234105602
0.77915,2206.47564474733
0.7792,1785.5809673414742
0.77925,683.0080411128828
0.7793,-679.8905868724272
0.77935,-1782.5419498010208
0.7794,-2203.9916666772624
0.77945,-1783.6092319696857
0.7795,-682.3042942545292
0.77955,679.0607460491383
0.7796,1780.4893177768456
0.77965,2201.4748702096063
0.7797,1781.5613110613565
0.77975,681.4975482995231
0.7798,-678.3206272861158
0.77985,-1778.5026759845612
0.7799,-2199.019308598595
0.77995,-1779.5662669053224
0.78,-680.7080713149608
0.78005,677.5885575365194
0.7801,1776.502854307505
0.78015,2196.5339949256118
0.7802,1777.593972499677
0.78025,680.0100775914777
0.7803,-676.7858236108191
0.78035,-1774.5197605923756
0.7804,-2194.0871118201126
0.78045,-1775.5861193541514
0.7805,-679.2280021679027
0.78055,676.0172726583706
0.7806,1772.5081173586798
0.78065,2191.627804170749
0.7807,1773.6137081415727
0.78075,678.4664606960133
0.7808,-675.2938038828127
0.78085,-1770.5643588352307
0.7809,-2189.1812650797187
0.78095,-1771.590423790903
0.781,-677.6647812402751
0.78105,674.534154376785
0.7811,1768.5392716609044
0.78115,2186.7020398053337
0.7812,1769.6079372895742
0.78125,676.8856230675104
0.7813,-673.8491708038533
0.78135,-1766.6259052959729
0.7814,-2184.255991848411
0.78145,-1767.5852578013394
0.7815,-676.1086537059196
0.78155,673.0756129161597
0.7816,1764.6317085109422
0.78165,2181.8268246193893
0.7817,1765.641530165919
0.78175,675.3755213504404
0.7818,-672.3244725873815
0.78185,-1762.6695517429516
0.7819,-2179.372163639715
0.78195,-1763.6132139604401
0.782,-674.5710897752601
0.78205,671.5609347079646
0.7821,1760.6365437438797
0.78215,2176.8893886580677
0.7822,1761.6383416401025
0.78225,673.8180138857368
0.7823,-670.8222720327343
0.78235,-1758.6406603884886
0.7824,-2174.3472742889217
0.78245,-1759.534089770286
0.7825,-672.9997584877575
0.78255,670.0455263811054
0.7826,1756.6200251839384
0.78265,2171.888340157446
0.7827,1757.5521279985537
0.78275,672.2130802669145
0.7828,-669.3387222388235
0.78285,-1754.6671261065069
0.7829,-2169.4343813880814
0.78295,-1755.5632066339606
0.783,-671.4691126520162
0.78305,668.5616152085915
0.7831,1752.6706156062776
0.78315,2166.9539690864917
0.7832,1753.5155541208387
0.78325,670.6477387776131
0.7833,-667.801441949394
0.78335,-1750.6039705631208
0.7834,-2164.395823501312
0.78345,-1751.4623006203194
0.7835,-669.8664528900139
0.78355,667.0316460411316
0.7836,1748.5606824726153
0.78365,2161.8321229917815
0.7837,1749.3679201631842
0.78375,669.0827514874829
0.7838,-666.187293629088
0.78385,-1746.4352850259313
0.7839,-2159.2614817893705
0.78395,-1747.317169222944
0.784,-668.294402931388
0.78405,665.4350895937438
0.7841,1744.426451150225
0.78415,2156.7579218408137
0.7842,1745.2805966759915
0.78425,667.504528305622
0.7843,-664.6930283045647
0.78435,-1742.462870741213
0.7844,-2154.339236560333
0.78445,-1743.3242096857175
0.7845,-666.737411164685
0.78455,663.9864447081156
0.7846,1740.5299751435664
0.78465,2151.8768423807483
0.7847,1741.2505686673028
0.78475,665.8646867227862
0.7848,-663.2833869075076
0.78485,-1738.4993474639755
0.7849,-2149.3129577594477
0.78495,-1739.1700182821605
0.785,-665.0860531635007
0.78505,662.4671468370154
0.7851,1736.4233806099455
0.78515,2146.7874940942165
0.7852,1737.1504771827433
0.78525,664.3158609728065
0.7853,-661.7058733486961
0.78535,-1734.3952465493683
0.7854,-2144.225929054927
0.78545,-1735.020388718995
0.7855,-663.4481883123644
0.78555,660.9761030651969
0.7856,1732.385930560868
0.78565,2141.7532813029297
0.7857,1733.0341173464299
0.78575,662.6708127234674
0.7858,-660.2700223504113
0.78585,-1730.4443957656865
0.7859,-2139.286631662733
0.78595,-1730.987962698852
0.786,-661.8553764869929
0.78605,659.5305266527338
0.7861,1728.4437851279088
0.78615,2136.7965720490815
0.7862,1728.9526092884805
0.78625,661.0505607797843
0.7863,-658.7894249380566
0.78635,-1726.4502256506985
0.7864,-2134.3535137094823
0.78645,-1727.0361472440998
0.7865,-660.4091396968007
0.78655,657.9070106430455
0.7866,1724.3646985597854
0.78665,2131.837874692535
0.7867,1725.0379838404463
0.78675,659.6856275558583
0.7868,-657.0862258699037
0.78685,-1722.311130694844
0.7869,-2129.323128195645
0.78695,-1723.021259411914
0.787,-658.9527036748682
0.78705,656.2586593732731
0.7871,1720.2798712275282
0.78715,2126.898884932975
0.7872,1721.1164298128683
0.78725,658.2652775760015
0.7873,-655.4512050052994
0.78735,-1718.2323617558443
0.7874,-2124.3587596558345
0.78745,-1719.0580006691687
0.7875,-657.4857892800651
0.78755,654.6560621377012
0.7876,1716.1708401879937
0.78765,2121.820310101517
0.7877,1717.0140720482923
0.78775,656.7030097400623
0.7878,-653.9192432897659
0.78785,-1714.2290902128204
0.7879,-2119.3993686838544
0.78795,-1714.9928751365974
0.788,-655.8390844557296
0.78805,653.2656924734003
0.7881,1712.286783164912
0.78815,2116.9396265947967
0.7882,1713.0060735547863
0.78825,655.1026579341626
0.7883,-652.488931110777
0.78835,-1710.3044898125406
0.7884,-2114.4840904183693
0.78845,-1710.9827237538152
0.7885,-654.291581417257
0.78855,651.7306587411206
0.7886,1708.2323443255448
0.78865,2111.9096461453905
0.7887,1708.940688978754
0.78875,653.5861685571966
0.7888,-650.8575034771206
0.78885,-1706.1584903722833
0.7889,-2109.4336790074685
0.78895,-1706.961773713945
0.789,-652.8077721064205
0.78905,650.1339294789645
0.7891,1704.1532229683078
0.78915,2106.885768702973
0.7892,1704.8965370008318
0.78925,652.0764952748614
0.7893,-649.2788102476762
0.78935,-1702.129114965411
0.7894,-2104.494810594605
0.78945,-1702.9834066644526
0.7895,-651.319151845771
0.78955,648.5381771420039
0.7896,1700.078001209773
0.78965,2101.883235748708
0.7897,1700.8314262919914
0.78975,650.4593773512815
0.7898,-647.7820426951065
0.78985,-1697.9799156578447
0.7899,-2099.235756351373
0.78995,-1698.689730834317
0.79,-649.6984193652406
0.79005,646.8860695564205
0.7901,1695.844762200578
0.79015,2096.7134684507487
0.7902,1696.6983034777534
0.79025,648.9360253221466
0.7903,-646.1431812534798
0.79035,-1693.8612518519228
0.7904,-2094.235582023384
0.79045,-1694.6767349627419
0.7905,-648.1460083212078
0.79055,645.4125612907322
0.7906,1691.921486632768
0.79065,2091.860894374846
0.7907,1692.7747646906857
0.79075,647.4145659979391
0.7908,-644.6987898847174
0.79085,-1689.9918175756804
0.7909,-2089.4133834515064
0.79095,-1690.7529273095686
0.791,-646.6026870490106
0.79105,644.0282648871065
0.7911,1688.14092390698
0.79115,2087.0752510407956
0.7912,1688.7795226557018
0.79125,645.7658213713772
0.7913,-643.3386411123098
0.79135,-1686.1584155233243
0.7914,-2084.6022517344345
0.79145,-1686.8224619709958
0.7915,-645.1068672242556
0.79155,642.4251031726288
0.7916,1684.000746859029
0.79165,2082.0176611715087
0.7917,1684.7833969236167
0.79175,644.3358850511044
0.7918,-641.6941802262263
0.79185,-1682.036017685111
0.7919,-2079.501384290533
0.79195,-1682.6555355423504
0.792,-643.4681610977111
0.79205,640.9285473321639
0.7921,1679.9814353094393
0.79215,2077.0261825032007
0.7922,1680.7235708198796
0.79225,642.7862309455902
0.7923,-640.0969511018966
0.79235,-1677.904586853077
0.7924,-2074.463547526601
0.79245,-1678.6603666428614
0.7925,-642.0176413036173
0.79255,639.2958589433375
0.7926,1675.8658150901938
0.79265,2071.980788170512
0.7927,1676.682726471729
0.79275,641.2802086985538
0.7928,-638.5436782271084
0.79285,-1673.913245617326
0.7929,-2069.5342423805987
0.79295,-1674.663631443918
0.793,-640.5227627883273
0.79305,637.6817480680488
0.7931,1671.7799176099354
0.79315,2067.003271300952
0.7932,1672.6828069888825
0.79325,639.7673790667882
0.7933,-636.9392554925796
0.79335,-1669.7587317449597
0.7934,-2064.4563759774765
0.79345,-1670.6515704917213
0.7935,-639.0664798185636
0.79355,636.1002446216521
0.7936,1667.756546079574
0.79365,2062.0237725557763
0.7937,1668.66632777347
0.79375,638.3055700295454
0.7938,-635.293779005382
0.79385,-1665.6759883283025
0.7939,-2059.468778559985
0.79395,-1666.5953960324598
0.794,-637.494976454011
0.79405,634.5174107212976
0.7941,1663.5932545027829
0.79415,2056.882953018929
0.7942,1664.4884539600046
0.79425,636.640019079703
0.7943,-633.8024306622126
0.79435,-1661.5611350817328
0.7944,-2054.3301860055262
0.79445,-1662.4611603746775
0.7945,-635.9375024881234
0.79455,632.9738543461173
0.7946,1659.5628118457423
0.79465,2051.8733866211805
0.7947,1660.423689087855
0.79475,635.1417600165547
0.7948,-632.1274986966381
0.79485,-1657.3799796184758
0.7949,-2049.245205339146
0.79495,-1658.3658334055854
0.795,-634.3729173352773
0.79505,631.3616227039099
0.7951,1655.3416603058063
0.79515,2046.6790455326573
0.7952,1656.294035676768
0.79525,633.6586031013678
0.7953,-630.4438806186955
0.79535,-1653.2104248547278
0.7954,-2044.1871411819586
0.79545,-1654.3495413991143
0.7955,-632.9395182290247
0.79555,629.6657896759069
0.7956,1651.1749458291952
0.79565,2041.6190776628614
0.7957,1652.222728682492
0.79575,632.0893640809385
0.7958,-628.9037042899345
0.79585,-1649.1265252838803
0.7959,-2039.1392350633737
0.79595,-1650.3055833345873
0.796,-631.4297516224901
0.79605,628.1378120797796
0.7961,1647.2503216738608
0.79615,2036.8040380338473
0.7962,1648.356190835982
0.79625,630.6641234454949
0.7963,-627.3453791851686
0.79635,-1645.2048840642467
0.7964,-2034.348138828743
0.79645,-1646.4346386485454
0.7965,-629.9521840932847
0.79655,626.5965501661385
0.7966,1643.2219681114586
0.79665,2031.831992553549
0.7967,1644.3624419319847
0.79675,629.1618814182941
0.7968,-625.7985301422759
0.79685,-1641.177089997149
0.7969,-2029.3519745269753
0.79695,-1642.3989377094576
0.797,-628.4563039766731
0.79705,624.9805586982704
0.7971,1639.1351463826875
0.79715,2026.838685870863
0.7972,1640.3560044907854
0.79725,627.6699949724407
0.7973,-624.1998170685486
0.79735,-1637.0890545305701
0.7974,-2024.301246053086
0.79745,-1638.2594059208454
0.7975,-626.7917527594096
0.79755,623.4924843855225
0.7976,1635.0280827354402
0.79765,2021.7039907752103
0.7977,1636.1880754208548
0.79775,626.0508750327208
0.7978,-622.6745665118495
0.79785,-1632.9989223474322
0.7979,-2019.2102229403456
0.79795,-1634.1387288079936
0.798,-625.2089686509214
0.79805,622.0024811141121
0.7981,1631.088917627748
0.79815,2016.7960754462988
0.7982,1632.1441498298475
0.79825,624.4256313590231
0.7983,-621.2441959538371
0.79835,-1629.0976159444626
0.7984,-2014.3767841945237
0.79845,-1630.2270356835854
0.7985,-623.729645936649
0.79855,620.4191731456924
0.7986,1627.009491642716
0.79865,2011.8250273365152
0.7987,1628.2281106838864
0.79875,623.0313955232645
0.7988,-619.617508566148
0.79885,-1625.0260632631944
0.7989,-2009.3581097711294
0.79895,-1626.1923848169624
0.799,-622.2393345821445
0.79905,618.8600015466621
0.7991,1623.0752633526524
0.79915,2007.0059766616225
0.7992,1624.3076348448162
0.79925,621.5080951872388
0.7993,-618.1270385390376
0.79935,-1621.1013277510306
0.7994,-2004.525843497916
0.79945,-1622.2845768222164
0.7995,-620.7435151592088
0.79955,617.3006201809969
0.7996,1618.963729407707
0.79965,2001.888582521662
0.7997,1620.15836335869
0.79975,619.9106838558538
0.7998,-616.56156328243
0.79985,-1616.9338212801213
0.7999,-1999.3259928033547
0.79995,-1618.0682524780862
0.8,-619.1343574570199
0.80005,615.7413336334743
0.8001,1614.8807993382209
0.80015,1996.826789689708
0.8002,1616.0340250253773
0.80025,618.3321603927338
0.8003,-614.9729385082748
0.80035,-1612.8262105240638
0.8004,-1994.2889409941404
0.80045,-1613.9703589292624
0.8005,-617.4961247953453
0.80055,614.2595293582841
0.8006,1610.8137231526125
0.80065,1991.7771599022037
0.8007,1611.9819662996854
0.80075,616.7908238679476
0.8008,-613.4731689353652
0.80085,-1608.855563929717
0.8009,-1989.3505093537517
0.80095,-1609.995724147638
0.801,-616.0485141837512
0.80105,612.655525082923
0.8011,1606.8113712712943
0.80115,1986.8767484139405
0.8012,1608.0129482595705
0.80125,615.300667740708
0.8013,-611.8529155325297
0.80135,-1604.7380138959945
0.8014,-1984.3321059449263
0.80145,-1605.9728131058291
0.8015,-614.5184808168488
0.80155,611.1018122597585
0.8016,1602.7419604970676
0.80165,1981.855827515763
0.8017,1603.9647897576494
0.80175,613.720232664062
0.8018,-610.4142607405515
0.80185,-1600.8033692253891
0.8019,-1979.3486604791908
0.80195,-1601.8597940286588
0.802,-612.9105663994995
0.80205,609.5778779977072
0.8021,1598.7020631383846
0.80215,1976.837898787368
0.8022,1599.84631584328
0.80225,612.0843114443425
0.8023,-608.8918296205272
0.80235,-1596.707313227684
0.8024,-1974.3039018633322
0.80245,-1597.8088197259601
0.8025,-611.3504532339177
0.80255,608.0717462074944
0.8026,1594.669998755554
0.80265,1971.8276491200213
0.8027,1595.852524572744
0.80275,610.6717873479575
0.8028,-607.2468725000326
0.80285,-1592.6866396742312
0.8029,-1969.3880603408802
0.80295,-1593.7908476552861
0.803,-609.7628126801591
0.80305,606.5791426779126
0.8031,1590.6661706901582
0.80315,1966.8607542634586
0.8032,1591.7999073384658
0.80325,609.0606374518392
0.8033,-605.7734642267347
0.80335,-1588.6758827483416
0.8034,-1964.4312733041215
0.80345,-1589.842665162019
0.8035,-608.3049331540927
0.80355,605.0393358653901
0.8036,1586.6760609996138
0.80365,1961.852715347599
0.8037,1587.6707517526117
0.80375,607.4525002789311
0.8038,-604.2035948603684
0.80385,-1584.5426103998223
0.8039,-1959.332788827324
0.80395,-1585.727011818514
0.804,-606.7449443701423
0.80405,603.4586232664801
0.8041,1582.5991709101968
0.80415,1956.8698456933516
0.8042,1583.6704723730218
0.80425,605.9323639896127
0.8043,-602.6612628556933
0.80435,-1580.5069919742357
0.8044,-1954.3398237605477
0.80445,-1581.6871882986004
0.8045,-605.2096191422884
0.80455,601.8689837746263
0.8046,1578.4471228192285
0.80465,1951.7371458283378
0.8047,1579.5470011231985
0.80475,604.3939369317671
0.8048,-601.0526798269993
0.80485,-1576.3491066137608
0.8049,-1949.1631977515221
0.80495,-1577.451872048936
0.805,-603.5664643378087
0.80505,600.2923302869527
0.8051,1574.3073183146098
0.80515,1946.6473926528033
0.8052,1575.4315392348021
0.80525,602.811255983114
0.8053,-599.4883238145258
0.80535,-1572.2510601065085
0.8054,-1944.1286055599396
0.80545,-1573.3842287585853
0.8055,-601.9655609342893
0.80555,598.8088394272611
0.8056,1570.233822989596
0.80565,1941.4961602586811
0.8057,1571.1849900650366
0.80575,601.0979869256215
0.8058,-598.0381915404467
0.80585,-1568.1983583034191
0.8059,-1939.011658352659
0.80595,-1569.184052115604
0.806,-600.3335037144465
0.80605,597.2535647009835
0.8061,1566.1383116913908
0.80615,1936.4607989501862
0.8062,1567.1472496196873
0.80625,599.6346731375774
0.8063,-596.3333843868294
0.80635,-1563.987907148908
0.8064,-1933.9220290227463
0.80645,-1565.1185259451786
0.8065,-598.7825950538718
0.80655,595.7020560713388
0.8066,1562.0439319195186
0.80665,1931.3817787652629
0.8067,1563.0216336671767
0.80675,597.9914094214353
0.8068,-594.9056001163177
0.80685,-1560.002874394977
0.8069,-1928.8710616059284
0.80695,-1560.9932424425651
0.807,-597.2473844224056
0.80705,594.0648179122188
0.8071,1557.916063345706
0.80715,1926.3292922884823
0.8072,1558.916004880988
0.80725,596.3974362288968
0.8073,-593.34807518529
0.80735,-1555.9170499225295
0.8074,-1923.8741790864967
0.80745,-1556.9778453942454
0.8075,-595.6870118532388
0.80755,592.5754646734367
0.8076,1553.9145447983826
0.80765,1921.3832272055447
0.8077,1554.9964747123418
0.80775,595.0137820953071
0.8078,-591.7100115039036
0.80785,-1551.871815325882
0.8079,-1918.9055152837866
0.80795,-1552.9684899069964
0.808,-594.2002778334961
0.80805,590.9723006904482
0.8081,1549.8580701516064
0.80815,1916.3982949048582
0.8082,1550.9359121095677
0.80825,593.4326302526301
0.8083,-590.1657680500634
0.80835,-1547.7985793564703
0.8084,-1913.9171931045698
0.80845,-1549.0134340108707
0.8085,-592.8036858198617
0.80855,589.2646674281821
0.8086,1545.7030995256428
0.80865,1911.4177194653694
0.8087,1547.0507981905566
0.80875,592.1058516174573
0.8088,-588.4302888658979
0.80885,-1543.6147489757207
0.8089,-1908.841618088101
0.80895,-1544.9883036647977
0.809,-591.3612322949657
0.80905,587.6112605962289
0.8091,1541.5880960495022
0.80915,1906.3580289448887
0.8092,1542.949183723995
0.80925,590.5574711808202
0.8093,-586.8306200506285
0.80935,-1539.532420632533
0.8094,-1903.851226529979
0.80945,-1540.9255642677242
0.8095,-589.7268436463099
0.80955,586.1478185830666
0.8096,1537.5265830088197
0.80965,1901.2621136330197
0.8097,1538.7930491426862
0.80975,588.9001901964043
0.8098,-585.3873335981781
0.80985,-1535.5062363830514
0.8099,-1898.7384608958873
0.80995,-1536.712502092462
0.81,-588.0890013485538
0.81005,584.5796879077567
0.8101,1533.3957305852448
0.81015,1896.1575642356418
0.8102,1534.635345031777
0.81025,587.2716275352998
0.8103,-583.8371045830107
0.81035,-1531.3625945748588
0.8104,-1893.6042452420072
0.81045,-1532.5339474215616
0.8105,-586.3966849222127
0.81055,583.1845897150674
0.8106,1529.4300458593302
0.81065,1891.1205035567482
0.8107,1530.4925106281416
0.81075,585.649272366846
0.8108,-582.3493083302543
0.81085,-1527.3975530463983
0.8109,-1888.6873752569325
0.81095,-1528.5218910366063
0.811,-584.8578857876132
0.81105,581.5874379653503
0.8111,1525.3018948038748
0.81115,1886.1053408325279
0.8112,1526.5276444843216
0.81125,584.197204710433
0.8113,-580.7465314000583
0.81135,-1523.282821719268
0.8114,-1883.5967805814976
0.81145,-1524.4657664716653
0.8115,-583.446766928914
0.81155,579.8501439010423
0.8116,1521.128432447562
0.81165,1881.0456793429375
0.8117,1522.4342922649987
0.81175,582.6268556961378
0.8118,-579.1556749475438
0.81185,-1519.1513505536502
0.8119,-1878.550338374937
0.81195,-1520.4191136398929
0.812,-581.8699778165528
0.81205,578.4036515831654
0.8121,1517.2043027956374
0.81215,1876.1443300830563
0.8122,1518.4723466403539
0.81225,581.1558777932848
0.8123,-577.5821122128543
0.81235,-1515.151278593226
0.8124,-1873.626858325697
0.81245,-1516.4092814324665
0.8125,-580.307299464394
0.81255,576.869349006693
0.8126,1513.1185573612727
0.81265,1871.0743629154135
0.8127,1514.3627658062317
0.81275,579.5392836480169
0.8128,-576.1411815521742
0.81285,-1511.2234692439642
0.8129,-1868.7155238648918
0.81295,-1512.4096040592572
0.813,-578.7531997473021
0.81305,575.4248712335257
0.8131,1509.2600766011258
0.81315,1866.2356406555382
0.8132,1510.3359181054057
0.81325,577.8932448978285
0.8133,-574.6891965304769
0.81335,-1507.2003305329188
0.8134,-1863.698636737078
0.81345,-1508.3260439417465
0.8135,-577.1316243715154
0.81355,573.9544043513777
0.8136,1505.2133211520254
0.81365,1861.1782743525205
0.8137,1506.2780073817673
0.81375,576.394571668828
0.8138,-573.1314014757477
0.81385,-1503.2063781702252
0.8139,-1858.7231227796337
0.81395,-1504.22311237419
0.814,-575.5066046578773
0.81405,572.4634309602739
0.8141,1501.2403753075632
0.81415,1856.2856649999105
0.8142,1502.2864621028266
0.81425,574.7749098726867
0.8143,-571.7387322849726
0.81435,-1499.2979915870687
0.8144,-1853.8170431067117
0.81445,-1500.2412151576118
0.8145,-573.9922639850475
0.81455,570.9038221595397
0.8146,1497.1522527038894
0.81465,1851.211543462265
0.8147,1498.1941283522256
0.81475,573.243831095971
0.8148,-570.1480846850092
0.81485,-1495.210753998139
0.8149,-1848.7863237368676
0.81495,-1496.1881498622909
0.815,-572.4659753367547
0.81505,569.3536906920517
0.8151,1493.1536155922133
0.81515,1846.2739820206918
0.8152,1494.1727710260157
0.81525,571.708645335956
0.8153,-568.5435489983772
0.81535,-1491.067588054817
0.8154,-1843.7221629493567
0.81545,-1492.1516908672152
0.8155,-570.9963755467966
0.81555,567.6860931570641
0.8156,1489.005895147133
0.81565,1841.2944035401026
0.8157,1490.2727489282333
0.81575,570.2800737613114
0.8158,-567.0374411922658
0.81585,-1487.1581150069314
0.8159,-1838.8175046973588
0.81595,-1488.1182227560553
0.816,-569.3987895518723
0.81605,566.2627699495787
0.8161,1485.1192753276855
0.81615,1836.3747643594809
0.8162,1486.1828185054978
0.81625,568.6905830978337
0.8163,-565.4112191467063
0.81635,-1482.9785858781859
0.8164,-1833.7969279548595
0.81645,-1484.2010200286663
0.8165,-568.0276706347539
0.81655,564.5759418855907
0.8166,1480.9715521599321
0.81665,1831.3170786045728
0.8167,1482.1387602915624
0.81675,567.1790419151075
0.8168,-563.8496957589907
0.81685,-1478.947172469204
0.8169,-1828.8099846501846
0.81695,-1480.1337142186535
0.817,-566.4170411651228
0.81705,563.1136699600494
0.8171,1476.9886062970252
0.81715,1826.3503966446774
0.8172,1478.1169095166233
0.81725,565.6383791447508
0.8173,-562.3537472925635
0.81735,-1474.9881308455883
0.8174,-1823.863607327626
0.81745,-1476.102644132081
0.8175,-564.9322976268635
0.81755,561.42044834038
0.8176,1472.7946368878647
0.81765,1821.3057123035505
0.8177,1474.1436273155953
0.81775,564.248863837781
0.8178,-560.5936928544502
0.81785,-1470.740689263169
0.8179,-1818.792518598758
0.81795,-1472.1438048030689
0.818,-563.5115025406327
0.81805,559.8274624628924
0.8181,1468.771147991884
0.81815,1816.348363438407
0.8182,1470.1582717642168
0.81825,562.7649664847979
0.8183,-559.0491911573118
0.81835,-1466.7761944862266
0.8184,-1813.8820282491743
0.81845,-1468.1388731533686
0.8185,-561.9752902378996
0.81855,558.2854959130749
0.8186,1464.762039896928
0.81865,1811.4047566402123
0.8187,1466.128481361756
0.81875,561.1839366429908
0.8188,-557.5266402004584
0.81885,-1462.7140118296834
0.8189,-1808.879664261278
0.81895,-1464.1349500683123
0.819,-560.46445029405
0.81905,556.7531354455635
0.8191,1460.7520329087436
0.81915,1806.4411382654675
0.8192,1462.1359056677065
0.81925,559.6861644478253
0.8193,-556.0138018123619
0.81935,-1458.8077664808739
0.8194,-1804.0546009211057
0.81945,-1460.2153718714244
0.8195,-558.9671073057874
0.81955,555.2354221058779
0.8196,1456.8008229524307
0.81965,1801.5607499890361
0.8197,1458.1781209391427
0.81975,558.1878730627735
0.8198,-554.421108485843
0.81985,-1454.7002923262896
0.8199,-1799.0075101858276
0.81995,-1456.146684338023
0.82,-557.3923517008926
0.82005,553.73305653503
0.8201,1452.7836045279455
0.82015,1796.564814764852
0.8202,1454.1216126449729
0.82025,556.584813185133
0.8203,-553.0216964585121
0.82035,-1450.8372840374823
0.8204,-1794.095590608708
0.82045,-1452.0372900943141
0.8205,-555.7123914092807
0.82055,552.2833524816518
0.8206,1448.764457701897
0.82065,1791.5386896564557
0.8207,1450.0069864424554
0.82075,554.9589651149903
0.8208,-551.4936906577179
0.82085,-1446.7105214707185
0.8209,-1788.9833183734343
0.82095,-1447.950907794969
0.821,-554.2320298987943
0.82105,550.5971397941466
0.8211,1444.5483679862314
0.82115,1786.4036108712114
0.8212,1445.9463551145152
0.82125,553.5476444256184
0.8213,-549.7408812703457
0.82135,-1442.4982543615342
0.8214,-1783.9085660182022
0.82145,-1443.901692762832
0.8215,-552.7120220102231
0.82155,549.030909863542
0.8216,1440.5045931029326
0.82165,1781.411035830222
0.8217,1441.8705411777435
0.82175,551.9197182355023
0.8218,-548.2848642394821
0.82185,-1438.4950756961437
0.8219,-1778.8967780112037
0.82195,-1439.8126927230433
0.822,-551.1047484022369
0.82205,547.546588887999
0.8221,1436.4788772965628
0.82215,1776.3671187395157
0.8222,1437.746258659895
0.82225,550.3006096868154
0.8223,-546.8055561273089
0.82235,-1434.5277933465131
0.8224,-1773.9869006767103
0.82245,-1435.8478857689604
0.8225,-549.6095680867876
0.82255,545.9968548750489
0.8226,1432.486349529579
0.82265,1771.46950985191
0.8227,1433.818708609908
0.82275,548.849273834748
0.8228,-545.2129759988691
0.82285,-1430.4899289705922
0.8229,-1769.0378281315693
0.82295,-1431.8519767407686
0.823,-548.0581685377333
0.82305,544.5166891842737
0.8231,1428.5136658409463
0.82315,1766.5121528901964
0.8232,1429.8014322924591
0.82325,547.3447098112554
0.8233,-543.6086350596471
0.82335,-1426.364592926685
0.8234,-1763.9408901314107
0.82345,-1427.7439607772449
0.8235,-546.5513464305166
0.82355,542.8530952358963
0.8236,1424.383782465542
0.82365,1761.5208650270358
0.8237,1425.783684792965
0.82375,545.7607261532543
0.8238,-542.1357143419626
0.82385,-1422.350318140633
0.8239,-1758.947107811546
0.82395,-1423.7478998646432
0.824,-545.0961684676721
0.82405,541.2267512774476
0.8241,1420.266839125388
0.82415,1756.4422504571355
0.8242,1421.71190781637
0.82425,544.3171243862614
0.8243,-540.4044010108155
0.82435,-1418.1704893004376
0.8244,-1753.9258431393166
0.82445,-1419.7318623731064
0.8245,-543.559506796276
0.82455,539.6904198394884
0.8246,1416.2156341112625
0.82465,1751.412569280173
0.8247,1417.613810426538
0.82475,542.6941898551761
0.8248,-538.9412182790816
0.82485,-1414.1702540204262
0.8249,-1748.9117595405512
0.82495,-1415.6290754957818
0.825,-541.9459951396664
0.82505,538.1951128414094
0.8251,1412.186782099448
0.82515,1746.4016088106773
0.8252,1413.5494094768026
0.82525,541.1345019740651
0.8253,-537.3984866516681
0.82535,-1410.1055852913996
0.8254,-1743.875047233135
0.82545,-1411.562692461677
0.8255,-540.4217806463618
0.82555,536.6031294169666
0.8256,1408.1049118742244
0.82565,1741.3903001687079
0.8257,1409.5236549246363
0.82575,539.6530210434062
0.8258,-535.7580375925452
0.82585,-1405.992754099283
0.8259,-1738.8771881107434
0.82595,-1407.5603189997894
0.826,-538.9166542559016
0.82605,535.0083477123871
0.8261,1403.981775852481
0.82615,1736.3325788515351
0.8262,1405.4974350050381
0.82625,538.1651154793947
0.8263,-534.202508071229
0.82635,-1401.9838006597327
0.8264,-1733.8811197581385
0.82645,-1403.458280290315
0.8265,-537.3026874911188
0.82655,533.5189163546157
0.8266,1400.0065906925918
0.82665,1731.4059089924722
0.8267,1401.4593246970599
0.82675,536.5427735267334
0.8268,-532.7371590098676
0.82685,-1397.9540759115107
0.8269,-1728.8735572247715
0.82695,-1399.4566607028573
0.827,-535.8491219277345
0.82705,531.8888272820145
0.8271,1395.9072425262705
0.82715,1726.3856393501087
0.8272,1397.4567163743568
0.82725,535.1152125464957
0.8273,-531.0708129649512
0.82735,-1393.8888121945413
0.8274,-1723.9761156709965
0.82745,-1395.5627505166058
0.8275,-534.429593479063
0.82755,530.2652369340888
0.8276,1391.8322480777865
0.82765,1721.4041681999395
0.8277,1393.451555367131
0.82775,533.5929753199106
0.8278,-529.5078348653601
0.82785,-1389.7672394670333
0.8279,-1718.8109243829313
0.82795,-1391.3176355461685
0.828,-532.7319568993338
0.82805,528.790071737543
0.8281,1387.7866949266374
0.82815,1716.3490809361351
0.8282,1389.3041608531794
0.82825,531.9164304435877
0.8283,-528.0906821242138
0.82835,-1385.815576118034
0.8284,-1713.8517357817138
0.82845,-1387.257819527252
0.8285,-531.1314085879743
0.82855,527.3131864390714
0.8286,1383.7996750228085
0.82865,1711.3928768364162
0.8287,1385.2931724951143
0.82875,530.3896895146207
