category,material_name,year,region,base_cost,regional_cost,unit,efficiency_rating,efficiency_unit,lifespan_years,maintenance_cost_annual_pct,installation_complexity,carbon_footprint_kgco2_per_unit
renewable_energy,geothermal_heat_pump,2029,North America,8250.0,8250.0,per_ton,5.605,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2029,Europe,8250.0,7425.0,per_ton,5.605,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2029,Asia,8250.0,6600.0,per_ton,5.605,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2029,Other,8250.0,9075.0,per_ton,5.605,efficiency_pct,25,2.0,high,200.0
renewable_energy,battery_storage,2020,North America,500.0,500.0,per_kwh,0.9,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2020,Europe,500.0,450.0,per_kwh,0.9,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2020,Asia,500.0,400.0,per_kwh,0.9,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2020,Other,500.0,550.0,per_kwh,0.9,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2021,North America,475.0,475.0,per_kwh,0.918,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2021,Europe,475.0,427.5,per_kwh,0.918,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2021,Asia,475.0,380.0,per_kwh,0.918,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2021,Other,475.0,522.5,per_kwh,0.918,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2022,North America,450.0,450.0,per_kwh,0.936,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2022,Europe,450.0,405.0,per_kwh,0.936,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2022,Asia,450.0,360.0,per_kwh,0.936,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2022,Other,450.0,495.0,per_kwh,0.936,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2023,North America,425.0,425.0,per_kwh,0.954,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2023,Europe,425.0,382.5,per_kwh,0.954,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2023,Asia,425.0,340.0,per_kwh,0.954,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2023,Other,425.0,467.5,per_kwh,0.954,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2024,North America,400.0,400.0,per_kwh,0.972,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2024,Europe,400.0,360.0,per_kwh,0.972,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2024,Asia,400.0,320.0,per_kwh,0.972,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2024,Other,400.0,440.0,per_kwh,0.972,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2025,North America,375.0,375.0,per_kwh,0.99,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2025,Europe,375.0,337.5,per_kwh,0.99,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2025,Asia,375.0,300.0,per_kwh,0.99,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2025,Other,375.0,412.5,per_kwh,0.99,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2026,North America,350.0,350.0,per_kwh,1.008,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2026,Europe,350.0,315.0,per_kwh,1.008,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2026,Asia,350.0,280.0,per_kwh,1.008,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2026,Other,350.0,385.0,per_kwh,1.008,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2027,North America,325.0,325.0,per_kwh,1.026,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2027,Europe,325.0,292.5,per_kwh,1.026,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2027,Asia,325.0,260.0,per_kwh,1.026,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2027,Other,325.0,357.5,per_kwh,1.026,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2028,North America,300.0,300.0,per_kwh,1.044,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2028,Europe,300.0,270.0,per_kwh,1.044,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2028,Asia,300.0,240.0,per_kwh,1.044,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2028,Other,300.0,330.0,per_kwh,1.044,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2029,North America,275.0,275.0,per_kwh,1.062,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2029,Europe,275.0,247.5,per_kwh,1.062,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2029,Asia,275.0,220.0,per_kwh,1.062,efficiency_pct,10,2.0,medium,80.0
renewable_energy,battery_storage,2029,Other,275.0,302.5,per_kwh,1.062,efficiency_pct,10,2.0,medium,80.0
lighting,led_standard,2020,North America,5.0,5.0,per_fixture,90.0,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2020,Europe,5.0,5.5,per_fixture,90.0,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2020,Asia,5.0,3.5,per_fixture,90.0,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2020,Other,5.0,4.5,per_fixture,90.0,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2021,North America,4.75,4.75,per_fixture,91.8,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2021,Europe,4.75,5.23,per_fixture,91.8,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2021,Asia,4.75,3.32,per_fixture,91.8,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2021,Other,4.75,4.28,per_fixture,91.8,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2022,North America,4.5,4.5,per_fixture,93.6,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2022,Europe,4.5,4.95,per_fixture,93.6,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2022,Asia,4.5,3.15,per_fixture,93.6,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2022,Other,4.5,4.05,per_fixture,93.6,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2023,North America,4.25,4.25,per_fixture,95.4,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2023,Europe,4.25,4.68,per_fixture,95.4,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2023,Asia,4.25,2.97,per_fixture,95.4,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2023,Other,4.25,3.83,per_fixture,95.4,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2024,North America,4.0,4.0,per_fixture,97.2,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2024,Europe,4.0,4.4,per_fixture,97.2,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2024,Asia,4.0,2.8,per_fixture,97.2,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2024,Other,4.0,3.6,per_fixture,97.2,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2025,North America,3.75,3.75,per_fixture,99.0,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2025,Europe,3.75,4.12,per_fixture,99.0,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2025,Asia,3.75,2.62,per_fixture,99.0,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2025,Other,3.75,3.38,per_fixture,99.0,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2026,North America,3.5,3.5,per_fixture,100.8,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2026,Europe,3.5,3.85,per_fixture,100.8,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2026,Asia,3.5,2.45,per_fixture,100.8,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2026,Other,3.5,3.15,per_fixture,100.8,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2027,North America,3.25,3.25,per_fixture,102.6,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2027,Europe,3.25,3.57,per_fixture,102.6,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2027,Asia,3.25,2.27,per_fixture,102.6,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2027,Other,3.25,2.92,per_fixture,102.6,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2028,North America,3.0,3.0,per_fixture,104.4,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2028,Europe,3.0,3.3,per_fixture,104.4,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2028,Asia,3.0,2.1,per_fixture,104.4,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2028,Other,3.0,2.7,per_fixture,104.4,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2029,North America,2.75,2.75,per_fixture,106.2,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2029,Europe,2.75,3.03,per_fixture,106.2,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2029,Asia,2.75,1.92,per_fixture,106.2,lumens_per_watt,15,1.5,low,2.0
lighting,led_standard,2029,Other,2.75,2.48,per_fixture,106.2,lumens_per_watt,15,1.5,low,2.0
lighting,led_high_efficiency,2020,North America,8.0,8.0,per_fixture,110.0,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2020,Europe,8.0,8.8,per_fixture,110.0,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2020,Asia,8.0,5.6,per_fixture,110.0,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2020,Other,8.0,7.2,per_fixture,110.0,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2021,North America,7.6,7.6,per_fixture,112.2,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2021,Europe,7.6,8.36,per_fixture,112.2,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2021,Asia,7.6,5.32,per_fixture,112.2,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2021,Other,7.6,6.84,per_fixture,112.2,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2022,North America,7.2,7.2,per_fixture,114.4,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2022,Europe,7.2,7.92,per_fixture,114.4,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2022,Asia,7.2,5.04,per_fixture,114.4,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2022,Other,7.2,6.48,per_fixture,114.4,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2023,North America,6.8,6.8,per_fixture,116.6,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2023,Europe,6.8,7.48,per_fixture,116.6,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2023,Asia,6.8,4.76,per_fixture,116.6,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2023,Other,6.8,6.12,per_fixture,116.6,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2024,North America,6.4,6.4,per_fixture,118.8,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2024,Europe,6.4,7.04,per_fixture,118.8,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2024,Asia,6.4,4.48,per_fixture,118.8,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2024,Other,6.4,5.76,per_fixture,118.8,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2025,North America,6.0,6.0,per_fixture,121.0,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2025,Europe,6.0,6.6,per_fixture,121.0,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2025,Asia,6.0,4.2,per_fixture,121.0,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2025,Other,6.0,5.4,per_fixture,121.0,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2026,North America,5.6,5.6,per_fixture,123.2,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2026,Europe,5.6,6.16,per_fixture,123.2,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2026,Asia,5.6,3.92,per_fixture,123.2,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2026,Other,5.6,5.04,per_fixture,123.2,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2027,North America,5.2,5.2,per_fixture,125.4,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2027,Europe,5.2,5.72,per_fixture,125.4,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2027,Asia,5.2,3.64,per_fixture,125.4,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2027,Other,5.2,4.68,per_fixture,125.4,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2028,North America,4.8,4.8,per_fixture,127.6,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2028,Europe,4.8,5.28,per_fixture,127.6,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2028,Asia,4.8,3.36,per_fixture,127.6,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2028,Other,4.8,4.32,per_fixture,127.6,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2029,North America,4.4,4.4,per_fixture,129.8,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2029,Europe,4.4,4.84,per_fixture,129.8,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2029,Asia,4.4,3.08,per_fixture,129.8,lumens_per_watt,20,1.5,low,3.0
lighting,led_high_efficiency,2029,Other,4.4,3.96,per_fixture,129.8,lumens_per_watt,20,1.5,low,3.0
lighting,smart_lighting,2020,North America,15.0,15.0,per_fixture,100.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2020,Europe,15.0,16.5,per_fixture,100.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2020,Asia,15.0,10.5,per_fixture,100.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2020,Other,15.0,13.5,per_fixture,100.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2021,North America,14.25,14.25,per_fixture,102.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2021,Europe,14.25,15.68,per_fixture,102.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2021,Asia,14.25,9.97,per_fixture,102.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2021,Other,14.25,12.83,per_fixture,102.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2022,North America,13.5,13.5,per_fixture,104.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2022,Europe,13.5,14.85,per_fixture,104.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2022,Asia,13.5,9.45,per_fixture,104.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2022,Other,13.5,12.15,per_fixture,104.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2023,North America,12.75,12.75,per_fixture,106.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2023,Europe,12.75,14.03,per_fixture,106.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2023,Asia,12.75,8.92,per_fixture,106.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2023,Other,12.75,11.47,per_fixture,106.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2024,North America,12.0,12.0,per_fixture,108.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2024,Europe,12.0,13.2,per_fixture,108.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2024,Asia,12.0,8.4,per_fixture,108.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2024,Other,12.0,10.8,per_fixture,108.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2025,North America,11.25,11.25,per_fixture,110.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2025,Europe,11.25,12.38,per_fixture,110.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2025,Asia,11.25,7.87,per_fixture,110.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2025,Other,11.25,10.12,per_fixture,110.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2026,North America,10.5,10.5,per_fixture,112.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2026,Europe,10.5,11.55,per_fixture,112.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2026,Asia,10.5,7.35,per_fixture,112.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2026,Other,10.5,9.45,per_fixture,112.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2027,North America,9.75,9.75,per_fixture,114.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2027,Europe,9.75,10.72,per_fixture,114.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2027,Asia,9.75,6.82,per_fixture,114.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2027,Other,9.75,8.77,per_fixture,114.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2028,North America,9.0,9.0,per_fixture,116.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2028,Europe,9.0,9.9,per_fixture,116.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2028,Asia,9.0,6.3,per_fixture,116.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2028,Other,9.0,8.1,per_fixture,116.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2029,North America,8.25,8.25,per_fixture,118.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2029,Europe,8.25,9.08,per_fixture,118.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2029,Asia,8.25,5.77,per_fixture,118.0,lumens_per_watt,15,1.5,low,5.0
lighting,smart_lighting,2029,Other,8.25,7.42,per_fixture,118.0,lumens_per_watt,15,1.5,low,5.0
lighting,daylighting_systems,2020,North America,50.0,50.0,per_sqft,0.7,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2020,Europe,50.0,55.0,per_sqft,0.7,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2020,Asia,50.0,35.0,per_sqft,0.7,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2020,Other,50.0,45.0,per_sqft,0.7,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2021,North America,47.5,47.5,per_sqft,0.714,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2021,Europe,47.5,52.25,per_sqft,0.714,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2021,Asia,47.5,33.25,per_sqft,0.714,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2021,Other,47.5,42.75,per_sqft,0.714,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2022,North America,45.0,45.0,per_sqft,0.728,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2022,Europe,45.0,49.5,per_sqft,0.728,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2022,Asia,45.0,31.5,per_sqft,0.728,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2022,Other,45.0,40.5,per_sqft,0.728,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2023,North America,42.5,42.5,per_sqft,0.742,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2023,Europe,42.5,46.75,per_sqft,0.742,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2023,Asia,42.5,29.75,per_sqft,0.742,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2023,Other,42.5,38.25,per_sqft,0.742,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2024,North America,40.0,40.0,per_sqft,0.756,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2024,Europe,40.0,44.0,per_sqft,0.756,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2024,Asia,40.0,28.0,per_sqft,0.756,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2024,Other,40.0,36.0,per_sqft,0.756,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2025,North America,37.5,37.5,per_sqft,0.77,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2025,Europe,37.5,41.25,per_sqft,0.77,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2025,Asia,37.5,26.25,per_sqft,0.77,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2025,Other,37.5,33.75,per_sqft,0.77,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2026,North America,35.0,35.0,per_sqft,0.784,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2026,Europe,35.0,38.5,per_sqft,0.784,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2026,Asia,35.0,24.5,per_sqft,0.784,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2026,Other,35.0,31.5,per_sqft,0.784,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2027,North America,32.5,32.5,per_sqft,0.798,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2027,Europe,32.5,35.75,per_sqft,0.798,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2027,Asia,32.5,22.75,per_sqft,0.798,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2027,Other,32.5,29.25,per_sqft,0.798,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2028,North America,30.0,30.0,per_sqft,0.812,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2028,Europe,30.0,33.0,per_sqft,0.812,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2028,Asia,30.0,21.0,per_sqft,0.812,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2028,Other,30.0,27.0,per_sqft,0.812,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2029,North America,27.5,27.5,per_sqft,0.826,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2029,Europe,27.5,30.25,per_sqft,0.826,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2029,Asia,27.5,19.25,per_sqft,0.826,lumens_per_watt,30,1.5,low,10.0
lighting,daylighting_systems,2029,Other,27.5,24.75,per_sqft,0.826,lumens_per_watt,30,1.5,low,10.0
