longitude,latitude,liquefaction_potential_index,liquefaction_hazard_level
-121.89500000000082,47.44500000000023,2.155543339359208,Moderate
-121.89000000000082,47.44500000000023,1.970762742056876,Low
-121.88500000000083,47.44500000000023,1.371361858392829,Low
-121.88000000000083,47.44500000000023,3.167799948934606,Moderate
-121.87500000000084,47.44500000000023,0.8485483149764833,Low
-121.87000000000084,47.44500000000023,2.7677383611152755,Moderate
-121.86500000000085,47.44500000000023,2.449671628249452,Moderate
-121.86000000000085,47.44500000000023,3.074065607676913,Moderate
-121.85500000000086,47.44500000000023,1.9440135844211461,Low
-121.85000000000086,47.44500000000023,2.769253321953977,Moderate
-121.84500000000087,47.44500000000023,4.508996833747881,Moderate
-121.84000000000087,47.44500000000023,0.948878669047888,Low
-121.83500000000087,47.44500000000023,3.8655137666334944,Moderate
-121.83000000000088,47.44500000000023,2.181393309861734,Moderate
-121.82500000000088,47.44500000000023,4.914666868027986,Moderate
-121.82000000000089,47.44500000000023,3.2815434311425675,Moderate
-121.8150000000009,47.44500000000023,5.235799294839472,High
-121.8100000000009,47.44500000000023,3.166648049489046,Moderate
-121.8050000000009,47.44500000000023,3.108884071451708,Moderate
-121.8000000000009,47.44500000000023,1.3323568754019859,Low
-121.79500000000091,47.44500000000023,5.018052607916685,High
-121.79000000000092,47.44500000000023,5.1434043403619505,High
-121.78500000000092,47.44500000000023,3.4888167511827946,Moderate
-121.78000000000092,47.44500000000023,1.0239065635541122,Low
-121.77500000000093,47.44500000000023,2.270027648947885,Moderate
-121.77000000000093,47.44500000000023,4.061212648988729,Moderate
-121.76500000000094,47.44500000000023,3.3103694782641986,Moderate
-121.76000000000094,47.44500000000023,2.6485809338855453,Moderate
-121.75500000000095,47.44500000000023,3.5188108187197717,Moderate
-121.75000000000095,47.44500000000023,2.565489665702947,Moderate
-121.74500000000096,47.44500000000023,4.185866644730187,Moderate
-121.74000000000096,47.44500000000023,2.400017432849136,Moderate
-121.73500000000097,47.44500000000023,2.6685260089958,Moderate
-121.73000000000097,47.44500000000023,1.363046285923324,Low
-121.72500000000097,47.44500000000023,2.0948541532236997,Moderate
-121.72000000000098,47.44500000000023,1.7382193398728591,Low
-121.71500000000098,47.44500000000023,1.475764298772743,Low
-121.71000000000099,47.44500000000023,1.173448707174659,Low
-121.705000000001,47.44500000000023,3.089976105764247,Moderate
-121.700000000001,47.44500000000023,1.1447453003536516,Low
-121.695000000001,47.44500000000023,2.2579392107426144,Moderate
-121.690000000001,47.44500000000023,0.0,Very Low
-121.68500000000101,47.44500000000023,2.5032667061132035,Moderate
-121.68000000000102,47.44500000000023,0.0,Very Low
-121.67500000000102,47.44500000000023,4.333458199099706,Moderate
-121.67000000000102,47.44500000000023,0.0,Very Low
-121.66500000000103,47.44500000000023,3.80646017477078,Moderate
-121.66000000000103,47.44500000000023,0.0,Very Low
-121.65500000000104,47.44500000000023,4.001506998475192,Moderate
-121.65000000000104,47.44500000000023,0.0,Very Low
-121.64500000000105,47.44500000000023,4.89258397661713,Moderate
-121.64000000000105,47.44500000000023,0.0,Very Low
-121.63500000000106,47.44500000000023,0.0,Very Low
-121.63000000000106,47.44500000000023,0.0,Very Low
-121.62500000000107,47.44500000000023,0.0,Very Low
-121.62000000000107,47.44500000000023,0.0,Very Low
-121.61500000000107,47.44500000000023,0.0,Very Low
-121.61000000000108,47.44500000000023,0.0,Very Low
-121.60500000000108,47.44500000000023,0.0,Very Low
-121.60000000000109,47.44500000000023,0.0,Very Low
-121.5950000000011,47.44500000000023,0.0,Very Low
-121.5900000000011,47.44500000000023,0.0,Very Low
-121.5850000000011,47.44500000000023,0.0,Very Low
-121.5800000000011,47.44500000000023,0.0,Very Low
-121.57500000000111,47.44500000000023,0.0,Very Low
-121.57000000000112,47.44500000000023,0.0,Very Low
-121.56500000000112,47.44500000000023,0.0,Very Low
-121.56000000000112,47.44500000000023,6.8909341138466615,High
-121.55500000000113,47.44500000000023,0.0,Very Low
-121.55000000000113,47.44500000000023,7.033162821234107,High
-121.54500000000114,47.44500000000023,0.0,Very Low
-121.54000000000114,47.44500000000023,0.0,Very Low
-121.53500000000115,47.44500000000023,2.1793400641586542,Moderate
-121.53000000000115,47.44500000000023,4.777120623394376,Moderate
-121.52500000000116,47.44500000000023,0.0,Very Low
-121.52000000000116,47.44500000000023,0.0,Very Low
-121.51500000000117,47.44500000000023,0.0,Very Low
-121.51000000000117,47.44500000000023,2.076340885013266,Moderate
-121.50500000000117,47.44500000000023,0.0,Very Low
-122.8,47.45000000000023,0.4414566551485681,Low
-122.795,47.45000000000023,0.5646230193797729,Low
-122.79,47.45000000000023,0.8268861585111595,Low
-122.78500000000001,47.45000000000023,2.372842521266841,Moderate
-122.78000000000002,47.45000000000023,2.753452815260268,Moderate
-122.77500000000002,47.45000000000023,1.9779481198432665,Low
-122.77000000000002,47.45000000000023,2.69386506462874,Moderate
-122.76500000000003,47.45000000000023,4.138062192038166,Moderate
-122.76000000000003,47.45000000000023,1.29794608895493,Low
-122.75500000000004,47.45000000000023,3.8926105382761165,Moderate
-122.75000000000004,47.45000000000023,5.815903744799289,High
-122.74500000000005,47.45000000000023,4.122229589575206,Moderate
-122.74000000000005,47.45000000000023,2.5771112885451517,Moderate
-122.73500000000006,47.45000000000023,2.2766887481471976,Moderate
-122.73000000000006,47.45000000000023,4.466691421032044,Moderate
-122.72500000000007,47.45000000000023,3.9177110200713834,Moderate
-122.72000000000007,47.45000000000023,4.738966573839666,Moderate
-122.71500000000007,47.45000000000023,3.720386580063825,Moderate
-122.71000000000008,47.45000000000023,3.704992909107091,Moderate
-122.70500000000008,47.45000000000023,0.8936033702773644,Low
-122.70000000000009,47.45000000000023,6.327474969822669,High
-122.69500000000009,47.45000000000023,3.5535373442425215,Moderate
-122.6900000000001,47.45000000000023,4.067959378452935,Moderate
-122.6850000000001,47.45000000000023,2.2423102305731,Moderate
-122.6800000000001,47.45000000000023,4.2937884076275346,Moderate
-122.67500000000011,47.45000000000023,3.493870880518598,Moderate
-122.67000000000012,47.45000000000023,5.672950834569773,High
-122.66500000000012,47.45000000000023,3.973841073093782,Moderate
-122.66000000000012,47.45000000000023,3.3024372551696124,Moderate
-122.65500000000013,47.45000000000023,1.6994153104439955,Low
-122.65000000000013,47.45000000000023,1.9067183088909494,Low
-122.64500000000014,47.45000000000023,3.2912952581710297,Moderate
-122.64000000000014,47.45000000000023,1.393182475722362,Low
-122.63500000000015,47.45000000000023,2.3330913786839274,Moderate
-122.63000000000015,47.45000000000023,5.308428254374105,High
-122.62500000000016,47.45000000000023,2.2947141055288807,Moderate
-122.62000000000016,47.45000000000023,2.5146897143952165,Moderate
-122.61500000000017,47.45000000000023,1.859135583235191,Low
-122.61000000000017,47.45000000000023,2.736634513725915,Moderate
-122.60500000000017,47.45000000000023,1.281742594546613,Low
-122.60000000000018,47.45000000000023,0.9514341110146032,Low
-122.59500000000018,47.45000000000023,1.1904685367922012,Low
-122.59000000000019,47.45000000000023,1.8284779830832534,Low
-122.58500000000019,47.45000000000023,0.0,Very Low
-122.5800000000002,47.45000000000023,1.5867108269808174,Low
-122.5750000000002,47.45000000000023,1.8790202209243383,Low
-122.5700000000002,47.45000000000023,2.3299922019778485,Moderate
-122.56500000000021,47.45000000000023,1.5349392642517814,Low
-122.56000000000022,47.45000000000023,1.2600752547540437,Low
-122.55500000000022,47.45000000000023,0.0,Very Low
-122.55000000000022,47.45000000000023,1.5928074384109516,Low
-122.54500000000023,47.45000000000023,5.602224677375305,High
-122.54000000000023,47.45000000000023,0.0,Very Low
-122.53500000000024,47.45000000000023,4.822815885444615,Moderate
-122.53000000000024,47.45000000000023,0.0,Very Low
-122.52500000000025,47.45000000000023,0.0,Very Low
-122.52000000000025,47.45000000000023,0.0,Very Low
-122.51500000000026,47.45000000000023,0.0,Very Low
-122.51000000000026,47.45000000000023,0.0,Very Low
-122.50500000000027,47.45000000000023,4.976979731919293,Moderate
-122.50000000000027,47.45000000000023,0.0,Very Low
-122.49500000000027,47.45000000000023,0.0,Very Low
-122.49000000000028,47.45000000000023,5.874925658119758,High
-122.48500000000028,47.45000000000023,0.0,Very Low
-122.48000000000029,47.45000000000023,0.0,Very Low
-122.47500000000029,47.45000000000023,6.677687068081763,High
-122.4700000000003,47.45000000000023,3.8156991707712615,Moderate
-122.4650000000003,47.45000000000023,0.0,Very Low
-122.4600000000003,47.45000000000023,0.0,Very Low
-122.45500000000031,47.45000000000023,0.0,Very Low
-122.45000000000032,47.45000000000023,5.204760000651518,High
-122.44500000000032,47.45000000000023,0.0,Very Low
-122.44000000000032,47.45000000000023,0.0,Very Low
-122.43500000000033,47.45000000000023,6.0690276335165185,High
-122.43000000000033,47.45000000000023,0.0,Very Low
-122.42500000000034,47.45000000000023,0.0,Very Low
-122.42000000000034,47.45000000000023,4.732327857438714,Moderate
-122.41500000000035,47.45000000000023,2.4396615627385456,Moderate
-122.41000000000035,47.45000000000023,0.0,Very Low
-122.40500000000036,47.45000000000023,5.533060693814208,High
-122.40000000000036,47.45000000000023,3.3335217020199113,Moderate
-122.39500000000037,47.45000000000023,3.6122711759264132,Moderate
-122.39000000000037,47.45000000000023,1.8818460647296567,Low
-122.38500000000037,47.45000000000023,1.8679732538886478,Low
-122.38000000000038,47.45000000000023,2.392785353938748,Moderate
-122.37500000000038,47.45000000000023,2.3197618843666628,Moderate
-122.37000000000039,47.45000000000023,4.906676254240174,Moderate
-122.36500000000039,47.45000000000023,0.9999577981712753,Low
-122.3600000000004,47.45000000000023,0.882264242557661,Low
-122.3550000000004,47.45000000000023,2.3482193627943326,Moderate
-122.3500000000004,47.45000000000023,1.7624846677190875,Low
-122.34500000000041,47.45000000000023,2.376524426850599,Moderate
-122.34000000000042,47.45000000000023,2.1334831022875,Moderate
-122.33500000000042,47.45000000000023,5.224055063301484,High
-122.33000000000042,47.45000000000023,1.6179746251984501,Low
-122.32500000000043,47.45000000000023,1.4999933539825727,Low
-122.32000000000043,47.45000000000023,4.130332218997783,Moderate
-122.31500000000044,47.45000000000023,1.857792943367666,Low
-122.31000000000044,47.45000000000023,3.234770907591823,Moderate
-122.30500000000045,47.45000000000023,6.030274039194646,High
-122.30000000000045,47.45000000000023,2.556942456739895,Moderate
-122.29500000000046,47.45000000000023,5.278239559810826,High
-122.29000000000046,47.45000000000023,3.907281877879308,Moderate
-122.28500000000047,47.45000000000023,6.444595218390259,High
-122.28000000000047,47.45000000000023,2.9240761392791423,Moderate
-122.27500000000047,47.45000000000023,3.3043430166413685,Moderate
-122.27000000000048,47.45000000000023,3.2593998690655903,Moderate
-122.26500000000048,47.45000000000023,3.7797217721914818,Moderate
-122.26000000000049,47.45000000000023,3.9615404747017275,Moderate
-122.25500000000049,47.45000000000023,2.95622690163729,Moderate
-122.2500000000005,47.45000000000023,2.036557411086888,Moderate
-122.2450000000005,47.45000000000023,2.7925224888268927,Moderate
-122.2400000000005,47.45000000000023,4.05239206122106,Moderate
-122.23500000000051,47.45000000000023,2.0277290785222775,Moderate
-122.23000000000052,47.45000000000023,4.805145769611208,Moderate
-122.22500000000052,47.45000000000023,2.0081819701035757,Moderate
-122.22000000000052,47.45000000000023,4.483258270346269,Moderate
-122.21500000000053,47.45000000000023,2.4221569801241376,Moderate
-122.21000000000053,47.45000000000023,2.769708242930422,Moderate
-122.20500000000054,47.45000000000023,1.3951149060767076,Low
-122.20000000000054,47.45000000000023,0.7207903477779767,Low
-122.19500000000055,47.45000000000023,2.4804950664552874,Moderate
-122.19000000000055,47.45000000000023,1.8332775467781508,Low
-122.18500000000056,47.45000000000023,2.9693275037262374,Moderate
-122.18000000000056,47.45000000000023,3.156496830397379,Moderate
-122.17500000000057,47.45000000000023,2.261646811736218,Moderate
-122.17000000000057,47.45000000000023,1.133986365412345,Low
-122.16500000000057,47.45000000000023,1.608858996437515,Low
-122.16000000000058,47.45000000000023,2.543907245388863,Moderate
-122.15500000000058,47.45000000000023,0.31504820423735447,Low
-122.15000000000059,47.45000000000023,1.4009589681702321,Low
-122.14500000000059,47.45000000000023,1.2570987123408757,Low
-122.1400000000006,47.45000000000023,1.8610283407917303,Low
-122.1350000000006,47.45000000000023,2.656729803305085,Moderate
-122.1300000000006,47.45000000000023,0.0,Very Low
-122.12500000000061,47.45000000000023,0.0,Very Low
-122.12000000000062,47.45000000000023,0.0,Very Low
-122.11500000000062,47.45000000000023,4.864027024644341,Moderate
-122.11000000000062,47.45000000000023,0.0,Very Low
-122.10500000000063,47.45000000000023,2.79784400274664,Moderate
-122.10000000000063,47.45000000000023,5.777423650616842,High
-122.09500000000064,47.45000000000023,0.0,Very Low
-122.09000000000064,47.45000000000023,0.0,Very Low
-122.08500000000065,47.45000000000023,0.0,Very Low
-122.08000000000065,47.45000000000023,0.0,Very Low
-122.07500000000066,47.45000000000023,0.0,Very Low
-122.07000000000066,47.45000000000023,0.0,Very Low
-122.06500000000067,47.45000000000023,0.0,Very Low
-122.06000000000067,47.45000000000023,0.0,Very Low
-122.05500000000067,47.45000000000023,5.334601681562991,High
-122.05000000000068,47.45000000000023,0.0,Very Low
-122.04500000000068,47.45000000000023,0.0,Very Low
-122.04000000000069,47.45000000000023,0.0,Very Low
-122.0350000000007,47.45000000000023,0.0,Very Low
-122.0300000000007,47.45000000000023,0.0,Very Low
-122.0250000000007,47.45000000000023,0.0,Very Low
-122.0200000000007,47.45000000000023,0.0,Very Low
-122.01500000000071,47.45000000000023,0.0,Very Low
-122.01000000000072,47.45000000000023,2.609741283415797,Moderate
-122.00500000000072,47.45000000000023,0.0,Very Low
-122.00000000000072,47.45000000000023,0.0,Very Low
-121.99500000000073,47.45000000000023,0.0,Very Low
-121.99000000000073,47.45000000000023,0.0,Very Low
-121.98500000000074,47.45000000000023,3.515135276267158,Moderate
-121.98000000000074,47.45000000000023,7.648985977644147,High
-121.97500000000075,47.45000000000023,0.0,Very Low
-121.97000000000075,47.45000000000023,0.0,Very Low
-121.96500000000076,47.45000000000023,3.9946095039681735,Moderate
-121.96000000000076,47.45000000000023,4.752375694622752,Moderate
-121.95500000000077,47.45000000000023,4.200421378663315,Moderate
-121.95000000000077,47.45000000000023,1.1793048067656746,Low
-121.94500000000077,47.45000000000023,1.3184861667171055,Low
-121.94000000000078,47.45000000000023,1.769314140033303,Low
-121.93500000000078,47.45000000000023,0.8705771343301154,Low
-121.93000000000079,47.45000000000023,2.1992368358084655,Moderate
-121.9250000000008,47.45000000000023,1.3918623661346692,Low
-121.9200000000008,47.45000000000023,2.1581157545650407,Moderate
-121.9150000000008,47.45000000000023,1.59795270364644,Low
-121.9100000000008,47.45000000000023,2.5839698012132595,Moderate
-121.90500000000081,47.45000000000023,2.85456911812058,Moderate
-121.90000000000082,47.45000000000023,2.6997668107508574,Moderate
-121.89500000000082,47.45000000000023,1.75378608804729,Low
-121.89000000000082,47.45000000000023,3.2553628465251436,Moderate
-121.88500000000083,47.45000000000023,1.8469863666352364,Low
-121.88000000000083,47.45000000000023,3.2972989260816155,Moderate
-121.87500000000084,47.45000000000023,3.214616538496847,Moderate
-121.87000000000084,47.45000000000023,2.7768652632205293,Moderate
-121.86500000000085,47.45000000000023,6.502342926947496,High
-121.86000000000085,47.45000000000023,4.24649064653803,Moderate
-121.85500000000086,47.45000000000023,3.8606513504227107,Moderate
-121.85000000000086,47.45000000000023,2.9421938389579156,Moderate
-121.84500000000087,47.45000000000023,2.554709818366281,Moderate
-121.84000000000087,47.45000000000023,3.2514896441995327,Moderate
-121.83500000000087,47.45000000000023,1.799810215345208,Low
-121.83000000000088,47.45000000000023,0.5259273162543455,Low
-121.82500000000088,47.45000000000023,7.172704141061994,High
-121.82000000000089,47.45000000000023,1.8970717919004596,Low
-121.8150000000009,47.45000000000023,4.594297300192449,Moderate
-121.8100000000009,47.45000000000023,4.499784132073084,Moderate
-121.8050000000009,47.45000000000023,2.0378478949569696,Moderate
-121.8000000000009,47.45000000000023,2.421735629625187,Moderate
-121.79500000000091,47.45000000000023,2.2904138971624577,Moderate
-121.79000000000092,47.45000000000023,2.0369991810060735,Moderate
-121.78500000000092,47.45000000000023,3.18402875438891,Moderate
-121.78000000000092,47.45000000000023,1.5475331485303354,Low
-121.77500000000093,47.45000000000023,3.2778322727049765,Moderate
-121.77000000000093,47.45000000000023,3.013627782537328,Moderate
-121.76500000000094,47.45000000000023,1.3311270293421047,Low
-121.76000000000094,47.45000000000023,1.1884058297517395,Low
-121.75500000000095,47.45000000000023,1.7019368884506803,Low
-121.75000000000095,47.45000000000023,1.2357758411442992,Low
-121.74500000000096,47.45000000000023,2.0462674648506054,Moderate
-121.74000000000096,47.45000000000023,1.3438712572049623,Low
-121.73500000000097,47.45000000000023,1.6659314466459854,Low
-121.73000000000097,47.45000000000023,0.0,Very Low
-121.72500000000097,47.45000000000023,1.4473751490004068,Low
-121.72000000000098,47.45000000000023,0.9689974127182917,Low
-121.71500000000098,47.45000000000023,2.745438902746749,Moderate
-121.71000000000099,47.45000000000023,1.635598695939556,Low
-121.705000000001,47.45000000000023,2.264243429297305,Moderate
-121.700000000001,47.45000000000023,1.997150934208039,Low
-121.695000000001,47.45000000000023,2.1063910588590664,Moderate
-121.690000000001,47.45000000000023,0.0,Very Low
-121.68500000000101,47.45000000000023,0.0,Very Low
-121.68000000000102,47.45000000000023,3.5433094724674534,Moderate
-121.67500000000102,47.45000000000023,0.0,Very Low
-121.67000000000102,47.45000000000023,4.491404829149983,Moderate
-121.66500000000103,47.45000000000023,0.0,Very Low
-121.66000000000103,47.45000000000023,4.41853585145118,Moderate
-121.65500000000104,47.45000000000023,0.0,Very Low
-121.65000000000104,47.45000000000023,0.0,Very Low
-121.64500000000105,47.45000000000023,6.342822137289749,High
-121.64000000000105,47.45000000000023,0.0,Very Low
-121.63500000000106,47.45000000000023,0.0,Very Low
-121.63000000000106,47.45000000000023,0.0,Very Low
-121.62500000000107,47.45000000000023,4.651006126473265,Moderate
-121.62000000000107,47.45000000000023,7.584293294829446,High
-121.61500000000107,47.45000000000023,0.0,Very Low
-121.61000000000108,47.45000000000023,0.0,Very Low
-121.60500000000108,47.45000000000023,0.0,Very Low
-121.60000000000109,47.45000000000023,6.154526387845894,High
-121.5950000000011,47.45000000000023,0.0,Very Low
-121.5900000000011,47.45000000000023,0.0,Very Low
-121.5850000000011,47.45000000000023,0.0,Very Low
-121.5800000000011,47.45000000000023,0.0,Very Low
-121.57500000000111,47.45000000000023,0.0,Very Low
-121.57000000000112,47.45000000000023,0.0,Very Low
-121.56500000000112,47.45000000000023,4.099936640178455,Moderate
-121.56000000000112,47.45000000000023,2.5606328650952714,Moderate
-121.55500000000113,47.45000000000023,0.0,Very Low
-121.55000000000113,47.45000000000023,0.0,Very Low
-121.54500000000114,47.45000000000023,0.0,Very Low
-121.54000000000114,47.45000000000023,0.0,Very Low
-121.53500000000115,47.45000000000023,3.017648719616758,Moderate
-121.53000000000115,47.45000000000023,4.600326017081262,Moderate
-121.52500000000116,47.45000000000023,2.5262633336256206,Moderate
-121.52000000000116,47.45000000000023,0.0,Very Low
-121.51500000000117,47.45000000000023,0.9609320915109949,Low
-121.51000000000117,47.45000000000023,0.0,Very Low
-121.50500000000117,47.45000000000023,2.8814366267651312,Moderate
-122.8,47.45500000000023,1.400565277855631,Low
-122.795,47.45500000000023,2.00529593865183,Moderate
-122.79,47.45500000000023,2.8257434782150734,Moderate
-122.78500000000001,47.45500000000023,2.466368247929329,Moderate
-122.78000000000002,47.45500000000023,2.3234570685478015,Moderate
-122.77500000000002,47.45500000000023,1.0166578690552999,Low
-122.77000000000002,47.45500000000023,1.8933412613330993,Low
-122.76500000000003,47.45500000000023,3.2109664129316515,Moderate
-122.76000000000003,47.45500000000023,1.1249261636591836,Low
-122.75500000000004,47.45500000000023,4.686896464026996,Moderate
-122.75000000000004,47.45500000000023,1.5483559846018586,Low
-122.74500000000005,47.45500000000023,5.293393554232377,High
-122.74000000000005,47.45500000000023,2.7715415016273197,Moderate
-122.73500000000006,47.45500000000023,1.1494050609347544,Low
-122.73000000000006,47.45500000000023,4.609358454424459,Moderate
-122.72500000000007,47.45500000000023,3.5337933430262507,Moderate
-122.72000000000007,47.45500000000023,4.332823679215519,Moderate
-122.71500000000007,47.45500000000023,3.336398891021443,Moderate
-122.71000000000008,47.45500000000023,6.284190144801911,High
-122.70500000000008,47.45500000000023,2.0891424888415,Moderate
-122.70000000000009,47.45500000000023,2.925058343471274,Moderate
-122.69500000000009,47.45500000000023,1.9731833232902207,Low
-122.6900000000001,47.45500000000023,1.9901381989549185,Low
-122.6850000000001,47.45500000000023,4.239064205311699,Moderate
-122.6800000000001,47.45500000000023,4.932655981279881,Moderate
-122.67500000000011,47.45500000000023,4.402028560691761,Moderate
-122.67000000000012,47.45500000000023,5.340334343366189,High
-122.66500000000012,47.45500000000023,1.663647235764484,Low
-122.66000000000012,47.45500000000023,3.0168386353507204,Moderate
-122.65500000000013,47.45500000000023,3.1276114501025765,Moderate
-122.65000000000013,47.45500000000023,3.168811653927572,Moderate
-122.64500000000014,47.45500000000023,3.241290772029951,Moderate
-122.64000000000014,47.45500000000023,0.9284532464463757,Low
-122.63500000000015,47.45500000000023,0.6321742322768928,Low
-122.63000000000015,47.45500000000023,1.545711126588427,Low
-122.62500000000016,47.45500000000023,1.4190745428512817,Low
-122.62000000000016,47.45500000000023,5.388171092169493,High
-122.61500000000017,47.45500000000023,2.9662594736161303,Moderate
-122.61000000000017,47.45500000000023,1.3665146824914192,Low
-122.60500000000017,47.45500000000023,2.4940885179170613,Moderate
-122.60000000000018,47.45500000000023,1.5313807757555358,Low
-122.59500000000018,47.45500000000023,1.360050585439269,Low
-122.59000000000019,47.45500000000023,3.9348808333792524,Moderate
-122.58500000000019,47.45500000000023,2.0566263383032286,Moderate
-122.5800000000002,47.45500000000023,1.2975510339212863,Low
-122.5750000000002,47.45500000000023,2.644167624090538,Moderate
-122.5700000000002,47.45500000000023,2.921568832407192,Moderate
-122.56500000000021,47.45500000000023,1.3983676356735866,Low
-122.56000000000022,47.45500000000023,3.569742941121442,Moderate
-122.55500000000022,47.45500000000023,2.654024935645865,Moderate
-122.55000000000022,47.45500000000023,0.0,Very Low
-122.54500000000023,47.45500000000023,3.7826365936509183,Moderate
-122.54000000000023,47.45500000000023,2.9691743601404688,Moderate
-122.53500000000024,47.45500000000023,0.0,Very Low
-122.53000000000024,47.45500000000023,4.8492498279647425,Moderate
-122.52500000000025,47.45500000000023,0.0,Very Low
-122.52000000000025,47.45500000000023,0.0,Very Low
-122.51500000000026,47.45500000000023,0.0,Very Low
-122.51000000000026,47.45500000000023,5.062454953590053,High
-122.50500000000027,47.45500000000023,0.0,Very Low
-122.50000000000027,47.45500000000023,5.461200881465475,High
-122.49500000000027,47.45500000000023,0.0,Very Low
-122.49000000000028,47.45500000000023,0.0,Very Low
-122.48500000000028,47.45500000000023,4.687313877896204,Moderate
-122.48000000000029,47.45500000000023,0.0,Very Low
-122.47500000000029,47.45500000000023,0.0,Very Low
-122.4700000000003,47.45500000000023,6.450587291796928,High
-122.4650000000003,47.45500000000023,0.0,Very Low
-122.4600000000003,47.45500000000023,0.0,Very Low
-122.45500000000031,47.45500000000023,0.0,Very Low
-122.45000000000032,47.45500000000023,8.537314189664585,High
-122.44500000000032,47.45500000000023,0.0,Very Low
-122.44000000000032,47.45500000000023,0.0,Very Low
-122.43500000000033,47.45500000000023,5.029905887443464,High
-122.43000000000033,47.45500000000023,6.356316064059391,High
-122.42500000000034,47.45500000000023,0.0,Very Low
-122.42000000000034,47.45500000000023,2.7735197543189005,Moderate
-122.41500000000035,47.45500000000023,6.797577199113472,High
-122.41000000000035,47.45500000000023,7.9232893295040485,High
-122.40500000000036,47.45500000000023,0.0,Very Low
-122.40000000000036,47.45500000000023,2.8960769573833813,Moderate
-122.39500000000037,47.45500000000023,0.0,Very Low
-122.39000000000037,47.45500000000023,0.0,Very Low
-122.38500000000037,47.45500000000023,3.311544328268497,Moderate
-122.38000000000038,47.45500000000023,0.8567840513134682,Low
-122.37500000000038,47.45500000000023,1.1621249395914726,Low
-122.37000000000039,47.45500000000023,0.6691446647435115,Low
-122.36500000000039,47.45500000000023,0.0,Very Low
-122.3600000000004,47.45500000000023,1.9109007658079524,Low
-122.3550000000004,47.45500000000023,2.057839097053226,Moderate
-122.3500000000004,47.45500000000023,1.3972231231047272,Low
-122.34500000000041,47.45500000000023,1.2051108648379893,Low
-122.34000000000042,47.45500000000023,2.0817965294525695,Moderate
-122.33500000000042,47.45500000000023,2.3058849657215656,Moderate
-122.33000000000042,47.45500000000023,2.443610020992255,Moderate
-122.32500000000043,47.45500000000023,2.7664911085201362,Moderate
-122.32000000000043,47.45500000000023,3.171051496671546,Moderate
-122.31500000000044,47.45500000000023,2.4751177827030775,Moderate
-122.31000000000044,47.45500000000023,2.2284480573467795,Moderate
-122.30500000000045,47.45500000000023,3.5665727204727253,Moderate
-122.30000000000045,47.45500000000023,1.8527387739591328,Low
-122.29500000000046,47.45500000000023,2.5672075707419006,Moderate
-122.29000000000046,47.45500000000023,0.9102806102055792,Low
-122.28500000000047,47.45500000000023,4.58494865249835,Moderate
-122.28000000000047,47.45500000000023,3.3225546518900604,Moderate
-122.27500000000047,47.45500000000023,5.061116074613348,High
-122.27000000000048,47.45500000000023,3.227873747854692,Moderate
-122.26500000000048,47.45500000000023,1.383018590802604,Low
-122.26000000000049,47.45500000000023,2.0987944069633255,Moderate
-122.25500000000049,47.45500000000023,4.375667974703365,Moderate
-122.2500000000005,47.45500000000023,5.684286085390551,High
-122.2450000000005,47.45500000000023,5.330076921675035,High
-122.2400000000005,47.45500000000023,3.744544682586677,Moderate
-122.23500000000051,47.45500000000023,4.965246225969496,Moderate
-122.23000000000052,47.45500000000023,5.944750019407497,High
-122.22500000000052,47.45500000000023,3.327261655786828,Moderate
-122.22000000000052,47.45500000000023,2.3279398992648166,Moderate
-122.21500000000053,47.45500000000023,2.383350412883661,Moderate
-122.21000000000053,47.45500000000023,2.8655541254308097,Moderate
-122.20500000000054,47.45500000000023,3.2905936118241623,Moderate
-122.20000000000054,47.45500000000023,1.5223845104044031,Low
-122.19500000000055,47.45500000000023,2.625640033193456,Moderate
-122.19000000000055,47.45500000000023,2.315278318453419,Moderate
-122.18500000000056,47.45500000000023,1.5366625731663526,Low
-122.18000000000056,47.45500000000023,1.1778982166635568,Low
-122.17500000000057,47.45500000000023,1.2144592677596702,Low
-122.17000000000057,47.45500000000023,3.777889794134395,Moderate
-122.16500000000057,47.45500000000023,2.275123517153993,Moderate
-122.16000000000058,47.45500000000023,1.046070256812191,Low
-122.15500000000058,47.45500000000023,1.1119089900864176,Low
-122.15000000000059,47.45500000000023,0.5376701153830435,Low
-122.14500000000059,47.45500000000023,0.6810337352551215,Low
-122.1400000000006,47.45500000000023,4.819582067425167,Moderate
-122.1350000000006,47.45500000000023,0.0,Very Low
-122.1300000000006,47.45500000000023,3.62437210611301,Moderate
-122.12500000000061,47.45500000000023,0.0,Very Low
-122.12000000000062,47.45500000000023,0.8583954602320474,Low
-122.11500000000062,47.45500000000023,0.0,Very Low
-122.11000000000062,47.45500000000023,1.8364441259789164,Low
-122.10500000000063,47.45500000000023,0.0,Very Low
-122.10000000000063,47.45500000000023,0.0,Very Low
-122.09500000000064,47.45500000000023,0.0,Very Low
-122.09000000000064,47.45500000000023,0.0,Very Low
-122.08500000000065,47.45500000000023,0.0,Very Low
-122.08000000000065,47.45500000000023,0.0,Very Low
-122.07500000000066,47.45500000000023,7.162734587522059,High
-122.07000000000066,47.45500000000023,0.0,Very Low
-122.06500000000067,47.45500000000023,0.0,Very Low
-122.06000000000067,47.45500000000023,0.0,Very Low
-122.05500000000067,47.45500000000023,0.0,Very Low
-122.05000000000068,47.45500000000023,0.0,Very Low
