Dataset,Parameter,Mix_ID,Temperature_C,Data_Type,Mean_Value,Std_Value,CoV,Rubber_Content
damage_evolution,Damage_Level,R5S,790,Calibration,0.5121,0.1024,0.19996094512790472,10.0
damage_evolution,Damage_Level,R5S,800,Calibration,0.5181,0.1036,0.1999613974136267,10.0
damage_evolution,Damage_Level,R10S,20,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,30,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,40,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,50,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,60,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,70,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,80,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,90,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,100,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,110,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,120,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,130,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,140,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,150,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,160,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,170,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,180,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,190,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,200,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,210,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,220,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,230,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,240,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,250,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,260,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,270,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,280,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,290,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10S,300,Calibration,0.0039,0.0008,0.20512820512820515,10.0
damage_evolution,Damage_Level,R10S,310,Calibration,0.0202,0.004,0.19801980198019803,10.0
damage_evolution,Damage_Level,R10S,320,Validation,0.0361,0.0072,0.19944598337950137,10.0
damage_evolution,Damage_Level,R10S,330,Calibration,0.0517,0.0103,0.19922630560928434,10.0
damage_evolution,Damage_Level,R10S,340,Calibration,0.067,0.0134,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10S,350,Calibration,0.0819,0.0164,0.20024420024420025,10.0
damage_evolution,Damage_Level,R10S,360,Calibration,0.0966,0.0193,0.1997929606625259,10.0
damage_evolution,Damage_Level,R10S,370,Calibration,0.1109,0.0222,0.20018034265103699,10.0
damage_evolution,Damage_Level,R10S,380,Validation,0.125,0.025,0.2,10.0
damage_evolution,Damage_Level,R10S,390,Calibration,0.1388,0.0278,0.20028818443804033,10.0
damage_evolution,Damage_Level,R10S,400,Calibration,0.1523,0.0305,0.20026263952724885,10.0
damage_evolution,Damage_Level,R10S,410,Validation,0.1656,0.0331,0.1998792270531401,10.0
damage_evolution,Damage_Level,R10S,420,Calibration,0.1785,0.0357,0.2,10.0
damage_evolution,Damage_Level,R10S,430,Calibration,0.1912,0.0382,0.19979079497907948,10.0
damage_evolution,Damage_Level,R10S,440,Calibration,0.2037,0.0407,0.19980363279332353,10.0
damage_evolution,Damage_Level,R10S,450,Validation,0.2159,0.0432,0.2000926354793886,10.0
damage_evolution,Damage_Level,R10S,460,Calibration,0.2279,0.0456,0.20008775778850374,10.0
damage_evolution,Damage_Level,R10S,470,Calibration,0.2396,0.0479,0.19991652754590983,10.0
damage_evolution,Damage_Level,R10S,480,Calibration,0.2511,0.0502,0.19992035045798487,10.0
damage_evolution,Damage_Level,R10S,490,Calibration,0.2623,0.0525,0.20015249714067862,10.0
damage_evolution,Damage_Level,R10S,500,Calibration,0.2733,0.0547,0.20014635931211125,10.0
damage_evolution,Damage_Level,R10S,510,Calibration,0.2841,0.0568,0.1999296022527279,10.0
damage_evolution,Damage_Level,R10S,520,Validation,0.2947,0.0589,0.1998642687478792,10.0
damage_evolution,Damage_Level,R10S,530,Calibration,0.3051,0.061,0.19993444772205834,10.0
damage_evolution,Damage_Level,R10S,540,Calibration,0.3152,0.063,0.1998730964467005,10.0
damage_evolution,Damage_Level,R10S,550,Validation,0.3252,0.065,0.1998769987699877,10.0
damage_evolution,Damage_Level,R10S,560,Validation,0.3349,0.067,0.20005971931919977,10.0
damage_evolution,Damage_Level,R10S,570,Calibration,0.3445,0.0689,0.2,10.0
damage_evolution,Damage_Level,R10S,580,Calibration,0.3538,0.0708,0.20011305822498587,10.0
damage_evolution,Damage_Level,R10S,590,Calibration,0.363,0.0726,0.2,10.0
damage_evolution,Damage_Level,R10S,600,Validation,0.372,0.0744,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10S,610,Validation,0.3808,0.0762,0.2001050420168067,10.0
damage_evolution,Damage_Level,R10S,620,Calibration,0.3894,0.0779,0.2000513610683102,10.0
damage_evolution,Damage_Level,R10S,630,Validation,0.3979,0.0796,0.20005026388539837,10.0
damage_evolution,Damage_Level,R10S,640,Calibration,0.4062,0.0812,0.19990152634170358,10.0
damage_evolution,Damage_Level,R10S,650,Calibration,0.4143,0.0829,0.20009654839488294,10.0
damage_evolution,Damage_Level,R10S,660,Calibration,0.4222,0.0844,0.19990525817148272,10.0
damage_evolution,Damage_Level,R10S,670,Validation,0.43,0.086,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10S,680,Calibration,0.4376,0.0875,0.1999542961608775,10.0
damage_evolution,Damage_Level,R10S,690,Validation,0.4451,0.089,0.19995506627724105,10.0
damage_evolution,Damage_Level,R10S,700,Validation,0.4524,0.0905,0.2000442086648983,10.0
damage_evolution,Damage_Level,R10S,710,Validation,0.4596,0.0919,0.19995648389904264,10.0
damage_evolution,Damage_Level,R10S,720,Calibration,0.4667,0.0933,0.1999142918362974,10.0
damage_evolution,Damage_Level,R10S,730,Calibration,0.4736,0.0947,0.19995777027027029,10.0
damage_evolution,Damage_Level,R10S,740,Calibration,0.4803,0.0961,0.20008328128253175,10.0
damage_evolution,Damage_Level,R10S,750,Calibration,0.4869,0.0974,0.20004107619634423,10.0
damage_evolution,Damage_Level,R10S,760,Calibration,0.4934,0.0987,0.20004053506282934,10.0
damage_evolution,Damage_Level,R10S,770,Validation,0.4998,0.1,0.20008003201280514,10.0
damage_evolution,Damage_Level,R10S,780,Calibration,0.506,0.1012,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10S,790,Calibration,0.5121,0.1024,0.19996094512790472,10.0
damage_evolution,Damage_Level,R10S,800,Calibration,0.5181,0.1036,0.1999613974136267,10.0
damage_evolution,Damage_Level,R15S,20,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,30,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,40,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,50,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,60,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,70,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,80,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,90,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,100,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,110,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,120,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,130,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,140,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,150,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,160,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,170,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,180,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,190,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,200,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,210,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,220,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,230,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,240,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,250,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,260,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,270,Calibration,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,280,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,290,Validation,0.0,0.0,0.0,15.0
damage_evolution,Damage_Level,R15S,300,Calibration,0.006,0.0012,0.19999999999999998,15.0
damage_evolution,Damage_Level,R15S,310,Calibration,0.0224,0.0045,0.20089285714285712,15.0
damage_evolution,Damage_Level,R15S,320,Validation,0.0385,0.0077,0.2,15.0
damage_evolution,Damage_Level,R15S,330,Calibration,0.0543,0.0109,0.2007366482504604,15.0
damage_evolution,Damage_Level,R15S,340,Calibration,0.0698,0.014,0.20057306590257878,15.0
damage_evolution,Damage_Level,R15S,350,Calibration,0.0849,0.017,0.20023557126030625,15.0
damage_evolution,Damage_Level,R15S,360,Calibration,0.0997,0.0199,0.19959879638916753,15.0
damage_evolution,Damage_Level,R15S,370,Calibration,0.1142,0.0228,0.19964973730297725,15.0
damage_evolution,Damage_Level,R15S,380,Calibration,0.1285,0.0257,0.2,15.0
damage_evolution,Damage_Level,R15S,390,Calibration,0.1424,0.0285,0.20014044943820225,15.0
damage_evolution,Damage_Level,R15S,400,Calibration,0.1561,0.0312,0.19987187700192185,15.0
damage_evolution,Damage_Level,R15S,410,Validation,0.1694,0.0339,0.2001180637544274,15.0
damage_evolution,Damage_Level,R15S,420,Calibration,0.1825,0.0365,0.19999999999999998,15.0
damage_evolution,Damage_Level,R15S,430,Validation,0.1954,0.0391,0.20010235414534291,15.0
damage_evolution,Damage_Level,R15S,440,Calibration,0.2079,0.0416,0.20009620009620008,15.0
damage_evolution,Damage_Level,R15S,450,Calibration,0.2202,0.044,0.19981834695731152,15.0
damage_evolution,Damage_Level,R15S,460,Calibration,0.2323,0.0465,0.20017219113215667,15.0
damage_evolution,Damage_Level,R15S,470,Calibration,0.2441,0.0488,0.19991806636624335,15.0
damage_evolution,Damage_Level,R15S,480,Calibration,0.2557,0.0511,0.1998435666797028,15.0
damage_evolution,Damage_Level,R15S,490,Calibration,0.2671,0.0534,0.19992512167727444,15.0
damage_evolution,Damage_Level,R15S,500,Calibration,0.2782,0.0556,0.19985621854780733,15.0
damage_evolution,Damage_Level,R15S,510,Calibration,0.2891,0.0578,0.1999308197855413,15.0
damage_evolution,Damage_Level,R15S,520,Calibration,0.2997,0.0599,0.19986653319986653,15.0
damage_evolution,Damage_Level,R15S,530,Calibration,0.3102,0.062,0.19987105093488072,15.0
damage_evolution,Damage_Level,R15S,540,Calibration,0.3204,0.0641,0.20006242197253432,15.0
damage_evolution,Damage_Level,R15S,550,Validation,0.3304,0.0661,0.20006053268765134,15.0
damage_evolution,Damage_Level,R15S,560,Calibration,0.3402,0.068,0.19988242210464435,15.0
damage_evolution,Damage_Level,R15S,570,Calibration,0.3499,0.07,0.20005715918833955,15.0
damage_evolution,Damage_Level,R15S,580,Validation,0.3593,0.0719,0.20011132758140832,15.0
damage_evolution,Damage_Level,R15S,590,Calibration,0.3685,0.0737,0.2,15.0
damage_evolution,Damage_Level,R15S,600,Calibration,0.3775,0.0755,0.19999999999999998,15.0
damage_evolution,Damage_Level,R15S,610,Validation,0.3864,0.0773,0.20005175983436851,15.0
damage_evolution,Damage_Level,R15S,620,Calibration,0.3951,0.079,0.1999493799038218,15.0
damage_evolution,Damage_Level,R15S,630,Calibration,0.4036,0.0807,0.19995044598612485,15.0
damage_evolution,Damage_Level,R15S,640,Calibration,0.4119,0.0824,0.20004855547462977,15.0
damage_evolution,Damage_Level,R15S,650,Calibration,0.4201,0.084,0.1999523922875506,15.0
damage_evolution,Damage_Level,R15S,660,Calibration,0.4281,0.0856,0.19995328194347115,15.0
damage_evolution,Damage_Level,R15S,670,Calibration,0.4359,0.0872,0.20004588208304658,15.0
damage_evolution,Damage_Level,R15S,680,Calibration,0.4436,0.0887,0.19995491433724077,15.0
damage_evolution,Damage_Level,R15S,690,Calibration,0.4511,0.0902,0.1999556639326092,15.0
damage_evolution,Damage_Level,R15S,700,Validation,0.4584,0.0917,0.20004363001745204,15.0
damage_evolution,Damage_Level,R15S,710,Validation,0.4656,0.0931,0.19995704467353953,15.0
damage_evolution,Damage_Level,R15S,720,Calibration,0.4727,0.0945,0.19991537973344617,15.0
damage_evolution,Damage_Level,R15S,730,Calibration,0.4796,0.0959,0.19995829858215178,15.0
damage_evolution,Damage_Level,R15S,740,Calibration,0.4864,0.0973,0.20004111842105263,15.0
damage_evolution,Damage_Level,R15S,750,Calibration,0.493,0.0986,0.19999999999999998,15.0
damage_evolution,Damage_Level,R15S,760,Calibration,0.4995,0.0999,0.2,15.0
damage_evolution,Damage_Level,R15S,770,Calibration,0.5059,0.1012,0.20003953350464518,15.0
damage_evolution,Damage_Level,R15S,780,Validation,0.5121,0.1024,0.19996094512790472,15.0
damage_evolution,Damage_Level,R15S,790,Calibration,0.5183,0.1037,0.20007717538105346,15.0
damage_evolution,Damage_Level,R15S,800,Calibration,0.5243,0.1049,0.20007629219912262,15.0
damage_evolution,Damage_Level,R20S,20,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,30,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,40,Validation,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,50,Validation,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,60,Validation,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,70,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,80,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,90,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,100,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,110,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,120,Validation,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,130,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,140,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,150,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,160,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,170,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,180,Validation,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,190,Validation,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,200,Validation,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,210,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,220,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,230,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,240,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,250,Validation,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,260,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,270,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,280,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,290,Calibration,0.0,0.0,0.0,20.0
damage_evolution,Damage_Level,R20S,300,Validation,0.0081,0.0016,0.19753086419753088,20.0
damage_evolution,Damage_Level,R20S,310,Calibration,0.0247,0.0049,0.19838056680161942,20.0
damage_evolution,Damage_Level,R20S,320,Calibration,0.041,0.0082,0.2,20.0
damage_evolution,Damage_Level,R20S,330,Calibration,0.057,0.0114,0.2,20.0
damage_evolution,Damage_Level,R20S,340,Calibration,0.0726,0.0145,0.1997245179063361,20.0
damage_evolution,Damage_Level,R20S,350,Validation,0.0879,0.0176,0.20022753128555176,20.0
damage_evolution,Damage_Level,R20S,360,Validation,0.1029,0.0206,0.20019436345966957,20.0
damage_evolution,Damage_Level,R20S,370,Validation,0.1176,0.0235,0.19982993197278912,20.0
damage_evolution,Damage_Level,R20S,380,Validation,0.132,0.0264,0.19999999999999998,20.0
damage_evolution,Damage_Level,R20S,390,Calibration,0.146,0.0292,0.2,20.0
damage_evolution,Damage_Level,R20S,400,Calibration,0.1598,0.032,0.2002503128911139,20.0
damage_evolution,Damage_Level,R20S,410,Calibration,0.1733,0.0347,0.20023081361800346,20.0
damage_evolution,Damage_Level,R20S,420,Calibration,0.1866,0.0373,0.19989281886387997,20.0
damage_evolution,Damage_Level,R20S,430,Validation,0.1995,0.0399,0.19999999999999998,20.0
damage_evolution,Damage_Level,R20S,440,Calibration,0.2122,0.0424,0.1998114985862394,20.0
damage_evolution,Damage_Level,R20S,450,Validation,0.2246,0.0449,0.19991095280498666,20.0
damage_evolution,Damage_Level,R20S,460,Calibration,0.2368,0.0474,0.2001689189189189,20.0
damage_evolution,Damage_Level,R20S,470,Calibration,0.2487,0.0497,0.1998391636509851,20.0
damage_evolution,Damage_Level,R20S,480,Calibration,0.2604,0.0521,0.20007680491551458,20.0
damage_evolution,Damage_Level,R20S,490,Validation,0.2718,0.0544,0.20014716703458424,20.0
damage_evolution,Damage_Level,R20S,500,Calibration,0.283,0.0566,0.2,20.0
damage_evolution,Damage_Level,R20S,510,Calibration,0.294,0.0588,0.2,20.0
damage_evolution,Damage_Level,R20S,520,Calibration,0.3048,0.061,0.2001312335958005,20.0
damage_evolution,Damage_Level,R20S,530,Calibration,0.3153,0.0631,0.20012686330478907,20.0
damage_evolution,Damage_Level,R20S,540,Calibration,0.3256,0.0651,0.19993857493857495,20.0
damage_evolution,Damage_Level,R20S,550,Validation,0.3357,0.0671,0.19988084599344655,20.0
damage_evolution,Damage_Level,R20S,560,Calibration,0.3456,0.0691,0.1999421296296296,20.0
damage_evolution,Damage_Level,R20S,570,Calibration,0.3553,0.0711,0.20011258091753448,20.0
damage_evolution,Damage_Level,R20S,580,Calibration,0.3647,0.0729,0.199890320811626,20.0
damage_evolution,Damage_Level,R20S,590,Calibration,0.374,0.0748,0.2,20.0
damage_evolution,Damage_Level,R20S,600,Validation,0.3831,0.0766,0.19994779430957976,20.0
damage_evolution,Damage_Level,R20S,610,Calibration,0.392,0.0784,0.19999999999999998,20.0
damage_evolution,Damage_Level,R20S,620,Calibration,0.4008,0.0802,0.20009980039920158,20.0
damage_evolution,Damage_Level,R20S,630,Calibration,0.4093,0.0819,0.20009772782799903,20.0
damage_evolution,Damage_Level,R20S,640,Validation,0.4177,0.0835,0.19990423749102226,20.0
damage_evolution,Damage_Level,R20S,650,Validation,0.4259,0.0852,0.20004695938013617,20.0
damage_evolution,Damage_Level,R20S,660,Calibration,0.4339,0.0868,0.200046093569947,20.0
damage_evolution,Damage_Level,R20S,670,Calibration,0.4418,0.0884,0.20009053870529653,20.0
damage_evolution,Damage_Level,R20S,680,Calibration,0.4495,0.0899,0.19999999999999998,20.0
damage_evolution,Damage_Level,R20S,690,Validation,0.457,0.0914,0.19999999999999998,20.0
damage_evolution,Damage_Level,R20S,700,Calibration,0.4644,0.0929,0.2000430663221361,20.0
damage_evolution,Damage_Level,R20S,710,Calibration,0.4717,0.0943,0.19991520033919863,20.0
damage_evolution,Damage_Level,R20S,720,Calibration,0.4787,0.0957,0.19991644035930645,20.0
damage_evolution,Damage_Level,R20S,730,Calibration,0.4857,0.0971,0.19991764463660697,20.0
damage_evolution,Damage_Level,R20S,740,Calibration,0.4925,0.0985,0.2,20.0
damage_evolution,Damage_Level,R20S,750,Validation,0.4991,0.0998,0.1999599278701663,20.0
damage_evolution,Damage_Level,R20S,760,Calibration,0.5057,0.1011,0.19992090172038757,20.0
damage_evolution,Damage_Level,R20S,770,Calibration,0.5121,0.1024,0.19996094512790472,20.0
damage_evolution,Damage_Level,R20S,780,Calibration,0.5183,0.1037,0.20007717538105346,20.0
damage_evolution,Damage_Level,R20S,790,Validation,0.5244,0.1049,0.20003813882532417,20.0
damage_evolution,Damage_Level,R20S,800,Calibration,0.5304,0.1061,0.20003770739064858,20.0
damage_evolution,Damage_Level,R10L,20,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,30,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,40,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,50,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,60,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,70,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,80,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,90,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,100,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,110,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,120,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,130,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,140,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,150,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,160,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,170,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,180,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,190,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,200,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,210,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,220,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,230,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,240,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,250,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,260,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,270,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,280,Calibration,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,290,Validation,0.0,0.0,0.0,10.0
damage_evolution,Damage_Level,R10L,300,Calibration,0.0044,0.0009,0.20454545454545453,10.0
damage_evolution,Damage_Level,R10L,310,Calibration,0.0206,0.0041,0.19902912621359226,10.0
damage_evolution,Damage_Level,R10L,320,Calibration,0.0366,0.0073,0.1994535519125683,10.0
damage_evolution,Damage_Level,R10L,330,Validation,0.0522,0.0104,0.19923371647509577,10.0
damage_evolution,Damage_Level,R10L,340,Calibration,0.0675,0.0135,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10L,350,Calibration,0.0825,0.0165,0.2,10.0
damage_evolution,Damage_Level,R10L,360,Validation,0.0972,0.0194,0.19958847736625515,10.0
damage_evolution,Damage_Level,R10L,370,Validation,0.1116,0.0223,0.19982078853046595,10.0
damage_evolution,Damage_Level,R10L,380,Validation,0.1257,0.0251,0.19968178202068418,10.0
damage_evolution,Damage_Level,R10L,390,Validation,0.1395,0.0279,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10L,400,Calibration,0.1531,0.0306,0.19986936642717176,10.0
damage_evolution,Damage_Level,R10L,410,Validation,0.1663,0.0333,0.20024052916416116,10.0
damage_evolution,Damage_Level,R10L,420,Calibration,0.1793,0.0359,0.20022308979364195,10.0
damage_evolution,Damage_Level,R10L,430,Validation,0.1921,0.0384,0.19989588755856325,10.0
damage_evolution,Damage_Level,R10L,440,Validation,0.2045,0.0409,0.2,10.0
damage_evolution,Damage_Level,R10L,450,Validation,0.2168,0.0434,0.20018450184501846,10.0
damage_evolution,Damage_Level,R10L,460,Calibration,0.2287,0.0457,0.19982509838216003,10.0
damage_evolution,Damage_Level,R10L,470,Calibration,0.2405,0.0481,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10L,480,Calibration,0.252,0.0504,0.2,10.0
damage_evolution,Damage_Level,R10L,490,Validation,0.2632,0.0526,0.19984802431610943,10.0
damage_evolution,Damage_Level,R10L,500,Validation,0.2743,0.0549,0.2001458257382428,10.0
damage_evolution,Damage_Level,R10L,510,Calibration,0.2851,0.057,0.19992984917572781,10.0
damage_evolution,Damage_Level,R10L,520,Calibration,0.2957,0.0591,0.1998647277646263,10.0
damage_evolution,Damage_Level,R10L,530,Calibration,0.3061,0.0612,0.19993466187520417,10.0
damage_evolution,Damage_Level,R10L,540,Validation,0.3163,0.0633,0.2001264622194119,10.0
damage_evolution,Damage_Level,R10L,550,Validation,0.3262,0.0652,0.19987737584304108,10.0
damage_evolution,Damage_Level,R10L,560,Calibration,0.336,0.0672,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10L,570,Calibration,0.3455,0.0691,0.2,10.0
damage_evolution,Damage_Level,R10L,580,Validation,0.3549,0.071,0.20005635390250773,10.0
damage_evolution,Damage_Level,R10L,590,Validation,0.3641,0.0728,0.1999450700357045,10.0
damage_evolution,Damage_Level,R10L,600,Calibration,0.3731,0.0746,0.1999463950683463,10.0
damage_evolution,Damage_Level,R10L,610,Calibration,0.3819,0.0764,0.20005236973029586,10.0
damage_evolution,Damage_Level,R10L,620,Calibration,0.3906,0.0781,0.1999487967229903,10.0
damage_evolution,Damage_Level,R10L,630,Calibration,0.399,0.0798,0.19999999999999998,10.0
damage_evolution,Damage_Level,R10L,640,Calibration,0.4073,0.0815,0.2000982077093052,10.0
damage_evolution,Damage_Level,R10L,650,Calibration,0.4154,0.0831,0.20004814636494944,10.0
damage_evolution,Damage_Level,R10L,660,Validation,0.4234,0.0847,0.20004723665564478,10.0
damage_evolution,Damage_Level,R10L,670,Calibration,0.4312,0.0862,0.19990723562152132,10.0
damage_evolution,Damage_Level,R10L,680,Validation,0.4388,0.0878,0.20009115770282587,10.0
damage_evolution,Damage_Level,R10L,690,Calibration,0.4463,0.0893,0.20008962581223394,10.0
damage_evolution,Damage_Level,R10L,700,Calibration,0.4536,0.0907,0.19995590828924162,10.0
damage_evolution,Damage_Level,R10L,710,Calibration,0.4608,0.0922,0.20008680555555558,10.0
damage_evolution,Damage_Level,R10L,720,Calibration,0.4679,0.0936,0.200042744176106,10.0
damage_evolution,Damage_Level,R10L,730,Validation,0.4748,0.095,0.2000842459983151,10.0
