simulation_id,material,parameters_temperature,parameters_pressure,parameters_crystal_structure,parameters_lattice_parameter,parameters_supercell_size,parameters_k_point_density,parameters_cutoff_energy,parameters_exchange_correlation,results_formation_energy,results_activation_barrier,results_surface_energy,results_bulk_modulus,results_elastic_constants,results_band_gap,results_magnetic_moment,metadata_convergence_criteria,metadata_total_energy,metadata_forces_converged,metadata_stress_converged
DFT_Cu_0037,Cu,1376.8525771458312,7.225792061218119,FCC,3.61,"[4, 4, 4]",0.07683089640218507,552.9264634748206,PBE0,-0.11590717964647218,1.0278493863898366,1.8460783803708434,143.0693415149158,"[458.83367315058877, 121.43590273210769, 79.24270737213631]",0.0004912887584141523,0.0,1e-06,-835.4449993906818,True,True
DFT_Cu_0038,Cu,586.2849907331595,0.7845900054087318,FCC,3.61,"[4, 4, 4]",0.057701894275013835,448.6115783614629,PBE,0.10875152651721491,1.4916668377519327,1.8308545929440547,145.71035232966534,"[447.34321213252485, 127.63736420352814, 100.51814315243116]",0.10828702681964733,0.0,1e-06,-596.9897864168719,True,True
DFT_Cu_0039,Cu,382.94233374151133,6.380603814135489,FCC,3.61,"[4, 4, 4]",0.06945256807879809,482.5539300972556,PBE,-0.10527367417016217,1.4241193405157533,1.837047015096421,150.21026209034926,"[428.1038835639557, 149.21141868723186, 95.09893113805691]",0.037028008387714105,0.0,1e-06,-570.7087069821856,True,True
DFT_Cu_0040,Cu,1128.6487477857158,1.0135749978159703,FCC,3.61,"[4, 4, 4]",0.0466467493429174,579.7902201782516,LDA,-0.10229799154018517,1.4192300093937962,1.7766071737365672,137.84240189666153,"[365.4849662092926, 125.68129883119995, 88.19664741067756]",0.10948571603996925,0.0,1e-06,-734.4775377721771,True,True
DFT_Cu_0041,Cu,1420.3801341738706,0.8318895788560909,FCC,3.61,"[4, 4, 4]",0.07326265393838903,503.2905826775355,PBE0,0.01585447021110256,0.6102761566352594,1.7131564088311737,137.02144723402984,"[401.65773410381786, 111.59520043684199, 65.94339156651013]",0.032676558865422506,0.0,1e-06,-780.1113263980976,True,True
DFT_Cu_0042,Cu,400.18875369177096,2.1324871906252585,FCC,3.61,"[4, 4, 4]",0.0525782179148576,507.886509224747,PBE0,-0.05392594862388271,1.9311132402025424,1.6716851622047801,143.11623483964277,"[494.87342488305603, 116.4461062830843, 98.69578195988335]",0.053436228520552145,0.0,1e-06,-969.1931136950567,True,True
DFT_Cu_0043,Cu,435.0151790857865,6.4974869877109835,FCC,3.61,"[4, 4, 4]",0.07576200909696178,502.8806729904578,PBE,-0.02545924989263463,1.0256481722832755,1.7801119726586574,151.86265425763582,"[442.75383269895417, 160.74785333150288, 54.282968281511614]",0.06422444705722756,0.0,1e-06,-581.7963339479127,True,True
DFT_Cu_0044,Cu,751.8261865724648,7.289755348799892,FCC,3.61,"[4, 4, 4]",0.08767450707003498,411.05218260841957,LDA,-0.0327121863330872,1.5608944744748168,1.713912564126041,147.99802168564625,"[438.3902304872283, 152.67723279893335, 81.76342791183065]",0.21710308903337028,0.0,1e-06,-863.3402263479607,True,True
DFT_Cu_0045,Cu,651.7633191392722,7.397384506387108,FCC,3.61,"[4, 4, 4]",0.07912122317458797,525.1997012706302,PBE,-0.031146264153733758,1.234718812619264,1.553588608675294,147.38857990052173,"[412.7464057519596, 148.1668272437116, 62.93601208985246]",0.028057898161370373,0.0,1e-06,-643.5131551784389,True,True
DFT_Cu_0046,Cu,1278.086991987506,2.0168995970671286,FCC,3.61,"[4, 4, 4]",0.030218444738034558,436.3670943965099,LDA,-0.050453431507108036,1.3750154490337787,1.8297859550378768,150.8774371032362,"[462.61286654088804, 180.80042923822464, 58.37845450502113]",0.027385621627223924,0.0,1e-06,-620.539419334968,True,True
DFT_Cu_0047,Cu,709.2495640202224,1.5431458229709027,FCC,3.61,"[4, 4, 4]",0.07511401874995154,507.95736685121153,PBE,-0.02710040911187772,1.6781661270925088,1.6883584252632367,145.54728636841816,"[368.374313507261, 165.19735773046133, 84.30344078791269]",0.04106691567297743,0.0,1e-06,-557.0794484544957,True,True
DFT_Cu_0048,Cu,516.8168257669008,4.519655854334945,FCC,3.61,"[4, 4, 4]",0.028481148473797457,427.8888994684265,PBE0,-0.06779459501216023,1.3672391350122328,1.840675249496611,135.33415703450322,"[387.9764402985059, 134.26225579642184, 73.51992078587344]",0.022974206816204348,0.0,1e-06,-779.7272459613531,True,True
DFT_Cu_0049,Cu,577.170028297606,7.730507167740589,FCC,3.61,"[4, 4, 4]",0.04872196197830676,516.9703816122246,PBE0,-0.1270089186907129,1.1230296561292017,1.6976484390868887,142.22533862240255,"[394.4444795476323, 149.46193156532047, 56.3125738484445]",0.0031256108011944693,0.0,1e-06,-773.6874087519623,True,True
DFT_Cu_0050,Cu,362.746481886893,7.681795658923013,FCC,3.61,"[4, 4, 4]",0.07559404999486406,546.154105707898,PBE0,-0.00026989320168314956,1.6620150337953803,1.8173982868597334,147.2129756078361,"[486.8469701405197, 143.591326416144, 82.5024604088669]",0.008832102627629372,0.0,1e-06,-858.1916957436182,True,True
DFT_Cu_0051,Cu,1028.6339292518023,3.546506755316017,FCC,3.61,"[4, 4, 4]",0.0967036076177328,441.9770883511676,PBE,-0.09037183857209558,1.6569441027539529,1.8045077874042736,141.15215642797656,"[398.28320079665855, 153.87246800788296, 63.45599428193176]",0.017083733473990642,0.0,1e-06,-849.8770457704658,True,True
DFT_Cu_0052,Cu,1368.192729086974,5.822761987026261,FCC,3.61,"[4, 4, 4]",0.03893102977570984,513.4868728866506,LDA,0.059912506892676354,1.036336023336797,1.7444865482397374,145.42289709129426,"[503.9862239516659, 155.09028437606486, 93.3818715935871]",0.03726487049324573,0.0,1e-06,-718.3093396865012,True,True
DFT_Cu_0053,Cu,1085.2384386919061,1.3235309185726274,FCC,3.61,"[4, 4, 4]",0.06432001147939385,431.492682143205,PBE0,-0.08748163783969076,1.5745034649392873,1.8088698089110649,141.51245499603215,"[374.05360188680186, 137.39067419768898, 84.61237285919364]",0.04264611947368438,0.0,1e-06,-674.5893486493871,True,True
DFT_Cu_0054,Cu,1193.9828219136612,5.50337827720627,FCC,3.61,"[4, 4, 4]",0.028819020436788245,405.539779420713,LDA,-0.034754456698941574,1.584596591856763,1.895038769930546,145.81987815990067,"[506.3004570020093, 141.85026115595494, 70.560596758487]",0.0873907304282136,0.0,1e-06,-912.9468978661307,True,True
DFT_Cu_0055,Cu,601.9652925944765,8.904718605896825,FCC,3.61,"[4, 4, 4]",0.06673082498211678,553.1480848409062,PBE0,-0.026503145979392295,1.3667651257432034,1.6638897328541513,136.56863147079562,"[439.71729196562393, 140.82422352328012, 69.80733350462938]",0.04284970740655195,0.0,1e-06,-588.0727732281601,True,True
DFT_Cu_0056,Cu,828.1610365029843,5.115574331724856,FCC,3.61,"[4, 4, 4]",0.02080846418603007,523.0071586071831,PBE0,-0.05518423520353654,0.9471784005085577,1.824195819696116,148.1099143904599,"[448.9392513704151, 125.93098091023421, 76.26147805748299]",0.01996467897340011,0.0,1e-06,-806.7563894743023,True,True
DFT_Cu_0057,Cu,1392.7119990307008,1.8570064618537718,FCC,3.61,"[4, 4, 4]",0.05966823019644517,421.56733396504836,PBE0,-0.040252257447546486,1.6271104347513063,1.6995350022703333,143.75850339553298,"[384.02368963621376, 164.62433742918802, 78.02556457911984]",0.01353112479516469,0.0,1e-06,-669.1912751355594,True,True
DFT_Cu_0058,Cu,421.7426460193659,8.953784731147225,FCC,3.61,"[4, 4, 4]",0.02735597299832529,466.8945053457685,PBE0,-0.06017896830912149,1.4170930814729419,1.683720521468963,159.30676719948184,"[504.71963891740205, 189.76280633175753, 110.64685583528833]",0.03558025686417903,0.0,1e-06,-565.0559308579811,True,True
DFT_Cu_0059,Cu,631.699633244011,1.9197940276874248,FCC,3.61,"[4, 4, 4]",0.08002932073105307,504.6045294137301,PBE0,-0.09663298196206396,1.4490126211620589,1.6921731484231202,143.0299984348576,"[465.5497932023353, 143.2298448444723, 54.66563142004785]",0.06939696539542016,0.0,1e-06,-706.8614503688892,True,True
DFT_Cu_0060,Cu,1420.2361209050302,0.516363876262188,FCC,3.61,"[4, 4, 4]",0.09474157588253757,565.9325976325397,LDA,-0.09576197143188823,1.1063520496947574,1.8700608187799974,151.28140617931828,"[409.41519851182204, 134.1019258596849, 101.55294991281144]",0.07059062333767173,0.0,1e-06,-939.046181577416,True,True
DFT_Cu_0061,Cu,1055.4604395080853,3.519910622576543,FCC,3.61,"[4, 4, 4]",0.04903048274715792,583.7666584345358,PBE,-0.138016525641584,0.9247831675640962,1.7862532878759942,138.81561881082973,"[469.7184698222255, 162.02240594953852, 72.6668073710103]",0.0017586292738715728,0.0,1e-06,-826.8274339787167,True,True
DFT_Cu_0062,Cu,859.964340351761,2.8527991492306413,FCC,3.61,"[4, 4, 4]",0.0774639570424821,455.7403855491001,LDA,-0.08470117919580131,1.4322888646913952,1.839297741644441,136.85064647871286,"[462.1917752399525, 144.27070263344578, 92.49606272548105]",0.1335444278530203,0.0,1e-06,-903.6311478744516,True,True
DFT_Cu_0063,Cu,699.8456432132513,7.578994122539447,FCC,3.61,"[4, 4, 4]",0.09800129941169917,487.53030162148815,LDA,-0.06321636415316406,1.5723031678607136,1.55282980657139,147.43497138051586,"[439.25304033900505, 148.1714170498103, 85.03072920287237]",0.06941972112265042,0.0,1e-06,-594.9675601416591,True,True
DFT_Cu_0064,Cu,508.08556525356596,6.794049429969621,FCC,3.61,"[4, 4, 4]",0.03169085520094319,459.3926706143938,PBE0,-0.01692046185425588,1.4015215834522574,1.6912542184953259,143.3836207927037,"[482.4236291306996, 133.72401134349732, 56.35170089066586]",0.03329689779049652,0.0,1e-06,-861.3723532544653,True,True
DFT_Cu_0065,Cu,840.3114008916984,3.8465067228412475,FCC,3.61,"[4, 4, 4]",0.03391037459275702,542.6797693531696,LDA,-0.040194808342049956,1.4362497313134013,1.791954226618911,149.78676971394717,"[422.9122775516747, 162.049901434517, 75.46987453342922]",0.010472751577330738,0.0,1e-06,-926.9291999534751,True,True
DFT_Cu_0066,Cu,633.9104488618582,6.456231637301925,FCC,3.61,"[4, 4, 4]",0.048921530113448394,559.0947064098548,PBE0,-0.09196540228939679,1.3039027841086093,1.6160575928841077,140.14647424886397,"[405.2303326511128, 139.46190399845813, 52.433223734327804]",0.029207862104055904,0.0,1e-06,-559.7889837900484,True,True
DFT_Cu_0067,Cu,982.8690618486075,7.489444547972451,FCC,3.61,"[4, 4, 4]",0.07488566912867811,506.7013678073491,PBE,0.004168464818025824,1.4351370752145487,1.781604000551828,148.76355300553038,"[401.8012404593287, 130.6156916788867, 97.07492741508544]",0.006008785225693164,0.0,1e-06,-779.8327169180723,True,True
DFT_Cu_0068,Cu,1434.2488352822286,8.61443199896996,FCC,3.61,"[4, 4, 4]",0.09746732765670878,482.0128565275766,PBE0,-0.06318719181143065,1.5543940432302157,1.7542813404733484,139.15335076592478,"[384.70602368523845, 139.7513128440846, 58.71899551743328]",0.11359631597236378,0.0,1e-06,-956.2716049576696,True,True
DFT_Cu_0069,Cu,485.43944099508724,5.133039056209374,FCC,3.61,"[4, 4, 4]",0.07427866174297451,588.640470580224,PBE0,-0.03518138172847419,1.5305998564159513,1.6922747753148202,140.13927585067992,"[487.1276383461196, 115.07390205444754, 97.78012407583482]",0.11814738643612238,0.0,1e-06,-967.4613962226013,True,True
DFT_Cu_0070,Cu,788.7333888939775,7.476031448409924,FCC,3.61,"[4, 4, 4]",0.03901515880199473,451.48430886923535,PBE,-0.07085143089219977,1.3724359279875022,1.7474034513675083,149.84739152880923,"[472.3548416579743, 172.74607338824808, 97.7701690046931]",0.026275319583472415,0.0,1e-06,-747.4301460034014,True,True
DFT_Cu_0071,Cu,765.834636141932,8.640683294461645,FCC,3.61,"[4, 4, 4]",0.04685668347101815,434.5632602272383,LDA,-0.08591857010583503,1.4917653002836666,1.7571652888043954,142.0354313616575,"[474.62794405901957, 127.672891767043, 86.20956318998861]",0.026722391714944976,0.0,1e-06,-887.1509834676824,True,True
DFT_Cu_0072,Cu,635.0263669474803,3.3148783708907956,FCC,3.61,"[4, 4, 4]",0.09343589331008571,465.9104869991003,PBE0,-0.08980796570766203,1.2128627321921814,1.7150145240632793,134.17611384428568,"[409.4749761720006, 115.74029443991454, 82.08431824327016]",0.018664133332091198,0.0,1e-06,-823.7337120111079,True,True
DFT_Cu_0073,Cu,906.9993449773364,3.7235469095700866,FCC,3.61,"[4, 4, 4]",0.049980176593132475,593.6408949788832,LDA,0.026520752594280272,1.042242270903309,1.8126896590821826,146.95878417176803,"[451.0242301641881, 130.31388853923158, 102.25863039490551]",0.057564817769240634,0.0,1e-06,-686.1037608998298,True,True
DFT_Cu_0074,Cu,999.4091303929,4.270998317335292,FCC,3.61,"[4, 4, 4]",0.085730319246853,436.9488269811967,PBE0,0.00786601937156338,1.4637032279928948,1.8270078775446728,149.85538151637536,"[389.47271843293464, 128.89045567003367, 92.18554667208349]",0.04093433858603257,0.0,1e-06,-918.9304405378485,True,True
DFT_Cu_0075,Cu,756.3587974241677,2.3874395730564557,FCC,3.61,"[4, 4, 4]",0.047996305038710205,401.15870108111335,PBE,-0.028205657287031408,1.3967680432851188,1.7669258656972289,148.98457893466002,"[477.2705695426764, 148.6288894185408, 53.43705653136748]",0.05039780469503716,0.0,1e-06,-948.4043002189369,True,True
DFT_Cu_0076,Cu,852.1985639915374,3.7589835326332386,FCC,3.61,"[4, 4, 4]",0.024770702591791684,455.53835392992,PBE,-0.03264896093231988,1.4135245205150926,1.7617076190882552,144.13954414092584,"[441.66734373264245, 144.34469933073225, 48.70552318353927]",0.06728272680653492,0.0,1e-06,-612.2098992363825,True,True
DFT_Cu_0077,Cu,1126.6070691814725,5.173080927942331,FCC,3.61,"[4, 4, 4]",0.047916173161328485,503.5973028585968,PBE0,-0.02177454685413213,1.4201579137919378,1.8044644053096468,149.9941168039178,"[480.25449238570013, 129.66082335173866, 102.03631724301815]",0.011512453912309316,0.0,1e-06,-703.2120818505302,True,True
DFT_Cu_0078,Cu,519.2142250496802,9.233677202381607,FCC,3.61,"[4, 4, 4]",0.07346379298616774,414.77252167149265,LDA,-0.04437480537675658,1.5499507489329232,1.6721599432633352,144.40622269621426,"[479.90522849488315, 137.43833933679392, 57.550156139019705]",0.26798856859451176,0.0,1e-06,-596.9102665737262,True,True
DFT_Cu_0079,Cu,1238.2362943025462,1.6043419761542155,FCC,3.61,"[4, 4, 4]",0.0414639243280642,588.3641314324748,PBE,-0.04377658089567223,1.221644970594332,1.8185872884635244,144.101575409086,"[410.63087855456183, 138.94552599143, 73.54947539047942]",0.07958006318120205,0.0,1e-06,-975.641620006497,True,True
DFT_Cu_0080,Cu,653.3901798035366,6.442724449336021,FCC,3.61,"[4, 4, 4]",0.0910785008230348,429.54240442302165,PBE0,-0.02990586576373563,1.6667394187429343,1.6185014131580184,144.43016810772488,"[386.23324323016624, 166.12256132498044, 51.54494396817995]",0.028571885389236343,0.0,1e-06,-669.0431099664082,True,True
DFT_Cu_0081,Cu,625.0128537259278,1.4947045919080126,FCC,3.61,"[4, 4, 4]",0.08944241066584376,448.7830511357251,LDA,-0.05051385319583387,0.8968877279515625,1.5581863453307352,145.2957297115374,"[435.1508697575963, 141.07293934775626, 91.40061786103442]",0.0015030657497924788,0.0,1e-06,-993.5135043969765,True,True
DFT_Cu_0082,Cu,366.2572618812288,7.713370369028104,FCC,3.61,"[4, 4, 4]",0.04644936520652722,438.6604379570809,LDA,0.0046578617151989965,1.2185039390156802,1.866315559951178,144.54246568777535,"[457.27231265485483, 127.25525766134164, 69.24870821864047]",0.060925976824712604,0.0,1e-06,-741.6541417179699,True,True
DFT_Cu_0083,Cu,852.9200666637017,0.5652299725811472,FCC,3.61,"[4, 4, 4]",0.07791222399147722,445.2784290366448,PBE,-0.08275967636166644,1.5386647508813067,1.799234788084079,136.50781986606236,"[456.7856333020785, 160.23989033724004, 55.63671197543035]",0.04675008480329514,0.0,1e-06,-610.1370372344768,True,True
DFT_Cu_0084,Cu,391.5539744398451,6.257291426046575,FCC,3.61,"[4, 4, 4]",0.02425563806485654,402.3513039854352,PBE,-0.14822215501735067,1.3217996507420409,2.0742814117732586,138.31463421300066,"[357.737817754981, 118.17728067491453, 64.15887007283837]",0.038449874282410576,0.0,1e-06,-570.1804962463325,True,True
DFT_Cu_0085,Cu,984.4196054960373,0.38158973554040077,FCC,3.61,"[4, 4, 4]",0.07992094822112183,557.990527669411,PBE,-0.07392093332693256,1.8070587439720271,1.7178726354412612,139.66058564229886,"[407.42277305538073, 152.5663700149216, 53.943019037505984]",0.21379995269681357,0.0,1e-06,-966.1892336744368,True,True
DFT_Cu_0086,Cu,1182.5673754120708,5.967516472195541,FCC,3.61,"[4, 4, 4]",0.04989161321723195,519.8404358815466,PBE0,0.007683162684249421,1.3758854616606992,1.7966429837392048,145.45054844469726,"[454.21007641741573, 136.97604105915505, 45.77310615657392]",0.06459934442610153,0.0,1e-06,-957.3335088504172,True,True
DFT_Cu_0087,Cu,662.527296778075,2.2930903312031004,FCC,3.61,"[4, 4, 4]",0.07890689812373154,563.397574683573,PBE0,-0.14743198585324363,1.4248002256993362,1.8018166458165972,144.3330341924159,"[383.2988364746194, 137.8933172061602, 58.14207108886339]",0.03983280195275831,0.0,1e-06,-707.9845597784349,True,True
DFT_Cu_0088,Cu,953.1003426171139,9.757396515980666,FCC,3.61,"[4, 4, 4]",0.022509903332143467,481.8552598640032,LDA,-0.1302774260436056,0.9226456664177836,1.7777478239691913,139.2646167652596,"[466.23736323416017, 125.22246321345553, 42.28507717133407]",0.05879739698011471,0.0,1e-06,-774.2166430279176,True,True
DFT_Cu_0089,Cu,1087.8481530598838,1.4243445395876841,FCC,3.61,"[4, 4, 4]",0.09141152876555166,483.12256732017335,PBE0,-0.07488830435169205,1.4041894187594235,1.590560657533872,146.68210581484948,"[477.0473592818051, 164.52550014537994, 47.88239262242962]",0.010697086493262335,0.0,1e-06,-646.7579820453233,True,True
DFT_Cu_0090,Cu,633.3377122422587,1.853856066096401,FCC,3.61,"[4, 4, 4]",0.08516359475659442,436.6341270969296,PBE0,-0.02280457488980507,1.5039566885318387,1.730853185375549,151.02537879973613,"[446.48671560833003, 141.61149382403212, 75.45605269935089]",0.05200349944986841,0.0,1e-06,-872.1574415966808,True,True
DFT_Cu_0091,Cu,1240.9421904801834,7.93748546704448,FCC,3.61,"[4, 4, 4]",0.08850527344811616,557.5238699352271,PBE0,-0.005307396923514521,1.37373738691896,1.7705107018886934,143.35078483487743,"[438.45043728517766, 127.92699538864821, 50.59157588237209]",0.017905730439583264,0.0,1e-06,-773.7870585533716,True,True
DFT_Cu_0092,Cu,1214.1162063613292,0.911327325212965,FCC,3.61,"[4, 4, 4]",0.06594583776206178,550.9545076613613,PBE0,0.031040815372444658,1.5942435286360495,1.6145623263921691,143.42517315784633,"[495.47443594415245, 132.01626859780083, 50.187160600851584]",0.04977665163689676,0.0,1e-06,-789.385245665029,True,True
DFT_Cu_0093,Cu,392.66428834976506,7.549005440409894,FCC,3.61,"[4, 4, 4]",0.03288219022405557,566.1952971731597,PBE,-0.09578976060243147,1.7080693637321875,1.72954904307943,146.4327647203981,"[404.8227830674643, 125.17797053045533, 66.2794928918032]",0.2161244727237205,0.0,1e-06,-925.7815554148923,True,True
DFT_Cu_0094,Cu,1117.2228629430251,9.055797753564361,FCC,3.61,"[4, 4, 4]",0.05799358201586777,423.1753161623208,LDA,-0.006535562749906153,1.2332138024769408,1.7264683693309386,147.85148092540263,"[378.01791511315406, 172.50087107255385, 63.90038541272571]",0.0006916648686906431,0.0,1e-06,-875.096599368681,True,True
DFT_Cu_0095,Cu,715.7369863133148,0.3566050385197228,FCC,3.61,"[4, 4, 4]",0.08921972983527812,450.7171940945961,PBE,-0.10657758333736396,0.9996011905049231,1.6058072827996723,148.28696593771923,"[373.36045759296485, 169.6369854344621, 79.15022493205755]",0.009386911052906448,0.0,1e-06,-834.9528800896031,True,True
DFT_Cu_0096,Cu,925.9151564191985,8.527484378143086,FCC,3.61,"[4, 4, 4]",0.0454461641521013,446.4958997977402,LDA,-0.0720644504203725,1.3777041818119142,1.643800663824138,141.21485933297242,"[460.4008139916093, 113.11015791660584, 48.8820724298712]",0.0052129195499520525,0.0,1e-06,-814.8033693409976,True,True
DFT_Cu_0097,Cu,556.8587729840054,1.0621418868654342,FCC,3.61,"[4, 4, 4]",0.04576902613004834,522.6258957073327,PBE0,-0.021360674967850678,1.3664630200850332,1.8676887899970898,147.9442248117268,"[513.6885108835075, 127.41919137262097, 71.59375939607403]",0.04359543698769363,0.0,1e-06,-565.3734660065575,True,True
DFT_Cu_0098,Cu,956.3097491787258,1.8562719332070599,FCC,3.61,"[4, 4, 4]",0.04777707549776342,459.7940975343365,LDA,-0.02422055032304045,1.4700570863379359,1.7302553804111231,157.97314456359135,"[500.91263909140883, 188.31535278922908, 81.02582088322552]",0.057876513326096,0.0,1e-06,-980.6960532015293,True,True
DFT_Cu_0099,Cu,641.6887744951139,1.7294639380720211,FCC,3.61,"[4, 4, 4]",0.0985836771983429,495.2149991702996,PBE,-0.1494425799962007,0.8368856000936752,1.751146552104903,152.96195145860466,"[453.2387420809848, 136.54156622563022, 98.04738781005378]",0.004770559057899043,0.0,1e-06,-738.362515887886,True,True
DFT_Cu_0100,Cu,1034.2836858216242,0.021185216793616624,FCC,3.61,"[4, 4, 4]",0.058410358803557966,581.9617963973931,PBE,0.009305543386095544,1.6335506743242525,1.7042354217385776,149.25402095685791,"[397.3459437234192, 160.38726638593286, 52.14040914076014]",0.09761134884897187,0.0,1e-06,-857.4538670218543,True,True
DFT_Cu_0101,Cu,861.6452588007357,5.293471476424594,FCC,3.61,"[4, 4, 4]",0.025820794526604855,576.9977211341526,LDA,-0.03470914248380952,1.3972969040266205,1.6538202886490734,150.1317369526263,"[454.6842505804769, 127.94958379483023, 58.85821518148923]",0.01805269977284836,0.0,1e-06,-590.20192661569,True,True
DFT_Cu_0102,Cu,1017.1245709567833,1.689655246717321,FCC,3.61,"[4, 4, 4]",0.09637714941242373,590.2884449489005,PBE,-0.05152863921712472,1.0503567764590696,1.7067149854925396,140.91609260869723,"[435.2632213936777, 139.64392987117168, 49.00288406266312]",0.023046818032494237,0.0,1e-06,-632.106283175717,True,True
DFT_Cu_0103,Cu,300.11192162549145,8.458191807713561,FCC,3.61,"[4, 4, 4]",0.08104533685419821,565.4261739517714,PBE,-0.12016987012914074,1.517512513031745,1.7240657128158963,138.71584277967435,"[474.9892804527242, 115.15381061335046, 72.16466977239709]",0.042448472940561206,0.0,1e-06,-628.1584796510299,True,True
DFT_Cu_0104,Cu,1392.527180577311,8.862661990558598,FCC,3.61,"[4, 4, 4]",0.06990391561471108,550.6983602968484,PBE0,0.07413354165569434,1.3813823869009803,1.8329687535235006,147.69583337243535,"[444.2296452655129, 124.76753333967815, 67.07173447706379]",0.06368438242956247,0.0,1e-06,-568.6350197553456,True,True
DFT_Cu_0105,Cu,688.0483488608081,0.8032830418096437,FCC,3.61,"[4, 4, 4]",0.08291604097420747,458.5982952222095,LDA,-0.08226522007830844,1.2533162351167617,1.728615222078099,147.0814266188643,"[480.9535635949386, 172.78321541939755, 97.44816599405038]",0.10794567984521451,0.0,1e-06,-756.0903235770224,True,True
DFT_Cu_0106,Cu,365.74936122760425,9.984736845350287,FCC,3.61,"[4, 4, 4]",0.09835523934650543,426.4324368027409,LDA,-0.030569781012318126,1.314800377461217,1.71165994085772,152.08257528503714,"[398.199542544059, 136.09523463580607, 86.56811355448211]",0.08857878789790202,0.0,1e-06,-807.4012955932338,True,True
DFT_Cu_0107,Cu,466.6324877175497,0.6470183894833503,FCC,3.61,"[4, 4, 4]",0.05734771515035603,458.1176932864775,LDA,-0.042538113518157054,1.3086422888554343,1.768449742250123,139.0367572069795,"[449.3106381246933, 139.7854865035371, 72.55868058550946]",0.04411742886539269,0.0,1e-06,-973.2458020529134,True,True
DFT_Cu_0108,Cu,505.11269603787844,9.252615379869654,FCC,3.61,"[4, 4, 4]",0.09416578535347724,579.1020800497811,LDA,0.016325206162512526,1.344905413937307,1.6733970937104374,150.80743504176652,"[498.2148414782828, 126.15478921189121, 98.02352101465954]",0.057059291019601555,0.0,1e-06,-770.654779460905,True,True
DFT_Cu_0109,Cu,734.1803273232229,0.13919503667312205,FCC,3.61,"[4, 4, 4]",0.033416710813749695,489.2482723403666,PBE,-0.10503113114018542,1.3715350136611513,1.721112400705372,143.67923563137424,"[433.9734659264822, 120.41235426400694, 57.8370561339348]",0.030047429803009052,0.0,1e-06,-560.2086340613769,True,True
DFT_Cu_0110,Cu,1343.7138121864486,1.7886991793553964,FCC,3.61,"[4, 4, 4]",0.025693558325644787,485.6831133146285,LDA,-0.09756553062726972,1.2821027353279244,1.794230402624537,145.5549989827122,"[390.35623342240757, 139.9441660622381, 99.2118476556636]",0.06933836893168564,0.0,1e-06,-773.3787007591138,True,True
DFT_Cu_0111,Cu,1055.2816919243464,7.009767010625232,FCC,3.61,"[4, 4, 4]",0.046716888026002754,420.7137977399527,PBE,-0.03805465217965535,1.7919120017274175,1.7838265508101514,141.42407782343523,"[485.5552282637029, 166.41069423070044, 75.99504317017784]",0.03388313325740261,0.0,1e-06,-534.2101151605941,True,True
DFT_Cu_0112,Cu,1170.4009767289076,5.94275114986289,FCC,3.61,"[4, 4, 4]",0.02181724997182256,510.0691845916971,PBE0,-0.15402445575589682,1.5651023421696046,1.8693384652375844,147.24567029786414,"[386.89354638798574, 174.9178812824491, 58.27187732726586]",0.029687059225301345,0.0,1e-06,-681.0109121734058,True,True
DFT_Cu_0113,Cu,1177.3680477040193,2.315631987761045,FCC,3.61,"[4, 4, 4]",0.07400287110614329,575.8600107918048,LDA,0.04745767529645478,1.1618542872121793,1.6845413925155441,151.27570829308408,"[392.1580322768938, 167.62230839991335, 84.67245593660522]",0.036112295131579014,0.0,1e-06,-962.8604246012218,True,True
DFT_Cu_0114,Cu,952.7615215482011,3.103256210720801,FCC,3.61,"[4, 4, 4]",0.03461423053789356,590.6638620895023,LDA,-0.06997463587765715,1.2732767410082828,1.8209804835097319,147.16016738729004,"[390.9652898642387, 141.39940330863993, 64.99978317586762]",0.05171404602258389,0.0,1e-06,-851.3678723757272,True,True
DFT_Cu_0115,Cu,1092.705910897576,8.747163235225948,FCC,3.61,"[4, 4, 4]",0.09989403980478155,581.9158882470985,PBE,0.00975330732340881,1.4573166921855212,1.7260989484725142,136.34107434375096,"[444.568099106799, 161.98157136653785, 43.78955513086516]",0.145607895128686,0.0,1e-06,-929.3446435008188,True,True
DFT_Cu_0116,Cu,1063.3656499364536,7.450850681180249,FCC,3.61,"[4, 4, 4]",0.0675859900852193,561.9077212038396,PBE,0.06892402515546082,1.206329427151377,1.7109275816916076,140.5965995498196,"[451.7205436757941, 132.9982596908568, 61.79564863344788]",0.010783120065690857,0.0,1e-06,-942.2303717644554,True,True
DFT_Cu_0117,Cu,1306.0409182913395,0.7139710460153337,FCC,3.61,"[4, 4, 4]",0.07672789439972307,498.53479045389827,LDA,-0.1349360602213302,1.2659656858370285,1.7563956532413796,145.7048502305705,"[446.7906616090168, 155.48196277497289, 74.7598334859054]",0.007985024382506813,0.0,1e-06,-876.8635390505133,True,True
DFT_Cu_0118,Cu,1069.0183473411332,1.5479113600679095,FCC,3.61,"[4, 4, 4]",0.023206612956851613,538.206207836821,LDA,-0.03609396554754867,1.0091637601155994,1.8698128363031492,141.77457023346318,"[437.1721627871982, 135.04510571944112, 61.0611695074786]",0.12223208293182677,0.0,1e-06,-567.1086073765246,True,True
