building_id,period,year,month,monthly_energy_kwh,retrofit,retrofit_date,retrofit_scopes,savings_fraction_post
B00133,2025-02-28,2025,2,1604228.133645221,False,,,0.0
B00133,2025-03-31,2025,3,1387200.2314590395,False,,,0.0
B00133,2025-04-30,2025,4,1657857.4463462497,False,,,0.0
B00133,2025-05-31,2025,5,1507572.7653604054,False,,,0.0
B00133,2025-06-30,2025,6,1437176.5378383014,False,,,0.0
B00133,2025-07-31,2025,7,1567060.906430268,False,,,0.0
B00133,2025-08-31,2025,8,1584799.8916012892,False,,,0.0
B00133,2025-09-30,2025,9,1324589.3607966213,False,,,0.0
B00133,2025-10-31,2025,10,1475904.4783345815,False,,,0.0
B00133,2025-11-30,2025,11,1382070.8854311842,False,,,0.0
B00133,2025-12-31,2025,12,1520354.6712210607,False,,,0.0
B00134,2022-01-31,2022,1,239836.11470610456,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-02-28,2022,2,255007.80305573286,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-03-31,2022,3,243989.9863412473,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-04-30,2022,4,261547.5993497738,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-05-31,2022,5,224953.0636064259,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-06-30,2022,6,227659.86399143533,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-07-31,2022,7,233793.7106159293,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-08-31,2022,8,233047.84794437393,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-09-30,2022,9,205949.5619314488,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-10-31,2022,10,236580.8326877228,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-11-30,2022,11,256199.1975179888,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2022-12-31,2022,12,254566.41238578616,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2023-01-31,2023,1,249597.9137928181,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2023-02-28,2023,2,245394.87104382517,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2023-03-31,2023,3,258113.28024125856,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2023-04-30,2023,4,251854.2662681056,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2023-05-31,2023,5,213047.02386736346,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2023-06-30,2023,6,221554.04145312004,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2023-07-31,2023,7,215601.12262655355,True,2023-07-31,"envelope,hvac,controls",0.0
B00134,2023-08-31,2023,8,163441.0380040013,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2023-09-30,2023,9,157061.3467681528,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2023-10-31,2023,10,177810.45174351742,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2023-11-30,2023,11,167004.1772786819,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2023-12-31,2023,12,183338.41452478102,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-01-31,2024,1,185888.73451928765,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-02-29,2024,2,175068.55383652594,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-03-31,2024,3,181449.79456778357,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-04-30,2024,4,165675.88242601836,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-05-31,2024,5,167230.30292895372,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-06-30,2024,6,156183.90491251543,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-07-31,2024,7,160438.76476530932,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-08-31,2024,8,167343.88206013344,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-09-30,2024,9,173672.39035705387,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-10-31,2024,10,160884.53344961992,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-11-30,2024,11,158740.90606343496,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2024-12-31,2024,12,167698.5016422694,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-01-31,2025,1,164198.17135650382,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-02-28,2025,2,171033.5625702859,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-03-31,2025,3,170982.0336106284,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-04-30,2025,4,157439.41927647672,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-05-31,2025,5,163286.65654129136,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-06-30,2025,6,157494.06267219374,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-07-31,2025,7,172456.8204958596,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-08-31,2025,8,159998.12844598497,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-09-30,2025,9,153617.9564149398,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-10-31,2025,10,155368.94455987864,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-11-30,2025,11,174773.0125068305,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00134,2025-12-31,2025,12,179535.166094178,True,2023-07-31,"envelope,hvac,controls",0.28431097998519794
B00135,2022-01-31,2022,1,360302.28046703007,False,,,0.0
B00135,2022-02-28,2022,2,407805.3499603282,False,,,0.0
B00135,2022-03-31,2022,3,340535.17094799614,False,,,0.0
B00135,2022-04-30,2022,4,369039.26224696956,False,,,0.0
B00135,2022-05-31,2022,5,342650.7930690696,False,,,0.0
B00135,2022-06-30,2022,6,318101.27689759823,False,,,0.0
B00135,2022-07-31,2022,7,356310.9614374401,False,,,0.0
B00135,2022-08-31,2022,8,360017.82535006397,False,,,0.0
B00135,2022-09-30,2022,9,351803.53532036755,False,,,0.0
B00135,2022-10-31,2022,10,374734.44067217695,False,,,0.0
B00135,2022-11-30,2022,11,358654.6630207277,False,,,0.0
B00135,2022-12-31,2022,12,380896.3695588223,False,,,0.0
B00135,2023-01-31,2023,1,360439.31350132,False,,,0.0
B00135,2023-02-28,2023,2,365696.06026429206,False,,,0.0
B00135,2023-03-31,2023,3,370254.00795805943,False,,,0.0
B00135,2023-04-30,2023,4,359544.9931853785,False,,,0.0
B00135,2023-05-31,2023,5,330802.338417879,False,,,0.0
B00135,2023-06-30,2023,6,354287.041464286,False,,,0.0
B00135,2023-07-31,2023,7,357240.38921731495,False,,,0.0
B00135,2023-08-31,2023,8,332302.96134059015,False,,,0.0
B00135,2023-09-30,2023,9,384520.88763721904,False,,,0.0
B00135,2023-10-31,2023,10,398559.643805387,False,,,0.0
B00135,2023-11-30,2023,11,321173.65591731464,False,,,0.0
B00135,2023-12-31,2023,12,397831.6034132966,False,,,0.0
B00135,2024-01-31,2024,1,396126.08414428495,False,,,0.0
B00135,2024-02-29,2024,2,381833.32384676044,False,,,0.0
B00135,2024-03-31,2024,3,362994.6805116032,False,,,0.0
B00135,2024-04-30,2024,4,362566.9656919847,False,,,0.0
B00135,2024-05-31,2024,5,330513.2637873431,False,,,0.0
B00135,2024-06-30,2024,6,330695.7838818055,False,,,0.0
B00135,2024-07-31,2024,7,322352.7213089963,False,,,0.0
B00135,2024-08-31,2024,8,344899.091289118,False,,,0.0
B00135,2024-09-30,2024,9,364254.31436051166,False,,,0.0
B00135,2024-10-31,2024,10,388106.22756243957,False,,,0.0
B00135,2024-11-30,2024,11,383624.8936746065,False,,,0.0
B00135,2024-12-31,2024,12,368205.6682601177,False,,,0.0
B00135,2025-01-31,2025,1,391074.15133677004,False,,,0.0
B00135,2025-02-28,2025,2,375249.4199354098,False,,,0.0
B00135,2025-03-31,2025,3,365999.639213108,False,,,0.0
B00135,2025-04-30,2025,4,368716.6621094953,False,,,0.0
B00135,2025-05-31,2025,5,313089.89221375284,False,,,0.0
B00135,2025-06-30,2025,6,331805.36663451575,False,,,0.0
B00135,2025-07-31,2025,7,391067.54598159774,False,,,0.0
B00135,2025-08-31,2025,8,330041.04885940393,False,,,0.0
B00135,2025-09-30,2025,9,354376.75525016245,False,,,0.0
B00135,2025-10-31,2025,10,377532.3119468152,False,,,0.0
B00135,2025-11-30,2025,11,367044.52235749876,False,,,0.0
B00135,2025-12-31,2025,12,386750.70760151796,False,,,0.0
B00136,2022-01-31,2022,1,166397.3103160858,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-02-28,2022,2,179212.98288101316,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-03-31,2022,3,157958.56755525735,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-04-30,2022,4,153050.11327634976,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-05-31,2022,5,164382.87978085302,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-06-30,2022,6,143321.67666268826,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-07-31,2022,7,154812.66447821722,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-08-31,2022,8,162722.57658047992,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-09-30,2022,9,159289.40539644408,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-10-31,2022,10,165698.44045483437,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-11-30,2022,11,166475.5201859758,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2022-12-31,2022,12,170099.65803511898,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2023-01-31,2023,1,158149.0376091051,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2023-02-28,2023,2,181537.54575044368,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2023-03-31,2023,3,162529.76668598238,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2023-04-30,2023,4,157620.39029484623,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2023-05-31,2023,5,158489.73242020613,True,2023-05-31,"envelope,hvac,controls",0.0
B00136,2023-06-30,2023,6,115461.42516207202,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2023-07-31,2023,7,106361.62446622076,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2023-08-31,2023,8,108114.49832369598,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2023-09-30,2023,9,116347.06656726326,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2023-10-31,2023,10,117324.71339798957,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2023-11-30,2023,11,114171.95174086491,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2023-12-31,2023,12,116720.33475294625,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-01-31,2024,1,119544.06120746923,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-02-29,2024,2,113820.582514492,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-03-31,2024,3,110046.51714952308,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-04-30,2024,4,109553.33992498917,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-05-31,2024,5,103261.3828038429,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-06-30,2024,6,119408.95500590802,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-07-31,2024,7,103117.68581459981,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-08-31,2024,8,111814.61927352866,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-09-30,2024,9,100193.2670405357,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-10-31,2024,10,110542.3842884387,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-11-30,2024,11,125998.22216664921,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2024-12-31,2024,12,117370.843313039,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-01-31,2025,1,109747.02907399995,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-02-28,2025,2,115898.72306661622,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-03-31,2025,3,106591.94613365123,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-04-30,2025,4,102318.96500024365,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-05-31,2025,5,119590.08278282029,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-06-30,2025,6,106668.6428556126,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-07-31,2025,7,109050.06443259746,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-08-31,2025,8,115216.47904970484,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-09-30,2025,9,106702.64985027045,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-10-31,2025,10,114775.51844580789,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-11-30,2025,11,116889.48897180073,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00136,2025-12-31,2025,12,114060.74900662262,True,2023-05-31,"envelope,hvac,controls",0.29428041451207004
B00137,2022-01-31,2022,1,469538.99241770006,False,,,0.0
B00137,2022-02-28,2022,2,494209.13683139277,False,,,0.0
B00137,2022-03-31,2022,3,473379.0009520382,False,,,0.0
B00137,2022-04-30,2022,4,435508.45611799555,False,,,0.0
B00137,2022-05-31,2022,5,544997.1293852256,False,,,0.0
B00137,2022-06-30,2022,6,446178.40798087965,False,,,0.0
B00137,2022-07-31,2022,7,453843.294469956,False,,,0.0
B00137,2022-08-31,2022,8,434776.6277860186,False,,,0.0
B00137,2022-09-30,2022,9,447137.70214098797,False,,,0.0
B00137,2022-10-31,2022,10,447901.9446799898,False,,,0.0
B00137,2022-11-30,2022,11,508339.48635890236,False,,,0.0
B00137,2022-12-31,2022,12,482667.99020967423,False,,,0.0
B00137,2023-01-31,2023,1,492081.29672522,False,,,0.0
B00137,2023-02-28,2023,2,496868.9363069606,False,,,0.0
B00137,2023-03-31,2023,3,454520.8129954015,False,,,0.0
B00137,2023-04-30,2023,4,477454.9277549979,False,,,0.0
B00137,2023-05-31,2023,5,456341.07858775713,False,,,0.0
B00137,2023-06-30,2023,6,461529.8308596236,False,,,0.0
B00137,2023-07-31,2023,7,439891.5352937994,False,,,0.0
B00137,2023-08-31,2023,8,452454.51628427097,False,,,0.0
B00137,2023-09-30,2023,9,472005.7939057925,False,,,0.0
B00137,2023-10-31,2023,10,494564.50463386707,False,,,0.0
B00137,2023-11-30,2023,11,467353.95786604634,False,,,0.0
B00137,2023-12-31,2023,12,516121.6746088331,False,,,0.0
B00137,2024-01-31,2024,1,471489.31439515454,False,,,0.0
B00137,2024-02-29,2024,2,487873.5394522354,False,,,0.0
B00137,2024-03-31,2024,3,486943.6366629077,False,,,0.0
B00137,2024-04-30,2024,4,475412.3465664274,False,,,0.0
B00137,2024-05-31,2024,5,403445.6562467646,False,,,0.0
B00137,2024-06-30,2024,6,429769.00292776746,False,,,0.0
B00137,2024-07-31,2024,7,444347.5022995314,False,,,0.0
B00137,2024-08-31,2024,8,472206.9202036531,False,,,0.0
B00137,2024-09-30,2024,9,444213.34036266553,False,,,0.0
B00137,2024-10-31,2024,10,507264.63812368206,False,,,0.0
B00137,2024-11-30,2024,11,440736.3079259849,False,,,0.0
B00137,2024-12-31,2024,12,494336.3320633275,False,,,0.0
B00137,2025-01-31,2025,1,508843.7142864277,False,,,0.0
B00137,2025-02-28,2025,2,492897.56346507417,False,,,0.0
B00137,2025-03-31,2025,3,490142.1075302866,False,,,0.0
B00137,2025-04-30,2025,4,493817.7906171117,False,,,0.0
B00137,2025-05-31,2025,5,441906.51249186497,False,,,0.0
B00137,2025-06-30,2025,6,464746.6419635296,False,,,0.0
B00137,2025-07-31,2025,7,471983.3766733157,False,,,0.0
B00137,2025-08-31,2025,8,446392.6154795945,False,,,0.0
B00137,2025-09-30,2025,9,407579.54334202147,False,,,0.0
B00137,2025-10-31,2025,10,444264.84191424376,False,,,0.0
B00137,2025-11-30,2025,11,463405.6365492648,False,,,0.0
B00137,2025-12-31,2025,12,466718.0747859263,False,,,0.0
B00138,2022-01-31,2022,1,404315.4523388812,False,,,0.0
B00138,2022-02-28,2022,2,409228.37314244645,False,,,0.0
B00138,2022-03-31,2022,3,421111.72941723187,False,,,0.0
B00138,2022-04-30,2022,4,381410.23651457165,False,,,0.0
B00138,2022-05-31,2022,5,371917.734523234,False,,,0.0
B00138,2022-06-30,2022,6,367529.87676511466,False,,,0.0
B00138,2022-07-31,2022,7,367773.51509292633,False,,,0.0
B00138,2022-08-31,2022,8,352993.559510668,False,,,0.0
B00138,2022-09-30,2022,9,368407.9203631212,False,,,0.0
B00138,2022-10-31,2022,10,375329.5583266025,False,,,0.0
B00138,2022-11-30,2022,11,414007.86472246185,False,,,0.0
B00138,2022-12-31,2022,12,394963.1437167932,False,,,0.0
B00138,2023-01-31,2023,1,400198.0202617909,False,,,0.0
B00138,2023-02-28,2023,2,446792.3736305977,False,,,0.0
B00138,2023-03-31,2023,3,400111.0018434863,False,,,0.0
B00138,2023-04-30,2023,4,402900.91814244626,False,,,0.0
B00138,2023-05-31,2023,5,325042.9140891197,False,,,0.0
B00138,2023-06-30,2023,6,375204.5398747921,False,,,0.0
B00138,2023-07-31,2023,7,377795.64622632327,False,,,0.0
B00138,2023-08-31,2023,8,379392.7574873992,False,,,0.0
B00138,2023-09-30,2023,9,380143.93204913917,False,,,0.0
B00138,2023-10-31,2023,10,380368.81269884284,False,,,0.0
B00138,2023-11-30,2023,11,367583.2089040606,False,,,0.0
B00138,2023-12-31,2023,12,422630.80587310274,False,,,0.0
B00138,2024-01-31,2024,1,398713.0777988571,False,,,0.0
B00138,2024-02-29,2024,2,369582.2599089981,False,,,0.0
B00138,2024-03-31,2024,3,428322.60286719317,False,,,0.0
B00138,2024-04-30,2024,4,415077.187324885,False,,,0.0
B00138,2024-05-31,2024,5,356426.12443927344,False,,,0.0
B00138,2024-06-30,2024,6,397549.7486355766,False,,,0.0
B00138,2024-07-31,2024,7,330140.8238828031,False,,,0.0
B00138,2024-08-31,2024,8,377846.2606487166,False,,,0.0
B00138,2024-09-30,2024,9,363568.14115475584,False,,,0.0
B00138,2024-10-31,2024,10,389783.5087195106,False,,,0.0
B00138,2024-11-30,2024,11,411011.510691246,False,,,0.0
B00138,2024-12-31,2024,12,423731.5829130407,False,,,0.0
B00138,2025-01-31,2025,1,418695.2206396389,False,,,0.0
B00138,2025-02-28,2025,2,408232.73677755403,False,,,0.0
B00138,2025-03-31,2025,3,415717.91177916765,False,,,0.0
B00138,2025-04-30,2025,4,369772.00636559626,False,,,0.0
B00138,2025-05-31,2025,5,385077.013599311,False,,,0.0
B00138,2025-06-30,2025,6,362891.32530608296,False,,,0.0
B00138,2025-07-31,2025,7,347780.52733375883,False,,,0.0
B00138,2025-08-31,2025,8,373503.1483561284,False,,,0.0
B00138,2025-09-30,2025,9,389540.67447974754,False,,,0.0
B00138,2025-10-31,2025,10,397219.33535174397,False,,,0.0
B00138,2025-11-30,2025,11,425507.3167582044,False,,,0.0
B00138,2025-12-31,2025,12,389208.70312203607,False,,,0.0
B00139,2022-01-31,2022,1,150553.73318455723,False,,,0.0
B00139,2022-02-28,2022,2,151806.28030905605,False,,,0.0
B00139,2022-03-31,2022,3,169428.9738413161,False,,,0.0
B00139,2022-04-30,2022,4,152312.69528342065,False,,,0.0
B00139,2022-05-31,2022,5,166000.5531450783,False,,,0.0
B00139,2022-06-30,2022,6,153257.88277123385,False,,,0.0
B00139,2022-07-31,2022,7,150325.5414685386,False,,,0.0
B00139,2022-08-31,2022,8,153307.0472115725,False,,,0.0
B00139,2022-09-30,2022,9,157327.6071648431,False,,,0.0
B00139,2022-10-31,2022,10,162354.76041379356,False,,,0.0
B00139,2022-11-30,2022,11,151505.3041095165,False,,,0.0
B00139,2022-12-31,2022,12,157562.32735143453,False,,,0.0
B00139,2023-01-31,2023,1,158649.3818698689,False,,,0.0
B00139,2023-02-28,2023,2,162859.21205930357,False,,,0.0
B00139,2023-03-31,2023,3,157210.39267125906,False,,,0.0
B00139,2023-04-30,2023,4,145848.8970641751,False,,,0.0
B00139,2023-05-31,2023,5,146225.42967124213,False,,,0.0
B00139,2023-06-30,2023,6,161688.4422385994,False,,,0.0
B00139,2023-07-31,2023,7,163002.6320151492,False,,,0.0
B00139,2023-08-31,2023,8,142293.34999997643,False,,,0.0
B00139,2023-09-30,2023,9,154264.34663779617,False,,,0.0
B00139,2023-10-31,2023,10,155020.43643838866,False,,,0.0
B00139,2023-11-30,2023,11,152524.88186954203,False,,,0.0
B00139,2023-12-31,2023,12,167728.95858842446,False,,,0.0
B00139,2024-01-31,2024,1,162503.48688918652,False,,,0.0
B00139,2024-02-29,2024,2,175380.72526411674,False,,,0.0
B00139,2024-03-31,2024,3,162776.19474356208,False,,,0.0
B00139,2024-04-30,2024,4,152914.05013023168,False,,,0.0
B00139,2024-05-31,2024,5,131613.34003580033,False,,,0.0
B00139,2024-06-30,2024,6,147820.90107161165,False,,,0.0
B00139,2024-07-31,2024,7,153715.45151761454,False,,,0.0
B00139,2024-08-31,2024,8,143340.400487363,False,,,0.0
B00139,2024-09-30,2024,9,158029.66970409974,False,,,0.0
B00139,2024-10-31,2024,10,160539.24233987622,False,,,0.0
B00139,2024-11-30,2024,11,145296.20218129532,False,,,0.0
B00139,2024-12-31,2024,12,160454.8143522849,False,,,0.0
B00139,2025-01-31,2025,1,165645.26762203508,False,,,0.0
B00139,2025-02-28,2025,2,168059.6276416585,False,,,0.0
B00139,2025-03-31,2025,3,160397.56667888354,False,,,0.0
B00139,2025-04-30,2025,4,155183.75430147222,False,,,0.0
B00139,2025-05-31,2025,5,148823.2887169262,False,,,0.0
B00139,2025-06-30,2025,6,146441.8393951071,False,,,0.0
B00139,2025-07-31,2025,7,147559.6062910211,False,,,0.0
B00139,2025-08-31,2025,8,140776.3573345597,False,,,0.0
B00139,2025-09-30,2025,9,156218.44338370638,False,,,0.0
B00139,2025-10-31,2025,10,152804.88294554377,False,,,0.0
B00139,2025-11-30,2025,11,163287.3809571707,False,,,0.0
B00139,2025-12-31,2025,12,157970.80634403802,False,,,0.0
B00140,2022-01-31,2022,1,8132.027428989928,True,2023-02-28,,0.0
B00140,2022-02-28,2022,2,7600.669632814801,True,2023-02-28,,0.0
B00140,2022-03-31,2022,3,8528.92646866658,True,2023-02-28,,0.0
B00140,2022-04-30,2022,4,8321.054256861546,True,2023-02-28,,0.0
B00140,2022-05-31,2022,5,7148.905988052917,True,2023-02-28,,0.0
B00140,2022-06-30,2022,6,7742.523128926335,True,2023-02-28,,0.0
B00140,2022-07-31,2022,7,7672.068357044035,True,2023-02-28,,0.0
B00140,2022-08-31,2022,8,7493.575113688607,True,2023-02-28,,0.0
B00140,2022-09-30,2022,9,7707.562680739549,True,2023-02-28,,0.0
B00140,2022-10-31,2022,10,8134.051004193908,True,2023-02-28,,0.0
B00140,2022-11-30,2022,11,7883.2234360369275,True,2023-02-28,,0.0
B00140,2022-12-31,2022,12,8551.651337931706,True,2023-02-28,,0.0
B00140,2023-01-31,2023,1,8435.474528914036,True,2023-02-28,,0.0
B00140,2023-02-28,2023,2,8887.798166151131,True,2023-02-28,,0.0
B00140,2023-03-31,2023,3,8065.047875713294,True,2023-02-28,,0.0
B00140,2023-04-30,2023,4,7941.797106987655,True,2023-02-28,,0.0
B00140,2023-05-31,2023,5,7604.714476118404,True,2023-02-28,,0.0
B00140,2023-06-30,2023,6,7948.463549112462,True,2023-02-28,,0.0
B00140,2023-07-31,2023,7,7105.727852555889,True,2023-02-28,,0.0
B00140,2023-08-31,2023,8,7148.3958175654625,True,2023-02-28,,0.0
B00140,2023-09-30,2023,9,8219.04579636013,True,2023-02-28,,0.0
B00140,2023-10-31,2023,10,7089.8871176811235,True,2023-02-28,,0.0
B00140,2023-11-30,2023,11,8203.954330980941,True,2023-02-28,,0.0
B00140,2023-12-31,2023,12,8812.434313772195,True,2023-02-28,,0.0
B00140,2024-01-31,2024,1,8526.66542574009,True,2023-02-28,,0.0
B00140,2024-02-29,2024,2,8953.789159109372,True,2023-02-28,,0.0
B00140,2024-03-31,2024,3,8403.619949539607,True,2023-02-28,,0.0
B00140,2024-04-30,2024,4,7990.883804951212,True,2023-02-28,,0.0
B00140,2024-05-31,2024,5,7853.096001278975,True,2023-02-28,,0.0
B00140,2024-06-30,2024,6,7057.832681699561,True,2023-02-28,,0.0
B00140,2024-07-31,2024,7,7732.146850681228,True,2023-02-28,,0.0
B00140,2024-08-31,2024,8,7598.850106717459,True,2023-02-28,,0.0
B00140,2024-09-30,2024,9,8014.222211328923,True,2023-02-28,,0.0
B00140,2024-10-31,2024,10,8449.815851064617,True,2023-02-28,,0.0
B00140,2024-11-30,2024,11,8414.401251550382,True,2023-02-28,,0.0
B00140,2024-12-31,2024,12,9229.560126167751,True,2023-02-28,,0.0
B00140,2025-01-31,2025,1,8699.21100692305,True,2023-02-28,,0.0
B00140,2025-02-28,2025,2,8539.91127506332,True,2023-02-28,,0.0
B00140,2025-03-31,2025,3,8263.587866633192,True,2023-02-28,,0.0
B00140,2025-04-30,2025,4,9109.05928613537,True,2023-02-28,,0.0
B00140,2025-05-31,2025,5,7901.805804885699,True,2023-02-28,,0.0
B00140,2025-06-30,2025,6,7426.075073407119,True,2023-02-28,,0.0
B00140,2025-07-31,2025,7,7718.49881527503,True,2023-02-28,,0.0
B00140,2025-08-31,2025,8,8015.048791559185,True,2023-02-28,,0.0
B00140,2025-09-30,2025,9,7678.430870590451,True,2023-02-28,,0.0
B00140,2025-10-31,2025,10,7979.646718688824,True,2023-02-28,,0.0
B00140,2025-11-30,2025,11,8390.833007451702,True,2023-02-28,,0.0
B00140,2025-12-31,2025,12,8484.927017344498,True,2023-02-28,,0.0
B00141,2022-01-31,2022,1,705968.2466572821,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-02-28,2022,2,649317.7501296906,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-03-31,2022,3,650536.6293416227,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-04-30,2022,4,672437.3512604656,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-05-31,2022,5,634129.1621194691,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-06-30,2022,6,581556.6678225849,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-07-31,2022,7,564069.6722758278,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-08-31,2022,8,620261.2939866101,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-09-30,2022,9,659759.9162275477,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-10-31,2022,10,628138.2372633017,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-11-30,2022,11,665476.2678059527,True,2023-12-31,"envelope,hvac",0.0
B00141,2022-12-31,2022,12,698637.3511350568,True,2023-12-31,"envelope,hvac",0.0
B00141,2023-01-31,2023,1,647072.5794074171,True,2023-12-31,"envelope,hvac",0.0
