time_hours,strain_sensor_0_mu_strain,strain_sensor_1_mu_strain,strain_sensor_2_mu_strain,strain_sensor_3_mu_strain,strain_sensor_4_mu_strain,strain_sensor_5_mu_strain,strain_sensor_6_mu_strain,strain_sensor_7_mu_strain
849.2,124.99595042475578,125.38298221035453,124.6862970836208,126.65281778384558,126.23003410061067,124.08806811473397,124.85939171748329,125.93951491838077
849.3,125.00133278368666,122.9565895041389,123.62839993041027,123.88710800073628,126.04306357584284,123.88459786266559,125.74753835042112,124.5180708615908
849.4,123.11766505731484,120.45636327850433,120.7683329008606,122.28560626489089,120.83071818436322,121.56519680031558,120.84082691040928,122.65094305129684
849.5,121.15376832593805,118.43025777438778,119.02548584872798,120.56335870371812,119.72288739804671,118.06806729211289,120.37253334783945,119.47095647045177
849.6,119.26255358094126,117.0157081811209,117.46294107179003,117.05502882268702,116.85583151458327,117.99608513389407,117.36322069901807,114.3849985014766
849.7,115.65290903606746,115.31174726590166,115.12872618028197,113.51371130348774,115.25938226376303,114.76572294373673,115.5742762365554,115.11249321353216
849.8,113.34611023163929,113.49431695969602,113.16277252949058,111.48926495966128,114.68959058908692,115.77529628020986,113.70602045587118,114.49223421824806
849.9,110.53125972733109,111.5508452352943,110.10002276207496,110.48231937663758,109.50927595479459,109.63646542360667,111.00221926552713,110.65699244331908
850.0,108.60030849570533,105.95292469802892,108.01199824093928,106.55160928174764,108.84537548492142,110.15336827599842,108.83721747969093,107.43803190897523
850.1,104.2566553843104,105.97951747670783,106.406394334644,106.02319106041527,104.33322417442544,105.75661754049092,105.63914003945213,104.60771108458367
850.2,103.10081643120446,104.03929497257023,104.04861091973555,102.18770570149087,102.85380222398416,104.8259761071797,103.34499913200912,104.80975139368222
850.3,102.50996068649373,100.68002176513266,99.7540109118405,102.65347327751851,102.09990514092618,100.66439434914159,101.50138817347415,100.37730532784886
850.4,96.5920275989707,98.45107794522949,98.57937098938017,98.57540682454876,99.13405828804572,99.73320421412299,99.5559766921788,97.97148450083507
850.5,96.00419587038886,97.02026984932101,94.90276127242413,94.22992960641233,96.80350229788068,96.60703960338326,98.04106848529665,97.20490243392845
850.6,93.34614648640029,96.05029818085077,92.516180884595,91.91784258977108,94.572972436508,94.18123809551324,92.67552556568046,92.13293698130695
850.7,93.18996633775122,91.26015142990227,91.97134924724185,93.57097319638221,92.83345673359399,91.20610915986914,92.03246642584782,90.75628414930755
850.8,89.5989644187474,88.8238286489064,89.91105619753213,89.35778390005554,88.06608641979442,89.0642785181668,89.65609724068368,90.95511217466768
850.9,86.27339064032944,88.17688927327272,84.57764411108028,85.34416550209708,84.69079696200988,84.11809346543278,87.14848980597978,86.52062797692003
851.0,85.3295565895551,84.57998554989136,85.00930803826132,82.4922873338998,83.53961517276097,82.50529840500829,83.43108579743024,83.88699575100995
851.1,80.37990753462024,80.57541034008632,83.19864987808045,82.41556773124968,81.48349577431742,81.97992346406001,81.28020946636852,80.40425551793929
851.2,76.99623994942661,76.72159339407672,78.11826116211692,77.82915599201336,78.67019771725147,78.5170837110555,78.81191630794801,78.87997900560048
851.3,75.83965821865226,76.90324987492185,75.44152796801458,76.28676652412064,75.5507609600048,76.60798142893869,77.63682417819042,75.72036778920094
851.4,73.99454537462921,74.0667782535881,74.12918642003052,72.45803025854366,72.82151132009821,73.977878514986,72.96711078819692,73.90792959726606
851.5,71.7135628739193,70.59952498777511,71.76987801158153,70.83564900994179,71.60079319565017,69.59061492018087,71.29083476377082,71.69303300110214
851.6,67.09355421393238,69.05283021025042,68.49064519574115,67.88382260883554,68.75908018864325,68.48567580375204,67.82967188133611,67.87809022230653
851.7,66.00437826133286,65.82221902962041,65.55298078334008,64.76301114571372,66.03332885456568,65.81830274638891,63.50511558736372,65.15432573420424
851.8,64.78474971876147,62.08191436713834,62.49308352374157,61.60427090344021,62.71960683219762,61.41577371356634,63.6882080125147,64.56682287919229
851.9,61.34717953665591,59.78429436608622,59.36860486211163,59.889909979585504,58.74117751875442,59.80178186505697,61.19828547417604,58.17763511120766
852.0,57.549916651108944,58.85563793019307,58.040729334191184,56.54441563381939,58.714170060088,58.06668053411119,56.89120666969346,57.08789781654124
852.1,52.7357908733484,54.40524262545992,54.37012168237579,53.78473840701348,54.554040996670516,54.04683090052704,53.66381136384899,55.54220588477289
852.2,51.63265032504417,50.93820125657342,52.19593630301853,51.961329840315095,50.92457313910821,54.013567051274,50.2299309521237,51.783870027623706
852.3,50.29064813086375,48.027448478299064,48.79563066199529,50.1471479540115,49.113073109475316,49.817683794594565,49.20463920404223,48.89468375892697
852.4,46.21741726832958,47.20580259607075,46.930875790781094,47.0489061901434,43.99227279561805,48.470430300564274,47.498891521531625,47.198462969266565
852.5,43.93473990102783,42.63260942614704,44.859474430670595,43.33336798264898,45.04776910523059,44.321117143636215,43.59054281085492,45.654431930702366
852.6,40.258203974114004,40.64255152877195,41.836993269957816,42.43853407657237,41.19057500693465,41.091772623042175,40.818487085811235,41.575856992651374
852.7,38.36975125254601,38.580629378522886,40.57499257539285,39.230598653161344,38.50039337096955,39.69433304750021,39.064024202499795,38.253404509044394
852.8,35.88699283766853,35.901400232996906,35.486687301144485,35.81135654487727,34.47712009301745,35.21096354140924,36.450069902370814,35.44296117583512
852.9,34.37677965613727,32.50033565655423,32.98351586325532,33.42431153272717,33.2434707530593,33.760537398822436,33.35173356833463,33.729675756865134
853.0,29.513007116784845,29.505853997721,30.722111329020258,30.78768692546846,28.141361547062317,29.249305558270027,32.296076444466465,32.66605254995949
853.1,28.827412856841416,27.994526736929775,27.76174538513992,28.080680035543097,29.124604037210194,29.427983601391652,29.594498065211088,27.53342693660128
853.2,24.939445579809377,26.825422706599156,26.335440280830785,23.510142710249227,24.453315813327432,25.12051517641244,25.553975849041535,26.788195905078844
853.3,22.360425272844225,23.58036667443006,23.667335524881338,22.245096913205728,25.108380823595667,22.334293390684326,23.066301158342558,22.273365907825845
853.4,20.353166028143438,22.247322541549,21.58014311078795,20.085633982778862,20.057949259017537,21.43483981763636,19.55969946223644,19.867851351315046
853.5,18.62897854278124,15.669114870675,18.360644333009823,16.32170686831421,18.194251810522577,17.531208463513824,19.08144417323826,18.833257214101586
853.6,14.307046701783259,12.59529453511127,17.676644890956393,16.606818508141842,15.010616341712263,17.18137919545821,14.856288113388162,15.677450107203706
853.7,12.561655026916494,13.59521157767664,12.682277518274768,13.94772213254677,12.307054406662827,13.669433311662836,13.548799763761288,12.22981119826984
853.8,10.0224878012835,11.991365092896181,11.065946144442998,10.077066863655801,11.215522786108005,9.971030209726452,10.580987475951776,10.758879042145532
853.9,8.364127458856384,7.888882970504883,7.687978492697227,9.096247492018902,8.576494786198536,8.07036814610788,10.147784099697308,8.220457960772448
854.0,6.142630083311337,5.121988852673245,7.2183106910507275,4.6992374049452525,5.795026508751443,4.565986890247482,4.486914147266168,5.855565945601809
854.1,4.568147027814218,2.623902952094833,4.317866136755827,2.369525379019814,3.5970063108201322,4.395224261688956,3.244032833056603,3.3867500851989734
854.2,1.9506091684106837,3.077449669933103,1.5489140025955332,1.7467875121650378,0.8119054278045057,0.667718827337447,2.956378905943362,2.695686886876764
854.3,-1.7739098858930198,-2.0457253083906872,-0.5503501328079441,-1.7962975410267221,0.0686986786167889,-0.44273580042834326,-4.239089023086864,-0.4545236700320083
854.4,-3.9530871527671554,-4.082874366594183,-4.19829579781499,-3.7819800442929283,-1.9418932840913015,-3.6922710268382706,-4.729416084897508,-3.559657752501441
854.5,-5.380936098798625,-6.171958733173123,-3.2107832105352956,-5.834884006363141,-6.63333561241672,-4.453966721693723,-6.001313599374487,-5.322193232627682
854.6,-7.679762556994178,-7.962623222942228,-7.428211030623028,-7.192163184330709,-7.614784791176517,-7.891002879670016,-6.071046466422486,-6.704447635768368
854.7,-9.057766643557517,-9.786214998457258,-11.63989166121844,-10.455404252896662,-8.411505879995472,-8.922927555903744,-9.272711855079812,-9.507215687615101
854.8,-12.710386229893286,-12.122633275847953,-12.181585506008137,-10.159106439793096,-11.232741908379822,-12.097120713397246,-10.687063881199364,-11.328112342133796
854.9,-13.042476926075041,-13.921579039268405,-13.184449118473095,-14.6959167743358,-11.956723299526699,-11.62697774200373,-13.416349079383188,-13.127208229707856
855.0,-15.624263587718406,-15.592853110932486,-12.988341600004786,-15.70507954916145,-15.420345314085115,-14.20310105378997,-15.541774373447918,-14.305269882448963
855.1,-18.189032059410607,-16.05317039955618,-17.066598620099487,-16.448288779104075,-17.99547076437166,-18.57363507407643,-18.594244310931153,-18.148461893202313
855.2,-20.541999703457915,-19.31952975951618,-19.709019721824294,-20.45607490618404,-20.505017378650155,-19.278243969834875,-19.769942176712313,-21.67596072321958
855.3,-22.598517810591446,-20.842215147207686,-22.894074471655546,-22.55165919679861,-21.325829750351943,-20.62310837363886,-19.25603963557247,-22.474583962185747
855.4,-22.04845930387331,-20.66451443625164,-22.164744043736246,-21.621514466275276,-24.605769303754936,-24.836348865941204,-20.95931839504673,-23.670970206109338
855.5,-24.34494020701546,-23.753952765975303,-24.395050632897448,-22.49592974737078,-24.419681794454362,-24.600972617265516,-22.49005335975781,-24.662792902516866
855.6,-25.774305876661753,-26.436554699864583,-25.330726305607627,-24.611435910108387,-25.373956185427378,-26.768008856535232,-24.719801591099788,-26.334870545174798
855.7,-26.23125633879256,-27.6158951369341,-27.40277247757823,-25.825261447867078,-25.926939670929904,-27.06798213965853,-26.26747444173851,-26.68656786030296
855.8,-29.737058504044114,-27.40068107456483,-29.31716394143788,-29.428350269923737,-27.912199332695103,-28.862716591719526,-29.715883032974535,-29.410357492314397
855.9,-31.330279952476797,-30.43927094022864,-30.369745901771598,-30.690322237313087,-30.909449153129522,-30.395439836037003,-29.736495695922965,-30.71984549088982
856.0,-30.558647256242,-32.6446389326161,-30.92017010536091,-30.927424478327946,-31.447767488771664,-32.22954483235266,-30.61739996636248,-32.384603977174166
856.1,-32.71221709626858,-33.630643297356755,-34.435038241431144,-34.32786531665418,-33.0876233112368,-33.594828354737245,-34.6298595803416,-33.08401786654728
856.2,-35.12094064215514,-34.45900159803308,-33.95120791454373,-33.749564261690864,-33.11209541546362,-34.330331992787194,-33.80997012370758,-33.54338263617179
856.3,-35.017033196687684,-33.82127215924498,-34.987185213788216,-34.2566070026563,-36.774362595257365,-34.234383392412624,-35.0734669227673,-35.11190511244117
856.4,-36.87653916735183,-38.60056187922503,-35.43050413110889,-38.462342673198506,-37.361409264565424,-36.45493373580225,-36.67749175991485,-36.769975813217584
856.5,-37.52894801262079,-37.12412003247744,-36.58943809752113,-36.35067723018978,-36.92138561084338,-38.508788593147955,-36.62448033480654,-39.27715923901125
856.6,-39.34316321970791,-38.846565659924984,-39.37696135474022,-39.71631074694054,-38.059940414100005,-40.65896920275528,-38.746237395648755,-37.82454339637271
856.7,-40.174016656658516,-40.48771458777608,-39.60329525613257,-38.73797289596251,-39.090091081125394,-39.544193032249616,-40.015667698734504,-39.36438489985024
856.8,-41.10603138715468,-40.07767196145602,-42.605937560665566,-42.14897968790876,-40.32870063076356,-40.67114553117229,-38.16545668293051,-39.731910905802074
856.9,-42.64837618555568,-41.897738851034994,-41.32091911422125,-42.07440482937302,-43.615492124074514,-39.67583488228321,-39.85504466668554,-40.76982478463311
857.0,-42.35786062956722,-42.54852759945863,-42.95114116689398,-41.334111441040086,-41.24683388415704,-41.94950466507398,-42.56477572095212,-42.752244474111116
857.1,-43.8128489893598,-43.69230485900876,-43.06414771531895,-43.10849066203822,-43.0396042531485,-40.808438830322714,-42.494622541116236,-44.47105066693979
857.2,-44.0716531575918,-44.370572918436736,-42.31110200171818,-44.121691384351756,-44.381213899196894,-44.21631019774673,-42.856095532160396,-44.75563840240072
857.3,-44.068794258078064,-46.07952297306437,-44.85962590365631,-45.14607794472008,-42.32689074390575,-43.38294562354813,-44.033054153605924,-43.82264630047765
857.4,-44.21677922464546,-45.31222412304595,-43.828919210821496,-43.69689637503672,-44.00605686158113,-43.80849929272227,-44.62892210524748,-44.1476643284836
857.5,-44.75644224568751,-45.642314351560884,-44.72456193606513,-45.047647447484806,-46.321362823214706,-45.49859156463745,-44.950468965833004,-44.95493315079518
857.6,-45.2436396195947,-44.8948935577741,-46.27492670557969,-45.167460646439636,-46.109769289223024,-45.60289291712107,-46.22549162234851,-46.31463512793068
857.7,-44.292213758855105,-46.1920000485179,-46.32985429007161,-45.208527193165786,-45.107884476404465,-45.14721594328137,-45.99676244230137,-46.868059970435176
857.8,-46.32670357853253,-47.52807392574353,-46.63373850332008,-45.039628995331114,-46.38483581837664,-46.31843137567527,-47.13628721514114,-45.656840381286145
857.9,-44.15924838566796,-45.71062934994729,-46.03264849394399,-45.831951818674234,-46.772558642027946,-45.25762542715958,-45.78021509452695,-45.62225378141907
858.0,-46.930305503928594,-45.40208821858495,-44.88966651294601,-46.926030093784675,-46.98487593087183,-46.5310986779017,-46.222891578014774,-45.781356056555495
858.1,-45.76385303976117,-46.16426500538299,-46.10418933176634,-47.06481733303673,-45.232424538928065,-46.54833422371085,-45.63882247112442,-46.118327490751625
858.2,-45.08303557736148,-47.23994977624198,-46.77184917905824,-46.44780632119934,-46.997844762586666,-45.81753841733372,-47.17790100745113,-45.839032719396535
858.3,-46.83230156004024,-44.90798085991043,-47.08222512208422,-46.76580361056832,-45.6472990703062,-47.68117582182543,-46.13979093910788,-46.24773501307899
858.4,-44.472491616688124,-46.57850625951957,-46.1182297038384,-45.48589857539802,-44.88819433302518,-46.598237291803414,-46.115299984883194,-47.299839740441705
858.5,-47.760362322948744,-46.329423979497165,-46.151488677177674,-46.98081374143331,-45.31795046258652,-46.27366072676173,-44.09831833497218,-45.51246953131048
858.6,-46.65576071891068,-45.58998187906119,-46.70637936383672,-43.67921852562132,-47.81779112125334,-45.3334861546357,-44.927860200788075,-44.396433835387974
858.7,-43.954362914801074,-44.570532274038975,-44.199419942633234,-44.64676945180814,-44.16114031888338,-44.2862765479167,-46.52393973748836,-44.860607644659424
858.8,-44.78195232842593,-44.713135218075855,-44.213963646656644,-44.5245103261231,-44.23549398786062,-43.69882639507705,-44.11266230976221,-43.59603942271879
858.9,-43.62580913419915,-42.79695078441684,-44.69749537149893,-43.33457552472429,-45.25469247040403,-45.265117109342974,-43.116438288850674,-43.98374014212652
859.0,-44.73768270502874,-46.713486195765704,-44.81601190077868,-42.42393153830424,-43.24727945665386,-44.93948134636679,-43.28743753190794,-42.773311564334776
859.1,-43.126296674751764,-44.31302391172331,-44.599440671564984,-42.66273951356511,-42.395880715967394,-42.69937060228354,-43.89462078958636,-41.90718892962151
859.2,-39.58517951397774,-40.67237511746628,-43.22749435445248,-41.7726785850023,-41.89782542549142,-41.323041055030245,-41.041583002845435,-42.567304571586746
859.3,-42.14929413723267,-41.232961207858835,-41.407337308664005,-42.261793873146395,-41.33620432631553,-40.51666281232733,-40.591574950673994,-41.58740056473702
859.4,-40.265167700605204,-40.494429792638144,-40.05393259349299,-38.20078118861512,-41.459375750376516,-42.150515883640196,-38.86825374460811,-38.91341992555756
859.5,-39.12675551102899,-39.59650275039598,-37.99044958727183,-38.564952232726284,-39.217457371724436,-37.50970416139969,-40.25534916035133,-37.33856663424036
859.6,-37.96908865079153,-37.35264092042474,-39.121853720310796,-37.90128965392203,-38.6002888629033,-38.14666414505603,-37.18252894206036,-37.9597577557783
859.7,-37.43059084105416,-36.34737838670716,-36.112404427554246,-37.068886502448294,-37.37684560618,-37.511686365155526,-37.39222236132181,-36.2373642637176
859.8,-38.25509144380857,-36.57418100216856,-36.365315033058444,-35.459308707882386,-37.285079798052095,-37.13776851906284,-36.14511685507695,-36.97505986761936
859.9,-35.711990143030455,-36.724137842320694,-34.18517741000876,-35.14339243565571,-34.76439971470421,-34.422220146188465,-36.27072263924725,-36.40522146926839
860.0,-32.812775423143556,-33.63528414725982,-34.60608006465347,-36.12865306468747,-35.91570834056643,-34.645533193978125,-34.873459963914264,-34.90648791715835
860.1,-32.95316127124913,-31.76826630480753,-31.201264580131106,-32.88719903595716,-32.3858687513087,-33.9601457290547,-33.49108629878822,-33.79959671838468
860.2,-31.09396421645735,-30.416919445776344,-30.314194995808712,-31.673112843290944,-32.679812753470614,-31.368870607061304,-33.52384333535491,-31.361549429747033
860.3,-29.722360229931926,-28.987481463901172,-31.31760378790355,-30.15766770724813,-28.577483927057234,-29.299363544172568,-31.204629228324503,-29.287140878702626
860.4,-28.352785329007215,-29.077131914471213,-29.399895358451204,-27.497702329112993,-27.231364248741492,-29.42390713358722,-28.218464475254535,-28.407408964517845
860.5,-25.887771013628534,-26.606506776908162,-26.61916821865146,-26.444649235621473,-27.06452072738805,-27.33480638224076,-25.845365438406017,-25.886916496591066
860.6,-25.38617455295398,-23.60831182319062,-24.336670152155225,-24.882028827719612,-25.305771769706393,-25.26257007070775,-27.331627630917463,-23.681224843802504
860.7,-23.994951013788576,-23.387623093196684,-24.246496615200467,-24.674599227210166,-23.836583241330633,-24.892298996205948,-23.620316754300497,-22.79576258381228
860.8,-23.293717173334798,-22.761435312818985,-23.667135328276625,-21.96780941674387,-21.12660484255067,-22.473935818431723,-22.014513918447726,-22.872977206887754
860.9,-19.49215900057788,-21.450365509793905,-20.29979280171365,-21.724937842410643,-22.30305706970777,-20.11635182898073,-20.26988772179187,-21.39121366522955
861.0,-18.235422017724638,-18.98211865471997,-18.458213981323617,-18.21935727825952,-16.258546949305558,-20.453319871768084,-18.37802066436141,-17.898042855791278
861.1,-18.099119254966443,-15.202266489926782,-14.520026354340667,-17.746456928895814,-16.41037091675525,-16.528012085250694,-16.004660035281614,-14.495746973329808
861.2,-14.571136525609344,-13.60783023918567,-12.863930556657571,-15.251523020910529,-14.958073757972928,-14.159882464312448,-16.246661746783847,-17.541085019529028
861.3,-13.078860792466646,-12.94330194812169,-12.751238139587915,-12.088646255668596,-14.31073504951055,-13.521545031480748,-11.438838146674549,-14.010490731959637
861.4,-11.34066014164659,-11.872385442250582,-10.578951719491974,-10.685025742940574,-10.162259290520847,-13.452640259198418,-11.629051813961233,-9.907622291350943
861.5,-7.7038337441788824,-8.874612781089102,-9.184465879541225,-9.439728703952667,-6.7460211001938575,-8.895007220650031,-10.128401353708696,-8.640086489148128
861.6,-6.457171445708408,-5.523296208376655,-6.6387124776998165,-6.154501866498027,-7.265735297312122,-7.903519017864435,-6.333597078836806,-5.542617634625739
861.7,-6.42425820092735,-5.396204127434627,-4.809118111388279,-5.921000050869078,-3.09720071474415,-5.35733699478755,-6.043245555319958,-3.7531164236701757
861.8,-0.19507544769411642,-3.607240637430197,-2.224802110379373,-1.0101436979684744,-2.383233466035648,-1.7756201228825286,-2.2119562522957175,-2.260045025830456
861.9,-1.3941882576986504,-0.05011413438999587,0.5120429948124056,0.07557258369774078,-0.45895307385020856,-0.10190447852102064,-1.084636288393363,-1.7018104259501463
862.0,1.0092311293809328,0.5753966568727291,1.992664953569045,-0.7472834556000304,0.6059442511343364,1.210082978647438,0.3503579674363221,1.4201933043673851
862.1,3.846481804126308,2.79561828712763,3.4601074871897706,4.59073680379495,6.249068381045486,3.6822801324921226,3.9477343510147858,3.4633353397084004
862.2,6.399005117419356,7.036333696766292,4.871189445275511,4.731309508440442,6.704819414091582,5.515958266949621,7.974737506548989,5.983533012924114
862.3,8.843189105692199,9.124207117688677,8.738593714764452,9.005973378258101,8.09621423993965,8.030912329535132,9.595195365176707,8.457906863182085
862.4,10.428638462111735,9.787689817681267,10.235306431050116,12.029285159931767,10.230217957757324,9.632441292839717,11.372451166945321,11.331975545566378
862.5,11.350316313169905,14.503637495511938,13.95068189065735,13.394791120568653,12.882665324720538,13.544509306868221,13.689228698106803,14.591013164537781
862.6,18.02865068184592,15.15502176929773,15.770304892790234,14.92669975591956,15.116756852589583,17.181610647490825,14.684219369486769,16.403196479109194
862.7,17.03525945908975,18.563633911271566,16.944877910284827,17.16022474246225,17.28070509030898,15.958959998549549,18.296950931476957,20.037364069557746
862.8,20.940319761641387,20.362539176748623,21.86538756885554,21.964041998050593,21.985622328330177,20.4924195291856,21.050746261786408,20.31099191949091
862.9,22.210972835182506,23.740161807883183,21.59344042086715,24.80270442776874,23.088154154108008,23.839787446004678,22.08622536584557,23.120594979077605
863.0,23.655377774368247,25.10612412832578,24.264086972143325,24.620282051244835,25.69871064510737,25.853446966195268,26.700022202101668,25.278876122242
863.1,27.84339896534663,27.214780632930992,29.092588015835965,28.739177021469047,26.81261943918988,28.180317169847015,29.14029830836198,26.689467822772137
863.2,29.26331425841707,31.054168021057865,29.508489236522855,30.51469160489692,30.51874453890779,30.457249299550792,30.31777598130249,28.770140938571327
863.3,32.48675599591282,31.956742812007178,35.11106858539845,32.9884438104901,32.78976223428375,30.914825040520036,32.295406265107125,33.91252731498591
863.4,35.4006975094862,35.98216591585544,38.10464217792552,34.42802585392775,36.71820188628872,36.580808018180626,35.991804461018916,35.81482141755903
863.5,37.88736782173731,36.09601169197901,37.77419783554829,37.90246471481247,36.94302896927168,39.149380400898515,39.547629251766764,36.55034022272136
863.6,39.31527784910622,39.93299642691676,41.09238934685039,39.08777455699167,41.1451817283622,39.084380922365106,38.96486057366921,42.0271176078204
863.7,43.716245906815104,44.14208630177982,44.73974333938119,43.78943206455539,43.11944625833215,43.82823628900302,43.71309721459147,42.51154057087371
863.8,45.641846694226864,45.48229115349094,47.25792733300149,47.869766194117204,47.01143489494642,45.20804055778581,47.413199022661644,45.21312170152432
863.9,47.68833383205435,48.15113208857326,47.46368849887598,47.77974613255571,48.640310156040776,48.52520847764589,47.75501268573489,47.88782408298988
864.0,51.390392478324245,52.629871236133546,50.05742965775171,50.870410445507595,49.14161175133077,50.0567817707537,52.2986877352499,51.7369093047625
864.1,54.00357023594032,52.89306647070331,54.603318288307314,52.63979368882441,53.39586885577049,54.404566113928254,54.12980261617972,52.53690858786276
864.2,55.43420189766956,55.852623406579255,55.84768172352867,54.66207659065331,55.22951216031688,56.44812326745954,54.927266834058585,56.261312797687914
864.3,58.0517544408557,58.395371718857135,60.89694532586644,57.81383300433077,58.145359999163,56.16359484846234,58.708160459999554,59.71541094724823
864.4,61.820244807279984,60.60270564164174,59.76748231339175,60.00135498958288,61.209857032092486,60.78775749321952,60.35506516033382,61.66542829274845
864.5,64.04572361530835,63.49188151553451,64.53579853301716,64.54532298155094,63.20950870980658,63.37772651787852,63.09732209595919,62.03975892642243
864.6,66.24999154865664,65.47572773728878,65.83635728521952,65.6067057402366,66.54582929184332,68.20723645278323,66.9533860827478,66.65235664367029
864.7,69.27944274536503,67.4914626752236,69.18662187300069,69.12497681439783,69.19804951791832,70.69687169456225,69.42444750856114,68.52817205046871
864.8,71.39023286197444,70.15029475810015,70.86621864591837,69.54440135743455,72.9614024431607,71.27625033933695,72.94550214906751,72.12481153207965
864.9,73.5054259066612,73.21317488177819,74.13599197373888,74.80682223816711,74.89506885862676,73.84029527602839,74.19142294641402,73.46772504184344
865.0,76.90200245594316,76.5658203257975,77.6106918192461,76.81817069565244,75.63045473964459,77.67124552725474,75.32706464669396,75.63138953197982
865.1,79.61103065042889,77.83671131942957,76.82626908703664,81.09672388531995,78.4969349161592,79.48673802085833,79.77391400122798,80.37337599365866
865.2,80.36309653207735,82.755431874892,83.32606781999216,82.34467107972685,82.56389775327996,81.74407729515,82.30444854932554,82.68967267505509
865.3,85.98056211717781,83.25497277413795,83.78217951335166,82.60579597646411,84.72658875570968,84.95493798288435,84.7137091170232,82.90678067340055
865.4,86.95513362173575,87.06375990277398,86.57277472395158,86.73091474868868,85.53355169715982,85.3259840377513,84.2732399029405,85.82346449391171
865.5,88.90215714282192,88.65439091241288,87.44329228042236,85.89047847739063,88.94708188503758,87.66136518420443,90.09399875273287,90.25413999917977
865.6,92.14421838809882,90.8415188408169,92.19583370313488,90.95014023519376,90.91273324235851,91.83418346981107,88.61102036066538,90.95079987549705
865.7,92.76740424423599,93.44234656121404,92.64535411143063,93.71637672469548,93.66965708595438,92.22055159441102,94.36184768245136,93.4303396161032
865.8,94.31534028402541,95.38686111197312,95.40926718581198,95.17126679013093,96.01934958351707,94.94102779885459,94.50301073891715,96.66156468796453
865.9,98.56057045942835,98.9162125015401,97.83191512964257,98.80099389525941,97.88849407149996,99.4757459784442,98.40227856263657,96.78955119057629
866.0,100.32699817766222,100.04499693619945,101.32382519810467,101.055551753972,100.34615540482513,99.73950176380431,99.50424297011675,100.93834446472185
866.1,101.15985801857437,103.95815225966778,101.97990235680611,102.37629675341822,105.195076683252,102.39073492627692,101.45700101590988,102.91431761603279
866.2,103.10902427388082,103.48728769793478,103.62559793959252,102.87257292835433,104.65808932955343,103.73127833704967,103.31732758600819,104.4262727416018
866.3,105.78763491338573,106.16985566029203,107.10647680405572,106.13626577332623,106.86461919000955,106.88963468662547,106.48390949365827,106.3425615217721
866.4,108.434178699308,107.7286579636254,106.38936250313907,106.90637204761677,110.36623187876812,107.76164195299178,111.41380948615692,110.09815016378265
866.5,110.58380875043862,110.80491335127365,111.22327496061025,111.0393505067145,110.13595179263885,109.15238594182196,107.85672886420215,110.81624206628334
866.6,112.17862550834408,111.22464047394294,113.17380505549697,113.1677983474765,114.06703403471884,110.40850361649252,112.0657387270435,114.10259155338926
866.7,115.78642346914887,115.80023233713403,115.35879780235766,115.48445138342976,115.26175895218722,113.54845652718066,114.89436525998204,112.93909009569163
866.8,118.2991716155656,114.76618441114263,116.86900369100894,115.82360088536316,118.33585386694318,117.19466211154759,116.5147340457318,117.86255029467642
866.9,119.15160256149089,117.29173977967861,118.55895632617164,117.29206528345038,118.01268625873219,119.60184573019708,117.5639158166577,118.2254437231846
867.0,121.27646389233296,119.61122023006801,120.75463348775841,120.57585135935369,122.40413435925636,120.06991918965498,121.08915121223181,120.29346140095167
867.1,122.80705791252079,121.88793359447321,123.10836244794467,123.47322580573476,122.95737711700858,121.99343457847412,121.77315714675028,123.27559016564679
867.2,124.44849825866055,124.47187548854733,124.0689524438149,124.77033914424415,125.46942086116383,123.32279676029079,123.85557892294295,126.32953604531716
867.3,125.089580319294,125.3118344269718,123.61380418540922,125.05462172170509,125.33497689176117,125.79452163876938,126.5122731143546,126.50811560487308
867.4,126.61997632871035,127.77597922440152,124.48581223248193,128.50357947607517,128.6693731121776,126.1223652483662,126.00508982065978,128.12686999722223
867.5,128.36694635274984,130.1859550935803,129.00809000170904,131.53655002023885,127.56010784514048,131.21226169660653,129.55197434024373,131.73685853925184
867.6,130.14865994644174,129.47371540743586,131.03274501780152,130.49553090548335,129.80426525849742,128.8373003281704,129.6141095345452,130.7942187553656
867.7,131.3138137479414,131.96830053326548,133.811550196565,133.3013517631858,134.27079714091948,133.16784741283328,134.00820843979443,130.98925598884554
867.8,132.4412833528835,134.19797837584338,132.1491896862593,131.409109427533,134.34595831228347,134.29056952141212,133.86450052804844,133.59118685689992
867.9,134.23236071135307,136.34607747698456,133.85525383636562,136.45427765238892,133.49173993687955,134.94646421918063,133.78710612050725,134.53092141647682
868.0,136.53511506403353,135.12163949974212,136.6016661528825,135.02552503190574,136.2537389160418,137.58643721859968,136.68348820278953,133.73705548935666
868.1,137.4884220310229,137.61055681969214,138.10100537556977,137.97258681474486,137.06002767187323,137.5778872333973,136.63322403892462,136.76821820710245
868.2,139.60177880103492,138.54899628087773,138.2249001550299,137.31301049995474,138.0377205865506,137.37344434651575,140.20570641556654,137.30939432855186
868.3,140.63672114297418,141.08403985694707,140.43527789859397,139.53996353689828,138.8843095832592,138.81269331669316,140.0542885972402,140.40180633035249
868.4,141.345009827217,140.63915799268509,141.6148447201804,142.20234577415144,142.26849269116101,141.1078325635967,140.7462850308904,139.57093390838037
868.5,141.65310217829543,141.03582787548703,141.01377543495286,142.0397168122796,141.71634526201106,144.81708360838084,142.3989935092325,140.74386068656852
