case_id,days_before_failure,pore_pressure_kPa,settlement_mm,lateral_displacement_mm,velocity_mm_day,soil_type
CLAY_CASE_036,105.0,104.54666869293582,1139.4697133679274,2658.762664525164,106.74264369421485,clay
CLAY_CASE_036,104.0,104.57435722979626,1171.5920390023161,2733.714757672071,107.34182668877156,clay
CLAY_CASE_036,103.0,104.59946085023861,1203.8748093811905,2809.0412218894444,107.81095994974726,clay
CLAY_CASE_036,102.0,104.62221659569816,1236.2786149721644,2884.650101601717,108.14772929052401,clay
CLAY_CASE_036,101.0,104.64284054176666,1268.7634469555048,2960.448042896178,108.35046411159419,clay
CLAY_CASE_036,100.0,104.6615295125103,1301.288893439121,3036.3407513579486,108.41815494538696,clay
CLAY_CASE_036,99.0,104.67846268060363,1333.814339922737,3112.2334598197194,108.35046411159419,clay
CLAY_CASE_036,98.0,104.69380305576698,1366.2991719060774,3188.0314011141804,108.14772929052424,clay
CLAY_CASE_036,97.0,104.70769886515185,1398.7029774970515,3263.6402808264534,107.81095994974748,clay
CLAY_CASE_036,96.0,104.720284830145,1430.9857478759259,3338.966745043827,107.3418266887711,clay
CLAY_CASE_036,95.0,104.73168334461913,1463.1080735103142,3413.918838190733,106.74264369421462,clay
CLAY_CASE_036,94.0,104.74200556000301,1495.0313340924547,3488.4064462157276,106.01634462037191,clay
CLAY_CASE_036,93.0,104.75135238271915,1526.7178802825374,3562.341720659254,105.16645232387282,clay
CLAY_CASE_036,92.0,104.75981538958183,1558.1312054867783,3635.6394794691496,104.19704298342322,clay
CLAY_CASE_036,91.0,104.76747766669153,1589.2361060725914,3708.217580836046,103.11270522375798,clay
CLAY_CASE_036,90.0,104.774414577231,1619.9988286210332,3779.9972667824104,101.9184949350406,clay
CLAY_CASE_036,89.0,104.78069446338083,1650.3872030336156,3850.903473745103,100.61988653346316,clay
CLAY_CASE_036,88.0,104.78637928734821,1680.3707605411112,3920.865107929259,99.22272144504768,clay
CLAY_CASE_036,87.0,104.79152521625093,1709.9208359006443,3989.8152837681696,97.7331546123628,clay
CLAY_CASE_036,86.0,104.79618315533395,1739.0106533085288,4057.691524386567,96.15759982348845,clay
CLAY_CASE_036,85.0,104.80039923372226,1767.6153957947374,4124.435923521054,94.50267464506032,clay
CLAY_CASE_036,84.0,104.80421524664085,1795.712258095565,4189.995268889651,92.77514570798212,clay
CLAY_CASE_036,83.0,104.8076690577621,1823.2804832195266,4254.3211275122285,90.98187504734096,clay
CLAY_CASE_036,82.0,104.81079496507877,1850.3013831239696,4317.369893955929,89.12976813920977,clay
CLAY_CASE_036,81.0,104.8136240334482,1876.7583441030524,4379.102802907122,87.22572420876986,clay
CLAY_CASE_036,80.0,104.81618439671183,1902.6368176492315,4439.485907848207,85.27658930898451,clay
CLAY_CASE_036,79.0,104.81850153206585,1927.9242976884432,4498.490027939701,83.28911258924336,clay
CLAY_CASE_036,78.0,104.82059850914327,1952.6102852027775,4556.090665473147,81.26990609139693,clay
CLAY_CASE_036,77.0,104.8224962160664,1976.6862413432814,4612.267896467656,79.22540832862705,clay
CLAY_CASE_036,76.0,104.82421356453952,2000.1455301999536,4667.006237133225,77.1618518225182,clay
CLAY_CASE_036,75.0,104.82576767587712,2022.9833524367923,4720.294489019182,75.08523469741522,clay
CLAY_CASE_036,74.0,104.82717404970006,2045.1966710184029,4772.125565709606,73.00129635989924,clay
CLAY_CASE_036,73.0,104.82844671688231,2066.7841302527318,4822.496303923041,70.91549722628861,clay
CLAY_CASE_036,72.0,104.82959837819189,2087.745969354176,4871.407261826411,68.83300240329481,clay
CLAY_CASE_036,71.0,104.8306405299426,2108.0839316947086,4918.862507287653,66.75866917669146,clay
CLAY_CASE_036,70.0,104.83158357785561,2127.8011708601907,4964.869398673778,64.69703812066018,clay
CLAY_CASE_036,69.0,104.83243694022275,2146.902154567105,5009.438360656578,62.65232760611161,clay
CLAY_CASE_036,68.0,104.83320914136476,2165.3925674238576,5052.582657322335,60.62843145971601,clay
CLAY_CASE_036,67.0,104.83390789628774,2183.279213442934,5094.31816470018,58.628919506195416,clay
CLAY_CASE_036,66.0,104.83454018735885,2200.569919127575,5134.663144631008,56.65704071411392,clay
CLAY_CASE_036,65.0,104.83511233374699,2217.2734378714026,5173.63802169994,54.71572865938924,clay
CLAY_CASE_036,64.0,104.83563005430591,2233.3993563232084,5211.265164754153,52.80760902029215,clay
CLAY_CASE_036,63.0,104.83609852451458,2248.958003283578,5247.568674328349,50.935008822129475,clay
CLAY_CASE_036,62.0,104.83652242803282,2263.9603616164864,5282.574177105134,49.099967158341315,clay
CLAY_CASE_036,61.0,104.8369060033786,2278.4179835785826,5316.308628350026,47.3042471266881,clay
CLAY_CASE_036,60.0,104.83725308618612,2292.342909892499,5348.8001230824975,45.54934873384582,clay
CLAY_CASE_036,59.0,104.83756714746104,2305.74759281889,5380.077716577411,43.83652253835544,clay
CLAY_CASE_036,58.0,104.8378513282106,2318.6448234155123,5410.171254636195,42.166783820001456,clay
CLAY_CASE_036,57.0,104.83810847079067,2331.0476631108913,5439.111213925413,40.54092708266171,clay
CLAY_CASE_036,56.0,104.83834114728,2342.9693796651095,5466.928552551922,38.959540717003165,clay
CLAY_CASE_036,55.0,104.83855168516266,2354.4233875410932,5493.654570929217,37.423021668826095,clay
CLAY_CASE_036,54.0,104.83874219057324,2365.423192666405,5519.320782888279,35.93158997783803,clay
CLAY_CASE_036,53.0,104.8389145693358,2375.982341527796,5543.9587968981905,34.485303069981,clay
CLAY_CASE_036,52.0,104.83907054600505,2386.1143745083937,5567.600207186252,33.08406970398164,clay
CLAY_CASE_036,51.0,104.83921168109947,2395.832783350185,5590.2764944837645,31.727663489248698,clay
CLAY_CASE_036,50.0,104.8393393866975,2405.150972601943,5612.0189360712,30.415735907514772,clay
CLAY_CASE_036,49.0,104.839454940552,2414.082224894694,5632.858524754285,29.14782878475671,clay
CLAY_CASE_036,48.0,104.83955949886379,2422.6396698727967,5652.825896369859,27.923386172674327,clay
CLAY_CASE_036,47.0,104.83965410784114,2430.8362565982984,5671.951265396029,26.741765610552193,clay
CLAY_CASE_036,46.0,104.8397397141607,2438.684729239128,5690.264368224633,25.602248748579314,clay
CLAY_CASE_036,45.0,104.8398171744341,2446.197605847446,5707.79441364404,24.504051322694522,clay
CLAY_CASE_036,44.0,104.83988726377451,2453.3871600327448,5724.570040076404,23.446332478909426,clay
CLAY_CASE_036,43.0,104.83995068354888,2460.2654053347915,5740.619279114513,22.428203451755962,clay
CLAY_CASE_036,42.0,104.84000806839293,2466.8440821037984,5755.969524908863,21.448735607229537,clay
CLAY_CASE_036,41.0,104.84005999255928,2473.1346466991295,5770.647508964635,20.506967865339902,clay
CLAY_CASE_036,40.0,104.8401069756616,2479.1482628230024,5784.679279920339,19.601913521254573,clay
CLAY_CASE_036,39.0,104.84014948787282,2484.895794811882,5798.090187894391,18.732566487118675,clay
CLAY_CASE_036,38.0,104.84018795462873,2490.3878027152737,5810.904873002305,17.89790697899207,clay
CLAY_CASE_036,37.0,104.84022276088417,2495.634538999277,5823.14725766498,17.096906675131322,clay
CLAY_CASE_036,36.0,104.84025425496455,2500.6459467203526,5834.840542347489,16.328533373044593,clay
CLAY_CASE_036,35.0,104.84028275205083,2505.431659023104,5846.007204387242,15.591755173474667,clay
CLAY_CASE_036,34.0,104.84030853733313,2510.0009998244373,5856.668999590353,14.885544219781877,clay
CLAY_CASE_036,33.0,104.84033186886423,2514.362985554973,5866.846966294937,14.20888002117863,clay
CLAY_CASE_036,32.0,104.84035298014166,2518.5263278371444,5876.5614316200035,13.560752387957109,clay
CLAY_CASE_036,31.0,104.84037208244415,2522.4994369877472,5885.832019638077,12.940164006279701,clay
CLAY_CASE_036,30.0,104.84038936694571,2526.2904262409124,5894.677661228795,12.346132679329457,clay
CLAY_CASE_036,29.0,104.84040500662874,2529.907116595345,5903.116605389138,11.777693260724845,clay
CLAY_CASE_036,28.0,104.84041915801491,2533.3570421973473,5911.16643179381,11.233899305103478,clay
CLAY_CASE_036,27.0,104.84043196273154,2536.647456178407,5918.844064416283,10.713824459555326,clay
CLAY_CASE_036,26.0,104.84044354892883,2539.7853368730803,5926.165786037187,10.216563618529108,clay
CLAY_CASE_036,25.0,104.84045403256233,2542.7773943495245,5933.147253482224,9.741233863539492,clay
CLAY_CASE_036,24.0,104.84046351855328,2545.6300771912042,5939.8035134461425,9.286975207762225,clay
CLAY_CASE_036,23.0,104.84047210183863,2548.349579474182,5946.1490187730915,8.852951164424667,clay
CLAY_CASE_036,22.0,104.84047986832113,2550.9418478898588,5952.197645076337,8.438349156599543,clay
CLAY_CASE_036,21.0,104.840486895729,2553.412588968142,5957.962707592331,8.042380784859233,clay
CLAY_CASE_036,20.0,104.84049325439376,2555.7672763607743,5963.45697817514,7.664281968040996,clay
CLAY_CASE_036,19.0,104.8404990079542,2558.0111581489664,5968.692702347588,7.303312971264859,clay
CLAY_CASE_036,18.0,104.84050421399307,2560.1492641435334,5973.681616334911,6.958758334251797,clay
CLAY_CASE_036,17.0,104.8405089246136,2562.186413149517,5978.434964015541,6.629926711934786,clay
CLAY_CASE_036,16.0,104.84051318696075,2564.1272201706943,5982.96351373162,6.316150638388535,clay
CLAY_CASE_036,15.0,104.8405170436931,2565.9761035325505,5987.277574909284,6.016786224171483,clay
CLAY_CASE_036,14.0,104.84052053340982,2567.7372919051973,5991.3870144454595,5.731212796257751,clay
CLAY_CASE_036,13.0,104.84052369103685,2569.4148312103052,5995.301272824046,5.45883248895916,clay
CLAY_CASE_036,12.0,104.8405265481766,2571.0125913985726,5999.0293799300025,5.199069793433409,clay
CLAY_CASE_036,11.0,104.84052913342407,2572.5342730863654,6002.579970534852,4.951371072635993,clay
CLAY_CASE_036,10.0,104.84053147265314,2573.983414042154,6005.961299431693,4.71520404795865,clay
CLAY_CASE_036,9.0,104.8405335892755,2575.3633955151404,6009.181256201994,4.490057263114977,clay
CLAY_CASE_036,8.0,104.84053550447489,2576.677448400023,6012.247379600054,4.275439530287258,clay
CLAY_CASE_036,7.0,104.8405372374192,2577.928659233313,6015.166871544397,4.070879363028325,clay
CLAY_CASE_036,6.0,104.84053880545224,2579.11997601784,6017.9466107082935,3.875924399883843,clay
CLAY_CASE_036,5.0,104.84054022426737,2580.254213873243,6020.593165704234,3.6901408222911414,clay
CLAY_CASE_036,4.0,104.84054150806452,2581.334060511215,6023.112807859501,3.513112769894178,clay
CLAY_CASE_036,3.0,104.84054266969233,2582.3620815351796,6025.511523582086,3.3444417560112925,clay
CLAY_CASE_036,2.0,104.84054372077672,2583.3407255648217,6027.795026317917,3.1837460856659163,clay
CLAY_CASE_036,1.0,104.84054467183728,2584.272329186579,6029.968768102018,3.030660278315736,clay
CLAY_CASE_036,-0.0,104.84054553239253,2585.159121731811,6032.037950707559,2.955975150773156,clay
CLAY_CASE_011,304.0,142.35940993072893,0.252898264259236,0.5900959499382173,0.04321943232694214,clay
CLAY_CASE_011,303.0,142.35941078915502,0.2658640939573187,0.6203495525670769,0.04432729124004592,clay
CLAY_CASE_011,302.0,142.3594117378625,0.2794946390032636,0.6521541576742816,0.046599800224475296,clay
CLAY_CASE_011,301.0,142.35941278634638,0.29382397409200384,0.6855892728813423,0.04898880222049473,clay
CLAY_CASE_011,300.0,142.3594139451002,0.3088879203355604,0.7207384807829743,0.05150026774254063,clay
CLAY_CASE_011,299.0,142.35941522572108,0.3247241347375282,0.7576896477208992,0.05414047318747883,clay
CLAY_CASE_011,298.0,142.35941664102594,0.3413722042480477,0.7965351432454446,0.05691601649310252,clay
CLAY_CASE_011,297.0,142.35941820517957,0.3588737446333897,0.8373720708112427,0.059833833596883323,clay
CLAY_CASE_011,296.0,142.3594199338365,0.3772725044061777,0.8803025102810813,0.06290121573573926,clay
CLAY_CASE_011,295.0,142.35942184429766,0.3966144740748333,0.9254337728412776,0.06612582762965957,clay
CLAY_CASE_011,294.0,142.3594239556835,0.41694800098397344,0.9728786689626047,0.06951572659413452,clay
CLAY_CASE_011,293.0,142.35942628912542,0.438323910031314,1.022755790073066,0.07307938262867919,clay
CLAY_CASE_011,292.0,142.35942886797716,0.46079563056118095,1.0751898046427555,0.07682569953109664,clay
CLAY_CASE_011,291.0,142.35943171804865,0.484419329749972,1.1303117694166012,0.08076403708958957,clay
CLAY_CASE_011,290.0,142.3594348678642,0.5092540528149347,1.188259456568181,0.08490423440753436,clay
CLAY_CASE_011,289.0,142.35943834894803,0.5353618703944926,1.2491776975871494,0.08925663441842013,clay
CLAY_CASE_011,288.0,142.35944219613975,0.5628080334659867,1.3132187447539692,0.0938321096513769,clay
CLAY_CASE_011,287.0,142.35944644794313,0.5916611361853187,1.380542651099077,0.09864208931077312,clay
CLAY_CASE_011,286.0,142.35945114691128,0.6219932870524506,1.4513176697890515,0.10369858773647311,clay
CLAY_CASE_011,285.0,142.35945634007265,0.6538802888272026,1.5257206739301394,0.10901423431478796,clay
CLAY_CASE_011,284.0,142.35946207940162,0.6874018276413234,1.6039375978297545,0.11460230491356382,clay
CLAY_CASE_011,283.0,142.35946842233875,0.7226416717753409,1.6861639008091287,0.12047675491857324,clay
CLAY_CASE_011,282.0,142.35947543236554,0.7596878805924674,1.772605054715757,0.1266522539522481,clay
CLAY_CASE_011,281.0,142.35948317963977,0.7986330241466898,1.863477056342276,0.13314422235973056,clay
CLAY_CASE_011,280.0,142.35949174169767,0.8395744140083057,1.9590069660193798,0.1399688695515977,clay
CLAY_CASE_011,279.0,142.3595012042298,0.8826143458776484,2.059433473714513,0.147143234296933,clay
CLAY_CASE_011,278.0,142.35951166193874,0.9278603545864654,2.165007494035086,0.15468522706511112,clay
CLAY_CASE_011,277.0,142.35952321948673,0.975425482116715,2.275992791605668,0.1626136745195863,clay
CLAY_CASE_011,276.0,142.3595359925431,1.0254285592982173,2.392666638362507,0.17094836627193954,clay
CLAY_CASE_011,275.0,142.3595501089419,1.0779945018798787,2.5153205043863838,0.17971010400996534,clay
CLAY_CASE_011,274.0,142.3595657099611,1.1332546217041966,2.6442607839764585,0.18892075311903467,clay
CLAY_CASE_011,273.0,142.35958295173643,1.1913469537512995,2.779809558753032,0.19860329692188672,clay
CLAY_CASE_011,272.0,142.35960200682388,1.2524165998573284,2.9223053996670996,0.20878189366819022,clay
CLAY_CASE_011,271.0,142.35962306592643,1.3166160899522137,3.0721042098884985,0.21948193641147462,clay
CLAY_CASE_011,270.0,142.3596463398025,1.3841057617042132,3.2295801106431643,0.23073011591796977,clay
CLAY_CASE_011,269.0,142.3596720613748,1.4550541595029955,3.395126372173656,0.24255448675872726,clay
CLAY_CASE_011,268.0,142.35970048806124,1.5296384537594496,3.5691563921053824,0.2549845367438288,clay
CLAY_CASE_011,267.0,142.3597319043507,1.608044881549293,3.7521047236150165,0.2680512598652198,clay
CLAY_CASE_011,266.0,142.35976662464972,1.6904692096785816,3.94442815591669,0.2817872329225386,clay
CLAY_CASE_011,265.0,142.35980499642838,1.777117221302816,4.14660684970657,0.2962266960149571,clay
CLAY_CASE_011,264.0,142.35984740369713,1.8682052272875558,4.35914553033763,0.3114056370905738,clay
CLAY_CASE_011,263.0,142.35989427084888,1.9639606035571602,4.5825747416333735,0.3273618807541472,clay
CLAY_CASE_011,262.0,142.3599460669052,2.064622355740044,4.817452163393436,0.34413518154354783,clay
CLAY_CASE_011,261.0,142.36000331020878,2.170441712483289,5.0643639957943405,0.36176732189500793,clay
CLAY_CASE_011,260.0,142.36006657360923,2.281682748877049,5.323926414046447,0.38030221502794515,clay
CLAY_CASE_011,259.0,142.36013649019387,2.398623041500056,5.596787096833464,0.39978601299070693,clay
CLAY_CASE_011,258.0,142.3602137596209,2.521554356671473,5.883626832233436,0.4202672201198201,clay
CLAY_CASE_011,257.0,142.36029915511827,2.650783373571948,6.185161205001212,0.44179681217723044,clay
CLAY_CASE_011,256.0,142.3603935312179,2.7866324439778114,6.502142369281559,0.4644283614419473,clay
CLAY_CASE_011,255.0,142.3604978323027,2.9294403904371165,6.835360911019938,0.48821816804537654,clay
CLAY_CASE_011,254.0,142.3606131020517,3.0795633448050372,7.185647804545086,0.5132253978526142,clay
CLAY_CASE_011,253.0,142.36074049387744,3.237375629148685,7.553876468013598,0.5395122272056705,clay
CLAY_CASE_011,252.0,142.36088128245987,3.4032706811284394,7.940964922633025,0.5671439948588262,clay
CLAY_CASE_011,251.0,142.36103687649165,3.577662026063981,8.347878060815955,0.596189361450806,clay
CLAY_CASE_011,250.0,142.36120883276226,3.760984297998923,8.775630028664153,0.6267204768738797,clay
CLAY_CASE_011,249.0,142.3613988717207,3.9536943121883086,9.225286728439386,0.6588131559154284,clay
CLAY_CASE_011,248.0,142.36160889467254,4.15627219154818,9.697968446945753,0.6925470625639232,clay
CLAY_CASE_011,247.0,142.36184100278192,4.369222549726662,10.194852616028879,0.7280059033880102,clay
CLAY_CASE_011,246.0,142.36209751806797,4.593075733580986,10.717176711688968,0.7652776304144302,clay
CLAY_CASE_011,245.0,142.3623810066044,4.828389127975321,11.266241298609081,0.8044546539485689,clay
CLAY_CASE_011,244.0,142.36269430415282,5.075748525950128,11.843413227216963,0.8456340657993859,clay
CLAY_CASE_011,243.0,142.36304054448425,5.335769567454952,12.45012899072822,0.8889178733892429,clay
CLAY_CASE_011,242.0,142.3634231906701,5.609099249983673,13.087898249961905,0.9344132452485017,clay
CLAY_CASE_011,241.0,142.3638460696529,5.896417514604053,13.758307534076124,0.9822327684140042,clay
CLAY_CASE_011,240.0,142.36431341043885,6.198438911032076,14.463024125741509,1.032494718270808,clay
CLAY_CASE_011,239.0,142.3648298862905,6.515914345566538,15.203800139655254,1.08532334139659,clay
CLAY_CASE_011,238.0,142.36540066133614,6.849632915870029,15.982476803696736,1.140849151988757,clay
CLAY_CASE_011,237.0,142.36603144205645,7.200423836759792,16.800988952439514,1.1992092424752823,clay
CLAY_CASE_011,236.0,142.3667285341549,7.569158461355199,17.66136974316213,1.2605476089309189,clay
CLAY_CASE_011,235.0,142.36749890537234,7.956752402118343,18.5657556049428,1.3250154919417128,clay
CLAY_CASE_011,234.0,142.36835025486204,8.364167756520226,19.51639143188053,1.3927717335815046,clay
CLAY_CASE_011,233.0,142.3692910898051,8.792415442267245,20.515636031956905,1.4639831511850314,clay
CLAY_CASE_011,232.0,142.37033081001584,9.242557647231246,21.56596784353957,1.5388249286227893,clay
CLAY_CASE_011,231.0,142.37147980136186,9.715710399440919,22.66999093202881,1.617481025802892,clay
CLAY_CASE_011,230.0,142.3727495389078,10.21304626271298,23.83044127966362,1.7001446071448214,clay
CLAY_CASE_011,229.0,142.37415270078324,10.735797163727812,25.050193382031562,1.7870184897883128,clay
CLAY_CASE_011,228.0,142.3757032938746,11.285257356585968,26.33226716536726,1.8783156123189393,clay
CLAY_CASE_011,227.0,142.37741679255217,11.862786531119175,27.679835239278077,1.9742595248079446,clay
CLAY_CASE_011,226.0,142.37931029176147,12.469813071470735,29.09623050009838,2.075084900979018,clay
CLAY_CASE_011,225.0,142.381402675941,13.107837471706587,30.5849541006487,2.181038073327887,clay
CLAY_CASE_011,224.0,142.38371480536924,13.778435915467467,32.14968380275742,2.292377592031542,clay
CLAY_CASE_011,223.0,142.38626972170115,14.48326402692551,33.794282729492856,2.4093748084920996,clay
CLAY_CASE_011,222.0,142.3890928746211,15.224060800562727,35.52280853464636,2.5323144843657417,clay
CLAY_CASE_011,221.0,142.392212371724,16.002652717544958,37.339523007604896,2.661495426929367,clay
CLAY_CASE_011,220.0,142.3956592539332,16.820958056720347,39.248902132347474,2.7972311516347013,clay
CLAY_CASE_011,219.0,142.3994677989771,17.680991408525777,41.25564661989348,2.939850572693892,clay
CLAY_CASE_011,218.0,142.4036758556774,18.58486840033668,43.36469293411892,3.08969872252732,clay
CLAY_CASE_011,217.0,142.4083252120454,19.53481064204217,45.581224831431726,3.247137500887021,clay
CLAY_CASE_011,216.0,142.4134620004476,20.533150900868893,47.910685435360755,3.412546454444282,clay
CLAY_CASE_011,215.0,142.41913714337804,21.582338514708738,50.35878986765372,3.5863235875963966,clay
CLAY_CASE_011,214.0,142.4254068436709,22.684945053426734,52.93153845799571,3.7688862052073944,clay
CLAY_CASE_011,213.0,142.43233312329252,23.843670237833177,55.63523055494407,3.9606717879450244,clay
CLAY_CASE_011,212.0,142.43998441517337,25.061348126193746,58.476478961118744,4.162138900814611,clay
CLAY_CASE_011,211.0,142.44843621286878,26.34095357832194,61.46222501608453,4.373768135416356,clay
CLAY_CASE_011,210.0,142.45777178317044,27.68560900744356,64.59975435070164,4.596063086362818,clay
CLAY_CASE_011,209.0,142.46808294712326,29.09859143013963,67.89671333699248,4.829551362191111,clay
CLAY_CASE_011,208.0,142.4794709352258,30.583339824758227,71.3611262577692,5.074785630982269,clay
CLAY_CASE_011,207.0,142.4920473228982,32.14346280872899,75.00141322036765,5.332344700760949,clay
CLAY_CASE_011,206.0,142.50593505257496,33.78274664521479,78.82640883883452,5.602834634588348,clay
CLAY_CASE_011,205.0,142.521269549008,35.505163589482,82.84538170879134,5.886889900075765,clay
CLAY_CASE_011,204.0,142.53819993452572,37.314880585260255,87.0680546989406,6.18517455283822,clay
CLAY_CASE_011,203.0,142.5568903510613,39.216268321184934,91.50462608276484,6.498383453168351,clay
CLAY_CASE_011,202.0,142.57752139571053,41.213910657161264,96.16579153337628,6.827243514941898,clay
CLAY_CASE_011,201.0,142.60029167636537,43.31261443015007,101.0627670036835,7.172514985464076,clay
CLAY_CASE_011,200.0,142.62541949354863,45.51741964843971,106.207312513026,7.534992754623943,clay
CLAY_CASE_011,199.0,142.65314465389753,47.83361008292444,111.61175686015702,7.915507691344402,clay
CLAY_CASE_011,198.0,142.68373041973587,50.26672426324635,117.28902328090815,8.31492800488762,clay
CLAY_CASE_011,197.0,142.71746559776582,52.82256688585701,123.25265606699969,8.734160628101947,clay
CLAY_CASE_011,196.0,142.7546667680048,55.50722064010752,129.51684816025087,9.174152619169803,clay
CLAY_CASE_011,195.0,142.79568065158344,58.32705845735889,136.0964697338374,9.635892577830148,clay
CLAY_CASE_011,194.0,142.84088661278759,61.28875618680561,143.0070977692131,10.120412071402654,clay
CLAY_CASE_011,193.0,142.89069928662366,64.39930570020049,150.26504663380112,10.62878706522693,clay
CLAY_CASE_011,192.0,142.94557131806036,67.66602842594176,157.88739966053078,11.1621393513457,clay
CLAY_CASE_011,191.0,143.00599619276983,71.0965893110079,165.89204172568512,11.721637968395086,clay
CLAY_CASE_011,190.0,143.07251113147137,74.69901120697882,174.2976928162839,12.308500604721772,clay
CLAY_CASE_011,189.0,143.14570001066846,78.48168967384096,183.1239425722956,12.923994975709576,clay
CLAY_CASE_011,188.0,143.2261962614611,82.45340819240457,192.39128578227732,13.569440165169084,clay
CLAY_CASE_011,187.0,143.31468568501407,86.62335377294242,202.1211588035323,14.246207919417571,clay
CLAY_CASE_011,186.0,143.41190910799244,91.0011329440551,212.33597686946192,14.955723881337377,clay
CLAY_CASE_011,185.0,143.51866478370704,95.59678810174485,223.05917223740462,15.699468750259655,clay
CLAY_CASE_011,184.0,143.6358104247878,100.4208141942109,234.31523311982542,16.478979351954393,clay
CLAY_CASE_011,183.0,143.76426473096902,105.48417571291748,246.12974333014077,17.295849601326523,clay
CLAY_CASE_011,182.0,143.90500825123382,110.79832395500681,258.52942256168257,18.151731338612763,clay
CLAY_CASE_011,181.0,144.0590833935433,116.37521451608514,271.5421672041986,19.048335017932004,clay
CLAY_CASE_011,180.0,144.227593368361,122.22732496576602,285.19709158678734,19.987430224980585,clay
CLAY_CASE_011,179.0,144.4116998252246,128.3676726510735,299.52456951917145,20.970845998463318,clay
CLAY_CASE_011,178.0,144.61261891619446,134.80983256484402,314.556275984636,22.00047092752149,clay
CLAY_CASE_011,177.0,144.83161549811308,141.56795520758638,330.32522881770154,23.078252994960536,clay
CLAY_CASE_011,176.0,145.0699951698107,148.6567843618203,346.86583017758073,24.206199133502764,clay
CLAY_CASE_011,175.0,145.3290938338835,156.09167468768803,364.2139076046054,25.38637445958628,clay
CLAY_CASE_011,174.0,145.61026447925332,163.88860903757208,382.40675442100155,26.620901146431777,clay
CLAY_CASE_011,173.0,145.914860904753,172.0642153755471,401.4831692096099,27.911956895203502,clay
CLAY_CASE_011,172.0,146.24421815019278,180.63578317469418,421.48349407428645,29.26177296012213,clay
CLAY_CASE_011,171.0,146.59962947456543,189.62127915162037,442.4496513537809,30.67263168037607,clay
CLAY_CASE_011,170.0,146.98231982568598,199.03936218291983,464.4251784268129,32.14686346863613,clay
CLAY_CASE_011,169.0,147.39341588508984,208.90939723280206,487.4552602098714,33.68684320296893,clay
CLAY_CASE_011,168.0,147.8339129481216,219.2514681047012,511.5867589109694,35.29498596597972,clay
CLAY_CASE_011,167.0,148.30463911082495,230.08638881238988,536.868240562243,36.97374207217098,clay
CLAY_CASE_011,166.0,148.80621747781385,241.4357133480038,563.3499978120088,38.72559132183062,clay
CLAY_CASE_011,165.0,149.33902736949736,253.32174360548825,591.0840684128059,40.553036417317685,clay
CLAY_CASE_011,164.0,149.90316577832078,265.7675351983944,620.1242487962536,42.458595475508844,clay
CLAY_CASE_011,163.0,150.49841058208293,278.79690089079355,650.5261020785183,44.44479356845932,clay
CLAY_CASE_011,162.0,151.1241872429372,292.43441133947,682.3469597920966,46.514153223140056,clay
CLAY_CASE_011,161.0,151.7795408748717,306.7053928246776,715.6459165909143,48.669183810564164,clay
CLAY_CASE_011,160.0,152.4631156206632,321.63592162580846,750.4838171268864,50.91236975480689,clay
CLAY_CASE_011,159.0,153.17314321421955,337.25281467756173,786.923234247644,53.246157493535065,clay
CLAY_CASE_011,158.0,153.9074423950705,353.58361612192954,825.0284376178355,55.672941123815804,clay
CLAY_CASE_011,157.0,154.66343047866283,370.65657935185124,864.8653518209861,58.19504667036051,clay
CLAY_CASE_011,156.0,155.43814787401794,388.5006441241458,906.5015029563402,60.81471491815523,clay
CLAY_CASE_011,155.0,156.22829570154596,407.14540830274433,950.0059527064035,63.534082757795886,clay
CLAY_CASE_011,154.0,157.03028593850703,426.62109377882337,995.4492188172544,66.35516300003053,clay
CLAY_CASE_011,153.0,157.84030276331788,446.95850610276267,1042.903180906446,69.2798226261757,clay
CLAY_CASE_011,152.0,158.65437304844806,468.18898735452876,1092.4409704939005,72.30975945342709,clay
CLAY_CASE_011,151.0,159.46844333357828,490.34436177481894,1144.1368441412442,75.4464772088661,clay
CLAY_CASE_011,150.0,160.27846015838912,513.4568736798484,1198.066038586313,78.69125902330518,clay
CLAY_CASE_011,149.0,161.0804503953502,537.559117188802,1254.3046067738715,82.0451393762454,clay
CLAY_CASE_011,148.0,161.87059822287821,562.6839573055956,1312.9292337130564,85.50887454626809,clay
CLAY_CASE_011,147.0,162.64531561823333,588.8644419165629,1374.0170311386466,89.08291164727552,clay
CLAY_CASE_011,146.0,163.40130370182567,616.1337042939609,1437.6453100192423,92.76735636020032,clay
CLAY_CASE_011,145.0,164.1356028826766,644.524855732683,1503.8913300429272,96.56193950215402,clay
CLAY_CASE_011,144.0,164.84563047623297,674.0708679952534,1572.8320253222578,100.4659826104471,clay
CLAY_CASE_011,143.0,165.52920522202442,704.8044452989514,1644.5437056975532,104.47836275730151,clay
CLAY_CASE_011,142.0,166.18455885395895,736.7578856496343,1719.10173318248,108.59747685225261,clay
CLAY_CASE_011,141.0,166.81033551481323,769.9629314103029,1796.5801732907066,112.82120573278439,clay
CLAY_CASE_011,140.0,167.40558031857537,804.450609089305,1877.051421208378,117.14687838926784,clay
CLAY_CASE_011,139.0,167.9697187273988,840.2510584438636,1960.5858030356817,121.57123671713066,clay
CLAY_CASE_011,138.0,168.50252861908228,877.3933511195834,2047.251152612361,126.09040123665,clay
CLAY_CASE_011,137.0,169.00410698607118,915.9052991858536,2137.1123647669915,130.69983826795897,clay
