sample_id,film_material,substrate,sintering_temperature_c,cooling_rate_c_per_min,delta_alpha_k_inv,porosity_fraction,film_thickness_um,substrate_thickness_mm,film_youngs_modulus_gpa,film_poisson_ratio,film_fracture_toughness_mpa_sqrt_m,substrate_youngs_modulus_gpa,substrate_poisson_ratio,substrate_cte_k_inv,interface_toughness_j_m2,delta_t_c,thermal_strain,film_effective_modulus_gpa,gradient_factor,thermal_stress_mpa,stress_hotspot_score,crack_initiation_risk,delamination_probability,crack_initiation_label,delamination_label
9183,SiC,Inconel,1230.4671903142455,6.605009349354942,2.6212285832098643e-06,0.148974658986891,176.95848175753324,1.8390377846121697,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1205.4671903142455,0.0031598050553733855,331.6150134194137,1.3363005609612966,2064.6545967852308,0.5328285494987823,0.9806335208079717,1.0,1,1
5148,SiC,Glass,1271.0714716439277,4.298756283688558,2.6658874088148137e-06,0.197727992019445,342.8639994865508,1.4963922714642184,450.0,0.17,3.0,70.0,0.22,8e-06,5.0,1246.0714716439277,0.003321886246738892,296.77659214873137,1.1979253770213134,1867.0614568704743,0.5226307766036218,0.9733116009834611,1.0,1,1
3010,SiC,Ni,1245.920880613264,6.360436726290022,2.202794851428465e-06,0.06001213864496467,243.3159365322163,1.5443025671102184,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1220.920880613264,0.002689438229816405,400.1482114563759,1.3216262035774013,1756.394235387588,0.4723936202690067,0.940450807125983,1.0,1,1
7701,SiC,Si,1406.6188758794142,6.204488033097856,2.554198243446008e-06,0.538471796375948,326.71885495840513,1.909642732180364,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1381.6188758794142,0.003528928505883048,107.03712367296232,1.3122692819858712,602.4890301004378,0.5163566485855967,0.7218804715709912,1.0,1,1
1617,ZrO2,Glass,1498.1132353004218,9.81391431980911,2.2062980060643496e-06,0.35574198006620117,778.5270132914812,1.0844715167636554,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1473.1132353004218,0.0032501267937503236,91.97734530967439,1.5288348591885466,914.117658856295,0.5208772910488947,0.8123850420946529,1.0,1,1
9312,SiC,Inconel,1459.1978242649118,8.439397320041396,2.2921240260044365e-06,0.3152126790559345,772.7324260806995,1.2483340075707798,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1434.1978242649118,0.003287359291040893,220.73356778741197,1.4463638392024838,1693.0947884643608,0.5830980087804528,0.8343359522589026,1.0,1,1
10412,TiO2,Steel,1442.4539942803444,8.291218591927635,2.4941257041545937e-06,0.2533204773633006,680.3942403229812,1.9526265138924233,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1417.4539942803444,0.0035353084415912055,132.58240309231272,1.4374731155156582,1240.6643232756273,0.512260293201651,0.9986247311601257,1.0,1,1
8234,SiC,Steel,1273.8234117319644,5.674478535746872,2.5165530739331666e-06,0.13408274399625877,492.48724313812676,1.925806143765751,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1248.8234117319644,0.0031427303955937794,342.6404176894131,1.2804687121448124,2319.618853811437,0.5372373984616016,0.9966195909218017,1.0,1,1
9635,ZrO2,Ni,1248.6220261209749,7.344198196369493,1.920379043685381e-06,0.0933349536179936,205.12871747012647,1.0934431182853963,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1223.6220261209749,0.0023498180963545663,174.40581067055956,1.3806518917821695,978.6790308492948,0.42234060088262637,0.742406110184731,1.0,1,1
11901,SiC,Inconel,1259.3981396387621,7.491764553048004,2.5328796331163858e-06,0.0867298476566266,299.35875873779844,1.6707879078977226,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1234.3981396387621,0.003126581907047777,378.89241717577363,1.3895058731828802,2165.042623125138,0.5190569534341266,0.9449139608089536,1.0,1,1
8690,SiC,Inconel,1480.9872039968145,1.1319559858304995,2.005911618218672e-06,0.28637091477465154,349.4770817390923,1.2416603117242446,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1455.9872039968145,0.00292058164847493,238.3662297033656,1.00791735914983,1102.3256085775404,0.4649077256381507,0.9370838396310185,1.0,1,1
4975,Si3N4,Steel,1244.8442067002552,7.119822217398076,2.1130800992794426e-06,0.07306617447786576,456.519276394888,1.4632286846260723,300.0,0.26,4.0,210.0,0.3,1.2e-05,12.0,1219.8442067002552,0.002577628517399628,259.7937203278806,1.3671893330438845,1425.673790861455,0.45525402022261136,0.6803005836879701,1.0,1,1
9577,Al2O3,Steel,1421.7579954721834,4.792188414880059,1.8988732084247065e-06,0.16493900004976286,899.5487807666531,1.4660810051722895,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1396.7579954721834,0.0026522663362551265,270.2181087822674,1.2275313048928036,1282.1452665802153,0.4629276400138047,0.8927125216025998,1.0,1,1
1519,SiC,Si,1372.1885289509037,2.488270715766271,2.3760799779019034e-06,0.09315851935159519,981.8293360043978,1.0428601990267998,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1347.1885289509037,0.003201027690099361,373.86426239413765,1.0892962429459763,1692.9629281594816,0.4575177855304335,0.7892883531521268,1.0,1,1
11478,YSZ,Steel,1287.0712734656877,6.7911268487670124,2.6915280643669844e-06,0.446289921891916,194.1050488532607,0.5684976575430237,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1262.0712734656877,0.0033969002517642774,66.26127466988459,1.3474676109260209,547.7039648398085,0.48376391385247147,0.6255822483266025,1.0,1,1
992,YSZ,Ni,1316.993900350359,4.539537779717271,2.3348858620967537e-06,0.017067378810543023,569.0943458970364,1.4765652174525281,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1291.993900350359,0.003016658291843295,193.5668292274969,1.2123722667830363,1050.942907766037,0.3886742183627755,0.5090846557268166,1.0,1,1
6106,Al2O3,Glass,1233.7092044748233,2.64170853178256,2.3188586262783393e-06,0.17158195868514745,742.5058911468419,0.6383568575967099,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1208.7092044748233,0.002802825765458473,266.18643187213473,1.0985025119069536,1111.8963509416353,0.4365721016668432,0.8364418159114985,1.0,1,1
5133,Al2O3,Inconel,1230.9920477786566,7.432388176509446,1.7477008280837756e-06,0.08419270438450763,439.2630309758074,0.5557235147151227,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1205.9920477786566,0.0021077133005652066,321.63710415766485,1.3859432905905669,1357.447823243025,0.4552474974141904,0.4621081090001175,1.0,0,1
8485,SiC,Si,1483.630736476964,7.04793500982891,2.4880706421557422e-06,0.13901135009906335,243.47398222722012,1.4888692695700483,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1458.630736476964,0.0036291763131743432,338.9715786251285,1.3628761005897345,2700.7755510465645,0.5705786756615656,0.9971642520266351,1.0,1,1
10039,SiC,Ni,1479.0408711641944,6.139899833002306,1.9121675312232768e-06,0.22841698226487203,305.43615736537436,1.3952122367455357,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1454.0408711641944,0.0027803697429117803,275.8340788672657,1.3083939899801384,1238.3854147134682,0.48961594404715125,0.9080023974321032,1.0,1,1
9623,Si3N4,Glass,1480.4524482138188,1.8241820178570012,2.508634707780747e-06,0.1907092026673111,198.97639902099536,1.6449477771854821,300.0,0.26,4.0,70.0,0.22,8e-06,5.0,1455.4524482138188,0.003651198527113646,201.11565447477312,1.04945092107142,1560.621250165192,0.47900340375253475,0.9298686884381943,1.0,1,1
5149,ZrO2,Inconel,1236.308247716065,5.573201253422155,2.206451996032609e-06,0.3720148886985834,273.96053193546294,1.3975079307580018,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1211.308247716065,0.002672693500983873,87.7227290404015,1.2743920752053293,459.5708318588892,0.44246327864141116,0.4835834232737034,1.0,0,1
1020,Al2O3,Ni,1467.3415132210016,9.366266797610685,2.247884657457503e-06,0.24292114107616833,844.2802302965941,0.7398894667929593,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1442.3415132210016,0.0032422173583835276,224.7925889703642,1.501976007856641,1839.425245959534,0.573099672964766,0.9462069444442445,1.0,1,1
3356,Al2O3,Si,1201.5887639716507,8.19864840154763,2.2069065609213915e-06,0.12907731667502187,591.3641318345243,1.148101313198075,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1176.5887639716507,0.002596621462715426,292.50422351920236,1.4319189040928577,2085.2086198504107,0.5363288520228331,0.9806275328498084,1.0,1,1
5520,SiC,Inconel,1338.9019759516523,5.833060006460627,2.2429169094053552e-06,0.15317915989403555,819.6960583886965,0.7696012605872499,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1313.9019759516523,0.0029469729591630692,328.5346795760658,1.2899836003876377,1912.3549868165424,0.5183545874254296,0.9715735754101014,1.0,1,1
11804,Si3N4,Si,1303.1871645426374,1.8079004804903724,1.7195008974864394e-06,0.183961437698925,902.8007048414697,1.3854576151802616,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1278.1871645426374,0.002197843976586712,204.2792693628817,1.0484740288294223,934.9565175959755,0.4185264644909362,0.6136785499111426,1.0,1,1
853,YSZ,Steel,1273.8729656128403,4.238221668300051,2.388951798101074e-06,0.16381115625889603,744.7349279956856,0.5638977437118566,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1248.8729656128403,0.0029834973168006156,142.58189770629727,1.194293300098003,713.919203054997,0.4021807976999273,0.8824277635195872,1.0,1,1
1189,Al2O3,Inconel,1425.950515624028,2.5489692185366417,2.543466652354997e-06,0.15161550604238044,611.8972613605871,1.9700381457404774,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1400.950515624028,0.0035632709180892534,278.3952481293919,1.0929381531121984,2004.8986414768979,0.5029724716329775,0.9376922624613466,1.0,1,1
75,SiC,Si,1498.4814428470872,6.78432164690599,2.066154625946446e-06,0.30814286561905074,482.5238609777172,1.1941200413137816,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1473.4814428470872,0.0030444404993847534,224.99342027663937,1.3470592988143595,1243.458530708455,0.5232009530726671,0.9639838248269572,1.0,1,1
11127,YSZ,Steel,1324.505669247518,2.050717250393983,2.4680629983856714e-06,0.15363146310896825,986.5456925058509,1.099436628347644,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1299.505669247518,0.003207261858462208,145.86851678085247,1.063043035023639,919.7613978501586,0.40863031778754466,0.851777860723181,1.0,1,1
9546,Al2O3,Inconel,1483.8441613199232,5.883733904738508,1.58037052191361e-06,0.024854327570665514,587.3222574616906,1.8111080500361432,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1458.8441613199232,0.0023055143086157894,362.26644175283406,1.2930240342843105,1784.6232509670813,0.4576727529720693,0.863302080790261,1.0,1,1
10562,YSZ,Si,1328.7475217726405,7.415926538709801,2.52464139106152e-06,0.4303136840624677,369.10066518604776,1.1014200542858186,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1303.7475217726405,0.0032914949569610883,69.81137606071665,1.384955592322588,491.87871586638107,0.47483751284661146,0.7452201909761754,1.0,1,1
4675,SiC,Steel,1475.9927537705344,9.17981690011434,2.1937522315137345e-06,0.039369149741061794,349.33448511333626,1.714356036677056,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1450.9927537705344,0.0031831185914943686,416.9670986016825,1.4907890140068603,2980.30671263697,0.5521988740903168,0.9932897797214674,1.0,1,1
11765,Si3N4,Glass,1448.5179072212745,2.288148856121174,1.843403943169335e-06,0.17481190706022146,919.6891940966607,1.6516372696706616,300.0,0.26,4.0,70.0,0.22,8e-06,5.0,1423.5179072212745,0.002624118523343857,208.60819774518228,1.0772889313672704,1101.5926421342922,0.4346486494309715,0.674828082464752,1.0,1,1
512,TiO2,Inconel,1277.3891101694835,8.973690435889495,2.1885683802295093e-06,0.1757474081867722,527.4672996919494,0.5610788372300555,230.0,0.27,1.8,210.0,0.29,1.3e-05,14.0,1252.3891101694835,0.002740939206260703,159.5920229796447,1.4784214261533697,1059.880163802722,0.46867511556201813,0.9712351238314113,1.0,1,1
2871,TiO2,Glass,1480.627624032475,5.963803173555468,2.1623228747601547e-06,0.19861049651952634,840.132265116077,1.562988700838822,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1455.627624032475,0.003147536908578195,151.37256179180767,1.2978281904133282,1092.1146976396317,0.46296179460456277,0.9880729820357607,1.0,1,1
2993,TiO2,Si,1304.0488800164803,8.481263342797147,2.739807008472067e-06,0.21222249074530314,811.6366659694644,1.0358284619873692,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1279.0488800164803,0.003504347085647501,146.58171735897756,1.4488758005678288,1078.7553834119483,0.4810121632499846,0.9685186532474991,1.0,1,1
3198,TiO2,Glass,1245.114549746444,9.627627716453109,2.6411139919926125e-06,0.18710061137367348,902.9223291691824,0.7649978591701392,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1220.114549746444,0.0032224616091691,155.48340705642,1.5176576629871865,1363.376185982941,0.5079325175104991,0.989695328704156,1.0,1,1
8076,ZrO2,Ni,1269.1377964777796,7.747139526342644,2.3840740948402503e-06,0.27936860464450763,630.1730564212079,1.1816962771637047,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1244.1377964777796,0.002966116690994306,113.28277520917409,1.4048283715805585,920.2729202702443,0.48252882977304457,0.9323937227907135,1.0,1,1
911,YSZ,Ni,1285.730812945715,4.304083695717658,2.1550730754926545e-06,0.421912883100824,180.16895250494014,1.7914411384186082,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1260.730812945715,0.002716967030423276,71.71499098844782,1.1982450217430594,416.4843850800442,0.4441846807828883,0.6308341536574927,1.0,1,1
2884,SiC,Inconel,1434.5120610034578,3.232136192112874,2.5240589327501516e-06,0.16848266560524416,928.6736280964884,1.6073575653744747,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1409.5120610034578,0.0035576915083948544,317.4438163943429,1.1339281715267724,2226.419797145805,0.5291467742789853,0.974945168267956,1.0,1,1
3853,SiC,Steel,1326.7830150588418,1.4034596622419606,2.153453156875513e-06,0.13780180359366936,529.8959638745212,1.4955312644274785,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1301.7830150588418,0.002803328743345386,339.87013944224833,1.0242075797345176,1556.7621946877218,0.45686373870265157,0.5560254423283121,1.0,1,1
4404,YSZ,Inconel,1347.1471448768075,8.24530613235908,1.937868093067339e-06,0.23760537487187935,495.5898083837576,1.3502934179734913,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1322.1471448768075,0.0025621467663968457,119.87209409892701,1.4347183679415447,857.8778600513976,0.46386436544082255,0.9503973608433276,1.0,1,1
9246,TiO2,Glass,1493.3193335366027,5.8671549494761095,2.16866289485118e-06,0.2447526540470397,248.36139715574132,1.084567025950943,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1468.3193335366027,0.003184289656433444,135.44318954569914,1.2920292969685665,932.0385576148487,0.4611091853117974,0.9723908310940569,1.0,1,1
11928,TiO2,Glass,1452.4555006321893,4.757493824985419,2.748299815494567e-06,0.16595461819453391,982.7468322358604,1.2688268493322186,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1427.4555006321893,0.003923075689014151,163.17880545610805,1.225449629499125,1424.1211635292987,0.47615746516353463,0.8739966068115996,1.0,1,1
8413,YSZ,Glass,1482.38843366037,6.410354296777646,2.5895664394657043e-06,0.3058442289093765,100.47676662725729,0.7471289699812298,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1457.38843366037,0.003774004177072384,100.61651763872771,1.3246212578066587,950.1214713183117,0.48707307768421604,0.9734786931116903,1.0,1,1
10339,YSZ,Ni,1331.5641734813546,2.162748502543277,2.759327068937722e-06,0.12913581189903334,758.8297376741857,1.7826317713270659,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1306.5641734813546,0.0036052378911913437,153.9300819030354,1.0697649101525966,966.169036707875,0.4058686451675188,0.9203697597024562,1.0,1,1
408,TiO2,Si,1394.6924960208646,8.538451800500258,2.302945562428387e-06,0.06102254825041151,540.6877734720784,1.8320893964220242,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1369.6924960208646,0.003154327255602711,204.10396295332976,1.4523071080300154,1676.8062275525433,0.4793934542768165,0.9799544976875498,1.0,1,1
10892,YSZ,Glass,1351.6747899152392,4.204615677775591,2.4678184956292283e-06,0.20675864771060778,427.9181839944806,0.5611061558572282,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1326.6747899152392,0.003273992584237848,129.1265587825305,1.1922769406665354,811.9804751688051,0.42613394994373677,0.9002276423361854,1.0,1,1
1694,Al2O3,Steel,1257.0951130691494,3.4097927553188327,2.0495157329765323e-06,0.08260943699861198,486.0746919676035,0.7092714031726112,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1232.0951130691494,0.0025251983187587214,322.689903612782,1.14458756531913,1490.4263436872193,0.4431945550948195,0.8628789839218196,1.0,1,1
8332,Si3N4,Inconel,1323.9117950426753,7.26360777113883,2.124067253017424e-06,0.0494499497472407,296.34358903729645,0.6232766512657841,300.0,0.26,4.0,210.0,0.29,1.3e-05,14.0,1298.9117950426753,0.0027589760084082266,272.47375897717404,1.3758164662683297,2060.522762365803,0.4949067821565675,0.6292339091335525,1.0,1,1
7389,Si3N4,Glass,1293.3072427346153,6.463292693379848,2.951580843654801e-06,0.031913447442840664,752.2403625292384,1.6968116456087472,300.0,0.26,4.0,70.0,0.22,8e-06,5.0,1268.3072427346153,0.0037435113615241302,282.0843213520563,1.3277975616027908,2546.0345990674396,0.5107872284839854,0.9433093228373368,1.0,1,1
71,YSZ,Inconel,1247.320942095294,4.802916107240534,2.4844090702468508e-06,0.11715058077365362,847.5309305781263,1.2729521883894581,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1222.320942095294,0.003036745235294224,157.9531458496204,1.2281749664344321,1112.9082468594345,0.43011840491770886,0.9266257614903873,1.0,1,1
7096,Al2O3,Glass,1340.5616642121338,2.621252216366169,2.116115874004609e-06,0.12650103141567448,950.2694718159213,1.6313522041527309,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1315.5616642121338,0.0027838809208712172,294.1391140625195,1.09727513298197,1670.6496789821006,0.46913912426086685,0.8327503521129361,1.0,1,1
5150,Al2O3,Si,1462.0871962147598,9.551279578683015,2.00469332457243e-06,0.259905170476014,885.4501210072535,0.7438531502719298,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1437.0871962147598,0.0028809191090802388,215.4508055092546,1.513076774720981,1326.9171520260024,0.5318211771870271,0.7545591827821647,1.0,1,1
2487,Al2O3,Inconel,1444.7420144031112,7.188270934301381,2.2772291770678916e-06,0.1322768004634739,892.8497204990788,0.8716772669993287,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1419.7420144031112,0.0032330779391079078,290.4801760291438,1.3712962560580828,2431.3871632122177,0.5535018632617311,0.976514589951397,1.0,1,1
10638,Si3N4,Inconel,1315.8907206829124,9.650085450008797,2.570446212509477e-06,0.22431530057558396,956.774744764116,1.7744241308854563,300.0,0.26,4.0,210.0,0.29,1.3e-05,14.0,1290.8907206829124,0.0033181651637430214,185.72596427144208,1.5190051270005278,1820.0666412504645,0.5655542188514939,0.9593288497430859,1.0,1,1
10151,YSZ,Si,1452.3386659184089,3.5025737550437888,2.5452013749894466e-06,0.10181011903715106,809.4261464939484,0.6035301503073447,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1427.3386659184089,0.0036328643350711366,163.1779088267872,1.1501544253026272,1310.7544183067373,0.43555291471838425,0.8966370365658445,1.0,1,1
3593,ZrO2,Si,1344.8411052794854,9.907807336169022,2.6432875585918576e-06,0.34015328015567353,810.1134748207506,1.5139756190933638,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1319.8411052794854,0.00348871957290339,96.14694522401179,1.5344684401701412,968.5895301749581,0.5227429835112862,0.9114717552022893,1.0,1,1
6684,SiC,Glass,1471.1004190848466,4.084095594851483,2.44226906593017e-06,0.14045798459899989,939.1389782938423,0.6293659955790039,450.0,0.17,3.0,70.0,0.22,8e-06,5.0,1446.1004190848466,0.0035317663197595756,337.8984435700883,1.185045735691089,2202.949635844078,0.5218824910423012,0.9610387517389973,1.0,1,1
1514,YSZ,Si,1260.2932279229622,2.7524260608512106,2.147424580781965e-06,0.0836746834424269,635.202843544832,1.4402189598248683,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1235.2932279229622,0.002652699042115267,169.46388176873205,1.1051455636510725,828.7170727279823,0.38114731404405144,0.701360485507914,1.0,1,1
4203,Al2O3,Steel,1418.6834374847028,1.2792921178701184,2.2672876814990138e-06,0.40573880103088333,299.1908092052421,1.6808498078129186,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1393.6834374847028,0.0031598812897182674,143.35798499009897,1.0167575270722071,801.6520679074208,0.4702942097601711,0.8274933240063274,1.0,1,1
8545,Si3N4,Ni,1348.4492876230045,8.493385754545779,2.5249712710095495e-06,0.1216320333593857,234.69222527948617,0.9253617889115877,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1323.4492876230045,0.0033416714298861406,234.6642159007176,1.4496031452727467,1587.4428228070583,0.49607079965890644,0.8491895051469452,1.0,1,1
8897,ZrO2,Steel,1385.682062079918,4.164475261757015,2.0570878282112077e-06,0.07810739983298151,582.5933159179541,1.1454327094622165,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1360.682062079918,0.0027990425079699264,179.98819222337886,1.189868515705421,1040.5094464551735,0.40654417344524296,0.8107662994922117,1.0,1,1
11882,ZrO2,Ni,1239.7679724485424,4.020760549967565,1.8974735533352511e-06,0.18691753698928604,327.46969020027575,1.8688426502397457,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1214.7679724485424,0.0023049901011597943,142.02321604612754,1.1812456329980539,566.4593381617707,0.3920866824061434,0.6192099792342503,1.0,1,1
11809,SiC,Si,1488.611831688177,1.060263812253536,1.8365818302473733e-06,0.11815603721112292,626.4331907902772,1.0956968678861498,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1463.611831688177,0.0026880428966135827,354.6307320819116,1.0036158287352122,1420.8229327745858,0.43671494780509357,0.9528806329442752,1.0,1,1
11975,SiC,Steel,1234.0813125210984,5.398258403330571,1.6390963951405497e-06,0.009595749464103534,215.26977093484203,1.6889256724161523,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1209.0813125210984,0.0019818008207851366,441.8329259633415,1.2638955041998343,1424.077537333922,0.4218368296212036,0.5881586181653834,1.0,1,1
2721,Si3N4,Glass,1267.6439387400117,1.3198396663784346,2.060962985166821e-06,0.2183479774519621,617.2059704871751,0.6063767157858642,300.0,0.26,4.0,70.0,0.22,8e-06,5.0,1242.6439387400117,0.002561043161485071,188.4141294518695,1.019190379982706,756.3807117524125,0.40810873326847774,0.3372322932378178,1.0,0,1
8087,TiO2,Ni,1249.2511658926142,5.683804178717407,2.956188833548669e-06,0.07646645713473359,889.8645441508498,0.5105759455640164,230.0,0.27,1.8,200.0,0.31,1.33e-05,10.0,1224.2511658926142,0.003619117626070685,197.7945118789362,1.2810282507230444,1862.168708691439,0.48272198812694217,0.995763880367543,1.0,1,1
3792,YSZ,Glass,1482.3977210599653,2.361157126764665,2.6259054072404358e-06,0.22083181698404508,502.6345442160165,1.8811398641365282,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1457.3977210599653,0.003826988556231251,124.86191399670834,1.0816694276058798,709.9534928447667,0.4094819217336617,0.6969211754964949,1.0,1,1
637,YSZ,Glass,1436.101056381689,5.017315494894508,2.038871304727902e-06,0.06982322764686474,364.0823330611357,1.6152131144575723,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1411.101056381689,0.0028770534519278555,174.34472445561607,1.2410389296936704,868.6709432186774,0.3917865709842827,0.7746641428085522,1.0,1,1
7793,YSZ,Ni,1223.413455602206,4.246689227659746,2.1093879914768747e-06,0.27621840805982956,964.8021798149705,1.8460080289696372,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1198.413455602206,0.0025279189520715983,108.77039454846394,1.1948013536595847,549.7355447245475,0.41802209113061767,0.8523797201272466,1.0,1,1
2311,Al2O3,Ni,1253.4884919434048,1.8800838746129416,2.5169625286432692e-06,0.3090657187271286,542.2728666520493,1.316363935068916,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1228.4884919434048,0.0030920595010910288,189.52294460338538,1.0528050324767766,922.9549931724432,0.457672859328732,0.5677863406376484,1.0,1,1
9151,YSZ,Ni,1492.694071124562,7.878319232690252,1.8622198565910638e-06,0.1645112638188201,223.82735405657522,1.0617532064032291,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1467.694071124562,0.0027331690426491365,142.35723181503616,1.412699153961415,862.5908577409841,0.4375146290538988,0.6287472018525573,1.0,1,1
5330,ZrO2,Glass,1312.7830106497693,4.298772380879391,2.6308801336542227e-06,0.32645634848945265,948.6724596097483,1.7850848309051743,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1287.7830106497693,0.003388002739175902,99.88635522436206,1.1979263428527633,823.6650317982293,0.46640519501367367,0.60087324299976,1.0,1,1
9835,Si3N4,Ni,1346.78000487169,5.113354178179517,2.45422124138221e-06,0.1783666556652469,875.2023735996895,1.7071935374008866,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1321.78000487169,0.0032439405643903824,206.92096551117456,1.246801250690771,1520.2132860689812,0.49154354684573004,0.8724490000273889,1.0,1,1
11517,YSZ,Si,1207.0151890498792,1.3615805904442673,2.028399142155987e-06,0.1823293359633764,667.7770058773797,1.8549487364069714,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1182.0151890498792,0.0023975985954841216,136.69876994942922,1.021694835426656,616.4132617728898,0.3827107945233677,0.7459759326476788,1.0,1,1
5307,Si3N4,Steel,1487.8663781626378,1.0974940572320704,2.1106049008352348e-06,0.3209107507947905,652.8020479156735,1.0403753986895963,300.0,0.26,4.0,210.0,0.3,1.2e-05,12.0,1462.8663781626378,0.003087532947017153,144.88647374040198,1.0058496434339241,652.6196817686815,0.42604813039686334,0.564732415584748,1.0,1,1
10894,SiC,Inconel,1334.9590832832582,1.3308760943336302,2.4736195250612065e-06,0.2120913091136795,231.89403506112387,0.5834613054331325,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1309.9590832832582,0.0032403403654407466,286.8799336854335,1.019852565660018,1324.3171570027546,0.4626894768599992,0.7738425730628355,1.0,1,1
4510,YSZ,Ni,1283.624764197449,6.346468205629646,2.2770116069437975e-06,0.1131594723666719,779.259431473331,1.0002427781851888,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1258.624764197449,0.0028659031968644912,159.3043124141993,1.3207880923377788,1008.02239491314,0.4268726502401777,0.6481246806375456,1.0,1,1
5019,ZrO2,Inconel,1307.4615121022325,3.799925120340712,2.361226152888894e-06,0.22384959435557256,972.4741503367733,1.251927413096644,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1282.4615121022325,0.0030281816624492283,130.15454498093274,1.1679955072204427,789.0509656933017,0.4268662596677131,0.44455447799414577,1.0,0,1
295,ZrO2,Si,1429.2228319038104,5.993910930277666,2.270916125933588e-06,0.15740762590268967,344.75104582453616,1.7897955966385974,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1404.2228319038104,0.003188872273374493,151.8772406356755,1.2996346558166598,923.6687132497581,0.4314954187595564,0.6992280429582826,1.0,1,1
