cycle,cell,frequency_Hz,Z_real,Z_imag
300,5,1420.8308,0.22257,-0.00136
300,5,1867.1811,0.22257,-0.00103
300,5,2453.7511,0.22257,-0.00079
300,5,3224.5905,0.22257,-0.0006
300,5,4237.5872,0.22256,-0.00046
300,5,5568.814,0.22256,-0.00035
300,5,7318.2422,0.22256,-0.00026
300,5,9617.2487,0.22256,-0.0002
300,5,12638.482,0.22256,-0.00015
300,5,16608.8278,0.22256,-0.00012
300,5,21826.4473,0.22256,-9e-05
300,5,28683.1681,0.22256,-7e-05
300,5,37693.9098,0.22256,-5e-05
300,5,49535.3521,0.22256,-4e-05
300,5,65096.7523,0.22256,-3e-05
300,5,85546.7254,0.22256,-2e-05
300,5,112421.0035,0.22256,-2e-05
300,5,147737.7653,0.22256,-1e-05
300,5,194149.1946,0.22256,-1e-05
300,5,255140.652,0.22256,-1e-05
300,5,335292.4149,0.22256,-1e-05
300,5,440623.6428,0.22256,-0.0
300,5,579044.3981,0.22256,-0.0
300,5,760949.6685,0.22256,-0.0
300,5,1000000.0,0.22256,-0.0
350,1,0.1,0.40506,-0.00172
350,1,0.1314,0.40505,-0.00226
350,1,0.1727,0.40503,-0.00297
350,1,0.227,0.405,-0.0039
350,1,0.2982,0.40493,-0.00512
350,1,0.3919,0.40483,-0.00672
350,1,0.5151,0.40465,-0.00883
350,1,0.6769,0.40434,-0.01158
350,1,0.8895,0.40381,-0.01518
350,1,1.169,0.40289,-0.01984
350,1,1.5362,0.40134,-0.02585
350,1,2.0188,0.39871,-0.03347
350,1,2.6529,0.39435,-0.0429
350,1,3.4864,0.38732,-0.05406
350,1,4.5816,0.37643,-0.06634
350,1,6.0209,0.36068,-0.07824
350,1,7.9123,0.33994,-0.08736
350,1,10.398,0.31578,-0.09112
350,1,13.6645,0.29136,-0.0883
350,1,17.9571,0.26997,-0.07983
350,1,23.5983,0.25345,-0.06818
350,1,31.0117,0.2419,-0.05583
350,1,40.7539,0.23436,-0.04445
350,1,53.5567,0.22968,-0.03475
350,1,70.3814,0.22684,-0.02687
350,1,92.4915,0.22516,-0.02064
350,1,121.5474,0.22417,-0.01579
350,1,159.7312,0.22359,-0.01206
350,1,209.9104,0.22326,-0.00919
350,1,275.8532,0.22306,-0.007
350,1,362.5117,0.22295,-0.00533
350,1,476.3938,0.22288,-0.00406
350,1,626.0517,0.22285,-0.00309
350,1,822.7241,0.22282,-0.00235
350,1,1081.1808,0.22281,-0.00179
350,1,1420.8308,0.2228,-0.00136
350,1,1867.1811,0.2228,-0.00104
350,1,2453.7511,0.2228,-0.00079
350,1,3224.5905,0.2228,-0.0006
350,1,4237.5872,0.22279,-0.00046
350,1,5568.814,0.22279,-0.00035
350,1,7318.2422,0.22279,-0.00026
350,1,9617.2487,0.22279,-0.0002
350,1,12638.482,0.22279,-0.00015
350,1,16608.8278,0.22279,-0.00012
350,1,21826.4473,0.22279,-9e-05
350,1,28683.1681,0.22279,-7e-05
350,1,37693.9098,0.22279,-5e-05
350,1,49535.3521,0.22279,-4e-05
350,1,65096.7523,0.22279,-3e-05
350,1,85546.7254,0.22279,-2e-05
350,1,112421.0035,0.22279,-2e-05
350,1,147737.7653,0.22279,-1e-05
350,1,194149.1946,0.22279,-1e-05
350,1,255140.652,0.22279,-1e-05
350,1,335292.4149,0.22279,-1e-05
350,1,440623.6428,0.22279,-0.0
350,1,579044.3981,0.22279,-0.0
350,1,760949.6685,0.22279,-0.0
350,1,1000000.0,0.22279,-0.0
350,2,0.1,0.40506,-0.00172
350,2,0.1314,0.40505,-0.00226
350,2,0.1727,0.40503,-0.00297
350,2,0.227,0.405,-0.0039
350,2,0.2982,0.40493,-0.00512
350,2,0.3919,0.40483,-0.00672
350,2,0.5151,0.40465,-0.00883
350,2,0.6769,0.40434,-0.01158
350,2,0.8895,0.40381,-0.01518
350,2,1.169,0.40289,-0.01984
350,2,1.5362,0.40134,-0.02585
350,2,2.0188,0.39871,-0.03347
350,2,2.6529,0.39435,-0.0429
350,2,3.4864,0.38732,-0.05406
350,2,4.5816,0.37643,-0.06634
350,2,6.0209,0.36068,-0.07824
350,2,7.9123,0.33994,-0.08736
350,2,10.398,0.31578,-0.09112
350,2,13.6645,0.29136,-0.0883
350,2,17.9571,0.26997,-0.07983
350,2,23.5983,0.25345,-0.06818
350,2,31.0117,0.2419,-0.05583
350,2,40.7539,0.23436,-0.04445
350,2,53.5567,0.22968,-0.03475
350,2,70.3814,0.22684,-0.02687
350,2,92.4915,0.22516,-0.02064
350,2,121.5474,0.22417,-0.01579
350,2,159.7312,0.22359,-0.01206
350,2,209.9104,0.22326,-0.00919
350,2,275.8532,0.22306,-0.007
350,2,362.5117,0.22295,-0.00533
350,2,476.3938,0.22288,-0.00406
350,2,626.0517,0.22285,-0.00309
350,2,822.7241,0.22282,-0.00235
350,2,1081.1808,0.22281,-0.00179
350,2,1420.8308,0.2228,-0.00136
350,2,1867.1811,0.2228,-0.00104
350,2,2453.7511,0.2228,-0.00079
350,2,3224.5905,0.2228,-0.0006
350,2,4237.5872,0.22279,-0.00046
350,2,5568.814,0.22279,-0.00035
350,2,7318.2422,0.22279,-0.00026
350,2,9617.2487,0.22279,-0.0002
350,2,12638.482,0.22279,-0.00015
350,2,16608.8278,0.22279,-0.00012
350,2,21826.4473,0.22279,-9e-05
350,2,28683.1681,0.22279,-7e-05
350,2,37693.9098,0.22279,-5e-05
350,2,49535.3521,0.22279,-4e-05
350,2,65096.7523,0.22279,-3e-05
350,2,85546.7254,0.22279,-2e-05
350,2,112421.0035,0.22279,-2e-05
350,2,147737.7653,0.22279,-1e-05
350,2,194149.1946,0.22279,-1e-05
350,2,255140.652,0.22279,-1e-05
350,2,335292.4149,0.22279,-1e-05
350,2,440623.6428,0.22279,-0.0
350,2,579044.3981,0.22279,-0.0
350,2,760949.6685,0.22279,-0.0
350,2,1000000.0,0.22279,-0.0
350,3,0.1,0.40506,-0.00172
350,3,0.1314,0.40505,-0.00226
350,3,0.1727,0.40503,-0.00297
350,3,0.227,0.405,-0.0039
350,3,0.2982,0.40493,-0.00512
350,3,0.3919,0.40483,-0.00672
350,3,0.5151,0.40465,-0.00883
350,3,0.6769,0.40434,-0.01158
350,3,0.8895,0.40381,-0.01518
350,3,1.169,0.40289,-0.01984
350,3,1.5362,0.40134,-0.02585
350,3,2.0188,0.39871,-0.03347
350,3,2.6529,0.39435,-0.0429
350,3,3.4864,0.38732,-0.05406
350,3,4.5816,0.37643,-0.06634
350,3,6.0209,0.36068,-0.07824
350,3,7.9123,0.33994,-0.08736
350,3,10.398,0.31578,-0.09112
350,3,13.6645,0.29136,-0.0883
350,3,17.9571,0.26997,-0.07983
350,3,23.5983,0.25345,-0.06818
350,3,31.0117,0.2419,-0.05583
350,3,40.7539,0.23436,-0.04445
350,3,53.5567,0.22968,-0.03475
350,3,70.3814,0.22684,-0.02687
350,3,92.4915,0.22516,-0.02064
350,3,121.5474,0.22417,-0.01579
350,3,159.7312,0.22359,-0.01206
350,3,209.9104,0.22326,-0.00919
350,3,275.8532,0.22306,-0.007
350,3,362.5117,0.22295,-0.00533
350,3,476.3938,0.22288,-0.00406
350,3,626.0517,0.22285,-0.00309
350,3,822.7241,0.22282,-0.00235
350,3,1081.1808,0.22281,-0.00179
350,3,1420.8308,0.2228,-0.00136
350,3,1867.1811,0.2228,-0.00104
350,3,2453.7511,0.2228,-0.00079
350,3,3224.5905,0.2228,-0.0006
350,3,4237.5872,0.22279,-0.00046
350,3,5568.814,0.22279,-0.00035
350,3,7318.2422,0.22279,-0.00026
350,3,9617.2487,0.22279,-0.0002
350,3,12638.482,0.22279,-0.00015
350,3,16608.8278,0.22279,-0.00012
350,3,21826.4473,0.22279,-9e-05
350,3,28683.1681,0.22279,-7e-05
350,3,37693.9098,0.22279,-5e-05
350,3,49535.3521,0.22279,-4e-05
350,3,65096.7523,0.22279,-3e-05
350,3,85546.7254,0.22279,-2e-05
350,3,112421.0035,0.22279,-2e-05
350,3,147737.7653,0.22279,-1e-05
350,3,194149.1946,0.22279,-1e-05
350,3,255140.652,0.22279,-1e-05
350,3,335292.4149,0.22279,-1e-05
350,3,440623.6428,0.22279,-0.0
350,3,579044.3981,0.22279,-0.0
350,3,760949.6685,0.22279,-0.0
350,3,1000000.0,0.22279,-0.0
350,4,0.1,0.40506,-0.00172
350,4,0.1314,0.40505,-0.00226
350,4,0.1727,0.40503,-0.00297
350,4,0.227,0.405,-0.0039
350,4,0.2982,0.40493,-0.00512
350,4,0.3919,0.40483,-0.00672
350,4,0.5151,0.40465,-0.00883
350,4,0.6769,0.40434,-0.01158
350,4,0.8895,0.40381,-0.01518
350,4,1.169,0.40289,-0.01984
350,4,1.5362,0.40134,-0.02585
350,4,2.0188,0.39871,-0.03347
350,4,2.6529,0.39435,-0.0429
350,4,3.4864,0.38732,-0.05406
350,4,4.5816,0.37643,-0.06634
350,4,6.0209,0.36068,-0.07824
350,4,7.9123,0.33994,-0.08736
350,4,10.398,0.31578,-0.09112
350,4,13.6645,0.29136,-0.0883
350,4,17.9571,0.26997,-0.07983
350,4,23.5983,0.25345,-0.06818
350,4,31.0117,0.2419,-0.05583
350,4,40.7539,0.23436,-0.04445
350,4,53.5567,0.22968,-0.03475
350,4,70.3814,0.22684,-0.02687
350,4,92.4915,0.22516,-0.02064
350,4,121.5474,0.22417,-0.01579
350,4,159.7312,0.22359,-0.01206
350,4,209.9104,0.22326,-0.00919
350,4,275.8532,0.22306,-0.007
350,4,362.5117,0.22295,-0.00533
350,4,476.3938,0.22288,-0.00406
350,4,626.0517,0.22285,-0.00309
350,4,822.7241,0.22282,-0.00235
350,4,1081.1808,0.22281,-0.00179
350,4,1420.8308,0.2228,-0.00136
350,4,1867.1811,0.2228,-0.00104
350,4,2453.7511,0.2228,-0.00079
350,4,3224.5905,0.2228,-0.0006
350,4,4237.5872,0.22279,-0.00046
350,4,5568.814,0.22279,-0.00035
350,4,7318.2422,0.22279,-0.00026
350,4,9617.2487,0.22279,-0.0002
350,4,12638.482,0.22279,-0.00015
350,4,16608.8278,0.22279,-0.00012
350,4,21826.4473,0.22279,-9e-05
350,4,28683.1681,0.22279,-7e-05
350,4,37693.9098,0.22279,-5e-05
350,4,49535.3521,0.22279,-4e-05
350,4,65096.7523,0.22279,-3e-05
350,4,85546.7254,0.22279,-2e-05
350,4,112421.0035,0.22279,-2e-05
350,4,147737.7653,0.22279,-1e-05
350,4,194149.1946,0.22279,-1e-05
350,4,255140.652,0.22279,-1e-05
350,4,335292.4149,0.22279,-1e-05
350,4,440623.6428,0.22279,-0.0
350,4,579044.3981,0.22279,-0.0
350,4,760949.6685,0.22279,-0.0
350,4,1000000.0,0.22279,-0.0
350,5,0.1,0.40506,-0.00172
350,5,0.1314,0.40505,-0.00226
350,5,0.1727,0.40503,-0.00297
350,5,0.227,0.405,-0.0039
350,5,0.2982,0.40493,-0.00512
350,5,0.3919,0.40483,-0.00672
350,5,0.5151,0.40465,-0.00883
350,5,0.6769,0.40434,-0.01158
350,5,0.8895,0.40381,-0.01518
350,5,1.169,0.40289,-0.01984
350,5,1.5362,0.40134,-0.02585
350,5,2.0188,0.39871,-0.03347
350,5,2.6529,0.39435,-0.0429
350,5,3.4864,0.38732,-0.05406
350,5,4.5816,0.37643,-0.06634
350,5,6.0209,0.36068,-0.07824
350,5,7.9123,0.33994,-0.08736
350,5,10.398,0.31578,-0.09112
350,5,13.6645,0.29136,-0.0883
350,5,17.9571,0.26997,-0.07983
350,5,23.5983,0.25345,-0.06818
350,5,31.0117,0.2419,-0.05583
350,5,40.7539,0.23436,-0.04445
350,5,53.5567,0.22968,-0.03475
350,5,70.3814,0.22684,-0.02687
350,5,92.4915,0.22516,-0.02064
350,5,121.5474,0.22417,-0.01579
350,5,159.7312,0.22359,-0.01206
350,5,209.9104,0.22326,-0.00919
350,5,275.8532,0.22306,-0.007
350,5,362.5117,0.22295,-0.00533
350,5,476.3938,0.22288,-0.00406
350,5,626.0517,0.22285,-0.00309
350,5,822.7241,0.22282,-0.00235
350,5,1081.1808,0.22281,-0.00179
350,5,1420.8308,0.2228,-0.00136
350,5,1867.1811,0.2228,-0.00104
350,5,2453.7511,0.2228,-0.00079
350,5,3224.5905,0.2228,-0.0006
350,5,4237.5872,0.22279,-0.00046
350,5,5568.814,0.22279,-0.00035
350,5,7318.2422,0.22279,-0.00026
350,5,9617.2487,0.22279,-0.0002
350,5,12638.482,0.22279,-0.00015
350,5,16608.8278,0.22279,-0.00012
350,5,21826.4473,0.22279,-9e-05
350,5,28683.1681,0.22279,-7e-05
350,5,37693.9098,0.22279,-5e-05
350,5,49535.3521,0.22279,-4e-05
350,5,65096.7523,0.22279,-3e-05
350,5,85546.7254,0.22279,-2e-05
350,5,112421.0035,0.22279,-2e-05
350,5,147737.7653,0.22279,-1e-05
350,5,194149.1946,0.22279,-1e-05
350,5,255140.652,0.22279,-1e-05
350,5,335292.4149,0.22279,-1e-05
350,5,440623.6428,0.22279,-0.0
350,5,579044.3981,0.22279,-0.0
350,5,760949.6685,0.22279,-0.0
350,5,1000000.0,0.22279,-0.0
400,1,0.1,0.40545,-0.00172
400,1,0.1314,0.40544,-0.00226
400,1,0.1727,0.40542,-0.00297
400,1,0.227,0.40539,-0.0039
400,1,0.2982,0.40533,-0.00512
400,1,0.3919,0.40522,-0.00673
400,1,0.5151,0.40504,-0.00884
400,1,0.6769,0.40473,-0.01159
400,1,0.8895,0.4042,-0.01519
400,1,1.169,0.40328,-0.01986
400,1,1.5362,0.40172,-0.02587
400,1,2.0188,0.3991,-0.0335
400,1,2.6529,0.39474,-0.04294
400,1,3.4864,0.38769,-0.05411
400,1,4.5816,0.3768,-0.06641
400,1,6.0209,0.36103,-0.07832
400,1,7.9123,0.34026,-0.08744
400,1,10.398,0.31608,-0.09121
400,1,13.6645,0.29164,-0.08839
400,1,17.9571,0.27023,-0.07991
400,1,23.5983,0.25369,-0.06824
400,1,31.0117,0.24213,-0.05589
400,1,40.7539,0.23459,-0.04449
400,1,53.5567,0.2299,-0.03478
400,1,70.3814,0.22706,-0.0269
400,1,92.4915,0.22538,-0.02066
400,1,121.5474,0.22439,-0.01581
400,1,159.7312,0.22381,-0.01207
400,1,209.9104,0.22347,-0.0092
400,1,275.8532,0.22328,-0.00701
400,1,362.5117,0.22317,-0.00534
400,1,476.3938,0.2231,-0.00406
400,1,626.0517,0.22306,-0.00309
400,1,822.7241,0.22304,-0.00235
400,1,1081.1808,0.22303,-0.00179
400,1,1420.8308,0.22302,-0.00136
400,1,1867.1811,0.22301,-0.00104
400,1,2453.7511,0.22301,-0.00079
400,1,3224.5905,0.22301,-0.0006
400,1,4237.5872,0.22301,-0.00046
400,1,5568.814,0.22301,-0.00035
400,1,7318.2422,0.22301,-0.00026
400,1,9617.2487,0.22301,-0.0002
400,1,12638.482,0.22301,-0.00015
400,1,16608.8278,0.22301,-0.00012
400,1,21826.4473,0.22301,-9e-05
400,1,28683.1681,0.22301,-7e-05
400,1,37693.9098,0.22301,-5e-05
400,1,49535.3521,0.22301,-4e-05
400,1,65096.7523,0.22301,-3e-05
400,1,85546.7254,0.22301,-2e-05
400,1,112421.0035,0.22301,-2e-05
400,1,147737.7653,0.22301,-1e-05
400,1,194149.1946,0.22301,-1e-05
400,1,255140.652,0.22301,-1e-05
400,1,335292.4149,0.22301,-1e-05
400,1,440623.6428,0.22301,-0.0
400,1,579044.3981,0.22301,-0.0
400,1,760949.6685,0.22301,-0.0
400,1,1000000.0,0.22301,-0.0
400,2,0.1,0.40545,-0.00172
400,2,0.1314,0.40544,-0.00226
400,2,0.1727,0.40542,-0.00297
400,2,0.227,0.40539,-0.0039
400,2,0.2982,0.40533,-0.00512
400,2,0.3919,0.40522,-0.00673
400,2,0.5151,0.40504,-0.00884
400,2,0.6769,0.40473,-0.01159
400,2,0.8895,0.4042,-0.01519
400,2,1.169,0.40328,-0.01986
400,2,1.5362,0.40172,-0.02587
400,2,2.0188,0.3991,-0.0335
400,2,2.6529,0.39474,-0.04294
400,2,3.4864,0.38769,-0.05411
400,2,4.5816,0.3768,-0.06641
400,2,6.0209,0.36103,-0.07832
400,2,7.9123,0.34026,-0.08744
400,2,10.398,0.31608,-0.09121
400,2,13.6645,0.29164,-0.08839
400,2,17.9571,0.27023,-0.07991
400,2,23.5983,0.25369,-0.06824
400,2,31.0117,0.24213,-0.05589
400,2,40.7539,0.23459,-0.04449
400,2,53.5567,0.2299,-0.03478
400,2,70.3814,0.22706,-0.0269
400,2,92.4915,0.22538,-0.02066
400,2,121.5474,0.22439,-0.01581
400,2,159.7312,0.22381,-0.01207
400,2,209.9104,0.22347,-0.0092
400,2,275.8532,0.22328,-0.00701
400,2,362.5117,0.22317,-0.00534
400,2,476.3938,0.2231,-0.00406
400,2,626.0517,0.22306,-0.00309
400,2,822.7241,0.22304,-0.00235
400,2,1081.1808,0.22303,-0.00179
400,2,1420.8308,0.22302,-0.00136
400,2,1867.1811,0.22301,-0.00104
400,2,2453.7511,0.22301,-0.00079
400,2,3224.5905,0.22301,-0.0006
400,2,4237.5872,0.22301,-0.00046
400,2,5568.814,0.22301,-0.00035
400,2,7318.2422,0.22301,-0.00026
400,2,9617.2487,0.22301,-0.0002
400,2,12638.482,0.22301,-0.00015
400,2,16608.8278,0.22301,-0.00012
400,2,21826.4473,0.22301,-9e-05
400,2,28683.1681,0.22301,-7e-05
400,2,37693.9098,0.22301,-5e-05
400,2,49535.3521,0.22301,-4e-05
400,2,65096.7523,0.22301,-3e-05
400,2,85546.7254,0.22301,-2e-05
400,2,112421.0035,0.22301,-2e-05
400,2,147737.7653,0.22301,-1e-05
400,2,194149.1946,0.22301,-1e-05
400,2,255140.652,0.22301,-1e-05
400,2,335292.4149,0.22301,-1e-05
400,2,440623.6428,0.22301,-0.0
400,2,579044.3981,0.22301,-0.0
400,2,760949.6685,0.22301,-0.0
400,2,1000000.0,0.22301,-0.0
400,3,0.1,0.40545,-0.00172
400,3,0.1314,0.40544,-0.00226
400,3,0.1727,0.40542,-0.00297
400,3,0.227,0.40539,-0.0039
400,3,0.2982,0.40533,-0.00512
400,3,0.3919,0.40522,-0.00673
400,3,0.5151,0.40504,-0.00884
400,3,0.6769,0.40473,-0.01159
400,3,0.8895,0.4042,-0.01519
400,3,1.169,0.40328,-0.01986
400,3,1.5362,0.40172,-0.02587
400,3,2.0188,0.3991,-0.0335
400,3,2.6529,0.39474,-0.04294
400,3,3.4864,0.38769,-0.05411
400,3,4.5816,0.3768,-0.06641
400,3,6.0209,0.36103,-0.07832
400,3,7.9123,0.34026,-0.08744
400,3,10.398,0.31608,-0.09121
400,3,13.6645,0.29164,-0.08839
400,3,17.9571,0.27023,-0.07991
400,3,23.5983,0.25369,-0.06824
400,3,31.0117,0.24213,-0.05589
400,3,40.7539,0.23459,-0.04449
400,3,53.5567,0.2299,-0.03478
400,3,70.3814,0.22706,-0.0269
400,3,92.4915,0.22538,-0.02066
400,3,121.5474,0.22439,-0.01581
400,3,159.7312,0.22381,-0.01207
400,3,209.9104,0.22347,-0.0092
400,3,275.8532,0.22328,-0.00701
400,3,362.5117,0.22317,-0.00534
400,3,476.3938,0.2231,-0.00406
400,3,626.0517,0.22306,-0.00309
400,3,822.7241,0.22304,-0.00235
400,3,1081.1808,0.22303,-0.00179
400,3,1420.8308,0.22302,-0.00136
400,3,1867.1811,0.22301,-0.00104
400,3,2453.7511,0.22301,-0.00079
400,3,3224.5905,0.22301,-0.0006
400,3,4237.5872,0.22301,-0.00046
400,3,5568.814,0.22301,-0.00035
400,3,7318.2422,0.22301,-0.00026
400,3,9617.2487,0.22301,-0.0002
400,3,12638.482,0.22301,-0.00015
400,3,16608.8278,0.22301,-0.00012
400,3,21826.4473,0.22301,-9e-05
400,3,28683.1681,0.22301,-7e-05
400,3,37693.9098,0.22301,-5e-05
400,3,49535.3521,0.22301,-4e-05
400,3,65096.7523,0.22301,-3e-05
400,3,85546.7254,0.22301,-2e-05
400,3,112421.0035,0.22301,-2e-05
400,3,147737.7653,0.22301,-1e-05
400,3,194149.1946,0.22301,-1e-05
400,3,255140.652,0.22301,-1e-05
400,3,335292.4149,0.22301,-1e-05
400,3,440623.6428,0.22301,-0.0
400,3,579044.3981,0.22301,-0.0
400,3,760949.6685,0.22301,-0.0
400,3,1000000.0,0.22301,-0.0
400,4,0.1,0.40545,-0.00172
400,4,0.1314,0.40544,-0.00226
400,4,0.1727,0.40542,-0.00297
400,4,0.227,0.40539,-0.0039
400,4,0.2982,0.40533,-0.00512
400,4,0.3919,0.40522,-0.00673
400,4,0.5151,0.40504,-0.00884
400,4,0.6769,0.40473,-0.01159
400,4,0.8895,0.4042,-0.01519
400,4,1.169,0.40328,-0.01986
400,4,1.5362,0.40172,-0.02587
400,4,2.0188,0.3991,-0.0335
400,4,2.6529,0.39474,-0.04294
400,4,3.4864,0.38769,-0.05411
400,4,4.5816,0.3768,-0.06641
400,4,6.0209,0.36103,-0.07832
400,4,7.9123,0.34026,-0.08744
400,4,10.398,0.31608,-0.09121
400,4,13.6645,0.29164,-0.08839
400,4,17.9571,0.27023,-0.07991
400,4,23.5983,0.25369,-0.06824
400,4,31.0117,0.24213,-0.05589
400,4,40.7539,0.23459,-0.04449
400,4,53.5567,0.2299,-0.03478
400,4,70.3814,0.22706,-0.0269
400,4,92.4915,0.22538,-0.02066
400,4,121.5474,0.22439,-0.01581
400,4,159.7312,0.22381,-0.01207
400,4,209.9104,0.22347,-0.0092
400,4,275.8532,0.22328,-0.00701
400,4,362.5117,0.22317,-0.00534
400,4,476.3938,0.2231,-0.00406
400,4,626.0517,0.22306,-0.00309
400,4,822.7241,0.22304,-0.00235
400,4,1081.1808,0.22303,-0.00179
400,4,1420.8308,0.22302,-0.00136
400,4,1867.1811,0.22301,-0.00104
400,4,2453.7511,0.22301,-0.00079
400,4,3224.5905,0.22301,-0.0006
400,4,4237.5872,0.22301,-0.00046
400,4,5568.814,0.22301,-0.00035
400,4,7318.2422,0.22301,-0.00026
400,4,9617.2487,0.22301,-0.0002
400,4,12638.482,0.22301,-0.00015
400,4,16608.8278,0.22301,-0.00012
400,4,21826.4473,0.22301,-9e-05
400,4,28683.1681,0.22301,-7e-05
400,4,37693.9098,0.22301,-5e-05
400,4,49535.3521,0.22301,-4e-05
400,4,65096.7523,0.22301,-3e-05
400,4,85546.7254,0.22301,-2e-05
400,4,112421.0035,0.22301,-2e-05
400,4,147737.7653,0.22301,-1e-05
400,4,194149.1946,0.22301,-1e-05
400,4,255140.652,0.22301,-1e-05
400,4,335292.4149,0.22301,-1e-05
400,4,440623.6428,0.22301,-0.0
400,4,579044.3981,0.22301,-0.0
400,4,760949.6685,0.22301,-0.0
400,4,1000000.0,0.22301,-0.0
400,5,0.1,0.40545,-0.00172
400,5,0.1314,0.40544,-0.00226
400,5,0.1727,0.40542,-0.00297
400,5,0.227,0.40539,-0.0039
400,5,0.2982,0.40533,-0.00512
400,5,0.3919,0.40522,-0.00673
400,5,0.5151,0.40504,-0.00884
400,5,0.6769,0.40473,-0.01159
400,5,0.8895,0.4042,-0.01519
400,5,1.169,0.40328,-0.01986
400,5,1.5362,0.40172,-0.02587
400,5,2.0188,0.3991,-0.0335
400,5,2.6529,0.39474,-0.04294
400,5,3.4864,0.38769,-0.05411
400,5,4.5816,0.3768,-0.06641
400,5,6.0209,0.36103,-0.07832
400,5,7.9123,0.34026,-0.08744
400,5,10.398,0.31608,-0.09121
400,5,13.6645,0.29164,-0.08839
400,5,17.9571,0.27023,-0.07991
400,5,23.5983,0.25369,-0.06824
400,5,31.0117,0.24213,-0.05589
400,5,40.7539,0.23459,-0.04449
400,5,53.5567,0.2299,-0.03478
400,5,70.3814,0.22706,-0.0269
400,5,92.4915,0.22538,-0.02066
400,5,121.5474,0.22439,-0.01581
400,5,159.7312,0.22381,-0.01207
400,5,209.9104,0.22347,-0.0092
400,5,275.8532,0.22328,-0.00701
400,5,362.5117,0.22317,-0.00534
400,5,476.3938,0.2231,-0.00406
400,5,626.0517,0.22306,-0.00309
400,5,822.7241,0.22304,-0.00235
400,5,1081.1808,0.22303,-0.00179
400,5,1420.8308,0.22302,-0.00136
400,5,1867.1811,0.22301,-0.00104
400,5,2453.7511,0.22301,-0.00079
400,5,3224.5905,0.22301,-0.0006
400,5,4237.5872,0.22301,-0.00046
400,5,5568.814,0.22301,-0.00035
400,5,7318.2422,0.22301,-0.00026
400,5,9617.2487,0.22301,-0.0002
400,5,12638.482,0.22301,-0.00015
400,5,16608.8278,0.22301,-0.00012
400,5,21826.4473,0.22301,-9e-05
400,5,28683.1681,0.22301,-7e-05
400,5,37693.9098,0.22301,-5e-05
400,5,49535.3521,0.22301,-4e-05
400,5,65096.7523,0.22301,-3e-05
400,5,85546.7254,0.22301,-2e-05
400,5,112421.0035,0.22301,-2e-05
400,5,147737.7653,0.22301,-1e-05
400,5,194149.1946,0.22301,-1e-05
400,5,255140.652,0.22301,-1e-05
400,5,335292.4149,0.22301,-1e-05
400,5,440623.6428,0.22301,-0.0
400,5,579044.3981,0.22301,-0.0
400,5,760949.6685,0.22301,-0.0
400,5,1000000.0,0.22301,-0.0
450,1,0.1,0.40583,-0.00172
450,1,0.1314,0.40581,-0.00226
450,1,0.1727,0.40579,-0.00297
450,1,0.227,0.40576,-0.0039
450,1,0.2982,0.4057,-0.00513
450,1,0.3919,0.40559,-0.00674
450,1,0.5151,0.40541,-0.00884
450,1,0.6769,0.4051,-0.0116
450,1,0.8895,0.40457,-0.0152
450,1,1.169,0.40365,-0.01988
450,1,1.5362,0.40209,-0.0259
450,1,2.0188,0.39946,-0.03353
450,1,2.6529,0.3951,-0.04298
450,1,3.4864,0.38805,-0.05416
450,1,4.5816,0.37714,-0.06647
450,1,6.0209,0.36136,-0.07839
450,1,7.9123,0.34058,-0.08752
450,1,10.398,0.31637,-0.0913
450,1,13.6645,0.29191,-0.08847
450,1,17.9571,0.27047,-0.07999
450,1,23.5983,0.25392,-0.06831
450,1,31.0117,0.24235,-0.05594
450,1,40.7539,0.23481,-0.04453
450,1,53.5567,0.23011,-0.03481
450,1,70.3814,0.22727,-0.02692
450,1,92.4915,0.22559,-0.02068
450,1,121.5474,0.22459,-0.01582
450,1,159.7312,0.22402,-0.01208
450,1,209.9104,0.22368,-0.00921
450,1,275.8532,0.22348,-0.00701
450,1,362.5117,0.22337,-0.00534
450,1,476.3938,0.2233,-0.00407
450,1,626.0517,0.22327,-0.00309
450,1,822.7241,0.22324,-0.00235
450,1,1081.1808,0.22323,-0.00179
450,1,1420.8308,0.22322,-0.00136
450,1,1867.1811,0.22322,-0.00104
450,1,2453.7511,0.22322,-0.00079
450,1,3224.5905,0.22322,-0.0006
450,1,4237.5872,0.22321,-0.00046
450,1,5568.814,0.22321,-0.00035
450,1,7318.2422,0.22321,-0.00026
450,1,9617.2487,0.22321,-0.0002
450,1,12638.482,0.22321,-0.00015
450,1,16608.8278,0.22321,-0.00012
450,1,21826.4473,0.22321,-9e-05
450,1,28683.1681,0.22321,-7e-05
450,1,37693.9098,0.22321,-5e-05
450,1,49535.3521,0.22321,-4e-05
450,1,65096.7523,0.22321,-3e-05
450,1,85546.7254,0.22321,-2e-05
450,1,112421.0035,0.22321,-2e-05
450,1,147737.7653,0.22321,-1e-05
450,1,194149.1946,0.22321,-1e-05
450,1,255140.652,0.22321,-1e-05
450,1,335292.4149,0.22321,-1e-05
450,1,440623.6428,0.22321,-0.0
450,1,579044.3981,0.22321,-0.0
450,1,760949.6685,0.22321,-0.0
450,1,1000000.0,0.22321,-0.0
450,2,0.1,0.40583,-0.00172
450,2,0.1314,0.40581,-0.00226
450,2,0.1727,0.40579,-0.00297
450,2,0.227,0.40576,-0.0039
450,2,0.2982,0.4057,-0.00513
