company_id,quarter,quarter_date,revenue_usd,revenue_growth_rate,net_income_usd,profit_margin,operating_expenses_usd,burn_rate_usd
FT0114,Q8,2024-01-20,25792.74,0.2361,1504.27,0.0583,24288.47,27292.42
FT0115,Q1,2025-10-11,439219.09,0.1333,159037.97,0.3621,280181.12,226293.09
FT0115,Q2,2025-07-13,327185.77,0.146,118943.45,0.3635,208242.33,246053.86
FT0115,Q3,2025-04-14,306795.09,0.1665,101847.1,0.332,204947.98,214886.03
FT0115,Q4,2025-01-14,302405.89,0.1891,101405.33,0.3353,201000.56,161978.08
FT0115,Q5,2024-10-16,189567.55,0.1013,61801.56,0.326,127765.99,147956.93
FT0115,Q6,2024-07-18,170622.64,0.1772,70560.64,0.4135,100061.99,113377.99
FT0115,Q7,2024-04-19,178519.56,0.1791,64100.36,0.3591,114419.2,103387.43
FT0115,Q8,2024-01-20,148338.88,0.2176,56444.47,0.3805,91894.4,108336.15
FT0116,Q1,2025-10-11,399938.93,0.3354,30541.6,0.0764,369397.34,0.0
FT0116,Q2,2025-07-13,194332.23,0.236,18117.98,0.0932,176214.25,0.0
FT0116,Q3,2025-04-14,161492.61,0.1775,17073.75,0.1057,144418.86,0.0
FT0116,Q4,2025-01-14,176666.2,0.2391,34927.82,0.1977,141738.37,0.0
FT0116,Q5,2024-10-16,121054.25,0.302,17954.18,0.1483,103100.06,0.0
FT0116,Q6,2024-07-18,102819.57,0.2938,12838.51,0.1249,89981.06,0.0
FT0116,Q7,2024-04-19,76886.79,0.3033,29.24,0.0004,76857.56,0.0
FT0116,Q8,2024-01-20,58873.65,0.2995,121.98,0.0021,58751.67,0.0
FT0117,Q1,2025-10-11,122458.5,0.1936,3859.25,0.0315,118599.25,103580.96
FT0117,Q2,2025-07-13,109200.09,0.207,12370.12,0.1133,96829.97,104020.63
FT0117,Q3,2025-04-14,95079.2,0.2275,10201.27,0.1073,84877.93,75494.25
FT0117,Q4,2025-01-14,103782.86,0.2997,14531.51,0.14,89251.35,87407.29
FT0117,Q5,2024-10-16,57102.52,0.1755,7466.86,0.1308,49635.66,41661.1
FT0117,Q6,2024-07-18,55533.81,0.2122,6666.01,0.12,48867.8,57719.41
FT0117,Q7,2024-04-19,39291.52,0.2829,6959.18,0.1771,32332.34,29376.27
FT0117,Q8,2024-01-20,30639.26,0.2673,2129.17,0.0695,28510.08,31832.8
FT0118,Q1,2025-10-11,1659619.16,0.1166,621999.88,0.3748,1037619.27,1202869.04
FT0118,Q2,2025-07-13,1752241.46,0.1703,752535.66,0.4295,999705.8,818237.8
FT0118,Q3,2025-04-14,1873140.94,0.2159,948825.64,0.5065,924315.3,827002.49
FT0118,Q4,2025-01-14,1239159.7,0.1533,511111.02,0.4125,728048.67,765958.19
FT0118,Q5,2024-10-16,1120395.75,0.1787,387489.33,0.3459,732906.43,815498.82
FT0118,Q6,2024-07-18,903579.54,0.1806,342832.48,0.3794,560747.05,469351.69
FT0118,Q7,2024-04-19,626017.11,0.102,321177.67,0.513,304839.44,354357.67
FT0118,Q8,2024-01-20,781352.76,0.2015,362422.26,0.4638,418930.5,466940.9
FT0119,Q1,2025-10-11,54094.44,0.1239,5646.03,0.1044,48448.41,50602.26
FT0119,Q2,2025-07-13,65965.22,0.1626,14748.01,0.2236,51217.21,43592.24
FT0119,Q3,2025-04-14,41857.07,0.0793,6106.87,0.1459,35750.2,40882.97
FT0119,Q4,2025-01-14,43939.53,0.1671,2666.61,0.0607,41272.93,47728.37
FT0119,Q5,2024-10-16,49349.59,0.1936,7786.2,0.1578,41563.4,35817.93
FT0119,Q6,2024-07-18,34487.45,0.1537,5002.65,0.1451,29484.8,31179.82
FT0119,Q7,2024-04-19,25296.57,0.1445,2267.08,0.0896,23029.49,24153.15
FT0119,Q8,2024-01-20,28355.65,0.1597,2765.82,0.0975,25589.83,27271.99
FT0120,Q1,2025-10-11,264324.82,0.1515,94192.23,0.3564,170132.59,171844.39
FT0120,Q2,2025-07-13,365304.38,0.2343,134047.98,0.3669,231256.4,254050.86
FT0120,Q3,2025-04-14,134981.57,0.0772,49275.33,0.3651,85706.24,70941.04
FT0120,Q4,2025-01-14,142955.67,0.056,68417.91,0.4786,74537.75,81661.49
FT0120,Q5,2024-10-16,136038.74,0.1371,55878.7,0.4108,80160.04,65914.89
FT0120,Q6,2024-07-18,125480.94,0.1222,54129.44,0.4314,71351.51,71562.42
FT0120,Q7,2024-04-19,103294.3,0.0818,45482.49,0.4403,57811.81,67164.67
FT0120,Q8,2024-01-20,104839.22,0.135,50148.92,0.4783,54690.3,45539.08
FT0121,Q1,2025-10-11,212612.46,0.1588,36992.46,0.174,175619.99,0.0
FT0121,Q2,2025-07-13,349373.12,0.2572,62842.13,0.1799,286530.99,0.0
FT0121,Q3,2025-04-14,241043.52,0.2331,29529.12,0.1225,211514.4,0.0
FT0121,Q4,2025-01-14,173354.04,0.2067,37979.19,0.2191,135374.85,0.0
FT0121,Q5,2024-10-16,118531.63,0.1657,21184.29,0.1787,97347.34,0.0
FT0121,Q6,2024-07-18,107545.19,0.1617,19030.77,0.177,88514.42,0.0
FT0121,Q7,2024-04-19,106067.38,0.1748,26698.73,0.2517,79368.66,0.0
FT0121,Q8,2024-01-20,67764.19,0.2571,10090.18,0.1489,57674.01,0.0
FT0122,Q1,2025-10-11,554921.17,0.1561,174914.16,0.3152,380007.01,381399.05
FT0122,Q2,2025-07-13,582727.06,0.1554,199005.2,0.3415,383721.86,340852.31
FT0122,Q3,2025-04-14,547238.93,0.1726,208686.65,0.3813,338552.27,356869.98
FT0122,Q4,2025-01-14,508363.19,0.2044,198950.44,0.3914,309412.76,260356.82
FT0122,Q5,2024-10-16,375432.81,0.1122,129646.44,0.3453,245786.37,293003.03
FT0122,Q6,2024-07-18,412618.2,0.2182,164446.3,0.3985,248171.9,201665.78
FT0122,Q7,2024-04-19,265345.48,0.1806,98590.53,0.3716,166754.95,142343.69
FT0122,Q8,2024-01-20,248174.62,0.2255,74968.82,0.3021,173205.8,141135.94
FT0123,Q1,2025-10-11,277014.76,0.3109,6104.08,0.022,270910.68,240092.94
FT0123,Q2,2025-07-13,268283.08,0.3634,28570.16,0.1065,239712.92,243742.7
FT0123,Q3,2025-04-14,121981.85,0.2001,10670.67,0.0875,111311.18,112935.0
FT0123,Q4,2025-01-14,110206.07,0.3166,8477.53,0.0769,101728.54,109922.31
FT0123,Q5,2024-10-16,87633.76,0.215,10411.31,0.1188,77222.45,82391.16
FT0123,Q6,2024-07-18,80557.7,0.3278,4200.92,0.0521,76356.78,67505.26
FT0123,Q7,2024-04-19,56349.05,0.3481,7471.35,0.1326,48877.71,43267.24
FT0123,Q8,2024-01-20,40874.92,0.3247,3504.63,0.0857,37370.3,39508.79
FT0124,Q1,2025-10-11,931395.69,0.2237,389766.75,0.4185,541628.94,635746.76
FT0124,Q2,2025-07-13,500419.08,0.155,181314.29,0.3623,319104.79,365879.31
FT0124,Q3,2025-04-14,760978.46,0.3029,285158.61,0.3747,475819.86,437163.43
FT0124,Q4,2025-01-14,501508.47,0.2585,207142.41,0.413,294366.06,244803.77
FT0124,Q5,2024-10-16,299684.04,0.1536,121533.93,0.4055,178150.1,210988.83
FT0124,Q6,2024-07-18,289726.18,0.1936,125646.04,0.4337,164080.14,137606.83
FT0124,Q7,2024-04-19,201612.27,0.1538,88603.92,0.4395,113008.35,107814.77
FT0124,Q8,2024-01-20,186828.61,0.2509,74557.53,0.3991,112271.08,102801.54
FT0125,Q1,2025-10-11,956008.2,0.1496,484426.07,0.5067,471582.14,486921.95
FT0125,Q2,2025-07-13,816762.16,0.1924,350108.49,0.4287,466653.67,440283.45
FT0125,Q3,2025-04-14,1612862.3,0.324,676296.06,0.4193,936566.24,1051002.0
FT0125,Q4,2025-01-14,923105.39,0.2754,407046.26,0.441,516059.13,527244.74
FT0125,Q5,2024-10-16,695357.52,0.234,326062.45,0.4689,369295.07,429615.31
FT0125,Q6,2024-07-18,569116.48,0.2108,323586.96,0.5686,245529.52,251170.9
FT0125,Q7,2024-04-19,428326.37,0.211,188019.54,0.439,240306.83,212475.42
FT0125,Q8,2024-01-20,391857.04,0.1572,183176.0,0.4675,208681.04,191182.04
FT0126,Q1,2025-10-11,512557.16,0.1981,53883.07,0.1051,458674.1,417964.42
FT0126,Q2,2025-07-13,638313.41,0.2703,62020.51,0.0972,576292.9,524645.26
FT0126,Q3,2025-04-14,374773.27,0.1933,39826.56,0.1063,334946.71,333510.35
FT0126,Q4,2025-01-14,430805.6,0.2667,50371.99,0.1169,380433.61,448197.52
FT0126,Q5,2024-10-16,296427.83,0.2179,68544.47,0.2312,227883.36,244594.17
FT0126,Q6,2024-07-18,229923.03,0.2022,32735.52,0.1424,197187.52,191578.27
FT0126,Q7,2024-04-19,164064.92,0.1799,28250.29,0.1722,135814.63,121384.06
FT0126,Q8,2024-01-20,176031.6,0.143,33957.7,0.1929,142073.9,131931.7
FT0127,Q1,2025-10-11,612223.4,0.1763,119941.07,0.1959,492282.33,537303.91
FT0127,Q2,2025-07-13,406417.12,0.1743,93362.4,0.2297,313054.73,264227.43
FT0127,Q3,2025-04-14,493483.66,0.2319,117069.85,0.2372,376413.81,410672.95
FT0127,Q4,2025-01-14,447455.31,0.2475,78584.01,0.1756,368871.29,393506.84
FT0127,Q5,2024-10-16,298779.24,0.1912,57599.88,0.1928,241179.36,252809.69
FT0127,Q6,2024-07-18,261995.18,0.1276,71123.59,0.2715,190871.58,161249.21
FT0127,Q7,2024-04-19,239131.74,0.1826,57903.37,0.2421,181228.37,198653.71
FT0127,Q8,2024-01-20,186610.48,0.1959,37149.12,0.1991,149461.36,125263.5
FT0128,Q1,2025-10-11,907586.68,0.1462,280773.7,0.3094,626812.98,683172.73
FT0128,Q2,2025-07-13,1151504.82,0.1757,415699.01,0.361,735805.81,648354.75
FT0128,Q3,2025-04-14,866955.08,0.1459,334166.62,0.3854,532788.46,439374.57
FT0128,Q4,2025-01-14,616778.45,0.1862,213443.5,0.3461,403334.95,414066.59
FT0128,Q5,2024-10-16,507621.39,0.0832,137003.86,0.2699,370617.53,351255.16
FT0128,Q6,2024-07-18,380376.37,0.134,151115.76,0.3973,229260.62,249715.9
FT0128,Q7,2024-04-19,574264.18,0.1267,198407.85,0.3455,375856.33,336927.28
FT0128,Q8,2024-01-20,354644.07,0.1259,120319.14,0.3393,234324.93,196131.53
FT0129,Q1,2025-10-11,177704.52,0.2599,11768.6,0.0662,165935.92,0.0
FT0129,Q2,2025-07-13,157004.22,0.2795,21796.75,0.1388,135207.46,0.0
FT0129,Q3,2025-04-14,80532.8,0.1753,1185.46,0.0147,79347.34,0.0
FT0129,Q4,2025-01-14,98727.07,0.2722,16417.22,0.1663,82309.85,0.0
FT0129,Q5,2024-10-16,78741.95,0.2777,7799.37,0.099,70942.58,0.0
FT0129,Q6,2024-07-18,68514.58,0.2355,10644.29,0.1554,57870.29,0.0
FT0129,Q7,2024-04-19,35140.18,0.2024,3188.85,0.0907,31951.33,0.0
FT0129,Q8,2024-01-20,35532.34,0.3406,99.46,0.0028,35432.89,0.0
FT0130,Q1,2025-10-11,1135834.72,0.2671,88841.16,0.0782,1046993.55,1244699.16
FT0130,Q2,2025-07-13,899759.55,0.2772,133810.17,0.1487,765949.38,741280.14
FT0130,Q3,2025-04-14,888733.95,0.3562,147206.13,0.1656,741527.83,809514.35
FT0130,Q4,2025-01-14,403028.31,0.262,80386.43,0.1995,322641.88,279950.3
FT0130,Q5,2024-10-16,416768.2,0.282,76208.43,0.1829,340559.76,317094.82
FT0130,Q6,2024-07-18,359587.34,0.3057,55261.15,0.1537,304326.18,247991.96
FT0130,Q7,2024-04-19,295380.85,0.2882,87396.61,0.2959,207984.24,182242.12
FT0130,Q8,2024-01-20,236419.98,0.1631,46028.76,0.1947,190391.23,156185.8
FT0131,Q1,2025-10-11,197089.33,0.1697,33680.52,0.1709,163408.81,160320.67
FT0131,Q2,2025-07-13,245367.73,0.2512,43221.35,0.1761,202146.39,210781.51
FT0131,Q3,2025-04-14,165301.86,0.1959,18689.33,0.1131,146612.53,120952.07
FT0131,Q4,2025-01-14,145719.63,0.2795,861.9,0.0059,144857.73,124091.93
FT0131,Q5,2024-10-16,92983.26,0.1932,9158.35,0.0985,83824.92,92026.25
FT0131,Q6,2024-07-18,89971.48,0.1627,4540.49,0.0505,85430.99,92339.17
FT0131,Q7,2024-04-19,71460.38,0.1848,4133.36,0.0578,67327.02,69093.77
FT0131,Q8,2024-01-20,58450.02,0.2297,6495.73,0.1111,51954.29,49104.41
FT0132,Q1,2025-10-11,272966.16,0.3634,-9848.75,-0.0361,282814.9,308655.42
FT0132,Q2,2025-07-13,169310.11,0.3591,-16690.88,-0.0986,186000.99,163268.96
FT0132,Q3,2025-04-14,85676.91,0.2171,-1842.36,-0.0215,87519.27,94792.23
FT0132,Q4,2025-01-14,81005.31,0.3009,-3615.6,-0.0446,84620.91,82126.21
FT0132,Q5,2024-10-16,78337.25,0.4051,1796.34,0.0229,76540.91,87914.54
FT0132,Q6,2024-07-18,40436.38,0.2515,-2813.68,-0.0696,43250.07,41892.21
FT0132,Q7,2024-04-19,39783.04,0.3823,-777.73,-0.0195,40560.77,34155.73
FT0132,Q8,2024-01-20,33623.15,0.3641,1257.61,0.0374,32365.54,36324.03
FT0133,Q1,2025-10-11,1943769.56,0.2849,577519.43,0.2971,1366250.13,1239598.94
FT0133,Q2,2025-07-13,1157722.42,0.2385,332899.42,0.2875,824822.99,807501.79
FT0133,Q3,2025-04-14,848614.89,0.2243,272954.85,0.3216,575660.04,519686.15
FT0133,Q4,2025-01-14,1087115.69,0.3299,296056.8,0.2723,791058.9,792170.65
FT0133,Q5,2024-10-16,618357.52,0.2143,181527.99,0.2936,436829.52,441332.42
FT0133,Q6,2024-07-18,613777.06,0.3233,181004.29,0.2949,432772.76,510285.75
FT0133,Q7,2024-04-19,390592.25,0.3017,98670.41,0.2526,291921.85,319114.65
FT0133,Q8,2024-01-20,338739.75,0.3097,72225.09,0.2132,266514.66,241580.4
FT0134,Q1,2025-10-11,460990.41,0.2097,157826.49,0.3424,303163.92,319383.69
FT0134,Q2,2025-07-13,438282.56,0.2658,97014.34,0.2214,341268.22,349655.01
FT0134,Q3,2025-04-14,318795.43,0.2136,86468.15,0.2712,232327.28,236860.44
FT0134,Q4,2025-01-14,305466.07,0.2835,105107.05,0.3441,200359.02,237242.56
FT0134,Q5,2024-10-16,249043.33,0.2379,68188.71,0.2738,180854.63,166331.89
FT0134,Q6,2024-07-18,145205.51,0.2053,45079.95,0.3105,100125.56,88319.56
FT0134,Q7,2024-04-19,128497.35,0.2102,40085.39,0.312,88411.96,98134.75
FT0134,Q8,2024-01-20,117429.8,0.2259,36360.67,0.3096,81069.13,73591.89
FT0135,Q1,2025-10-11,953728.19,0.1967,371643.13,0.3897,582085.07,555832.11
FT0135,Q2,2025-07-13,664147.87,0.1247,298912.71,0.4501,365235.17,318612.83
FT0135,Q3,2025-04-14,589176.74,0.1052,197120.49,0.3346,392056.25,410540.39
FT0135,Q4,2025-01-14,546889.65,0.1691,246705.93,0.4511,300183.71,354747.84
FT0135,Q5,2024-10-16,562684.5,0.1691,183249.39,0.3257,379435.11,403235.59
FT0135,Q6,2024-07-18,449716.28,0.1926,161009.59,0.358,288706.69,346386.58
FT0135,Q7,2024-04-19,431353.93,0.0947,178221.24,0.4132,253132.68,207527.64
FT0135,Q8,2024-01-20,412816.85,0.0922,154375.0,0.374,258441.85,213212.43
FT0136,Q1,2025-10-11,412521.15,0.1056,139528.15,0.3382,272993.01,321935.03
FT0136,Q2,2025-07-13,578029.67,0.1696,171554.6,0.2968,406475.06,463701.75
FT0136,Q3,2025-04-14,264657.88,0.0864,76644.12,0.2896,188013.76,210308.57
FT0136,Q4,2025-01-14,332827.71,0.0982,111568.7,0.3352,221259.01,243718.41
FT0136,Q5,2024-10-16,389191.94,0.1884,134346.41,0.3452,254845.53,268084.5
FT0136,Q6,2024-07-18,240917.82,0.1983,52164.7,0.2165,188753.12,224271.81
FT0136,Q7,2024-04-19,203758.8,0.1356,74542.89,0.3658,129215.92,111832.54
FT0136,Q8,2024-01-20,184607.27,0.1706,54629.05,0.2959,129978.23,140687.66
FT0137,Q1,2025-10-11,407354.54,0.1456,129525.65,0.318,277828.88,267974.88
FT0137,Q2,2025-07-13,467348.93,0.1681,98965.88,0.2118,368383.05,436601.4
FT0137,Q3,2025-04-14,427484.92,0.1845,88129.1,0.2062,339355.82,347448.35
FT0137,Q4,2025-01-14,396024.05,0.2424,81081.8,0.2047,314942.24,368251.73
FT0137,Q5,2024-10-16,301069.53,0.1927,86790.75,0.2883,214278.79,235469.77
FT0137,Q6,2024-07-18,278803.39,0.2246,55055.0,0.1975,223748.39,244979.35
FT0137,Q7,2024-04-19,257368.06,0.1498,70630.88,0.2744,186737.18,217194.07
FT0137,Q8,2024-01-20,199422.74,0.2066,62854.91,0.3152,136567.83,113625.43
FT0138,Q1,2025-10-11,106248.49,0.3126,-1168.7,-0.011,107417.19,99945.51
FT0138,Q2,2025-07-13,62826.87,0.2504,4107.17,0.0654,58719.69,48416.59
FT0138,Q3,2025-04-14,71763.88,0.3068,922.84,0.0129,70841.03,66205.02
FT0138,Q4,2025-01-14,50054.49,0.3078,541.02,0.0108,49513.47,53402.5
FT0138,Q5,2024-10-16,31155.9,0.2076,1648.9,0.0529,29507.0,27350.5
FT0138,Q6,2024-07-18,22804.03,0.3068,58.32,0.0026,22745.7,20550.33
FT0138,Q7,2024-04-19,20551.77,0.2964,1942.55,0.0945,18609.21,17889.89
FT0138,Q8,2024-01-20,14779.84,0.3584,572.52,0.0387,14207.32,16018.73
FT0139,Q1,2025-10-11,150261.31,0.2054,25891.2,0.1723,124370.11,0.0
FT0139,Q2,2025-07-13,82180.48,0.1497,17478.89,0.2127,64701.6,0.0
FT0139,Q3,2025-04-14,102863.37,0.2111,10583.25,0.1029,92280.12,0.0
FT0139,Q4,2025-01-14,85788.86,0.1802,12966.05,0.1511,72822.82,0.0
FT0139,Q5,2024-10-16,82558.04,0.2213,9185.63,0.1113,73372.42,0.0
FT0139,Q6,2024-07-18,55136.09,0.2429,4055.45,0.0736,51080.65,0.0
FT0139,Q7,2024-04-19,55461.58,0.1401,4106.67,0.074,51354.91,0.0
FT0139,Q8,2024-01-20,46628.03,0.1447,3057.06,0.0656,43570.97,0.0
FT0140,Q1,2025-10-11,860016.76,0.1475,387314.51,0.4504,472702.26,383668.56
FT0140,Q2,2025-07-13,646800.99,0.1544,272389.83,0.4211,374411.15,366376.98
FT0140,Q3,2025-04-14,659764.03,0.1981,274579.27,0.4162,385184.76,381289.94
FT0140,Q4,2025-01-14,434498.98,0.111,166166.06,0.3824,268332.92,311223.32
FT0140,Q5,2024-10-16,408680.96,0.1333,171997.06,0.4209,236683.91,194752.49
FT0140,Q6,2024-07-18,348394.44,0.1264,178300.09,0.5118,170094.35,181169.92
FT0140,Q7,2024-04-19,340743.31,0.087,129258.44,0.3793,211484.88,213557.48
FT0140,Q8,2024-01-20,296542.91,0.1363,131401.27,0.4431,165141.64,182790.04
FT0141,Q1,2025-10-11,676936.24,0.2647,131689.23,0.1945,545247.01,614556.28
FT0141,Q2,2025-07-13,925490.11,0.3554,202995.35,0.2193,722494.77,851926.37
FT0141,Q3,2025-04-14,425748.66,0.2712,60834.88,0.1429,364913.78,351350.2
FT0141,Q4,2025-01-14,383520.58,0.3274,96131.89,0.2507,287388.69,299112.0
FT0141,Q5,2024-10-16,276401.46,0.2472,35541.16,0.1286,240860.29,262478.6
FT0141,Q6,2024-07-18,194853.39,0.2741,38888.16,0.1996,155965.23,152098.65
FT0141,Q7,2024-04-19,134788.19,0.2007,33245.22,0.2466,101542.96,87317.9
FT0141,Q8,2024-01-20,140469.17,0.4229,28553.0,0.2033,111916.17,114589.51
FT0142,Q1,2025-10-11,1915780.2,0.2067,801305.33,0.4183,1114474.86,1027882.9
FT0142,Q2,2025-07-13,1249231.23,0.1261,414311.14,0.3317,834920.09,761161.29
FT0142,Q3,2025-04-14,1359904.22,0.1937,614650.32,0.452,745253.9,752157.34
FT0142,Q4,2025-01-14,1331541.19,0.2344,448378.44,0.3367,883162.75,972307.68
FT0142,Q5,2024-10-16,795313.06,0.1507,186671.4,0.2347,608641.66,559315.72
FT0142,Q6,2024-07-18,683603.86,0.1859,264747.11,0.3873,418856.74,468943.39
FT0142,Q7,2024-04-19,694276.8,0.1317,212079.54,0.3055,482197.26,478781.63
FT0142,Q8,2024-01-20,495112.06,0.1204,209344.12,0.4228,285767.95,298346.69
FT0143,Q1,2025-10-11,70441.63,0.1581,9997.57,0.1419,60444.07,68936.73
FT0143,Q2,2025-07-13,64487.71,0.1638,13387.09,0.2076,51100.61,45878.96
FT0143,Q3,2025-04-14,60921.1,0.1997,1292.87,0.0212,59628.22,52908.68
FT0143,Q4,2025-01-14,70914.6,0.2497,8929.66,0.1259,61984.94,55628.72
FT0143,Q5,2024-10-16,63316.35,0.3553,14941.7,0.236,48374.66,39034.25
FT0143,Q6,2024-07-18,48437.75,0.2523,8420.62,0.1738,40017.14,39602.59
FT0143,Q7,2024-04-19,31766.12,0.1771,7256.97,0.2285,24509.15,21351.19
FT0143,Q8,2024-01-20,27346.96,0.3032,5867.83,0.2146,21479.13,18410.59
FT0144,Q1,2025-10-11,853454.39,0.1844,218276.7,0.2558,635177.69,695487.3
FT0144,Q2,2025-07-13,608376.64,0.1672,156141.08,0.2567,452235.56,497024.45
FT0144,Q3,2025-04-14,443175.42,0.1504,64880.4,0.1464,378295.02,448338.86
FT0144,Q4,2025-01-14,461208.53,0.1842,85708.87,0.1858,375499.67,437857.72
FT0144,Q5,2024-10-16,334464.68,0.1118,96288.19,0.2879,238176.49,196686.22
FT0144,Q6,2024-07-18,369495.97,0.226,84891.26,0.2297,284604.71,291411.97
FT0144,Q7,2024-04-19,323981.88,0.2682,52436.13,0.1618,271545.75,272777.38
FT0144,Q8,2024-01-20,275377.26,0.118,62802.17,0.2281,212575.09,183402.76
FT0145,Q1,2025-10-11,94079.31,0.1862,22254.84,0.2366,71824.48,74665.37
FT0145,Q2,2025-07-13,54506.05,0.1323,4587.67,0.0842,49918.39,55476.08
FT0145,Q3,2025-04-14,60837.12,0.1391,7327.63,0.1204,53509.49,45088.19
FT0145,Q4,2025-01-14,58530.24,0.2409,11960.5,0.2043,46569.74,41999.6
FT0145,Q5,2024-10-16,73168.39,0.3319,13881.94,0.1897,59286.45,66125.73
FT0145,Q6,2024-07-18,36306.78,0.1297,8134.56,0.2241,28172.22,24562.31
FT0145,Q7,2024-04-19,37881.87,0.2916,4810.68,0.127,33071.19,33540.42
FT0145,Q8,2024-01-20,28157.93,0.2597,5457.32,0.1938,22700.61,25510.29
FT0146,Q1,2025-10-11,321579.96,0.2636,30764.22,0.0957,290815.73,344581.26
FT0146,Q2,2025-07-13,213685.86,0.2285,26992.38,0.1263,186693.47,178301.57
FT0146,Q3,2025-04-14,172372.72,0.2492,14635.72,0.0849,157737.0,132883.44
FT0146,Q4,2025-01-14,93824.01,0.1662,18586.69,0.1981,75237.32,77813.57
FT0146,Q5,2024-10-16,137094.39,0.3056,21106.95,0.154,115987.44,108146.31
FT0146,Q6,2024-07-18,94226.57,0.3102,18187.92,0.193,76038.64,76267.04
FT0146,Q7,2024-04-19,71700.44,0.2792,3594.97,0.0501,68105.47,73276.68
FT0146,Q8,2024-01-20,52655.69,0.1869,8452.55,0.1605,44203.14,44347.58
FT0147,Q1,2025-10-11,64436.04,0.114,11757.86,0.1825,52678.17,59306.46
FT0147,Q2,2025-07-13,62751.23,0.1685,8076.74,0.1287,54674.49,59379.49
FT0147,Q3,2025-04-14,43119.69,0.1279,5889.67,0.1366,37230.02,36150.46
FT0147,Q4,2025-01-14,45484.04,0.1705,10070.48,0.2214,35413.56,32985.67
FT0147,Q5,2024-10-16,35254.61,0.1758,5534.76,0.157,29719.85,32147.08
FT0147,Q6,2024-07-18,33380.6,0.1182,4013.27,0.1202,29367.33,33531.09
FT0147,Q7,2024-04-19,33457.35,0.2911,114.18,0.0034,33343.17,37809.81
FT0147,Q8,2024-01-20,26239.45,0.2779,6338.04,0.2415,19901.41,16809.81
FT0148,Q1,2025-10-11,107978.93,0.1763,138.41,0.0013,107840.52,115629.48
FT0148,Q2,2025-07-13,181827.31,0.3054,24910.38,0.137,156916.93,173415.04
FT0148,Q3,2025-04-14,74587.79,0.1331,9741.97,0.1306,64845.81,61660.04
FT0148,Q4,2025-01-14,55363.17,0.155,9088.49,0.1642,46274.68,50995.82
FT0148,Q5,2024-10-16,71004.17,0.1852,5623.36,0.0792,65380.81,74547.5
FT0148,Q6,2024-07-18,49815.5,0.1768,6958.14,0.1397,42857.36,45534.73
FT0148,Q7,2024-04-19,35714.7,0.0933,4374.3,0.1225,31340.4,33271.94
FT0148,Q8,2024-01-20,31105.94,0.2082,2802.61,0.0901,28303.33,23247.89
FT0149,Q1,2025-10-11,506648.76,0.1441,103277.56,0.2038,403371.2,444868.27
FT0149,Q2,2025-07-13,754369.39,0.233,165380.92,0.2192,588988.48,597866.54
FT0149,Q3,2025-04-14,492332.66,0.2075,159851.13,0.3247,332481.52,395435.78
FT0149,Q4,2025-01-14,332676.1,0.157,113019.07,0.3397,219657.04,255537.16
FT0149,Q5,2024-10-16,291046.37,0.1715,92268.19,0.317,198778.18,191911.95
FT0149,Q6,2024-07-18,268322.74,0.2162,61453.66,0.229,206869.08,207608.99
FT0149,Q7,2024-04-19,233164.52,0.262,59479.25,0.2551,173685.27,144202.57
FT0149,Q8,2024-01-20,236042.39,0.1846,83192.89,0.3524,152849.49,174238.8
FT0150,Q1,2025-10-11,170322.7,0.1651,15697.2,0.0922,154625.5,0.0
FT0150,Q2,2025-07-13,143801.25,0.1443,18213.4,0.1267,125587.85,0.0
FT0150,Q3,2025-04-14,228066.17,0.2972,22888.45,0.1004,205177.72,0.0
FT0150,Q4,2025-01-14,127616.55,0.1698,20951.36,0.1642,106665.19,0.0
FT0150,Q5,2024-10-16,117844.31,0.2566,16496.84,0.14,101347.48,0.0
FT0150,Q6,2024-07-18,89894.8,0.263,17300.5,0.1925,72594.3,0.0
FT0150,Q7,2024-04-19,80240.08,0.1964,20776.1,0.2589,59463.98,0.0
FT0150,Q8,2024-01-20,58276.87,0.2074,11730.58,0.2013,46546.29,0.0
FT0151,Q1,2025-10-11,477634.77,0.1209,215557.11,0.4513,262077.66,250250.96
FT0151,Q2,2025-07-13,412542.9,0.125,146901.97,0.3561,265640.92,223273.97
FT0151,Q3,2025-04-14,348526.95,0.1177,159088.1,0.4565,189438.86,153146.75
FT0151,Q4,2025-01-14,461791.8,0.2345,155399.79,0.3365,306392.01,283073.52
FT0151,Q5,2024-10-16,341387.44,0.1966,116967.26,0.3426,224420.18,245309.22
FT0151,Q6,2024-07-18,270778.88,0.1666,84483.13,0.312,186295.75,182883.88
FT0151,Q7,2024-04-19,227217.72,0.1543,87996.99,0.3873,139220.73,112378.31
FT0151,Q8,2024-01-20,204005.38,0.3253,84258.42,0.413,119746.97,133890.9
FT0152,Q1,2025-10-11,3041423.38,0.1401,1005494.74,0.3306,2035928.64,0.0
FT0152,Q2,2025-07-13,3229756.83,0.1921,1112966.79,0.3446,2116790.04,0.0
FT0152,Q3,2025-04-14,3330421.58,0.1977,1550929.06,0.4657,1779492.52,0.0
FT0152,Q4,2025-01-14,1681868.5,0.0808,405781.57,0.2413,1276086.93,0.0
FT0152,Q5,2024-10-16,2398632.31,0.2477,618017.05,0.2577,1780615.26,0.0
FT0152,Q6,2024-07-18,1465690.07,0.1174,478929.99,0.3268,986760.07,0.0
FT0152,Q7,2024-04-19,1694739.26,0.1501,590221.0,0.3483,1104518.26,0.0
