company_id,quarter,quarter_date,active_users,user_growth_rate,churn_rate,total_transactions,transaction_volume_usd,avg_transaction_value_usd,customer_acquisition_cost_usd,agents_count
FT0110,Q3,2025-04-14,904,-0.0523,0.0713,4438,466978.57,105.22,14.3,0
FT0110,Q4,2025-01-14,1264,-0.011,0.0505,23884,1692225.52,70.85,48.48,0
FT0110,Q5,2024-10-16,1850,0.0666,0.0621,32830,2294946.37,69.9,7.68,0
FT0110,Q6,2024-07-18,1958,0.0929,0.0391,18806,9321462.94,495.66,10.9,0
FT0110,Q7,2024-04-19,1722,0.0802,0.0434,11589,2281532.78,196.87,7.01,0
FT0110,Q8,2024-01-20,1440,0.0241,0.0361,26857,976270.31,36.35,34.78,0
FT0111,Q1,2025-10-11,1760,0.0839,0.0279,32028,15081503.27,470.88,20.66,0
FT0111,Q2,2025-07-13,3969,0.1104,0.0267,59976,21293628.81,355.04,45.36,0
FT0111,Q3,2025-04-14,6842,0.2172,0.022,85638,17512688.82,204.5,38.21,0
FT0111,Q4,2025-01-14,4783,0.1879,0.039,79665,19686234.17,247.11,47.93,0
FT0111,Q5,2024-10-16,1425,-0.0255,0.0764,21277,4340432.76,204.0,32.55,0
FT0111,Q6,2024-07-18,1482,-0.0325,0.0371,20464,6758143.68,330.25,31.66,0
FT0111,Q7,2024-04-19,2992,0.2184,0.0731,47665,10362912.44,217.41,48.73,0
FT0111,Q8,2024-01-20,1450,-0.0713,0.0415,26537,5535142.91,208.58,12.18,0
FT0112,Q1,2025-10-11,8700,0.0814,0.0564,26392,4910871.55,186.07,33.78,26
FT0112,Q2,2025-07-13,7344,-0.0176,0.0268,40991,18665897.67,455.37,38.46,16
FT0112,Q3,2025-04-14,3924,-0.1019,0.0386,28916,12839175.09,444.02,38.58,7
FT0112,Q4,2025-01-14,14109,0.0977,0.08,238148,64634576.19,271.41,49.56,56
FT0112,Q5,2024-10-16,8468,0.0004,0.0285,106680,45684922.51,428.24,44.32,20
FT0112,Q6,2024-07-18,8794,0.0182,0.0604,25240,7788129.46,308.56,44.25,32
FT0112,Q7,2024-04-19,8332,0.0118,0.0762,98143,44394281.97,452.34,30.98,21
FT0112,Q8,2024-01-20,9350,0.0548,0.0359,132138,15689888.41,118.74,9.7,33
FT0113,Q1,2025-10-11,850,-0.1893,0.0311,6864,1263696.51,184.1,27.47,0
FT0113,Q2,2025-07-13,1057,0.0354,0.0605,4857,2352901.82,484.44,44.29,0
FT0113,Q3,2025-04-14,1766,0.1179,0.0528,26536,7507159.79,282.9,22.18,0
FT0113,Q4,2025-01-14,402,-0.1103,0.0391,2402,1027789.24,427.89,13.11,0
FT0113,Q5,2024-10-16,3478,0.3326,0.0353,53573,2432982.61,45.41,39.11,0
FT0113,Q6,2024-07-18,1568,0.186,0.0799,29283,13207057.3,451.01,40.92,0
FT0113,Q7,2024-04-19,694,-0.0457,0.0573,12453,465970.98,37.42,26.68,0
FT0113,Q8,2024-01-20,934,0.0798,0.0618,10852,386324.64,35.6,18.56,0
FT0114,Q1,2025-10-11,176,-0.0279,0.02,1893,451790.63,238.66,43.84,0
FT0114,Q2,2025-07-13,100,-0.1017,0.0469,1990,374403.74,188.14,30.7,0
FT0114,Q3,2025-04-14,164,0.0001,0.0686,1476,261150.78,176.93,39.01,0
FT0114,Q4,2025-01-14,100,-0.2865,0.0244,974,422650.63,433.93,31.16,0
FT0114,Q5,2024-10-16,138,-0.031,0.0734,1514,741587.84,489.82,47.16,0
FT0114,Q6,2024-07-18,291,0.1391,0.0201,2212,991366.5,448.18,19.02,0
FT0114,Q7,2024-04-19,158,-0.0226,0.0328,2887,1310339.61,453.88,9.6,0
FT0114,Q8,2024-01-20,151,-0.0578,0.0286,1390,601020.9,432.39,12.62,0
FT0115,Q1,2025-10-11,3520,-0.2149,0.0331,47038,17082723.99,363.17,9.48,0
FT0115,Q2,2025-07-13,6239,0.0839,0.0755,40580,11510528.49,283.65,14.28,0
FT0115,Q3,2025-04-14,4151,0.0279,0.0281,19421,4151239.57,213.75,34.56,0
FT0115,Q4,2025-01-14,2304,-0.0566,0.0671,32822,9166073.45,279.27,47.23,0
FT0115,Q5,2024-10-16,2125,-0.0864,0.047,9252,3993693.9,431.66,19.66,0
FT0115,Q6,2024-07-18,6709,0.1889,0.0546,105629,36065003.38,341.43,19.32,0
FT0115,Q7,2024-04-19,5513,0.1839,0.0665,25079,11773904.35,469.47,21.91,0
FT0115,Q8,2024-01-20,3728,0.0479,0.0369,40236,17374965.44,431.83,6.21,0
FT0116,Q1,2025-10-11,1264,-0.0318,0.0519,8369,3748942.42,447.96,15.81,0
FT0116,Q2,2025-07-13,5374,0.2028,0.0358,21132,3712320.05,175.67,36.37,0
FT0116,Q3,2025-04-14,1055,-0.02,0.0378,10233,3955910.67,386.58,41.87,0
FT0116,Q4,2025-01-14,971,-0.0314,0.0671,15174,7062742.96,465.45,7.34,0
FT0116,Q5,2024-10-16,825,-0.0745,0.0358,16170,6069188.39,375.34,31.77,0
FT0116,Q6,2024-07-18,1711,0.0969,0.071,4551,65320.79,14.35,31.85,0
FT0116,Q7,2024-04-19,1801,0.1382,0.0381,20718,4593284.26,221.71,17.29,0
FT0116,Q8,2024-01-20,1231,0.0249,0.0745,11862,2818665.72,237.62,43.24,0
FT0117,Q1,2025-10-11,780,0.1449,0.0273,14909,1484435.18,99.57,42.91,0
FT0117,Q2,2025-07-13,709,-0.0062,0.0433,13469,4348381.25,322.84,14.53,0
FT0117,Q3,2025-04-14,1110,0.0559,0.0286,20045,2040307.49,101.79,5.33,0
FT0117,Q4,2025-01-14,643,-0.0196,0.069,7769,2045623.38,263.31,35.23,0
FT0117,Q5,2024-10-16,593,-0.0479,0.0262,3547,1346574.13,379.64,6.26,0
FT0117,Q6,2024-07-18,818,0.0325,0.0788,7212,3536705.98,490.39,6.15,0
FT0117,Q7,2024-04-19,1089,0.1272,0.0275,18310,1398421.15,76.37,46.49,0
FT0117,Q8,2024-01-20,890,0.103,0.0674,8381,908207.28,108.37,32.04,0
FT0118,Q1,2025-10-11,45000,0.0063,0.037,503751,130804741.52,259.66,41.64,0
FT0118,Q2,2025-07-13,41615,-0.0013,0.0652,707142,323680447.66,457.73,16.42,0
FT0118,Q3,2025-04-14,62279,0.0505,0.0209,174269,78928518.38,452.91,19.51,0
FT0118,Q4,2025-01-14,14953,-0.1585,0.0542,206069,54349107.98,263.74,28.74,0
FT0118,Q5,2024-10-16,37856,-0.0186,0.0744,267173,37228874.63,139.34,23.58,0
FT0118,Q6,2024-07-18,41611,-0.0122,0.0284,581335,150312124.92,258.56,40.37,0
FT0118,Q7,2024-04-19,39564,-0.026,0.0474,91803,2653771.21,28.91,24.81,0
FT0118,Q8,2024-01-20,52278,0.0956,0.0352,786083,271078198.82,344.85,45.29,0
FT0119,Q1,2025-10-11,637,-0.0905,0.0432,2394,211718.35,88.44,28.44,0
FT0119,Q2,2025-07-13,468,-0.0294,0.0632,4743,1678720.07,353.94,28.5,0
FT0119,Q3,2025-04-14,2896,0.2448,0.0229,36142,12933381.93,357.85,13.91,0
FT0119,Q4,2025-01-14,917,0.0666,0.0229,10502,663501.84,63.18,39.13,0
FT0119,Q5,2024-10-16,426,-0.0615,0.076,1648,188492.33,114.38,20.45,0
FT0119,Q6,2024-07-18,383,-0.1025,0.0648,3636,1151804.34,316.78,48.41,0
FT0119,Q7,2024-04-19,665,0.0367,0.0647,9121,198645.28,21.78,14.47,0
FT0119,Q8,2024-01-20,670,0.0571,0.0618,11872,1920794.48,161.79,20.16,0
FT0120,Q1,2025-10-11,1800,-0.0973,0.075,11483,4509236.66,392.69,47.7,0
FT0120,Q2,2025-07-13,4688,0.1324,0.0414,72064,23738877.84,329.41,6.03,0
FT0120,Q3,2025-04-14,2276,0.0386,0.0314,33352,14236195.07,426.85,8.9,0
FT0120,Q4,2025-01-14,2839,0.0835,0.027,9501,3424578.6,360.44,46.27,0
FT0120,Q5,2024-10-16,1459,-0.0325,0.0418,12406,3203019.38,258.18,40.26,0
FT0120,Q6,2024-07-18,3159,0.1711,0.0785,31682,9391037.22,296.42,15.02,0
FT0120,Q7,2024-04-19,2817,0.1818,0.0611,51226,1189604.37,23.22,20.21,0
FT0120,Q8,2024-01-20,2282,0.1589,0.0646,31296,11964629.31,382.31,22.77,0
FT0121,Q1,2025-10-11,3280,0.0036,0.0657,29984,1763012.36,58.8,9.66,0
FT0121,Q2,2025-07-13,4916,0.0609,0.0702,70977,19848588.36,279.65,35.72,0
FT0121,Q3,2025-04-14,7895,0.1369,0.0219,53821,5850193.36,108.7,8.27,0
FT0121,Q4,2025-01-14,11230,0.2347,0.0413,134288,3132835.54,23.33,14.52,0
FT0121,Q5,2024-10-16,5032,0.0996,0.0502,64275,9115276.51,141.82,14.08,0
FT0121,Q6,2024-07-18,3523,0.0243,0.0245,67402,1364493.75,20.24,37.61,0
FT0121,Q7,2024-04-19,3699,0.0619,0.0616,14327,2508034.45,175.06,30.82,0
FT0121,Q8,2024-01-20,3575,0.0717,0.0546,35635,16983508.08,476.6,36.09,0
FT0122,Q1,2025-10-11,12750,-0.0748,0.0555,138851,38136425.15,274.66,28.1,0
FT0122,Q2,2025-07-13,22766,0.0789,0.0298,293724,69643161.23,237.1,27.03,0
FT0122,Q3,2025-04-14,9826,-0.032,0.0314,93823,15694394.27,167.28,31.73,0
FT0122,Q4,2025-01-14,15716,0.0478,0.0718,35702,3141444.74,87.99,25.22,0
FT0122,Q5,2024-10-16,31344,0.2114,0.07,119134,48029666.72,403.16,47.03,0
FT0122,Q6,2024-07-18,6111,-0.1612,0.0266,86194,27663063.5,320.94,35.59,0
FT0122,Q7,2024-04-19,10774,-0.0366,0.0529,25487,2747444.39,107.8,30.3,0
FT0122,Q8,2024-01-20,10464,-0.0698,0.0479,48560,16112125.01,331.8,42.84,0
FT0123,Q1,2025-10-11,1248,0.2463,0.0738,6580,1032779.65,156.96,25.06,0
FT0123,Q2,2025-07-13,329,-0.149,0.0347,2290,615193.65,268.64,43.9,0
FT0123,Q3,2025-04-14,1131,-0.0081,0.0392,15105,2986270.25,197.7,24.89,0
FT0123,Q4,2025-01-14,2809,0.1546,0.0577,54673,4478951.77,81.92,37.83,0
FT0123,Q5,2024-10-16,2231,0.1343,0.0545,11619,737836.81,63.5,6.86,0
FT0123,Q6,2024-07-18,967,-0.044,0.0686,7453,2089339.21,280.34,10.69,0
FT0123,Q7,2024-04-19,2823,0.3338,0.0621,27753,13467677.03,485.27,23.27,0
FT0123,Q8,2024-01-20,900,-0.1293,0.0422,4334,1799445.23,415.19,20.47,0
FT0124,Q1,2025-10-11,8200,0.1418,0.0312,88140,13955045.69,158.33,23.99,0
FT0124,Q2,2025-07-13,3852,-0.0868,0.0264,10777,5062337.41,469.74,38.74,0
FT0124,Q3,2025-04-14,10766,0.0441,0.0305,45931,3634883.82,79.14,25.38,0
FT0124,Q4,2025-01-14,6571,-0.0276,0.0509,128988,9720329.54,75.36,16.6,0
FT0124,Q5,2024-10-16,4636,-0.0976,0.0496,52765,20074345.34,380.45,17.85,0
FT0124,Q6,2024-07-18,8867,0.0286,0.0349,36606,13979020.91,381.88,21.65,0
FT0124,Q7,2024-04-19,8052,0.0038,0.0292,122190,54315719.08,444.52,30.24,0
FT0124,Q8,2024-01-20,7660,-0.0166,0.0335,87142,22657891.23,260.01,31.57,0
FT0125,Q1,2025-10-11,8900,0.1286,0.0206,34460,4524722.53,131.3,39.63,0
FT0125,Q2,2025-07-13,12053,0.0436,0.0392,204708,86354294.8,421.84,35.05,0
FT0125,Q3,2025-04-14,26041,0.1746,0.0604,372156,74276790.71,199.59,45.38,0
FT0125,Q4,2025-01-14,20206,0.1532,0.04,45352,21451297.49,473.0,20.71,0
FT0125,Q5,2024-10-16,8587,0.0033,0.0512,23332,9711441.76,416.23,49.8,0
FT0125,Q6,2024-07-18,8857,0.0131,0.0561,75924,37178577.29,489.68,25.61,0
FT0125,Q7,2024-04-19,12351,0.1269,0.034,217552,101292762.1,465.6,5.82,0
FT0125,Q8,2024-01-20,10814,0.1163,0.0277,111361,28184086.23,253.09,36.88,0
FT0126,Q1,2025-10-11,3560,0.0748,0.057,41876,5212456.61,124.47,15.0,0
FT0126,Q2,2025-07-13,2932,-0.0203,0.0288,57452,16709116.65,290.84,15.66,0
FT0126,Q3,2025-04-14,1913,-0.0796,0.036,28000,5825516.08,208.05,6.75,0
FT0126,Q4,2025-01-14,2779,-0.027,0.0774,49652,1622485.4,32.68,45.25,0
FT0126,Q5,2024-10-16,2429,-0.0625,0.0539,42373,13475874.95,318.03,29.79,0
FT0126,Q6,2024-07-18,4265,0.0576,0.0446,83851,35281371.9,420.76,34.03,0
FT0126,Q7,2024-04-19,4179,0.0758,0.0614,61379,21310904.66,347.2,19.45,0
FT0126,Q8,2024-01-20,4467,0.1478,0.0545,34268,10319000.71,301.13,20.74,0
FT0127,Q1,2025-10-11,9100,0.0965,0.029,162854,68470681.74,420.44,25.98,49
FT0127,Q2,2025-07-13,36007,0.1975,0.0769,230405,101910916.32,442.31,9.3,130
FT0127,Q3,2025-04-14,6165,-0.0467,0.0508,111163,24283956.67,218.45,24.33,19
FT0127,Q4,2025-01-14,15198,0.1025,0.0773,109459,17168530.89,156.85,40.98,72
FT0127,Q5,2024-10-16,24603,0.2269,0.0335,418985,38326418.46,91.47,21.14,87
FT0127,Q6,2024-07-18,12267,0.083,0.0217,194659,38753017.34,199.08,41.96,32
FT0127,Q7,2024-04-19,10195,0.0563,0.0523,65775,24592585.54,373.89,15.42,21
FT0127,Q8,2024-01-20,13869,0.2454,0.0217,170117,13326638.68,78.34,38.2,44
FT0128,Q1,2025-10-11,39500,0.0562,0.0622,107615,44916511.43,417.38,15.62,158
FT0128,Q2,2025-07-13,55823,0.0481,0.031,337823,15445484.99,45.72,29.01,147
FT0128,Q3,2025-04-14,26127,-0.0506,0.0459,286559,63801835.82,222.65,45.18,61
FT0128,Q4,2025-01-14,44713,0.0308,0.0582,635491,282062418.68,443.85,41.85,137
FT0128,Q5,2024-10-16,108110,0.2273,0.0212,2034790,708686855.7,348.29,37.13,942
FT0128,Q6,2024-07-18,49703,0.07,0.0427,957037,389222007.78,406.69,21.66,113
FT0128,Q7,2024-04-19,37801,0.0043,0.0556,526761,144380680.23,274.09,38.32,136
FT0128,Q8,2024-01-20,48019,0.1398,0.0733,774916,315122866.63,406.65,25.62,417
FT0129,Q1,2025-10-11,780,0.1452,0.0314,12899,6339475.55,491.47,36.94,0
FT0129,Q2,2025-07-13,1070,0.0481,0.0606,16028,4770616.91,297.64,23.99,0
FT0129,Q3,2025-04-14,1404,0.0974,0.0663,5138,2046562.18,398.32,7.5,0
FT0129,Q4,2025-01-14,1554,0.1334,0.0681,19389,2658196.42,137.1,24.97,0
FT0129,Q5,2024-10-16,1133,0.0882,0.0514,5801,2742321.35,472.73,16.61,0
FT0129,Q6,2024-07-18,1360,0.166,0.0654,12639,4927507.04,389.87,47.79,0
FT0129,Q7,2024-04-19,976,0.0913,0.0401,15751,894290.0,56.78,25.46,0
FT0129,Q8,2024-01-20,753,0.0077,0.0495,10465,1060324.27,101.32,29.81,0
FT0130,Q1,2025-10-11,7040,-0.0107,0.0558,130710,60543225.73,463.19,17.96,0
FT0130,Q2,2025-07-13,3944,-0.0616,0.0641,65311,25471574.07,390.0,30.68,0
FT0130,Q3,2025-04-14,10920,0.0697,0.0346,81533,26616230.26,326.45,45.44,0
FT0130,Q4,2025-01-14,9159,0.0543,0.0556,61534,6871125.84,111.66,24.46,0
FT0130,Q5,2024-10-16,5442,-0.0371,0.0636,70627,4515079.46,63.93,24.95,0
FT0130,Q6,2024-07-18,15243,0.219,0.0235,53207,14735836.64,276.95,42.25,0
FT0130,Q7,2024-04-19,10133,0.1385,0.028,110170,16619583.6,150.85,33.5,0
FT0130,Q8,2024-01-20,10814,0.255,0.031,88741,1272943.17,14.34,26.73,0
FT0131,Q1,2025-10-11,1975,0.0466,0.0403,16302,3798267.15,232.99,33.28,16
FT0131,Q2,2025-07-13,933,-0.0856,0.0303,7852,1743520.31,222.05,22.62,2
FT0131,Q3,2025-04-14,2096,0.0189,0.0702,14523,3410102.55,234.81,49.35,4
FT0131,Q4,2025-01-14,3207,0.0978,0.0797,14717,1360049.25,92.41,27.65,9
FT0131,Q5,2024-10-16,2673,0.0731,0.0519,34324,7254772.07,211.36,33.57,22
FT0131,Q6,2024-07-18,2041,0.029,0.08,6345,1194894.16,188.32,43.35,4
FT0131,Q7,2024-04-19,2388,0.0849,0.0576,6312,2915762.33,461.94,39.5,6
FT0131,Q8,2024-01-20,2260,0.0814,0.023,25478,7045865.83,276.55,36.12,17
FT0132,Q1,2025-10-11,316,0.0137,0.0451,3820,1687794.89,441.83,22.08,0
FT0132,Q2,2025-07-13,575,0.0808,0.0229,11374,3860495.1,339.41,46.03,0
FT0132,Q3,2025-04-14,291,-0.0065,0.0344,2447,248507.58,101.56,15.6,0
FT0132,Q4,2025-01-14,488,0.0811,0.0347,3778,1179482.79,312.2,35.47,0
FT0132,Q5,2024-10-16,406,0.065,0.0651,3232,1222582.87,378.27,5.67,0
FT0132,Q6,2024-07-18,450,0.0985,0.0233,6490,961879.8,148.21,45.8,0
FT0132,Q7,2024-04-19,323,0.0154,0.0238,5641,1102218.44,195.39,14.94,0
FT0132,Q8,2024-01-20,363,0.0871,0.0292,6864,3128639.49,455.8,5.56,0
FT0133,Q1,2025-10-11,6960,-0.0428,0.0425,67388,16163716.53,239.86,28.17,0
FT0133,Q2,2025-07-13,21832,0.1606,0.0549,319373,76056060.25,238.14,37.34,0
FT0133,Q3,2025-04-14,4173,-0.0619,0.0584,56280,21878781.85,388.75,31.46,0
FT0133,Q4,2025-01-14,8101,0.0313,0.0338,65032,21208050.5,326.12,46.38,0
FT0133,Q5,2024-10-16,4367,-0.0791,0.0484,35110,14915599.61,424.82,28.64,0
FT0133,Q6,2024-07-18,11106,0.1395,0.0608,56979,21636030.33,379.72,30.43,0
FT0133,Q7,2024-04-19,4543,-0.1144,0.0531,41942,2797492.53,66.7,25.63,0
FT0133,Q8,2024-01-20,10302,0.2527,0.0709,132142,50443597.75,381.74,20.63,0
FT0134,Q1,2025-10-11,1820,-0.0027,0.0608,17624,2447771.3,138.89,22.4,0
FT0134,Q2,2025-07-13,1047,-0.0583,0.0659,15276,6768118.27,443.06,20.37,0
FT0134,Q3,2025-04-14,1131,-0.0613,0.0301,4921,445367.03,90.5,13.08,0
FT0134,Q4,2025-01-14,2094,0.0291,0.0322,28331,1835976.64,64.8,49.57,0
FT0134,Q5,2024-10-16,3706,0.1585,0.0281,46956,19972552.5,425.35,46.91,0
FT0134,Q6,2024-07-18,1879,0.0268,0.0726,26018,8891568.71,341.75,14.59,0
FT0134,Q7,2024-04-19,1921,0.0288,0.0312,14300,860633.94,60.18,43.72,0
FT0134,Q8,2024-01-20,1619,-0.0461,0.021,15601,2393075.83,153.39,27.98,0
FT0135,Q1,2025-10-11,41000,0.1226,0.0205,700200,173649975.24,248.0,14.88,170
FT0135,Q2,2025-07-13,347714,0.309,0.0212,1112593,543718059.78,488.69,45.42,1544
FT0135,Q3,2025-04-14,163178,0.2222,0.0284,1282319,291653319.96,227.44,7.55,376
FT0135,Q4,2025-01-14,85490,0.1341,0.0227,654289,215978443.56,330.1,13.65,233
FT0135,Q5,2024-10-16,19476,-0.1279,0.0508,341743,44650834.78,130.66,19.12,98
FT0135,Q6,2024-07-18,61158,0.1218,0.0651,417356,7771301.91,18.62,21.89,135
FT0135,Q7,2024-04-19,45472,0.0519,0.0496,429804,139215475.09,323.9,18.45,94
FT0135,Q8,2024-01-20,44379,0.0539,0.0269,806978,145040454.49,179.73,37.54,397
FT0136,Q1,2025-10-11,3640,0.0515,0.0491,27089,6150986.92,227.07,49.4,0
FT0136,Q2,2025-07-13,3704,0.0068,0.0363,34405,8605368.32,250.12,12.66,0
FT0136,Q3,2025-04-14,3800,0.0169,0.0725,50459,5676698.24,112.5,8.66,0
FT0136,Q4,2025-01-14,5679,0.0894,0.0728,68086,2399020.2,35.24,40.09,0
FT0136,Q5,2024-10-16,4057,0.0265,0.0225,30569,10532511.13,344.55,30.17,0
FT0136,Q6,2024-07-18,2795,-0.0443,0.076,8038,1285038.86,159.87,35.4,0
FT0136,Q7,2024-04-19,3545,0.0154,0.0706,46961,19036438.87,405.37,17.12,0
FT0136,Q8,2024-01-20,3090,-0.0599,0.037,57459,4065883.15,70.76,12.78,0
FT0137,Q1,2025-10-11,2670,0.2354,0.0422,37472,6847410.17,182.73,22.47,0
FT0137,Q2,2025-07-13,11925,0.2102,0.0353,197227,40544848.65,205.57,48.49,0
FT0137,Q3,2025-04-14,7808,0.1732,0.052,154491,48844390.5,316.16,24.73,0
FT0137,Q4,2025-01-14,4870,0.1094,0.024,79261,37960739.4,478.93,22.92,0
FT0137,Q5,2024-10-16,6068,0.1858,0.0365,28831,10157162.1,352.3,9.86,0
FT0137,Q6,2024-07-18,1589,-0.1083,0.0521,6230,1758055.56,282.19,48.39,0
FT0137,Q7,2024-04-19,2100,-0.0638,0.0387,23981,9643114.18,402.11,13.47,0
FT0137,Q8,2024-01-20,3004,0.0739,0.0262,24254,5362061.27,221.08,34.52,0
FT0138,Q1,2025-10-11,212,0.0392,0.0713,3866,1782327.94,461.03,47.84,0
FT0138,Q2,2025-07-13,335,0.0682,0.0705,3147,946643.22,300.81,27.13,0
FT0138,Q3,2025-04-14,222,0.0113,0.0296,3760,297045.33,79.0,39.27,0
FT0138,Q4,2025-01-14,405,0.1226,0.0499,5755,832673.68,144.69,6.73,0
FT0138,Q5,2024-10-16,100,-0.147,0.0787,1194,308893.2,258.7,37.06,0
FT0138,Q6,2024-07-18,397,0.1823,0.0491,4634,556258.98,120.04,47.49,0
FT0138,Q7,2024-04-19,360,0.2207,0.0787,5000,2083309.67,416.66,38.12,0
FT0138,Q8,2024-01-20,181,-0.0356,0.0762,3530,1695383.21,480.28,33.15,0
FT0139,Q1,2025-10-11,1950,-0.0478,0.0431,35131,16583524.36,472.05,28.56,6
FT0139,Q2,2025-07-13,2185,0.0193,0.0385,32482,7558849.39,232.71,23.11,12
FT0139,Q3,2025-04-14,839,-0.1017,0.0785,15433,3106146.79,201.27,15.15,4
FT0139,Q4,2025-01-14,2811,0.0726,0.057,34299,13441632.27,391.9,15.34,24
FT0139,Q5,2024-10-16,1474,-0.0462,0.0406,5548,1892614.37,341.13,10.73,11
FT0139,Q6,2024-07-18,2464,0.0808,0.0798,45115,9008004.52,199.67,18.21,6
FT0139,Q7,2024-04-19,2102,0.0491,0.0695,34263,14047962.1,410.0,42.07,11
FT0139,Q8,2024-01-20,1487,-0.1018,0.0489,26814,6638798.42,247.59,18.36,3
FT0140,Q1,2025-10-11,11700,0.2459,0.0361,172884,36486489.17,211.05,28.07,0
FT0140,Q2,2025-07-13,10235,-0.0068,0.0758,124455,46196604.94,371.19,44.9,0
FT0140,Q3,2025-04-14,34056,0.1699,0.0348,486983,99091258.53,203.48,45.13,0
FT0140,Q4,2025-01-14,31295,0.1848,0.0389,397037,45892694.79,115.59,8.02,0
FT0140,Q5,2024-10-16,22661,0.1497,0.0413,250169,111928625.17,447.41,34.06,0
FT0140,Q6,2024-07-18,20258,0.1553,0.0326,354994,76145064.32,214.5,14.58,0
FT0140,Q7,2024-04-19,8016,-0.1086,0.0291,49619,7540191.56,151.96,46.56,0
FT0140,Q8,2024-01-20,9941,-0.0454,0.0645,156480,25801952.0,164.89,6.0,0
FT0141,Q1,2025-10-11,3600,-0.1151,0.0269,20117,8912669.45,443.04,42.01,0
FT0141,Q2,2025-07-13,5817,0.0675,0.0448,88344,1502066.86,17.0,31.84,0
FT0141,Q3,2025-04-14,1978,-0.0784,0.0244,21546,10154598.37,471.3,8.85,0
FT0141,Q4,2025-01-14,2579,-0.0416,0.0721,14612,2142532.06,146.63,17.64,0
FT0141,Q5,2024-10-16,2992,-0.0263,0.0489,16120,7236498.32,448.91,19.9,0
FT0141,Q6,2024-07-18,4383,0.0616,0.0438,81296,24165085.49,297.25,22.75,0
FT0141,Q7,2024-04-19,3814,0.03,0.0314,9636,3173804.45,329.37,18.14,0
FT0141,Q8,2024-01-20,3363,-0.0066,0.0527,40090,5848880.88,145.89,10.16,0
FT0142,Q1,2025-10-11,45500,0.0377,0.0754,731327,124076474.69,169.66,16.08,123
FT0142,Q2,2025-07-13,78820,0.0761,0.0394,1113624,288972034.79,259.49,31.5,238
FT0142,Q3,2025-04-14,49745,0.0179,0.035,323217,39529687.11,122.3,29.1,149
FT0142,Q4,2025-01-14,58233,0.0548,0.0745,1087701,216621325.45,199.16,34.34,125
FT0142,Q5,2024-10-16,70756,0.1007,0.0414,424752,54429470.99,128.14,47.85,146
FT0142,Q6,2024-07-18,72612,0.1402,0.0635,1346367,596521406.37,443.06,28.02,206
FT0142,Q7,2024-04-19,30046,-0.1217,0.0223,424345,94447534.15,222.57,23.99,66
FT0142,Q8,2024-01-20,33547,-0.1211,0.04,557159,41794838.23,75.01,35.33,170
FT0143,Q1,2025-10-11,225,-0.1844,0.0763,1091,335583.66,307.59,27.6,0
FT0143,Q2,2025-07-13,589,0.1371,0.0718,10110,3427627.35,339.03,16.27,0
FT0143,Q3,2025-04-14,362,0.0797,0.0637,6508,1170171.75,179.81,33.71,0
FT0143,Q4,2025-01-14,362,0.0951,0.0711,1676,313204.2,186.88,19.96,0
FT0143,Q5,2024-10-16,600,0.2272,0.0506,10296,2857827.26,277.57,12.65,0
FT0143,Q6,2024-07-18,100,-0.1873,0.039,1208,538065.14,445.42,31.25,0
FT0143,Q7,2024-04-19,508,0.3227,0.0319,10136,2817451.02,277.96,30.47,0
FT0143,Q8,2024-01-20,188,-0.0721,0.0227,1726,690837.48,400.25,11.92,0
FT0144,Q1,2025-10-11,760,0.0192,0.0752,11681,2645516.15,226.48,29.61,0
FT0144,Q2,2025-07-13,1432,0.087,0.0354,27574,9343013.83,338.83,39.63,0
FT0144,Q3,2025-04-14,949,0.0355,0.0219,16085,5762243.13,358.24,33.58,0
FT0144,Q4,2025-01-14,904,0.0422,0.0743,7848,2762560.85,352.01,13.16,0
FT0144,Q5,2024-10-16,340,-0.1412,0.0363,2095,683931.77,326.46,46.24,0
FT0144,Q6,2024-07-18,1045,0.0942,0.0444,15782,5396085.48,341.91,35.73,0
FT0144,Q7,2024-04-19,811,0.0305,0.0252,14443,536964.62,37.18,48.8,0
FT0144,Q8,2024-01-20,853,0.0792,0.0382,1844,645071.44,349.82,13.49,0
FT0145,Q1,2025-10-11,225,0.0073,0.0481,3552,1188732.92,334.67,25.42,0
FT0145,Q2,2025-07-13,361,0.0686,0.0578,1064,291953.15,274.39,38.43,0
FT0145,Q3,2025-04-14,617,0.1593,0.029,2457,40049.57,16.3,21.36,0
FT0145,Q4,2025-01-14,262,0.0354,0.0548,4315,451245.21,104.58,38.9,0
FT0145,Q5,2024-10-16,259,0.0377,0.0419,2871,557081.5,194.04,8.48,0
FT0145,Q6,2024-07-18,510,0.243,0.0609,3088,562753.09,182.24,17.52,0
FT0145,Q7,2024-04-19,332,0.1555,0.0484,1931,897027.75,464.54,29.96,0
FT0145,Q8,2024-01-20,251,0.0707,0.0276,3080,705744.85,229.14,32.26,0
FT0146,Q1,2025-10-11,880,-0.0154,0.0593,3928,979374.57,249.33,47.11,0
FT0146,Q2,2025-07-13,1024,0.0292,0.0773,17618,7571107.82,429.74,9.44,0
FT0146,Q3,2025-04-14,1555,0.0896,0.0335,6695,1793094.45,267.83,26.36,0
FT0146,Q4,2025-01-14,869,0.0072,0.0535,2828,646205.75,228.5,26.82,0
FT0146,Q5,2024-10-16,425,-0.1197,0.0753,7466,1603086.4,214.72,9.93,0
