region_id,timestamp_utc,kgco2e_per_kwh
R2_CAISO_LA,2024-06-26T12:00:00Z,0.3611
R2_CAISO_LA,2024-06-26T13:00:00Z,0.354
R2_CAISO_LA,2024-06-26T14:00:00Z,0.353
R2_CAISO_LA,2024-06-26T15:00:00Z,0.3344
R2_CAISO_LA,2024-06-26T16:00:00Z,0.3311
R2_CAISO_LA,2024-06-26T17:00:00Z,0.3322
R2_CAISO_LA,2024-06-26T18:00:00Z,0.3187
R2_CAISO_LA,2024-06-26T19:00:00Z,0.3187
R2_CAISO_LA,2024-06-26T20:00:00Z,0.3087
R2_CAISO_LA,2024-06-26T21:00:00Z,0.2918
R2_CAISO_LA,2024-06-26T22:00:00Z,0.2764
R2_CAISO_LA,2024-06-26T23:00:00Z,0.2841
R2_CAISO_LA,2024-06-27T00:00:00Z,0.2419
R2_CAISO_LA,2024-06-27T01:00:00Z,0.2599
R2_CAISO_LA,2024-06-27T02:00:00Z,0.2602
R2_CAISO_LA,2024-06-27T03:00:00Z,0.3072
R2_CAISO_LA,2024-06-27T04:00:00Z,0.3028
R2_CAISO_LA,2024-06-27T05:00:00Z,0.3088
R2_CAISO_LA,2024-06-27T06:00:00Z,0.3244
R2_CAISO_LA,2024-06-27T07:00:00Z,0.3347
R2_CAISO_LA,2024-06-27T08:00:00Z,0.368
R2_CAISO_LA,2024-06-27T09:00:00Z,0.3565
R2_CAISO_LA,2024-06-27T10:00:00Z,0.3255
R2_CAISO_LA,2024-06-27T11:00:00Z,0.3255
R2_CAISO_LA,2024-06-27T12:00:00Z,0.3279
R2_CAISO_LA,2024-06-27T13:00:00Z,0.3386
R2_CAISO_LA,2024-06-27T14:00:00Z,0.3231
R2_CAISO_LA,2024-06-27T15:00:00Z,0.3337
R2_CAISO_LA,2024-06-27T16:00:00Z,0.3304
R2_CAISO_LA,2024-06-27T17:00:00Z,0.3373
R2_CAISO_LA,2024-06-27T18:00:00Z,0.3212
R2_CAISO_LA,2024-06-27T19:00:00Z,0.3005
R2_CAISO_LA,2024-06-27T20:00:00Z,0.2835
R2_CAISO_LA,2024-06-27T21:00:00Z,0.3176
R2_CAISO_LA,2024-06-27T22:00:00Z,0.28
R2_CAISO_LA,2024-06-27T23:00:00Z,0.2586
R2_CAISO_LA,2024-06-28T00:00:00Z,0.2822
R2_CAISO_LA,2024-06-28T01:00:00Z,0.2583
R2_CAISO_LA,2024-06-28T02:00:00Z,0.2954
R2_CAISO_LA,2024-06-28T03:00:00Z,0.2971
R2_CAISO_LA,2024-06-28T04:00:00Z,0.3268
R2_CAISO_LA,2024-06-28T05:00:00Z,0.3031
R2_CAISO_LA,2024-06-28T06:00:00Z,0.3144
R2_CAISO_LA,2024-06-28T07:00:00Z,0.3447
R2_CAISO_LA,2024-06-28T08:00:00Z,0.3092
R2_CAISO_LA,2024-06-28T09:00:00Z,0.3519
R2_CAISO_LA,2024-06-28T10:00:00Z,0.3492
R2_CAISO_LA,2024-06-28T11:00:00Z,0.3261
R2_CAISO_LA,2024-06-28T12:00:00Z,0.3499
R2_CAISO_LA,2024-06-28T13:00:00Z,0.3438
R2_CAISO_LA,2024-06-28T14:00:00Z,0.3385
R2_CAISO_LA,2024-06-28T15:00:00Z,0.3396
R2_CAISO_LA,2024-06-28T16:00:00Z,0.3689
R2_CAISO_LA,2024-06-28T17:00:00Z,0.3165
R2_CAISO_LA,2024-06-28T18:00:00Z,0.3352
R2_CAISO_LA,2024-06-28T19:00:00Z,0.3044
R2_CAISO_LA,2024-06-28T20:00:00Z,0.3139
R2_CAISO_LA,2024-06-28T21:00:00Z,0.2964
R2_CAISO_LA,2024-06-28T22:00:00Z,0.288
R2_CAISO_LA,2024-06-28T23:00:00Z,0.2948
R2_CAISO_LA,2024-06-29T00:00:00Z,0.2507
R2_CAISO_LA,2024-06-29T01:00:00Z,0.2825
R2_CAISO_LA,2024-06-29T02:00:00Z,0.2856
R2_CAISO_LA,2024-06-29T03:00:00Z,0.2848
R2_CAISO_LA,2024-06-29T04:00:00Z,0.2931
R2_CAISO_LA,2024-06-29T05:00:00Z,0.3453
R2_CAISO_LA,2024-06-29T06:00:00Z,0.3214
R2_CAISO_LA,2024-06-29T07:00:00Z,0.3305
R2_CAISO_LA,2024-06-29T08:00:00Z,0.3477
R2_CAISO_LA,2024-06-29T09:00:00Z,0.342
R2_CAISO_LA,2024-06-29T10:00:00Z,0.3633
R2_CAISO_LA,2024-06-29T11:00:00Z,0.3254
R2_CAISO_LA,2024-06-29T12:00:00Z,0.3469
R2_CAISO_LA,2024-06-29T13:00:00Z,0.3408
R2_CAISO_LA,2024-06-29T14:00:00Z,0.3547
R2_CAISO_LA,2024-06-29T15:00:00Z,0.345
R2_CAISO_LA,2024-06-29T16:00:00Z,0.305
R2_CAISO_LA,2024-06-29T17:00:00Z,0.3368
R2_CAISO_LA,2024-06-29T18:00:00Z,0.3375
R2_CAISO_LA,2024-06-29T19:00:00Z,0.3339
R2_CAISO_LA,2024-06-29T20:00:00Z,0.302
R2_CAISO_LA,2024-06-29T21:00:00Z,0.2936
R2_CAISO_LA,2024-06-29T22:00:00Z,0.2586
R2_CAISO_LA,2024-06-29T23:00:00Z,0.2727
R2_CAISO_LA,2024-06-30T00:00:00Z,0.2623
R2_CAISO_LA,2024-06-30T01:00:00Z,0.2796
R2_CAISO_LA,2024-06-30T02:00:00Z,0.285
R2_CAISO_LA,2024-06-30T03:00:00Z,0.2901
R2_CAISO_LA,2024-06-30T04:00:00Z,0.3083
R2_CAISO_LA,2024-06-30T05:00:00Z,0.3197
R2_CAISO_LA,2024-06-30T06:00:00Z,0.3019
R2_CAISO_LA,2024-06-30T07:00:00Z,0.3368
R2_CAISO_LA,2024-06-30T08:00:00Z,0.3186
R2_CAISO_LA,2024-06-30T09:00:00Z,0.3529
R2_CAISO_LA,2024-06-30T10:00:00Z,0.3352
R2_CAISO_LA,2024-06-30T11:00:00Z,0.3636
R2_CAISO_LA,2024-06-30T12:00:00Z,0.3585
R2_CAISO_LA,2024-06-30T13:00:00Z,0.3245
R2_CAISO_LA,2024-06-30T14:00:00Z,0.3586
R2_CAISO_LA,2024-06-30T15:00:00Z,0.3685
R2_CAISO_LA,2024-06-30T16:00:00Z,0.3403
R2_CAISO_LA,2024-06-30T17:00:00Z,0.3457
R2_CAISO_LA,2024-06-30T18:00:00Z,0.3112
R2_CAISO_LA,2024-06-30T19:00:00Z,0.3143
R2_CAISO_LA,2024-06-30T20:00:00Z,0.3025
R2_CAISO_LA,2024-06-30T21:00:00Z,0.2884
R2_CAISO_LA,2024-06-30T22:00:00Z,0.2851
R2_CAISO_LA,2024-06-30T23:00:00Z,0.2438
R3_ERCOT_HOU,2024-06-01T00:00:00Z,0.4494
R3_ERCOT_HOU,2024-06-01T01:00:00Z,0.4805
R3_ERCOT_HOU,2024-06-01T02:00:00Z,0.4825
R3_ERCOT_HOU,2024-06-01T03:00:00Z,0.5035
R3_ERCOT_HOU,2024-06-01T04:00:00Z,0.4889
R3_ERCOT_HOU,2024-06-01T05:00:00Z,0.5086
R3_ERCOT_HOU,2024-06-01T06:00:00Z,0.5413
R3_ERCOT_HOU,2024-06-01T07:00:00Z,0.521
R3_ERCOT_HOU,2024-06-01T08:00:00Z,0.5633
R3_ERCOT_HOU,2024-06-01T09:00:00Z,0.5556
R3_ERCOT_HOU,2024-06-01T10:00:00Z,0.5472
R3_ERCOT_HOU,2024-06-01T11:00:00Z,0.5399
R3_ERCOT_HOU,2024-06-01T12:00:00Z,0.5496
R3_ERCOT_HOU,2024-06-01T13:00:00Z,0.5268
R3_ERCOT_HOU,2024-06-01T14:00:00Z,0.5211
R3_ERCOT_HOU,2024-06-01T15:00:00Z,0.5326
R3_ERCOT_HOU,2024-06-01T16:00:00Z,0.5376
R3_ERCOT_HOU,2024-06-01T17:00:00Z,0.5513
R3_ERCOT_HOU,2024-06-01T18:00:00Z,0.4949
R3_ERCOT_HOU,2024-06-01T19:00:00Z,0.5281
R3_ERCOT_HOU,2024-06-01T20:00:00Z,0.4765
R3_ERCOT_HOU,2024-06-01T21:00:00Z,0.4709
R3_ERCOT_HOU,2024-06-01T22:00:00Z,0.4949
R3_ERCOT_HOU,2024-06-01T23:00:00Z,0.4899
R3_ERCOT_HOU,2024-06-02T00:00:00Z,0.4503
R3_ERCOT_HOU,2024-06-02T01:00:00Z,0.4489
R3_ERCOT_HOU,2024-06-02T02:00:00Z,0.4746
R3_ERCOT_HOU,2024-06-02T03:00:00Z,0.5249
R3_ERCOT_HOU,2024-06-02T04:00:00Z,0.4893
R3_ERCOT_HOU,2024-06-02T05:00:00Z,0.5229
R3_ERCOT_HOU,2024-06-02T06:00:00Z,0.5168
R3_ERCOT_HOU,2024-06-02T07:00:00Z,0.5189
R3_ERCOT_HOU,2024-06-02T08:00:00Z,0.511
R3_ERCOT_HOU,2024-06-02T09:00:00Z,0.5249
R3_ERCOT_HOU,2024-06-02T10:00:00Z,0.5644
R3_ERCOT_HOU,2024-06-02T11:00:00Z,0.5562
R3_ERCOT_HOU,2024-06-02T12:00:00Z,0.5387
R3_ERCOT_HOU,2024-06-02T13:00:00Z,0.5536
R3_ERCOT_HOU,2024-06-02T14:00:00Z,0.549
R3_ERCOT_HOU,2024-06-02T15:00:00Z,0.5525
R3_ERCOT_HOU,2024-06-02T16:00:00Z,0.5295
R3_ERCOT_HOU,2024-06-02T17:00:00Z,0.513
R3_ERCOT_HOU,2024-06-02T18:00:00Z,0.5241
R3_ERCOT_HOU,2024-06-02T19:00:00Z,0.4892
R3_ERCOT_HOU,2024-06-02T20:00:00Z,0.4989
R3_ERCOT_HOU,2024-06-02T21:00:00Z,0.5037
R3_ERCOT_HOU,2024-06-02T22:00:00Z,0.457
R3_ERCOT_HOU,2024-06-02T23:00:00Z,0.4441
R3_ERCOT_HOU,2024-06-03T00:00:00Z,0.4484
R3_ERCOT_HOU,2024-06-03T01:00:00Z,0.4833
R3_ERCOT_HOU,2024-06-03T02:00:00Z,0.4764
R3_ERCOT_HOU,2024-06-03T03:00:00Z,0.4986
R3_ERCOT_HOU,2024-06-03T04:00:00Z,0.4986
R3_ERCOT_HOU,2024-06-03T05:00:00Z,0.5204
R3_ERCOT_HOU,2024-06-03T06:00:00Z,0.5271
R3_ERCOT_HOU,2024-06-03T07:00:00Z,0.5205
R3_ERCOT_HOU,2024-06-03T08:00:00Z,0.5412
R3_ERCOT_HOU,2024-06-03T09:00:00Z,0.5165
R3_ERCOT_HOU,2024-06-03T10:00:00Z,0.546
R3_ERCOT_HOU,2024-06-03T11:00:00Z,0.5461
R3_ERCOT_HOU,2024-06-03T12:00:00Z,0.5561
R3_ERCOT_HOU,2024-06-03T13:00:00Z,0.5635
R3_ERCOT_HOU,2024-06-03T14:00:00Z,0.5657
R3_ERCOT_HOU,2024-06-03T15:00:00Z,0.5388
R3_ERCOT_HOU,2024-06-03T16:00:00Z,0.5413
R3_ERCOT_HOU,2024-06-03T17:00:00Z,0.5436
R3_ERCOT_HOU,2024-06-03T18:00:00Z,0.5246
R3_ERCOT_HOU,2024-06-03T19:00:00Z,0.5187
R3_ERCOT_HOU,2024-06-03T20:00:00Z,0.5077
R3_ERCOT_HOU,2024-06-03T21:00:00Z,0.4895
R3_ERCOT_HOU,2024-06-03T22:00:00Z,0.4798
R3_ERCOT_HOU,2024-06-03T23:00:00Z,0.4428
R3_ERCOT_HOU,2024-06-04T00:00:00Z,0.4537
R3_ERCOT_HOU,2024-06-04T01:00:00Z,0.4393
R3_ERCOT_HOU,2024-06-04T02:00:00Z,0.4497
R3_ERCOT_HOU,2024-06-04T03:00:00Z,0.515
R3_ERCOT_HOU,2024-06-04T04:00:00Z,0.5062
R3_ERCOT_HOU,2024-06-04T05:00:00Z,0.5057
R3_ERCOT_HOU,2024-06-04T06:00:00Z,0.4961
R3_ERCOT_HOU,2024-06-04T07:00:00Z,0.5507
R3_ERCOT_HOU,2024-06-04T08:00:00Z,0.5417
R3_ERCOT_HOU,2024-06-04T09:00:00Z,0.5499
R3_ERCOT_HOU,2024-06-04T10:00:00Z,0.533
R3_ERCOT_HOU,2024-06-04T11:00:00Z,0.5651
R3_ERCOT_HOU,2024-06-04T12:00:00Z,0.5541
R3_ERCOT_HOU,2024-06-04T13:00:00Z,0.559
R3_ERCOT_HOU,2024-06-04T14:00:00Z,0.537
R3_ERCOT_HOU,2024-06-04T15:00:00Z,0.5376
R3_ERCOT_HOU,2024-06-04T16:00:00Z,0.5219
R3_ERCOT_HOU,2024-06-04T17:00:00Z,0.5411
R3_ERCOT_HOU,2024-06-04T18:00:00Z,0.533
R3_ERCOT_HOU,2024-06-04T19:00:00Z,0.5078
R3_ERCOT_HOU,2024-06-04T20:00:00Z,0.4933
R3_ERCOT_HOU,2024-06-04T21:00:00Z,0.5056
R3_ERCOT_HOU,2024-06-04T22:00:00Z,0.4901
R3_ERCOT_HOU,2024-06-04T23:00:00Z,0.4756
R3_ERCOT_HOU,2024-06-05T00:00:00Z,0.447
R3_ERCOT_HOU,2024-06-05T01:00:00Z,0.4799
R3_ERCOT_HOU,2024-06-05T02:00:00Z,0.4808
R3_ERCOT_HOU,2024-06-05T03:00:00Z,0.5075
R3_ERCOT_HOU,2024-06-05T04:00:00Z,0.473
R3_ERCOT_HOU,2024-06-05T05:00:00Z,0.5249
R3_ERCOT_HOU,2024-06-05T06:00:00Z,0.5205
R3_ERCOT_HOU,2024-06-05T07:00:00Z,0.5435
R3_ERCOT_HOU,2024-06-05T08:00:00Z,0.5181
R3_ERCOT_HOU,2024-06-05T09:00:00Z,0.5336
R3_ERCOT_HOU,2024-06-05T10:00:00Z,0.5461
R3_ERCOT_HOU,2024-06-05T11:00:00Z,0.558
R3_ERCOT_HOU,2024-06-05T12:00:00Z,0.5534
R3_ERCOT_HOU,2024-06-05T13:00:00Z,0.5366
R3_ERCOT_HOU,2024-06-05T14:00:00Z,0.5228
R3_ERCOT_HOU,2024-06-05T15:00:00Z,0.5531
R3_ERCOT_HOU,2024-06-05T16:00:00Z,0.5537
R3_ERCOT_HOU,2024-06-05T17:00:00Z,0.5292
R3_ERCOT_HOU,2024-06-05T18:00:00Z,0.5431
R3_ERCOT_HOU,2024-06-05T19:00:00Z,0.5078
R3_ERCOT_HOU,2024-06-05T20:00:00Z,0.5177
R3_ERCOT_HOU,2024-06-05T21:00:00Z,0.483
R3_ERCOT_HOU,2024-06-05T22:00:00Z,0.4741
R3_ERCOT_HOU,2024-06-05T23:00:00Z,0.4718
R3_ERCOT_HOU,2024-06-06T00:00:00Z,0.4505
R3_ERCOT_HOU,2024-06-06T01:00:00Z,0.4633
R3_ERCOT_HOU,2024-06-06T02:00:00Z,0.5031
R3_ERCOT_HOU,2024-06-06T03:00:00Z,0.5084
R3_ERCOT_HOU,2024-06-06T04:00:00Z,0.4835
R3_ERCOT_HOU,2024-06-06T05:00:00Z,0.5329
R3_ERCOT_HOU,2024-06-06T06:00:00Z,0.5213
R3_ERCOT_HOU,2024-06-06T07:00:00Z,0.5266
R3_ERCOT_HOU,2024-06-06T08:00:00Z,0.5178
R3_ERCOT_HOU,2024-06-06T09:00:00Z,0.5355
R3_ERCOT_HOU,2024-06-06T10:00:00Z,0.5375
R3_ERCOT_HOU,2024-06-06T11:00:00Z,0.5657
R3_ERCOT_HOU,2024-06-06T12:00:00Z,0.5512
R3_ERCOT_HOU,2024-06-06T13:00:00Z,0.5478
R3_ERCOT_HOU,2024-06-06T14:00:00Z,0.5323
R3_ERCOT_HOU,2024-06-06T15:00:00Z,0.5473
R3_ERCOT_HOU,2024-06-06T16:00:00Z,0.5398
R3_ERCOT_HOU,2024-06-06T17:00:00Z,0.5195
R3_ERCOT_HOU,2024-06-06T18:00:00Z,0.5418
R3_ERCOT_HOU,2024-06-06T19:00:00Z,0.5184
R3_ERCOT_HOU,2024-06-06T20:00:00Z,0.5143
R3_ERCOT_HOU,2024-06-06T21:00:00Z,0.5122
R3_ERCOT_HOU,2024-06-06T22:00:00Z,0.4932
R3_ERCOT_HOU,2024-06-06T23:00:00Z,0.4653
R3_ERCOT_HOU,2024-06-07T00:00:00Z,0.4557
R3_ERCOT_HOU,2024-06-07T01:00:00Z,0.45
R3_ERCOT_HOU,2024-06-07T02:00:00Z,0.4721
R3_ERCOT_HOU,2024-06-07T03:00:00Z,0.4838
R3_ERCOT_HOU,2024-06-07T04:00:00Z,0.5082
R3_ERCOT_HOU,2024-06-07T05:00:00Z,0.4897
R3_ERCOT_HOU,2024-06-07T06:00:00Z,0.5312
R3_ERCOT_HOU,2024-06-07T07:00:00Z,0.5312
R3_ERCOT_HOU,2024-06-07T08:00:00Z,0.5401
R3_ERCOT_HOU,2024-06-07T09:00:00Z,0.519
R3_ERCOT_HOU,2024-06-07T10:00:00Z,0.5469
R3_ERCOT_HOU,2024-06-07T11:00:00Z,0.5497
R3_ERCOT_HOU,2024-06-07T12:00:00Z,0.5519
R3_ERCOT_HOU,2024-06-07T13:00:00Z,0.5206
R3_ERCOT_HOU,2024-06-07T14:00:00Z,0.5254
R3_ERCOT_HOU,2024-06-07T15:00:00Z,0.5607
R3_ERCOT_HOU,2024-06-07T16:00:00Z,0.5365
R3_ERCOT_HOU,2024-06-07T17:00:00Z,0.5508
R3_ERCOT_HOU,2024-06-07T18:00:00Z,0.5166
R3_ERCOT_HOU,2024-06-07T19:00:00Z,0.5024
R3_ERCOT_HOU,2024-06-07T20:00:00Z,0.5323
R3_ERCOT_HOU,2024-06-07T21:00:00Z,0.4859
R3_ERCOT_HOU,2024-06-07T22:00:00Z,0.4746
R3_ERCOT_HOU,2024-06-07T23:00:00Z,0.4904
R3_ERCOT_HOU,2024-06-08T00:00:00Z,0.424
R3_ERCOT_HOU,2024-06-08T01:00:00Z,0.4883
R3_ERCOT_HOU,2024-06-08T02:00:00Z,0.4913
R3_ERCOT_HOU,2024-06-08T03:00:00Z,0.5247
R3_ERCOT_HOU,2024-06-08T04:00:00Z,0.5072
R3_ERCOT_HOU,2024-06-08T05:00:00Z,0.4942
R3_ERCOT_HOU,2024-06-08T06:00:00Z,0.5321
R3_ERCOT_HOU,2024-06-08T07:00:00Z,0.5327
R3_ERCOT_HOU,2024-06-08T08:00:00Z,0.5409
R3_ERCOT_HOU,2024-06-08T09:00:00Z,0.53
R3_ERCOT_HOU,2024-06-08T10:00:00Z,0.5483
R3_ERCOT_HOU,2024-06-08T11:00:00Z,0.5395
R3_ERCOT_HOU,2024-06-08T12:00:00Z,0.5533
R3_ERCOT_HOU,2024-06-08T13:00:00Z,0.5578
R3_ERCOT_HOU,2024-06-08T14:00:00Z,0.5376
R3_ERCOT_HOU,2024-06-08T15:00:00Z,0.565
R3_ERCOT_HOU,2024-06-08T16:00:00Z,0.5672
R3_ERCOT_HOU,2024-06-08T17:00:00Z,0.5336
R3_ERCOT_HOU,2024-06-08T18:00:00Z,0.5235
R3_ERCOT_HOU,2024-06-08T19:00:00Z,0.5378
R3_ERCOT_HOU,2024-06-08T20:00:00Z,0.5241
R3_ERCOT_HOU,2024-06-08T21:00:00Z,0.5171
R3_ERCOT_HOU,2024-06-08T22:00:00Z,0.4843
R3_ERCOT_HOU,2024-06-08T23:00:00Z,0.4624
R3_ERCOT_HOU,2024-06-09T00:00:00Z,0.4642
R3_ERCOT_HOU,2024-06-09T01:00:00Z,0.4671
R3_ERCOT_HOU,2024-06-09T02:00:00Z,0.506
R3_ERCOT_HOU,2024-06-09T03:00:00Z,0.5016
R3_ERCOT_HOU,2024-06-09T04:00:00Z,0.5156
R3_ERCOT_HOU,2024-06-09T05:00:00Z,0.4939
R3_ERCOT_HOU,2024-06-09T06:00:00Z,0.53
R3_ERCOT_HOU,2024-06-09T07:00:00Z,0.5328
R3_ERCOT_HOU,2024-06-09T08:00:00Z,0.5595
R3_ERCOT_HOU,2024-06-09T09:00:00Z,0.5669
R3_ERCOT_HOU,2024-06-09T10:00:00Z,0.5295
R3_ERCOT_HOU,2024-06-09T11:00:00Z,0.5737
R3_ERCOT_HOU,2024-06-09T12:00:00Z,0.5668
R3_ERCOT_HOU,2024-06-09T13:00:00Z,0.5561
R3_ERCOT_HOU,2024-06-09T14:00:00Z,0.5672
R3_ERCOT_HOU,2024-06-09T15:00:00Z,0.5663
R3_ERCOT_HOU,2024-06-09T16:00:00Z,0.547
R3_ERCOT_HOU,2024-06-09T17:00:00Z,0.5298
R3_ERCOT_HOU,2024-06-09T18:00:00Z,0.5447
R3_ERCOT_HOU,2024-06-09T19:00:00Z,0.4999
R3_ERCOT_HOU,2024-06-09T20:00:00Z,0.4919
R3_ERCOT_HOU,2024-06-09T21:00:00Z,0.5077
R3_ERCOT_HOU,2024-06-09T22:00:00Z,0.463
R3_ERCOT_HOU,2024-06-09T23:00:00Z,0.4655
R3_ERCOT_HOU,2024-06-10T00:00:00Z,0.423
R3_ERCOT_HOU,2024-06-10T01:00:00Z,0.4807
R3_ERCOT_HOU,2024-06-10T02:00:00Z,0.5017
R3_ERCOT_HOU,2024-06-10T03:00:00Z,0.5132
R3_ERCOT_HOU,2024-06-10T04:00:00Z,0.5118
R3_ERCOT_HOU,2024-06-10T05:00:00Z,0.5222
R3_ERCOT_HOU,2024-06-10T06:00:00Z,0.5211
R3_ERCOT_HOU,2024-06-10T07:00:00Z,0.5547
R3_ERCOT_HOU,2024-06-10T08:00:00Z,0.5243
R3_ERCOT_HOU,2024-06-10T09:00:00Z,0.5423
R3_ERCOT_HOU,2024-06-10T10:00:00Z,0.5765
R3_ERCOT_HOU,2024-06-10T11:00:00Z,0.5517
R3_ERCOT_HOU,2024-06-10T12:00:00Z,0.5713
R3_ERCOT_HOU,2024-06-10T13:00:00Z,0.5666
R3_ERCOT_HOU,2024-06-10T14:00:00Z,0.5571
R3_ERCOT_HOU,2024-06-10T15:00:00Z,0.5419
R3_ERCOT_HOU,2024-06-10T16:00:00Z,0.5328
R3_ERCOT_HOU,2024-06-10T17:00:00Z,0.5107
R3_ERCOT_HOU,2024-06-10T18:00:00Z,0.5331
R3_ERCOT_HOU,2024-06-10T19:00:00Z,0.5072
R3_ERCOT_HOU,2024-06-10T20:00:00Z,0.5156
R3_ERCOT_HOU,2024-06-10T21:00:00Z,0.4971
R3_ERCOT_HOU,2024-06-10T22:00:00Z,0.4717
R3_ERCOT_HOU,2024-06-10T23:00:00Z,0.4645
R3_ERCOT_HOU,2024-06-11T00:00:00Z,0.4549
R3_ERCOT_HOU,2024-06-11T01:00:00Z,0.4546
R3_ERCOT_HOU,2024-06-11T02:00:00Z,0.4978
R3_ERCOT_HOU,2024-06-11T03:00:00Z,0.507
R3_ERCOT_HOU,2024-06-11T04:00:00Z,0.5102
R3_ERCOT_HOU,2024-06-11T05:00:00Z,0.5017
R3_ERCOT_HOU,2024-06-11T06:00:00Z,0.5095
R3_ERCOT_HOU,2024-06-11T07:00:00Z,0.5496
R3_ERCOT_HOU,2024-06-11T08:00:00Z,0.5392
R3_ERCOT_HOU,2024-06-11T09:00:00Z,0.5274
R3_ERCOT_HOU,2024-06-11T10:00:00Z,0.5272
R3_ERCOT_HOU,2024-06-11T11:00:00Z,0.5626
R3_ERCOT_HOU,2024-06-11T12:00:00Z,0.5648
R3_ERCOT_HOU,2024-06-11T13:00:00Z,0.5514
R3_ERCOT_HOU,2024-06-11T14:00:00Z,0.5178
R3_ERCOT_HOU,2024-06-11T15:00:00Z,0.5291
R3_ERCOT_HOU,2024-06-11T16:00:00Z,0.5701
R3_ERCOT_HOU,2024-06-11T17:00:00Z,0.5642
R3_ERCOT_HOU,2024-06-11T18:00:00Z,0.5364
R3_ERCOT_HOU,2024-06-11T19:00:00Z,0.4904
R3_ERCOT_HOU,2024-06-11T20:00:00Z,0.5044
R3_ERCOT_HOU,2024-06-11T21:00:00Z,0.4857
R3_ERCOT_HOU,2024-06-11T22:00:00Z,0.5011
R3_ERCOT_HOU,2024-06-11T23:00:00Z,0.462
R3_ERCOT_HOU,2024-06-12T00:00:00Z,0.4631
R3_ERCOT_HOU,2024-06-12T01:00:00Z,0.47
R3_ERCOT_HOU,2024-06-12T02:00:00Z,0.4742
R3_ERCOT_HOU,2024-06-12T03:00:00Z,0.4679
R3_ERCOT_HOU,2024-06-12T04:00:00Z,0.4762
R3_ERCOT_HOU,2024-06-12T05:00:00Z,0.5409
R3_ERCOT_HOU,2024-06-12T06:00:00Z,0.5477
R3_ERCOT_HOU,2024-06-12T07:00:00Z,0.5353
R3_ERCOT_HOU,2024-06-12T08:00:00Z,0.5513
R3_ERCOT_HOU,2024-06-12T09:00:00Z,0.5287
R3_ERCOT_HOU,2024-06-12T10:00:00Z,0.5574
R3_ERCOT_HOU,2024-06-12T11:00:00Z,0.577
R3_ERCOT_HOU,2024-06-12T12:00:00Z,0.5466
R3_ERCOT_HOU,2024-06-12T13:00:00Z,0.5645
R3_ERCOT_HOU,2024-06-12T14:00:00Z,0.5188
R3_ERCOT_HOU,2024-06-12T15:00:00Z,0.519
R3_ERCOT_HOU,2024-06-12T16:00:00Z,0.5355
R3_ERCOT_HOU,2024-06-12T17:00:00Z,0.545
R3_ERCOT_HOU,2024-06-12T18:00:00Z,0.5283
R3_ERCOT_HOU,2024-06-12T19:00:00Z,0.5165
R3_ERCOT_HOU,2024-06-12T20:00:00Z,0.5048
R3_ERCOT_HOU,2024-06-12T21:00:00Z,0.5186
R3_ERCOT_HOU,2024-06-12T22:00:00Z,0.4533
R3_ERCOT_HOU,2024-06-12T23:00:00Z,0.4711
R3_ERCOT_HOU,2024-06-13T00:00:00Z,0.437
R3_ERCOT_HOU,2024-06-13T01:00:00Z,0.4686
R3_ERCOT_HOU,2024-06-13T02:00:00Z,0.4865
R3_ERCOT_HOU,2024-06-13T03:00:00Z,0.5134
R3_ERCOT_HOU,2024-06-13T04:00:00Z,0.5059
R3_ERCOT_HOU,2024-06-13T05:00:00Z,0.5071
R3_ERCOT_HOU,2024-06-13T06:00:00Z,0.5437
R3_ERCOT_HOU,2024-06-13T07:00:00Z,0.5191
R3_ERCOT_HOU,2024-06-13T08:00:00Z,0.5429
R3_ERCOT_HOU,2024-06-13T09:00:00Z,0.5609
R3_ERCOT_HOU,2024-06-13T10:00:00Z,0.5503
R3_ERCOT_HOU,2024-06-13T11:00:00Z,0.5425
R3_ERCOT_HOU,2024-06-13T12:00:00Z,0.555
R3_ERCOT_HOU,2024-06-13T13:00:00Z,0.5703
R3_ERCOT_HOU,2024-06-13T14:00:00Z,0.5415
R3_ERCOT_HOU,2024-06-13T15:00:00Z,0.5635
R3_ERCOT_HOU,2024-06-13T16:00:00Z,0.5388
R3_ERCOT_HOU,2024-06-13T17:00:00Z,0.5557
R3_ERCOT_HOU,2024-06-13T18:00:00Z,0.5191
R3_ERCOT_HOU,2024-06-13T19:00:00Z,0.5022
R3_ERCOT_HOU,2024-06-13T20:00:00Z,0.4851
R3_ERCOT_HOU,2024-06-13T21:00:00Z,0.4901
R3_ERCOT_HOU,2024-06-13T22:00:00Z,0.4728
R3_ERCOT_HOU,2024-06-13T23:00:00Z,0.467
R3_ERCOT_HOU,2024-06-14T00:00:00Z,0.4523
R3_ERCOT_HOU,2024-06-14T01:00:00Z,0.47
R3_ERCOT_HOU,2024-06-14T02:00:00Z,0.4853
R3_ERCOT_HOU,2024-06-14T03:00:00Z,0.5085
R3_ERCOT_HOU,2024-06-14T04:00:00Z,0.4901
R3_ERCOT_HOU,2024-06-14T05:00:00Z,0.5225
R3_ERCOT_HOU,2024-06-14T06:00:00Z,0.523
R3_ERCOT_HOU,2024-06-14T07:00:00Z,0.5229
R3_ERCOT_HOU,2024-06-14T08:00:00Z,0.5526
R3_ERCOT_HOU,2024-06-14T09:00:00Z,0.5549
R3_ERCOT_HOU,2024-06-14T10:00:00Z,0.5482
