element_id,n0,n1,n2,n3,n4,n5,n6,n7
6855,7415,7416,7441,7440,8040,8041,8066,8065
6856,7416,7417,7442,7441,8041,8042,8067,8066
6857,7417,7418,7443,7442,8042,8043,8068,8067
6858,7418,7419,7444,7443,8043,8044,8069,8068
6859,7419,7420,7445,7444,8044,8045,8070,8069
6860,7420,7421,7446,7445,8045,8046,8071,8070
6861,7421,7422,7447,7446,8046,8047,8072,8071
6862,7422,7423,7448,7447,8047,8048,8073,8072
6863,7423,7424,7449,7448,8048,8049,8074,8073
6864,7425,7426,7451,7450,8050,8051,8076,8075
6865,7426,7427,7452,7451,8051,8052,8077,8076
6866,7427,7428,7453,7452,8052,8053,8078,8077
6867,7428,7429,7454,7453,8053,8054,8079,8078
6868,7429,7430,7455,7454,8054,8055,8080,8079
6869,7430,7431,7456,7455,8055,8056,8081,8080
6870,7431,7432,7457,7456,8056,8057,8082,8081
6871,7432,7433,7458,7457,8057,8058,8083,8082
6872,7433,7434,7459,7458,8058,8059,8084,8083
6873,7434,7435,7460,7459,8059,8060,8085,8084
6874,7435,7436,7461,7460,8060,8061,8086,8085
6875,7436,7437,7462,7461,8061,8062,8087,8086
6876,7437,7438,7463,7462,8062,8063,8088,8087
6877,7438,7439,7464,7463,8063,8064,8089,8088
6878,7439,7440,7465,7464,8064,8065,8090,8089
6879,7440,7441,7466,7465,8065,8066,8091,8090
6880,7441,7442,7467,7466,8066,8067,8092,8091
6881,7442,7443,7468,7467,8067,8068,8093,8092
6882,7443,7444,7469,7468,8068,8069,8094,8093
6883,7444,7445,7470,7469,8069,8070,8095,8094
6884,7445,7446,7471,7470,8070,8071,8096,8095
6885,7446,7447,7472,7471,8071,8072,8097,8096
6886,7447,7448,7473,7472,8072,8073,8098,8097
6887,7448,7449,7474,7473,8073,8074,8099,8098
6888,7450,7451,7476,7475,8075,8076,8101,8100
6889,7451,7452,7477,7476,8076,8077,8102,8101
6890,7452,7453,7478,7477,8077,8078,8103,8102
6891,7453,7454,7479,7478,8078,8079,8104,8103
6892,7454,7455,7480,7479,8079,8080,8105,8104
6893,7455,7456,7481,7480,8080,8081,8106,8105
6894,7456,7457,7482,7481,8081,8082,8107,8106
6895,7457,7458,7483,7482,8082,8083,8108,8107
6896,7458,7459,7484,7483,8083,8084,8109,8108
6897,7459,7460,7485,7484,8084,8085,8110,8109
6898,7460,7461,7486,7485,8085,8086,8111,8110
6899,7461,7462,7487,7486,8086,8087,8112,8111
6900,7462,7463,7488,7487,8087,8088,8113,8112
6901,7463,7464,7489,7488,8088,8089,8114,8113
6902,7464,7465,7490,7489,8089,8090,8115,8114
6903,7465,7466,7491,7490,8090,8091,8116,8115
6904,7466,7467,7492,7491,8091,8092,8117,8116
6905,7467,7468,7493,7492,8092,8093,8118,8117
6906,7468,7469,7494,7493,8093,8094,8119,8118
6907,7469,7470,7495,7494,8094,8095,8120,8119
6908,7470,7471,7496,7495,8095,8096,8121,8120
6909,7471,7472,7497,7496,8096,8097,8122,8121
6910,7472,7473,7498,7497,8097,8098,8123,8122
6911,7473,7474,7499,7498,8098,8099,8124,8123
6912,7500,7501,7526,7525,8125,8126,8151,8150
6913,7501,7502,7527,7526,8126,8127,8152,8151
6914,7502,7503,7528,7527,8127,8128,8153,8152
6915,7503,7504,7529,7528,8128,8129,8154,8153
6916,7504,7505,7530,7529,8129,8130,8155,8154
6917,7505,7506,7531,7530,8130,8131,8156,8155
6918,7506,7507,7532,7531,8131,8132,8157,8156
6919,7507,7508,7533,7532,8132,8133,8158,8157
6920,7508,7509,7534,7533,8133,8134,8159,8158
6921,7509,7510,7535,7534,8134,8135,8160,8159
6922,7510,7511,7536,7535,8135,8136,8161,8160
6923,7511,7512,7537,7536,8136,8137,8162,8161
6924,7512,7513,7538,7537,8137,8138,8163,8162
6925,7513,7514,7539,7538,8138,8139,8164,8163
6926,7514,7515,7540,7539,8139,8140,8165,8164
6927,7515,7516,7541,7540,8140,8141,8166,8165
6928,7516,7517,7542,7541,8141,8142,8167,8166
6929,7517,7518,7543,7542,8142,8143,8168,8167
6930,7518,7519,7544,7543,8143,8144,8169,8168
6931,7519,7520,7545,7544,8144,8145,8170,8169
6932,7520,7521,7546,7545,8145,8146,8171,8170
6933,7521,7522,7547,7546,8146,8147,8172,8171
6934,7522,7523,7548,7547,8147,8148,8173,8172
6935,7523,7524,7549,7548,8148,8149,8174,8173
6936,7525,7526,7551,7550,8150,8151,8176,8175
6937,7526,7527,7552,7551,8151,8152,8177,8176
6938,7527,7528,7553,7552,8152,8153,8178,8177
6939,7528,7529,7554,7553,8153,8154,8179,8178
6940,7529,7530,7555,7554,8154,8155,8180,8179
6941,7530,7531,7556,7555,8155,8156,8181,8180
6942,7531,7532,7557,7556,8156,8157,8182,8181
6943,7532,7533,7558,7557,8157,8158,8183,8182
6944,7533,7534,7559,7558,8158,8159,8184,8183
6945,7534,7535,7560,7559,8159,8160,8185,8184
6946,7535,7536,7561,7560,8160,8161,8186,8185
6947,7536,7537,7562,7561,8161,8162,8187,8186
6948,7537,7538,7563,7562,8162,8163,8188,8187
6949,7538,7539,7564,7563,8163,8164,8189,8188
6950,7539,7540,7565,7564,8164,8165,8190,8189
6951,7540,7541,7566,7565,8165,8166,8191,8190
6952,7541,7542,7567,7566,8166,8167,8192,8191
6953,7542,7543,7568,7567,8167,8168,8193,8192
6954,7543,7544,7569,7568,8168,8169,8194,8193
6955,7544,7545,7570,7569,8169,8170,8195,8194
6956,7545,7546,7571,7570,8170,8171,8196,8195
6957,7546,7547,7572,7571,8171,8172,8197,8196
6958,7547,7548,7573,7572,8172,8173,8198,8197
6959,7548,7549,7574,7573,8173,8174,8199,8198
6960,7550,7551,7576,7575,8175,8176,8201,8200
6961,7551,7552,7577,7576,8176,8177,8202,8201
6962,7552,7553,7578,7577,8177,8178,8203,8202
6963,7553,7554,7579,7578,8178,8179,8204,8203
6964,7554,7555,7580,7579,8179,8180,8205,8204
6965,7555,7556,7581,7580,8180,8181,8206,8205
6966,7556,7557,7582,7581,8181,8182,8207,8206
6967,7557,7558,7583,7582,8182,8183,8208,8207
6968,7558,7559,7584,7583,8183,8184,8209,8208
6969,7559,7560,7585,7584,8184,8185,8210,8209
6970,7560,7561,7586,7585,8185,8186,8211,8210
6971,7561,7562,7587,7586,8186,8187,8212,8211
6972,7562,7563,7588,7587,8187,8188,8213,8212
6973,7563,7564,7589,7588,8188,8189,8214,8213
6974,7564,7565,7590,7589,8189,8190,8215,8214
6975,7565,7566,7591,7590,8190,8191,8216,8215
6976,7566,7567,7592,7591,8191,8192,8217,8216
6977,7567,7568,7593,7592,8192,8193,8218,8217
6978,7568,7569,7594,7593,8193,8194,8219,8218
6979,7569,7570,7595,7594,8194,8195,8220,8219
6980,7570,7571,7596,7595,8195,8196,8221,8220
6981,7571,7572,7597,7596,8196,8197,8222,8221
6982,7572,7573,7598,7597,8197,8198,8223,8222
6983,7573,7574,7599,7598,8198,8199,8224,8223
6984,7575,7576,7601,7600,8200,8201,8226,8225
6985,7576,7577,7602,7601,8201,8202,8227,8226
6986,7577,7578,7603,7602,8202,8203,8228,8227
6987,7578,7579,7604,7603,8203,8204,8229,8228
6988,7579,7580,7605,7604,8204,8205,8230,8229
6989,7580,7581,7606,7605,8205,8206,8231,8230
6990,7581,7582,7607,7606,8206,8207,8232,8231
6991,7582,7583,7608,7607,8207,8208,8233,8232
6992,7583,7584,7609,7608,8208,8209,8234,8233
6993,7584,7585,7610,7609,8209,8210,8235,8234
6994,7585,7586,7611,7610,8210,8211,8236,8235
6995,7586,7587,7612,7611,8211,8212,8237,8236
6996,7587,7588,7613,7612,8212,8213,8238,8237
6997,7588,7589,7614,7613,8213,8214,8239,8238
6998,7589,7590,7615,7614,8214,8215,8240,8239
6999,7590,7591,7616,7615,8215,8216,8241,8240
7000,7591,7592,7617,7616,8216,8217,8242,8241
7001,7592,7593,7618,7617,8217,8218,8243,8242
7002,7593,7594,7619,7618,8218,8219,8244,8243
7003,7594,7595,7620,7619,8219,8220,8245,8244
7004,7595,7596,7621,7620,8220,8221,8246,8245
7005,7596,7597,7622,7621,8221,8222,8247,8246
7006,7597,7598,7623,7622,8222,8223,8248,8247
7007,7598,7599,7624,7623,8223,8224,8249,8248
7008,7600,7601,7626,7625,8225,8226,8251,8250
7009,7601,7602,7627,7626,8226,8227,8252,8251
7010,7602,7603,7628,7627,8227,8228,8253,8252
7011,7603,7604,7629,7628,8228,8229,8254,8253
7012,7604,7605,7630,7629,8229,8230,8255,8254
7013,7605,7606,7631,7630,8230,8231,8256,8255
7014,7606,7607,7632,7631,8231,8232,8257,8256
7015,7607,7608,7633,7632,8232,8233,8258,8257
7016,7608,7609,7634,7633,8233,8234,8259,8258
7017,7609,7610,7635,7634,8234,8235,8260,8259
7018,7610,7611,7636,7635,8235,8236,8261,8260
7019,7611,7612,7637,7636,8236,8237,8262,8261
7020,7612,7613,7638,7637,8237,8238,8263,8262
7021,7613,7614,7639,7638,8238,8239,8264,8263
7022,7614,7615,7640,7639,8239,8240,8265,8264
7023,7615,7616,7641,7640,8240,8241,8266,8265
7024,7616,7617,7642,7641,8241,8242,8267,8266
7025,7617,7618,7643,7642,8242,8243,8268,8267
7026,7618,7619,7644,7643,8243,8244,8269,8268
7027,7619,7620,7645,7644,8244,8245,8270,8269
7028,7620,7621,7646,7645,8245,8246,8271,8270
7029,7621,7622,7647,7646,8246,8247,8272,8271
7030,7622,7623,7648,7647,8247,8248,8273,8272
7031,7623,7624,7649,7648,8248,8249,8274,8273
7032,7625,7626,7651,7650,8250,8251,8276,8275
7033,7626,7627,7652,7651,8251,8252,8277,8276
7034,7627,7628,7653,7652,8252,8253,8278,8277
7035,7628,7629,7654,7653,8253,8254,8279,8278
7036,7629,7630,7655,7654,8254,8255,8280,8279
7037,7630,7631,7656,7655,8255,8256,8281,8280
7038,7631,7632,7657,7656,8256,8257,8282,8281
7039,7632,7633,7658,7657,8257,8258,8283,8282
7040,7633,7634,7659,7658,8258,8259,8284,8283
7041,7634,7635,7660,7659,8259,8260,8285,8284
7042,7635,7636,7661,7660,8260,8261,8286,8285
7043,7636,7637,7662,7661,8261,8262,8287,8286
7044,7637,7638,7663,7662,8262,8263,8288,8287
7045,7638,7639,7664,7663,8263,8264,8289,8288
7046,7639,7640,7665,7664,8264,8265,8290,8289
7047,7640,7641,7666,7665,8265,8266,8291,8290
7048,7641,7642,7667,7666,8266,8267,8292,8291
7049,7642,7643,7668,7667,8267,8268,8293,8292
7050,7643,7644,7669,7668,8268,8269,8294,8293
7051,7644,7645,7670,7669,8269,8270,8295,8294
7052,7645,7646,7671,7670,8270,8271,8296,8295
7053,7646,7647,7672,7671,8271,8272,8297,8296
7054,7647,7648,7673,7672,8272,8273,8298,8297
7055,7648,7649,7674,7673,8273,8274,8299,8298
7056,7650,7651,7676,7675,8275,8276,8301,8300
7057,7651,7652,7677,7676,8276,8277,8302,8301
7058,7652,7653,7678,7677,8277,8278,8303,8302
7059,7653,7654,7679,7678,8278,8279,8304,8303
7060,7654,7655,7680,7679,8279,8280,8305,8304
7061,7655,7656,7681,7680,8280,8281,8306,8305
7062,7656,7657,7682,7681,8281,8282,8307,8306
7063,7657,7658,7683,7682,8282,8283,8308,8307
7064,7658,7659,7684,7683,8283,8284,8309,8308
7065,7659,7660,7685,7684,8284,8285,8310,8309
7066,7660,7661,7686,7685,8285,8286,8311,8310
7067,7661,7662,7687,7686,8286,8287,8312,8311
7068,7662,7663,7688,7687,8287,8288,8313,8312
7069,7663,7664,7689,7688,8288,8289,8314,8313
7070,7664,7665,7690,7689,8289,8290,8315,8314
7071,7665,7666,7691,7690,8290,8291,8316,8315
7072,7666,7667,7692,7691,8291,8292,8317,8316
7073,7667,7668,7693,7692,8292,8293,8318,8317
7074,7668,7669,7694,7693,8293,8294,8319,8318
7075,7669,7670,7695,7694,8294,8295,8320,8319
7076,7670,7671,7696,7695,8295,8296,8321,8320
7077,7671,7672,7697,7696,8296,8297,8322,8321
7078,7672,7673,7698,7697,8297,8298,8323,8322
7079,7673,7674,7699,7698,8298,8299,8324,8323
7080,7675,7676,7701,7700,8300,8301,8326,8325
7081,7676,7677,7702,7701,8301,8302,8327,8326
7082,7677,7678,7703,7702,8302,8303,8328,8327
7083,7678,7679,7704,7703,8303,8304,8329,8328
7084,7679,7680,7705,7704,8304,8305,8330,8329
7085,7680,7681,7706,7705,8305,8306,8331,8330
7086,7681,7682,7707,7706,8306,8307,8332,8331
7087,7682,7683,7708,7707,8307,8308,8333,8332
7088,7683,7684,7709,7708,8308,8309,8334,8333
7089,7684,7685,7710,7709,8309,8310,8335,8334
7090,7685,7686,7711,7710,8310,8311,8336,8335
7091,7686,7687,7712,7711,8311,8312,8337,8336
7092,7687,7688,7713,7712,8312,8313,8338,8337
7093,7688,7689,7714,7713,8313,8314,8339,8338
7094,7689,7690,7715,7714,8314,8315,8340,8339
7095,7690,7691,7716,7715,8315,8316,8341,8340
7096,7691,7692,7717,7716,8316,8317,8342,8341
7097,7692,7693,7718,7717,8317,8318,8343,8342
7098,7693,7694,7719,7718,8318,8319,8344,8343
7099,7694,7695,7720,7719,8319,8320,8345,8344
7100,7695,7696,7721,7720,8320,8321,8346,8345
7101,7696,7697,7722,7721,8321,8322,8347,8346
7102,7697,7698,7723,7722,8322,8323,8348,8347
7103,7698,7699,7724,7723,8323,8324,8349,8348
7104,7700,7701,7726,7725,8325,8326,8351,8350
7105,7701,7702,7727,7726,8326,8327,8352,8351
7106,7702,7703,7728,7727,8327,8328,8353,8352
7107,7703,7704,7729,7728,8328,8329,8354,8353
7108,7704,7705,7730,7729,8329,8330,8355,8354
7109,7705,7706,7731,7730,8330,8331,8356,8355
7110,7706,7707,7732,7731,8331,8332,8357,8356
7111,7707,7708,7733,7732,8332,8333,8358,8357
7112,7708,7709,7734,7733,8333,8334,8359,8358
7113,7709,7710,7735,7734,8334,8335,8360,8359
7114,7710,7711,7736,7735,8335,8336,8361,8360
7115,7711,7712,7737,7736,8336,8337,8362,8361
7116,7712,7713,7738,7737,8337,8338,8363,8362
7117,7713,7714,7739,7738,8338,8339,8364,8363
7118,7714,7715,7740,7739,8339,8340,8365,8364
7119,7715,7716,7741,7740,8340,8341,8366,8365
7120,7716,7717,7742,7741,8341,8342,8367,8366
7121,7717,7718,7743,7742,8342,8343,8368,8367
7122,7718,7719,7744,7743,8343,8344,8369,8368
7123,7719,7720,7745,7744,8344,8345,8370,8369
7124,7720,7721,7746,7745,8345,8346,8371,8370
7125,7721,7722,7747,7746,8346,8347,8372,8371
7126,7722,7723,7748,7747,8347,8348,8373,8372
7127,7723,7724,7749,7748,8348,8349,8374,8373
7128,7725,7726,7751,7750,8350,8351,8376,8375
7129,7726,7727,7752,7751,8351,8352,8377,8376
7130,7727,7728,7753,7752,8352,8353,8378,8377
7131,7728,7729,7754,7753,8353,8354,8379,8378
7132,7729,7730,7755,7754,8354,8355,8380,8379
7133,7730,7731,7756,7755,8355,8356,8381,8380
7134,7731,7732,7757,7756,8356,8357,8382,8381
7135,7732,7733,7758,7757,8357,8358,8383,8382
7136,7733,7734,7759,7758,8358,8359,8384,8383
7137,7734,7735,7760,7759,8359,8360,8385,8384
7138,7735,7736,7761,7760,8360,8361,8386,8385
7139,7736,7737,7762,7761,8361,8362,8387,8386
7140,7737,7738,7763,7762,8362,8363,8388,8387
7141,7738,7739,7764,7763,8363,8364,8389,8388
7142,7739,7740,7765,7764,8364,8365,8390,8389
7143,7740,7741,7766,7765,8365,8366,8391,8390
7144,7741,7742,7767,7766,8366,8367,8392,8391
7145,7742,7743,7768,7767,8367,8368,8393,8392
7146,7743,7744,7769,7768,8368,8369,8394,8393
7147,7744,7745,7770,7769,8369,8370,8395,8394
7148,7745,7746,7771,7770,8370,8371,8396,8395
7149,7746,7747,7772,7771,8371,8372,8397,8396
7150,7747,7748,7773,7772,8372,8373,8398,8397
7151,7748,7749,7774,7773,8373,8374,8399,8398
7152,7750,7751,7776,7775,8375,8376,8401,8400
7153,7751,7752,7777,7776,8376,8377,8402,8401
7154,7752,7753,7778,7777,8377,8378,8403,8402
7155,7753,7754,7779,7778,8378,8379,8404,8403
7156,7754,7755,7780,7779,8379,8380,8405,8404
7157,7755,7756,7781,7780,8380,8381,8406,8405
7158,7756,7757,7782,7781,8381,8382,8407,8406
7159,7757,7758,7783,7782,8382,8383,8408,8407
7160,7758,7759,7784,7783,8383,8384,8409,8408
7161,7759,7760,7785,7784,8384,8385,8410,8409
7162,7760,7761,7786,7785,8385,8386,8411,8410
7163,7761,7762,7787,7786,8386,8387,8412,8411
7164,7762,7763,7788,7787,8387,8388,8413,8412
7165,7763,7764,7789,7788,8388,8389,8414,8413
7166,7764,7765,7790,7789,8389,8390,8415,8414
7167,7765,7766,7791,7790,8390,8391,8416,8415
7168,7766,7767,7792,7791,8391,8392,8417,8416
7169,7767,7768,7793,7792,8392,8393,8418,8417
7170,7768,7769,7794,7793,8393,8394,8419,8418
7171,7769,7770,7795,7794,8394,8395,8420,8419
7172,7770,7771,7796,7795,8395,8396,8421,8420
7173,7771,7772,7797,7796,8396,8397,8422,8421
7174,7772,7773,7798,7797,8397,8398,8423,8422
7175,7773,7774,7799,7798,8398,8399,8424,8423
7176,7775,7776,7801,7800,8400,8401,8426,8425
7177,7776,7777,7802,7801,8401,8402,8427,8426
7178,7777,7778,7803,7802,8402,8403,8428,8427
7179,7778,7779,7804,7803,8403,8404,8429,8428
7180,7779,7780,7805,7804,8404,8405,8430,8429
7181,7780,7781,7806,7805,8405,8406,8431,8430
7182,7781,7782,7807,7806,8406,8407,8432,8431
7183,7782,7783,7808,7807,8407,8408,8433,8432
7184,7783,7784,7809,7808,8408,8409,8434,8433
7185,7784,7785,7810,7809,8409,8410,8435,8434
7186,7785,7786,7811,7810,8410,8411,8436,8435
7187,7786,7787,7812,7811,8411,8412,8437,8436
7188,7787,7788,7813,7812,8412,8413,8438,8437
7189,7788,7789,7814,7813,8413,8414,8439,8438
7190,7789,7790,7815,7814,8414,8415,8440,8439
7191,7790,7791,7816,7815,8415,8416,8441,8440
7192,7791,7792,7817,7816,8416,8417,8442,8441
7193,7792,7793,7818,7817,8417,8418,8443,8442
7194,7793,7794,7819,7818,8418,8419,8444,8443
7195,7794,7795,7820,7819,8419,8420,8445,8444
7196,7795,7796,7821,7820,8420,8421,8446,8445
7197,7796,7797,7822,7821,8421,8422,8447,8446
7198,7797,7798,7823,7822,8422,8423,8448,8447
7199,7798,7799,7824,7823,8423,8424,8449,8448
7200,7800,7801,7826,7825,8425,8426,8451,8450
7201,7801,7802,7827,7826,8426,8427,8452,8451
7202,7802,7803,7828,7827,8427,8428,8453,8452
7203,7803,7804,7829,7828,8428,8429,8454,8453
7204,7804,7805,7830,7829,8429,8430,8455,8454
7205,7805,7806,7831,7830,8430,8431,8456,8455
7206,7806,7807,7832,7831,8431,8432,8457,8456
7207,7807,7808,7833,7832,8432,8433,8458,8457
7208,7808,7809,7834,7833,8433,8434,8459,8458
7209,7809,7810,7835,7834,8434,8435,8460,8459
7210,7810,7811,7836,7835,8435,8436,8461,8460
7211,7811,7812,7837,7836,8436,8437,8462,8461
7212,7812,7813,7838,7837,8437,8438,8463,8462
7213,7813,7814,7839,7838,8438,8439,8464,8463
7214,7814,7815,7840,7839,8439,8440,8465,8464
7215,7815,7816,7841,7840,8440,8441,8466,8465
7216,7816,7817,7842,7841,8441,8442,8467,8466
7217,7817,7818,7843,7842,8442,8443,8468,8467
7218,7818,7819,7844,7843,8443,8444,8469,8468
7219,7819,7820,7845,7844,8444,8445,8470,8469
7220,7820,7821,7846,7845,8445,8446,8471,8470
7221,7821,7822,7847,7846,8446,8447,8472,8471
7222,7822,7823,7848,7847,8447,8448,8473,8472
7223,7823,7824,7849,7848,8448,8449,8474,8473
7224,7825,7826,7851,7850,8450,8451,8476,8475
7225,7826,7827,7852,7851,8451,8452,8477,8476
7226,7827,7828,7853,7852,8452,8453,8478,8477
7227,7828,7829,7854,7853,8453,8454,8479,8478
7228,7829,7830,7855,7854,8454,8455,8480,8479
7229,7830,7831,7856,7855,8455,8456,8481,8480
7230,7831,7832,7857,7856,8456,8457,8482,8481
7231,7832,7833,7858,7857,8457,8458,8483,8482
7232,7833,7834,7859,7858,8458,8459,8484,8483
7233,7834,7835,7860,7859,8459,8460,8485,8484
7234,7835,7836,7861,7860,8460,8461,8486,8485
7235,7836,7837,7862,7861,8461,8462,8487,8486
7236,7837,7838,7863,7862,8462,8463,8488,8487
7237,7838,7839,7864,7863,8463,8464,8489,8488
7238,7839,7840,7865,7864,8464,8465,8490,8489
7239,7840,7841,7866,7865,8465,8466,8491,8490
7240,7841,7842,7867,7866,8466,8467,8492,8491
7241,7842,7843,7868,7867,8467,8468,8493,8492
7242,7843,7844,7869,7868,8468,8469,8494,8493
7243,7844,7845,7870,7869,8469,8470,8495,8494
7244,7845,7846,7871,7870,8470,8471,8496,8495
7245,7846,7847,7872,7871,8471,8472,8497,8496
7246,7847,7848,7873,7872,8472,8473,8498,8497
7247,7848,7849,7874,7873,8473,8474,8499,8498
7248,7850,7851,7876,7875,8475,8476,8501,8500
7249,7851,7852,7877,7876,8476,8477,8502,8501
7250,7852,7853,7878,7877,8477,8478,8503,8502
7251,7853,7854,7879,7878,8478,8479,8504,8503
7252,7854,7855,7880,7879,8479,8480,8505,8504
7253,7855,7856,7881,7880,8480,8481,8506,8505
7254,7856,7857,7882,7881,8481,8482,8507,8506
7255,7857,7858,7883,7882,8482,8483,8508,8507
7256,7858,7859,7884,7883,8483,8484,8509,8508
7257,7859,7860,7885,7884,8484,8485,8510,8509
7258,7860,7861,7886,7885,8485,8486,8511,8510
7259,7861,7862,7887,7886,8486,8487,8512,8511
7260,7862,7863,7888,7887,8487,8488,8513,8512
7261,7863,7864,7889,7888,8488,8489,8514,8513
7262,7864,7865,7890,7889,8489,8490,8515,8514
7263,7865,7866,7891,7890,8490,8491,8516,8515
7264,7866,7867,7892,7891,8491,8492,8517,8516
7265,7867,7868,7893,7892,8492,8493,8518,8517
7266,7868,7869,7894,7893,8493,8494,8519,8518
7267,7869,7870,7895,7894,8494,8495,8520,8519
7268,7870,7871,7896,7895,8495,8496,8521,8520
7269,7871,7872,7897,7896,8496,8497,8522,8521
7270,7872,7873,7898,7897,8497,8498,8523,8522
7271,7873,7874,7899,7898,8498,8499,8524,8523
7272,7875,7876,7901,7900,8500,8501,8526,8525
7273,7876,7877,7902,7901,8501,8502,8527,8526
7274,7877,7878,7903,7902,8502,8503,8528,8527
7275,7878,7879,7904,7903,8503,8504,8529,8528
7276,7879,7880,7905,7904,8504,8505,8530,8529
7277,7880,7881,7906,7905,8505,8506,8531,8530
7278,7881,7882,7907,7906,8506,8507,8532,8531
7279,7882,7883,7908,7907,8507,8508,8533,8532
7280,7883,7884,7909,7908,8508,8509,8534,8533
7281,7884,7885,7910,7909,8509,8510,8535,8534
7282,7885,7886,7911,7910,8510,8511,8536,8535
7283,7886,7887,7912,7911,8511,8512,8537,8536
7284,7887,7888,7913,7912,8512,8513,8538,8537
7285,7888,7889,7914,7913,8513,8514,8539,8538
7286,7889,7890,7915,7914,8514,8515,8540,8539
7287,7890,7891,7916,7915,8515,8516,8541,8540
7288,7891,7892,7917,7916,8516,8517,8542,8541
7289,7892,7893,7918,7917,8517,8518,8543,8542
7290,7893,7894,7919,7918,8518,8519,8544,8543
7291,7894,7895,7920,7919,8519,8520,8545,8544
7292,7895,7896,7921,7920,8520,8521,8546,8545
7293,7896,7897,7922,7921,8521,8522,8547,8546
7294,7897,7898,7923,7922,8522,8523,8548,8547
7295,7898,7899,7924,7923,8523,8524,8549,8548
7296,7900,7901,7926,7925,8525,8526,8551,8550
7297,7901,7902,7927,7926,8526,8527,8552,8551
7298,7902,7903,7928,7927,8527,8528,8553,8552
7299,7903,7904,7929,7928,8528,8529,8554,8553
7300,7904,7905,7930,7929,8529,8530,8555,8554
7301,7905,7906,7931,7930,8530,8531,8556,8555
7302,7906,7907,7932,7931,8531,8532,8557,8556
7303,7907,7908,7933,7932,8532,8533,8558,8557
7304,7908,7909,7934,7933,8533,8534,8559,8558
7305,7909,7910,7935,7934,8534,8535,8560,8559
7306,7910,7911,7936,7935,8535,8536,8561,8560
7307,7911,7912,7937,7936,8536,8537,8562,8561
7308,7912,7913,7938,7937,8537,8538,8563,8562
7309,7913,7914,7939,7938,8538,8539,8564,8563
7310,7914,7915,7940,7939,8539,8540,8565,8564
7311,7915,7916,7941,7940,8540,8541,8566,8565
7312,7916,7917,7942,7941,8541,8542,8567,8566
7313,7917,7918,7943,7942,8542,8543,8568,8567
7314,7918,7919,7944,7943,8543,8544,8569,8568
7315,7919,7920,7945,7944,8544,8545,8570,8569
7316,7920,7921,7946,7945,8545,8546,8571,8570
7317,7921,7922,7947,7946,8546,8547,8572,8571
7318,7922,7923,7948,7947,8547,8548,8573,8572
7319,7923,7924,7949,7948,8548,8549,8574,8573
7320,7925,7926,7951,7950,8550,8551,8576,8575
7321,7926,7927,7952,7951,8551,8552,8577,8576
7322,7927,7928,7953,7952,8552,8553,8578,8577
7323,7928,7929,7954,7953,8553,8554,8579,8578
7324,7929,7930,7955,7954,8554,8555,8580,8579
7325,7930,7931,7956,7955,8555,8556,8581,8580
7326,7931,7932,7957,7956,8556,8557,8582,8581
7327,7932,7933,7958,7957,8557,8558,8583,8582
7328,7933,7934,7959,7958,8558,8559,8584,8583
7329,7934,7935,7960,7959,8559,8560,8585,8584
7330,7935,7936,7961,7960,8560,8561,8586,8585
7331,7936,7937,7962,7961,8561,8562,8587,8586
7332,7937,7938,7963,7962,8562,8563,8588,8587
7333,7938,7939,7964,7963,8563,8564,8589,8588
7334,7939,7940,7965,7964,8564,8565,8590,8589
7335,7940,7941,7966,7965,8565,8566,8591,8590
7336,7941,7942,7967,7966,8566,8567,8592,8591
7337,7942,7943,7968,7967,8567,8568,8593,8592
7338,7943,7944,7969,7968,8568,8569,8594,8593
7339,7944,7945,7970,7969,8569,8570,8595,8594
7340,7945,7946,7971,7970,8570,8571,8596,8595
7341,7946,7947,7972,7971,8571,8572,8597,8596
7342,7947,7948,7973,7972,8572,8573,8598,8597
7343,7948,7949,7974,7973,8573,8574,8599,8598
7344,7950,7951,7976,7975,8575,8576,8601,8600
7345,7951,7952,7977,7976,8576,8577,8602,8601
7346,7952,7953,7978,7977,8577,8578,8603,8602
7347,7953,7954,7979,7978,8578,8579,8604,8603
7348,7954,7955,7980,7979,8579,8580,8605,8604
7349,7955,7956,7981,7980,8580,8581,8606,8605
7350,7956,7957,7982,7981,8581,8582,8607,8606
7351,7957,7958,7983,7982,8582,8583,8608,8607
7352,7958,7959,7984,7983,8583,8584,8609,8608
7353,7959,7960,7985,7984,8584,8585,8610,8609
7354,7960,7961,7986,7985,8585,8586,8611,8610
7355,7961,7962,7987,7986,8586,8587,8612,8611
7356,7962,7963,7988,7987,8587,8588,8613,8612
7357,7963,7964,7989,7988,8588,8589,8614,8613
7358,7964,7965,7990,7989,8589,8590,8615,8614
7359,7965,7966,7991,7990,8590,8591,8616,8615
7360,7966,7967,7992,7991,8591,8592,8617,8616
7361,7967,7968,7993,7992,8592,8593,8618,8617
7362,7968,7969,7994,7993,8593,8594,8619,8618
7363,7969,7970,7995,7994,8594,8595,8620,8619
7364,7970,7971,7996,7995,8595,8596,8621,8620
7365,7971,7972,7997,7996,8596,8597,8622,8621
7366,7972,7973,7998,7997,8597,8598,8623,8622
7367,7973,7974,7999,7998,8598,8599,8624,8623
7368,7975,7976,8001,8000,8600,8601,8626,8625
7369,7976,7977,8002,8001,8601,8602,8627,8626
7370,7977,7978,8003,8002,8602,8603,8628,8627
7371,7978,7979,8004,8003,8603,8604,8629,8628
