node_id,x_mm,y_mm,z_mm
8648,95.833333,83.333333,2.03125
8649,100.0,83.333333,2.03125
8650,0.0,87.5,2.03125
8651,4.166667,87.5,2.03125
8652,8.333333,87.5,2.03125
8653,12.5,87.5,2.03125
8654,16.666667,87.5,2.03125
8655,20.833333,87.5,2.03125
8656,25.0,87.5,2.03125
8657,29.166667,87.5,2.03125
8658,33.333333,87.5,2.03125
8659,37.5,87.5,2.03125
8660,41.666667,87.5,2.03125
8661,45.833333,87.5,2.03125
8662,50.0,87.5,2.03125
8663,54.166667,87.5,2.03125
8664,58.333333,87.5,2.03125
8665,62.5,87.5,2.03125
8666,66.666667,87.5,2.03125
8667,70.833333,87.5,2.03125
8668,75.0,87.5,2.03125
8669,79.166667,87.5,2.03125
8670,83.333333,87.5,2.03125
8671,87.5,87.5,2.03125
8672,91.666667,87.5,2.03125
8673,95.833333,87.5,2.03125
8674,100.0,87.5,2.03125
8675,0.0,91.666667,2.03125
8676,4.166667,91.666667,2.03125
8677,8.333333,91.666667,2.03125
8678,12.5,91.666667,2.03125
8679,16.666667,91.666667,2.03125
8680,20.833333,91.666667,2.03125
8681,25.0,91.666667,2.03125
8682,29.166667,91.666667,2.03125
8683,33.333333,91.666667,2.03125
8684,37.5,91.666667,2.03125
8685,41.666667,91.666667,2.03125
8686,45.833333,91.666667,2.03125
8687,50.0,91.666667,2.03125
8688,54.166667,91.666667,2.03125
8689,58.333333,91.666667,2.03125
8690,62.5,91.666667,2.03125
8691,66.666667,91.666667,2.03125
8692,70.833333,91.666667,2.03125
8693,75.0,91.666667,2.03125
8694,79.166667,91.666667,2.03125
8695,83.333333,91.666667,2.03125
8696,87.5,91.666667,2.03125
8697,91.666667,91.666667,2.03125
8698,95.833333,91.666667,2.03125
8699,100.0,91.666667,2.03125
8700,0.0,95.833333,2.03125
8701,4.166667,95.833333,2.03125
8702,8.333333,95.833333,2.03125
8703,12.5,95.833333,2.03125
8704,16.666667,95.833333,2.03125
8705,20.833333,95.833333,2.03125
8706,25.0,95.833333,2.03125
8707,29.166667,95.833333,2.03125
8708,33.333333,95.833333,2.03125
8709,37.5,95.833333,2.03125
8710,41.666667,95.833333,2.03125
8711,45.833333,95.833333,2.03125
8712,50.0,95.833333,2.03125
8713,54.166667,95.833333,2.03125
8714,58.333333,95.833333,2.03125
8715,62.5,95.833333,2.03125
8716,66.666667,95.833333,2.03125
8717,70.833333,95.833333,2.03125
8718,75.0,95.833333,2.03125
8719,79.166667,95.833333,2.03125
8720,83.333333,95.833333,2.03125
8721,87.5,95.833333,2.03125
8722,91.666667,95.833333,2.03125
8723,95.833333,95.833333,2.03125
8724,100.0,95.833333,2.03125
8725,0.0,100.0,2.03125
8726,4.166667,100.0,2.03125
8727,8.333333,100.0,2.03125
8728,12.5,100.0,2.03125
8729,16.666667,100.0,2.03125
8730,20.833333,100.0,2.03125
8731,25.0,100.0,2.03125
8732,29.166667,100.0,2.03125
8733,33.333333,100.0,2.03125
8734,37.5,100.0,2.03125
8735,41.666667,100.0,2.03125
8736,45.833333,100.0,2.03125
8737,50.0,100.0,2.03125
8738,54.166667,100.0,2.03125
8739,58.333333,100.0,2.03125
8740,62.5,100.0,2.03125
8741,66.666667,100.0,2.03125
8742,70.833333,100.0,2.03125
8743,75.0,100.0,2.03125
8744,79.166667,100.0,2.03125
8745,83.333333,100.0,2.03125
8746,87.5,100.0,2.03125
8747,91.666667,100.0,2.03125
8748,95.833333,100.0,2.03125
8749,100.0,100.0,2.03125
8750,0.0,0.0,2.1875
8751,4.166667,0.0,2.1875
8752,8.333333,0.0,2.1875
8753,12.5,0.0,2.1875
8754,16.666667,0.0,2.1875
8755,20.833333,0.0,2.1875
8756,25.0,0.0,2.1875
8757,29.166667,0.0,2.1875
8758,33.333333,0.0,2.1875
8759,37.5,0.0,2.1875
8760,41.666667,0.0,2.1875
8761,45.833333,0.0,2.1875
8762,50.0,0.0,2.1875
8763,54.166667,0.0,2.1875
8764,58.333333,0.0,2.1875
8765,62.5,0.0,2.1875
8766,66.666667,0.0,2.1875
8767,70.833333,0.0,2.1875
8768,75.0,0.0,2.1875
8769,79.166667,0.0,2.1875
8770,83.333333,0.0,2.1875
8771,87.5,0.0,2.1875
8772,91.666667,0.0,2.1875
8773,95.833333,0.0,2.1875
8774,100.0,0.0,2.1875
8775,0.0,4.166667,2.1875
8776,4.166667,4.166667,2.1875
8777,8.333333,4.166667,2.1875
8778,12.5,4.166667,2.1875
8779,16.666667,4.166667,2.1875
8780,20.833333,4.166667,2.1875
8781,25.0,4.166667,2.1875
8782,29.166667,4.166667,2.1875
8783,33.333333,4.166667,2.1875
8784,37.5,4.166667,2.1875
8785,41.666667,4.166667,2.1875
8786,45.833333,4.166667,2.1875
8787,50.0,4.166667,2.1875
8788,54.166667,4.166667,2.1875
8789,58.333333,4.166667,2.1875
8790,62.5,4.166667,2.1875
8791,66.666667,4.166667,2.1875
8792,70.833333,4.166667,2.1875
8793,75.0,4.166667,2.1875
8794,79.166667,4.166667,2.1875
8795,83.333333,4.166667,2.1875
8796,87.5,4.166667,2.1875
8797,91.666667,4.166667,2.1875
8798,95.833333,4.166667,2.1875
8799,100.0,4.166667,2.1875
8800,0.0,8.333333,2.1875
8801,4.166667,8.333333,2.1875
8802,8.333333,8.333333,2.1875
8803,12.5,8.333333,2.1875
8804,16.666667,8.333333,2.1875
8805,20.833333,8.333333,2.1875
8806,25.0,8.333333,2.1875
8807,29.166667,8.333333,2.1875
8808,33.333333,8.333333,2.1875
8809,37.5,8.333333,2.1875
8810,41.666667,8.333333,2.1875
8811,45.833333,8.333333,2.1875
8812,50.0,8.333333,2.1875
8813,54.166667,8.333333,2.1875
8814,58.333333,8.333333,2.1875
8815,62.5,8.333333,2.1875
8816,66.666667,8.333333,2.1875
8817,70.833333,8.333333,2.1875
8818,75.0,8.333333,2.1875
8819,79.166667,8.333333,2.1875
8820,83.333333,8.333333,2.1875
8821,87.5,8.333333,2.1875
8822,91.666667,8.333333,2.1875
8823,95.833333,8.333333,2.1875
8824,100.0,8.333333,2.1875
8825,0.0,12.5,2.1875
8826,4.166667,12.5,2.1875
8827,8.333333,12.5,2.1875
8828,12.5,12.5,2.1875
8829,16.666667,12.5,2.1875
8830,20.833333,12.5,2.1875
8831,25.0,12.5,2.1875
8832,29.166667,12.5,2.1875
8833,33.333333,12.5,2.1875
8834,37.5,12.5,2.1875
8835,41.666667,12.5,2.1875
8836,45.833333,12.5,2.1875
8837,50.0,12.5,2.1875
8838,54.166667,12.5,2.1875
8839,58.333333,12.5,2.1875
8840,62.5,12.5,2.1875
8841,66.666667,12.5,2.1875
8842,70.833333,12.5,2.1875
8843,75.0,12.5,2.1875
8844,79.166667,12.5,2.1875
8845,83.333333,12.5,2.1875
8846,87.5,12.5,2.1875
8847,91.666667,12.5,2.1875
8848,95.833333,12.5,2.1875
8849,100.0,12.5,2.1875
8850,0.0,16.666667,2.1875
8851,4.166667,16.666667,2.1875
8852,8.333333,16.666667,2.1875
8853,12.5,16.666667,2.1875
8854,16.666667,16.666667,2.1875
8855,20.833333,16.666667,2.1875
8856,25.0,16.666667,2.1875
8857,29.166667,16.666667,2.1875
8858,33.333333,16.666667,2.1875
8859,37.5,16.666667,2.1875
8860,41.666667,16.666667,2.1875
8861,45.833333,16.666667,2.1875
8862,50.0,16.666667,2.1875
8863,54.166667,16.666667,2.1875
8864,58.333333,16.666667,2.1875
8865,62.5,16.666667,2.1875
8866,66.666667,16.666667,2.1875
8867,70.833333,16.666667,2.1875
8868,75.0,16.666667,2.1875
8869,79.166667,16.666667,2.1875
8870,83.333333,16.666667,2.1875
8871,87.5,16.666667,2.1875
8872,91.666667,16.666667,2.1875
8873,95.833333,16.666667,2.1875
8874,100.0,16.666667,2.1875
8875,0.0,20.833333,2.1875
8876,4.166667,20.833333,2.1875
8877,8.333333,20.833333,2.1875
8878,12.5,20.833333,2.1875
8879,16.666667,20.833333,2.1875
8880,20.833333,20.833333,2.1875
8881,25.0,20.833333,2.1875
8882,29.166667,20.833333,2.1875
8883,33.333333,20.833333,2.1875
8884,37.5,20.833333,2.1875
8885,41.666667,20.833333,2.1875
8886,45.833333,20.833333,2.1875
8887,50.0,20.833333,2.1875
8888,54.166667,20.833333,2.1875
8889,58.333333,20.833333,2.1875
8890,62.5,20.833333,2.1875
8891,66.666667,20.833333,2.1875
8892,70.833333,20.833333,2.1875
8893,75.0,20.833333,2.1875
8894,79.166667,20.833333,2.1875
8895,83.333333,20.833333,2.1875
8896,87.5,20.833333,2.1875
8897,91.666667,20.833333,2.1875
8898,95.833333,20.833333,2.1875
8899,100.0,20.833333,2.1875
8900,0.0,25.0,2.1875
8901,4.166667,25.0,2.1875
8902,8.333333,25.0,2.1875
8903,12.5,25.0,2.1875
8904,16.666667,25.0,2.1875
8905,20.833333,25.0,2.1875
8906,25.0,25.0,2.1875
8907,29.166667,25.0,2.1875
8908,33.333333,25.0,2.1875
8909,37.5,25.0,2.1875
8910,41.666667,25.0,2.1875
8911,45.833333,25.0,2.1875
8912,50.0,25.0,2.1875
8913,54.166667,25.0,2.1875
8914,58.333333,25.0,2.1875
8915,62.5,25.0,2.1875
8916,66.666667,25.0,2.1875
8917,70.833333,25.0,2.1875
8918,75.0,25.0,2.1875
8919,79.166667,25.0,2.1875
8920,83.333333,25.0,2.1875
8921,87.5,25.0,2.1875
8922,91.666667,25.0,2.1875
8923,95.833333,25.0,2.1875
8924,100.0,25.0,2.1875
8925,0.0,29.166667,2.1875
8926,4.166667,29.166667,2.1875
8927,8.333333,29.166667,2.1875
8928,12.5,29.166667,2.1875
8929,16.666667,29.166667,2.1875
8930,20.833333,29.166667,2.1875
8931,25.0,29.166667,2.1875
8932,29.166667,29.166667,2.1875
8933,33.333333,29.166667,2.1875
8934,37.5,29.166667,2.1875
8935,41.666667,29.166667,2.1875
8936,45.833333,29.166667,2.1875
8937,50.0,29.166667,2.1875
8938,54.166667,29.166667,2.1875
8939,58.333333,29.166667,2.1875
8940,62.5,29.166667,2.1875
8941,66.666667,29.166667,2.1875
8942,70.833333,29.166667,2.1875
8943,75.0,29.166667,2.1875
8944,79.166667,29.166667,2.1875
8945,83.333333,29.166667,2.1875
8946,87.5,29.166667,2.1875
8947,91.666667,29.166667,2.1875
8948,95.833333,29.166667,2.1875
8949,100.0,29.166667,2.1875
8950,0.0,33.333333,2.1875
8951,4.166667,33.333333,2.1875
8952,8.333333,33.333333,2.1875
8953,12.5,33.333333,2.1875
8954,16.666667,33.333333,2.1875
8955,20.833333,33.333333,2.1875
8956,25.0,33.333333,2.1875
8957,29.166667,33.333333,2.1875
8958,33.333333,33.333333,2.1875
8959,37.5,33.333333,2.1875
8960,41.666667,33.333333,2.1875
8961,45.833333,33.333333,2.1875
8962,50.0,33.333333,2.1875
8963,54.166667,33.333333,2.1875
8964,58.333333,33.333333,2.1875
8965,62.5,33.333333,2.1875
8966,66.666667,33.333333,2.1875
8967,70.833333,33.333333,2.1875
8968,75.0,33.333333,2.1875
8969,79.166667,33.333333,2.1875
8970,83.333333,33.333333,2.1875
8971,87.5,33.333333,2.1875
8972,91.666667,33.333333,2.1875
8973,95.833333,33.333333,2.1875
8974,100.0,33.333333,2.1875
8975,0.0,37.5,2.1875
8976,4.166667,37.5,2.1875
8977,8.333333,37.5,2.1875
8978,12.5,37.5,2.1875
8979,16.666667,37.5,2.1875
8980,20.833333,37.5,2.1875
8981,25.0,37.5,2.1875
8982,29.166667,37.5,2.1875
8983,33.333333,37.5,2.1875
8984,37.5,37.5,2.1875
8985,41.666667,37.5,2.1875
8986,45.833333,37.5,2.1875
8987,50.0,37.5,2.1875
8988,54.166667,37.5,2.1875
8989,58.333333,37.5,2.1875
8990,62.5,37.5,2.1875
8991,66.666667,37.5,2.1875
8992,70.833333,37.5,2.1875
8993,75.0,37.5,2.1875
8994,79.166667,37.5,2.1875
8995,83.333333,37.5,2.1875
8996,87.5,37.5,2.1875
8997,91.666667,37.5,2.1875
8998,95.833333,37.5,2.1875
8999,100.0,37.5,2.1875
9000,0.0,41.666667,2.1875
9001,4.166667,41.666667,2.1875
9002,8.333333,41.666667,2.1875
9003,12.5,41.666667,2.1875
9004,16.666667,41.666667,2.1875
9005,20.833333,41.666667,2.1875
9006,25.0,41.666667,2.1875
9007,29.166667,41.666667,2.1875
9008,33.333333,41.666667,2.1875
9009,37.5,41.666667,2.1875
9010,41.666667,41.666667,2.1875
9011,45.833333,41.666667,2.1875
9012,50.0,41.666667,2.1875
9013,54.166667,41.666667,2.1875
9014,58.333333,41.666667,2.1875
9015,62.5,41.666667,2.1875
9016,66.666667,41.666667,2.1875
9017,70.833333,41.666667,2.1875
9018,75.0,41.666667,2.1875
9019,79.166667,41.666667,2.1875
9020,83.333333,41.666667,2.1875
9021,87.5,41.666667,2.1875
9022,91.666667,41.666667,2.1875
9023,95.833333,41.666667,2.1875
9024,100.0,41.666667,2.1875
9025,0.0,45.833333,2.1875
9026,4.166667,45.833333,2.1875
9027,8.333333,45.833333,2.1875
9028,12.5,45.833333,2.1875
9029,16.666667,45.833333,2.1875
9030,20.833333,45.833333,2.1875
9031,25.0,45.833333,2.1875
9032,29.166667,45.833333,2.1875
9033,33.333333,45.833333,2.1875
9034,37.5,45.833333,2.1875
9035,41.666667,45.833333,2.1875
9036,45.833333,45.833333,2.1875
9037,50.0,45.833333,2.1875
9038,54.166667,45.833333,2.1875
9039,58.333333,45.833333,2.1875
9040,62.5,45.833333,2.1875
9041,66.666667,45.833333,2.1875
9042,70.833333,45.833333,2.1875
9043,75.0,45.833333,2.1875
9044,79.166667,45.833333,2.1875
9045,83.333333,45.833333,2.1875
9046,87.5,45.833333,2.1875
9047,91.666667,45.833333,2.1875
9048,95.833333,45.833333,2.1875
9049,100.0,45.833333,2.1875
9050,0.0,50.0,2.1875
9051,4.166667,50.0,2.1875
9052,8.333333,50.0,2.1875
9053,12.5,50.0,2.1875
9054,16.666667,50.0,2.1875
9055,20.833333,50.0,2.1875
9056,25.0,50.0,2.1875
9057,29.166667,50.0,2.1875
9058,33.333333,50.0,2.1875
9059,37.5,50.0,2.1875
9060,41.666667,50.0,2.1875
9061,45.833333,50.0,2.1875
9062,50.0,50.0,2.1875
9063,54.166667,50.0,2.1875
9064,58.333333,50.0,2.1875
9065,62.5,50.0,2.1875
9066,66.666667,50.0,2.1875
9067,70.833333,50.0,2.1875
9068,75.0,50.0,2.1875
9069,79.166667,50.0,2.1875
9070,83.333333,50.0,2.1875
9071,87.5,50.0,2.1875
9072,91.666667,50.0,2.1875
9073,95.833333,50.0,2.1875
9074,100.0,50.0,2.1875
9075,0.0,54.166667,2.1875
9076,4.166667,54.166667,2.1875
9077,8.333333,54.166667,2.1875
9078,12.5,54.166667,2.1875
9079,16.666667,54.166667,2.1875
9080,20.833333,54.166667,2.1875
9081,25.0,54.166667,2.1875
9082,29.166667,54.166667,2.1875
9083,33.333333,54.166667,2.1875
9084,37.5,54.166667,2.1875
9085,41.666667,54.166667,2.1875
9086,45.833333,54.166667,2.1875
9087,50.0,54.166667,2.1875
9088,54.166667,54.166667,2.1875
9089,58.333333,54.166667,2.1875
9090,62.5,54.166667,2.1875
9091,66.666667,54.166667,2.1875
9092,70.833333,54.166667,2.1875
9093,75.0,54.166667,2.1875
9094,79.166667,54.166667,2.1875
9095,83.333333,54.166667,2.1875
9096,87.5,54.166667,2.1875
9097,91.666667,54.166667,2.1875
9098,95.833333,54.166667,2.1875
9099,100.0,54.166667,2.1875
9100,0.0,58.333333,2.1875
9101,4.166667,58.333333,2.1875
9102,8.333333,58.333333,2.1875
9103,12.5,58.333333,2.1875
9104,16.666667,58.333333,2.1875
9105,20.833333,58.333333,2.1875
9106,25.0,58.333333,2.1875
9107,29.166667,58.333333,2.1875
9108,33.333333,58.333333,2.1875
9109,37.5,58.333333,2.1875
9110,41.666667,58.333333,2.1875
9111,45.833333,58.333333,2.1875
9112,50.0,58.333333,2.1875
9113,54.166667,58.333333,2.1875
9114,58.333333,58.333333,2.1875
9115,62.5,58.333333,2.1875
9116,66.666667,58.333333,2.1875
9117,70.833333,58.333333,2.1875
9118,75.0,58.333333,2.1875
9119,79.166667,58.333333,2.1875
9120,83.333333,58.333333,2.1875
9121,87.5,58.333333,2.1875
9122,91.666667,58.333333,2.1875
9123,95.833333,58.333333,2.1875
9124,100.0,58.333333,2.1875
9125,0.0,62.5,2.1875
9126,4.166667,62.5,2.1875
9127,8.333333,62.5,2.1875
9128,12.5,62.5,2.1875
9129,16.666667,62.5,2.1875
9130,20.833333,62.5,2.1875
9131,25.0,62.5,2.1875
9132,29.166667,62.5,2.1875
9133,33.333333,62.5,2.1875
9134,37.5,62.5,2.1875
9135,41.666667,62.5,2.1875
9136,45.833333,62.5,2.1875
9137,50.0,62.5,2.1875
9138,54.166667,62.5,2.1875
9139,58.333333,62.5,2.1875
9140,62.5,62.5,2.1875
9141,66.666667,62.5,2.1875
9142,70.833333,62.5,2.1875
9143,75.0,62.5,2.1875
9144,79.166667,62.5,2.1875
9145,83.333333,62.5,2.1875
9146,87.5,62.5,2.1875
9147,91.666667,62.5,2.1875
9148,95.833333,62.5,2.1875
9149,100.0,62.5,2.1875
9150,0.0,66.666667,2.1875
9151,4.166667,66.666667,2.1875
9152,8.333333,66.666667,2.1875
9153,12.5,66.666667,2.1875
9154,16.666667,66.666667,2.1875
9155,20.833333,66.666667,2.1875
9156,25.0,66.666667,2.1875
9157,29.166667,66.666667,2.1875
9158,33.333333,66.666667,2.1875
9159,37.5,66.666667,2.1875
9160,41.666667,66.666667,2.1875
9161,45.833333,66.666667,2.1875
9162,50.0,66.666667,2.1875
9163,54.166667,66.666667,2.1875
9164,58.333333,66.666667,2.1875
9165,62.5,66.666667,2.1875
9166,66.666667,66.666667,2.1875
9167,70.833333,66.666667,2.1875
9168,75.0,66.666667,2.1875
9169,79.166667,66.666667,2.1875
9170,83.333333,66.666667,2.1875
9171,87.5,66.666667,2.1875
9172,91.666667,66.666667,2.1875
9173,95.833333,66.666667,2.1875
9174,100.0,66.666667,2.1875
9175,0.0,70.833333,2.1875
9176,4.166667,70.833333,2.1875
9177,8.333333,70.833333,2.1875
9178,12.5,70.833333,2.1875
9179,16.666667,70.833333,2.1875
9180,20.833333,70.833333,2.1875
9181,25.0,70.833333,2.1875
9182,29.166667,70.833333,2.1875
9183,33.333333,70.833333,2.1875
9184,37.5,70.833333,2.1875
9185,41.666667,70.833333,2.1875
9186,45.833333,70.833333,2.1875
9187,50.0,70.833333,2.1875
9188,54.166667,70.833333,2.1875
9189,58.333333,70.833333,2.1875
9190,62.5,70.833333,2.1875
9191,66.666667,70.833333,2.1875
9192,70.833333,70.833333,2.1875
9193,75.0,70.833333,2.1875
9194,79.166667,70.833333,2.1875
9195,83.333333,70.833333,2.1875
9196,87.5,70.833333,2.1875
9197,91.666667,70.833333,2.1875
9198,95.833333,70.833333,2.1875
9199,100.0,70.833333,2.1875
9200,0.0,75.0,2.1875
9201,4.166667,75.0,2.1875
9202,8.333333,75.0,2.1875
9203,12.5,75.0,2.1875
9204,16.666667,75.0,2.1875
9205,20.833333,75.0,2.1875
9206,25.0,75.0,2.1875
9207,29.166667,75.0,2.1875
9208,33.333333,75.0,2.1875
9209,37.5,75.0,2.1875
9210,41.666667,75.0,2.1875
9211,45.833333,75.0,2.1875
9212,50.0,75.0,2.1875
9213,54.166667,75.0,2.1875
9214,58.333333,75.0,2.1875
9215,62.5,75.0,2.1875
9216,66.666667,75.0,2.1875
9217,70.833333,75.0,2.1875
9218,75.0,75.0,2.1875
9219,79.166667,75.0,2.1875
9220,83.333333,75.0,2.1875
9221,87.5,75.0,2.1875
9222,91.666667,75.0,2.1875
9223,95.833333,75.0,2.1875
9224,100.0,75.0,2.1875
9225,0.0,79.166667,2.1875
9226,4.166667,79.166667,2.1875
9227,8.333333,79.166667,2.1875
9228,12.5,79.166667,2.1875
9229,16.666667,79.166667,2.1875
9230,20.833333,79.166667,2.1875
9231,25.0,79.166667,2.1875
9232,29.166667,79.166667,2.1875
9233,33.333333,79.166667,2.1875
9234,37.5,79.166667,2.1875
9235,41.666667,79.166667,2.1875
9236,45.833333,79.166667,2.1875
9237,50.0,79.166667,2.1875
9238,54.166667,79.166667,2.1875
9239,58.333333,79.166667,2.1875
9240,62.5,79.166667,2.1875
9241,66.666667,79.166667,2.1875
9242,70.833333,79.166667,2.1875
9243,75.0,79.166667,2.1875
9244,79.166667,79.166667,2.1875
9245,83.333333,79.166667,2.1875
9246,87.5,79.166667,2.1875
9247,91.666667,79.166667,2.1875
9248,95.833333,79.166667,2.1875
9249,100.0,79.166667,2.1875
9250,0.0,83.333333,2.1875
9251,4.166667,83.333333,2.1875
9252,8.333333,83.333333,2.1875
9253,12.5,83.333333,2.1875
9254,16.666667,83.333333,2.1875
9255,20.833333,83.333333,2.1875
9256,25.0,83.333333,2.1875
9257,29.166667,83.333333,2.1875
9258,33.333333,83.333333,2.1875
9259,37.5,83.333333,2.1875
9260,41.666667,83.333333,2.1875
9261,45.833333,83.333333,2.1875
9262,50.0,83.333333,2.1875
9263,54.166667,83.333333,2.1875
9264,58.333333,83.333333,2.1875
9265,62.5,83.333333,2.1875
9266,66.666667,83.333333,2.1875
9267,70.833333,83.333333,2.1875
9268,75.0,83.333333,2.1875
9269,79.166667,83.333333,2.1875
9270,83.333333,83.333333,2.1875
9271,87.5,83.333333,2.1875
9272,91.666667,83.333333,2.1875
9273,95.833333,83.333333,2.1875
9274,100.0,83.333333,2.1875
9275,0.0,87.5,2.1875
9276,4.166667,87.5,2.1875
9277,8.333333,87.5,2.1875
9278,12.5,87.5,2.1875
9279,16.666667,87.5,2.1875
9280,20.833333,87.5,2.1875
9281,25.0,87.5,2.1875
9282,29.166667,87.5,2.1875
9283,33.333333,87.5,2.1875
9284,37.5,87.5,2.1875
9285,41.666667,87.5,2.1875
9286,45.833333,87.5,2.1875
9287,50.0,87.5,2.1875
9288,54.166667,87.5,2.1875
9289,58.333333,87.5,2.1875
9290,62.5,87.5,2.1875
9291,66.666667,87.5,2.1875
9292,70.833333,87.5,2.1875
9293,75.0,87.5,2.1875
9294,79.166667,87.5,2.1875
9295,83.333333,87.5,2.1875
9296,87.5,87.5,2.1875
9297,91.666667,87.5,2.1875
9298,95.833333,87.5,2.1875
9299,100.0,87.5,2.1875
9300,0.0,91.666667,2.1875
9301,4.166667,91.666667,2.1875
9302,8.333333,91.666667,2.1875
9303,12.5,91.666667,2.1875
9304,16.666667,91.666667,2.1875
9305,20.833333,91.666667,2.1875
9306,25.0,91.666667,2.1875
9307,29.166667,91.666667,2.1875
9308,33.333333,91.666667,2.1875
9309,37.5,91.666667,2.1875
9310,41.666667,91.666667,2.1875
9311,45.833333,91.666667,2.1875
9312,50.0,91.666667,2.1875
9313,54.166667,91.666667,2.1875
9314,58.333333,91.666667,2.1875
9315,62.5,91.666667,2.1875
9316,66.666667,91.666667,2.1875
9317,70.833333,91.666667,2.1875
9318,75.0,91.666667,2.1875
9319,79.166667,91.666667,2.1875
9320,83.333333,91.666667,2.1875
9321,87.5,91.666667,2.1875
9322,91.666667,91.666667,2.1875
9323,95.833333,91.666667,2.1875
9324,100.0,91.666667,2.1875
9325,0.0,95.833333,2.1875
9326,4.166667,95.833333,2.1875
9327,8.333333,95.833333,2.1875
9328,12.5,95.833333,2.1875
9329,16.666667,95.833333,2.1875
9330,20.833333,95.833333,2.1875
9331,25.0,95.833333,2.1875
9332,29.166667,95.833333,2.1875
9333,33.333333,95.833333,2.1875
9334,37.5,95.833333,2.1875
9335,41.666667,95.833333,2.1875
9336,45.833333,95.833333,2.1875
9337,50.0,95.833333,2.1875
9338,54.166667,95.833333,2.1875
9339,58.333333,95.833333,2.1875
9340,62.5,95.833333,2.1875
9341,66.666667,95.833333,2.1875
9342,70.833333,95.833333,2.1875
9343,75.0,95.833333,2.1875
9344,79.166667,95.833333,2.1875
9345,83.333333,95.833333,2.1875
9346,87.5,95.833333,2.1875
9347,91.666667,95.833333,2.1875
9348,95.833333,95.833333,2.1875
9349,100.0,95.833333,2.1875
9350,0.0,100.0,2.1875
9351,4.166667,100.0,2.1875
9352,8.333333,100.0,2.1875
9353,12.5,100.0,2.1875
9354,16.666667,100.0,2.1875
9355,20.833333,100.0,2.1875
9356,25.0,100.0,2.1875
9357,29.166667,100.0,2.1875
9358,33.333333,100.0,2.1875
9359,37.5,100.0,2.1875
9360,41.666667,100.0,2.1875
9361,45.833333,100.0,2.1875
9362,50.0,100.0,2.1875
9363,54.166667,100.0,2.1875
9364,58.333333,100.0,2.1875
9365,62.5,100.0,2.1875
9366,66.666667,100.0,2.1875
9367,70.833333,100.0,2.1875
9368,75.0,100.0,2.1875
9369,79.166667,100.0,2.1875
9370,83.333333,100.0,2.1875
9371,87.5,100.0,2.1875
9372,91.666667,100.0,2.1875
9373,95.833333,100.0,2.1875
9374,100.0,100.0,2.1875
9375,0.0,0.0,2.34375
9376,4.166667,0.0,2.34375
9377,8.333333,0.0,2.34375
9378,12.5,0.0,2.34375
9379,16.666667,0.0,2.34375
9380,20.833333,0.0,2.34375
9381,25.0,0.0,2.34375
9382,29.166667,0.0,2.34375
9383,33.333333,0.0,2.34375
9384,37.5,0.0,2.34375
9385,41.666667,0.0,2.34375
9386,45.833333,0.0,2.34375
9387,50.0,0.0,2.34375
9388,54.166667,0.0,2.34375
9389,58.333333,0.0,2.34375
9390,62.5,0.0,2.34375
9391,66.666667,0.0,2.34375
9392,70.833333,0.0,2.34375
9393,75.0,0.0,2.34375
9394,79.166667,0.0,2.34375
9395,83.333333,0.0,2.34375
9396,87.5,0.0,2.34375
9397,91.666667,0.0,2.34375
9398,95.833333,0.0,2.34375
9399,100.0,0.0,2.34375
9400,0.0,4.166667,2.34375
9401,4.166667,4.166667,2.34375
9402,8.333333,4.166667,2.34375
9403,12.5,4.166667,2.34375
9404,16.666667,4.166667,2.34375
9405,20.833333,4.166667,2.34375
9406,25.0,4.166667,2.34375
9407,29.166667,4.166667,2.34375
9408,33.333333,4.166667,2.34375
9409,37.5,4.166667,2.34375
9410,41.666667,4.166667,2.34375
9411,45.833333,4.166667,2.34375
9412,50.0,4.166667,2.34375
9413,54.166667,4.166667,2.34375
9414,58.333333,4.166667,2.34375
9415,62.5,4.166667,2.34375
9416,66.666667,4.166667,2.34375
9417,70.833333,4.166667,2.34375
9418,75.0,4.166667,2.34375
9419,79.166667,4.166667,2.34375
9420,83.333333,4.166667,2.34375
9421,87.5,4.166667,2.34375
9422,91.666667,4.166667,2.34375
9423,95.833333,4.166667,2.34375
9424,100.0,4.166667,2.34375
9425,0.0,8.333333,2.34375
9426,4.166667,8.333333,2.34375
9427,8.333333,8.333333,2.34375
9428,12.5,8.333333,2.34375
9429,16.666667,8.333333,2.34375
9430,20.833333,8.333333,2.34375
9431,25.0,8.333333,2.34375
9432,29.166667,8.333333,2.34375
9433,33.333333,8.333333,2.34375
9434,37.5,8.333333,2.34375
9435,41.666667,8.333333,2.34375
9436,45.833333,8.333333,2.34375
9437,50.0,8.333333,2.34375
9438,54.166667,8.333333,2.34375
9439,58.333333,8.333333,2.34375
9440,62.5,8.333333,2.34375
9441,66.666667,8.333333,2.34375
9442,70.833333,8.333333,2.34375
9443,75.0,8.333333,2.34375
9444,79.166667,8.333333,2.34375
9445,83.333333,8.333333,2.34375
9446,87.5,8.333333,2.34375
9447,91.666667,8.333333,2.34375
9448,95.833333,8.333333,2.34375
9449,100.0,8.333333,2.34375
9450,0.0,12.5,2.34375
9451,4.166667,12.5,2.34375
9452,8.333333,12.5,2.34375
9453,12.5,12.5,2.34375
9454,16.666667,12.5,2.34375
9455,20.833333,12.5,2.34375
9456,25.0,12.5,2.34375
9457,29.166667,12.5,2.34375
