x,y,t
2.982274489840983644e-01,1.156562117766521958e-01,3.124627918320466158e-03
6.727820215628657063e-01,1.897429944956281478e-01,9.831040348830814013e-01
7.179739212327280740e-01,2.556285812395163726e-01,3.558722856883922425e-02
3.032507768708606610e-01,7.509795846006469544e-01,7.543937660927292344e-01
3.516565459970454333e-01,5.772514178770744575e-01,8.692556980853298754e-01
1.563305095066904737e-01,5.035470273142567121e-01,9.962301277974440206e-01
5.934435648091742621e-01,7.920642102348427471e-01,6.501235582421286407e-01
9.569090533316217950e-01,9.782671449305222477e-01,6.065765447537724286e-01
4.166244623433933425e-01,1.959580513491192555e-01,5.575774239298516566e-01
9.962061815944345256e-01,8.120504188283537150e-01,7.646113098006663833e-01
1.764146044958392334e-01,3.700883707133810763e-01,8.707312511586009496e-01
7.960994590417848071e-01,1.459912237589099382e-01,5.277057856047152606e-01
9.281082536142567507e-01,2.565201009277967570e-01,7.201612439829341294e-01
6.880543526632507678e-01,3.992964830914692564e-01,9.624033233424215128e-01
1.093262893108657430e-01,8.991608921642678665e-01,1.118538018751229490e-01
3.265413538384551728e-01,4.784095311960023800e-01,5.897268064078539096e-01
8.566581317729160538e-02,6.143030626007719430e-01,6.736630694645240336e-02
6.017481209158006550e-01,3.323446527274853679e-02,4.356458077237560511e-01
9.981488091589312273e-01,6.400671171532201775e-02,7.261484570017026074e-01
3.747546132352590487e-01,9.383326339560449370e-01,3.803045017784697501e-01
1.629450425262612967e-01,8.383178128389647821e-01,1.001050096811146872e-01
2.686401946670251561e-01,4.896406506797496005e-01,8.299008522439969004e-01
5.708019692101888864e-01,2.003982587543725602e-01,2.439940978492688428e-01
5.689617868342695672e-01,4.017562116047412868e-02,5.023399002036196270e-01
2.298208329363060631e-01,9.753488518740227597e-01,1.498084321465071866e-01
7.507047405378249882e-01,5.672287880468807053e-03,9.893307935300609257e-01
8.801229149336042834e-02,2.376477853288565534e-01,3.827072833466631518e-01
6.230402827640222352e-01,6.839029729042115369e-01,8.216753282884319276e-01
4.256989489503818502e-01,9.378982562100709464e-01,3.845525615084266491e-01
1.271750198432467505e-01,1.170593091511249462e-01,3.496521554258293918e-01
6.343847520956541475e-01,7.738909989687388080e-01,2.404949237327712597e-01
6.730494181949295829e-01,3.317681307847690775e-01,4.045377205216033056e-01
4.400202956311913827e-01,6.797184264798181719e-01,8.752545486130594021e-01
7.979928194654148932e-01,9.663323039808480175e-02,6.616559797194374593e-01
5.093165844104855511e-01,8.648168268977216577e-01,5.308935875856035658e-02
2.857544520985423331e-01,7.072239339604005082e-01,5.410839567867797850e-01
9.536012779381570770e-01,9.556018394526305526e-01,4.977677890176889219e-01
9.440440377498707791e-01,5.024191575607240834e-01,6.869495798417629695e-01
9.562139471834496529e-02,8.876913302177539267e-01,7.553187915509198547e-01
9.460812825483834176e-01,5.403986272974277139e-01,5.657334708334406104e-01
7.754823807383165457e-01,5.127891859193723922e-01,8.758997677343940413e-01
1.066441625572346341e-01,9.461042121593477017e-02,6.420280710789454393e-01
5.193252718522145539e-01,8.141694769851136604e-01,3.380172301935168155e-01
3.495131007759899600e-02,4.122025188287652409e-01,3.763264684326744769e-01
5.888570705608767719e-01,6.000250443402844747e-01,8.585359528500197124e-01
9.331876418681869234e-01,6.506916287488144768e-01,2.598241847074337363e-01
3.682097374854580440e-01,7.748113021731772854e-01,1.425424705160807104e-01
5.086251740511580355e-01,5.753443128565303155e-01,7.523176266222112440e-01
2.275603259026760528e-01,6.199105482309952286e-01,4.274879714308652545e-01
5.409462399288925694e-01,5.207546646004206359e-01,2.266700159309877893e-01
8.025746687433640281e-01,6.139517229965160139e-01,8.295921715587838419e-01
2.152582739372298493e-01,4.442290133409324548e-01,1.849636224489628056e-01
5.534867619645171821e-01,7.764115149914488923e-01,7.324357452963941029e-01
3.546432771179143240e-01,8.105072479568572463e-01,3.401838066702962404e-01
7.478720780737578844e-01,5.171075737188469690e-01,7.123569620655325618e-01
7.020386619572029918e-01,1.466280393080974243e-01,7.728873064934412840e-01
6.987896561140850560e-01,3.734979724166286319e-01,1.572741891264290981e-01
3.778031337243948906e-01,8.399386696479171910e-01,8.248180737409386287e-01
5.992793029704780450e-01,9.167490021598936334e-01,6.184515301877827609e-01
6.510851836864723907e-01,2.670530017376632204e-01,8.590768245220046229e-01
6.808139723697291812e-01,9.411026002545265223e-01,3.144434141100049818e-02
5.752563540375723594e-01,2.767132427458761645e-01,7.568368144836712386e-01
8.668047468232249475e-01,9.188768427465391353e-01,9.859196189364881624e-01
2.487985792700025955e-01,9.354355260375110115e-01,7.028892301068307980e-01
5.580678936137650759e-02,5.048319088182472436e-01,9.177998316747191243e-01
9.625034538737998746e-01,9.505521542389218093e-01,4.147556240885643675e-01
6.073372662386855581e-02,5.492723658641315287e-01,7.016039216655944877e-01
9.029556557919546922e-01,3.788902880280585750e-01,5.672100558651040902e-01
6.122849369542234799e-01,8.101595052526882057e-01,3.352154957478381547e-01
9.187403853145994503e-01,1.085221015119876009e-01,6.232051077959727126e-01
5.649539305626389840e-01,2.166550683493261298e-01,3.608443721292867723e-01
8.210087254928071232e-01,2.132501055258128053e-01,9.493672312112421130e-01
7.212902632345336018e-01,6.220735285777400092e-01,7.976422578537268882e-01
5.251121336606706658e-01,7.088728251627254284e-01,8.708729855884006499e-01
3.633235899536192415e-01,8.374254135273427879e-01,6.357116336746229113e-01
2.859020688342317484e-03,8.998619645963162883e-01,8.404563205820946292e-01
2.509052745693769459e-01,8.750475164854444321e-01,3.668351329297692143e-01
9.517668084739433487e-01,6.819945969146563591e-01,6.614302640177239789e-01
2.754618478649912827e-01,9.148266774600968265e-01,3.337764189546426064e-01
7.518524426622003043e-01,2.755445416760129440e-01,5.944702872965763607e-01
5.084976145313359064e-01,7.252759262272815421e-01,7.143207335371204447e-02
3.085143846547993007e-01,7.666743171473011653e-02,7.920431288021478888e-01
9.910934489623804966e-01,1.252284247399160222e-01,4.217187402758310055e-01
4.697437752479416417e-02,2.261221440529730398e-01,9.839654833439991366e-01
5.820771064740237755e-01,1.026767423768837340e-01,8.582429906548399989e-01
4.615182160097113240e-01,9.656658466053424927e-01,6.143529152698128382e-01
7.652640970206159299e-02,4.662442294673884158e-01,2.658599726759313109e-01
2.140962058153550451e-01,9.067043604777993426e-01,6.298888826759601045e-01
6.942419736778913109e-01,4.766319479754180799e-01,7.567122094790296183e-01
1.083286297934334952e-01,6.996761889017341085e-01,4.722201265075786081e-01
8.010251105497123714e-01,3.217147959405328717e-01,5.924835333114297775e-01
6.250609939521134528e-01,9.506654529042675161e-01,8.762923973638194752e-01
1.008575948836069047e-01,3.489446179518274072e-02,1.371955332865839594e-01
2.868146287632473701e-01,6.974045812209717088e-01,4.994780849343239959e-01
1.371778623468644653e-01,9.503799929883824937e-01,8.658504247065514914e-01
7.976012955577670427e-01,7.881486297603499391e-01,3.911559262250541291e-01
5.329596251256669692e-01,8.275962790413183834e-01,8.840908082168223991e-01
2.829936716586489709e-03,2.991630199603667606e-01,5.582051179775360250e-01
5.429036472281525416e-01,4.518479901155394440e-01,4.013528923128523163e-01
4.828036842649510163e-01,1.361809303867318466e-01,9.915608660160543097e-01
6.430764029925051251e-01,3.764055653776645638e-01,1.618773989768731436e-01
3.484405548699609501e-02,8.435268131620876630e-03,3.472894099198226003e-01
3.542579193304729035e-02,7.787696057350503853e-01,2.197928913326621103e-01
3.493681050953567624e-01,9.530123472523271966e-01,9.830523388999075074e-01
6.885380961614872009e-01,7.008493507103243925e-01,1.502384080516169229e-01
6.665580925886956942e-01,8.102975936529436263e-01,1.193500368327364836e-01
2.782635792102546857e-01,5.134697254752955686e-01,2.639128578729050822e-01
2.160675445628958968e-01,1.916684702994481126e-01,6.085879898627646334e-01
6.831255973810627102e-01,7.208154616088530142e-01,2.647799107191839418e-01
2.711273613380260628e-02,2.992838048957302544e-01,3.271060638706018153e-01
5.567833316944547084e-01,4.595250047518083525e-01,5.341030762033061041e-01
4.240986420441270610e-01,9.006678447053909631e-01,6.360999006106672349e-01
2.390868179352101386e-01,3.729371324860293324e-01,5.798032226994070948e-01
5.202980893324647971e-01,2.893695176565970195e-01,6.149676944968686110e-01
2.171676566228030181e-01,3.169450373647975105e-02,6.709058228305356808e-01
5.643216055492422667e-01,7.014568734086619184e-01,8.772612908513300889e-01
1.489738362263434146e-01,2.152199189132375512e-01,6.750827132902793570e-01
4.056929120913562725e-01,6.394166312732141311e-01,7.209458067255621883e-01
5.104263353048053009e-01,3.666041739010272860e-01,3.965173824906443878e-01
3.170102804382746164e-02,7.876756846396264500e-01,9.446569193532321496e-01
6.107172404696142864e-01,8.898944808629719594e-01,8.082546131175046833e-01
7.503152934975033661e-01,2.357032385743677017e-01,5.827663199828224672e-01
9.560735628110392792e-01,7.923111006098920717e-01,4.484272084456962792e-01
2.031263524644096874e-01,1.528137873404251668e-01,1.891635943583214186e-02
2.086953672495787115e-01,1.409273453465291759e-01,9.865000146338960274e-01
3.048308242288373382e-01,4.284456524493519547e-01,1.415016006718483599e-01
8.907640374569054664e-01,3.245095013683685359e-01,5.090827867470014700e-01
4.068571636928722812e-01,9.871577710234987757e-01,3.418024325185612389e-01
3.017938130759548754e-01,8.039789838860061932e-01,3.260515165980661934e-01
7.411807818793759717e-01,8.902368862819407536e-01,4.194616936277779651e-01
3.799017757764244774e-02,1.359976568651773965e-01,5.724474896535689528e-01
5.488145113083063853e-01,7.139609567603043550e-01,1.000343936844227954e-02
4.501899910762606760e-01,6.042843059037903419e-01,1.540899842653267182e-01
6.248582107426557952e-01,9.923925086559803876e-02,6.131858436934742862e-01
7.310996734904124938e-01,7.936635941824046192e-01,7.393466077332710995e-01
3.249883855452714299e-01,8.537818010170099559e-01,6.750904468837110040e-01
6.364171860232424871e-01,9.140929961043726681e-01,9.909897353906861328e-01
5.243287029609946526e-01,9.398205363562263104e-01,4.772740911032580247e-02
1.339678103902766093e-01,1.078105691400402799e-01,5.151954009626500408e-01
8.817262080096606169e-01,8.821722879561253450e-01,4.184866155763584672e-01
7.545901678308550853e-01,9.453600191724169655e-01,1.989154467171847518e-01
9.216541342290287542e-01,6.907941950191558433e-01,8.904874897848471527e-01
7.204045914639994885e-01,1.838513359279243531e-01,1.435238939583006745e-01
2.448065604710764065e-01,4.008376711848754548e-01,5.045922214991455101e-01
4.305262251359893710e-01,9.011024478861284770e-02,1.921327040417781795e-01
3.868684254448689908e-01,4.246445479610727602e-03,4.364801175987038651e-01
3.582193263215616152e-02,9.200620844824629607e-01,7.905214397658452130e-01
4.105481529788866935e-01,9.723384095715684738e-01,7.005939400469244349e-01
3.455694539977830493e-01,9.192928904461263873e-01,7.004131341188075677e-01
3.923786200879852970e-03,2.539625830034065723e-01,2.150714355356611041e-01
8.471232590912920468e-01,6.211109304998841951e-01,2.285663637689094863e-02
1.438744250078531906e-01,4.996976250393098118e-01,7.200671900842300355e-01
5.009521673852640467e-01,4.960475715810755970e-01,1.061099197088419821e-01
7.846778231340452159e-01,4.283338219310062200e-01,3.901921316821578278e-01
6.044813690998090960e-01,9.411804556188851922e-01,8.439228046999857069e-01
1.693512253826509051e-01,7.908893958323793827e-01,4.094801658888028717e-01
6.182111256651116049e-01,8.468685674027842669e-01,4.654303828435363277e-01
7.575968944487361245e-01,3.461067543291795889e-02,9.579392185505004598e-01
8.547645161441796979e-01,4.119501671178845692e-01,9.090599171720312732e-01
3.186537597375311837e-01,5.979782650528205901e-01,9.087510544800903034e-02
3.392140053601933047e-02,6.587215105352687283e-01,8.668471660262477840e-01
6.079482064429070354e-01,8.948797720858866489e-01,4.945983274853050782e-01
2.257685101439066422e-01,1.670029209496918243e-01,7.979727734321246935e-01
7.808950739445914557e-01,9.003671366676957444e-02,3.521216917645372257e-01
6.798817093661243538e-01,8.931988642486958785e-01,9.572255248456790211e-01
7.731868546759277372e-01,5.066192418149894072e-01,7.965576196745742799e-01
9.675312003214016077e-01,5.392155631276356331e-01,4.494071973964821609e-01
5.845473951485412600e-01,8.900006586805523368e-01,3.607195882072609106e-01
9.043135504101098565e-01,7.498099723067935818e-01,2.110460803527911544e-01
6.418933824740443717e-01,7.307544892322132002e-01,2.753940698717697311e-01
1.817443461986840703e-01,1.860284611958031853e-01,4.420642489924282437e-01
7.993081795089588271e-01,6.214102925764208862e-01,3.542182326329654796e-01
6.936986242137151981e-01,4.500712270667696080e-01,6.441169932377105445e-01
9.779397776749160220e-01,6.110414987246459706e-01,6.355396607719726587e-01
2.434319889407440263e-01,5.756771776387793471e-01,1.934928443538561638e-01
3.331255162839324990e-01,2.627997491015310327e-02,2.607607886720981760e-01
8.214910266023719432e-01,3.438754054706075758e-01,4.519704346306030462e-02
6.288959803358040723e-02,4.578032070632581663e-01,3.824577224626966032e-01
6.331997646149407633e-01,5.002219216296195370e-01,4.734506096025677957e-01
5.354760527328751296e-01,9.946926964376667790e-02,1.050929136299301181e-01
1.688218722675568495e-01,8.985389013627373966e-01,8.512908548656628049e-02
1.651217092602431658e-01,3.343156927050647820e-01,2.678120839017831267e-01
8.101976212539794275e-01,4.894219754137706380e-01,4.914240666652250900e-01
1.544515543767477350e-02,6.637274143366922452e-01,9.834344254321982781e-01
7.468414403099420396e-01,7.190816360837509746e-01,9.150739702403737352e-01
7.326672270044869428e-01,3.780275155729083680e-01,3.984180487231483436e-01
6.496799763686544882e-01,1.291128262970596685e-01,5.560831688635096137e-01
4.095176630812661367e-01,2.073176692332271420e-01,5.596622923999492460e-01
2.832068352420702428e-02,1.650518574396246940e-01,3.430825502683330086e-01
8.017766682930171918e-01,2.441378045196176405e-01,8.568631664977143236e-01
1.257072038064412922e-01,6.036463313327988800e-01,2.916155294828830513e-01
2.807874841597056692e-01,5.357588204609784466e-01,4.271042054349997175e-01
9.467829267912032387e-01,1.686304478248421557e-01,9.068995081605878417e-01
3.018610265161711936e-01,6.815165043825610613e-01,3.459219216615513348e-01
2.551391503949216322e-01,6.370469926476218792e-02,5.110894121088783715e-01
9.733705553784043341e-01,9.096070218175075217e-01,8.705860302697475683e-01
8.593220209566887480e-02,5.661908317796171541e-01,3.275050355872642927e-01
1.606903879173474659e-01,5.904173248773296745e-01,9.617016912514120275e-01
4.383175148817851641e-01,2.858938414164107211e-01,2.035515614079747015e-01
7.876731278415507465e-01,5.116370030198575947e-01,6.841737063134448738e-01
8.843589389432764403e-01,4.262572907080579565e-01,6.003702501421714910e-02
7.556357226827659090e-01,9.507464460854360144e-01,5.370933626887248735e-01
9.761750316028537933e-01,7.622145740839725292e-02,1.593931287847165645e-01
1.684614260695860288e-02,4.587356356413353486e-01,6.284787744884922089e-01
6.195065549914395842e-01,7.915173504786017222e-01,6.168223617442529783e-01
1.163462018849338309e-01,5.445770908442562064e-01,4.164631761404357091e-01
9.103627406048701021e-01,5.652179617637451692e-01,9.248306035371419709e-01
9.353072073593923230e-01,9.112156146567409465e-01,8.914050628511693830e-01
3.030282177037976199e-01,3.756927847929775188e-01,7.349811573581700452e-01
8.277085351829983617e-01,2.064355530918104975e-03,7.196518633861080927e-01
6.302755753872981703e-01,9.256714136513438662e-01,6.822804277052019195e-02
1.004887844850581580e-01,3.305974830599212044e-02,3.235563719773634217e-01
6.027681593284441863e-01,7.974041239070853715e-01,2.031622736532975315e-01
9.760570393576685211e-01,1.395942184322673807e-01,3.885467534463484807e-01
3.080940490057231251e-01,2.068418774216529421e-02,1.091699802569277011e-01
1.140776146002386859e-03,3.546702372922743152e-01,3.182626146275943091e-01
9.767916772031790540e-01,8.640564267559582845e-01,5.709284007170291053e-01
4.139834174505031550e-01,3.693786906855067720e-02,1.661910582145925686e-01
4.309327678433828579e-01,2.626801074654840917e-01,1.057552546965072615e-01
7.126121170937385063e-01,2.790492281188999835e-01,7.066837099950278311e-01
6.043853871444242465e-01,9.480693251028959878e-02,2.469262947075571146e-01
3.019866123119889778e-01,9.255804354271446321e-02,4.782126081275114293e-01
9.997787865596730050e-02,9.081806151559504992e-01,8.384412854063467702e-01
8.273625199471957847e-01,6.952956549707265399e-01,3.785495158942064897e-01
4.833771763464025373e-01,3.111375352237233383e-01,9.857283211165113190e-02
6.724742936467211774e-01,2.383207814599036523e-01,7.853351609566295854e-01
8.605047001191454825e-01,4.288121288673329978e-02,7.385076835514030602e-01
1.772237928522235606e-02,3.587872312297771815e-01,6.102165811782844784e-01
8.593852769426914007e-01,3.011345661754951664e-01,5.379170500591895498e-01
7.517952597567679751e-01,9.170798085778177899e-01,7.521906657850450095e-01
9.468217499864638453e-01,2.205085651172945527e-01,3.532669978313983661e-01
2.335908052687837300e-01,4.051472442217518566e-01,3.296909931036892116e-01
3.224223371979174635e-01,6.820140861231125395e-01,6.274139686774897751e-01
6.614787426125195990e-01,3.211803748213544196e-01,1.664289517431210008e-01
9.257929886612332737e-01,7.817859598902778817e-01,6.332222940776517373e-01
9.926693614493906637e-01,7.262564249050743603e-01,8.670645223502033705e-01
4.167376505856810187e-01,3.546895004201622292e-02,5.151201515029972811e-01
5.392296757207438729e-01,8.558306278106034837e-01,8.292913322263417708e-02
1.705510076137315423e-01,3.639000716936071633e-01,6.628634764102099286e-01
6.939753672385983174e-01,9.585574308717981218e-02,8.693240715521126649e-01
8.373704228929144122e-01,6.983455985824784662e-01,1.968460353062048140e-01
7.986493124444200564e-01,7.471466483644980672e-01,6.121822788224202672e-01
3.458430447561032794e-01,7.100969784965671661e-02,1.971198602608015271e-01
9.632640157139396031e-01,3.539206552277749385e-01,8.197211065305826105e-01
1.203465870380313607e-01,8.954804885767366773e-01,2.528376752665375538e-01
4.939700150961597869e-01,6.694379693550747135e-01,6.294290780981739442e-01
5.545971301931053032e-01,5.339216995478577310e-01,5.893190329936455196e-01
5.365138570536546192e-01,5.041129883476959117e-01,3.747718484098223612e-01
7.578907796789440265e-01,6.084163325758952245e-01,9.004662303207238150e-01
6.096072324772516815e-01,6.530209352137410495e-01,9.013095520045528719e-01
7.712943329417465410e-02,6.883657877266491365e-02,3.400846175654885784e-01
1.798516534367462505e-01,3.341482900114333132e-01,3.480904806289172315e-01
5.322390206551036451e-01,5.266519522169419432e-01,6.548465675035283207e-01
6.945476010634188402e-01,7.303414730160989743e-01,2.839937934099895367e-01
5.141745322105781835e-01,7.427747266908375501e-01,3.038239072321673451e-01
3.555077834404647419e-01,6.055093322140427947e-01,2.057649061132005297e-02
5.113456174586450409e-02,5.865248306567810710e-01,9.394268086273860341e-02
7.858808993351111827e-01,3.677508518289366313e-01,6.580349200286018663e-01
4.971942398980886413e-01,8.347000665206869563e-01,3.208029163370959003e-01
5.387891305470926540e-01,9.164002297616528070e-01,8.123951858482492128e-02
4.689581402679161570e-01,8.463174107732995832e-01,9.302065548198776845e-01
2.653454157457466600e-01,8.719209938655703152e-01,2.957027638347186071e-01
2.763734647440481140e-01,9.088100784006295507e-01,2.091060562732308670e-01
6.350078724999064228e-02,2.020636355076227408e-01,5.223344959881185412e-01
7.075990162019327734e-01,5.138765716830800967e-01,8.307123657653743276e-01
2.718728731335219306e-01,5.345402977329957173e-01,8.726219879272423263e-01
2.985613481742777076e-01,4.854249041064724324e-01,3.050865602004511068e-01
9.935001210028401308e-01,8.484885195691889148e-01,7.421589057214087459e-01
3.858125558241988218e-01,3.250389332370539064e-01,5.231732177631290837e-01
5.106972077540088417e-01,1.613137062858218673e-01,5.953084232222126682e-01
3.864731007611815761e-01,2.743006134996930356e-01,4.400154721820402903e-01
2.901911132443754093e-01,1.431276506801304471e-01,1.772485740496875239e-01
5.850738246765407879e-03,4.047900450822212726e-01,8.204331844337562352e-01
8.548863477752549622e-01,1.168110999467949496e-01,5.441162629093613257e-01
4.731536754400615941e-01,8.757576331875005504e-02,4.018531489685388536e-01
7.198903037094169788e-01,4.510052495122113259e-01,6.753324399426016145e-01
9.586566916295704566e-01,6.011407482453511308e-01,4.256481734907362480e-01
2.831339953737299631e-03,6.076418791793078977e-01,8.491092326316082017e-01
6.750396068442571229e-01,9.228665325123419638e-02,1.356943568044951531e-01
1.186407040339386709e-01,9.715749504346589127e-01,2.992126214888335412e-02
4.579650576825216035e-01,1.217462886972942027e-01,5.693939374595162750e-01
8.467820808914490183e-01,6.604634642633531172e-01,2.568436964258720145e-01
7.149584898446825765e-02,8.886404967965898516e-01,1.182133859681482324e-01
9.896134848786343197e-01,8.847660420942402570e-01,3.032892042870505289e-02
5.808358281183630956e-01,5.121289662261421238e-01,7.703791329978000313e-01
3.949934589171552046e-01,2.774528012746680927e-01,9.598066100719373495e-01
1.951026533540434205e-02,8.278694791646745710e-01,6.157492826432624522e-01
5.868230781613851255e-01,6.125897962082961223e-01,7.726258895976456653e-01
4.948904640075053596e-01,7.910465946476062937e-01,8.384714963521806563e-01
2.153170021724888361e-01,3.999920338326018454e-01,8.054255393267456542e-01
4.904475335875007058e-01,9.134286600990459970e-01,3.267595077601886944e-01
1.278926402298641296e-02,9.295926691217502036e-01,2.351391077723974377e-03
9.994776140287938704e-01,7.373470957115457747e-01,6.281298831751721545e-01
3.321144411656284934e-01,9.425668310653887438e-01,9.475823686990935135e-01
4.802221480611897908e-01,4.534982075620727082e-01,8.875244182373002166e-01
7.847781680504066770e-01,1.944636200894251932e-01,4.754759054463209011e-03
7.127783435934174072e-01,6.559040466131299540e-01,9.042068224813103461e-01
8.885590407021010106e-01,6.533650894424056776e-01,1.085880939549832558e-02
9.413257368665510771e-01,4.913220256803341179e-01,5.314004063651934784e-01
1.891778309663664226e-01,2.606185618623361178e-01,8.526555768908574695e-01
3.903998462257746160e-01,6.243429527282085001e-01,4.160393982141676883e-01
6.868169919623913211e-01,1.807797387301830483e-01,6.838521777177376526e-01
4.502427543041465086e-02,7.532989534346831162e-01,2.324914412667672403e-01
7.169449061792978473e-01,9.068120325759873035e-01,9.701302353953766833e-01
4.883440001247740803e-03,1.666212058603186996e-01,4.408744419702192996e-02
9.140884762675337560e-01,8.202713053582606495e-01,6.322709001528746819e-01
7.181694497416029055e-01,1.984720170251916826e-01,3.477262363072786133e-02
5.654991724649827134e-01,5.004242856884645319e-01,4.181302344981085994e-02
4.289009723012251474e-01,9.292461169841566004e-01,2.703200489603654333e-01
9.880247685464114138e-01,8.271071756373538086e-02,1.519313190676641057e-02
7.365117333594721760e-01,8.976672005448582681e-02,2.073347977810737763e-01
8.072929575138920733e-01,9.587234835417240975e-01,1.539495022127569390e-01
8.253849902347974998e-01,1.588493553795120583e-01,9.119128741050098741e-01
2.187493328780165669e-02,3.420476287291287498e-01,4.144594770332921119e-02
5.468438506225981044e-02,4.589940002077378400e-01,6.118071729485146104e-01
1.983649857201166267e-01,6.695979139281771353e-03,6.705414104662822394e-01
6.552175960870650906e-01,1.880803920017715125e-01,8.210258965628861594e-01
6.239491961994138025e-01,8.284054204563230384e-01,3.673726029959285544e-01
3.251635548035768375e-01,5.188538394343034099e-01,1.816216139908815030e-01
9.729987631744598797e-01,3.938979901489867430e-01,1.217988218572099157e-01
9.310664212812480578e-02,6.819696777288287715e-01,1.425291428145240014e-01
7.767201227715763157e-01,3.247691642465537765e-01,5.240158577785890559e-01
4.808771196852434926e-01,4.385384472029830727e-01,5.967993152571776649e-01
4.188341999725281317e-01,9.937263525174194756e-01,7.884240671335059902e-01
2.556499319489846656e-02,7.742861495045885167e-01,8.044598387695198749e-01
7.277996416202209273e-01,5.539733051373235684e-01,8.427794373877335321e-01
7.715755107669743929e-01,5.267454602163454958e-01,1.596815260574651063e-01
3.189574967886790180e-01,8.442719589977304429e-01,7.453118326980381347e-01
5.169628705958456694e-01,6.008669493730574018e-01,7.272588831316650904e-02
6.064421232348623514e-01,3.392786547413721987e-01,8.805566755829024039e-01
3.676452428636198810e-01,4.177917064659314450e-01,5.253585915917099447e-01
6.155820061593616499e-01,1.833896951859992352e-01,6.415293757225362103e-01
4.341270594167476737e-01,9.595205801575412696e-01,6.197875360418328983e-01
8.780698554954017299e-01,6.522063110905241823e-01,5.579786932148104173e-01
7.185132266906143483e-01,3.985704207580571534e-01,5.233498979736744827e-01
1.104999831435681257e-01,3.598879211135780354e-01,9.221069051140291517e-01
7.996031836587460528e-01,9.069923141150363355e-01,3.483729920627913756e-01
3.375056313950088871e-01,3.603155536737938647e-01,7.787942784710837341e-01
9.355684220320085176e-01,7.563647944526695754e-01,3.619543211566982333e-01
6.033712797780533821e-01,8.354263242119622790e-01,4.588990089361388858e-02
2.757796064079642839e-02,9.098003391548510344e-01,3.780061117847204333e-01
7.343627051010597206e-01,3.730518543489930172e-01,1.508865244299989472e-01
1.307343689710463996e-01,7.653269033059320048e-01,4.405841140628889985e-01
8.772674829572786326e-01,3.268817668359971229e-01,8.200599880945591558e-02
9.483303075574022190e-01,9.440191253307537167e-01,7.854472131298787518e-01
6.952558530293418970e-01,1.116016168455469248e-02,5.908536867036850992e-01
5.328727767159439077e-01,5.701904495328820044e-01,3.785997234324212091e-02
6.020630078329800572e-01,5.099519368939292585e-01,6.455209449372062425e-01
4.288551711959323054e-01,8.776224774919423322e-01,9.546382051415563952e-01
8.358278201459012902e-02,2.163122519453697379e-01,6.329336740416424689e-02
9.288434988343164944e-01,8.728790128757490940e-02,3.567133957462342853e-01
3.291865347544422615e-01,8.464395625348557495e-01,8.947651030525287652e-01
3.128477737004029535e-01,3.501018954239898395e-01,3.343886447065802514e-02
1.913247758328235903e-01,3.249192475325975993e-01,9.185946676919066745e-01
9.924082488344622144e-01,1.053104674645937155e-01,9.887473073693610059e-01
9.425644372802914894e-01,9.200589123353681842e-01,3.899756176858788503e-01
3.494323698537579181e-01,6.329578296078229860e-01,4.649948841107449660e-01
2.600053809449093256e-01,6.921837765192857539e-01,9.881706214421519530e-01
8.053695296823600858e-01,8.979379980303788811e-01,5.990018564578081239e-02
4.226100501961395084e-01,8.438545270527718634e-01,3.181389867541278837e-01
9.677880500881427261e-01,4.518138707919822084e-01,6.346722828894457713e-02
9.012167296093351876e-01,1.597720415406350680e-01,7.463315963039020007e-01
7.594513422601925079e-01,6.723139026522160222e-01,6.512065042392828351e-01
8.992429011436686714e-02,6.507152308686769970e-01,8.634496434933456310e-01
7.021277365555003147e-01,4.707958503285858409e-02,1.902552569922123515e-01
9.872543868608756323e-01,8.994013458171588038e-01,5.451049219823247416e-01
3.732925329837667450e-01,3.352392414826967926e-01,7.130163382228731361e-01
8.815690030493141816e-01,4.287797474920294061e-01,2.818520270933245753e-01
4.081418393461933025e-01,5.137813955414086697e-01,8.896659245215441381e-01
9.713240007093817407e-01,9.120192364085200065e-01,1.978839563338397056e-01
6.535913715875567576e-01,1.704898705631562317e-01,1.182053745000239964e-01
9.650048291379276222e-02,3.686897942948972329e-01,2.809838794431931408e-01
4.790457387946231993e-01,5.013405061694296005e-01,7.976641320092021648e-01
4.972875339771776204e-02,9.918987264530284564e-01,7.141729632765597691e-01
3.950757236861081045e-01,4.397510471240602126e-01,8.911634611191047162e-01
9.153812141410812009e-01,3.985378121829726838e-01,6.167892772457844730e-01
2.322021944813624783e-01,9.350268106136651047e-01,9.181680683254742625e-01
9.505677780817236577e-01,6.614948612931774719e-01,5.432037393424054006e-01
9.992304463514045665e-02,1.635742615854262061e-01,9.183473826425631037e-01
6.648115470741713384e-01,1.758018615442036303e-01,8.701817493570453976e-01
9.656855561505012231e-01,6.444526857834850242e-01,4.734418681802490259e-01
6.541535737332508926e-01,4.670553461500733805e-01,6.471521787294043371e-03
8.990039537552830806e-01,8.968056723479889136e-03,9.857638230484777608e-01
9.910304746457977432e-01,4.485920810102490552e-01,4.970933356594180452e-01
6.418434360424640772e-01,9.396953103328827828e-01,7.409486961604462296e-01
7.822638472906070506e-01,7.473788853802070253e-01,4.522807904678758373e-01
3.198519377973707556e-02,5.586025091364270612e-01,3.620793361601495342e-01
4.273103785190440762e-01,1.951961154382523267e-01,3.582291054108884820e-01
