temperature_step,temperature_C,x_cm,y_cm,ux_um,uy_um,uz_um
14,632.9,0.2037,0.9887,2.614,12.324,0.01
14,632.9,1.5789,0.8571,19.829,11.051,0.074
14,632.9,1.3637,1.3842,17.237,17.581,0.015
14,632.9,0.6816,0.6915,9.3,9.251,0.047
14,632.9,0.9353,1.4213,12.357,18.023,0.132
14,632.9,1.8007,1.7359,21.88,21.229,-0.088
14,632.9,0.7528,1.383,9.881,17.49,0.143
14,632.9,0.854,0.9996,12.7,13.894,0.617
14,632.9,0.1967,0.1321,2.344,1.642,-0.039
14,632.9,1.9854,1.8249,24.395,22.455,-0.061
14,632.9,0.6073,1.1931,8.397,15.311,0.102
14,632.9,1.6034,1.2624,19.647,15.528,0.083
14,632.9,1.121,1.8156,13.954,22.269,0.039
14,632.9,0.5947,0.9004,8.074,11.625,0.151
14,632.9,0.6535,0.7816,8.76,10.262,0.186
14,632.9,0.6159,0.7491,8.39,9.806,0.131
14,632.9,1.4205,1.6089,17.411,19.628,0.0
14,632.9,1.9425,1.2928,23.898,15.889,-0.01
14,632.9,0.5158,1.8998,6.226,23.42,-0.001
14,632.9,0.7188,0.511,9.312,6.608,0.053
14,632.9,1.7401,1.1028,21.376,13.629,0.041
14,632.9,1.9836,0.6932,24.075,8.371,-0.033
14,632.9,0.4914,1.8612,6.157,22.66,-0.041
14,632.9,0.947,1.9096,11.644,23.486,-0.057
14,632.9,1.2464,1.9395,15.331,23.853,0.086
14,632.9,1.8222,0.4584,22.229,5.616,0.019
14,632.9,1.3527,1.1563,17.465,14.84,0.258
14,632.9,0.9452,0.7776,13.242,10.728,0.365
14,632.9,1.3016,0.5104,16.418,6.717,0.018
14,632.9,1.4804,0.5885,18.51,7.431,0.048
14,632.9,0.1519,0.8734,2.111,10.961,-0.035
14,632.9,1.7928,0.62,21.868,7.628,-0.017
14,632.9,0.2165,1.8278,2.615,22.568,-0.036
14,632.9,0.5741,0.5295,7.766,6.762,0.137
14,632.9,1.9733,0.7327,24.067,9.036,0.021
14,632.9,0.0474,0.4725,0.715,5.961,0.043
14,632.9,1.1713,0.4491,14.711,5.824,0.1
14,632.9,1.6144,0.8071,20.257,10.16,0.046
14,632.9,1.9956,1.2553,24.348,15.307,0.062
14,632.9,0.0902,1.819,1.236,22.212,-0.036
14,632.9,0.5321,0.0996,6.405,1.213,-0.061
14,632.9,1.3494,0.4033,16.778,5.198,0.1
14,632.9,1.3026,1.0025,17.294,13.44,0.211
14,632.9,1.2409,1.02,16.823,13.738,0.334
14,632.9,0.8465,0.8586,12.246,11.899,0.466
14,632.9,1.2023,1.5528,15.221,19.29,0.141
14,632.9,0.0232,1.5025,0.438,18.263,-0.127
14,632.9,1.9962,0.9738,24.306,11.949,0.033
14,632.9,0.043,1.2668,0.561,15.485,0.068
14,632.9,1.5978,1.9114,19.501,23.351,0.042
14,632.9,1.4213,1.7811,17.318,21.701,0.051
14,632.9,0.9102,1.9411,11.14,23.602,0.054
14,632.9,1.092,0.9821,15.986,14.091,0.638
14,632.9,0.2577,1.5905,3.301,19.588,-0.051
14,632.9,0.6912,0.9804,9.712,12.931,0.179
14,632.9,0.8278,0.222,10.175,2.82,-0.031
14,632.9,1.3008,0.2214,16.077,2.937,-0.048
14,632.9,1.2848,0.0353,15.763,0.33,0.021
14,632.9,1.6216,0.4494,19.947,5.559,0.039
14,632.9,0.2027,1.9412,2.574,23.559,-0.01
14,632.9,1.0411,0.1395,13.107,1.862,-0.067
14,632.9,1.4207,1.6862,17.554,20.648,0.037
14,632.9,1.9249,0.1242,23.42,1.371,-0.023
14,632.9,0.9615,1.8337,11.887,22.512,0.029
14,632.9,1.1721,0.2372,14.769,3.046,0.127
14,632.9,1.0162,1.193,14.361,16.308,0.494
14,632.9,0.9108,1.8792,11.387,23.02,0.011
14,632.9,1.2478,0.7525,16.323,10.072,0.169
14,632.9,0.6706,1.6278,8.629,19.991,0.134
14,632.9,0.8615,0.9809,12.858,13.705,0.562
14,632.9,0.5754,1.597,7.266,19.519,0.036
14,632.9,0.6889,1.1622,9.442,15.262,0.144
14,632.9,1.9842,1.2518,24.197,15.278,-0.017
14,632.9,0.815,1.6936,10.181,20.875,-0.024
14,632.9,1.1965,0.8716,16.312,12.106,0.32
14,632.9,0.9847,1.0785,14.883,15.355,0.825
14,632.9,0.8762,1.6287,11.345,20.101,0.117
14,632.9,0.8582,1.6381,11.011,20.115,0.113
14,632.9,0.7951,1.912,9.676,23.41,0.028
14,632.9,0.1167,0.3904,1.443,4.943,0.039
14,632.9,0.0531,0.6824,0.681,8.393,0.074
14,632.9,1.922,1.9759,23.399,24.074,-0.009
14,632.9,1.688,0.2753,20.6,3.456,0.063
14,632.9,0.8462,0.6216,11.357,8.489,0.181
14,632.9,0.2389,1.1837,3.127,14.566,-0.031
14,632.9,0.5141,0.0995,6.288,1.4,-0.031
14,632.9,0.6296,1.6324,7.834,20.2,0.031
14,632.9,1.3798,0.7207,17.658,9.418,0.135
14,632.9,0.7273,0.4783,9.188,6.314,0.052
14,632.9,1.5616,0.2487,19.09,2.994,-0.033
14,632.9,1.2312,0.9652,16.657,13.209,0.329
14,632.9,0.9215,0.8186,13.123,11.488,0.364
14,632.9,1.9262,0.0364,23.377,0.49,-0.038
14,632.9,0.4111,0.6667,5.42,8.489,-0.015
14,632.9,0.8558,1.0998,12.487,15.055,0.385
14,632.9,0.8437,0.1215,10.491,1.545,-0.007
14,632.9,0.6545,0.5782,8.5,7.441,0.083
14,632.9,0.8885,1.8888,11.047,23.013,0.05
14,632.9,1.7413,0.0749,21.107,0.928,-0.048
14,632.9,1.5898,0.8084,19.735,10.05,0.06
14,632.9,1.2529,1.2834,16.107,16.508,0.144
14,632.9,0.9433,1.5906,11.912,19.748,0.021
14,632.9,1.7263,1.0235,21.277,12.81,0.113
14,632.9,1.6298,1.3179,20.06,16.117,0.003
14,632.9,0.9002,0.2322,11.153,3.062,0.031
14,632.9,0.7731,1.832,9.573,22.475,0.107
14,632.9,1.7297,0.6034,21.266,7.478,0.018
14,632.9,0.8752,0.4599,11.085,6.274,0.015
14,632.9,1.8119,1.4227,22.096,17.352,0.084
14,632.9,1.5934,1.741,19.478,21.274,0.018
14,632.9,1.0207,1.0219,15.882,15.171,0.927
14,632.9,0.3418,1.9484,4.337,23.728,0.031
14,632.9,1.4163,0.6083,17.76,7.895,0.026
14,632.9,0.9405,1.3958,12.451,17.801,0.168
14,632.9,0.7872,1.6089,10.015,19.691,-0.005
14,632.9,0.927,1.506,11.955,18.579,0.103
14,632.9,1.303,0.3126,16.138,4.084,0.029
14,632.9,1.6651,0.9055,20.475,11.347,0.051
14,632.9,1.6975,1.6032,20.92,19.502,-0.068
14,632.9,1.8763,1.1837,22.965,14.519,0.046
14,632.9,1.53,1.9806,18.751,24.264,-0.032
14,632.9,1.2118,1.6511,15.119,20.459,0.07
14,632.9,1.5016,0.0665,18.25,0.966,-0.039
14,632.9,0.0749,1.4447,0.892,17.75,-0.003
14,632.9,1.0966,1.956,13.561,24.015,0.026
14,632.9,1.2702,1.3126,16.383,16.612,0.178
14,632.9,0.9286,0.5071,12.036,6.814,0.179
14,632.9,0.5326,1.576,6.855,19.298,0.007
14,632.9,1.5865,1.303,19.595,16.104,0.001
14,632.9,1.2203,0.8931,16.322,12.16,0.367
14,632.9,1.0989,0.3403,13.805,4.58,0.04
14,632.9,0.7961,0.9505,11.45,13.182,0.357
14,632.9,1.7595,1.673,21.482,20.556,-0.025
14,632.9,0.8234,1.195,11.562,15.819,0.329
14,632.9,0.5587,1.954,7.005,23.87,-0.023
14,632.9,0.9865,1.1698,13.901,15.977,0.37
14,632.9,1.245,0.7271,16.202,9.694,0.209
14,632.9,0.8641,0.5177,11.334,6.751,0.064
14,632.9,0.1218,1.3369,1.664,16.385,-0.059
14,632.9,1.4669,0.4769,18.407,6.296,0.047
14,632.9,1.108,0.1308,13.637,1.575,0.065
14,632.9,1.8741,0.0268,22.982,0.406,0.016
14,632.9,0.052,1.0896,0.666,13.309,-0.009
14,632.9,0.069,1.5745,1.03,19.276,-0.032
14,632.9,1.8752,1.1637,23.009,14.194,-0.002
14,632.9,0.8782,1.3571,11.77,17.36,0.225
14,632.9,0.1186,1.6938,1.432,20.626,-0.036
14,632.9,1.0365,1.6938,12.828,20.867,0.039
14,632.9,1.7437,1.3878,21.39,17.203,0.085
14,632.9,1.2544,1.033,16.814,13.906,0.326
14,632.9,1.36,1.6576,16.878,20.608,-0.01
14,632.9,1.5582,0.3301,19.018,4.015,0.029
14,632.9,0.9203,0.8032,13.078,11.182,0.344
14,632.9,0.451,1.7579,5.557,21.681,-0.041
14,632.9,1.9226,1.1413,23.442,14.145,0.068
14,632.9,0.6327,0.8172,8.64,10.774,0.242
14,632.9,1.3508,1.4219,17.083,17.735,0.12
14,632.9,0.8497,1.4205,11.241,17.907,0.038
14,632.9,1.6138,1.1348,20.047,14.215,0.13
14,632.9,1.4405,1.6918,17.722,20.868,0.034
14,632.9,1.2152,0.8455,16.378,11.543,0.297
14,632.9,1.3088,1.7122,16.252,21.036,0.114
14,632.9,1.4812,0.3833,18.406,4.739,-0.061
14,632.9,1.8336,0.3911,22.205,4.959,-0.001
14,632.9,0.9923,0.6901,13.393,9.416,0.145
14,632.9,1.1735,1.7405,14.648,21.629,0.059
14,632.9,1.8492,1.597,22.653,19.459,-0.038
14,632.9,1.0442,0.7392,14.191,10.377,0.281
14,632.9,1.6162,0.2764,19.846,3.569,-0.015
14,632.9,0.1186,0.6801,1.555,8.364,0.117
14,632.9,0.732,1.757,9.219,21.624,0.022
14,632.9,0.6721,0.6138,8.845,8.027,0.093
14,632.9,0.7571,1.8668,9.282,22.738,0.006
14,632.9,1.1345,0.1315,13.85,1.67,0.075
14,632.9,1.4278,0.6181,17.954,8.071,0.113
14,632.9,0.0561,0.491,0.794,6.073,-0.022
14,632.9,1.7144,0.6615,21.379,8.233,0.002
14,632.9,1.6723,1.6241,20.333,19.958,-0.056
14,632.9,1.4964,1.5839,18.445,19.512,0.038
14,632.9,1.6231,1.1335,20.364,14.113,0.122
14,632.9,1.1137,0.1742,13.791,2.192,0.122
14,632.9,1.2979,1.6302,16.093,20.084,0.025
14,632.9,1.8666,0.1695,22.757,2.263,0.019
14,632.9,0.8884,1.1676,12.737,15.576,0.384
14,632.9,1.7014,0.7081,20.934,8.745,0.02
14,632.9,1.2502,1.4602,16.101,18.204,0.147
14,632.9,1.0628,0.6882,14.092,9.393,0.317
14,632.9,1.5017,1.5745,18.648,19.601,0.084
14,632.9,1.1058,0.5672,14.307,7.549,0.037
14,632.9,1.9283,1.9432,23.396,23.605,0.04
14,632.9,1.4867,1.2272,18.735,15.386,0.123
14,632.9,0.3643,0.5094,4.859,6.316,0.008
14,632.9,1.347,1.8763,16.509,22.985,-0.022
14,632.9,1.0454,1.1124,15.278,15.488,0.559
14,632.9,0.7202,1.9613,8.885,23.928,0.004
14,632.9,0.2763,0.1281,3.472,1.635,0.006
14,632.9,1.5476,1.7782,18.882,21.637,-0.023
14,632.9,1.0821,0.8148,14.965,11.346,0.465
14,632.9,0.7924,1.8673,9.815,22.846,0.045
14,632.9,1.6273,0.7913,20.043,10.023,-0.036
14,632.9,0.9822,1.0152,15.168,15.377,1.076
14,632.9,0.1101,1.8949,1.381,23.006,-0.027
14,632.9,1.4428,0.0534,17.602,0.574,0.038
14,632.9,1.5746,0.303,19.398,3.838,0.005
14,632.9,0.7989,1.6945,9.852,20.966,0.003
14,632.9,0.7128,1.5936,9.253,19.602,0.066
14,632.9,0.2221,0.1242,2.965,1.624,-0.018
14,632.9,1.107,1.1052,15.753,15.314,0.515
14,632.9,1.958,1.7721,23.853,21.672,0.129
14,632.9,1.1712,0.7346,15.517,9.897,0.151
14,632.9,0.9474,1.1128,13.915,15.358,0.59
14,632.9,0.1737,0.9824,2.176,12.184,-0.006
14,632.9,0.1625,1.9218,2.123,23.523,-0.054
14,632.9,1.2089,1.3214,15.678,16.895,0.219
14,632.9,0.3503,1.5639,4.479,19.213,-0.08
14,632.9,0.6544,1.264,8.83,16.01,0.137
14,632.9,1.8065,1.6328,22.141,20.084,0.076
14,632.9,1.1902,0.1071,14.659,1.301,-0.027
14,632.9,1.6829,1.9204,20.612,23.466,-0.005
14,632.9,1.5117,1.1823,18.958,14.842,0.107
14,632.9,1.9497,0.4542,23.831,5.388,-0.036
14,632.9,1.3851,0.694,17.667,9.101,0.172
14,632.9,1.125,0.8899,15.806,12.446,0.494
14,632.9,0.3675,0.2726,4.566,3.322,0.003
14,632.9,1.6309,0.4357,20.12,5.371,0.008
14,632.9,0.1498,0.0172,1.879,0.284,0.052
14,632.9,0.8527,1.8637,10.651,22.836,0.115
14,632.9,0.2717,1.9955,3.295,24.394,-0.076
14,632.9,1.0706,1.1454,15.218,15.545,0.433
14,632.9,0.4536,0.9985,6.323,12.595,0.025
14,632.9,0.4046,0.4643,5.187,5.728,-0.025
14,632.9,1.6998,0.0665,20.961,0.974,-0.034
14,632.9,1.7303,1.2009,21.354,14.695,-0.007
14,632.9,1.718,1.4714,21.039,18.202,0.014
14,632.9,1.1263,0.6377,14.649,8.558,0.159
14,632.9,1.1599,0.2748,14.352,3.273,-0.062
14,632.9,1.7104,1.4546,21.086,17.944,0.069
14,632.9,1.398,0.0499,17.195,0.598,-0.002
14,632.9,0.288,0.9034,3.757,11.253,-0.032
14,632.9,0.2247,1.4001,3.017,17.222,-0.031
14,632.9,0.4592,0.8046,6.144,10.195,0.008
14,632.9,1.7673,0.8885,21.847,10.939,-0.022
14,632.9,1.8688,1.0105,23.04,12.234,0.12
14,632.9,0.8777,1.0936,12.76,15.063,0.545
14,632.9,1.6134,1.7721,19.672,21.626,-0.002
14,632.9,1.0175,1.9812,12.502,24.279,0.054
14,632.9,1.7065,1.4824,21.119,18.338,-0.081
14,632.9,0.6981,1.6238,8.871,19.962,-0.004
14,632.9,1.7008,0.8766,21.171,10.944,0.083
14,632.9,1.4692,1.6124,18.227,19.906,-0.04
14,632.9,1.5229,1.0831,19.176,13.673,0.035
14,632.9,0.1981,1.6119,2.56,19.694,0.02
14,632.9,0.4011,0.2874,4.893,3.5,0.033
14,632.9,0.5401,0.2591,6.938,3.35,-0.113
14,632.9,0.4857,0.4896,6.347,6.321,0.054
14,632.9,1.5705,1.033,19.586,12.902,0.057
14,632.9,0.4448,0.233,5.592,2.896,0.055
14,632.9,0.554,0.3386,7.081,4.392,0.018
14,632.9,0.3189,1.8083,3.893,22.012,0.011
14,632.9,1.3295,1.0998,17.35,14.417,0.259
14,632.9,1.5441,1.1592,19.324,14.496,0.064
14,632.9,0.6018,0.3721,7.827,4.8,-0.025
14,632.9,1.0007,0.3678,12.704,4.8,0.023
14,632.9,0.271,0.2842,3.355,3.687,-0.014
14,632.9,0.1944,1.6866,2.484,20.688,-0.034
14,632.9,1.2085,0.4071,15.143,5.346,0.084
14,632.9,1.7222,1.0269,21.271,12.65,0.062
14,632.9,0.616,0.937,8.412,12.017,0.121
14,632.9,0.9769,0.1782,12.105,2.271,0.038
14,632.9,0.9176,1.8806,11.323,22.926,0.097
14,632.9,0.8231,0.6263,10.943,8.379,0.068
14,632.9,0.3727,1.8657,4.717,22.621,0.054
14,632.9,0.2105,1.1118,2.938,13.83,0.093
14,632.9,0.9039,1.1327,13.22,15.425,0.543
14,632.9,0.4399,1.5848,5.457,19.411,0.044
14,632.9,0.6777,1.3129,9.168,16.46,0.18
14,632.9,1.4699,1.9815,18.017,24.202,0.106
14,632.9,1.9902,0.8092,24.446,10.008,-0.05
14,632.9,1.4383,0.8655,18.268,11.114,0.149
14,632.9,0.3178,0.4963,4.074,6.382,-0.035
14,632.9,1.1473,1.3938,14.873,17.711,0.084
14,632.9,1.0674,1.5036,13.618,18.848,0.081
14,632.9,0.0975,0.7677,1.312,9.532,-0.018
14,632.9,0.7808,0.1167,9.394,1.71,-0.023
14,632.9,1.9829,0.0196,24.186,0.305,-0.059
14,632.9,0.4564,0.462,5.623,6.047,0.073
14,632.9,1.0471,0.8331,14.958,11.889,0.528
14,632.9,0.3588,1.3392,4.873,16.652,-0.013
14,632.9,0.159,1.8306,1.995,22.381,-0.013
14,632.9,1.0657,1.3221,14.226,17.189,0.187
14,632.9,0.1476,0.4391,1.883,5.48,-0.05
14,632.9,1.1244,1.3353,14.773,17.205,0.216
14,632.9,0.8062,1.1077,11.618,14.966,0.32
14,632.9,0.6967,0.7049,9.408,9.35,0.119
14,632.9,1.8283,0.1324,22.427,1.56,0.032
14,632.9,0.1915,1.8306,2.411,22.154,0.03
14,632.9,0.792,0.4614,10.068,6.114,0.1
14,632.9,1.9669,0.6486,23.908,7.968,-0.025
14,632.9,0.0955,1.0333,1.302,12.643,0.027
14,632.9,0.3967,0.4994,5.229,6.289,0.023
14,632.9,0.4248,0.6275,5.577,7.938,0.068
14,632.9,1.1812,0.0087,14.55,0.128,-0.045
14,632.9,0.914,0.893,13.408,12.562,0.56
14,632.9,0.7907,0.8406,11.045,11.637,0.291
14,632.9,0.0432,1.3757,0.787,16.86,-0.006
14,632.9,1.2627,0.5522,15.979,7.281,0.172
14,632.9,1.035,0.4339,13.024,5.784,0.13
14,632.9,0.5549,0.786,7.468,10.291,0.034
14,632.9,0.461,1.8996,5.847,23.175,0.017
14,632.9,1.4368,1.0023,18.343,12.869,0.165
14,632.9,1.7812,1.0842,21.726,13.271,0.032
14,632.9,0.8652,0.3862,10.979,4.913,0.095
14,632.9,0.5802,1.7234,7.21,21.207,-0.097
14,632.9,0.9523,0.7344,13.167,10.181,0.314
14,632.9,0.3544,0.4842,4.513,6.033,-0.049
14,632.9,0.0199,0.5528,0.329,6.781,-0.112
14,632.9,1.3642,0.5033,16.947,6.447,0.11
14,632.9,0.4951,1.5969,6.232,19.632,-0.037
14,632.9,1.3702,1.4172,17.069,17.739,0.068
14,632.9,0.665,1.7668,8.345,21.513,0.085
14,632.9,1.1007,0.7072,14.518,9.691,0.248
14,632.9,0.6792,1.7621,8.497,21.689,0.096
14,632.9,1.4702,1.4298,18.318,17.71,0.029
14,632.9,1.061,0.2153,13.259,2.923,0.063
14,632.9,0.1546,1.697,2.107,20.783,-0.072
14,632.9,1.2906,1.6119,16.108,19.814,0.044
14,632.9,0.3914,0.0723,4.851,0.776,-0.067
14,632.9,0.8901,0.8149,12.656,11.366,0.341
14,632.9,0.7369,1.1403,10.199,14.961,0.278
14,632.9,1.5717,1.8146,19.322,22.102,0.029
14,632.9,0.3098,1.7844,3.907,21.789,0.058
14,632.9,0.3505,0.4604,4.533,5.828,-0.055
14,632.9,0.8069,0.9316,11.619,12.892,0.577
14,632.9,1.6026,0.678,19.953,8.519,0.134
14,632.9,0.9602,0.4608,12.425,6.126,0.158
14,632.9,0.9239,0.1726,11.334,2.235,-0.013
14,632.9,1.2921,1.3256,16.605,16.754,0.139
14,632.9,0.4492,0.8366,5.934,10.451,0.058
14,632.9,0.9719,1.5144,12.393,18.799,0.025
14,632.9,1.2115,0.2798,14.973,3.626,0.043
14,632.9,0.4126,1.5413,5.299,18.908,-0.017
14,632.9,0.0678,1.3632,0.968,16.694,-0.062
14,632.9,1.7626,0.6514,21.532,8.035,0.036
14,632.9,0.2442,1.5064,3.153,18.363,0.023
14,632.9,1.6514,0.7668,20.579,9.622,0.103
14,632.9,1.2224,0.7456,16.089,10.226,0.145
14,632.9,0.2607,1.4729,3.242,18.141,0.105
14,632.9,1.0417,0.3414,13.259,4.34,0.028
14,632.9,0.1596,1.4558,2.235,17.593,0.043
14,632.9,1.67,1.2956,20.562,16.022,-0.057
14,632.9,0.1894,1.8919,2.259,22.867,-0.018
14,632.9,1.5618,1.4475,19.311,17.926,0.017
14,632.9,1.5589,0.8208,19.286,10.398,0.058
14,632.9,1.363,1.8741,16.715,22.932,-0.025
14,632.9,1.266,0.6086,16.124,7.859,0.083
14,632.9,1.5698,1.9455,19.198,23.658,-0.001
14,632.9,0.7982,1.3529,10.614,17.048,0.17
14,632.9,0.3188,1.7644,4.01,21.71,-0.004
14,632.9,1.5554,1.8814,18.921,22.798,0.023
14,632.9,0.5625,0.5317,7.39,6.778,-0.016
14,632.9,0.8565,1.3954,11.32,17.84,0.149
14,632.9,1.8207,1.6497,22.069,20.28,-0.063
14,632.9,0.9072,1.5806,11.52,19.776,0.093
14,632.9,1.1442,1.0045,16.279,13.883,0.502
14,632.9,0.4115,0.3292,5.085,4.224,0.1
14,632.9,0.3011,1.1172,4.003,13.735,-0.021
14,632.9,0.3883,1.9679,4.762,23.86,-0.002
14,632.9,1.0295,0.1391,12.641,1.725,0.061
14,632.9,1.3115,1.326,16.896,16.724,0.103
14,632.9,0.9458,0.9036,14.038,13.044,0.647
14,632.9,0.8207,1.8737,10.103,22.861,0.03
14,632.9,1.8746,0.3095,22.804,3.828,-0.035
14,632.9,1.2393,1.4623,15.681,18.279,0.126
14,632.9,0.8118,0.3561,10.279,4.757,0.074
14,632.9,0.6806,1.7926,8.427,21.947,0.04
14,632.9,0.9175,0.0939,11.304,1.328,0.028
14,632.9,0.9493,1.7154,12.102,21.079,0.033
14,632.9,0.5322,1.335,7.046,16.601,-0.005
14,632.9,1.9702,0.9907,24.22,12.269,0.003
14,632.9,1.2561,1.4855,15.881,18.632,0.189
14,632.9,0.8908,1.9517,10.993,23.744,-0.002
14,632.9,1.2275,1.3173,15.956,16.841,0.079
14,632.9,0.3702,0.3958,4.458,4.91,0.053
14,632.9,0.0123,1.7282,0.147,21.0,-0.021
14,632.9,1.824,0.9648,22.465,11.917,0.016
14,632.9,0.4783,0.4862,6.2,6.104,0.043
14,632.9,0.6578,1.2234,9.027,15.565,0.134
14,632.9,1.425,0.8188,18.094,10.611,0.133
14,632.9,0.8272,0.512,10.847,6.76,0.115
14,632.9,1.4627,1.9573,17.786,23.88,0.004
14,632.9,0.7164,1.4362,9.319,17.897,0.08
14,632.9,1.7621,0.5086,21.49,6.294,0.032
14,632.9,0.9506,0.852,13.875,12.105,0.593
14,632.9,1.7717,0.0719,21.659,0.945,-0.084
14,632.9,1.1473,0.5551,14.771,7.369,0.066
14,632.9,1.0813,1.3386,14.27,17.201,0.256
14,632.9,1.9726,0.3429,23.848,4.229,0.005
14,632.9,0.0149,0.378,0.072,4.666,0.084
14,632.9,0.2521,0.154,3.035,1.856,0.019
14,632.9,0.6726,1.1385,9.442,14.636,0.218
14,632.9,1.1184,1.9451,13.855,23.769,-0.012
14,632.9,1.9706,1.7366,24.103,21.327,-0.037
14,632.9,0.6423,1.348,8.672,16.92,0.106
14,632.9,1.3653,0.7631,17.445,10.009,0.121
14,632.9,0.5027,1.1839,6.746,14.937,0.111
14,632.9,1.2534,1.4992,16.005,18.552,0.068
14,632.9,1.5462,0.6923,19.172,8.724,0.093
14,632.9,1.4778,0.5356,18.457,6.775,0.129
14,632.9,0.5983,1.6175,7.519,20.062,0.04
14,632.9,1.5177,0.108,18.544,1.419,0.08
14,632.9,0.8039,1.3538,10.547,17.159,0.218
14,632.9,1.2182,0.0626,15.029,0.761,-0.009
14,632.9,1.5452,1.3743,19.314,17.087,0.04
14,632.9,1.4111,1.9351,17.267,23.666,-0.008
14,632.9,1.5185,1.8215,18.508,22.272,0.068
14,632.9,0.9972,1.382,13.223,17.495,0.154
14,632.9,0.1039,1.5485,1.461,18.92,0.114
14,632.9,1.2664,1.443,16.122,18.074,0.035
14,632.9,0.3683,1.6467,4.66,20.023,-0.022
14,632.9,0.4831,1.8074,5.935,21.905,-0.001
14,632.9,0.9837,0.4468,12.711,5.895,0.006
14,632.9,1.3741,1.7855,16.793,21.955,-0.023
14,632.9,1.3198,0.428,16.49,5.603,0.063
14,632.9,0.0667,1.3441,0.927,16.604,-0.039
14,632.9,0.7196,0.4123,9.091,5.456,0.046
14,632.9,1.2821,0.5034,16.292,6.73,0.011
14,632.9,1.7742,1.3318,21.73,16.28,0.029
14,632.9,0.846,0.7488,11.785,10.143,0.238
14,632.9,1.6011,1.1019,19.898,13.83,-0.092
14,632.9,0.1674,0.4003,2.202,5.035,0.103
14,632.9,0.733,1.6829,9.154,20.74,0.001
14,632.9,1.8564,0.3159,22.734,3.922,0.033
14,632.9,0.5277,0.1082,6.377,1.449,-0.084
14,632.9,0.8559,0.4622,10.91,5.89,0.125
14,632.9,1.1353,1.0567,16.153,14.75,0.554
14,632.9,0.7397,0.2002,9.296,2.671,0.097
14,632.9,0.4699,1.3741,6.332,17.09,-0.011
14,632.9,1.7525,1.7631,21.41,21.575,-0.002
14,632.9,0.8015,0.0327,9.952,0.404,-0.018
14,632.9,0.7515,1.6928,9.551,20.831,0.055
14,632.9,1.6933,1.9291,20.385,23.332,-0.006
14,632.9,0.4841,0.1022,6.019,1.438,-0.075
14,632.9,0.077,1.429,1.058,17.369,-0.081
14,632.9,0.4458,1.0347,5.859,13.053,0.033
14,632.9,1.6035,1.94,19.646,23.611,0.084
14,632.9,0.1061,0.8932,1.391,10.949,0.021
14,632.9,0.6708,0.8064,9.098,10.776,0.138
14,632.9,1.5865,1.7378,19.46,21.183,0.013
14,632.9,0.8382,1.3912,11.071,17.582,0.104
14,632.9,0.5266,1.7888,6.689,21.986,0.065
14,632.9,1.3608,0.7411,17.426,9.461,0.132
14,632.9,1.1236,1.4785,14.393,18.555,-0.013
14,632.9,0.3068,0.2404,3.945,2.872,-0.065
14,632.9,0.1945,1.3164,2.561,16.117,-0.018
14,632.9,1.2078,0.2827,15.032,3.944,0.023
14,632.9,1.2924,1.13,16.88,14.708,0.149
14,632.9,0.5246,0.3862,6.678,4.954,0.057
14,632.9,0.2954,0.1997,3.63,2.441,-0.001
14,632.9,1.9551,1.0262,23.857,12.693,-0.009
14,632.9,1.8997,1.3199,23.37,16.175,-0.048
14,632.9,0.7546,1.0135,10.708,13.676,0.295
14,632.9,0.9824,0.5966,12.777,8.029,0.063
14,632.9,0.8407,1.7339,10.668,21.424,-0.013
14,632.9,0.4148,1.1514,5.522,14.409,0.002
14,632.9,1.0052,1.3111,13.448,17.116,0.2
14,632.9,0.1107,1.6036,1.379,19.505,-0.072
14,632.9,1.4009,0.1548,17.273,2.034,0.038
14,632.9,1.8096,0.1961,22.108,2.434,-0.076
14,632.9,0.3437,1.5383,4.423,18.926,0.038
14,632.9,1.1618,1.3325,15.244,17.144,0.186
14,632.9,1.9849,1.97,24.175,24.102,-0.023
14,632.9,1.3275,1.396,16.794,17.41,0.131
14,632.9,1.8476,1.182,22.934,14.643,0.075
14,632.9,0.5897,1.0039,8.009,13.021,0.054
14,632.9,0.3104,1.3823,4.229,17.141,-0.032
14,632.9,1.4188,0.0773,17.348,1.133,0.066
14,632.9,0.0987,0.4808,1.349,5.773,0.009
14,632.9,1.4816,1.213,18.633,15.318,0.047
14,632.9,0.7636,1.7601,9.46,21.692,0.022
14,632.9,1.6037,1.9317,19.562,23.574,0.087
14,632.9,1.6829,1.559,20.683,19.011,0.121
14,632.9,0.5588,0.7137,7.374,9.14,0.16
14,632.9,1.1274,1.6783,14.136,20.743,0.003
14,632.9,1.7347,1.4529,21.383,17.704,0.009
14,632.9,1.1481,0.2602,14.294,3.553,0.006
14,632.9,0.6724,0.904,9.295,12.001,0.291
14,632.9,0.17,0.9751,2.248,12.023,0.082
14,632.9,1.5886,0.2185,19.507,2.89,-0.051
14,632.9,1.0152,0.9283,15.462,13.702,0.703
14,632.9,0.1091,0.8478,1.381,10.605,-0.052
14,632.9,1.7005,0.6869,20.946,8.55,0.012
14,632.9,1.9969,0.5481,24.364,6.8,0.011
14,632.9,1.0321,1.2651,14.068,16.527,0.275
14,632.9,0.8703,1.9204,10.724,23.46,0.085
14,632.9,0.4921,0.8695,6.66,11.061,-0.04
14,632.9,1.6782,1.4155,20.832,17.567,-0.04
14,632.9,0.0689,0.0184,0.88,0.24,0.001
