x_cm,y_cm,z_cm,damage_index,is_cracked
3.59,2.462,4.082,0.0776,0
3.59,2.462,4.184,0.0419,0
3.59,2.462,4.286,0.0302,0
3.59,2.462,4.388,0.0289,0
3.59,2.462,4.49,0.0261,0
3.59,2.462,4.592,0.0506,0
3.59,2.462,4.694,0.0197,0
3.59,2.462,4.796,0.0208,0
3.59,2.462,4.898,0.0226,0
3.59,2.462,5.0,0.0372,0
3.59,2.564,0.0,0.0233,0
3.59,2.564,0.102,0.0397,0
3.59,2.564,0.204,0.0308,0
3.59,2.564,0.306,0.0195,0
3.59,2.564,0.408,0.0319,0
3.59,2.564,0.51,0.0281,0
3.59,2.564,0.612,0.0215,0
3.59,2.564,0.714,0.0385,0
3.59,2.564,0.816,0.0435,0
3.59,2.564,0.918,0.0729,0
3.59,2.564,1.02,0.2251,1
3.59,2.564,1.122,0.0475,0
3.59,2.564,1.224,0.0416,0
3.59,2.564,1.327,0.0251,0
3.59,2.564,1.429,0.0336,0
3.59,2.564,1.531,0.0236,0
3.59,2.564,1.633,0.0257,0
3.59,2.564,1.735,0.0202,0
3.59,2.564,1.837,0.0378,0
3.59,2.564,1.939,0.117,0
3.59,2.564,2.041,0.1589,1
3.59,2.564,2.143,0.0376,0
3.59,2.564,2.245,0.0379,0
3.59,2.564,2.347,0.0388,0
3.59,2.564,2.449,0.0226,0
3.59,2.564,2.551,0.0308,0
3.59,2.564,2.653,0.0346,0
3.59,2.564,2.755,0.015,0
3.59,2.564,2.857,0.0389,0
3.59,2.564,2.959,0.1694,1
3.59,2.564,3.061,0.1278,0
3.59,2.564,3.163,0.0378,0
3.59,2.564,3.265,0.0238,0
3.59,2.564,3.367,0.0303,0
3.59,2.564,3.469,0.0236,0
3.59,2.564,3.571,0.0162,0
3.59,2.564,3.673,0.0261,0
3.59,2.564,3.776,0.0274,0
3.59,2.564,3.878,0.0526,0
3.59,2.564,3.98,0.2229,1
3.59,2.564,4.082,0.0705,0
3.59,2.564,4.184,0.0273,0
3.59,2.564,4.286,0.0266,0
3.59,2.564,4.388,0.0224,0
3.59,2.564,4.49,0.0274,0
3.59,2.564,4.592,0.0178,0
3.59,2.564,4.694,0.0321,0
3.59,2.564,4.796,0.0141,0
3.59,2.564,4.898,0.0298,0
3.59,2.564,5.0,0.0387,0
3.59,2.667,0.0,0.0145,0
3.59,2.667,0.102,0.0136,0
3.59,2.667,0.204,0.0207,0
3.59,2.667,0.306,0.0249,0
3.59,2.667,0.408,0.0168,0
3.59,2.667,0.51,0.0084,0
3.59,2.667,0.612,0.0401,0
3.59,2.667,0.714,0.0302,0
3.59,2.667,0.816,0.0391,0
3.59,2.667,0.918,0.0781,0
3.59,2.667,1.02,0.2213,1
3.59,2.667,1.122,0.0486,0
3.59,2.667,1.224,0.0081,0
3.59,2.667,1.327,0.0546,0
3.59,2.667,1.429,0.0107,0
3.59,2.667,1.531,0.0353,0
3.59,2.667,1.633,0.0284,0
3.59,2.667,1.735,0.0232,0
3.59,2.667,1.837,0.0476,0
3.59,2.667,1.939,0.1033,0
3.59,2.667,2.041,0.1502,1
3.59,2.667,2.143,0.0457,0
3.59,2.667,2.245,0.0187,0
3.59,2.667,2.347,0.0235,0
3.59,2.667,2.449,0.0207,0
3.59,2.667,2.551,0.0334,0
3.59,2.667,2.653,0.0275,0
3.59,2.667,2.755,0.033,0
3.59,2.667,2.857,0.0395,0
3.59,2.667,2.959,0.1588,1
3.59,2.667,3.061,0.1064,0
3.59,2.667,3.163,0.0179,0
3.59,2.667,3.265,0.0136,0
3.59,2.667,3.367,0.0379,0
3.59,2.667,3.469,0.0413,0
3.59,2.667,3.571,0.0279,0
3.59,2.667,3.673,0.0117,0
3.59,2.667,3.776,0.0203,0
3.59,2.667,3.878,0.0733,0
3.59,2.667,3.98,0.2166,1
3.59,2.667,4.082,0.084,0
3.59,2.667,4.184,0.0273,0
3.59,2.667,4.286,0.0221,0
3.59,2.667,4.388,0.0318,0
3.59,2.667,4.49,0.0323,0
3.59,2.667,4.592,0.0329,0
3.59,2.667,4.694,0.0413,0
3.59,2.667,4.796,0.0236,0
3.59,2.667,4.898,0.0241,0
3.59,2.667,5.0,0.0139,0
3.59,2.769,0.0,0.0401,0
3.59,2.769,0.102,0.0433,0
3.59,2.769,0.204,0.048,0
3.59,2.769,0.306,0.0166,0
3.59,2.769,0.408,0.0177,0
3.59,2.769,0.51,0.0363,0
3.59,2.769,0.612,0.033,0
3.59,2.769,0.714,0.0137,0
3.59,2.769,0.816,0.0307,0
3.59,2.769,0.918,0.0671,0
3.59,2.769,1.02,0.22,1
3.59,2.769,1.122,0.0613,0
3.59,2.769,1.224,0.0372,0
3.59,2.769,1.327,0.0208,0
3.59,2.769,1.429,0.0169,0
3.59,2.769,1.531,0.0249,0
3.59,2.769,1.633,0.025,0
3.59,2.769,1.735,0.0377,0
3.59,2.769,1.837,0.0316,0
3.59,2.769,1.939,0.1154,0
3.59,2.769,2.041,0.1631,1
3.59,2.769,2.143,0.0385,0
3.59,2.769,2.245,0.0462,0
3.59,2.769,2.347,0.0277,0
3.59,2.769,2.449,0.0192,0
3.59,2.769,2.551,0.0244,0
3.59,2.769,2.653,0.0181,0
3.59,2.769,2.755,0.024,0
3.59,2.769,2.857,0.0581,0
3.59,2.769,2.959,0.1686,1
3.59,2.769,3.061,0.1161,0
3.59,2.769,3.163,0.0418,0
3.59,2.769,3.265,0.0271,0
3.59,2.769,3.367,0.0053,0
3.59,2.769,3.469,0.0271,0
3.59,2.769,3.571,0.028,0
3.59,2.769,3.673,0.0224,0
3.59,2.769,3.776,0.0374,0
3.59,2.769,3.878,0.0571,0
3.59,2.769,3.98,0.2024,1
3.59,2.769,4.082,0.0788,0
3.59,2.769,4.184,0.0356,0
3.59,2.769,4.286,0.0196,0
3.59,2.769,4.388,0.0158,0
3.59,2.769,4.49,0.0349,0
3.59,2.769,4.592,0.0225,0
3.59,2.769,4.694,0.0365,0
3.59,2.769,4.796,0.0197,0
3.59,2.769,4.898,0.034,0
3.59,2.769,5.0,0.0243,0
3.59,2.872,0.0,0.0365,0
3.59,2.872,0.102,0.0328,0
3.59,2.872,0.204,0.0278,0
3.59,2.872,0.306,0.0093,0
3.59,2.872,0.408,0.0268,0
3.59,2.872,0.51,0.0093,0
3.59,2.872,0.612,0.0466,0
3.59,2.872,0.714,0.0327,0
3.59,2.872,0.816,0.0187,0
3.59,2.872,0.918,0.0806,0
3.59,2.872,1.02,0.2289,1
3.59,2.872,1.122,0.0351,0
3.59,2.872,1.224,0.0222,0
3.59,2.872,1.327,0.0274,0
3.59,2.872,1.429,0.0266,0
3.59,2.872,1.531,0.0024,0
3.59,2.872,1.633,0.0395,0
3.59,2.872,1.735,0.0158,0
3.59,2.872,1.837,0.0418,0
3.59,2.872,1.939,0.0946,0
3.59,2.872,2.041,0.1573,1
3.59,2.872,2.143,0.0404,0
3.59,2.872,2.245,0.0311,0
3.59,2.872,2.347,0.0287,0
3.59,2.872,2.449,0.0345,0
3.59,2.872,2.551,0.0376,0
3.59,2.872,2.653,0.0151,0
3.59,2.872,2.755,0.0199,0
3.59,2.872,2.857,0.0377,0
3.59,2.872,2.959,0.1788,1
3.59,2.872,3.061,0.1202,0
3.59,2.872,3.163,0.0419,0
3.59,2.872,3.265,0.0318,0
3.59,2.872,3.367,0.0249,0
3.59,2.872,3.469,0.0249,0
3.59,2.872,3.571,0.0176,0
3.59,2.872,3.673,0.0367,0
3.59,2.872,3.776,0.0346,0
3.59,2.872,3.878,0.0635,0
3.59,2.872,3.98,0.2234,1
3.59,2.872,4.082,0.0802,0
3.59,2.872,4.184,0.034,0
3.59,2.872,4.286,0.0122,0
3.59,2.872,4.388,0.0222,0
3.59,2.872,4.49,0.0161,0
3.59,2.872,4.592,0.0195,0
3.59,2.872,4.694,0.0408,0
3.59,2.872,4.796,0.0026,0
3.59,2.872,4.898,0.025,0
3.59,2.872,5.0,0.0205,0
3.59,2.974,0.0,0.0462,0
3.59,2.974,0.102,0.0195,0
3.59,2.974,0.204,0.0321,0
3.59,2.974,0.306,0.0173,0
3.59,2.974,0.408,0.0219,0
3.59,2.974,0.51,0.0165,0
3.59,2.974,0.612,0.0102,0
3.59,2.974,0.714,0.0208,0
3.59,2.974,0.816,0.0261,0
3.59,2.974,0.918,0.0988,0
3.59,2.974,1.02,0.2152,1
3.59,2.974,1.122,0.0531,0
3.59,2.974,1.224,0.0133,0
3.59,2.974,1.327,0.023,0
3.59,2.974,1.429,0.0,0
3.59,2.974,1.531,0.0352,0
3.59,2.974,1.633,0.0247,0
3.59,2.974,1.735,0.0356,0
3.59,2.974,1.837,0.0238,0
3.59,2.974,1.939,0.1221,0
3.59,2.974,2.041,0.1492,0
3.59,2.974,2.143,0.0287,0
3.59,2.974,2.245,0.0131,0
3.59,2.974,2.347,0.0232,0
3.59,2.974,2.449,0.0141,0
3.59,2.974,2.551,0.025,0
3.59,2.974,2.653,0.0218,0
3.59,2.974,2.755,0.015,0
3.59,2.974,2.857,0.0385,0
3.59,2.974,2.959,0.1607,1
3.59,2.974,3.061,0.0919,0
3.59,2.974,3.163,0.0254,0
3.59,2.974,3.265,0.0266,0
3.59,2.974,3.367,0.0183,0
3.59,2.974,3.469,0.0345,0
3.59,2.974,3.571,0.0374,0
3.59,2.974,3.673,0.0343,0
3.59,2.974,3.776,0.0397,0
3.59,2.974,3.878,0.0533,0
3.59,2.974,3.98,0.2157,1
3.59,2.974,4.082,0.0889,0
3.59,2.974,4.184,0.0135,0
3.59,2.974,4.286,0.0307,0
3.59,2.974,4.388,0.0153,0
3.59,2.974,4.49,0.0443,0
3.59,2.974,4.592,0.0202,0
3.59,2.974,4.694,0.0529,0
3.59,2.974,4.796,0.0247,0
3.59,2.974,4.898,0.0347,0
3.59,2.974,5.0,0.0255,0
3.59,3.077,0.0,0.0321,0
3.59,3.077,0.102,0.0117,0
3.59,3.077,0.204,0.0301,0
3.59,3.077,0.306,0.0027,0
3.59,3.077,0.408,0.0202,0
3.59,3.077,0.51,0.0295,0
3.59,3.077,0.612,0.0331,0
3.59,3.077,0.714,0.0356,0
3.59,3.077,0.816,0.0294,0
3.59,3.077,0.918,0.0932,0
3.59,3.077,1.02,0.2315,1
3.59,3.077,1.122,0.052,0
3.59,3.077,1.224,0.0162,0
3.59,3.077,1.327,0.0266,0
3.59,3.077,1.429,0.0329,0
3.59,3.077,1.531,0.0496,0
3.59,3.077,1.633,0.0386,0
3.59,3.077,1.735,0.0252,0
3.59,3.077,1.837,0.0306,0
3.59,3.077,1.939,0.1121,0
3.59,3.077,2.041,0.1546,1
3.59,3.077,2.143,0.0494,0
3.59,3.077,2.245,0.0228,0
3.59,3.077,2.347,0.0372,0
3.59,3.077,2.449,0.0205,0
3.59,3.077,2.551,0.0386,0
3.59,3.077,2.653,0.0312,0
3.59,3.077,2.755,0.0316,0
3.59,3.077,2.857,0.0434,0
3.59,3.077,2.959,0.1621,1
3.59,3.077,3.061,0.1156,0
3.59,3.077,3.163,0.0366,0
3.59,3.077,3.265,0.031,0
3.59,3.077,3.367,0.028,0
3.59,3.077,3.469,0.0162,0
3.59,3.077,3.571,0.0244,0
3.59,3.077,3.673,0.0232,0
3.59,3.077,3.776,0.0217,0
3.59,3.077,3.878,0.0491,0
3.59,3.077,3.98,0.2336,1
3.59,3.077,4.082,0.0862,0
3.59,3.077,4.184,0.0252,0
3.59,3.077,4.286,0.0274,0
3.59,3.077,4.388,0.0078,0
3.59,3.077,4.49,0.0521,0
3.59,3.077,4.592,0.0539,0
3.59,3.077,4.694,0.0161,0
3.59,3.077,4.796,0.0225,0
3.59,3.077,4.898,0.0226,0
3.59,3.077,5.0,0.0272,0
3.59,3.179,0.0,0.0344,0
3.59,3.179,0.102,0.02,0
3.59,3.179,0.204,0.0274,0
3.59,3.179,0.306,0.0166,0
3.59,3.179,0.408,0.0489,0
3.59,3.179,0.51,0.0314,0
3.59,3.179,0.612,0.0241,0
3.59,3.179,0.714,0.0279,0
3.59,3.179,0.816,0.0344,0
3.59,3.179,0.918,0.0901,0
3.59,3.179,1.02,0.212,1
3.59,3.179,1.122,0.0671,0
3.59,3.179,1.224,0.0321,0
3.59,3.179,1.327,0.0307,0
3.59,3.179,1.429,0.0416,0
3.59,3.179,1.531,0.0507,0
3.59,3.179,1.633,0.0374,0
3.59,3.179,1.735,0.0464,0
3.59,3.179,1.837,0.0317,0
3.59,3.179,1.939,0.1161,0
3.59,3.179,2.041,0.1681,1
3.59,3.179,2.143,0.0769,0
3.59,3.179,2.245,0.0405,0
3.59,3.179,2.347,0.0323,0
3.59,3.179,2.449,0.0075,0
3.59,3.179,2.551,0.0154,0
3.59,3.179,2.653,0.0219,0
3.59,3.179,2.755,0.0335,0
3.59,3.179,2.857,0.0347,0
3.59,3.179,2.959,0.1687,1
3.59,3.179,3.061,0.1158,0
3.59,3.179,3.163,0.0457,0
3.59,3.179,3.265,0.0165,0
3.59,3.179,3.367,0.013,0
3.59,3.179,3.469,0.0437,0
3.59,3.179,3.571,0.0218,0
3.59,3.179,3.673,0.0466,0
3.59,3.179,3.776,0.0307,0
3.59,3.179,3.878,0.0392,0
3.59,3.179,3.98,0.2101,1
3.59,3.179,4.082,0.0694,0
3.59,3.179,4.184,0.0332,0
3.59,3.179,4.286,0.0326,0
3.59,3.179,4.388,0.0252,0
3.59,3.179,4.49,0.028,0
3.59,3.179,4.592,0.0242,0
3.59,3.179,4.694,0.018,0
3.59,3.179,4.796,0.0285,0
3.59,3.179,4.898,0.0043,0
3.59,3.179,5.0,0.0187,0
3.59,3.282,0.0,0.0094,0
3.59,3.282,0.102,0.0232,0
3.59,3.282,0.204,0.0207,0
3.59,3.282,0.306,0.0256,0
3.59,3.282,0.408,0.0243,0
3.59,3.282,0.51,0.0257,0
3.59,3.282,0.612,0.0232,0
3.59,3.282,0.714,0.0213,0
3.59,3.282,0.816,0.0106,0
3.59,3.282,0.918,0.0883,0
3.59,3.282,1.02,0.2605,1
3.59,3.282,1.122,0.0543,0
3.59,3.282,1.224,0.0165,0
3.59,3.282,1.327,0.0242,0
3.59,3.282,1.429,0.025,0
3.59,3.282,1.531,0.03,0
3.59,3.282,1.633,0.0132,0
3.59,3.282,1.735,0.0327,0
3.59,3.282,1.837,0.0441,0
3.59,3.282,1.939,0.1216,0
3.59,3.282,2.041,0.1386,0
3.59,3.282,2.143,0.0494,0
3.59,3.282,2.245,0.0362,0
3.59,3.282,2.347,0.0284,0
3.59,3.282,2.449,0.0317,0
3.59,3.282,2.551,0.0272,0
3.59,3.282,2.653,0.0314,0
3.59,3.282,2.755,0.0291,0
3.59,3.282,2.857,0.0421,0
3.59,3.282,2.959,0.1601,1
3.59,3.282,3.061,0.1119,0
3.59,3.282,3.163,0.0402,0
3.59,3.282,3.265,0.0232,0
3.59,3.282,3.367,0.0318,0
3.59,3.282,3.469,0.0296,0
3.59,3.282,3.571,0.0314,0
3.59,3.282,3.673,0.0378,0
3.59,3.282,3.776,0.0114,0
3.59,3.282,3.878,0.0449,0
3.59,3.282,3.98,0.2401,1
3.59,3.282,4.082,0.0702,0
3.59,3.282,4.184,0.0238,0
3.59,3.282,4.286,0.0401,0
3.59,3.282,4.388,0.0234,0
3.59,3.282,4.49,0.0137,0
3.59,3.282,4.592,0.0267,0
3.59,3.282,4.694,0.0364,0
3.59,3.282,4.796,0.0163,0
3.59,3.282,4.898,0.0222,0
3.59,3.282,5.0,0.0127,0
3.59,3.385,0.0,0.0213,0
3.59,3.385,0.102,0.0372,0
3.59,3.385,0.204,0.0083,0
3.59,3.385,0.306,0.0249,0
3.59,3.385,0.408,0.0129,0
3.59,3.385,0.51,0.016,0
3.59,3.385,0.612,0.0338,0
3.59,3.385,0.714,0.0196,0
3.59,3.385,0.816,0.0304,0
3.59,3.385,0.918,0.0856,0
3.59,3.385,1.02,0.215,1
3.59,3.385,1.122,0.0469,0
3.59,3.385,1.224,0.0135,0
3.59,3.385,1.327,0.0241,0
3.59,3.385,1.429,0.0193,0
3.59,3.385,1.531,0.021,0
3.59,3.385,1.633,0.0268,0
3.59,3.385,1.735,0.0263,0
3.59,3.385,1.837,0.0472,0
3.59,3.385,1.939,0.1055,0
3.59,3.385,2.041,0.1728,1
3.59,3.385,2.143,0.0272,0
3.59,3.385,2.245,0.0186,0
3.59,3.385,2.347,0.0286,0
3.59,3.385,2.449,0.0402,0
3.59,3.385,2.551,0.0516,0
3.59,3.385,2.653,0.0,0
3.59,3.385,2.755,0.0521,0
3.59,3.385,2.857,0.0415,0
3.59,3.385,2.959,0.1715,1
3.59,3.385,3.061,0.1139,0
3.59,3.385,3.163,0.0161,0
3.59,3.385,3.265,0.029,0
3.59,3.385,3.367,0.016,0
3.59,3.385,3.469,0.0254,0
3.59,3.385,3.571,0.0407,0
3.59,3.385,3.673,0.0296,0
3.59,3.385,3.776,0.0482,0
3.59,3.385,3.878,0.043,0
3.59,3.385,3.98,0.2249,1
3.59,3.385,4.082,0.074,0
3.59,3.385,4.184,0.0314,0
3.59,3.385,4.286,0.0143,0
3.59,3.385,4.388,0.0147,0
3.59,3.385,4.49,0.0055,0
3.59,3.385,4.592,0.0147,0
3.59,3.385,4.694,0.0329,0
3.59,3.385,4.796,0.0346,0
3.59,3.385,4.898,0.0106,0
3.59,3.385,5.0,0.0193,0
3.59,3.487,0.0,0.0252,0
3.59,3.487,0.102,0.0323,0
3.59,3.487,0.204,0.0236,0
3.59,3.487,0.306,0.02,0
3.59,3.487,0.408,0.0104,0
3.59,3.487,0.51,0.0256,0
3.59,3.487,0.612,0.0217,0
3.59,3.487,0.714,0.0349,0
3.59,3.487,0.816,0.0377,0
3.59,3.487,0.918,0.0904,0
3.59,3.487,1.02,0.2349,1
3.59,3.487,1.122,0.0534,0
3.59,3.487,1.224,0.0247,0
3.59,3.487,1.327,0.0182,0
3.59,3.487,1.429,0.0114,0
3.59,3.487,1.531,0.0273,0
3.59,3.487,1.633,0.0221,0
3.59,3.487,1.735,0.0224,0
3.59,3.487,1.837,0.0465,0
3.59,3.487,1.939,0.1127,0
3.59,3.487,2.041,0.1568,1
3.59,3.487,2.143,0.0315,0
3.59,3.487,2.245,0.0278,0
3.59,3.487,2.347,0.0205,0
3.59,3.487,2.449,0.0348,0
3.59,3.487,2.551,0.0155,0
3.59,3.487,2.653,0.0241,0
3.59,3.487,2.755,0.032,0
3.59,3.487,2.857,0.04,0
3.59,3.487,2.959,0.1614,1
3.59,3.487,3.061,0.1308,0
3.59,3.487,3.163,0.0419,0
3.59,3.487,3.265,0.0242,0
3.59,3.487,3.367,0.018,0
3.59,3.487,3.469,0.033,0
3.59,3.487,3.571,0.0254,0
3.59,3.487,3.673,0.0281,0
3.59,3.487,3.776,0.023,0
3.59,3.487,3.878,0.0548,0
3.59,3.487,3.98,0.2203,1
3.59,3.487,4.082,0.0789,0
3.59,3.487,4.184,0.0599,0
3.59,3.487,4.286,0.0236,0
3.59,3.487,4.388,0.0323,0
3.59,3.487,4.49,0.0179,0
3.59,3.487,4.592,0.0435,0
3.59,3.487,4.694,0.0277,0
3.59,3.487,4.796,0.0416,0
3.59,3.487,4.898,0.0257,0
3.59,3.487,5.0,0.0261,0
3.59,3.59,0.0,0.0231,0
3.59,3.59,0.102,0.0099,0
3.59,3.59,0.204,0.0347,0
3.59,3.59,0.306,0.0162,0
3.59,3.59,0.408,0.0187,0
3.59,3.59,0.51,0.0098,0
3.59,3.59,0.612,0.0423,0
3.59,3.59,0.714,0.0284,0
3.59,3.59,0.816,0.0123,0
3.59,3.59,0.918,0.093,0
3.59,3.59,1.02,0.2193,1
3.59,3.59,1.122,0.0517,0
3.59,3.59,1.224,0.0287,0
3.59,3.59,1.327,0.0184,0
3.59,3.59,1.429,0.0368,0
3.59,3.59,1.531,0.03,0
3.59,3.59,1.633,0.0254,0
3.59,3.59,1.735,0.0193,0
3.59,3.59,1.837,0.0442,0
3.59,3.59,1.939,0.1125,0
3.59,3.59,2.041,0.1406,0
3.59,3.59,2.143,0.0379,0
3.59,3.59,2.245,0.0167,0
3.59,3.59,2.347,0.0267,0
3.59,3.59,2.449,0.017,0
3.59,3.59,2.551,0.004,0
3.59,3.59,2.653,0.0384,0
3.59,3.59,2.755,0.0328,0
3.59,3.59,2.857,0.0302,0
3.59,3.59,2.959,0.1529,1
3.59,3.59,3.061,0.1287,0
3.59,3.59,3.163,0.0467,0
3.59,3.59,3.265,0.0106,0
3.59,3.59,3.367,0.0173,0
3.59,3.59,3.469,0.0128,0
3.59,3.59,3.571,0.0173,0
3.59,3.59,3.673,0.021,0
3.59,3.59,3.776,0.0395,0
3.59,3.59,3.878,0.0439,0
3.59,3.59,3.98,0.223,1
3.59,3.59,4.082,0.0643,0
3.59,3.59,4.184,0.0423,0
3.59,3.59,4.286,0.0202,0
3.59,3.59,4.388,0.0261,0
3.59,3.59,4.49,0.0366,0
3.59,3.59,4.592,0.0176,0
3.59,3.59,4.694,0.0249,0
3.59,3.59,4.796,0.0383,0
3.59,3.59,4.898,0.005,0
3.59,3.59,5.0,0.0215,0
3.59,3.692,0.0,0.0235,0
3.59,3.692,0.102,0.0455,0
3.59,3.692,0.204,0.032,0
3.59,3.692,0.306,0.0314,0
3.59,3.692,0.408,0.0262,0
3.59,3.692,0.51,0.0334,0
3.59,3.692,0.612,0.0399,0
3.59,3.692,0.714,0.0508,0
3.59,3.692,0.816,0.0572,0
3.59,3.692,0.918,0.1088,0
3.59,3.692,1.02,0.2321,1
3.59,3.692,1.122,0.0464,0
3.59,3.692,1.224,0.0391,0
3.59,3.692,1.327,0.0556,0
3.59,3.692,1.429,0.0323,0
3.59,3.692,1.531,0.0428,0
3.59,3.692,1.633,0.0394,0
3.59,3.692,1.735,0.0482,0
3.59,3.692,1.837,0.0481,0
3.59,3.692,1.939,0.128,0
3.59,3.692,2.041,0.1634,1
3.59,3.692,2.143,0.0457,0
3.59,3.692,2.245,0.0287,0
3.59,3.692,2.347,0.0376,0
3.59,3.692,2.449,0.0255,0
3.59,3.692,2.551,0.0341,0
3.59,3.692,2.653,0.0416,0
3.59,3.692,2.755,0.0387,0
3.59,3.692,2.857,0.0581,0
3.59,3.692,2.959,0.1788,1
3.59,3.692,3.061,0.1361,0
3.59,3.692,3.163,0.0486,0
3.59,3.692,3.265,0.042,0
3.59,3.692,3.367,0.0388,0
3.59,3.692,3.469,0.0128,0
3.59,3.692,3.571,0.0348,0
3.59,3.692,3.673,0.02,0
3.59,3.692,3.776,0.0535,0
3.59,3.692,3.878,0.0631,0
3.59,3.692,3.98,0.2311,1
3.59,3.692,4.082,0.1104,0
3.59,3.692,4.184,0.0502,0
3.59,3.692,4.286,0.036,0
3.59,3.692,4.388,0.0485,0
3.59,3.692,4.49,0.0488,0
3.59,3.692,4.592,0.0272,0
3.59,3.692,4.694,0.038,0
3.59,3.692,4.796,0.024,0
3.59,3.692,4.898,0.0378,0
3.59,3.692,5.0,0.0393,0
3.59,3.795,0.0,0.045,0
3.59,3.795,0.102,0.0405,0
3.59,3.795,0.204,0.0608,0
3.59,3.795,0.306,0.0592,0
3.59,3.795,0.408,0.0454,0
3.59,3.795,0.51,0.0481,0
3.59,3.795,0.612,0.0533,0
3.59,3.795,0.714,0.042,0
3.59,3.795,0.816,0.0506,0
3.59,3.795,0.918,0.1189,0
3.59,3.795,1.02,0.2494,1
3.59,3.795,1.122,0.0661,0
3.59,3.795,1.224,0.0676,0
3.59,3.795,1.327,0.0512,0
3.59,3.795,1.429,0.0642,0
3.59,3.795,1.531,0.0541,0
3.59,3.795,1.633,0.0402,0
3.59,3.795,1.735,0.0467,0
3.59,3.795,1.837,0.0684,0
3.59,3.795,1.939,0.1349,0
3.59,3.795,2.041,0.1804,1
3.59,3.795,2.143,0.0733,0
3.59,3.795,2.245,0.0475,0
3.59,3.795,2.347,0.0558,0
3.59,3.795,2.449,0.0391,0
3.59,3.795,2.551,0.0577,0
3.59,3.795,2.653,0.039,0
3.59,3.795,2.755,0.0642,0
3.59,3.795,2.857,0.0499,0
3.59,3.795,2.959,0.1732,1
3.59,3.795,3.061,0.1437,0
3.59,3.795,3.163,0.0492,0
3.59,3.795,3.265,0.0483,0
3.59,3.795,3.367,0.047,0
3.59,3.795,3.469,0.0393,0
3.59,3.795,3.571,0.0601,0
3.59,3.795,3.673,0.0329,0
3.59,3.795,3.776,0.0689,0
3.59,3.795,3.878,0.0743,0
3.59,3.795,3.98,0.2582,1
3.59,3.795,4.082,0.105,0
3.59,3.795,4.184,0.0543,0
3.59,3.795,4.286,0.0584,0
3.59,3.795,4.388,0.0694,0
3.59,3.795,4.49,0.064,0
3.59,3.795,4.592,0.049,0
3.59,3.795,4.694,0.04,0
3.59,3.795,4.796,0.0471,0
3.59,3.795,4.898,0.0425,0
3.59,3.795,5.0,0.0389,0
3.59,3.897,0.0,0.0763,0
3.59,3.897,0.102,0.0705,0
3.59,3.897,0.204,0.0744,0
3.59,3.897,0.306,0.0786,0
3.59,3.897,0.408,0.0724,0
3.59,3.897,0.51,0.06,0
3.59,3.897,0.612,0.083,0
3.59,3.897,0.714,0.0731,0
3.59,3.897,0.816,0.0667,0
3.59,3.897,0.918,0.1402,0
3.59,3.897,1.02,0.2956,1
3.59,3.897,1.122,0.1032,0
3.59,3.897,1.224,0.0637,0
3.59,3.897,1.327,0.0802,0
3.59,3.897,1.429,0.0601,0
3.59,3.897,1.531,0.0737,0
3.59,3.897,1.633,0.0774,0
3.59,3.897,1.735,0.068,0
3.59,3.897,1.837,0.1103,0
3.59,3.897,1.939,0.1864,1
3.59,3.897,2.041,0.215,1
3.59,3.897,2.143,0.0878,0
3.59,3.897,2.245,0.0687,0
3.59,3.897,2.347,0.0512,0
3.59,3.897,2.449,0.0546,0
3.59,3.897,2.551,0.0582,0
3.59,3.897,2.653,0.0883,0
3.59,3.897,2.755,0.058,0
3.59,3.897,2.857,0.0857,0
3.59,3.897,2.959,0.2066,1
3.59,3.897,3.061,0.1441,0
3.59,3.897,3.163,0.078,0
3.59,3.897,3.265,0.0725,0
3.59,3.897,3.367,0.0746,0
3.59,3.897,3.469,0.0766,0
3.59,3.897,3.571,0.067,0
3.59,3.897,3.673,0.0938,0
3.59,3.897,3.776,0.0911,0
3.59,3.897,3.878,0.0902,0
3.59,3.897,3.98,0.2848,1
3.59,3.897,4.082,0.134,0
3.59,3.897,4.184,0.077,0
3.59,3.897,4.286,0.0684,0
3.59,3.897,4.388,0.0618,0
3.59,3.897,4.49,0.0731,0
3.59,3.897,4.592,0.0758,0
3.59,3.897,4.694,0.0613,0
3.59,3.897,4.796,0.066,0
3.59,3.897,4.898,0.0769,0
3.59,3.897,5.0,0.0901,0
3.59,4.0,0.0,0.0921,0
3.59,4.0,0.102,0.1171,0
3.59,4.0,0.204,0.1175,0
3.59,4.0,0.306,0.1035,0
3.59,4.0,0.408,0.0787,0
3.59,4.0,0.51,0.1187,0
3.59,4.0,0.612,0.0957,0
3.59,4.0,0.714,0.1121,0
3.59,4.0,0.816,0.1014,0
3.59,4.0,0.918,0.1722,1
3.59,4.0,1.02,0.3205,1
3.59,4.0,1.122,0.1242,0
3.59,4.0,1.224,0.0949,0
3.59,4.0,1.327,0.0849,0
3.59,4.0,1.429,0.1058,0
3.59,4.0,1.531,0.1056,0
3.59,4.0,1.633,0.0907,0
3.59,4.0,1.735,0.1022,0
3.59,4.0,1.837,0.1086,0
3.59,4.0,1.939,0.1745,1
3.59,4.0,2.041,0.2465,1
3.59,4.0,2.143,0.1318,0
3.59,4.0,2.245,0.1011,0
3.59,4.0,2.347,0.1024,0
3.59,4.0,2.449,0.1035,0
3.59,4.0,2.551,0.0958,0
3.59,4.0,2.653,0.0971,0
3.59,4.0,2.755,0.1124,0
3.59,4.0,2.857,0.1363,0
