timestep,time_hours,cycle,mode,tc_id,cell,x_cm,y_cm,z_cm,temperature_C
44,352,22,SOEC,29,5,2.0,2.0,4.3,737.46
44,352,22,SOEC,30,5,3.5,3.5,4.3,736.64
45,360,22,SOFC,1,1,0.5,0.5,0.0,710.51
45,360,22,SOFC,2,1,2.0,2.0,0.0,705.5
45,360,22,SOFC,3,1,3.5,3.5,0.0,706.64
45,360,22,SOFC,4,1,0.5,0.5,0.3,715.91
45,360,22,SOFC,5,1,2.0,2.0,0.3,712.58
45,360,22,SOFC,6,1,3.5,3.5,0.3,709.56
45,360,22,SOFC,7,2,0.5,0.5,1.0,718.65
45,360,22,SOFC,8,2,2.0,2.0,1.0,722.59
45,360,22,SOFC,9,2,3.5,3.5,1.0,718.84
45,360,22,SOFC,10,2,0.5,0.5,1.3,721.26
45,360,22,SOFC,11,2,2.0,2.0,1.3,720.84
45,360,22,SOFC,12,2,3.5,3.5,1.3,721.38
45,360,22,SOFC,13,3,0.5,0.5,2.0,728.59
45,360,22,SOFC,14,3,2.0,2.0,2.0,728.24
45,360,22,SOFC,15,3,3.5,3.5,2.0,730.2
45,360,22,SOFC,16,3,0.5,0.5,2.3,734.63
45,360,22,SOFC,17,3,2.0,2.0,2.3,733.91
45,360,22,SOFC,18,3,3.5,3.5,2.3,729.21
45,360,22,SOFC,19,4,0.5,0.5,3.0,737.23
45,360,22,SOFC,20,4,2.0,2.0,3.0,741.29
45,360,22,SOFC,21,4,3.5,3.5,3.0,738.41
45,360,22,SOFC,22,4,0.5,0.5,3.3,741.31
45,360,22,SOFC,23,4,2.0,2.0,3.3,739.06
45,360,22,SOFC,24,4,3.5,3.5,3.3,739.35
45,360,22,SOFC,25,5,0.5,0.5,4.0,750.03
45,360,22,SOFC,26,5,2.0,2.0,4.0,750.4
45,360,22,SOFC,27,5,3.5,3.5,4.0,748.95
45,360,22,SOFC,28,5,0.5,0.5,4.3,751.04
45,360,22,SOFC,29,5,2.0,2.0,4.3,754.36
45,360,22,SOFC,30,5,3.5,3.5,4.3,750.57
46,368,23,SOEC,1,1,0.5,0.5,0.0,697.19
46,368,23,SOEC,2,1,2.0,2.0,0.0,691.77
46,368,23,SOEC,3,1,3.5,3.5,0.0,694.39
46,368,23,SOEC,4,1,0.5,0.5,0.3,696.19
46,368,23,SOEC,5,1,2.0,2.0,0.3,697.67
46,368,23,SOEC,6,1,3.5,3.5,0.3,700.4
46,368,23,SOEC,7,2,0.5,0.5,1.0,706.39
46,368,23,SOEC,8,2,2.0,2.0,1.0,704.16
46,368,23,SOEC,9,2,3.5,3.5,1.0,701.1
46,368,23,SOEC,10,2,0.5,0.5,1.3,708.74
46,368,23,SOEC,11,2,2.0,2.0,1.3,708.19
46,368,23,SOEC,12,2,3.5,3.5,1.3,706.68
46,368,23,SOEC,13,3,0.5,0.5,2.0,715.27
46,368,23,SOEC,14,3,2.0,2.0,2.0,712.3
46,368,23,SOEC,15,3,3.5,3.5,2.0,715.78
46,368,23,SOEC,16,3,0.5,0.5,2.3,718.48
46,368,23,SOEC,17,3,2.0,2.0,2.3,719.44
46,368,23,SOEC,18,3,3.5,3.5,2.3,719.54
46,368,23,SOEC,19,4,0.5,0.5,3.0,723.72
46,368,23,SOEC,20,4,2.0,2.0,3.0,723.25
46,368,23,SOEC,21,4,3.5,3.5,3.0,726.59
46,368,23,SOEC,22,4,0.5,0.5,3.3,725.66
46,368,23,SOEC,23,4,2.0,2.0,3.3,725.39
46,368,23,SOEC,24,4,3.5,3.5,3.3,726.34
46,368,23,SOEC,25,5,0.5,0.5,4.0,736.89
46,368,23,SOEC,26,5,2.0,2.0,4.0,737.91
46,368,23,SOEC,27,5,3.5,3.5,4.0,735.38
46,368,23,SOEC,28,5,0.5,0.5,4.3,735.74
46,368,23,SOEC,29,5,2.0,2.0,4.3,737.8
46,368,23,SOEC,30,5,3.5,3.5,4.3,733.61
47,376,23,SOFC,1,1,0.5,0.5,0.0,709.81
47,376,23,SOFC,2,1,2.0,2.0,0.0,710.28
47,376,23,SOFC,3,1,3.5,3.5,0.0,710.38
47,376,23,SOFC,4,1,0.5,0.5,0.3,712.78
47,376,23,SOFC,5,1,2.0,2.0,0.3,709.4
47,376,23,SOFC,6,1,3.5,3.5,0.3,711.76
47,376,23,SOFC,7,2,0.5,0.5,1.0,718.63
47,376,23,SOFC,8,2,2.0,2.0,1.0,719.06
47,376,23,SOFC,9,2,3.5,3.5,1.0,718.87
47,376,23,SOFC,10,2,0.5,0.5,1.3,723.8
47,376,23,SOFC,11,2,2.0,2.0,1.3,722.42
47,376,23,SOFC,12,2,3.5,3.5,1.3,723.25
47,376,23,SOFC,13,3,0.5,0.5,2.0,727.81
47,376,23,SOFC,14,3,2.0,2.0,2.0,732.16
47,376,23,SOFC,15,3,3.5,3.5,2.0,730.12
47,376,23,SOFC,16,3,0.5,0.5,2.3,729.36
47,376,23,SOFC,17,3,2.0,2.0,2.3,730.35
47,376,23,SOFC,18,3,3.5,3.5,2.3,732.63
47,376,23,SOFC,19,4,0.5,0.5,3.0,739.69
47,376,23,SOFC,20,4,2.0,2.0,3.0,742.34
47,376,23,SOFC,21,4,3.5,3.5,3.0,735.17
47,376,23,SOFC,22,4,0.5,0.5,3.3,741.75
47,376,23,SOFC,23,4,2.0,2.0,3.3,741.7
47,376,23,SOFC,24,4,3.5,3.5,3.3,743.33
47,376,23,SOFC,25,5,0.5,0.5,4.0,746.7
47,376,23,SOFC,26,5,2.0,2.0,4.0,748.74
47,376,23,SOFC,27,5,3.5,3.5,4.0,747.75
47,376,23,SOFC,28,5,0.5,0.5,4.3,755.83
47,376,23,SOFC,29,5,2.0,2.0,4.3,749.27
47,376,23,SOFC,30,5,3.5,3.5,4.3,754.96
48,384,24,SOEC,1,1,0.5,0.5,0.0,697.71
48,384,24,SOEC,2,1,2.0,2.0,0.0,696.43
48,384,24,SOEC,3,1,3.5,3.5,0.0,692.07
48,384,24,SOEC,4,1,0.5,0.5,0.3,700.95
48,384,24,SOEC,5,1,2.0,2.0,0.3,700.13
48,384,24,SOEC,6,1,3.5,3.5,0.3,697.18
48,384,24,SOEC,7,2,0.5,0.5,1.0,706.33
48,384,24,SOEC,8,2,2.0,2.0,1.0,706.26
48,384,24,SOEC,9,2,3.5,3.5,1.0,705.32
48,384,24,SOEC,10,2,0.5,0.5,1.3,706.3
48,384,24,SOEC,11,2,2.0,2.0,1.3,709.2
48,384,24,SOEC,12,2,3.5,3.5,1.3,708.81
48,384,24,SOEC,13,3,0.5,0.5,2.0,713.08
48,384,24,SOEC,14,3,2.0,2.0,2.0,711.53
48,384,24,SOEC,15,3,3.5,3.5,2.0,712.64
48,384,24,SOEC,16,3,0.5,0.5,2.3,718.09
48,384,24,SOEC,17,3,2.0,2.0,2.3,716.76
48,384,24,SOEC,18,3,3.5,3.5,2.3,718.6
48,384,24,SOEC,19,4,0.5,0.5,3.0,725.81
48,384,24,SOEC,20,4,2.0,2.0,3.0,723.36
48,384,24,SOEC,21,4,3.5,3.5,3.0,726.44
48,384,24,SOEC,22,4,0.5,0.5,3.3,726.65
48,384,24,SOEC,23,4,2.0,2.0,3.3,726.53
48,384,24,SOEC,24,4,3.5,3.5,3.3,730.55
48,384,24,SOEC,25,5,0.5,0.5,4.0,733.86
48,384,24,SOEC,26,5,2.0,2.0,4.0,734.14
48,384,24,SOEC,27,5,3.5,3.5,4.0,734.9
48,384,24,SOEC,28,5,0.5,0.5,4.3,735.47
48,384,24,SOEC,29,5,2.0,2.0,4.3,737.28
48,384,24,SOEC,30,5,3.5,3.5,4.3,742.96
49,392,24,SOFC,1,1,0.5,0.5,0.0,705.79
49,392,24,SOFC,2,1,2.0,2.0,0.0,706.46
49,392,24,SOFC,3,1,3.5,3.5,0.0,709.27
49,392,24,SOFC,4,1,0.5,0.5,0.3,712.89
49,392,24,SOFC,5,1,2.0,2.0,0.3,711.44
49,392,24,SOFC,6,1,3.5,3.5,0.3,713.03
49,392,24,SOFC,7,2,0.5,0.5,1.0,721.61
49,392,24,SOFC,8,2,2.0,2.0,1.0,720.13
49,392,24,SOFC,9,2,3.5,3.5,1.0,719.64
49,392,24,SOFC,10,2,0.5,0.5,1.3,717.84
49,392,24,SOFC,11,2,2.0,2.0,1.3,724.67
49,392,24,SOFC,12,2,3.5,3.5,1.3,720.2
49,392,24,SOFC,13,3,0.5,0.5,2.0,733.26
49,392,24,SOFC,14,3,2.0,2.0,2.0,729.27
49,392,24,SOFC,15,3,3.5,3.5,2.0,725.87
49,392,24,SOFC,16,3,0.5,0.5,2.3,732.6
49,392,24,SOFC,17,3,2.0,2.0,2.3,734.33
49,392,24,SOFC,18,3,3.5,3.5,2.3,736.46
49,392,24,SOFC,19,4,0.5,0.5,3.0,741.47
49,392,24,SOFC,20,4,2.0,2.0,3.0,740.12
49,392,24,SOFC,21,4,3.5,3.5,3.0,740.21
49,392,24,SOFC,22,4,0.5,0.5,3.3,744.71
49,392,24,SOFC,23,4,2.0,2.0,3.3,740.15
49,392,24,SOFC,24,4,3.5,3.5,3.3,740.45
49,392,24,SOFC,25,5,0.5,0.5,4.0,746.82
49,392,24,SOFC,26,5,2.0,2.0,4.0,746.98
49,392,24,SOFC,27,5,3.5,3.5,4.0,748.69
49,392,24,SOFC,28,5,0.5,0.5,4.3,752.6
49,392,24,SOFC,29,5,2.0,2.0,4.3,752.02
49,392,24,SOFC,30,5,3.5,3.5,4.3,752.53
50,400,25,SOEC,1,1,0.5,0.5,0.0,697.81
50,400,25,SOEC,2,1,2.0,2.0,0.0,692.76
50,400,25,SOEC,3,1,3.5,3.5,0.0,694.03
50,400,25,SOEC,4,1,0.5,0.5,0.3,695.43
50,400,25,SOEC,5,1,2.0,2.0,0.3,695.92
50,400,25,SOEC,6,1,3.5,3.5,0.3,698.13
50,400,25,SOEC,7,2,0.5,0.5,1.0,703.71
50,400,25,SOEC,8,2,2.0,2.0,1.0,703.47
50,400,25,SOEC,9,2,3.5,3.5,1.0,707.52
50,400,25,SOEC,10,2,0.5,0.5,1.3,706.9
50,400,25,SOEC,11,2,2.0,2.0,1.3,710.89
50,400,25,SOEC,12,2,3.5,3.5,1.3,705.22
50,400,25,SOEC,13,3,0.5,0.5,2.0,719.45
50,400,25,SOEC,14,3,2.0,2.0,2.0,714.74
50,400,25,SOEC,15,3,3.5,3.5,2.0,715.7
50,400,25,SOEC,16,3,0.5,0.5,2.3,715.41
50,400,25,SOEC,17,3,2.0,2.0,2.3,714.76
50,400,25,SOEC,18,3,3.5,3.5,2.3,717.91
50,400,25,SOEC,19,4,0.5,0.5,3.0,725.64
50,400,25,SOEC,20,4,2.0,2.0,3.0,723.79
50,400,25,SOEC,21,4,3.5,3.5,3.0,723.3
50,400,25,SOEC,22,4,0.5,0.5,3.3,728.86
50,400,25,SOEC,23,4,2.0,2.0,3.3,726.96
50,400,25,SOEC,24,4,3.5,3.5,3.3,725.7
50,400,25,SOEC,25,5,0.5,0.5,4.0,732.06
50,400,25,SOEC,26,5,2.0,2.0,4.0,735.91
50,400,25,SOEC,27,5,3.5,3.5,4.0,736.83
50,400,25,SOEC,28,5,0.5,0.5,4.3,738.58
50,400,25,SOEC,29,5,2.0,2.0,4.3,733.87
50,400,25,SOEC,30,5,3.5,3.5,4.3,738.58
51,408,25,SOFC,1,1,0.5,0.5,0.0,710.83
51,408,25,SOFC,2,1,2.0,2.0,0.0,708.79
51,408,25,SOFC,3,1,3.5,3.5,0.0,709.59
51,408,25,SOFC,4,1,0.5,0.5,0.3,712.7
51,408,25,SOFC,5,1,2.0,2.0,0.3,712.71
51,408,25,SOFC,6,1,3.5,3.5,0.3,709.85
51,408,25,SOFC,7,2,0.5,0.5,1.0,722.24
51,408,25,SOFC,8,2,2.0,2.0,1.0,715.69
51,408,25,SOFC,9,2,3.5,3.5,1.0,721.14
51,408,25,SOFC,10,2,0.5,0.5,1.3,721.98
51,408,25,SOFC,11,2,2.0,2.0,1.3,723.94
51,408,25,SOFC,12,2,3.5,3.5,1.3,723.24
51,408,25,SOFC,13,3,0.5,0.5,2.0,727.36
51,408,25,SOFC,14,3,2.0,2.0,2.0,729.65
51,408,25,SOFC,15,3,3.5,3.5,2.0,730.38
51,408,25,SOFC,16,3,0.5,0.5,2.3,730.87
51,408,25,SOFC,17,3,2.0,2.0,2.3,733.34
51,408,25,SOFC,18,3,3.5,3.5,2.3,731.43
51,408,25,SOFC,19,4,0.5,0.5,3.0,739.74
51,408,25,SOFC,20,4,2.0,2.0,3.0,740.86
51,408,25,SOFC,21,4,3.5,3.5,3.0,741.52
51,408,25,SOFC,22,4,0.5,0.5,3.3,740.8
51,408,25,SOFC,23,4,2.0,2.0,3.3,743.04
51,408,25,SOFC,24,4,3.5,3.5,3.3,744.46
51,408,25,SOFC,25,5,0.5,0.5,4.0,750.76
51,408,25,SOFC,26,5,2.0,2.0,4.0,750.76
51,408,25,SOFC,27,5,3.5,3.5,4.0,748.93
51,408,25,SOFC,28,5,0.5,0.5,4.3,752.35
51,408,25,SOFC,29,5,2.0,2.0,4.3,753.14
51,408,25,SOFC,30,5,3.5,3.5,4.3,752.43
52,416,26,SOEC,1,1,0.5,0.5,0.0,692.37
52,416,26,SOEC,2,1,2.0,2.0,0.0,696.52
52,416,26,SOEC,3,1,3.5,3.5,0.0,693.72
52,416,26,SOEC,4,1,0.5,0.5,0.3,696.9
52,416,26,SOEC,5,1,2.0,2.0,0.3,698.82
52,416,26,SOEC,6,1,3.5,3.5,0.3,696.83
52,416,26,SOEC,7,2,0.5,0.5,1.0,704.05
52,416,26,SOEC,8,2,2.0,2.0,1.0,701.09
52,416,26,SOEC,9,2,3.5,3.5,1.0,707.38
52,416,26,SOEC,10,2,0.5,0.5,1.3,707.86
52,416,26,SOEC,11,2,2.0,2.0,1.3,709.04
52,416,26,SOEC,12,2,3.5,3.5,1.3,707.71
52,416,26,SOEC,13,3,0.5,0.5,2.0,716.21
52,416,26,SOEC,14,3,2.0,2.0,2.0,714.92
52,416,26,SOEC,15,3,3.5,3.5,2.0,714.14
52,416,26,SOEC,16,3,0.5,0.5,2.3,715.05
52,416,26,SOEC,17,3,2.0,2.0,2.3,718.32
52,416,26,SOEC,18,3,3.5,3.5,2.3,715.01
52,416,26,SOEC,19,4,0.5,0.5,3.0,725.01
52,416,26,SOEC,20,4,2.0,2.0,3.0,721.14
52,416,26,SOEC,21,4,3.5,3.5,3.0,723.81
52,416,26,SOEC,22,4,0.5,0.5,3.3,726.99
52,416,26,SOEC,23,4,2.0,2.0,3.3,729.06
52,416,26,SOEC,24,4,3.5,3.5,3.3,729.1
52,416,26,SOEC,25,5,0.5,0.5,4.0,731.49
52,416,26,SOEC,26,5,2.0,2.0,4.0,737.43
52,416,26,SOEC,27,5,3.5,3.5,4.0,734.64
52,416,26,SOEC,28,5,0.5,0.5,4.3,737.99
52,416,26,SOEC,29,5,2.0,2.0,4.3,737.47
52,416,26,SOEC,30,5,3.5,3.5,4.3,736.08
53,424,26,SOFC,1,1,0.5,0.5,0.0,708.69
53,424,26,SOFC,2,1,2.0,2.0,0.0,710.44
53,424,26,SOFC,3,1,3.5,3.5,0.0,710.9
53,424,26,SOFC,4,1,0.5,0.5,0.3,713.91
53,424,26,SOFC,5,1,2.0,2.0,0.3,712.25
53,424,26,SOFC,6,1,3.5,3.5,0.3,709.89
53,424,26,SOFC,7,2,0.5,0.5,1.0,718.86
53,424,26,SOFC,8,2,2.0,2.0,1.0,716.26
53,424,26,SOFC,9,2,3.5,3.5,1.0,721.04
53,424,26,SOFC,10,2,0.5,0.5,1.3,718.6
53,424,26,SOFC,11,2,2.0,2.0,1.3,724.63
53,424,26,SOFC,12,2,3.5,3.5,1.3,724.71
53,424,26,SOFC,13,3,0.5,0.5,2.0,728.8
53,424,26,SOFC,14,3,2.0,2.0,2.0,729.81
53,424,26,SOFC,15,3,3.5,3.5,2.0,729.22
53,424,26,SOFC,16,3,0.5,0.5,2.3,731.64
53,424,26,SOFC,17,3,2.0,2.0,2.3,733.11
53,424,26,SOFC,18,3,3.5,3.5,2.3,733.17
53,424,26,SOFC,19,4,0.5,0.5,3.0,738.17
53,424,26,SOFC,20,4,2.0,2.0,3.0,738.98
53,424,26,SOFC,21,4,3.5,3.5,3.0,738.12
53,424,26,SOFC,22,4,0.5,0.5,3.3,743.8
53,424,26,SOFC,23,4,2.0,2.0,3.3,740.89
53,424,26,SOFC,24,4,3.5,3.5,3.3,742.9
53,424,26,SOFC,25,5,0.5,0.5,4.0,750.83
53,424,26,SOFC,26,5,2.0,2.0,4.0,751.6
53,424,26,SOFC,27,5,3.5,3.5,4.0,750.44
53,424,26,SOFC,28,5,0.5,0.5,4.3,751.02
53,424,26,SOFC,29,5,2.0,2.0,4.3,752.36
53,424,26,SOFC,30,5,3.5,3.5,4.3,749.44
54,432,27,SOEC,1,1,0.5,0.5,0.0,693.1
54,432,27,SOEC,2,1,2.0,2.0,0.0,697.58
54,432,27,SOEC,3,1,3.5,3.5,0.0,693.01
54,432,27,SOEC,4,1,0.5,0.5,0.3,701.58
54,432,27,SOEC,5,1,2.0,2.0,0.3,698.12
54,432,27,SOEC,6,1,3.5,3.5,0.3,695.77
54,432,27,SOEC,7,2,0.5,0.5,1.0,700.49
54,432,27,SOEC,8,2,2.0,2.0,1.0,704.62
54,432,27,SOEC,9,2,3.5,3.5,1.0,705.66
54,432,27,SOEC,10,2,0.5,0.5,1.3,708.86
54,432,27,SOEC,11,2,2.0,2.0,1.3,705.06
54,432,27,SOEC,12,2,3.5,3.5,1.3,705.56
54,432,27,SOEC,13,3,0.5,0.5,2.0,715.17
54,432,27,SOEC,14,3,2.0,2.0,2.0,714.23
54,432,27,SOEC,15,3,3.5,3.5,2.0,714.75
54,432,27,SOEC,16,3,0.5,0.5,2.3,715.6
54,432,27,SOEC,17,3,2.0,2.0,2.3,719.88
54,432,27,SOEC,18,3,3.5,3.5,2.3,716.6
54,432,27,SOEC,19,4,0.5,0.5,3.0,725.35
54,432,27,SOEC,20,4,2.0,2.0,3.0,723.49
54,432,27,SOEC,21,4,3.5,3.5,3.0,723.93
54,432,27,SOEC,22,4,0.5,0.5,3.3,727.07
54,432,27,SOEC,23,4,2.0,2.0,3.3,728.71
54,432,27,SOEC,24,4,3.5,3.5,3.3,727.81
54,432,27,SOEC,25,5,0.5,0.5,4.0,733.26
54,432,27,SOEC,26,5,2.0,2.0,4.0,737.57
54,432,27,SOEC,27,5,3.5,3.5,4.0,735.11
54,432,27,SOEC,28,5,0.5,0.5,4.3,738.55
54,432,27,SOEC,29,5,2.0,2.0,4.3,736.71
54,432,27,SOEC,30,5,3.5,3.5,4.3,734.19
55,440,27,SOFC,1,1,0.5,0.5,0.0,709.59
55,440,27,SOFC,2,1,2.0,2.0,0.0,712.67
55,440,27,SOFC,3,1,3.5,3.5,0.0,707.2
55,440,27,SOFC,4,1,0.5,0.5,0.3,716.83
55,440,27,SOFC,5,1,2.0,2.0,0.3,708.71
55,440,27,SOFC,6,1,3.5,3.5,0.3,713.03
55,440,27,SOFC,7,2,0.5,0.5,1.0,720.36
55,440,27,SOFC,8,2,2.0,2.0,1.0,719.45
55,440,27,SOFC,9,2,3.5,3.5,1.0,717.68
55,440,27,SOFC,10,2,0.5,0.5,1.3,722.17
55,440,27,SOFC,11,2,2.0,2.0,1.3,718.48
55,440,27,SOFC,12,2,3.5,3.5,1.3,723.73
55,440,27,SOFC,13,3,0.5,0.5,2.0,734.71
55,440,27,SOFC,14,3,2.0,2.0,2.0,730.97
55,440,27,SOFC,15,3,3.5,3.5,2.0,728.02
55,440,27,SOFC,16,3,0.5,0.5,2.3,730.0
55,440,27,SOFC,17,3,2.0,2.0,2.3,732.81
55,440,27,SOFC,18,3,3.5,3.5,2.3,733.39
55,440,27,SOFC,19,4,0.5,0.5,3.0,738.1
55,440,27,SOFC,20,4,2.0,2.0,3.0,737.9
55,440,27,SOFC,21,4,3.5,3.5,3.0,738.28
55,440,27,SOFC,22,4,0.5,0.5,3.3,741.27
55,440,27,SOFC,23,4,2.0,2.0,3.3,744.11
55,440,27,SOFC,24,4,3.5,3.5,3.3,739.22
55,440,27,SOFC,25,5,0.5,0.5,4.0,753.94
55,440,27,SOFC,26,5,2.0,2.0,4.0,746.25
55,440,27,SOFC,27,5,3.5,3.5,4.0,745.76
55,440,27,SOFC,28,5,0.5,0.5,4.3,755.21
55,440,27,SOFC,29,5,2.0,2.0,4.3,755.16
55,440,27,SOFC,30,5,3.5,3.5,4.3,755.66
56,448,28,SOEC,1,1,0.5,0.5,0.0,695.55
56,448,28,SOEC,2,1,2.0,2.0,0.0,693.99
56,448,28,SOEC,3,1,3.5,3.5,0.0,697.92
56,448,28,SOEC,4,1,0.5,0.5,0.3,698.49
56,448,28,SOEC,5,1,2.0,2.0,0.3,697.03
56,448,28,SOEC,6,1,3.5,3.5,0.3,692.44
56,448,28,SOEC,7,2,0.5,0.5,1.0,705.99
56,448,28,SOEC,8,2,2.0,2.0,1.0,705.59
56,448,28,SOEC,9,2,3.5,3.5,1.0,704.53
56,448,28,SOEC,10,2,0.5,0.5,1.3,707.56
56,448,28,SOEC,11,2,2.0,2.0,1.3,710.1
56,448,28,SOEC,12,2,3.5,3.5,1.3,708.57
56,448,28,SOEC,13,3,0.5,0.5,2.0,709.03
56,448,28,SOEC,14,3,2.0,2.0,2.0,713.64
56,448,28,SOEC,15,3,3.5,3.5,2.0,712.4
56,448,28,SOEC,16,3,0.5,0.5,2.3,715.95
56,448,28,SOEC,17,3,2.0,2.0,2.3,717.53
56,448,28,SOEC,18,3,3.5,3.5,2.3,719.65
56,448,28,SOEC,19,4,0.5,0.5,3.0,723.81
56,448,28,SOEC,20,4,2.0,2.0,3.0,724.18
56,448,28,SOEC,21,4,3.5,3.5,3.0,720.18
56,448,28,SOEC,22,4,0.5,0.5,3.3,724.07
56,448,28,SOEC,23,4,2.0,2.0,3.3,729.61
56,448,28,SOEC,24,4,3.5,3.5,3.3,725.0
56,448,28,SOEC,25,5,0.5,0.5,4.0,731.85
56,448,28,SOEC,26,5,2.0,2.0,4.0,734.32
56,448,28,SOEC,27,5,3.5,3.5,4.0,736.66
56,448,28,SOEC,28,5,0.5,0.5,4.3,734.26
56,448,28,SOEC,29,5,2.0,2.0,4.3,738.03
56,448,28,SOEC,30,5,3.5,3.5,4.3,738.97
57,456,28,SOFC,1,1,0.5,0.5,0.0,709.84
57,456,28,SOFC,2,1,2.0,2.0,0.0,709.04
57,456,28,SOFC,3,1,3.5,3.5,0.0,707.27
57,456,28,SOFC,4,1,0.5,0.5,0.3,716.03
57,456,28,SOFC,5,1,2.0,2.0,0.3,710.93
57,456,28,SOFC,6,1,3.5,3.5,0.3,712.0
57,456,28,SOFC,7,2,0.5,0.5,1.0,718.07
57,456,28,SOFC,8,2,2.0,2.0,1.0,717.57
57,456,28,SOFC,9,2,3.5,3.5,1.0,719.86
57,456,28,SOFC,10,2,0.5,0.5,1.3,721.03
57,456,28,SOFC,11,2,2.0,2.0,1.3,719.9
57,456,28,SOFC,12,2,3.5,3.5,1.3,723.94
57,456,28,SOFC,13,3,0.5,0.5,2.0,728.65
57,456,28,SOFC,14,3,2.0,2.0,2.0,726.94
57,456,28,SOFC,15,3,3.5,3.5,2.0,726.55
57,456,28,SOFC,16,3,0.5,0.5,2.3,733.4
57,456,28,SOFC,17,3,2.0,2.0,2.3,736.05
57,456,28,SOFC,18,3,3.5,3.5,2.3,736.95
57,456,28,SOFC,19,4,0.5,0.5,3.0,740.27
57,456,28,SOFC,20,4,2.0,2.0,3.0,740.0
57,456,28,SOFC,21,4,3.5,3.5,3.0,741.64
57,456,28,SOFC,22,4,0.5,0.5,3.3,740.14
57,456,28,SOFC,23,4,2.0,2.0,3.3,742.5
57,456,28,SOFC,24,4,3.5,3.5,3.3,743.52
57,456,28,SOFC,25,5,0.5,0.5,4.0,750.96
57,456,28,SOFC,26,5,2.0,2.0,4.0,751.01
57,456,28,SOFC,27,5,3.5,3.5,4.0,751.01
57,456,28,SOFC,28,5,0.5,0.5,4.3,753.39
57,456,28,SOFC,29,5,2.0,2.0,4.3,750.55
57,456,28,SOFC,30,5,3.5,3.5,4.3,751.83
58,464,29,SOEC,1,1,0.5,0.5,0.0,693.78
58,464,29,SOEC,2,1,2.0,2.0,0.0,692.83
58,464,29,SOEC,3,1,3.5,3.5,0.0,694.83
58,464,29,SOEC,4,1,0.5,0.5,0.3,698.6
58,464,29,SOEC,5,1,2.0,2.0,0.3,699.22
58,464,29,SOEC,6,1,3.5,3.5,0.3,697.23
58,464,29,SOEC,7,2,0.5,0.5,1.0,705.58
58,464,29,SOEC,8,2,2.0,2.0,1.0,701.63
58,464,29,SOEC,9,2,3.5,3.5,1.0,706.55
58,464,29,SOEC,10,2,0.5,0.5,1.3,703.58
58,464,29,SOEC,11,2,2.0,2.0,1.3,708.1
58,464,29,SOEC,12,2,3.5,3.5,1.3,708.88
58,464,29,SOEC,13,3,0.5,0.5,2.0,711.6
58,464,29,SOEC,14,3,2.0,2.0,2.0,713.96
58,464,29,SOEC,15,3,3.5,3.5,2.0,713.35
58,464,29,SOEC,16,3,0.5,0.5,2.3,714.53
58,464,29,SOEC,17,3,2.0,2.0,2.3,713.28
58,464,29,SOEC,18,3,3.5,3.5,2.3,720.04
58,464,29,SOEC,19,4,0.5,0.5,3.0,725.06
58,464,29,SOEC,20,4,2.0,2.0,3.0,723.24
58,464,29,SOEC,21,4,3.5,3.5,3.0,729.04
58,464,29,SOEC,22,4,0.5,0.5,3.3,729.36
58,464,29,SOEC,23,4,2.0,2.0,3.3,728.57
58,464,29,SOEC,24,4,3.5,3.5,3.3,728.06
58,464,29,SOEC,25,5,0.5,0.5,4.0,732.56
58,464,29,SOEC,26,5,2.0,2.0,4.0,735.77
58,464,29,SOEC,27,5,3.5,3.5,4.0,732.38
58,464,29,SOEC,28,5,0.5,0.5,4.3,735.11
58,464,29,SOEC,29,5,2.0,2.0,4.3,740.28
58,464,29,SOEC,30,5,3.5,3.5,4.3,738.19
59,472,29,SOFC,1,1,0.5,0.5,0.0,705.68
59,472,29,SOFC,2,1,2.0,2.0,0.0,709.2
59,472,29,SOFC,3,1,3.5,3.5,0.0,709.59
59,472,29,SOFC,4,1,0.5,0.5,0.3,715.54
59,472,29,SOFC,5,1,2.0,2.0,0.3,711.07
59,472,29,SOFC,6,1,3.5,3.5,0.3,712.24
59,472,29,SOFC,7,2,0.5,0.5,1.0,718.83
59,472,29,SOFC,8,2,2.0,2.0,1.0,719.26
59,472,29,SOFC,9,2,3.5,3.5,1.0,718.14
59,472,29,SOFC,10,2,0.5,0.5,1.3,722.42
59,472,29,SOFC,11,2,2.0,2.0,1.3,724.21
59,472,29,SOFC,12,2,3.5,3.5,1.3,723.0
59,472,29,SOFC,13,3,0.5,0.5,2.0,729.29
59,472,29,SOFC,14,3,2.0,2.0,2.0,729.85
59,472,29,SOFC,15,3,3.5,3.5,2.0,728.5
59,472,29,SOFC,16,3,0.5,0.5,2.3,733.34
59,472,29,SOFC,17,3,2.0,2.0,2.3,731.86
59,472,29,SOFC,18,3,3.5,3.5,2.3,735.92
59,472,29,SOFC,19,4,0.5,0.5,3.0,737.93
59,472,29,SOFC,20,4,2.0,2.0,3.0,741.55
59,472,29,SOFC,21,4,3.5,3.5,3.0,741.88
59,472,29,SOFC,22,4,0.5,0.5,3.3,741.77
59,472,29,SOFC,23,4,2.0,2.0,3.3,740.84
59,472,29,SOFC,24,4,3.5,3.5,3.3,741.31
59,472,29,SOFC,25,5,0.5,0.5,4.0,746.97
59,472,29,SOFC,26,5,2.0,2.0,4.0,748.84
59,472,29,SOFC,27,5,3.5,3.5,4.0,752.42
59,472,29,SOFC,28,5,0.5,0.5,4.3,754.3
