timestep,time_hours,x_cm,y_cm,z_cm,T_surface_C,eps_xx,eps_yy,eps_xy
16,640,0.073,0.9921,0.0,724.06,0.000671,0.000597,-8e-06
16,640,2.8839,0.7112,0.0,736.41,0.000817,0.000609,-6.3e-05
16,640,0.4146,0.7988,0.0,729.25,0.00068,0.000757,1e-05
16,640,0.9307,2.928,0.0,714.58,0.000776,0.000437,-1.3e-05
16,640,0.3261,2.3827,0.0,723.22,0.000689,0.00053,-3.1e-05
16,640,2.4118,1.8211,0.0,727.18,0.000822,0.000535,5.3e-05
16,640,3.5868,3.6505,0.0,716.22,0.000703,0.000366,-4.6e-05
16,640,2.3733,1.1383,0.0,739.2,0.000843,0.000573,1.6e-05
16,640,3.6869,2.451,0.0,722.79,0.000674,0.000507,2.8e-05
16,640,0.4128,0.2067,0.0,730.84,0.000679,0.000691,6.7e-05
16,640,1.3548,3.7177,0.0,706.95,0.000878,0.000376,6e-05
16,640,2.1983,0.3185,0.0,742.16,0.000855,0.000712,-1e-05
16,640,2.0623,2.3172,0.0,719.33,0.00086,0.000474,3.7e-05
16,640,3.2193,1.3862,0.0,730.08,0.000846,0.000514,6.6e-05
16,640,0.9335,1.3057,0.0,731.35,0.000774,0.000651,-5.7e-05
16,640,1.7913,0.9939,0.0,736.76,0.000806,0.000539,-5e-06
16,640,3.3282,0.9026,0.0,732.17,0.00071,0.00069,-3e-06
16,640,2.9724,2.6484,0.0,717.38,0.000848,0.00049,7e-05
16,640,2.2738,0.2662,0.0,741.35,0.000798,0.000795,-6e-06
16,640,0.4865,3.5906,0.0,715.69,0.000739,0.00048,5e-05
16,640,0.6298,0.426,0.0,734.7,0.000733,0.000639,3.8e-05
16,640,0.5725,2.418,0.0,721.74,0.000761,0.000507,-4.7e-05
16,640,3.8476,0.0493,0.0,726.12,0.000668,0.000709,-4.2e-05
16,640,1.2609,0.33,0.0,740.33,0.00088,0.000662,8.3e-05
16,640,2.9832,1.1466,0.0,733.69,0.000775,0.000568,2.7e-05
16,640,0.8071,0.8748,0.0,733.02,0.000824,0.000683,-1.6e-05
16,640,1.6074,2.7365,0.0,714.03,0.000822,0.000372,-3.9e-05
16,640,1.7917,0.1578,0.0,743.97,0.000934,0.000628,3.8e-05
16,640,0.3093,1.5663,0.0,724.99,0.000793,0.000668,-3.7e-05
16,640,3.3638,0.4705,0.0,732.66,0.00075,0.00065,-6.9e-05
16,640,3.7342,2.4098,0.0,721.57,0.000649,0.000479,5.6e-05
16,640,2.5996,1.7455,0.0,728.43,0.000878,0.000546,8.2e-05
16,640,3.5802,0.7862,0.0,728.45,0.00072,0.00067,-6e-06
16,640,1.8691,3.0158,0.0,710.5,0.000885,0.000425,-9e-06
16,640,0.9273,3.7284,0.0,713.05,0.000717,0.00033,7.5e-05
16,640,1.152,1.4956,0.0,730.3,0.000786,0.00054,-5.2e-05
16,640,3.9944,2.1557,0.0,724.18,0.000548,0.000537,1.3e-05
16,640,1.5547,2.2798,0.0,720.08,0.000932,0.000503,-6.1e-05
16,640,1.8833,1.0748,0.0,738.05,0.000832,0.000681,2.7e-05
16,640,1.2681,3.4108,0.0,708.79,0.000829,0.000326,9.6e-05
16,640,0.3718,3.4335,0.0,718.2,0.000709,0.000495,1.9e-05
16,640,1.0516,2.7986,0.0,715.95,0.000794,0.00039,-1e-05
16,640,0.4239,1.2765,0.0,726.69,0.000703,0.000585,-5e-05
16,640,2.6212,3.6453,0.0,707.68,0.000883,0.000466,-8.1e-05
16,640,0.7063,1.0266,0.0,729.15,0.000841,0.000562,2e-06
16,640,0.8755,2.8079,0.0,715.49,0.00073,0.000475,-2.5e-05
16,640,2.9776,3.0711,0.0,713.06,0.000838,0.000434,-3.5e-05
16,640,1.2181,1.1342,0.0,732.89,0.000914,0.000626,-2.2e-05
16,640,3.6355,1.5562,0.0,726.37,0.00068,0.00056,4.9e-05
16,640,2.2065,0.934,0.0,740.15,0.000837,0.000676,-2.9e-05
16,640,3.7704,0.2702,0.0,727.22,0.000716,0.000628,-2.2e-05
16,640,0.879,2.2345,0.0,723.45,0.000779,0.000547,-8e-05
16,640,2.8181,3.1356,0.0,710.1,0.000785,0.000367,-1.8e-05
16,640,1.2613,3.3362,0.0,711.21,0.000788,0.000447,4.3e-05
16,640,3.7919,2.7395,0.0,722.92,0.000657,0.000524,7e-06
16,640,1.0872,0.2295,0.0,739.2,0.000838,0.000662,0.000127
16,640,0.9546,3.936,0.0,711.13,0.000747,0.000457,0.000106
16,640,2.3053,0.9231,0.0,738.53,0.00084,0.000653,-2.2e-05
16,640,3.7075,1.2447,0.0,726.57,0.000689,0.000631,2.4e-05
16,640,3.9639,1.3576,0.0,723.61,0.00064,0.000609,-5e-06
16,640,2.2217,2.7785,0.0,713.0,0.000865,0.000498,2.1e-05
16,640,3.0654,1.7196,0.0,728.95,0.000726,0.000564,0.000108
16,640,0.0987,1.2659,0.0,724.77,0.00069,0.000642,-4e-06
16,640,1.4029,0.5935,0.0,740.28,0.000768,0.000608,3.1e-05
16,640,1.1344,2.0163,0.0,723.57,0.000837,0.0005,-9.1e-05
16,640,3.412,1.4991,0.0,728.42,0.0008,0.000546,6.9e-05
16,640,3.1649,0.0649,0.0,734.41,0.00076,0.000698,-9.8e-05
16,640,1.4688,3.5145,0.0,707.44,0.000858,0.000381,7.7e-05
16,640,2.2294,0.6386,0.0,739.79,0.000813,0.000662,-5.1e-05
16,640,1.4618,2.3176,0.0,720.57,0.000851,0.000436,-7.3e-05
16,640,3.1928,0.5664,0.0,735.64,0.000908,0.000642,-0.000101
16,640,2.5852,0.6853,0.0,738.78,0.000832,0.000584,7e-06
16,640,2.7344,3.819,0.0,707.96,0.000895,0.000389,-8.9e-05
16,640,1.7274,2.2649,0.0,719.69,0.000939,0.000417,-4e-05
16,640,0.8561,2.3077,0.0,720.74,0.000778,0.000476,-6.9e-05
16,640,1.5008,0.7663,0.0,739.88,0.000818,0.000632,4e-05
16,640,0.5382,0.9038,0.0,730.1,0.000723,0.000674,3.8e-05
16,640,1.3381,3.0828,0.0,714.04,0.00078,0.000456,-1e-06
16,640,3.1117,3.1137,0.0,715.01,0.000764,0.000489,-3e-05
16,640,1.2863,2.4079,0.0,719.72,0.000871,0.00052,-6.5e-05
16,640,2.686,0.6074,0.0,739.41,0.000828,0.000606,-4.2e-05
16,640,2.5415,2.2521,0.0,720.65,0.000903,0.000391,5.9e-05
16,640,0.7422,0.6214,0.0,734.57,0.000851,0.000661,6.6e-05
16,640,1.8177,2.7738,0.0,712.54,0.000906,0.000469,-2e-06
16,640,0.5762,2.0124,0.0,724.8,0.000865,0.000509,-8.5e-05
16,640,3.7797,2.0353,0.0,724.98,0.0008,0.000459,2.8e-05
16,640,0.6835,1.5244,0.0,728.06,0.00081,0.000578,-6.9e-05
16,640,2.8249,1.455,0.0,730.29,0.000849,0.000652,0.0001
16,640,0.2453,3.8443,0.0,719.03,0.000741,0.00041,-1e-06
16,640,0.2803,2.077,0.0,723.87,0.00069,0.000594,-6.5e-05
16,640,3.7899,3.9359,0.0,721.34,0.000731,0.000397,-6.5e-05
16,640,3.2169,2.4205,0.0,720.5,0.000704,0.000421,6.2e-05
16,640,2.9422,0.9381,0.0,735.05,0.000849,0.000642,1.5e-05
16,640,3.2287,0.7216,0.0,731.9,0.000844,0.000665,-2.9e-05
16,640,2.3057,2.7998,0.0,711.59,0.000855,0.000442,1.8e-05
16,640,3.9144,0.2729,0.0,724.49,0.000636,0.000763,3e-06
16,640,1.7343,0.1597,0.0,742.85,0.000911,0.000675,3.6e-05
16,640,1.6803,2.5997,0.0,718.47,0.000802,0.000465,-3.2e-05
16,640,3.8224,2.7635,0.0,723.13,0.000651,0.000419,-4e-06
16,640,0.5891,2.8626,0.0,718.21,0.000722,0.000425,1.7e-05
16,640,0.3741,1.7991,0.0,725.11,0.0007,0.000562,-5.1e-05
16,640,2.2473,2.1896,0.0,721.01,0.000858,0.000554,2.1e-05
16,640,3.8458,0.2202,0.0,725.24,0.000665,0.000645,-1.4e-05
16,640,0.0661,1.8391,0.0,722.84,0.000681,0.000597,-3e-05
16,640,3.4393,0.0815,0.0,730.81,0.000774,0.000698,-6.4e-05
16,640,0.579,3.958,0.0,715.61,0.000767,0.000343,8.8e-05
16,640,2.7732,0.5407,0.0,740.3,0.000826,0.000739,-9.5e-05
16,640,0.63,2.8312,0.0,717.05,0.000717,0.000401,-1e-05
16,640,3.6637,1.1697,0.0,727.05,0.000618,0.000614,1.2e-05
16,640,3.0635,1.6635,0.0,726.99,0.000765,0.000591,8.1e-05
16,640,1.544,3.0967,0.0,710.94,0.000836,0.000364,-4e-06
16,640,0.5544,2.9175,0.0,720.26,0.000671,0.00039,-2.3e-05
16,640,0.3291,1.3159,0.0,725.33,0.000629,0.000638,-1.6e-05
16,640,0.4798,1.8145,0.0,724.39,0.000821,0.000594,-7.5e-05
16,640,0.817,1.5586,0.0,727.59,0.000865,0.000612,-5.7e-05
16,640,0.947,0.3851,0.0,737.83,0.000736,0.000624,4.8e-05
16,640,1.5683,2.0837,0.0,723.85,0.000906,0.000501,-4.9e-05
16,640,1.4859,3.9361,0.0,704.25,0.000781,0.000348,7.6e-05
16,640,2.6078,3.8051,0.0,707.47,0.000883,0.000454,-9.7e-05
16,640,2.3965,1.5487,0.0,731.87,0.000881,0.000597,0.0001
16,640,1.6837,0.4431,0.0,741.04,0.00088,0.000739,3.8e-05
16,640,0.718,3.8334,0.0,712.94,0.00083,0.000407,7.1e-05
16,640,3.3967,2.9444,0.0,719.4,0.000691,0.000367,1.9e-05
16,640,3.5035,3.3228,0.0,716.94,0.000808,0.000528,-8e-06
16,640,3.084,1.301,0.0,730.0,0.000777,0.000611,5.7e-05
16,640,3.7488,3.6353,0.0,722.77,0.000653,0.000414,-2.9e-05
16,640,0.1605,2.2526,0.0,723.75,0.000676,0.000532,-2e-05
16,640,3.3313,2.4487,0.0,720.35,0.000729,0.000437,7.4e-05
16,640,3.4512,3.0028,0.0,717.48,0.000819,0.000419,-5e-06
16,640,0.3354,0.7248,0.0,727.41,0.000804,0.000621,2.9e-05
16,640,3.9554,2.2326,0.0,723.19,0.000751,0.000522,1.7e-05
16,640,2.9731,0.0154,0.0,738.3,0.000796,0.000602,-0.000145
16,640,1.0628,1.0738,0.0,734.32,0.000789,0.000671,-5.1e-05
16,640,0.9682,3.7107,0.0,709.5,0.000774,0.000406,8.5e-05
16,640,3.1712,0.1228,0.0,736.97,0.000878,0.000796,-5.8e-05
16,640,0.2037,2.2217,0.0,724.01,0.00072,0.000499,-2.3e-05
16,640,1.5504,1.5768,0.0,730.71,0.000823,0.000604,-6.5e-05
16,640,0.6662,2.9703,0.0,717.49,0.000754,0.000384,-5.1e-05
16,640,3.2285,2.5554,0.0,718.63,0.000773,0.000571,2.4e-05
16,640,3.8091,3.1227,0.0,722.69,0.000729,0.000449,1e-05
16,640,1.0633,3.5302,0.0,710.11,0.00078,0.000386,0.000108
16,640,1.1852,3.0974,0.0,711.1,0.00084,0.000364,-1.5e-05
16,640,0.5058,1.3697,0.0,728.5,0.000775,0.000624,-2.7e-05
16,640,2.7613,1.9529,0.0,724.7,0.000886,0.000512,0.000128
16,640,1.1188,2.6323,0.0,716.01,0.000841,0.000496,-5.6e-05
16,640,3.8805,2.3213,0.0,723.92,0.000671,0.0005,9e-06
16,640,0.5808,3.7342,0.0,715.63,0.000714,0.000384,8.1e-05
16,640,3.8592,0.3599,0.0,728.0,0.000645,0.000621,-1.7e-05
16,640,1.0701,0.0238,0.0,739.75,0.000761,0.000629,0.000133
16,640,3.1132,1.0847,0.0,732.17,0.000781,0.00067,-1.5e-05
16,640,0.4441,0.771,0.0,728.77,0.000724,0.000642,5.3e-05
16,640,3.5344,3.2541,0.0,718.62,0.00074,0.00036,-1.5e-05
16,640,0.957,0.8086,0.0,734.85,0.000861,0.000696,3.9e-05
16,640,0.3652,0.2371,0.0,729.56,0.000695,0.000702,4.7e-05
16,640,0.9047,3.5964,0.0,712.6,0.000831,0.00035,8.5e-05
16,640,3.5553,2.795,0.0,720.94,0.000781,0.000501,-0.0
16,640,2.6772,3.626,0.0,706.36,0.000867,0.00041,-6.3e-05
16,640,3.6445,3.9148,0.0,717.7,0.000692,0.000417,-5.7e-05
16,640,2.0383,3.9618,0.0,703.3,0.000843,0.000337,0.0
16,640,0.9204,1.3401,0.0,730.64,0.000869,0.000619,-8e-05
16,640,0.2329,0.2716,0.0,725.87,0.000798,0.000672,2.5e-05
16,640,2.7173,1.8262,0.0,725.37,0.000897,0.000485,8.5e-05
16,640,2.3273,0.1022,0.0,742.41,0.000812,0.00071,-5.3e-05
16,640,1.923,2.3227,0.0,719.59,0.000973,0.000529,-2.8e-05
16,640,1.7592,1.0433,0.0,736.73,0.000792,0.000666,-3.1e-05
16,640,1.1004,3.3966,0.0,710.33,0.000765,0.000369,7.7e-05
16,640,2.342,1.3402,0.0,733.04,0.000866,0.000617,6e-06
16,640,2.4903,1.6176,0.0,729.09,0.000883,0.000597,6.7e-05
16,640,0.9391,0.9104,0.0,736.89,0.000786,0.000673,4.5e-05
16,640,2.1574,3.0663,0.0,710.21,0.000916,0.000454,-9e-06
16,640,3.6436,1.7064,0.0,725.0,0.000678,0.000547,5.5e-05
16,640,3.8587,3.8914,0.0,721.83,0.000688,0.000379,-3.4e-05
16,640,3.4112,0.4856,0.0,732.19,0.000733,0.000719,-5.2e-05
16,640,0.8327,0.3215,0.0,736.89,0.00087,0.000622,7.1e-05
16,640,2.3623,3.5537,0.0,705.24,0.000844,0.000434,-1.1e-05
16,640,3.6447,3.1918,0.0,718.12,0.000646,0.000443,-4e-06
16,640,0.9807,3.963,0.0,709.81,0.000812,0.000325,0.000103
16,640,2.2608,1.3502,0.0,734.01,0.000844,0.000691,3.4e-05
16,640,3.4494,1.9456,0.0,724.26,0.000774,0.000553,5.3e-05
16,640,1.7787,2.6865,0.0,714.57,0.000821,0.000397,1.3e-05
16,640,1.5227,0.0578,0.0,743.9,0.000871,0.000594,4.9e-05
16,640,0.4875,0.6416,0.0,730.27,0.000695,0.00065,4.4e-05
16,640,2.7184,1.3979,0.0,731.59,0.000881,0.000649,4.9e-05
16,640,0.0677,3.4302,0.0,724.65,0.000664,0.000357,-0.0
16,640,0.1134,1.6838,0.0,723.58,0.000626,0.000546,7e-06
16,640,0.5735,2.6076,0.0,720.12,0.000833,0.000497,-5e-05
16,640,1.2397,0.7416,0.0,735.27,0.000858,0.000666,-2.7e-05
16,640,3.8043,2.1908,0.0,721.96,0.00074,0.000588,5.6e-05
16,640,0.3407,1.0805,0.0,728.65,0.0007,0.000629,-1e-05
16,640,2.1514,2.5896,0.0,716.88,0.000809,0.000385,4.3e-05
16,640,2.215,3.4681,0.0,707.11,0.000792,0.000328,-8e-06
16,640,1.3332,3.745,0.0,705.89,0.000803,0.000465,8.5e-05
16,640,2.6143,3.6684,0.0,709.01,0.000897,0.000257,-8.4e-05
16,640,3.3846,0.0641,0.0,733.97,0.000768,0.000734,-6.8e-05
16,640,3.0528,0.3783,0.0,736.5,0.000836,0.000638,-9.5e-05
16,640,2.0453,0.0388,0.0,744.18,0.00088,0.000652,-5e-06
16,640,2.3986,0.4635,0.0,742.68,0.000852,0.000694,-5.1e-05
16,640,2.8333,3.3648,0.0,710.32,0.000748,0.00038,-7.6e-05
16,640,0.6933,1.3231,0.0,728.93,0.000805,0.00063,-4.8e-05
16,640,3.3558,3.5546,0.0,714.84,0.000783,0.000362,-7.5e-05
16,640,1.0153,3.6193,0.0,709.64,0.000759,0.000555,8.2e-05
16,640,3.2584,3.8446,0.0,712.47,0.000809,0.000376,-6.4e-05
16,640,1.4305,0.0152,0.0,743.76,0.000763,0.000736,4.2e-05
16,640,3.8672,3.0309,0.0,724.69,0.000703,0.000397,-2.1e-05
16,640,1.0528,0.0409,0.0,738.98,0.000856,0.000692,7.8e-05
16,640,0.7806,3.8346,0.0,713.01,0.000837,0.00041,7.3e-05
16,640,1.5968,2.984,0.0,710.2,0.000785,0.00044,-0.0
16,640,2.2797,3.058,0.0,708.99,0.000833,0.000401,-1.6e-05
16,640,2.4583,3.5031,0.0,706.22,0.000743,0.000418,-2.8e-05
16,640,2.3125,0.1118,0.0,745.95,0.000899,0.000644,-4.8e-05
16,640,0.6283,0.2028,0.0,733.12,0.000732,0.000723,9.8e-05
16,640,2.2068,0.7097,0.0,739.42,0.000885,0.000689,1.5e-05
16,640,0.4102,3.1249,0.0,718.64,0.000739,0.000405,7e-06
16,640,2.3663,0.6748,0.0,740.61,0.000931,0.000662,-3.2e-05
16,640,1.8506,3.5347,0.0,705.02,0.000891,0.000331,4e-06
16,640,0.7868,0.3716,0.0,734.26,0.000835,0.00058,9e-05
16,640,2.6569,1.4304,0.0,732.3,0.000834,0.000647,8e-05
16,640,0.8091,2.8794,0.0,716.58,0.000832,0.000479,1e-05
16,640,3.3801,2.2644,0.0,721.63,0.000703,0.000439,7.2e-05
16,640,0.1038,2.9122,0.0,721.48,0.000677,0.000488,4e-06
16,640,1.4528,1.284,0.0,734.98,0.000803,0.000633,-3e-05
16,640,0.8203,1.2924,0.0,729.25,0.000847,0.000618,-3.6e-05
16,640,0.6826,0.818,0.0,731.37,0.000778,0.000661,3.4e-05
16,640,2.4528,3.0221,0.0,711.37,0.000841,0.000475,-4e-05
16,640,0.3795,1.3316,0.0,727.49,0.000752,0.000656,-3.6e-05
16,640,0.3225,2.7863,0.0,720.4,0.000708,0.000543,-1.6e-05
16,640,3.1904,0.2407,0.0,737.1,0.000751,0.000771,-9.7e-05
16,640,1.8775,2.6104,0.0,713.76,0.000818,0.000478,-5.2e-05
16,640,3.4843,3.943,0.0,715.36,0.0007,0.000393,-7e-05
16,640,3.5927,1.0543,0.0,729.68,0.000722,0.000572,8e-06
16,640,1.2149,1.7576,0.0,726.98,0.000765,0.000528,-8.2e-05
16,640,3.7798,0.0477,0.0,728.1,0.00064,0.000697,-2.9e-05
16,640,0.8459,3.7487,0.0,711.91,0.000715,0.000343,7.5e-05
16,640,1.2826,0.309,0.0,739.34,0.000813,0.000613,0.000116
16,640,0.831,0.4105,0.0,736.39,0.000802,0.000713,6.3e-05
16,640,3.8314,0.3693,0.0,727.08,0.000659,0.000596,-3.3e-05
16,640,0.616,2.4896,0.0,719.99,0.000719,0.00047,-6.6e-05
16,640,2.2815,1.9265,0.0,724.65,0.000874,0.000605,3.4e-05
16,640,0.4047,2.8598,0.0,719.62,0.000702,0.000412,-2.1e-05
16,640,1.8365,0.6141,0.0,743.04,0.000903,0.000651,1.6e-05
16,640,3.51,1.2047,0.0,727.34,0.000749,0.000722,1.8e-05
16,640,1.0638,3.0846,0.0,714.1,0.000825,0.000405,3.7e-05
16,640,2.2352,1.4776,0.0,733.27,0.000924,0.000657,1.1e-05
16,640,0.0782,0.5389,0.0,724.38,0.00071,0.000702,-1.7e-05
16,640,0.3463,1.1693,0.0,727.26,0.000617,0.000693,-1.2e-05
16,640,3.4295,3.5775,0.0,715.43,0.000755,0.000423,-6.1e-05
16,640,3.5108,2.6555,0.0,719.95,0.000781,0.000431,4.7e-05
16,640,3.8107,2.1106,0.0,722.44,0.000636,0.000442,2.6e-05
16,640,2.6108,2.7175,0.0,715.17,0.000852,0.000553,3.1e-05
16,640,3.078,3.4407,0.0,714.17,0.000776,0.000376,-4.2e-05
16,640,2.1975,2.8066,0.0,713.15,0.000857,0.000493,5e-06
16,640,0.8001,3.5053,0.0,713.73,0.000742,0.000361,8.3e-05
16,640,1.906,1.3659,0.0,733.86,0.000841,0.000682,4e-06
16,640,3.602,0.5366,0.0,727.77,0.000706,0.000574,-2.4e-05
16,640,0.5893,3.4716,0.0,715.82,0.000745,0.000465,8.3e-05
16,640,0.5089,1.5996,0.0,727.86,0.000817,0.000534,-4.5e-05
16,640,1.2211,1.3097,0.0,731.9,0.000913,0.000595,-5.3e-05
16,640,2.3967,3.8054,0.0,703.67,0.000806,0.000303,-4e-05
16,640,0.5345,0.7829,0.0,731.06,0.000773,0.00061,3.9e-05
16,640,0.7631,0.4464,0.0,735.59,0.000762,0.000612,4.2e-05
16,640,3.6036,3.0556,0.0,719.81,0.000723,0.000436,-2.5e-05
16,640,0.3167,3.5308,0.0,719.37,0.000771,0.000426,2.6e-05
16,640,0.3416,3.6014,0.0,718.92,0.000743,0.000435,3.3e-05
16,640,0.5591,1.3099,0.0,728.0,0.000754,0.000636,-6.1e-05
16,640,0.3401,3.7552,0.0,718.26,0.000698,0.000405,7e-05
16,640,3.7883,1.6079,0.0,726.53,0.000574,0.00048,6.5e-05
16,640,0.1096,1.3651,0.0,725.5,0.000651,0.000561,-3.5e-05
16,640,1.7863,3.1479,0.0,705.7,0.000924,0.000416,-1.6e-05
16,640,0.6204,2.1121,0.0,725.06,0.000819,0.000494,-7.5e-05
16,640,3.1845,2.1246,0.0,722.59,0.000784,0.000548,5.1e-05
16,640,3.4519,1.0784,0.0,730.85,0.000731,0.000705,-7e-06
16,640,1.1764,1.8188,0.0,725.71,0.00074,0.000649,-0.000103
16,640,2.2223,3.566,0.0,704.86,0.000889,0.000362,-2e-05
16,640,2.3653,2.382,0.0,715.71,0.000863,0.000425,5.3e-05
16,640,3.1756,3.1295,0.0,715.76,0.000764,0.000374,4e-06
16,640,2.778,1.6121,0.0,728.51,0.000827,0.000693,9e-05
16,640,0.9496,2.7825,0.0,716.04,0.000794,0.000395,-5.7e-05
16,640,3.646,2.2281,0.0,723.44,0.000733,0.000517,4.4e-05
16,640,1.9379,1.3786,0.0,732.06,0.000823,0.000584,2e-05
16,640,3.561,0.8968,0.0,728.79,0.000658,0.000647,7e-06
16,640,3.9341,1.2443,0.0,725.05,0.000581,0.000569,1.9e-05
16,640,0.2087,1.7709,0.0,726.04,0.000721,0.000532,-4e-05
16,640,1.9995,2.506,0.0,716.98,0.000878,0.000432,-1.5e-05
16,640,2.0118,0.3022,0.0,745.74,0.000791,0.000694,-5e-06
16,640,1.3803,3.5319,0.0,705.83,0.000839,0.000378,9.2e-05
16,640,0.7655,2.643,0.0,719.32,0.00081,0.00039,-2.9e-05
16,640,2.0944,1.591,0.0,729.85,0.000837,0.000612,1.6e-05
16,640,3.6911,1.2449,0.0,726.44,0.000656,0.000607,5.1e-05
16,640,1.146,2.9419,0.0,714.26,0.000775,0.000484,-1.6e-05
16,640,0.526,0.6092,0.0,730.64,0.000685,0.000708,5.2e-05
16,640,1.6602,3.3495,0.0,707.21,0.000822,0.000383,5.3e-05
16,640,3.1506,0.8833,0.0,731.5,0.000695,0.000713,-3.8e-05
16,640,3.1894,0.8048,0.0,733.89,0.000846,0.0007,-3.3e-05
16,640,0.3348,0.4733,0.0,728.4,0.000742,0.000666,5e-05
16,640,3.9635,2.9625,0.0,724.45,0.000629,0.000413,-2.8e-05
16,640,0.0157,1.0312,0.0,722.49,0.00069,0.000584,1.3e-05
16,640,2.5486,0.0213,0.0,741.98,0.000764,0.00066,-7e-05
16,640,3.4499,0.9612,0.0,731.25,0.000761,0.000637,5e-06
16,640,1.8857,3.0243,0.0,708.98,0.000842,0.000458,-9e-06
16,640,0.39,1.3722,0.0,726.57,0.000717,0.000631,-5e-06
16,640,3.2353,1.0976,0.0,731.29,0.0008,0.000627,3.6e-05
16,640,0.3536,1.1711,0.0,726.29,0.000706,0.000616,-1e-05
16,640,3.7533,2.1538,0.0,724.03,0.000676,0.000495,3.3e-05
16,640,1.6731,2.9203,0.0,711.48,0.000829,0.000492,-4.8e-05
16,640,3.5353,2.3033,0.0,722.61,0.000848,0.000462,3.6e-05
16,640,0.8659,2.8743,0.0,715.63,0.000707,0.000374,5e-06
16,640,3.1749,2.3212,0.0,721.56,0.0007,0.000517,5.8e-05
16,640,0.2693,0.9492,0.0,728.23,0.000655,0.00063,1.4e-05
16,640,1.6862,2.1022,0.0,722.4,0.00095,0.000574,-5.4e-05
16,640,0.1258,0.9833,0.0,726.65,0.000673,0.000548,1.4e-05
16,640,0.7991,3.4879,0.0,713.53,0.000747,0.0004,8.5e-05
16,640,3.0479,0.4915,0.0,735.09,0.000872,0.000689,-8.2e-05
16,640,2.0396,0.0782,0.0,745.82,0.000749,0.000726,7e-06
16,640,3.117,1.1541,0.0,734.02,0.000866,0.000655,4.5e-05
16,640,3.3579,1.1196,0.0,729.61,0.00074,0.000676,1e-05
16,640,2.3943,3.2217,0.0,706.62,0.000801,0.000448,1.5e-05
16,640,1.1927,1.9681,0.0,725.45,0.000855,0.000438,-8.5e-05
16,640,1.5918,1.4343,0.0,731.85,0.000863,0.000586,-2.8e-05
16,640,0.5649,3.945,0.0,714.34,0.000736,0.000428,0.000105
16,640,1.7611,3.5413,0.0,704.21,0.000931,0.000386,5e-05
16,640,1.4517,1.7921,0.0,726.84,0.00084,0.000615,-9.3e-05
16,640,1.1018,0.126,0.0,739.61,0.000878,0.000735,0.000102
16,640,1.8497,2.0209,0.0,724.26,0.000756,0.00051,-2.8e-05
16,640,0.8255,3.6186,0.0,712.23,0.00078,0.000396,7.7e-05
16,640,2.4992,3.3973,0.0,706.43,0.000855,0.000416,-2.2e-05
16,640,0.4777,2.3811,0.0,721.03,0.000695,0.000509,-1.9e-05
16,640,0.6788,0.873,0.0,733.0,0.000774,0.000641,4.8e-05
16,640,2.1385,3.3576,0.0,707.57,0.00076,0.000392,-1.3e-05
16,640,3.9502,3.7732,0.0,724.8,0.000583,0.000531,4e-06
16,640,2.3681,3.6127,0.0,705.5,0.000877,0.000287,-5.5e-05
16,640,2.7131,0.8499,0.0,736.48,0.000758,0.000646,-1.9e-05
16,640,2.5104,1.5195,0.0,729.95,0.000841,0.000596,3.5e-05
16,640,3.0957,1.345,0.0,730.02,0.000831,0.000538,4.4e-05
16,640,2.0203,1.3222,0.0,733.71,0.000935,0.000588,3e-06
16,640,1.756,2.7782,0.0,712.31,0.000903,0.000461,-4e-06
16,640,1.8429,0.2028,0.0,743.49,0.000885,0.000623,1.8e-05
16,640,0.5996,3.926,0.0,715.09,0.000738,0.000474,8.6e-05
16,640,3.8653,3.9381,0.0,720.27,0.000722,0.000342,-3.5e-05
16,640,0.9444,0.2493,0.0,735.34,0.000815,0.000633,7.6e-05
16,640,1.2461,0.6049,0.0,737.97,0.000805,0.000688,7.5e-05
16,640,0.7232,2.9213,0.0,716.6,0.000829,0.000391,-9e-06
16,640,2.05,3.3457,0.0,706.66,0.000824,0.000311,-9e-06
16,640,0.8138,3.0195,0.0,714.6,0.000874,0.000383,-3e-06
16,640,2.6639,2.2462,0.0,722.48,0.000932,0.000462,7.9e-05
16,640,0.6084,0.4967,0.0,733.08,0.000703,0.000721,6.9e-05
16,640,1.8383,2.1078,0.0,723.36,0.000773,0.000506,-3e-05
16,640,2.5576,1.4683,0.0,730.69,0.000875,0.000532,4.6e-05
16,640,1.673,3.1991,0.0,706.85,0.000944,0.000408,7.8e-05
16,640,2.8634,3.4342,0.0,708.4,0.000792,0.000349,-5.9e-05
16,640,3.6525,0.99,0.0,727.39,0.000697,0.000691,1e-05
16,640,2.0443,0.5361,0.0,743.21,0.000852,0.000669,-1.8e-05
16,640,2.1924,2.7977,0.0,710.9,0.000898,0.000504,-1.3e-05
16,640,3.1091,0.6482,0.0,735.37,0.000763,0.000645,-5.5e-05
16,640,0.1032,3.542,0.0,722.85,0.000695,0.000461,1.5e-05
16,640,3.0763,0.6748,0.0,735.21,0.000742,0.000644,-5.8e-05
16,640,1.3599,0.8288,0.0,736.14,0.000808,0.000742,1e-06
16,640,3.2361,0.5891,0.0,734.19,0.000788,0.000671,-6.7e-05
16,640,0.9809,1.8868,0.0,725.21,0.00077,0.000533,-0.000102
16,640,0.7178,1.9772,0.0,724.77,0.000809,0.000523,-0.000145
16,640,3.4796,2.9505,0.0,719.03,0.000715,0.000467,-1e-06
