timestamp,building_id,dry_bulb_C,relative_humidity_pct,global_horizontal_irradiance_W_m2,wind_speed_m_s,co2_outdoor_ppm,pm25_outdoor_ug_m3,tvoc_outdoor_ppb
2022-11-06T16:00:00,B0026,26.86,51.6,606.2,0.94,417.0,9.0,20.0
2022-11-06T17:00:00,B0026,26.12,63.1,555.3,5.3,402.0,5.8,29.0
2022-11-06T18:00:00,B0026,25.59,69.2,495.0,4.24,420.0,9.8,63.0
2022-11-06T19:00:00,B0026,23.62,54.2,426.1,1.29,428.0,16.7,217.0
2022-11-06T20:00:00,B0026,26.07,51.7,350.0,3.95,428.0,21.4,70.0
2022-11-06T21:00:00,B0026,23.92,62.5,267.9,2.31,444.0,14.3,115.0
2022-11-06T22:00:00,B0026,22.9,55.9,181.2,6.43,464.0,16.6,184.0
2022-11-06T23:00:00,B0026,20.72,66.7,91.4,2.86,384.0,2.0,127.0
2022-11-07T00:00:00,B0026,20.68,55.5,0.0,3.79,415.0,10.1,20.0
2022-11-07T01:00:00,B0026,20.64,77.7,91.4,2.31,428.0,5.8,62.0
2022-11-07T02:00:00,B0026,19.96,79.5,181.2,3.81,400.0,13.8,119.0
2022-11-07T03:00:00,B0026,21.93,71.5,267.9,0.0,434.0,7.8,20.0
2022-11-07T04:00:00,B0026,24.72,51.7,350.0,5.86,424.0,8.8,138.0
2022-11-07T05:00:00,B0026,23.41,78.1,426.1,3.23,436.0,31.2,74.0
2022-11-07T06:00:00,B0026,27.6,62.0,495.0,5.49,416.0,15.1,216.0
2022-11-07T07:00:00,B0026,26.67,42.7,555.3,4.71,429.0,14.4,113.0
2022-11-07T08:00:00,B0026,27.76,49.4,606.2,3.62,414.0,9.3,174.0
2022-11-07T09:00:00,B0026,30.64,59.0,646.7,5.59,411.0,14.7,84.0
2022-11-07T10:00:00,B0026,31.5,58.2,676.1,2.68,426.0,6.9,49.0
2022-11-07T11:00:00,B0026,29.99,54.4,694.0,3.1,429.0,20.4,144.0
2022-11-07T12:00:00,B0026,29.81,54.5,700.0,4.0,452.0,10.9,121.0
2022-11-07T13:00:00,B0026,30.51,46.0,694.0,4.5,440.0,11.7,172.0
2022-11-07T14:00:00,B0026,29.31,55.2,676.1,2.19,388.0,3.9,114.0
2022-11-07T15:00:00,B0026,27.95,63.4,646.7,2.44,413.0,7.0,20.0
2022-11-07T16:00:00,B0026,27.03,62.6,606.2,5.72,431.0,2.0,160.0
2022-11-07T17:00:00,B0026,27.68,54.2,555.3,2.09,392.0,14.7,250.0
2022-11-07T18:00:00,B0026,26.56,72.5,495.0,2.53,415.0,10.0,176.0
2022-11-07T19:00:00,B0026,25.02,63.7,426.1,4.16,447.0,12.6,52.0
2022-11-07T20:00:00,B0026,25.83,59.9,350.0,1.71,411.0,15.2,165.0
2022-11-07T21:00:00,B0026,23.09,61.8,267.9,2.14,427.0,14.6,137.0
2022-11-07T22:00:00,B0026,24.38,54.9,181.2,4.68,457.0,11.0,119.0
2022-11-07T23:00:00,B0026,21.21,73.6,91.4,3.62,427.0,18.5,27.0
2022-11-08T00:00:00,B0026,22.38,61.6,0.0,1.34,432.0,15.5,107.0
2022-11-08T01:00:00,B0026,22.76,64.2,91.4,4.2,398.0,17.1,137.0
2022-11-08T02:00:00,B0026,22.44,72.3,181.2,4.1,429.0,5.0,127.0
2022-11-08T03:00:00,B0026,22.05,62.9,267.9,3.53,388.0,14.7,186.0
2022-11-08T04:00:00,B0026,26.11,66.5,350.0,2.73,412.0,21.9,149.0
2022-11-08T05:00:00,B0026,26.33,57.5,426.1,2.86,445.0,18.9,186.0
2022-11-08T06:00:00,B0026,26.71,56.6,495.0,2.75,410.0,2.0,171.0
2022-11-08T07:00:00,B0026,27.69,58.0,555.3,1.81,438.0,9.3,69.0
2022-11-08T08:00:00,B0026,29.35,58.1,606.2,1.0,409.0,6.7,143.0
2022-11-08T09:00:00,B0026,27.83,48.6,646.7,2.45,409.0,5.5,20.0
2022-11-08T10:00:00,B0026,30.76,46.8,676.1,4.02,403.0,2.0,193.0
2022-11-08T11:00:00,B0026,28.8,56.3,694.0,4.93,421.0,18.2,157.0
2022-11-08T12:00:00,B0026,32.04,43.9,700.0,3.76,447.0,7.4,53.0
2022-11-08T13:00:00,B0026,29.68,47.5,694.0,3.89,399.0,9.2,115.0
2022-11-08T14:00:00,B0026,29.05,63.1,676.1,4.71,438.0,2.0,75.0
2022-11-08T15:00:00,B0026,29.25,53.9,646.7,2.62,399.0,20.3,133.0
2022-11-08T16:00:00,B0026,27.93,54.5,606.2,1.55,418.0,8.2,109.0
2022-11-08T17:00:00,B0026,27.66,51.4,555.3,3.06,443.0,10.7,194.0
2022-11-08T18:00:00,B0026,24.35,56.9,495.0,6.12,422.0,10.7,138.0
2022-11-08T19:00:00,B0026,25.17,58.7,426.1,3.04,427.0,6.4,170.0
2022-11-08T20:00:00,B0026,23.84,63.6,350.0,1.64,420.0,22.4,84.0
2022-11-08T21:00:00,B0026,20.63,65.9,267.9,1.42,414.0,11.0,168.0
2022-11-08T22:00:00,B0026,23.5,53.4,181.2,3.48,419.0,14.2,20.0
2022-11-08T23:00:00,B0026,22.05,66.4,91.4,3.55,444.0,16.5,146.0
2022-11-09T00:00:00,B0026,21.22,57.3,0.0,5.77,418.0,24.6,104.0
2022-11-09T01:00:00,B0026,23.81,50.9,91.4,3.29,449.0,16.9,115.0
2022-11-09T02:00:00,B0026,20.27,67.0,181.2,5.21,436.0,12.5,83.0
2022-11-09T03:00:00,B0026,22.65,82.7,267.9,5.08,429.0,6.4,93.0
2022-11-09T04:00:00,B0026,23.15,61.4,350.0,0.0,431.0,10.2,200.0
2022-11-09T05:00:00,B0026,25.71,58.3,426.1,4.06,424.0,12.8,94.0
2022-11-09T06:00:00,B0026,26.44,59.2,495.0,1.41,418.0,12.8,20.0
2022-11-09T07:00:00,B0026,28.4,44.4,555.3,5.49,426.0,2.0,218.0
2022-11-09T08:00:00,B0026,26.01,66.8,606.2,2.66,443.0,15.7,111.0
2022-11-09T09:00:00,B0026,28.16,56.2,646.7,6.9,426.0,7.2,49.0
2022-11-09T10:00:00,B0026,31.49,64.6,676.1,5.04,376.0,12.9,20.0
2022-11-09T11:00:00,B0026,30.32,58.7,694.0,3.71,390.0,35.8,111.0
2022-11-09T12:00:00,B0026,32.93,63.9,700.0,2.52,389.0,5.2,199.0
2022-11-09T13:00:00,B0026,30.98,48.9,694.0,3.82,429.0,8.3,35.0
2022-11-09T14:00:00,B0026,30.04,54.2,676.1,3.31,406.0,8.6,26.0
2022-11-09T15:00:00,B0026,27.48,66.2,646.7,3.99,405.0,2.6,66.0
2022-11-09T16:00:00,B0026,25.93,60.9,606.2,1.68,416.0,7.4,118.0
2022-11-09T17:00:00,B0026,26.28,51.6,555.3,3.45,427.0,9.4,57.0
2022-11-09T18:00:00,B0026,24.59,56.6,495.0,1.12,429.0,11.6,86.0
2022-11-09T19:00:00,B0026,25.27,56.2,426.1,1.02,406.0,18.0,127.0
2022-11-09T20:00:00,B0026,23.6,50.2,350.0,5.32,365.0,17.4,167.0
2022-11-09T21:00:00,B0026,24.52,60.3,267.9,3.63,431.0,3.0,209.0
2022-11-09T22:00:00,B0026,21.29,53.4,181.2,5.07,414.0,10.4,93.0
2022-11-09T23:00:00,B0026,20.76,72.5,91.4,4.5,425.0,7.4,133.0
2022-11-10T00:00:00,B0026,21.11,75.1,0.0,2.2,401.0,16.2,23.0
2022-11-10T01:00:00,B0026,23.51,52.3,91.4,2.99,414.0,10.0,136.0
2022-11-10T02:00:00,B0026,21.55,66.5,181.2,5.16,453.0,17.0,106.0
2022-11-10T03:00:00,B0026,25.21,55.9,267.9,7.88,423.0,7.7,125.0
2022-11-10T04:00:00,B0026,24.0,71.5,350.0,3.02,423.0,10.4,20.0
2022-11-10T05:00:00,B0026,24.17,49.3,426.1,5.33,399.0,12.1,27.0
2022-11-10T06:00:00,B0026,24.51,63.6,495.0,4.04,396.0,20.7,91.0
2022-11-10T07:00:00,B0026,27.21,58.7,555.3,4.28,407.0,18.7,168.0
2022-11-10T08:00:00,B0026,25.97,43.8,606.2,2.03,422.0,8.7,112.0
2022-11-10T09:00:00,B0026,29.93,56.6,646.7,4.21,439.0,14.8,250.0
2022-11-10T10:00:00,B0026,31.14,45.6,676.1,6.74,388.0,17.3,77.0
2022-11-10T11:00:00,B0026,29.59,65.6,694.0,2.97,401.0,16.2,164.0
2022-11-10T12:00:00,B0026,29.39,54.7,700.0,2.07,427.0,4.0,192.0
2022-11-10T13:00:00,B0026,26.65,45.4,694.0,1.13,407.0,9.9,125.0
2022-11-10T14:00:00,B0026,30.43,52.0,676.1,5.45,403.0,5.1,183.0
2022-11-10T15:00:00,B0026,30.91,57.7,646.7,5.54,401.0,8.4,54.0
2022-11-10T16:00:00,B0026,28.98,62.6,606.2,4.79,415.0,10.8,87.0
2022-11-10T17:00:00,B0026,26.41,57.0,555.3,3.42,398.0,3.5,20.0
2022-11-10T18:00:00,B0026,26.09,52.9,495.0,4.68,421.0,16.2,178.0
2022-11-10T19:00:00,B0026,22.87,73.0,426.1,3.2,442.0,9.4,210.0
2022-11-10T20:00:00,B0026,24.73,54.1,350.0,2.45,421.0,13.4,45.0
2022-11-10T21:00:00,B0026,23.61,60.3,267.9,2.58,396.0,17.1,99.0
2022-11-10T22:00:00,B0026,21.04,78.3,181.2,4.14,431.0,2.0,62.0
2022-11-10T23:00:00,B0026,19.43,77.1,91.4,2.6,468.0,26.6,122.0
2022-11-11T00:00:00,B0026,22.83,57.6,0.0,4.34,402.0,20.6,63.0
2022-11-11T01:00:00,B0026,21.43,59.1,91.4,2.35,427.0,2.0,114.0
2022-11-11T02:00:00,B0026,21.39,72.9,181.2,1.07,420.0,19.8,234.0
2022-11-11T03:00:00,B0026,20.81,78.0,267.9,4.31,445.0,4.6,81.0
2022-11-11T04:00:00,B0026,23.27,65.1,350.0,5.04,443.0,8.3,157.0
2022-11-11T05:00:00,B0026,22.58,71.0,426.1,5.27,444.0,2.0,28.0
2022-11-11T06:00:00,B0026,27.44,48.2,495.0,2.02,377.0,11.7,72.0
2022-11-11T07:00:00,B0026,26.53,45.0,555.3,1.75,384.0,8.4,135.0
2022-11-11T08:00:00,B0026,29.82,70.1,606.2,2.05,422.0,8.7,20.0
2022-11-11T09:00:00,B0026,28.04,55.1,646.7,4.99,450.0,24.9,57.0
2022-11-11T10:00:00,B0026,29.8,55.4,676.1,4.38,414.0,22.1,96.0
2022-11-11T11:00:00,B0026,30.03,70.4,694.0,4.68,400.0,17.5,156.0
2022-11-11T12:00:00,B0026,30.03,56.4,700.0,3.65,440.0,14.0,227.0
2022-11-11T13:00:00,B0026,26.41,48.1,694.0,3.24,395.0,15.7,82.0
2022-11-11T14:00:00,B0026,27.0,58.3,676.1,2.65,432.0,16.5,164.0
2022-11-11T15:00:00,B0026,27.71,46.8,646.7,4.44,433.0,3.9,117.0
2022-11-11T16:00:00,B0026,27.1,43.3,606.2,2.62,413.0,8.8,59.0
2022-11-11T17:00:00,B0026,25.05,71.4,555.3,2.14,425.0,15.0,143.0
2022-11-11T18:00:00,B0026,24.85,49.4,495.0,3.73,436.0,10.5,157.0
2022-11-11T19:00:00,B0026,23.83,61.8,426.1,1.53,431.0,13.9,137.0
2022-11-11T20:00:00,B0026,22.7,72.5,350.0,3.09,421.0,15.1,300.0
2022-11-11T21:00:00,B0026,22.18,72.8,267.9,3.37,438.0,24.2,106.0
2022-11-11T22:00:00,B0026,20.82,55.8,181.2,5.78,438.0,8.4,125.0
2022-11-11T23:00:00,B0026,21.02,64.4,91.4,1.32,420.0,18.7,156.0
2022-11-12T00:00:00,B0026,18.76,73.2,0.0,4.71,449.0,27.2,102.0
2022-11-12T01:00:00,B0026,19.05,63.6,91.4,3.33,410.0,21.7,228.0
2022-11-12T02:00:00,B0026,21.42,68.9,181.2,7.22,430.0,14.0,84.0
2022-11-12T03:00:00,B0026,20.9,68.0,267.9,2.48,402.0,19.7,20.0
2022-11-12T04:00:00,B0026,22.56,53.9,350.0,3.68,424.0,14.9,91.0
2022-11-12T05:00:00,B0026,24.29,49.9,426.1,6.82,422.0,12.9,215.0
2022-11-12T06:00:00,B0026,25.3,70.1,495.0,3.18,428.0,8.9,175.0
2022-11-12T07:00:00,B0026,28.23,46.1,555.3,2.85,422.0,23.1,152.0
2022-11-12T08:00:00,B0026,28.46,46.4,606.2,4.89,423.0,15.1,201.0
2022-11-12T09:00:00,B0026,29.28,58.7,646.7,4.38,428.0,14.5,20.0
2022-11-12T10:00:00,B0026,30.05,68.0,676.1,3.31,442.0,6.7,171.0
2022-11-12T11:00:00,B0026,31.21,57.6,694.0,3.12,415.0,2.0,94.0
2022-11-12T12:00:00,B0026,30.32,56.9,700.0,0.87,451.0,22.1,157.0
2022-11-12T13:00:00,B0026,30.35,51.0,694.0,4.58,414.0,9.4,156.0
2022-11-12T14:00:00,B0026,29.87,51.3,676.1,1.1,422.0,15.2,24.0
2022-11-12T15:00:00,B0026,28.25,56.3,646.7,3.37,442.0,2.3,156.0
2022-11-12T16:00:00,B0026,27.1,77.0,606.2,0.79,406.0,18.9,53.0
2022-11-12T17:00:00,B0026,27.65,59.7,555.3,1.53,402.0,24.7,107.0
2022-11-12T18:00:00,B0026,28.06,61.2,495.0,4.28,444.0,12.7,66.0
2022-11-12T19:00:00,B0026,25.41,60.7,426.1,4.25,424.0,14.4,57.0
2022-11-12T20:00:00,B0026,20.88,66.6,350.0,2.74,439.0,14.2,120.0
2022-11-12T21:00:00,B0026,22.09,72.6,267.9,3.26,415.0,9.8,46.0
2022-11-12T22:00:00,B0026,21.85,59.7,181.2,1.63,422.0,16.7,93.0
2022-11-12T23:00:00,B0026,21.06,68.3,91.4,2.95,426.0,13.9,108.0
2022-11-13T00:00:00,B0026,20.32,77.7,0.0,3.0,410.0,3.8,171.0
2022-11-13T01:00:00,B0026,21.0,63.8,91.4,4.84,425.0,4.9,165.0
2022-11-13T02:00:00,B0026,19.85,63.4,181.2,4.62,433.0,2.0,147.0
2022-11-13T03:00:00,B0026,21.97,56.7,267.9,3.23,427.0,17.8,80.0
2022-11-13T04:00:00,B0026,23.28,67.8,350.0,4.11,403.0,14.8,96.0
2022-11-13T05:00:00,B0026,25.17,70.2,426.1,2.5,407.0,11.6,75.0
2022-11-13T06:00:00,B0026,25.81,51.5,495.0,2.63,435.0,2.0,117.0
2022-11-13T07:00:00,B0026,26.12,53.8,555.3,2.13,453.0,16.8,191.0
2022-11-13T08:00:00,B0026,26.26,54.1,606.2,3.08,406.0,26.2,170.0
2022-11-13T09:00:00,B0026,24.51,67.7,646.7,4.93,421.0,8.9,136.0
2022-11-13T10:00:00,B0026,29.04,67.9,676.1,2.13,409.0,11.1,175.0
2022-11-13T11:00:00,B0026,27.77,49.1,694.0,4.79,403.0,13.3,149.0
2022-11-13T12:00:00,B0026,28.53,43.7,700.0,1.31,395.0,15.2,20.0
2022-11-13T13:00:00,B0026,27.3,58.8,694.0,4.52,417.0,2.3,195.0
2022-11-13T14:00:00,B0026,28.71,54.0,676.1,2.22,372.0,2.0,75.0
2022-11-13T15:00:00,B0026,28.79,59.0,646.7,4.14,415.0,17.1,140.0
2022-11-13T16:00:00,B0026,27.87,66.6,606.2,5.45,443.0,13.2,141.0
2022-11-13T17:00:00,B0026,26.44,51.1,555.3,7.23,428.0,8.0,96.0
2022-11-13T18:00:00,B0026,25.77,77.4,495.0,4.02,434.0,18.2,127.0
2022-11-13T19:00:00,B0026,22.95,57.4,426.1,3.35,405.0,9.1,95.0
2022-11-13T20:00:00,B0026,25.92,69.2,350.0,4.68,411.0,13.3,68.0
2022-11-13T21:00:00,B0026,24.49,58.6,267.9,1.92,411.0,12.8,115.0
2022-11-13T22:00:00,B0026,20.91,61.0,181.2,4.63,435.0,16.6,145.0
2022-11-13T23:00:00,B0026,21.58,61.9,91.4,3.87,443.0,18.3,103.0
2022-11-14T00:00:00,B0026,20.37,52.2,0.0,3.39,408.0,19.0,33.0
2022-11-14T01:00:00,B0026,21.97,57.0,91.4,6.33,413.0,17.1,270.0
2022-11-14T02:00:00,B0026,22.28,57.7,181.2,3.93,410.0,2.3,72.0
2022-11-14T03:00:00,B0026,24.69,67.5,267.9,3.81,430.0,5.4,128.0
2022-11-14T04:00:00,B0026,25.1,57.5,350.0,3.74,395.0,13.0,172.0
2022-11-14T05:00:00,B0026,23.34,63.4,426.1,4.18,445.0,2.0,110.0
2022-11-14T06:00:00,B0026,25.3,70.1,495.0,5.09,413.0,16.7,176.0
2022-11-14T07:00:00,B0026,28.3,65.8,555.3,4.02,423.0,16.7,149.0
2022-11-14T08:00:00,B0026,26.49,63.1,606.2,4.12,405.0,16.7,88.0
2022-11-14T09:00:00,B0026,25.6,49.6,646.7,1.82,429.0,10.2,69.0
2022-11-14T10:00:00,B0026,28.5,54.0,676.1,5.81,437.0,12.7,54.0
2022-11-14T11:00:00,B0026,30.21,50.4,694.0,4.64,442.0,4.5,142.0
2022-11-14T12:00:00,B0026,27.76,53.2,700.0,3.34,417.0,23.8,208.0
2022-11-14T13:00:00,B0026,30.1,55.4,694.0,2.9,436.0,18.1,136.0
2022-11-14T14:00:00,B0026,27.67,49.8,676.1,4.04,418.0,15.6,128.0
2022-11-14T15:00:00,B0026,25.38,56.4,646.7,5.19,410.0,3.2,137.0
2022-11-14T16:00:00,B0026,28.61,58.2,606.2,3.43,432.0,10.9,184.0
2022-11-14T17:00:00,B0026,30.95,56.1,555.3,5.78,405.0,20.7,106.0
2022-11-14T18:00:00,B0026,25.22,54.6,495.0,4.07,418.0,23.4,153.0
2022-11-14T19:00:00,B0026,23.92,71.8,426.1,3.51,439.0,11.7,70.0
2022-11-14T20:00:00,B0026,22.35,64.5,350.0,1.19,390.0,31.4,76.0
2022-11-14T21:00:00,B0026,23.37,74.5,267.9,4.61,411.0,2.0,152.0
2022-11-14T22:00:00,B0026,21.87,60.6,181.2,5.77,437.0,12.4,159.0
2022-11-14T23:00:00,B0026,22.71,62.1,91.4,3.55,415.0,23.1,77.0
2022-11-15T00:00:00,B0026,22.01,66.9,0.0,3.97,441.0,4.8,182.0
2022-11-15T01:00:00,B0026,20.71,64.9,91.4,0.6,418.0,6.8,194.0
2022-11-15T02:00:00,B0026,22.42,82.4,181.2,3.87,413.0,9.7,142.0
2022-11-15T03:00:00,B0026,21.03,74.5,267.9,3.59,429.0,9.9,42.0
2022-11-15T04:00:00,B0026,25.25,62.5,350.0,3.45,453.0,28.1,154.0
2022-11-15T05:00:00,B0026,23.45,63.9,426.1,3.75,440.0,3.0,76.0
2022-11-15T06:00:00,B0026,26.7,74.2,495.0,6.6,415.0,7.3,163.0
2022-11-15T07:00:00,B0026,26.3,66.9,555.3,4.23,388.0,8.7,137.0
2022-11-15T08:00:00,B0026,26.47,60.7,606.2,1.73,411.0,3.1,138.0
2022-11-15T09:00:00,B0026,28.57,54.4,646.7,4.51,432.0,4.3,134.0
2022-11-15T10:00:00,B0026,28.55,48.5,676.1,2.58,432.0,12.1,97.0
2022-11-15T11:00:00,B0026,28.27,55.3,694.0,5.36,394.0,17.6,162.0
2022-11-15T12:00:00,B0026,27.6,56.9,700.0,1.07,422.0,9.7,130.0
2022-11-15T13:00:00,B0026,28.99,45.6,694.0,3.1,461.0,6.0,142.0
2022-11-15T14:00:00,B0026,30.07,56.7,676.1,4.4,399.0,17.4,167.0
2022-11-15T15:00:00,B0026,27.34,49.7,646.7,2.87,403.0,5.0,68.0
2022-11-15T16:00:00,B0026,27.66,56.1,606.2,2.42,458.0,8.8,47.0
2022-11-15T17:00:00,B0026,26.37,57.5,555.3,4.1,430.0,11.6,161.0
2022-11-15T18:00:00,B0026,24.8,62.9,495.0,4.38,426.0,22.3,248.0
2022-11-15T19:00:00,B0026,23.34,67.4,426.1,3.81,377.0,14.8,138.0
2022-11-15T20:00:00,B0026,23.09,64.8,350.0,6.4,413.0,3.6,176.0
2022-11-15T21:00:00,B0026,23.32,66.2,267.9,4.09,438.0,9.1,105.0
2022-11-15T22:00:00,B0026,21.37,62.4,181.2,4.01,441.0,7.8,47.0
2022-11-15T23:00:00,B0026,21.06,56.0,91.4,0.0,426.0,13.0,92.0
2022-11-16T00:00:00,B0026,21.21,69.4,0.0,1.07,403.0,4.9,143.0
2022-11-16T01:00:00,B0026,22.1,61.2,91.4,5.19,437.0,14.2,88.0
2022-11-16T02:00:00,B0026,21.03,63.4,181.2,4.41,405.0,12.8,89.0
2022-11-16T03:00:00,B0026,19.29,65.1,267.9,4.41,415.0,12.9,74.0
2022-11-16T04:00:00,B0026,23.12,58.0,350.0,3.72,423.0,13.8,142.0
2022-11-16T05:00:00,B0026,23.99,53.6,426.1,3.13,416.0,19.0,144.0
2022-11-16T06:00:00,B0026,23.19,55.6,495.0,0.0,397.0,16.2,98.0
2022-11-16T07:00:00,B0026,26.72,63.6,555.3,1.52,389.0,10.4,54.0
2022-11-16T08:00:00,B0026,26.14,61.7,606.2,2.99,417.0,11.7,30.0
2022-11-16T09:00:00,B0026,27.2,53.6,646.7,3.2,432.0,27.3,46.0
2022-11-16T10:00:00,B0026,27.39,48.8,676.1,1.7,395.0,10.7,29.0
2022-11-16T11:00:00,B0026,28.96,62.2,694.0,1.96,441.0,13.5,59.0
2022-11-16T12:00:00,B0026,29.73,57.5,700.0,5.07,377.0,11.4,84.0
2022-11-16T13:00:00,B0026,30.02,57.7,694.0,3.64,426.0,18.0,41.0
2022-11-16T14:00:00,B0026,28.48,33.9,676.1,1.34,428.0,23.0,163.0
2022-11-16T15:00:00,B0026,26.74,54.2,646.7,7.59,389.0,5.3,66.0
2022-11-16T16:00:00,B0026,26.98,62.7,606.2,3.04,395.0,7.5,80.0
2022-11-16T17:00:00,B0026,22.47,70.5,555.3,3.43,409.0,21.8,122.0
2022-11-16T18:00:00,B0026,24.57,57.1,495.0,6.27,449.0,10.8,117.0
2022-11-16T19:00:00,B0026,23.36,75.2,426.1,2.71,394.0,12.3,46.0
2022-11-16T20:00:00,B0026,21.72,69.5,350.0,3.31,437.0,4.5,68.0
2022-11-16T21:00:00,B0026,20.95,57.3,267.9,6.6,413.0,4.4,76.0
2022-11-16T22:00:00,B0026,21.6,67.4,181.2,3.39,383.0,7.7,194.0
2022-11-16T23:00:00,B0026,20.28,61.2,91.4,5.52,409.0,9.1,170.0
2022-11-17T00:00:00,B0026,20.53,57.8,0.0,5.4,417.0,15.8,152.0
2022-11-17T01:00:00,B0026,17.96,72.8,91.4,2.5,426.0,2.0,21.0
2022-11-17T02:00:00,B0026,20.78,70.1,181.2,5.88,407.0,10.3,163.0
2022-11-17T03:00:00,B0026,22.0,66.0,267.9,3.36,440.0,24.6,182.0
2022-11-17T04:00:00,B0026,23.12,72.8,350.0,1.69,436.0,9.3,190.0
2022-11-17T05:00:00,B0026,23.84,62.2,426.1,1.58,437.0,16.5,227.0
2022-11-17T06:00:00,B0026,23.97,58.0,495.0,0.0,433.0,4.3,109.0
2022-11-17T07:00:00,B0026,24.41,57.9,555.3,1.9,418.0,10.3,165.0
2022-11-17T08:00:00,B0026,27.7,61.2,606.2,2.57,429.0,8.0,66.0
2022-11-17T09:00:00,B0026,25.15,49.8,646.7,4.83,447.0,23.2,111.0
2022-11-17T10:00:00,B0026,27.8,58.5,676.1,1.73,422.0,15.0,115.0
2022-11-17T11:00:00,B0026,28.9,50.2,694.0,0.0,402.0,2.0,20.0
2022-11-17T12:00:00,B0026,30.52,60.7,700.0,0.77,418.0,13.9,39.0
2022-11-17T13:00:00,B0026,27.53,54.5,694.0,4.38,429.0,11.7,118.0
2022-11-17T14:00:00,B0026,27.9,48.2,676.1,5.57,458.0,9.6,140.0
2022-11-17T15:00:00,B0026,26.44,60.1,646.7,3.59,374.0,23.1,229.0
2022-11-17T16:00:00,B0026,26.95,63.5,606.2,1.3,419.0,2.0,102.0
2022-11-17T17:00:00,B0026,26.13,55.5,555.3,4.2,410.0,5.3,125.0
2022-11-17T18:00:00,B0026,24.09,55.9,495.0,4.65,409.0,12.7,67.0
2022-11-17T19:00:00,B0026,25.14,56.7,426.1,4.39,410.0,2.0,84.0
2022-11-17T20:00:00,B0026,24.61,67.2,350.0,3.42,424.0,18.4,154.0
2022-11-17T21:00:00,B0026,22.57,72.1,267.9,5.95,417.0,23.9,121.0
2022-11-17T22:00:00,B0026,21.92,68.2,181.2,4.42,437.0,17.5,110.0
2022-11-17T23:00:00,B0026,20.06,60.2,91.4,2.17,403.0,8.1,20.0
2022-11-18T00:00:00,B0026,20.55,56.2,0.0,3.32,408.0,2.0,95.0
2022-11-18T01:00:00,B0026,20.0,61.5,91.4,3.69,405.0,4.6,170.0
2022-11-18T02:00:00,B0026,21.33,64.6,181.2,5.55,440.0,20.5,20.0
2022-11-18T03:00:00,B0026,24.21,59.8,267.9,1.87,440.0,14.7,125.0
2022-11-18T04:00:00,B0026,22.13,61.6,350.0,3.45,421.0,21.1,140.0
2022-11-18T05:00:00,B0026,22.9,63.8,426.1,4.77,440.0,28.5,94.0
2022-11-18T06:00:00,B0026,26.65,53.6,495.0,2.27,415.0,2.0,63.0
2022-11-18T07:00:00,B0026,25.91,60.7,555.3,4.96,412.0,8.1,210.0
2022-11-18T08:00:00,B0026,26.71,54.4,606.2,5.42,416.0,16.6,168.0
2022-11-18T09:00:00,B0026,26.21,55.0,646.7,0.92,391.0,2.0,192.0
2022-11-18T10:00:00,B0026,27.92,61.0,676.1,1.83,420.0,13.1,97.0
2022-11-18T11:00:00,B0026,29.33,43.0,694.0,3.97,433.0,13.4,51.0
2022-11-18T12:00:00,B0026,27.08,65.3,700.0,2.1,406.0,13.0,206.0
2022-11-18T13:00:00,B0026,28.37,59.6,694.0,5.45,426.0,15.6,47.0
2022-11-18T14:00:00,B0026,28.82,52.4,676.1,1.49,432.0,14.7,99.0
2022-11-18T15:00:00,B0026,26.74,46.4,646.7,1.4,437.0,2.5,194.0
2022-11-18T16:00:00,B0026,27.04,51.1,606.2,2.23,418.0,15.2,100.0
2022-11-18T17:00:00,B0026,27.59,54.2,555.3,3.44,447.0,3.6,191.0
2022-11-18T18:00:00,B0026,28.19,56.7,495.0,5.88,409.0,2.0,133.0
2022-11-18T19:00:00,B0026,22.27,65.8,426.1,5.26,443.0,6.4,139.0
2022-11-18T20:00:00,B0026,22.86,61.1,350.0,3.38,423.0,13.5,163.0
2022-11-18T21:00:00,B0026,21.22,70.1,267.9,4.33,411.0,12.0,133.0
2022-11-18T22:00:00,B0026,21.49,67.2,181.2,3.67,452.0,11.3,218.0
2022-11-18T23:00:00,B0026,21.81,73.3,91.4,1.44,454.0,2.5,239.0
2022-11-19T00:00:00,B0026,21.26,72.1,0.0,4.8,421.0,22.3,128.0
2022-11-19T01:00:00,B0026,20.23,73.3,91.4,3.5,422.0,25.0,120.0
2022-11-19T02:00:00,B0026,20.32,65.2,181.2,1.48,416.0,6.1,20.0
2022-11-19T03:00:00,B0026,21.23,56.0,267.9,2.28,396.0,27.7,136.0
2022-11-19T04:00:00,B0026,23.06,56.3,350.0,4.21,405.0,8.7,80.0
2022-11-19T05:00:00,B0026,24.07,47.1,426.1,2.22,412.0,3.6,80.0
2022-11-19T06:00:00,B0026,23.57,65.4,495.0,3.86,457.0,10.2,160.0
2022-11-19T07:00:00,B0026,25.88,55.3,555.3,3.54,407.0,14.8,33.0
2022-11-19T08:00:00,B0026,25.83,51.0,606.2,1.76,400.0,2.0,105.0
2022-11-19T09:00:00,B0026,29.04,46.9,646.7,3.95,434.0,13.9,101.0
2022-11-19T10:00:00,B0026,27.84,53.8,676.1,0.57,406.0,10.7,50.0
2022-11-19T11:00:00,B0026,26.57,51.9,694.0,4.63,443.0,27.2,156.0
