fuel_utilization,operating_temperature_K,current_density_A_cm2,thermal_cycling_amplitude_K,cycles,cell_length_mm,cell_width_mm,anode_thickness_um,electrolyte_thickness_um,cathode_thickness_um,Ni_particle_size_initial_nm,YSZ_grain_size_nm,porosity_anode,tortuosity_anode,TPB_length_density_um_um3,interface_roughness_nm,E_electrolyte_GPa,E_anode_GPa,eta_activation_V,eta_ohmic_V,eta_concentration_V,peak_temperature_K,min_temperature_K,temperature_gradient_max_K_mm,max_principal_stress_MPa,von_mises_stress_MPa,stress_concentration_factor,max_stress_MPa,max_elastic_strain_percent,accumulated_creep_strain_percent,crack_initiation_indicator,crack_length_um,crack_propagation_rate_nm_cycle,crack_present,strain_energy_release_rate_J_m2,delamination_indicator,delamination_present,delaminated_area_percent,Ni_particle_size_current_nm,Ni_coarsening_percent,TPB_density_current_um_um3,TPB_loss_percent,cycles_to_failure,time_to_failure_hours,remaining_life_percent,voltage_degradation_mV,power_degradation_percent
0.85,976.3550687280567,0.48227776340816514,122.11504938102313,4088,100.0,100.0,537.860492079808,10.075863818407989,49.07322850828312,486.46432386281134,597.274638554032,0.3572747521587545,3.0608513797722727,4.351245457726293,190.27954485581486,159.2986958763166,5.44811618171397,4.0336754133461124e-05,0.06067349648993361,,977.4395476800895,971.3550687280567,108.44789520327767,3915.5850269412476,3588.6929551987937,1.9525788148817007,7007.205837436369,4.398784182688435,107704868.480803,2.0,105145460439675.94,25720513806182.914,1,0.062230922123685736,0.0012446184424737146,0,0.020352000771330182,,,,,,,,,
0.55,1084.8231060420624,0.499729687782009,128.34467737182894,2991,100.0,100.0,522.5928986647062,11.588446315352037,44.878637656559924,452.7091191995027,510.4128036235959,0.3470370392172161,4.371344534227239,5.338811353055537,107.34189182928228,152.79061363747627,6.351444445406601,3.149558706772571e-05,0.02327863392171813,,1085.254541736195,1079.8231060420624,43.14356941327315,4057.7461048389705,3718.98573526736,1.6440285217686168,6114.11862083017,4.001632348527009,2256052319.899945,2.0,29055743827958.582,9714391116000.826,1,0.07583172956768626,0.001516634591353725,0,0.018145016250955968,,,,,,,,,
0.7,960.9083640616477,1.373284015334945,137.76897490813784,1685,100.0,100.0,515.9796122616686,13.546901217742572,49.57646352028826,464.9986235167333,526.2050377978484,0.3150112862844003,3.439267556286505,6.067843887133652,63.91317643644048,160.22549815630114,10.929243858126112,8.115929227837937e-05,0.2583208247005337,,974.0513016226909,955.9083640616477,1314.2937561043152,3529.197717744715,3234.563136806111,1.5510611765274447,5017.005304526789,3.1312152948544205,10630667.648138097,1.6785777466916538,9997291009697.598,5933110391511.89,1,0.10711438446435784,0.0021422876892871565,0,0.014439019025795436,,,,,,,,,
0.7,884.3968730947826,0.4287153436703307,83.61297627106303,1945,100.0,100.0,443.8159724478656,14.550892031164913,45.565165583382246,539.375862189912,485.0950934487629,0.3297375961388502,3.9289368519671193,5.619288364089664,98.20054470938581,164.81618761431304,9.411804901280146,3.088309235256627e-05,0.21022693335339693,,887.73541946652,879.3968730947826,333.8546371737511,3266.567366078132,2993.858443545113,1.620541837265251,4851.672862614682,2.9436871055215157,438135.04583674495,2.0,4704190095816.023,2418606733067.314,1,0.04359234137764561,0.0008718468275529122,0,0.006782968318361657,,,,,,,,,
0.55,1053.979755722101,0.9261830224097749,173.43010068703282,1660,100.0,100.0,435.82391514432504,10.322856831312649,49.9845009239408,476.7159029532433,400.10545079776966,0.35773595657982765,3.4335207690867895,3.739351288635811,86.28681875406573,154.64121465667395,5.159654313087448,8.638980144563387e-05,0.0449250156805446,,1055.523785335887,1048.979755722101,154.40296137859858,3896.416988203205,3571.125157510609,1.5930676886337123,5689.044100497127,3.678866667678235,395067851.7165645,2.0,32922549734810.65,19832861286030.46,1,0.12483818813562614,0.002496763762712523,0,0.016578511384411153,,,,,,,,,
0.55,874.5157238148014,1.3339843951402575,69.02529621216118,4046,100.0,100.0,588.5324723389783,10.825887716742793,44.11545005263514,523.9078099359886,463.7926617356676,0.33282250319162726,2.9984265051004972,6.054842940202685,147.35409799212462,165.4090565711119,9.045040117707044,8.853019130430896e-05,0.5428029533172007,,901.3382707501677,869.5157238148014,2682.25469353663,3497.6023657577316,3205.605518388286,1.7714153774384083,5678.45890927443,3.4329794431982465,851825.4177767147,2.0,10305160424262.861,2546999610544.4175,1,0.022182613331819593,0.00044365226663639184,0,0.007180068283243366,,,,,,,,,
0.85,984.9395199139005,1.4277489862001915,115.99700201870994,4793,100.0,100.0,539.5616359265183,12.592954161358856,53.43491375739016,523.6447083109437,559.3727891809668,0.2864532584827628,3.1493472622525855,5.972237122023617,58.068485909519204,158.78362880516596,14.4106976781218,8.989406790094092e-05,0.19816685132090367,,995.423255737464,979.9395199139005,1048.3735823563527,3574.263614399466,3275.866713342401,1.5421493631978005,5051.875765901856,3.1816099706983745,76911742.76534624,1.6111078476597886,12758380181719.47,2661877776281.9556,1,0.06995201406460975,0.001399040281292195,0,0.026822400272933963,,,,,,,,,
0.7,879.2291773841313,0.9571979091006586,110.51218833042773,4966,100.0,100.0,408.86513732654294,9.742327828428715,44.13555362386908,484.08553151092264,442.5211299277919,0.3753160538759836,3.649984126996914,4.173197142120632,150.07386339937705,165.12624935695212,3.3153984926849294,8.828803736089821e-05,0.3214222926759891,,890.6272979623741,874.2291773841313,1139.8120578242856,3419.1243026181437,3133.6791854421485,1.781527055945186,5582.734253517459,3.3808884264362513,1250079.329991106,2.0,67412608550036.625,13574830557800.338,1,0.05108254914535095,0.001021650982907019,0,0.020294075124465027,,,,,,,,,
0.7,975.9311093578659,1.4237150696166072,82.8767274809497,1345,100.0,100.0,420.8900474372564,10.247012645104043,50.29297395910384,524.1575052792996,579.2105625768279,0.341688565147442,3.122703138631567,6.469416992630901,121.2388030987603,159.32413343852804,7.4373215989486,8.315164813656935e-05,0.18020272364325418,,985.437617413102,970.9311093578659,950.650805523605,3749.766745586323,3436.7179900155083,1.6837355922102497,5786.524400178381,3.6319195813551954,21610083.589916006,2.0,4050449622245.704,3011486707989.2812,1,0.029155290498235724,0.0005831058099647144,0,0.003137109257610164,,,,,,,,,
0.85,854.4002693828809,0.4430155635823214,55.04670054164173,1909,100.0,100.0,443.939880635408,14.700942051805267,47.8996298764026,468.26955128495194,415.1838829714041,0.35087040044617845,2.652144939381275,6.1329203785893025,138.67540966081233,166.61598383702713,6.684179352069414,2.7873085669269888e-05,0.30561662775253845,,859.4152794123133,849.4002693828809,501.50100294324403,3251.4411587646673,2979.995045546804,1.7403858655574265,5186.341256700816,3.112751332293399,121288.57834829646,2.0,2031334030616.496,1064082781883.8959,1,0.019297353880920826,0.0003859470776184165,0,0.0029470918846942282,,,,,,,,,
0.85,1060.572465607939,1.446659950415552,57.73898464612903,4565,100.0,100.0,536.9607521963195,14.52909273922939,45.35473657926965,495.69723050772825,581.9733886811624,0.31385758856177015,2.731700749603183,5.105237773918787,102.1075407510744,154.2456520635237,10.476633825819714,0.00010055459369252824,0.11209299862422954,,1066.5837959833161,1055.572465607939,601.1330375377175,3983.7748601247968,3651.189969636799,1.630324373477904,5952.623999696922,3.859184307668799,1505226013.5115802,2.0,2565002192891.825,561884379603.8824,1,0.01942509089007089,0.0003885018178014178,0,0.007094043193053889,,,,,,,,,
0.7,861.9740456211507,1.3493491194817393,138.9125661680283,2129,100.0,100.0,439.1870146108634,8.75822689209029,41.58579872797997,463.9650055617795,429.5590172487944,0.3234806163290585,2.6929577290567526,3.781411125306921,141.56727024911277,166.16155726273095,10.370045896001113,0.00013623375545512934,0.5073905167051272,,887.3381483562401,856.9740456211507,2536.4102735089455,3407.6517275177966,3123.1643966794672,1.7505161500723165,5467.14971571827,3.2902614815253175,223664.75210267783,2.0,59391117155010.13,27896250425086.89,1,0.07301349909901324,0.0014602699819802648,0,0.012435659166543935,,,,,,,,,
0.55,983.1017101247769,1.4765934200389796,189.16905157651829,1598,100.0,100.0,562.7559801867594,9.300509986598918,59.83432776095162,475.6078800705903,538.903155279775,0.28188489682722057,3.7217659940331385,6.375358601447353,153.90546571434658,158.8938973925134,15.005682912969908,8.307250691952756e-05,0.15150049025055706,,991.3916098045456,978.1017101247769,828.9899679768728,3878.142034498868,3554.375885776221,1.7960861547093738,6383.965317075537,4.0177536216544025,42984651.8117707,2.0,130026070848862.66,81368004285896.44,1,0.1374951888869184,0.002749903777738368,0,0.017577384947303647,,,,,,,,,
0.55,889.8331465242828,1.4180120824782936,76.8101176568583,3365,100.0,100.0,417.82837359276095,11.440599509633032,40.52775898568328,474.9212194648015,446.9420626887871,0.30589097648787045,2.772272478360507,6.982341195982091,175.38334121803882,164.49001120854302,12.57030034951688,7.68436807502746e-05,0.4887311133789598,,915.5048350102902,884.8331465242828,2567.16884860074,3634.3772250716966,3330.961747582922,1.884491454710038,6277.1689492860305,3.816139900025745,1851857.2473172725,2.0,16570135068244.232,4924260049998.233,1,0.028866791926781165,0.0005773358385356233,0,0.00777094038668949,,,,,,,,,
0.85,1058.8789996827911,0.9642266970729667,78.15282778356527,3842,100.0,100.0,422.86357377927396,9.551160378882832,45.801449429440005,475.01301793106813,401.81857643523267,0.3267560745928747,2.65175700868976,4.355273008218807,69.85778967637643,154.34726001903252,8.916603417483918,7.695041727699176e-05,0.04144934961344227,,1060.3619910576163,1053.8789996827911,148.29913748252395,3837.3458432149937,3516.985558851371,1.5610013847308606,5490.01932744543,3.556926975424414,980055509.2518531,1.920361513128434,3212880168684.431,836251996013.6288,1,0.023410883460731176,0.00046821766921462354,0,0.0071955691404903335,,,,,,,,,
0.85,855.0044151019965,1.48875609731066,102.08782472597761,3806,100.0,100.0,599.0028552767216,9.023523405959875,44.0813149643453,483.2650782160279,558.627786111245,0.3055056512331321,2.5476464986237075,6.281117469498016,153.4721518614581,166.57973509388017,12.852147171628552,9.286525380785307e-05,0.7250269284540161,,894.9868785895213,850.0044151019965,3998.246348752484,3500.942986447087,3208.6672478237074,1.7944212674623308,5757.700749704685,3.4564232836964166,323528.71670359396,2.0,41977395297262.266,11029268338744.643,1,0.04073048338763209,0.0008146096677526418,0,0.012401617581866219,,,,,,,,,
0.55,1081.5547920464544,0.926770707369128,75.6328704991294,1854,100.0,100.0,437.45196715772767,8.890141515149617,51.68379550637651,524.7919135076039,524.5712332734704,0.29670167476824466,3.9024711203013887,5.294804131018314,120.69608879026704,152.98671247721273,12.411414073357129,6.347477389864887e-05,0.03455255153979165,,1082.7429816461968,1076.5547920464544,118.81895997424854,4111.02011282424,3767.8121701005953,1.6820943231158503,6337.815461893024,4.142722828191394,1383579222.2722926,2.0,3489445205769.034,1882117155215.1636,1,0.020228184279519636,0.0004045636855903927,0,0.0030002442923383523,,,,,,,,,
0.7,966.0393226299648,0.5928812291332166,116.32670323323784,2617,100.0,100.0,555.5450602143184,13.99195584084368,46.61492002006879,521.8786410813817,516.4031241707298,0.33178738255266,3.95955047371882,3.9298596634503378,154.35168633238192,159.91764064220212,8.747398300480844,5.716233295779502e-05,0.1077945364118047,,968.407591063887,961.0393226299648,236.82684339222288,3779.4375201097314,3463.9117040518063,1.7978055384206253,6227.439646144363,3.8941542791251935,34597649.56318614,2.0,39913741248860.164,15251716182216.281,1,0.07872397010821333,0.0015744794021642667,0,0.016481650381855544,,,,,,,,,
0.85,965.5121841587213,0.41056122478480706,61.45988108539867,3339,100.0,100.0,468.7398188571443,14.280008174355203,55.889928567880645,532.9930951128981,416.276720204097,0.2818738540583025,3.1265151987999076,3.4778412660422426,57.96700054910002,159.94926895047672,15.152530621931454,4.5214811202323194e-05,0.06879893845586146,,966.5590263766694,960.5121841587213,104.68422179480994,3457.3342665736113,3168.6991958676413,1.542002164408242,4886.141018386559,3.054806721185703,23585432.936132453,1.556890652949146,984238402486.4708,294770411047.14374,1,0.02243197409545065,0.00044863948190901305,0,0.005992028920376777,,,,,,,,,
0.85,879.4949366602018,0.516460250341315,182.44945599689393,3365,100.0,100.0,451.3376947019886,8.015776839755992,51.44298633940365,472.4689869419774,480.48348010268455,0.36509836546595636,2.7109911427139286,4.5330800485202705,75.62843366519954,165.11030380038787,4.687127380067852,4.331656731449682e-05,0.14815929428845223,,882.3297795307132,874.4949366602018,283.48428705113247,3177.9780835089464,2912.6650249180884,1.5714957497331437,4577.240707055157,2.7722320180507136,522027.8794475192,1.6658964568676533,79579489727925.77,23649179711122.047,1,0.11454556741784802,0.0022909113483569605,0,0.03083566674888469,,,,,,,,,
0.85,884.9111134400829,1.0588000953336734,52.630655889095145,3816,100.0,100.0,432.99864371517174,12.747898787171053,59.61499777633242,486.79902983339923,440.7022966646506,0.29409141125984967,4.214507804742758,5.128087622857083,114.16521184380852,164.78533319359502,14.182878087701846,7.937088185965386e-05,0.43062796054369656,,901.8012232020936,879.9111134400829,1689.0109762010777,3377.644445237036,3095.6622681891686,1.662921194941771,5147.842398153285,3.123968801340734,1020770.6713800154,2.0,2375481734889.673,622505695725.7754,1,0.015128925131758614,0.00030257850263517227,0,0.004618558264223269,,,,,,,,,
0.55,964.5831960684493,1.4511952917636113,163.21495351206391,1369,100.0,100.0,595.7118883271785,10.070429590500167,40.26731179454644,538.2897534623653,441.86554751718387,0.3586777953744603,2.761176155146866,3.909993229077435,192.14565360383114,160.00500823589306,5.303257703517378,0.00014292779034570747,0.1785111160543734,,974.1854889307451,959.5831960684493,960.2292862295783,3913.6977002858266,3586.963191746879,1.9614994024855434,7035.826157349141,4.397253707819148,23209825.05461791,2.0,100413657972935.0,73348179673436.69,1,0.1116027286612978,0.002232054573225956,0,0.012222730842985335,,,,,,,,,
0.55,992.4447487120402,1.0397986409101505,144.0579536450437,4135,100.0,100.0,502.2102030680831,9.314291663548264,54.5194884432064,494.35275568033785,446.0210385004003,0.31674486434213195,2.9901544070549537,4.087481295531781,67.5244506879184,158.33331507727758,10.522522316862858,9.261763993020537e-05,0.08807083830898939,,995.8400169221746,987.4447487120402,339.5268210134389,3608.5349705754843,3307.2769301114804,1.5569943930088141,5149.411636310979,3.252260355818174,91821567.50674506,1.7708828822505447,30291745817013.156,7325694272554.556,1,0.07957377626711519,0.0015914755253423037,0,0.026323005189161704,,,,,,,,,
0.85,1084.4873572945535,0.9056810187850316,81.64540145243714,1866,100.0,100.0,437.21363445750023,9.569102164552207,43.34584289764074,512.0482920783443,522.4371151283843,0.30509222530880775,3.749525821445948,5.979451157791212,71.80164593976951,152.8107585623268,11.383797027707853,5.4207996458816113e-05,0.03534894108558596,,1085.6749113733988,1079.4873572945535,118.7554078845358,3946.4745386191453,3617.0036602876316,1.5644434544957502,5658.597701224156,3.7030100200151725,1147914482.5187354,2.0,1842278036153.5034,987287264819.6312,1,0.025343227872929395,0.0005068645574585879,0,0.0037832370568708995,,,,,,,,,
0.7,855.8979061593392,0.4634179132604178,190.74412177781545,2146,100.0,100.0,506.4630389155342,14.434013307626376,52.76882075831213,452.3613592069109,584.7966469163524,0.36834976925979535,3.571635624952677,6.819553400182605,136.31710872849254,166.52612563043962,4.302758557376409,2.5740792272386623e-05,0.3647488272305941,,862.1587605713254,850.8979061593392,626.0854411986189,3269.12989545891,2996.2070405167055,1.7322794266511958,5190.267814274555,3.1167889090225827,147081.824973294,2.0,171304501617593.28,79825024052932.5,1,0.22737627814363634,0.004547525562872727,0,0.03903595943169949,,,,,,,,,
0.7,1080.4826727193868,0.9619406921628858,134.38449396654576,4684,100.0,100.0,476.45322358902854,8.419017459248977,44.45419210181367,538.4252769128484,404.6216326561501,0.3130031688327737,3.1639118710448124,6.113294237454321,62.99838402710802,153.0510396368368,10.459299546375211,5.7818295614560426e-05,0.030111686899753784,,1081.5575347456772,1075.4826727193868,107.48620262905334,3886.6132222204146,3562.1398575682542,1.5496099548753373,5519.927383945983,3.606592543927699,2393968824.4046063,1.8335796032644118,21159282251249.836,4517353170634.024,1,0.06050194865485175,0.001210038973097035,0,0.022671290199946046,,,,,,,,,
0.55,888.9669483259079,1.3137497832457499,177.65157852137224,4078,100.0,100.0,441.1337687319064,10.711622326618695,43.556398436322965,490.4567550506853,552.478691156782,0.36941052694474463,3.1275381642752764,6.476462800297898,53.82490854655271,164.54198310044555,4.0877420567043625,7.804715640611879e-05,0.47669393416033473,,912.1654330337788,883.9669483259079,2319.848470787092,3248.5256390946806,2977.322927631234,1.5362140097505594,4573.8051929786525,2.779719258753888,977674.3445317283,1.404335949606617,47867066651418.52,11737878041054.064,1,0.14462503215483602,0.0028925006430967205,0,0.0471824704901937,,,,,,,,,
0.7,1055.0380664040276,1.4522684754421291,90.20522152689622,1683,100.0,100.0,544.8303800899625,14.072267448174873,43.037915735527804,483.61423883648524,482.53904479621076,0.37828898375505216,3.951757672595246,4.63714464765307,159.3909993742473,154.57771601575834,2.6489032398239534,0.00010998087061845848,0.10442974164009089,,1060.6610198645376,1050.0380664040276,562.295346051004,4159.773273657293,3812.495180077761,1.8175686335190162,6929.471654751771,4.482839980664063,678756906.412969,2.0,9899864505081.146,5882272433203.2,1,0.04602011178246842,0.0009204022356493684,0,0.006196147850391548,,,,,,,,,
0.55,974.5114758720337,0.4468038865081776,119.32775662496222,1690,100.0,100.0,488.36378566841836,14.189861352857983,46.47674932235562,507.33544419982394,459.6291736981444,0.3503927291276966,3.5127421330587323,5.856718071594436,98.04843798301133,159.40931144767796,6.332080240426694,2.837891457670769e-05,0.0708433036544242,,975.6842811763005,969.5114758720337,117.2805304266795,3632.470018740505,3329.2137641072045,1.6201687023863551,5393.887944160362,3.3836718163924617,21584365.48363593,2.0,12595328054515.777,7452856836991.525,1,0.08374292726525684,0.0016748585453051368,0,0.011322043766262724,,,,,,,,,
0.7,873.8499138040785,0.5919787338216038,140.94169011821054,2564,100.0,100.0,442.89702061606215,11.200383364948806,51.78398120178675,528.1096713260968,474.15394533437586,0.3108237009637397,2.5113844447768487,4.127723832743095,180.26696723104288,165.4490051717553,12.011200843407753,5.788806747612596e-05,0.2542506122200343,,879.4256628411256,868.8499138040785,557.5749037047088,3456.747027460547,3168.16098233031,1.9062022434334736,6039.1555720764345,3.6501613084993103,610173.9239150538,2.0,113146867391448.61,44129043444402.664,1,0.09570824356894811,0.0019141648713789621,0,0.019631674920862638,,,,,,,,,
0.85,882.5090649166111,0.531850782853177,156.12753626864497,4955,100.0,100.0,592.0853177132842,12.65474885960191,48.852014728944624,495.21043936103837,503.4639202968857,0.3589792953083245,3.0116977249588377,5.1758259706165894,198.7973789407376,164.92945610500334,5.50023515913459,3.990988600439254e-05,0.23689910741035597,,887.1763316513345,877.5090649166111,466.7266734723396,3543.5488780880396,3247.7161925228575,1.9940049734213403,6475.962240151597,3.9265043328758917,2105522.4083531834,2.0,367191732073764.06,74105294061304.52,1,0.1322769335441916,0.002645538670883832,0,0.05243457645691754,,,,,,,,,
0.55,1070.2502094722488,0.5262863147005894,77.76334746643965,1770,100.0,100.0,452.5984820371276,9.567028924209929,41.40757920721768,491.59164039373184,533.1283774791556,0.31917922185659653,3.2891013823839703,5.885961080088118,179.50776266708496,153.66498743166508,9.774665775528863,3.149565981182328e-05,0.023539540062544582,,1070.7096581212857,1065.2502094722488,45.944864903684795,4253.547961453368,3898.4411010970325,1.9027879607217812,7417.906792750398,4.827323983642759,1376188903.5157495,2.0,7468820156098.243,4219672404575.1772,1,0.02311400774004636,0.0004622801548009272,0,0.0032729434959905645,,,,,,,,,
0.85,1062.9307813464845,0.4188442837336298,193.2649465599378,2116,100.0,100.0,500.02438255079346,14.173407619838226,53.71726959539714,508.96737956118517,592.5144761853674,0.36497548233561844,3.511585861775811,6.853866845950479,112.10229265330392,154.10415311921093,4.253897374835835,2.195626571086346e-05,0.03126370381232811,,1063.4161080089482,1057.9307813464845,48.53266624637056,3997.383406671492,3663.662408566511,1.6570865502265875,6071.005701806311,3.9395471042950674,790387990.9859693,2.0,95749292197845.45,45250138089718.97,1,0.21211342201812353,0.004242268440362471,0,0.035906560079227955,,,,,,,,,
0.85,1066.1721998894413,0.9411132702893374,154.21670443812187,3162,100.0,100.0,584.0809660750226,11.887768194715942,42.15596647009244,541.4340008778869,439.58457471443626,0.3783512053678589,3.5962725476668727,4.12558996779657,145.9188391994396,153.90966800663352,2.6244389067978373,8.444123476586137e-05,0.04927572162480597,,1067.8927000483593,1061.1721998894413,172.0500158917998,4141.237034328244,3795.5064361127224,1.7661538454163987,6703.448287443176,4.355443276737012,1677657580.6132307,2.0,102554777919647.05,32433516103620.145,1,0.11313641517806922,0.0022627283035613842,0,0.02861898758344439,,,,,,,,,
0.7,1054.3375118019806,0.9669213960960693,192.39566009383216,1866,100.0,100.0,598.4394337723861,14.707346568824917,40.26067532047562,518.8996455285079,512.2371363082962,0.2904834280435317,3.028525832490936,4.3791938879045675,99.92817412319337,154.6197492918812,13.367195684957304,8.033714308775184e-05,0.07535727708433453,,1057.0390763674227,1049.3375118019806,270.15645654420683,3932.924641642982,3604.5849745772075,1.6248204997949407,5856.803559945872,3.7878754730676576,483140835.3421905,2.0,68767764371114.26,36853035568657.1,1,0.2188583807990271,0.004377167615980542,0,0.032671179085678764,,,,,,,,,
0.85,989.2722279995401,1.3548673070904202,79.34537291413014,1549,100.0,100.0,469.9368031238396,12.169148984634338,53.16412589946168,549.7986683983783,405.26397759371025,0.28502848182465296,3.289861569863322,6.163948202829481,62.98230942646277,158.52366632002762,14.55665245389641,8.45194003153766e-05,0.14775285382170258,,996.6907473974895,984.2722279995401,741.8519397949514,3593.1271611737393,3293.155439536091,1.5495846412586338,5103.023090382452,3.2190922711063643,29926591.928765953,1.6948783183486165,1250971618548.0771,807599495511.9523,1,0.03157700060439996,0.0006315400120879992,0,0.003913021914897244,,,,,,,,,
0.7,892.2545974526048,0.46076120952144795,128.70982512730671,1564,100.0,100.0,424.39687682956145,9.45534212423507,49.0801878870792,502.0236472496973,593.4647785035825,0.3757773282867884,2.9201633579861004,4.648602859813731,127.86021035769826,164.34472415284372,3.231357167840749,3.8494844271782024e-05,0.14656275039354524,,894.7563814182762,887.2545974526048,250.17839656713693,3369.8797982939845,3088.5458517169404,1.7043529174089356,5263.972132925033,3.203006460998066,618767.715526115,2.0,26897900498613.09,17198146098857.393,1,0.06693137744665914,0.0013386275489331828,0,0.008374453946125992,,,,,,,,,
0.55,871.0704994919315,1.3575230028851668,141.7291699083703,4044,100.0,100.0,408.0110703098266,10.484858239860273,46.08697260252107,531.2600409436019,542.6551943711081,0.33867944906567127,3.888229570349268,5.148045252577524,64.12798196013905,165.6157700304841,8.271226500793594,0.00010697816558257763,0.6062737654414962,,901.5584923790879,866.0704994919315,3048.7992887156374,3255.602992058834,2983.8094287668646,1.551404975878499,4629.0967948620955,2.795082131375557,433935.773586838,1.5513927181774645,29923761528564.824,7399545382928.972,1,0.09068930760942985,0.001813786152188597,0,0.02933980479780274,,,,,,,,,
0.7,1087.5127907103367,0.5414151615201999,60.76865356868277,3680,100.0,100.0,451.6013940464988,10.156584803102012,56.69908520793058,458.40086587839863,568.0636832809703,0.3485542331614302,2.8164936262560687,4.39316480438729,89.66571817097787,152.6292325573798,6.159812830463038,4.169380020647991e-05,0.022777949680690513,,1087.97037963482,1082.5127907103367,45.758892448308224,4000.814866989314,3666.8073938966427,1.6004992626889654,5868.722530354024,3.8450842161888765,2720397989.043251,2.0,1898730242739.4685,515959305092.22253,1,0.014883942905369946,0.00029767885810739894,0,0.0043818327913409125,,,,,,,,,
0.85,888.7748266049284,1.4320207337747743,104.4727939798889,4261,100.0,100.0,568.5651511639747,11.885223870355112,40.01183824507481,510.38958818042977,454.54116982607155,0.34252470806005814,4.071215426246564,6.95198731486663,152.99457164027368,164.55351040370428,7.681329195397749,8.085962638636089e-05,0.5242578769682056,,916.584602246585,883.7748266049284,2780.9775641656506,3564.0782384357462,3266.531662075335,1.7925917368923854,5855.557665733595,3.558451990096092,1877908.4576253837,2.0,48550014041742.82,11394042253401.236,1,0.0555001663603826,0.001110003327207652,0,0.01891889670892722,,,,,,,,,
0.7,1075.7364139484455,1.3014758423488153,196.95434969356413,4440,100.0,100.0,531.4926976448959,10.288769106953369,53.83308934177151,486.0547230844587,530.2053901494291,0.33028121287004075,2.580130475038346,6.029865623504934,135.00306217590708,153.33581516309326,8.4051889836326,7.546547984212562e-05,0.059441351669625636,,1078.6052917163538,1070.7364139484455,286.8877767908295,4135.086999857394,3789.8698364148718,1.727822834960898,6548.223644887138,4.270511516127019,3001706847.9271,2.0,292028318591487.5,65772143826911.58,1,0.1591151485537729,0.003182302971075458,0,0.05651770076630014,,,,,,,,,
0.7,864.7635786240869,1.336581734566726,154.39993188688,4711,100.0,100.0,471.14426196569786,12.422061641348286,58.496079034882285,470.993876204374,485.5144119695208,0.33381570224607915,3.6951645618882103,5.3848542944449616,61.623580228567135,165.99418528255478,8.956492645874752,9.527048610046969e-05,0.7291895517459686,,900.8653850200916,859.7635786240869,3610.1806396004636,3248.889387453121,2977.656308508528,1.5474683205023332,4607.828806760869,2.775897721307188,369418.82006492326,1.513810449400064,44225085154762.82,9387621556943.91,1,0.12780684434977305,0.002556136886995461,0,0.04816784349854247,,,,,,,,,
0.85,978.6241481231759,0.5519927926529018,88.89597649277765,1512,100.0,100.0,565.5259388948333,13.68552012588805,55.0975242239783,456.4066054474295,495.6093237705592,0.32958661481896107,3.562895745719482,3.771824036282195,83.11166630737318,159.16255111260944,8.967588885309858,5.153108174746293e-05,0.08384436878981481,,980.3393307921475,973.6241481231759,171.51826689715512,3596.4874808141317,3296.2352233583597,1.586344363454852,5228.964167195879,3.2852980369083955,20877020.386858866,1.995025083609384,2995016947648.5083,1980831314582.292,1,0.044754814040908766,0.0008950962808181753,0,0.005413542306388325,,,,,,,,,
0.7,983.5332675401213,1.0104293283866272,83.7288613334089,1095,100.0,100.0,486.5754291544781,12.03686762060193,43.508823192970084,533.1833306633094,419.4503630543718,0.29840116573902065,4.2895628443271026,6.228807800539045,114.28771359215439,158.86800394759274,12.904339337627638,6.159233097680727e-05,0.11782954010463209,,987.9451437538121,978.5332675401213,441.18762136907856,3717.020412092428,3406.705479621901,1.663271018476529,5666.274492740291,3.5666555580376507,22215844.226420693,2.0,3051494067985.039,2786752573502.2144,1,0.03485568654783521,0.0006971137309567042,0,0.0030533581415903644,,,,,,,,,
0.55,1083.962709407538,0.9640342876834419,76.79350551243925,3524,100.0,100.0,521.9690795759592,11.391211075638939,40.131058555746414,453.13918727910476,436.998356559938,0.37855289121291336,4.409011584827635,5.589848144333146,111.8919762116997,152.84223743554773,2.5732800965521876,5.807267580968166e-05,0.041153960452200856,,1085.4341839631138,1078.962709407538,147.14745555758535,4087.0647797407623,3745.856744670012,1.6564976792569945,6205.003004375036,4.059743634014539,2686103573.79218,2.0,6107031424247.385,1732982810512.8472,1,0.026695350035430453,0.0005339070007086091,0,0.007525953081988553,,,,,,,,,
0.85,873.0366208487952,1.0720006688696948,58.54595084363162,4139,100.0,100.0,521.3366819790795,9.40984086865691,42.59454039399018,462.18445066110513,507.31798262190046,0.36502223044504256,4.4233107954839905,5.898218245621814,136.7637140590133,165.4978027490723,4.71316478343781,6.867161147673687e-05,0.4045288362629636,,889.1006504437735,868.0366208487952,1606.4029594978208,3383.1217869534917,3100.682334793728,1.7338039185401943,5375.975182213724,3.248366499683851,708643.1838526734,2.0,5209125696182.6,1258546918623.4507,1,0.013878469865381408,0.0002775693973076282,0,0.004595438941825092,,,,,,,,,
