building_id,scenario_name,baseline_consumption_kwh,num_measures,measure_list,measures,total_cost_eur,annual_energy_saving_kwh,annual_cost_saving_eur,annual_carbon_saving_kgco2,total_energy_saving_pct,total_carbon_saving_pct,simple_payback_years,npv_20years_eur,roi_percent,pre_retrofit_epc,post_retrofit_epc,building_type,total_floor_area_m2,epc_rating,construction_year,building_age_years,retrofit_embodied_carbon_kgco2eq,retrofit_embodied_energy_mj,carbon_payback_years,lifetime_carbon_benefit_kgco2eq,benefit_to_impact_ratio,total_lifetime_carbon_savings,cost_per_kgco2_saved,cost_per_kwh_saved
BLD_031,Minimal,2010247.74,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 137442.45, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 132234.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",269677.2,592331.56,88849.73,208261.67,29.47,29.6,3.04,1052182.48,390.16,G,F,industrial,5289.39,G,1930,94,27608.48,535882.35,0.265,5178778.96,186.61,5178933.27,1.29,0.46
BLD_031,Standard,2010247.74,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 137442.45, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 132234.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 239467.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",521144.7,1111856.05,166778.41,432227.84,55.31,61.43,3.12,1960096.86,376.11,G,D,industrial,5289.39,G,1930,94,74041.23,1397500.85,0.3725,14544523.67,219.6525,10731654.77,1.21,0.47
BLD_031,Deep Retrofit,2010247.74,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 137442.45, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 132234.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 239467.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 132234.75, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 31736.34, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",697115.79,1493384.97,224007.75,543044.32,74.29,77.18,3.11,2635553.82,378.07,G,D,industrial,5289.39,G,1930,94,121645.73999999999,2058674.6,1.028,18564917.66,220.804,13454462.259999998,1.28,0.47
BLD_032,Minimal,219580.88,2,"wall_insulation, window_replacement","[{'measure': 'wall_insulation', 'cost_eur': 48435.55, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 92502.0, 'energy_saving_pct': 9.89, 'carbon_saving_pct': 11.52, 'lifetime_years': 30}]",140937.55,60358.39,9053.76,24224.16,27.49,31.52,15.57,-6240.48,-4.43,G,F,educational,983.23,G,1969,55,22430.12,453057.75,1.9449999999999998,491215.31999999995,35.074999999999996,583173.88,5.82,2.34
BLD_032,Standard,219580.88,4,"wall_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting","[{'measure': 'wall_insulation', 'cost_eur': 48435.55, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 92502.0, 'energy_saving_pct': 9.89, 'carbon_saving_pct': 11.52, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 20.3, 'carbon_saving_pct': 24.65, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 24580.75, 'energy_saving_pct': 5.01, 'carbon_saving_pct': 2.8, 'lifetime_years': 15}]",177518.3,115946.15,17391.92,45326.34,52.8,58.98,10.21,81229.58,45.76,G,D,educational,983.23,G,1969,55,23630.12,468557.75,0.9566666666666667,972286.64,52.39666666666667,1109528.38,3.92,1.53
BLD_032,Deep Retrofit,219580.88,6,"wall_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'wall_insulation', 'cost_eur': 48435.55, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 92502.0, 'energy_saving_pct': 9.89, 'carbon_saving_pct': 11.52, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 20.3, 'carbon_saving_pct': 24.65, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 24580.75, 'energy_saving_pct': 5.01, 'carbon_saving_pct': 2.8, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 8848.98, 'energy_saving_pct': 9.44, 'carbon_saving_pct': 9.85, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 4.53, 'carbon_saving_pct': 2.99, 'lifetime_years': 10}]",189867.28,146622.03,21993.3,55193.02,66.77,71.82,8.63,137337.55,72.33,G,D,educational,983.23,G,1969,55,36903.59,652911.5,1.575,1260119.7,48.04,1342921.91,3.44,1.29
BLD_033,Minimal,1034626.31,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 144100.5, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 46186.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",190287.0,304858.85,45728.83,107187.29,29.47,29.6,4.16,490042.48,257.53,G,F,commercial,3694.94,G,1965,59,19478.61,437583.61,0.365,2660093.2199999997,185.045,2660203.64,1.78,0.62
BLD_033,Standard,1034626.31,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 144100.5, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 46186.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 412245.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",614532.0,572245.65,85836.85,222457.3,55.31,61.43,7.16,662503.53,107.81,G,D,commercial,3694.94,G,1965,59,98547.11,1909682.6099999999,0.6599999999999999,7438271.0,204.24,5462885.39,2.76,1.07
BLD_033,Deep Retrofit,1034626.31,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 144100.5, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 46186.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 412245.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 92373.5, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 11084.76, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",729990.26,768609.44,115291.42,279491.89,74.29,77.18,6.33,985254.88,134.97,G,D,commercial,3694.94,G,1965,59,115174.25,2140615.11,1.21,9461103.8,205.31199999999998,6872123.0,2.61,0.95
BLD_034,Minimal,32795.18,2,"roof_insulation, window_replacement","[{'measure': 'roof_insulation', 'cost_eur': 13411.5, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 17626.5, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}]",31038.0,8091.23,1213.68,2831.93,24.67,24.67,25.57,-12981.45,-41.82,G,F,residential,178.82,G,1972,52,4702.79,80305.36,3.475,55260.67,15.325,66095.46,10.96,3.84
BLD_034,Standard,32795.18,4,"roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting","[{'measure': 'roof_insulation', 'cost_eur': 13411.5, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 17626.5, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 21.09, 'carbon_saving_pct': 27.12, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 4470.5, 'energy_saving_pct': 5.21, 'carbon_saving_pct': 3.09, 'lifetime_years': 15}]",47508.5,16715.87,2507.38,6298.78,50.97,54.88,18.95,-10205.01,-21.48,G,D,residential,178.82,G,1972,52,5902.79,95805.36,1.3066666666666666,161581.23,31.596666666666668,151566.71,7.54,2.84
BLD_034,Deep Retrofit,32795.18,6,"roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'roof_insulation', 'cost_eur': 13411.5, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 17626.5, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 21.09, 'carbon_saving_pct': 27.12, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 4470.5, 'energy_saving_pct': 5.21, 'carbon_saving_pct': 3.09, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 3218.76, 'energy_saving_pct': 9.81, 'carbon_saving_pct': 10.83, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 4.71, 'carbon_saving_pct': 3.29, 'lifetime_years': 10}]",54227.26,21475.35,3221.3,7919.77,65.48,69.0,16.83,-6302.42,-11.62,G,D,residential,178.82,G,1972,52,10730.93,162862.86,1.77,224459.66,29.765,187263.32,6.85,2.53
BLD_035,Minimal,166603.32,2,"led_lighting, solar_pv","[{'measure': 'led_lighting', 'cost_eur': 37168.25, 'energy_saving_pct': 9.6, 'carbon_saving_pct': 6.4, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 13380.48, 'energy_saving_pct': 18.08, 'carbon_saving_pct': 22.46, 'lifetime_years': 25}]",50548.73,46115.8,6917.37,16830.93,27.68,28.86,7.31,52364.27,103.59,A,A,commercial,1486.73,A,2013,11,20070.72,278760.0,3.8,118194.24,5.58,400702.53,3.0,1.1
BLD_035,Standard,166603.32,4,"led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'led_lighting', 'cost_eur': 37168.25, 'energy_saving_pct': 9.6, 'carbon_saving_pct': 6.4, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 13380.48, 'energy_saving_pct': 18.08, 'carbon_saving_pct': 22.46, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 8.68, 'carbon_saving_pct': 6.83, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 6.11, 'carbon_saving_pct': 5.14, 'lifetime_years': 20}]",62548.73,70753.09,10612.96,23812.89,42.47,40.84,5.89,95345.36,152.43,A,A,commercial,1486.73,A,2013,11,20070.72,278760.0,3.8,118194.24,5.58,575251.53,2.63,0.88
BLD_035,Deep Retrofit,166603.32,4,"led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'led_lighting', 'cost_eur': 37168.25, 'energy_saving_pct': 9.6, 'carbon_saving_pct': 6.4, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 13380.48, 'energy_saving_pct': 18.08, 'carbon_saving_pct': 22.46, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 8.68, 'carbon_saving_pct': 6.83, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 6.11, 'carbon_saving_pct': 5.14, 'lifetime_years': 20}]",62548.73,70753.09,10612.96,23812.89,42.47,40.84,5.89,95345.36,152.43,A,A,commercial,1486.73,A,2013,11,20070.72,278760.0,3.8,118194.24,5.58,575251.53,2.63,0.88
BLD_036,Minimal,747750.56,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 50461.1, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 136569.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",187030.85,220329.19,33049.38,77466.96,29.47,29.6,5.66,304660.45,162.89,G,F,industrial,1820.93,G,1969,55,19149.58,315045.43,0.5,1917418.87,126.645,1917524.4200000002,2.41,0.85
BLD_036,Standard,747750.56,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 50461.1, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 136569.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 92322.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",291352.85,413576.38,62036.46,160775.51,55.31,61.43,4.7,631592.98,216.78,G,D,industrial,1820.93,G,1969,55,37788.18,656749.8300000001,0.4325,5421042.37,156.7375,3981599.57,1.81,0.7
BLD_036,Deep Retrofit,747750.56,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 50461.1, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 136569.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 92322.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 45523.25, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 32776.74, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",381652.84,555493.45,83324.02,201995.85,74.29,77.18,4.58,857998.13,224.81,G,D,industrial,1820.93,G,1969,55,86953.29000000001,1339598.58,1.068,7101756.86,157.566,4962942.96,1.89,0.69
BLD_037,Minimal,74847.96,2,"roof_insulation, window_replacement","[{'measure': 'roof_insulation', 'cost_eur': 14871.0, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 45166.5, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}]",60037.5,18466.49,2769.97,6463.27,24.67,24.67,21.67,-18827.29,-31.36,G,F,residential,396.55,G,1973,51,10054.240000000002,179574.91999999998,3.2800000000000002,126750.02,28.505000000000003,151527.51,9.29,3.25
BLD_037,Standard,74847.96,4,"roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting","[{'measure': 'roof_insulation', 'cost_eur': 14871.0, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 45166.5, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 21.09, 'carbon_saving_pct': 27.12, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 9913.75, 'energy_saving_pct': 5.21, 'carbon_saving_pct': 3.09, 'lifetime_years': 15}]",81951.25,38150.39,5722.56,14375.62,50.97,54.88,14.32,3185.97,3.89,G,D,residential,396.55,G,1973,51,11254.240000000002,195074.91999999998,1.2466666666666668,327537.46,51.14666666666667,348136.26,5.7,2.15
BLD_037,Deep Retrofit,74847.96,6,"roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'roof_insulation', 'cost_eur': 14871.0, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 45166.5, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 21.09, 'carbon_saving_pct': 27.12, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 9913.75, 'energy_saving_pct': 5.21, 'carbon_saving_pct': 3.09, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 3569.04, 'energy_saving_pct': 9.81, 'carbon_saving_pct': 10.83, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 4.71, 'carbon_saving_pct': 3.29, 'lifetime_years': 10}]",89020.29,49012.87,7351.93,18075.17,65.48,69.0,12.11,20357.87,22.87,G,D,residential,396.55,G,1973,51,16607.800000000003,269429.92,1.7349999999999999,437679.42,48.1975,435271.44999999995,4.93,1.82
BLD_038,Minimal,716001.66,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 98714.75, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 46351.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",145066.25,210974.19,31646.13,74177.77,29.47,29.6,4.58,325748.22,224.55,G,F,commercial,2472.07,G,1939,85,14850.14,319535.44,0.405,1839510.29,141.775,1839594.11,1.96,0.69
BLD_038,Standard,716001.66,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 98714.75, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 46351.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 310216.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",467282.75,396016.25,59402.44,153949.11,55.31,61.43,7.87,416475.52,89.13,G,D,commercial,2472.07,G,1939,85,74646.59,1431133.74,0.6975,5151248.38,158.8625,3774081.1599999997,3.04,1.18
BLD_038,Deep Retrofit,716001.66,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 98714.75, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 46351.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 310216.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 61801.75, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 11124.36, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",552208.86,531907.63,79786.15,193419.26,74.29,77.18,6.92,634807.51,114.96,G,D,commercial,2472.07,G,1939,85,91333.13,1662891.24,1.238,6581631.14,159.704,4744148.37,2.85,1.04
BLD_039,Minimal,1503580.65,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 256540.2, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 50623.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",307163.7,443039.06,66455.86,155770.96,29.47,29.6,4.62,681531.67,221.88,G,F,commercial,5399.8,G,1927,97,31441.489999999998,736551.5599999999,0.405,3862653.48,222.66,3862832.51,1.97,0.69
BLD_039,Standard,1503580.65,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 256540.2, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 50623.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 503451.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",822614.7,831621.5,124743.22,323288.22,55.31,61.43,6.59,1033249.49,125.61,G,D,commercial,5399.8,G,1927,97,127737.79,2530911.76,0.6075,10810981.07,244.39000000000001,7954467.709999999,2.54,0.99
BLD_039,Deep Retrofit,1503580.65,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 256540.2, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 50623.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 503451.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 134995.0, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 12149.64, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",981759.34,1116989.07,167548.36,406174.28,74.29,77.18,5.86,1510937.18,153.9,G,D,commercial,5399.8,G,1927,97,145962.25,2784029.26,1.178,13715707.42,245.67,10008394.75,2.42,0.88
BLD_040,Minimal,485136.91,2,"window_replacement, led_lighting","[{'measure': 'window_replacement', 'cost_eur': 86971.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 73119.75, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}]",160091.25,99200.8,14880.12,33753.11,20.45,19.88,10.76,61287.35,38.28,A,A,industrial,2924.79,A,1981,43,16427.95,307299.3,2.07,277887.43,15.92,827399.8,4.74,1.61
BLD_040,Standard,485136.91,4,"window_replacement, led_lighting, solar_pv, smart_controls","[{'measure': 'window_replacement', 'cost_eur': 86971.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 73119.75, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 52646.22, 'energy_saving_pct': 15.91, 'carbon_saving_pct': 19.23, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 7.64, 'carbon_saving_pct': 5.85, 'lifetime_years': 10}]",216237.47,213437.89,32015.68,76329.69,44.0,44.95,6.75,260075.05,120.27,A,A,industrial,2924.79,A,1981,43,95397.28,1404095.55,2.355,1115474.0,21.425,1812844.97,2.83,1.01
