Material,Temperature_C,Stress_MPa,Time_hours,Creep_Strain_percent
Ni-YSZ,900,50,787.8787878787879,5.392074344368275e-21
Ni-YSZ,900,50,797.9797979797979,5.466543223267009e-21
Ni-YSZ,900,50,808.0808080808081,5.552049118479186e-21
Ni-YSZ,900,50,818.1818181818181,5.630859057487467e-21
Ni-YSZ,900,50,828.2828282828282,5.000206525681932e-21
Ni-YSZ,900,50,838.3838383838383,5.516101971944577e-21
Ni-YSZ,900,50,848.4848484848484,5.6168554086164376e-21
Ni-YSZ,900,50,858.5858585858585,5.9719667714131965e-21
Ni-YSZ,900,50,868.6868686868686,5.5580134754542865e-21
Ni-YSZ,900,50,878.7878787878788,5.802284492561614e-21
Ni-YSZ,900,50,888.8888888888888,6.0641648006314175e-21
Ni-YSZ,900,50,898.989898989899,5.6036693441092805e-21
Ni-YSZ,900,50,909.090909090909,5.932141989456907e-21
Ni-YSZ,900,50,919.1919191919192,5.7502613479882265e-21
Ni-YSZ,900,50,929.2929292929292,5.831481800983274e-21
Ni-YSZ,900,50,939.3939393939394,5.806642428308305e-21
Ni-YSZ,900,50,949.4949494949494,5.847436572787693e-21
Ni-YSZ,900,50,959.5959595959596,6.497776986986435e-21
Ni-YSZ,900,50,969.6969696969696,6.188519222330686e-21
Ni-YSZ,900,50,979.7979797979797,6.264248651100109e-21
Ni-YSZ,900,50,989.8989898989898,6.181792993678839e-21
Ni-YSZ,900,50,1000.0,5.8248750866167975e-21
Ni-YSZ,900,75,0.0,0.0
Ni-YSZ,900,75,10.1010101010101,2.157959105169092e-21
Ni-YSZ,900,75,20.2020202020202,3.0071138594366045e-21
Ni-YSZ,900,75,30.3030303030303,3.4069720516355086e-21
Ni-YSZ,900,75,40.4040404040404,4.094991638646635e-21
Ni-YSZ,900,75,50.505050505050505,4.493090742227195e-21
Ni-YSZ,900,75,60.6060606060606,5.041724342193781e-21
Ni-YSZ,900,75,70.7070707070707,5.0552671204504496e-21
Ni-YSZ,900,75,80.8080808080808,5.257469607345484e-21
Ni-YSZ,900,75,90.9090909090909,5.670213450410528e-21
Ni-YSZ,900,75,101.01010101010101,6.269600596642854e-21
Ni-YSZ,900,75,111.1111111111111,5.92999138370253e-21
Ni-YSZ,900,75,121.2121212121212,6.11981473760688e-21
Ni-YSZ,900,75,131.3131313131313,6.782117056047588e-21
Ni-YSZ,900,75,141.4141414141414,6.9004940255722e-21
Ni-YSZ,900,75,151.5151515151515,7.215548592471704e-21
Ni-YSZ,900,75,161.6161616161616,7.637065405579637e-21
Ni-YSZ,900,75,171.7171717171717,7.5053328231719e-21
Ni-YSZ,900,75,181.8181818181818,7.390685752698719e-21
Ni-YSZ,900,75,191.91919191919192,8.515673382367032e-21
Ni-YSZ,900,75,202.02020202020202,7.96526217670349e-21
Ni-YSZ,900,75,212.1212121212121,8.126514851153242e-21
Ni-YSZ,900,75,222.2222222222222,8.854520747019046e-21
Ni-YSZ,900,75,232.3232323232323,8.643041160662641e-21
Ni-YSZ,900,75,242.4242424242424,8.896024944198638e-21
Ni-YSZ,900,75,252.5252525252525,9.20970447081128e-21
Ni-YSZ,900,75,262.6262626262626,9.540229760464073e-21
Ni-YSZ,900,75,272.7272727272727,9.304109817080839e-21
Ni-YSZ,900,75,282.8282828282828,9.988808934556967e-21
Ni-YSZ,900,75,292.9292929292929,9.083395593884046e-21
Ni-YSZ,900,75,303.030303030303,1.007906368024758e-20
Ni-YSZ,900,75,313.1313131313131,9.749048088035368e-21
Ni-YSZ,900,75,323.2323232323232,1.05624818469117e-20
Ni-YSZ,900,75,333.3333333333333,1.0330126274963721e-20
Ni-YSZ,900,75,343.4343434343434,1.0214950218407807e-20
Ni-YSZ,900,75,353.5353535353535,1.0772327266101304e-20
Ni-YSZ,900,75,363.6363636363636,1.098367720359759e-20
Ni-YSZ,900,75,373.73737373737373,1.103829556941844e-20
Ni-YSZ,900,75,383.83838383838383,1.0621917189859605e-20
Ni-YSZ,900,75,393.93939393939394,1.0928341982868023e-20
Ni-YSZ,900,75,404.04040404040404,1.1215058516735694e-20
Ni-YSZ,900,75,414.1414141414141,1.1327718623887e-20
Ni-YSZ,900,75,424.2424242424242,1.1723299752010753e-20
Ni-YSZ,900,75,434.3434343434343,1.0887036699938042e-20
Ni-YSZ,900,75,444.4444444444444,1.1825391079098612e-20
Ni-YSZ,900,75,454.5454545454545,1.1724075265828157e-20
Ni-YSZ,900,75,464.6464646464646,1.164405370800026e-20
Ni-YSZ,900,75,474.7474747474747,1.1792029248340991e-20
Ni-YSZ,900,75,484.8484848484848,1.2097119273583394e-20
Ni-YSZ,900,75,494.9494949494949,1.096137046844243e-20
Ni-YSZ,900,75,505.050505050505,1.2140306375039062e-20
Ni-YSZ,900,75,515.1515151515151,1.2183463394532304e-20
Ni-YSZ,900,75,525.2525252525252,1.2823771570253847e-20
Ni-YSZ,900,75,535.3535353535353,1.2423037358967998e-20
Ni-YSZ,900,75,545.4545454545454,1.2755369466198781e-20
Ni-YSZ,900,75,555.5555555555555,1.354359294146849e-20
Ni-YSZ,900,75,565.6565656565656,1.3439341718322402e-20
Ni-YSZ,900,75,575.7575757575758,1.3510473151983418e-20
Ni-YSZ,900,75,585.8585858585858,1.3058946131277545e-20
Ni-YSZ,900,75,595.959595959596,1.3577789979019475e-20
Ni-YSZ,900,75,606.060606060606,1.3367109950010008e-20
Ni-YSZ,900,75,616.1616161616162,1.3482288952332906e-20
Ni-YSZ,900,75,626.2626262626262,1.382958228622137e-20
Ni-YSZ,900,75,636.3636363636364,1.3513947787075914e-20
Ni-YSZ,900,75,646.4646464646464,1.447896937758936e-20
Ni-YSZ,900,75,656.5656565656565,1.3888242450742517e-20
Ni-YSZ,900,75,666.6666666666666,1.4312156874719242e-20
Ni-YSZ,900,75,676.7676767676767,1.476466679366718e-20
Ni-YSZ,900,75,686.8686868686868,1.4682299070233228e-20
Ni-YSZ,900,75,696.9696969696969,1.3729473977112285e-20
Ni-YSZ,900,75,707.070707070707,1.4621093916351624e-20
Ni-YSZ,900,75,717.1717171717171,1.4891507917706117e-20
Ni-YSZ,900,75,727.2727272727273,1.500356423431101e-20
Ni-YSZ,900,75,737.3737373737373,1.4212491311342357e-20
Ni-YSZ,900,75,747.4747474747475,1.4502270230002577e-20
Ni-YSZ,900,75,757.5757575757575,1.5327579182599897e-20
Ni-YSZ,900,75,767.6767676767677,1.4630316415745668e-20
Ni-YSZ,900,75,777.7777777777777,1.4925403889065037e-20
Ni-YSZ,900,75,787.8787878787879,1.5864684928188514e-20
Ni-YSZ,900,75,797.9797979797979,1.5213761055363756e-20
Ni-YSZ,900,75,808.0808080808081,1.4988022507625632e-20
Ni-YSZ,900,75,818.1818181818181,1.5002316477648282e-20
Ni-YSZ,900,75,828.2828282828282,1.564794468183403e-20
Ni-YSZ,900,75,838.3838383838383,1.495500302387068e-20
Ni-YSZ,900,75,848.4848484848484,1.5546004165335716e-20
Ni-YSZ,900,75,858.5858585858585,1.5903260749091658e-20
Ni-YSZ,900,75,868.6868686868686,1.6445868177231926e-20
Ni-YSZ,900,75,878.7878787878788,1.6230156566166096e-20
Ni-YSZ,900,75,888.8888888888888,1.5650934950131667e-20
Ni-YSZ,900,75,898.989898989899,1.6643374603800347e-20
Ni-YSZ,900,75,909.090909090909,1.6010937969952558e-20
Ni-YSZ,900,75,919.1919191919192,1.5634732939940042e-20
Ni-YSZ,900,75,929.2929292929292,1.6232478446336335e-20
Ni-YSZ,900,75,939.3939393939394,1.7103683627505287e-20
Ni-YSZ,900,75,949.4949494949494,1.6557040694452918e-20
Ni-YSZ,900,75,959.5959595959596,1.6560229549002453e-20
Ni-YSZ,900,75,969.6969696969696,1.7449111803846002e-20
Ni-YSZ,900,75,979.7979797979797,1.599240458826262e-20
Ni-YSZ,900,75,989.8989898989898,1.6139792034664426e-20
Ni-YSZ,900,75,1000.0,1.6046616605721895e-20
Ni-YSZ,900,100,0.0,0.0
Ni-YSZ,900,100,10.1010101010101,4.426930358277182e-21
Ni-YSZ,900,100,20.2020202020202,6.0103777340803736e-21
Ni-YSZ,900,100,30.3030303030303,7.509790353247305e-21
Ni-YSZ,900,100,40.4040404040404,8.229285323889452e-21
Ni-YSZ,900,100,50.505050505050505,8.9230449182516e-21
Ni-YSZ,900,100,60.6060606060606,9.805413301982728e-21
Ni-YSZ,900,100,70.7070707070707,1.0546284043767347e-20
Ni-YSZ,900,100,80.8080808080808,1.0600312789710598e-20
Ni-YSZ,900,100,90.9090909090909,1.272429663990941e-20
Ni-YSZ,900,100,101.01010101010101,1.2531281744166407e-20
Ni-YSZ,900,100,111.1111111111111,1.2960708575081948e-20
Ni-YSZ,900,100,121.2121212121212,1.3641050853789485e-20
Ni-YSZ,900,100,131.3131313131313,1.4180605756919308e-20
Ni-YSZ,900,100,141.4141414141414,1.429542110941673e-20
Ni-YSZ,900,100,151.5151515151515,1.4528216959461568e-20
Ni-YSZ,900,100,161.6161616161616,1.5519195235306513e-20
Ni-YSZ,900,100,171.7171717171717,1.5847945956927008e-20
Ni-YSZ,900,100,181.8181818181818,1.5684289747728553e-20
Ni-YSZ,900,100,191.91919191919192,1.7171935411704653e-20
Ni-YSZ,900,100,202.02020202020202,1.7003693582220744e-20
Ni-YSZ,900,100,212.1212121212121,1.760675153868804e-20
Ni-YSZ,900,100,222.2222222222222,1.8328686876101527e-20
Ni-YSZ,900,100,232.3232323232323,1.79612714056561e-20
Ni-YSZ,900,100,242.4242424242424,1.8470536983699356e-20
Ni-YSZ,900,100,252.5252525252525,1.9088639670607542e-20
Ni-YSZ,900,100,262.6262626262626,1.8555137212443903e-20
Ni-YSZ,900,100,272.7272727272727,1.9323767816554893e-20
Ni-YSZ,900,100,282.8282828282828,1.9684675052107245e-20
Ni-YSZ,900,100,292.9292929292929,1.9351520830664175e-20
Ni-YSZ,900,100,303.030303030303,2.163573375645411e-20
Ni-YSZ,900,100,313.1313131313131,1.9663169630393057e-20
Ni-YSZ,900,100,323.2323232323232,2.001432927736499e-20
Ni-YSZ,900,100,333.3333333333333,2.194823689130857e-20
Ni-YSZ,900,100,343.4343434343434,2.1859235422338203e-20
Ni-YSZ,900,100,353.5353535353535,2.101492851899813e-20
Ni-YSZ,900,100,363.6363636363636,2.2358962030343915e-20
Ni-YSZ,900,100,373.73737373737373,2.321028666709385e-20
Ni-YSZ,900,100,383.83838383838383,2.247929071720052e-20
Ni-YSZ,900,100,393.93939393939394,2.453906800270839e-20
Ni-YSZ,900,100,404.04040404040404,2.183419551075868e-20
Ni-YSZ,900,100,414.1414141414141,2.3766985945882956e-20
Ni-YSZ,900,100,424.2424242424242,2.4359885692261613e-20
Ni-YSZ,900,100,434.3434343434343,2.4422823885581156e-20
Ni-YSZ,900,100,444.4444444444444,2.388677118445361e-20
Ni-YSZ,900,100,454.5454545454545,2.406685779216434e-20
Ni-YSZ,900,100,464.6464646464646,2.4846428008559904e-20
Ni-YSZ,900,100,474.7474747474747,2.5364064864113256e-20
Ni-YSZ,900,100,484.8484848484848,2.544558540522727e-20
Ni-YSZ,900,100,494.9494949494949,2.6013951649468208e-20
Ni-YSZ,900,100,505.050505050505,2.467909114297216e-20
Ni-YSZ,900,100,515.1515151515151,2.5509577188214255e-20
Ni-YSZ,900,100,525.2525252525252,2.5179821246245503e-20
Ni-YSZ,900,100,535.3535353535353,2.583084635322301e-20
Ni-YSZ,900,100,545.4545454545454,2.715697330200204e-20
Ni-YSZ,900,100,555.5555555555555,2.6658904438598044e-20
Ni-YSZ,900,100,565.6565656565656,2.8884225219546154e-20
Ni-YSZ,900,100,575.7575757575758,2.716005964357775e-20
Ni-YSZ,900,100,585.8585858585858,2.726428256719222e-20
Ni-YSZ,900,100,595.959595959596,2.7513073163092386e-20
Ni-YSZ,900,100,606.060606060606,2.7105166842441946e-20
Ni-YSZ,900,100,616.1616161616162,2.779192854734269e-20
Ni-YSZ,900,100,626.2626262626262,2.899354887014833e-20
Ni-YSZ,900,100,636.3636363636364,2.8343930627905843e-20
Ni-YSZ,900,100,646.4646464646464,2.777106670364112e-20
Ni-YSZ,900,100,656.5656565656565,2.7852378299227676e-20
Ni-YSZ,900,100,666.6666666666666,2.845533160852228e-20
Ni-YSZ,900,100,676.7676767676767,2.910512091925554e-20
Ni-YSZ,900,100,686.8686868686868,3.028186083285011e-20
Ni-YSZ,900,100,696.9696969696969,2.8244289885237117e-20
Ni-YSZ,900,100,707.070707070707,2.93346892470474e-20
Ni-YSZ,900,100,717.1717171717171,2.9937590730375737e-20
Ni-YSZ,900,100,727.2727272727273,2.834658554878452e-20
Ni-YSZ,900,100,737.3737373737373,2.942868247763367e-20
Ni-YSZ,900,100,747.4747474747475,2.9749453334449175e-20
Ni-YSZ,900,100,757.5757575757575,2.982329553098003e-20
Ni-YSZ,900,100,767.6767676767677,3.091245533972436e-20
Ni-YSZ,900,100,777.7777777777777,3.0767933222031455e-20
Ni-YSZ,900,100,787.8787878787879,3.057886485458842e-20
Ni-YSZ,900,100,797.9797979797979,3.167721642630801e-20
Ni-YSZ,900,100,808.0808080808081,3.3079095139565445e-20
Ni-YSZ,900,100,818.1818181818181,3.318499562786408e-20
Ni-YSZ,900,100,828.2828282828282,2.9970062321791535e-20
Ni-YSZ,900,100,838.3838383838383,3.2532230184782113e-20
Ni-YSZ,900,100,848.4848484848484,3.19797072530497e-20
Ni-YSZ,900,100,858.5858585858585,3.247355063262002e-20
Ni-YSZ,900,100,868.6868686868686,3.210541926578476e-20
Ni-YSZ,900,100,878.7878787878788,3.277837862386662e-20
Ni-YSZ,900,100,888.8888888888888,3.298069890453355e-20
Ni-YSZ,900,100,898.989898989899,3.242579395546672e-20
Ni-YSZ,900,100,909.090909090909,3.2273425482596896e-20
Ni-YSZ,900,100,919.1919191919192,3.288193746088973e-20
Ni-YSZ,900,100,929.2929292929292,3.3730317529994714e-20
Ni-YSZ,900,100,939.3939393939394,3.426310493239255e-20
Ni-YSZ,900,100,949.4949494949494,3.468647778625295e-20
Ni-YSZ,900,100,959.5959595959596,3.347828120712826e-20
Ni-YSZ,900,100,969.6969696969696,3.443332953839572e-20
Ni-YSZ,900,100,979.7979797979797,3.5292659397998237e-20
Ni-YSZ,900,100,989.8989898989898,3.566588860816198e-20
Ni-YSZ,900,100,1000.0,3.4557561830129066e-20
Ni-YSZ,900,125,0.0,0.0
Ni-YSZ,900,125,10.1010101010101,7.59733759265789e-21
Ni-YSZ,900,125,20.2020202020202,1.0507417815312827e-20
Ni-YSZ,900,125,30.3030303030303,1.2106267884473801e-20
Ni-YSZ,900,125,40.4040404040404,1.4188831297734572e-20
Ni-YSZ,900,125,50.505050505050505,1.6131706867293696e-20
Ni-YSZ,900,125,60.6060606060606,1.7458296191785968e-20
Ni-YSZ,900,125,70.7070707070707,1.820991768560079e-20
Ni-YSZ,900,125,80.8080808080808,1.9623089036514057e-20
Ni-YSZ,900,125,90.9090909090909,2.0048378315711725e-20
Ni-YSZ,900,125,101.01010101010101,2.200998730448894e-20
Ni-YSZ,900,125,111.1111111111111,2.2447143852040183e-20
Ni-YSZ,900,125,121.2121212121212,2.3204422249964253e-20
Ni-YSZ,900,125,131.3131313131313,2.399304675366771e-20
Ni-YSZ,900,125,141.4141414141414,2.5031501292315946e-20
Ni-YSZ,900,125,151.5151515151515,2.5522057038473542e-20
Ni-YSZ,900,125,161.6161616161616,2.715781116837589e-20
Ni-YSZ,900,125,171.7171717171717,2.704398213839412e-20
Ni-YSZ,900,125,181.8181818181818,2.94236075647639e-20
Ni-YSZ,900,125,191.91919191919192,3.00379946525886e-20
Ni-YSZ,900,125,202.02020202020202,2.8657549342118623e-20
Ni-YSZ,900,125,212.1212121212121,3.016167036361086e-20
Ni-YSZ,900,125,222.2222222222222,3.013551158958436e-20
Ni-YSZ,900,125,232.3232323232323,3.10491838562487e-20
Ni-YSZ,900,125,242.4242424242424,3.388287466624407e-20
Ni-YSZ,900,125,252.5252525252525,3.225496639813533e-20
Ni-YSZ,900,125,262.6262626262626,3.3493122880233407e-20
Ni-YSZ,900,125,272.7272727272727,3.424990049157943e-20
Ni-YSZ,900,125,282.8282828282828,3.323027108252269e-20
Ni-YSZ,900,125,292.9292929292929,3.391113308996986e-20
Ni-YSZ,900,125,303.030303030303,3.4060395428716416e-20
Ni-YSZ,900,125,313.1313131313131,3.491104979173182e-20
Ni-YSZ,900,125,323.2323232323232,3.3269805393325416e-20
Ni-YSZ,900,125,333.3333333333333,3.74902814288021e-20
Ni-YSZ,900,125,343.4343434343434,3.969049111267536e-20
Ni-YSZ,900,125,353.5353535353535,3.8045367500172016e-20
Ni-YSZ,900,125,363.6363636363636,3.6730751199629576e-20
Ni-YSZ,900,125,373.73737373737373,3.808762036827865e-20
Ni-YSZ,900,125,383.83838383838383,3.876429982877812e-20
Ni-YSZ,900,125,393.93939393939394,3.855352014393334e-20
Ni-YSZ,900,125,404.04040404040404,4.126116632667384e-20
Ni-YSZ,900,125,414.1414141414141,4.1661289238362826e-20
Ni-YSZ,900,125,424.2424242424242,3.969084759868426e-20
Ni-YSZ,900,125,434.3434343434343,4.245765211802199e-20
Ni-YSZ,900,125,444.4444444444444,4.390901049346068e-20
Ni-YSZ,900,125,454.5454545454545,4.483339632979741e-20
Ni-YSZ,900,125,464.6464646464646,4.651605626071616e-20
Ni-YSZ,900,125,474.7474747474747,4.2080382873366936e-20
Ni-YSZ,900,125,484.8484848484848,4.73618154913624e-20
Ni-YSZ,900,125,494.9494949494949,4.3601169119864207e-20
Ni-YSZ,900,125,505.050505050505,4.368148893608378e-20
Ni-YSZ,900,125,515.1515151515151,4.53102720359074e-20
Ni-YSZ,900,125,525.2525252525252,4.447340901582708e-20
Ni-YSZ,900,125,535.3535353535353,4.619998526426414e-20
Ni-YSZ,900,125,545.4545454545454,4.421583038750603e-20
Ni-YSZ,900,125,555.5555555555555,4.608831578564797e-20
Ni-YSZ,900,125,565.6565656565656,4.860364228441718e-20
Ni-YSZ,900,125,575.7575757575758,4.709221252752769e-20
Ni-YSZ,900,125,585.8585858585858,4.774556174812958e-20
Ni-YSZ,900,125,595.959595959596,4.859384152554107e-20
Ni-YSZ,900,125,606.060606060606,4.99698664302603e-20
Ni-YSZ,900,125,616.1616161616162,4.6219837425224205e-20
Ni-YSZ,900,125,626.2626262626262,4.9851176727222965e-20
Ni-YSZ,900,125,636.3636363636364,4.894914035312711e-20
Ni-YSZ,900,125,646.4646464646464,4.9945477152517946e-20
Ni-YSZ,900,125,656.5656565656565,5.163633316291754e-20
Ni-YSZ,900,125,666.6666666666666,4.8584737085194566e-20
Ni-YSZ,900,125,676.7676767676767,4.919092783399402e-20
Ni-YSZ,900,125,686.8686868686868,4.810612810731281e-20
Ni-YSZ,900,125,696.9696969696969,5.0561166641229727e-20
Ni-YSZ,900,125,707.070707070707,5.380722595187322e-20
Ni-YSZ,900,125,717.1717171717171,5.188499594689532e-20
Ni-YSZ,900,125,727.2727272727273,5.0295388023621985e-20
Ni-YSZ,900,125,737.3737373737373,5.196015003446926e-20
Ni-YSZ,900,125,747.4747474747475,5.068421251287606e-20
Ni-YSZ,900,125,757.5757575757575,5.1572009680358325e-20
Ni-YSZ,900,125,767.6767676767677,5.431904744699604e-20
Ni-YSZ,900,125,777.7777777777777,5.210750973606127e-20
Ni-YSZ,900,125,787.8787878787879,5.613732375812833e-20
Ni-YSZ,900,125,797.9797979797979,5.451977766749402e-20
Ni-YSZ,900,125,808.0808080808081,5.508758751230438e-20
Ni-YSZ,900,125,818.1818181818181,5.479307116411299e-20
Ni-YSZ,900,125,828.2828282828282,5.684863908267557e-20
Ni-YSZ,900,125,838.3838383838383,5.717685588101478e-20
Ni-YSZ,900,125,848.4848484848484,5.673077836210019e-20
Ni-YSZ,900,125,858.5858585858585,5.742287131920224e-20
Ni-YSZ,900,125,868.6868686868686,5.64029323036297e-20
Ni-YSZ,900,125,878.7878787878788,5.798832814367697e-20
Ni-YSZ,900,125,888.8888888888888,5.67730302903168e-20
Ni-YSZ,900,125,898.989898989899,5.76506312369393e-20
Ni-YSZ,900,125,909.090909090909,5.745998495685149e-20
Ni-YSZ,900,125,919.1919191919192,5.742749318152232e-20
Ni-YSZ,900,125,929.2929292929292,5.730355729145676e-20
Ni-YSZ,900,125,939.3939393939394,5.962356245557212e-20
Ni-YSZ,900,125,949.4949494949494,6.140525604504296e-20
Ni-YSZ,900,125,959.5959595959596,6.144991560151876e-20
Ni-YSZ,900,125,969.6969696969696,5.739623460018952e-20
Ni-YSZ,900,125,979.7979797979797,6.224104919418259e-20
Ni-YSZ,900,125,989.8989898989898,5.962605545240314e-20
Ni-YSZ,900,125,1000.0,6.156621950129498e-20
Ni-YSZ,900,150,0.0,0.0
Ni-YSZ,900,150,10.1010101010101,1.1736327265551066e-20
Ni-YSZ,900,150,20.2020202020202,1.65505338552595e-20
Ni-YSZ,900,150,30.3030303030303,1.9965284425852e-20
Ni-YSZ,900,150,40.4040404040404,2.1510126010797605e-20
Ni-YSZ,900,150,50.505050505050505,2.5345022356568632e-20
Ni-YSZ,900,150,60.6060606060606,2.811006489149798e-20
Ni-YSZ,900,150,70.7070707070707,2.880814414620498e-20
Ni-YSZ,900,150,80.8080808080808,3.200829101523653e-20
Ni-YSZ,900,150,90.9090909090909,3.224283267731827e-20
Ni-YSZ,900,150,101.01010101010101,3.48684779850782e-20
Ni-YSZ,900,150,111.1111111111111,3.3129666956666556e-20
Ni-YSZ,900,150,121.2121212121212,3.9587412037658743e-20
Ni-YSZ,900,150,131.3131313131313,3.9979446229013485e-20
Ni-YSZ,900,150,141.4141414141414,3.9222562076159394e-20
Ni-YSZ,900,150,151.5151515151515,3.8393544801100113e-20
Ni-YSZ,900,150,161.6161616161616,4.237338415255323e-20
Ni-YSZ,900,150,171.7171717171717,4.130211846261755e-20
Ni-YSZ,900,150,181.8181818181818,4.488826510469094e-20
Ni-YSZ,900,150,191.91919191919192,4.594847616337831e-20
Ni-YSZ,900,150,202.02020202020202,4.513611598159345e-20
Ni-YSZ,900,150,212.1212121212121,4.907564060016497e-20
Ni-YSZ,900,150,222.2222222222222,4.965508062069591e-20
Ni-YSZ,900,150,232.3232323232323,5.091097667253307e-20
Ni-YSZ,900,150,242.4242424242424,5.043279685900255e-20
Ni-YSZ,900,150,252.5252525252525,4.917336609551966e-20
Ni-YSZ,900,150,262.6262626262626,5.38019286454925e-20
Ni-YSZ,900,150,272.7272727272727,5.273261522036683e-20
Ni-YSZ,900,150,282.8282828282828,5.1787887503443995e-20
Ni-YSZ,900,150,292.9292929292929,5.712803994803418e-20
Ni-YSZ,900,150,303.030303030303,5.925611463672959e-20
Ni-YSZ,900,150,313.1313131313131,5.650379517805974e-20
Ni-YSZ,900,150,323.2323232323232,6.110508937287185e-20
Ni-YSZ,900,150,333.3333333333333,5.834746274393129e-20
Ni-YSZ,900,150,343.4343434343434,5.830190090133392e-20
Ni-YSZ,900,150,353.5353535353535,5.861927084244838e-20
Ni-YSZ,900,150,363.6363636363636,6.34834879505869e-20
Ni-YSZ,900,150,373.73737373737373,5.982850913656151e-20
Ni-YSZ,900,150,383.83838383838383,6.336957561726545e-20
Ni-YSZ,900,150,393.93939393939394,6.16786171085971e-20
Ni-YSZ,900,150,404.04040404040404,6.257351420243952e-20
Ni-YSZ,900,150,414.1414141414141,6.614165161276847e-20
Ni-YSZ,900,150,424.2424242424242,6.411872912517172e-20
Ni-YSZ,900,150,434.3434343434343,6.475258527732631e-20
Ni-YSZ,900,150,444.4444444444444,6.848101468243821e-20
Ni-YSZ,900,150,454.5454545454545,7.010954685546899e-20
Ni-YSZ,900,150,464.6464646464646,6.887521876266563e-20
Ni-YSZ,900,150,474.7474747474747,6.688532681775222e-20
Ni-YSZ,900,150,484.8484848484848,6.781988484157187e-20
Ni-YSZ,900,150,494.9494949494949,6.968363498734953e-20
Ni-YSZ,900,150,505.050505050505,7.082726154935601e-20
Ni-YSZ,900,150,515.1515151515151,6.868214815497564e-20
Ni-YSZ,900,150,525.2525252525252,7.294973786788065e-20
Ni-YSZ,900,150,535.3535353535353,7.220037582899237e-20
Ni-YSZ,900,150,545.4545454545454,6.888589345661774e-20
Ni-YSZ,900,150,555.5555555555555,7.118543542150422e-20
Ni-YSZ,900,150,565.6565656565656,7.270576239222412e-20
Ni-YSZ,900,150,575.7575757575758,7.42499216877e-20
Ni-YSZ,900,150,585.8585858585858,7.924794637053838e-20
Ni-YSZ,900,150,595.959595959596,7.611637040017925e-20
Ni-YSZ,900,150,606.060606060606,7.422938644203446e-20
Ni-YSZ,900,150,616.1616161616162,7.722645884130397e-20
Ni-YSZ,900,150,626.2626262626262,7.646578880105116e-20
Ni-YSZ,900,150,636.3636363636364,7.859892282592144e-20
Ni-YSZ,900,150,646.4646464646464,7.975953179244079e-20
Ni-YSZ,900,150,656.5656565656565,8.180680669799355e-20
Ni-YSZ,900,150,666.6666666666666,7.942931834650325e-20
Ni-YSZ,900,150,676.7676767676767,8.396178045719547e-20
Ni-YSZ,900,150,686.8686868686868,8.275682585163256e-20
Ni-YSZ,900,150,696.9696969696969,7.937219088327366e-20
Ni-YSZ,900,150,707.070707070707,8.703107906244754e-20
Ni-YSZ,900,150,717.1717171717171,8.294848490558758e-20
Ni-YSZ,900,150,727.2727272727273,8.059032510728663e-20
Ni-YSZ,900,150,737.3737373737373,8.730045286791305e-20
Ni-YSZ,900,150,747.4747474747475,8.890325967224872e-20
Ni-YSZ,900,150,757.5757575757575,8.411039627568554e-20
Ni-YSZ,900,150,767.6767676767677,8.341740319527032e-20
Ni-YSZ,900,150,777.7777777777777,8.47562550328741e-20
Ni-YSZ,900,150,787.8787878787879,8.75303906320868e-20
Ni-YSZ,900,150,797.9797979797979,8.948960304544954e-20
Ni-YSZ,900,150,808.0808080808081,8.815825710986112e-20
Ni-YSZ,900,150,818.1818181818181,8.742671890085083e-20
Ni-YSZ,900,150,828.2828282828282,9.158204544105764e-20
Ni-YSZ,900,150,838.3838383838383,8.729565032308303e-20
Ni-YSZ,900,150,848.4848484848484,9.133903977140516e-20
Ni-YSZ,900,150,858.5858585858585,8.830223327228564e-20
Ni-YSZ,900,150,868.6868686868686,9.069986419033049e-20
Ni-YSZ,900,150,878.7878787878788,8.970241888932693e-20
Ni-YSZ,900,150,888.8888888888888,9.032157620350521e-20
Ni-YSZ,900,150,898.989898989899,8.990485720781917e-20
Ni-YSZ,900,150,909.090909090909,9.508004470950713e-20
Ni-YSZ,900,150,919.1919191919192,8.982878215520432e-20
Ni-YSZ,900,150,929.2929292929292,9.025142443909391e-20
Ni-YSZ,900,150,939.3939393939394,9.865303051151637e-20
Ni-YSZ,900,150,949.4949494949494,9.593278641696027e-20
Ni-YSZ,900,150,959.5959595959596,8.694310617834491e-20
Ni-YSZ,900,150,969.6969696969696,9.249043835067255e-20
Ni-YSZ,900,150,979.7979797979797,8.938730964763948e-20
Ni-YSZ,900,150,989.8989898989898,9.225456821557947e-20
Ni-YSZ,900,150,1000.0,8.641559462724985e-20
FSS,700,50,0.0,0.0
FSS,700,50,10.1010101010101,1.5959297565123705e-26
FSS,700,50,20.2020202020202,1.9725306840901432e-26
FSS,700,50,30.3030303030303,2.358166680696025e-26
FSS,700,50,40.4040404040404,2.4763741982069133e-26
FSS,700,50,50.505050505050505,2.821763877112021e-26
FSS,700,50,60.6060606060606,2.9628891252266916e-26
FSS,700,50,70.7070707070707,3.3092320160688175e-26
FSS,700,50,80.8080808080808,3.458545218649313e-26
FSS,700,50,90.9090909090909,3.539163322425911e-26
FSS,700,50,101.01010101010101,3.552432890136955e-26
FSS,700,50,111.1111111111111,3.930210735604746e-26
FSS,700,50,121.2121212121212,3.645817466776323e-26
FSS,700,50,131.3131313131313,3.7670340575797767e-26
FSS,700,50,141.4141414141414,4.025817715613071e-26
