sample_id,flow_regime,gas_fraction,liquid_fraction,bubble_diameter_m,mixture_density_kgm3,mixture_sound_speed_ms,total_attenuation_db_per_m_at_1khz,scattering_component_db_per_m,viscous_component_db_per_m,interface_component_db_per_m,interface_area_density_m2m3,turbulent_kinetic_energy_m2s2
MF_0768,bubble,0.016283550983408716,0.9837164490165913,0.002661691214443866,983.7363963665459,1467.9501722722775,1.70167966353377,1.1536244726814318,0.5,0.048055190852338336,942.9618672579273,0.8582103764214493
MF_0769,slug,0.2936928495185038,0.7063071504814962,0.043819292384529376,706.6669242221564,827.5267052303063,5640.407954493619,5639.2856424146385,0.5,0.6223120789806157,442.7153771312666,0.906737655550783
MF_0770,churn,0.6769060505764012,0.3230939494235988,0.06503482557911829,323.9231593355549,564.6424493045888,28631.09069804522,28629.93458529741,0.5,0.6561127478083794,807.0386520462717,0.39066557604193286
MF_0771,annular,0.8162958828898554,0.18370411711014456,,184.7040795666846,469.02102433755914,2.5824625091804916,1.6325917657797109,0.5,0.44987074340078054,2901.8457392416435,0.34653160904165975
MF_0772,stratified,0.8112900501672959,0.18870994983270406,,189.703780144159,472.455025585235,2.581875614335119,1.6225801003345919,0.5,0.45929551400052715,917.2642267131465,0.28070807635689043
MF_0773,wavy,0.4063528064263761,0.5936471935736238,,594.1449757614961,750.241974791506,2.036396222260105,0.8127056128527522,0.5,0.7236906094073525,2823.4756733777904,0.11263543657872467
MF_0774,bubble,0.06491353152564791,0.9350864684743521,0.007106409490978108,935.165987550471,1431.9639866710206,33.46411810707478,32.782018812223235,0.5,0.18209929485154988,381.3284874143414,0.743420508422385
MF_0775,slug,0.2626000934506482,0.7373999065493517,0.03134699418127119,737.7215916638288,848.8563358928553,2581.4788422019014,2580.3979183487904,0.5,0.5809238531110771,4989.069183358913,0.1747190138822116
MF_0776,churn,0.6783258955998943,0.3216741044001057,0.09085839885901476,322.5050536222156,563.6684356184725,55998.64389277094,55997.48929314606,0.5,0.6545996248754867,3135.1698071763167,0.49303876750550646
MF_0777,annular,0.9069139684813069,0.0930860315186931,,94.19700113008271,406.85701762182345,2.567091003726996,1.8138279369626138,0.5,0.25326306676438193,1484.5217697452276,0.8554664601699615
MF_0778,stratified,0.7471614150201173,0.25283858497988265,,253.7538577132823,516.4472692961995,2.561056534815995,1.4943228300402347,0.5,0.56673370477576,3215.907497346238,0.9318108556289075
MF_0779,wavy,0.6468665163256053,0.3531334836743947,,353.92589515689355,585.2495698006347,2.479023711798353,1.2937330326512106,0.5,0.6852906791471421,2564.2667716411306,0.9757177089316741
MF_0780,bubble,0.06974409284725212,0.9302559071527479,0.0022777135587793416,930.3413436664858,1428.3893712930335,4.312948492686601,3.618308929606103,0.5,0.19463956308049798,819.7915189735794,0.9894525660081798
MF_0781,slug,0.5913506329386167,0.40864936706138333,0.018766529684668094,409.37377158673314,623.333465804109,2083.859214669586,2082.634249484001,0.5,0.7249651855851423,1252.3992437032844,0.05758195150058118
MF_0782,churn,0.6395841986112023,0.3604158013887977,0.0917355323203108,361.1992920320964,590.2452397527152,53824.81066245554,53823.61911370104,0.5,0.6915487544942053,3739.231892990753,0.9416181747694927
MF_0783,annular,0.8805088779264897,0.11949112207351031,,120.56974544897027,424.9709097424281,2.5766567373103504,1.7610177558529794,0.5,0.31563898145737135,3010.1738578454388,0.48418758773999154
MF_0784,stratified,0.8288312378926921,0.17116876210730791,,172.18408037372646,460.4217708056132,2.5832725267432632,1.6576624757853842,0.5,0.4256100509578792,4956.995616992338,0.9328424324427191
MF_0785,wavy,0.658833508669572,0.341166491330428,,341.9735623785482,577.0402130526736,2.491982766910283,1.317667017339144,0.5,0.6743157495711389,318.39186616922615,0.6179090864091245
MF_0786,bubble,0.03814375224402361,0.9618562477559764,0.0022493932627212928,961.9029738524754,1451.7736233394226,2.5400525713590185,1.9299861521327082,0.5,0.11006641922631047,964.8100439637838,0.3641299276337023
MF_0787,slug,0.5550718901902973,0.44492810980970265,0.020009915337818214,445.60807287518577,648.220683329456,2223.7304978567313,2222.4895965959986,0.5,0.7409012607326035,2266.8128656068025,0.048241744051849327
MF_0788,churn,0.7859273402173266,0.21407265978267342,0.06913285889553479,215.03542077443964,489.853844610914,37563.24019725144,37562.23546058309,0.5,0.5047366683487355,505.9568387692408,0.7853320388372047
MF_0789,annular,0.9230173159557772,0.07698268404422282,,78.11338025626866,395.8101212543369,2.559203683116265,1.8460346319115544,0.5,0.21316905120471052,2453.749852114003,0.5533070143073645
MF_0790,stratified,0.6018274407316775,0.3981725592683225,,398.9097978832188,616.1463756580692,2.422548398405465,1.203654881463355,0.5,0.7188935169421101,278.42678920139275,0.7354143114699527
MF_0791,wavy,0.6070863821283221,0.3929136178716779,,393.6572986897851,612.5387418599711,2.429770284544645,1.2141727642566442,0.5,0.7155975202880009,872.3910289498212,0.6810501228930528
MF_0792,bubble,0.21156902575799597,0.788430974242004,0.0029214592247157095,788.6901462985576,883.8636483300147,19.05767827882579,18.057255559532365,0.5,0.5004227192934252,3984.5104128949715,0.4570482211551339
MF_0793,slug,0.30836576750423456,0.6916342324957654,0.03459290014908676,692.0119805609581,817.4610834920951,3691.256575781746,3690.1167468189387,0.5,0.6398289628072766,2987.6675530263938,0.17123591949763148
MF_0794,churn,0.8617046699333004,0.13829533006669958,0.08690808994357349,139.35091828736788,437.87059642575593,65085.54994337528,65084.69243418003,0.5,0.3575091952453266,4182.860493401654,0.3998286311041381
MF_0795,annular,0.9566783272037046,0.043321672796295396,,44.493603747119934,372.7186675382586,2.537691370794688,1.9133566544074092,0.5,0.12433471638727835,4225.528588823039,0.9965437318401891
MF_0796,stratified,0.8745627709041892,0.1254372290958108,,126.50856849016843,429.0499391597262,2.578233733766106,1.7491255418083784,0.5,0.32910819195772756,1920.4082018381444,0.1990060455806938
MF_0797,wavy,0.4754774357138255,0.5245225642861745,,525.105024144924,702.8224791003156,2.1991508029501423,0.950954871427651,0.5,0.7481959315224913,2478.9583210628043,0.805652176223255
MF_0798,bubble,0.21966537616056753,0.7803346238394324,0.008089414829302252,780.6037139252292,878.3095519538506,144.76025524939857,143.74601775336816,0.5,0.5142374960304116,1905.8326012131245,0.24765773963867005
MF_0799,slug,0.21447780423107587,0.7855221957689241,0.03317826299354728,785.7849310791072,881.8682262974819,2361.9709559906833,2360.9655247635133,0.5,0.5054312271698765,3977.2383018072965,0.8892513535959925
MF_0800,churn,0.7428713650054171,0.25712863499458294,0.09348812003865292,258.0386524167146,519.3902436062839,64928.24271672552,64927.16967622534,0.5,0.5730405001812164,1020.0361875454694,0.5148637450213864
MF_0801,annular,0.8406158715252647,0.15938412847473526,,160.4138829173537,452.3375121336684,2.5831742272457827,1.6812317430505295,0.5,0.401942484195253,948.4968078039753,0.9534347438703495
MF_0802,stratified,0.7906444132380588,0.20935558676194121,,210.32412616815785,486.61793251869165,2.577866301636631,1.5812888264761176,0.5,0.49657747516051354,68.88148324191013,0.2692444821433185
MF_0803,wavy,0.4230811506322337,0.5769188493677663,,577.4371237772907,738.7663306662878,2.0784127731002844,0.8461623012644675,0.5,0.7322504718358167,744.1995589215169,0.6977150169352779
MF_0804,bubble,0.17438297108728534,0.8256170289127147,0.0050854111367509966,825.8306480522966,909.3732818341223,46.02980954867407,45.097888897227904,0.5,0.4319206514461691,955.590321614673,0.2783404382253749
MF_0805,slug,0.41366062941475573,0.5863393705852442,0.0403467208624537,586.8461048562773,745.2288082214775,6735.0348069306,6733.807170391339,0.5,0.7276365392608315,4946.055273532111,0.18479307762159353
MF_0806,churn,0.702456800667991,0.297543199332009,0.03521813918901512,298.4037089128273,547.1146347417582,8713.820453687445,8712.693419955856,0.5,0.627033731589844,229.89629901545524,0.21999963807772072
MF_0807,annular,0.9713066492431133,0.028693350756886726,,29.88320140220954,362.68363861922427,2.5262234256239133,1.9426132984862265,0.5,0.08361012713768698,4215.862312573257,0.16842971779964153
MF_0808,stratified,0.5196978075697742,0.48030219243022576,,480.93882224449874,672.4873040071349,2.288231604270381,1.0393956151395485,0.5,0.7488359891308324,1560.907245807084,0.1485930672461023
MF_0809,wavy,0.6733249257826965,0.32667507421730346,,327.49989725138727,567.0991009130702,2.5065252618726612,1.346649851565393,0.5,0.6598754103072682,2790.9158242227804,0.42756434140563326
MF_0810,bubble,0.258094515151384,0.741905484848616,0.0065774020601161685,742.2216506296764,851.9471626061505,112.73185663978798,111.65741143058752,0.5,0.5744452092004679,1303.7756760113582,0.37433103246266886
MF_0811,slug,0.29009403786987986,0.7099059621301201,0.031611797289957375,710.2613273265107,829.9954900212623,2900.044155195226,2898.926336734039,0.5,0.6178184611866857,2937.2791489733654,0.8703135022864289
MF_0812,churn,0.8567450103126037,0.14325498968739625,0.0853247830113953,144.3045023250292,441.2729229255538,62374.6345045839,62373.766305591045,0.5,0.36819899285118074,2749.272075310636,0.6523677909466858
MF_0813,annular,0.9473529693539728,0.05264703064602716,,53.80753803348578,379.11586302317465,2.544331901138496,1.8947059387079457,0.5,0.14962596243055032,467.5073064688722,0.301297297282678
MF_0814,stratified,0.4014539656918031,0.598546034308197,,599.0378154161695,753.6025795354232,2.023773968749989,0.8029079313836062,0.5,0.7208660373663831,2562.223794787068,0.8378302886759751
MF_0815,wavy,0.43842718178985474,0.5615728182101453,,562.1098915078378,728.2389532921597,2.115480727752691,0.8768543635797095,0.5,0.7386263641729812,3657.208640501931,0.406418172390102
MF_0816,bubble,0.2718917211040269,0.7281082788959732,0.0066411058676193605,728.4413462543256,842.4822793226376,121.009805238305,119.91590539900766,0.5,0.5938998392973509,4882.999497922361,0.24642410595205325
MF_0817,slug,0.7543750269432774,0.2456249730567226,0.02106750940916245,246.5490824647281,511.4987315169117,3349.2736428414946,3348.217762804492,0.5,0.5558800370028207,3113.6176368788915,0.17533370523379307
MF_0818,churn,0.8279355360416473,0.17206446395835273,0.09804253906329854,173.07868499000372,461.03622227542996,79584.90165864387,79583.97428379126,0.5,0.42737485260323244,3939.256320796677,0.6161809457511106
MF_0819,annular,0.8851606553284833,0.11483934467151669,,115.92366647429408,421.7797904446604,2.5752751194177668,1.7703213106569666,0.5,0.3049538087607998,1732.7291759557022,0.4195936039019977
MF_0820,stratified,0.49697298765900144,0.5030270123409986,,503.6358042508808,688.076530465925,2.2439184869068654,0.9939459753180029,0.5,0.7499725115888624,4165.222236354744,0.8932180121042705
MF_0821,wavy,0.8697946114258432,0.13020538857415676,,131.2708869731534,432.3208965618715,2.5793450589329154,1.7395892228516865,0.5,0.33975583608122883,2097.627986320173,0.5466729842316572
MF_0822,bubble,0.17729967210232178,0.8227003278976782,0.006859793596405049,822.9175199960035,907.3724249378072,84.3690891895748,83.4314956944506,0.5,0.4375934951241929,22.257141050446098,0.8428469817622349
MF_0823,slug,0.3608843924194785,0.6391156075805215,0.026247383093582724,639.5576909612354,781.4333068002378,2487.4151714144646,2486.223230871282,0.5,0.6919405431825072,4209.4256026554685,0.9968592908037391
MF_0824,churn,0.8384650514356558,0.16153494856434425,0.012234991355737888,162.56206825235293,453.8129747151402,1256.04669595648,1255.14037172961,0.5,0.4063242268699767,1850.083312196721,0.24796342549687186
MF_0825,annular,0.9831850292520334,0.016814970747966562,,18.019372408800304,354.53506993310504,2.5159667410242017,1.9663700585040669,0.5,0.04959668252013477,1328.5022932233937,0.9434068401491037
MF_0826,stratified,0.8625105081011404,0.13748949189885962,,138.54606727128353,437.3177914426177,2.58077941075104,1.7250210162022808,0.5,0.3557583945487591,4198.6574614973,0.09897369493154246
MF_0827,wavy,0.3011971368038907,0.6988028631961093,,699.1718296886941,822.3787641525311,1.7338265383628686,0.6023942736077814,0.5,0.6314322647550872,3971.4765902264307,0.8434557585336746
MF_0828,bubble,0.28903269103716805,0.7109673089628319,0.0029654435030750125,711.3213740093524,830.7235739485027,26.53359462720617,25.417116243559228,0.5,0.616478383646943,3668.4008749420022,0.5195453530137631
MF_0829,slug,0.3970893231176449,0.6029106768823551,0.032283095452656105,603.3971113031743,756.5967243412956,4139.676212609545,4138.457984431794,0.5,0.7182281777508465,2745.5149740039483,0.293002104878725
MF_0830,churn,0.6805387386395405,0.3194612613604595,0.053792220173254426,320.2949213152929,562.1504252932752,19693.241242405966,19692.089025114416,0.5,0.652217291551331,2375.442177345536,0.30275065046482835
MF_0831,annular,0.8501089200276701,0.14989107997232987,,150.93246339936377,445.8252808610183,2.5824890724065157,1.7002178400553403,0.5,0.38227123235117544,4771.9939716134395,0.862508134240635
MF_0832,stratified,0.7900674632547202,0.20993253674527979,,210.9003693877668,487.01372020726194,2.577717526792355,1.5801349265094404,0.5,0.49758260028291457,1079.276005698263,0.19010174395081533
MF_0833,wavy,0.785597410978859,0.21440258902114095,,215.36494584959004,490.0801760685027,2.576497178484236,1.571194821957718,0.5,0.505302356526518,931.524994984317,0.5040323998192812
MF_0834,bubble,0.07421231816337344,0.9257876818366265,0.00440262805303137,925.8785919263767,1425.0828845591036,15.090787455891046,14.384672905902471,0.5,0.206114549988575,4268.73659477362,0.8915269249093739
MF_0835,slug,0.7980075505290762,0.20199244947092376,0.04747569260067867,202.97000872032189,481.5668203370537,17987.606034554137,17986.622460054656,0.5,0.4835744994829802,3359.5411146848187,0.4322942682034437
MF_0836,churn,0.6173077125875825,0.38269228741241745,0.06473495021531316,383.44848936033725,605.5269091649184,25870.190781566704,25868.982064865002,0.5,0.7087167017024074,1061.296503400188,0.8502861475457766
MF_0837,annular,0.9042907870764468,0.09570921292355317,,96.81696913772181,408.65652006555746,2.568228452608215,1.8085815741528937,0.5,0.2596468784553214,3670.173397651724,0.673821539652339
MF_0838,stratified,0.5083987150987999,0.49160128490120014,,492.22407332719615,680.2384814422232,2.266585814951667,1.0167974301975997,0.5,0.7497883847540676,3797.8393905609946,0.8435318686251508
MF_0839,wavy,0.7464782618211867,0.2535217381788133,,254.43617404954423,516.9159123906659,2.560701922991193,1.4929565236423734,0.5,0.5677453993488196,3886.2658338182423,0.36065552412706486
MF_0840,bubble,0.28366950049698875,0.7163304995030113,0.004821149065204686,716.6779946411201,834.4027226590657,67.04426216200501,65.93465881705067,0.5,0.609603344954333,4486.280590546858,0.8579515804182076
MF_0841,slug,0.27459858522705705,0.725401414772943,0.048482175181622796,725.7377980398461,840.6253705342388,6455.595846265065,6454.49826365841,0.5,0.5975826066550672,4981.745010063017,0.6065403702122717
MF_0842,churn,0.8349330152579845,0.16506698474201553,0.09403183337966348,166.08977768570657,456.23595153302267,73825.57117930886,73824.65771968299,0.5,0.4134596258705842,109.92170844345372,0.9300600342736836
MF_0843,annular,0.9191995661742305,0.08080043382576951,,81.92645329433294,398.4290976044779,2.561214303506472,1.838399132348461,0.5,0.22281517115801086,4143.997437842723,0.5411815507468535
MF_0844,stratified,0.6183276236361099,0.38167237636389006,,382.4298277028443,604.8272501856286,2.4446509677261132,1.2366552472722199,0.5,0.7079957204538934,4488.615846665604,0.5079645344782906
MF_0845,wavy,0.5830736286724775,0.4169263713275225,,417.64063652264633,629.0114907306804,2.395443574002517,1.166147257344955,0.5,0.729296316657562,3044.8621540576733,0.5190514111811958
MF_0846,bubble,0.13942321728015117,0.8605767827198488,0.002624714454050158,860.7475761610169,933.3556729458164,10.464994214593485,9.605041063303277,0.5,0.3599531512902088,1993.028430794342,0.28276365513350954
MF_0847,slug,0.4402788359091022,0.5597211640908978,0.031692123289084294,560.2605056648864,726.968718566356,4423.358887737492,4422.119587589814,0.5,0.7393001476788843,3048.170168116079,0.23942281681441596
MF_0848,churn,0.6253435939847897,0.37465640601521033,0.07699939201307471,375.4224519178417,600.0142945264342,37077.239047497496,37076.036180547155,0.5,0.7028669503409286,2647.567756804677,0.4426592482873593
MF_0849,annular,0.8246231390728631,0.1753768609271369,,176.38702427250115,463.3085265960159,2.583105730881168,1.6492462781457262,0.5,0.4338594527354417,2079.172117224942,0.8183572412039288
MF_0850,stratified,0.6488613776787326,0.35113862232126736,,351.9334775089238,583.8810949123894,2.4812436260642343,1.2977227553574653,0.5,0.6835208707067691,463.96780855221294,0.3329428579942321
MF_0851,wavy,0.8878812155481519,0.11211878445184809,,113.20643894089457,419.9134861339678,2.5744069189709684,1.7757624310963038,0.5,0.29864448787466435,2727.092282296344,0.2871096835163065
MF_0852,bubble,0.2748989763985569,0.725101023601443,0.004024005706030497,725.4377748475313,840.4193021905899,45.611340503643405,44.51335191612266,0.5,0.5979885875207476,3652.2375991507506,0.1480732852124015
MF_0853,slug,0.29389586845936405,0.706104131540636,0.0302591309147985,706.4641539794987,827.3874342368763,2692.0772301848274,2690.9546669239417,0.5,0.6225632608856407,1206.7183596894204,0.050282754441819295
MF_0854,churn,0.8779396319927002,0.1220603680072998,0.015039059375312495,123.13584405649085,426.73341245300765,1986.4865831161453,1985.6650982124377,0.5,0.321484903707667,3590.0150546113696,0.3336528368747622
MF_0855,annular,0.9773659433709588,0.022634056629041166,,23.83132990967059,358.5269628475222,2.5210971550705814,1.9547318867419177,0.5,0.06636526832866357,4930.401421975401,0.33609522067973513
MF_0856,stratified,0.6546640917620772,0.3453359082379228,,346.1378717503313,579.900433051215,2.4875652396823895,1.3093281835241544,0.5,0.6782370561582353,3867.193925309049,0.12428594063330206
MF_0857,wavy,0.7256773823237497,0.2743226176762503,,275.21157246959694,531.1853157259077,2.5485639219699996,1.4513547646474994,0.5,0.5972091573225004,4531.925447234147,0.1793240447247525
MF_0858,bubble,0.25322592648522146,0.7467740735147785,0.0020404312540384328,747.084275274723,855.2870144311381,11.61001384938149,10.542706179458722,0.5,0.567307669922768,2845.8254657459247,0.3400243056105189
MF_0859,slug,0.483029516343725,0.516970483656275,0.018528448307201014,517.562194813796,697.6417517882046,1659.5058725473903,1658.2567365393368,0.5,0.7491360080534162,1310.0914643512028,0.7433960507178288
MF_0860,churn,0.6669339644283325,0.3330660355716675,0.046757173975325715,333.8830296780922,571.4833004021639,14581.898939604635,14580.732540450073,0.5,0.6663991545607206,1380.0398257909703,0.23939644903405352
MF_0861,annular,0.919148261093937,0.08085173890606301,,81.97769552590307,398.4642928895592,2.5612407278536606,1.838296522187874,0.5,0.2229442056657865,236.6887951275324,0.7891098382667049
MF_0862,stratified,0.6277404383720329,0.37225956162796714,,373.02854366497286,598.3700592767855,2.4565280179576283,1.2554808767440657,0.5,0.7010471412135626,4143.9026065756225,0.21380296741472998
MF_0863,wavy,0.7256436245043336,0.2743563754956664,,275.2452889356842,531.2084735900271,2.548542113170309,1.4512872490086672,0.5,0.597254864161642,2108.7133687447863,0.07772717318853727
MF_0864,bubble,0.2282181537415762,0.7717818462584238,0.007859685118595035,772.0614134967573,872.4423465332787,142.0093699675088,140.9809660833757,0.5,0.5284038841330875,1361.8751607935187,0.9161299729391591
MF_0865,slug,0.658381878060035,0.341618121939965,0.018804081610552522,342.42463974058853,577.3500316508159,2329.1701742072432,2327.995428665137,0.5,0.6747455421065286,1203.1536226029893,0.4406494661581154
MF_0866,churn,0.6878369444333734,0.3121630555666266,0.02953207485230567,313.0056558235575,557.1438561187058,6000.068975576175,5998.924823729257,0.5,0.6441518469178015,2001.5127785539441,0.02667851860352264
MF_0867,annular,0.8762681034294626,0.1237318965705374,,124.80532499723849,427.88008104738867,2.577803149883711,1.7525362068589252,0.5,0.3252669430247857,1116.0965148043351,0.26506985278900846
MF_0868,stratified,0.3495319717393238,0.6504680282606762,,650.8962049260568,789.2210673868237,1.8811420608926808,0.6990639434786476,0.5,0.682078117414033,2948.7691013417525,0.47253721834506346
MF_0869,wavy,0.7503764267338675,0.2496235732661325,,250.54278438888147,514.2417712605669,2.562687788275676,1.500752853467735,0.5,0.5619349348079409,4935.622139644943,0.12041447447031035
MF_0870,bubble,0.08900327579649339,0.9109967242035066,0.007142087152404138,911.1057532163574,1414.137575910595,46.14328995686702,45.40004487878506,0.5,0.24324507808196022,1194.18692541624,0.031117368000885867
MF_0871,slug,0.2658839743687793,0.7341160256312207,0.02451321173563161,734.4417334998225,846.6035935830174,1598.7758558098333,1597.6902867502054,0.5,0.5855690596279248,2159.6154140922426,0.9723323859362644
MF_0872,churn,0.7397850101693302,0.2602149898306698,0.0710260936721644,261.12122646812725,521.5074830238395,37321.05617381784,37319.97866437114,0.5,0.5775094466942826,2466.082998549586,0.27064858041391376
MF_0873,annular,0.820035702371774,0.17996429762822597,,180.9688413636314,466.455508172963,2.582802852365764,1.640071404743548,0.5,0.44273144762221583,4296.779340288585,0.15351003174078995
MF_0874,stratified,0.3581361695537194,0.6418638304462806,,642.3025472539839,783.3185876861484,1.9058962999407656,0.7162723391074388,0.5,0.6896239608333268,1077.0047690349127,0.0034861505957054194
MF_0875,wavy,0.34317908989499574,0.6568209101050042,,657.2413044901257,793.5791443320329,1.8625797862515059,0.6863581797899915,0.5,0.6762216064615144,3179.631874486183,0.2443040592510372
MF_0876,bubble,0.10816850773615708,0.891831492263843,0.008517697793647236,891.9639986858198,954.7964036929961,79.26692834896006,78.4775241039492,0.5,0.28940424501087003,3866.7689188650174,0.49275585293632546
MF_0877,slug,0.5677859949562565,0.4322140050437435,0.00886150752980996,432.9095428875649,639.498807460008,447.097638081388,445.86142290472463,0.5,0.7362151766633711,3810.3575603919758,0.5166752752285568
MF_0878,churn,0.7712847305827882,0.22871526941721176,0.0698974268892707,229.6600932121757,499.89867482020725,37683.303857379105,37682.274643594246,0.5,0.5292137848578721,2505.8747425225415,0.5221709375600672
MF_0879,annular,0.8949307614963468,0.10506923850365324,,106.16552868648627,415.0774976135061,2.571950603864441,1.7898615229926935,0.5,0.282089080871747,2489.119215936416,0.7504550954076147
MF_0880,stratified,0.55632511630848,0.44367488369152,,444.3563819589979,647.3609702123827,2.353132676435469,1.11265023261696,0.5,0.7404824438185087,24.437659298718277,0.6124511129457603
MF_0881,wavy,0.8715974849557702,0.12840251504422984,,129.47022196330065,431.0841253203417,2.578940897435179,1.7431949699115403,0.5,0.3357459275236385,1292.229555649909,0.8163771378409943
MF_0882,bubble,0.14209216040209321,0.8579078395979067,0.006786838629172541,858.0819024943994,931.5247779641641,66.31502968381847,65.44932374875539,0.5,0.3657059350630771,4455.459918325652,0.7712425991854752
MF_0883,slug,0.730744033065085,0.26925596693491505,0.005428399049428148,270.1511283754198,527.7095933173517,216.42238818867486,215.33211661506027,0.5,0.5902715736145769,944.7017733703218,0.4240709181532433
MF_0884,churn,0.854352539235931,0.14564746076406898,0.08545527389561743,146.69404262463297,442.9141580841513,62390.85461095278,62389.98130811897,0.5,0.37330283381114393,933.8502565499981,0.14310019066262566
MF_0885,annular,0.9585934626873411,0.041406537312658864,,42.580814304450854,371.40488459648395,2.536263033315985,1.9171869253746823,0.5,0.11907610794130274,2711.7571272134655,0.6271429861137063
MF_0886,stratified,0.785523644799348,0.214476355200652,,215.4386216655312,490.1307796676473,2.5764760343801836,1.571047289598696,0.5,0.5054287447814872,1066.614853299937,0.1373483151048353
MF_0887,wavy,0.8154265576704935,0.18457344232950645,,185.57233986265283,469.61738143804143,2.5823713754894158,1.630853115340987,0.5,0.4515182601484285,567.7527885218544,0.08909266984538032
MF_0888,bubble,0.09035180092884595,0.909648199071154,0.003851639741806692,909.7588800272919,1413.139667312654,14.150371010155961,13.403805951162681,0.5,0.2465650589932804,1213.2654167154958,0.7418816492277154
MF_0889,slug,0.7840124676757938,0.2159875323242062,0.013981610422608544,216.94794759710905,491.1674471744054,1533.6381545194834,1532.6301437648692,0.5,0.5080107546141186,3911.442425765412,0.045197968057848696
MF_0890,churn,0.6356707981256463,0.3643292018743537,0.05636056752810662,365.1078986020576,592.9298324858066,20193.36395657928,20192.16917627567,0.5,0.6947803036078504,4998.0482587662045,0.9494162841315833
MF_0891,annular,0.821269158632794,0.17873084136720596,,179.73689608653112,465.6093571779033,2.582896700399718,1.642538317265588,0.5,0.44035838313412984,1206.037711069013,0.9458460578742377
MF_0892,stratified,0.3904343436213865,0.6095656563786135,,610.0439384495497,761.1620402757289,1.9948547880697438,0.780868687242773,0.5,0.7139861008269709,3716.5169863860497,0.0021069153842775473
MF_0893,wavy,0.6790272616051035,0.3209727383948965,,321.80454679036274,563.187298538899,2.5119022420167405,1.358054523210207,0.5,0.6538477188065335,2478.056104995187,0.47155425443704824
MF_0894,bubble,0.2504656077184844,0.7495343922815156,0.001726609107231382,749.8412126509709,857.1805931051198,8.530025883710513,7.466828122504429,0.5,0.5631977612060842,1892.887398111391,0.44659250642832565
MF_0895,slug,0.27435593579433004,0.72564406420567,0.008854994586845116,725.9801502270179,840.7918280450897,216.22229265689185,215.12503838802562,0.5,0.5972542688662424,906.2753797411042,0.2418066772548244
MF_0896,churn,0.8898181732371606,0.11018182676283939,0.05280523401265145,111.27185402505492,418.5847331593078,24812.419459387474,24811.62533401203,0.5,0.29412537544212913,2556.342273035902,0.7072912067557751
MF_0897,annular,0.9300106915826822,0.06998930841731776,,71.12857151450655,391.01266557428,2.5552937985391146,1.8600213831653645,0.5,0.19527241537375004,2518.859236543699,0.34049855579032473
MF_0898,stratified,0.49863101615246375,0.5013689838475363,,501.979806842323,686.9391229194098,2.247256409954603,0.9972620323049275,0.5,0.7499943776496755,297.9765621086609,0.8997305091331531
MF_0899,wavy,0.7616367142360541,0.23836328576394594,,239.29629073888512,506.5172140340669,2.567912117763392,1.5232734284721081,0.5,0.5446386892912841,3120.4827740944565,0.3966856614710101
MF_0900,bubble,0.1789150618887544,0.8210849381112456,0.005365808244717396,821.3041090620593,906.2642675443144,52.453755726248346,51.513042338694056,0.5,0.44071338755429273,1376.9355426096313,0.29927417396132633
MF_0901,slug,0.7246878238736332,0.2753121761263668,0.03357086326141564,276.199918710612,531.8641528226876,8168.351048118482,8167.252501973074,0.5,0.5985461454087936,17.09819886322218,0.32754489334120157
MF_0902,churn,0.7019836394176061,0.2980163605823939,0.07357020035064545,298.87629054068043,547.4392233595222,37996.514224168684,37995.38661634046,0.5,0.6276078282228554,3505.2621789807467,0.4646906981522039
MF_0903,annular,0.9806860884341649,0.019313911565835062,,20.515252024166916,356.24934333416286,2.5181948300259163,1.9613721768683299,0.5,0.0568226531575865,4362.423556973388,0.8663445040142924
MF_0904,stratified,0.5089593065829767,0.4910406934170233,,491.6641685675874,679.853915684078,2.2676778056426103,1.0179186131659534,0.5,0.7497591924766567,2160.688947870624,0.41954296260379437
MF_0905,wavy,0.5641601294783983,0.43583987052160167,,436.5309666802127,641.9861511778188,2.365970692312742,1.1283202589567967,0.5,0.7376504333559455,4447.161867104224,0.24987157887023007
MF_0906,bubble,0.24263657057820376,0.7573634294217962,0.005626359775402962,757.6606592207545,862.5513125833521,77.86014135598218,76.80884916039342,0.5,0.5512921955887563,1252.9300868090786,0.5277664850806947
MF_0907,slug,0.3172649724044259,0.6827350275955741,0.009868068387816571,683.1236771867696,811.3562289305638,310.0985632571603,308.9487395280914,0.5,0.6498237290689344,4192.505314981934,0.6996227014072292
MF_0908,churn,0.6614936970641606,0.3385063029358394,0.09480652572327841,339.31663271474304,575.2153238139858,59458.05970394377,59456.88794458634,0.5,0.6717593574256473,131.74788297283334,0.33394690686313117
MF_0909,annular,0.804114077313392,0.19588592268660798,,196.87096243131688,477.3777429630131,2.5807720385662565,1.608228154626784,0.5,0.47254388393947266,720.0649905137728,0.180899296787248
MF_0910,stratified,0.7862009206383407,0.21379907936165932,,214.7621754894413,489.6661684420983,2.57666894035398,1.5724018412766814,0.5,0.5042670990772986,4965.267955961589,0.8674529543364442
MF_0911,wavy,0.6810797932692229,0.31892020673077714,,319.75452947753195,561.7792618173131,2.513789911947172,1.3621595865384457,0.5,0.6516303254087266,3617.387915986537,0.5232981730266645
MF_0912,bubble,0.13253764592791764,0.8674623540720824,0.007229520377581954,867.6247126883441,938.0791748934486,70.11699374156866,69.27207948654926,0.5,0.34491425501941075,4865.852263186817,0.029865148313960668
