timestamp,building_id,total_consumption_kw,hvac_consumption_kw,lighting_consumption_kw,equipment_consumption_kw,other_consumption_kw
2023-04-23 07:00:00,BLD_00072,22.86,9.41,5.63,5.99,1.83
2023-04-23 08:00:00,BLD_00072,31.23,12.4,7.5,7.86,3.46
2023-04-23 09:00:00,BLD_00072,29.96,12.13,6.91,7.66,3.26
2023-04-23 10:00:00,BLD_00072,29.05,12.94,7.05,8.12,0.94
2023-04-23 11:00:00,BLD_00072,30.55,13.29,6.88,7.06,3.33
2023-04-23 12:00:00,BLD_00072,23.6,8.49,5.21,6.21,3.68
2023-04-23 13:00:00,BLD_00072,28.65,11.55,6.71,6.71,3.68
2023-04-23 14:00:00,BLD_00072,30.51,11.32,7.72,8.11,3.36
2023-04-23 15:00:00,BLD_00072,33.01,13.28,7.34,7.74,4.65
2023-04-23 16:00:00,BLD_00072,28.92,12.67,7.4,6.49,2.37
2023-04-23 17:00:00,BLD_00072,21.7,9.37,5.31,5.26,1.76
2023-04-23 18:00:00,BLD_00072,18.48,7.42,4.51,4.85,1.71
2023-04-23 19:00:00,BLD_00072,12.54,5.39,3.28,3.24,0.63
2023-04-23 20:00:00,BLD_00072,8.81,3.82,2.28,2.23,0.48
2023-04-23 21:00:00,BLD_00072,8.3,2.95,1.97,2.07,1.32
2023-04-23 22:00:00,BLD_00072,8.78,3.44,1.97,1.97,1.4
2023-04-23 23:00:00,BLD_00072,8.35,3.52,2.05,2.26,0.52
2023-04-24 00:00:00,BLD_00072,45.72,20.5,11.74,11.67,1.82
2023-04-24 01:00:00,BLD_00072,44.84,18.79,12.39,12.4,1.26
2023-04-24 02:00:00,BLD_00072,43.09,18.63,11.69,10.12,2.65
2023-04-24 03:00:00,BLD_00072,45.04,18.43,10.75,11.66,4.2
2023-04-24 04:00:00,BLD_00072,44.59,16.71,10.42,11.9,5.57
2023-04-24 05:00:00,BLD_00072,58.65,24.55,14.72,15.94,3.45
2023-04-24 06:00:00,BLD_00072,90.77,32.93,22.69,24.57,10.58
2023-04-24 07:00:00,BLD_00072,116.11,47.63,30.19,29.76,8.53
2023-04-24 08:00:00,BLD_00072,150.86,67.68,38.78,37.5,6.89
2023-04-24 09:00:00,BLD_00072,144.66,56.16,40.16,36.28,12.06
2023-04-24 10:00:00,BLD_00072,150.86,62.99,34.09,36.82,16.96
2023-04-24 11:00:00,BLD_00072,151.87,56.76,36.09,40.13,18.9
2023-04-24 12:00:00,BLD_00072,118.09,47.16,30.33,28.94,11.66
2023-04-24 13:00:00,BLD_00072,153.37,59.57,38.67,38.77,16.36
2023-04-24 14:00:00,BLD_00072,158.41,61.45,43.68,42.71,10.57
2023-04-24 15:00:00,BLD_00072,147.87,60.33,34.59,35.73,17.22
2023-04-24 16:00:00,BLD_00072,159.92,62.91,37.03,42.16,17.82
2023-04-24 17:00:00,BLD_00072,133.65,57.6,33.94,37.01,5.09
2023-04-24 18:00:00,BLD_00072,89.78,32.12,19.83,23.36,14.47
2023-04-24 19:00:00,BLD_00072,59.67,25.82,13.73,13.39,6.73
2023-04-24 20:00:00,BLD_00072,41.11,16.87,10.04,11.2,3.0
2023-04-24 21:00:00,BLD_00072,42.84,18.08,10.73,11.72,2.31
2023-04-24 22:00:00,BLD_00072,44.12,19.15,10.78,10.07,4.12
2023-04-24 23:00:00,BLD_00072,42.7,17.49,10.91,10.39,3.9
2023-04-25 00:00:00,BLD_00072,41.02,14.77,9.94,10.23,6.08
2023-04-25 01:00:00,BLD_00072,42.79,16.25,9.59,10.67,6.28
2023-04-25 02:00:00,BLD_00072,37.91,16.05,9.44,8.38,4.04
2023-04-25 03:00:00,BLD_00072,45.09,18.67,10.95,10.71,4.75
2023-04-25 04:00:00,BLD_00072,43.81,19.57,11.54,11.88,0.82
2023-04-25 05:00:00,BLD_00072,56.5,20.83,14.03,14.12,7.51
2023-04-25 06:00:00,BLD_00072,90.49,37.02,20.17,23.88,9.41
2023-04-25 07:00:00,BLD_00072,119.83,51.38,33.34,28.33,6.78
2023-04-25 08:00:00,BLD_00072,160.4,58.94,37.93,43.62,19.91
2023-04-25 09:00:00,BLD_00072,149.89,53.12,36.24,38.31,22.23
2023-04-25 10:00:00,BLD_00072,144.66,55.83,32.33,38.72,17.78
2023-04-25 11:00:00,BLD_00072,156.47,61.98,35.44,35.15,23.89
2023-04-25 12:00:00,BLD_00072,119.41,44.0,31.26,26.29,17.85
2023-04-25 13:00:00,BLD_00072,151.37,65.82,33.81,36.5,15.23
2023-04-25 14:00:00,BLD_00072,149.04,61.28,32.9,33.48,21.39
2023-04-25 15:00:00,BLD_00072,150.2,58.4,33.58,38.21,20.02
2023-04-25 16:00:00,BLD_00072,142.91,61.8,31.66,34.21,15.24
2023-04-25 17:00:00,BLD_00072,124.73,51.27,27.88,28.72,16.86
2023-04-25 18:00:00,BLD_00072,82.79,33.99,18.68,20.52,9.6
2023-04-25 19:00:00,BLD_00072,57.31,22.12,14.56,15.22,5.41
2023-04-25 20:00:00,BLD_00072,42.24,15.28,9.8,9.69,7.47
2023-04-25 21:00:00,BLD_00072,47.01,18.15,12.22,10.77,5.88
2023-04-25 22:00:00,BLD_00072,42.96,17.4,11.01,11.92,2.63
2023-04-25 23:00:00,BLD_00072,41.64,14.94,10.03,9.75,6.92
2023-04-26 00:00:00,BLD_00072,42.66,17.72,10.18,10.51,4.26
2023-04-26 01:00:00,BLD_00072,46.08,19.74,11.96,11.1,3.27
2023-04-26 02:00:00,BLD_00072,45.86,18.14,12.24,12.07,3.41
2023-04-26 03:00:00,BLD_00072,45.34,19.49,10.68,11.34,3.83
2023-04-26 04:00:00,BLD_00072,44.05,17.49,10.26,11.87,4.43
2023-04-26 05:00:00,BLD_00072,66.56,23.34,17.59,16.26,9.37
2023-04-26 06:00:00,BLD_00072,84.9,30.34,21.37,18.8,14.39
2023-04-26 07:00:00,BLD_00072,107.61,47.12,26.48,23.72,10.29
2023-04-26 08:00:00,BLD_00072,147.09,52.91,39.69,32.64,21.86
2023-04-26 09:00:00,BLD_00072,151.67,63.43,41.13,38.5,8.61
2023-04-26 10:00:00,BLD_00072,150.26,65.4,39.29,42.05,3.53
2023-04-26 11:00:00,BLD_00072,153.01,62.6,37.21,41.76,11.43
2023-04-26 12:00:00,BLD_00072,119.14,48.77,33.36,27.81,9.2
2023-04-26 13:00:00,BLD_00072,148.69,52.14,33.76,38.72,24.07
2023-04-26 14:00:00,BLD_00072,155.31,55.95,35.58,38.33,25.45
2023-04-26 15:00:00,BLD_00072,150.78,63.43,33.76,35.11,18.48
2023-04-26 16:00:00,BLD_00072,153.21,58.11,38.04,39.67,17.4
2023-04-26 17:00:00,BLD_00072,116.99,47.26,27.06,28.6,14.08
2023-04-26 18:00:00,BLD_00072,88.98,33.04,23.05,21.75,11.14
2023-04-26 19:00:00,BLD_00072,57.12,24.05,14.67,13.43,4.96
2023-04-26 20:00:00,BLD_00072,45.85,19.84,12.05,10.13,3.82
2023-04-26 21:00:00,BLD_00072,43.37,18.35,10.56,11.57,2.89
2023-04-26 22:00:00,BLD_00072,45.68,18.15,11.56,10.58,5.39
2023-04-26 23:00:00,BLD_00072,45.61,16.63,11.59,11.52,5.87
2023-04-27 00:00:00,BLD_00072,45.41,19.33,10.02,11.95,4.1
2023-04-27 01:00:00,BLD_00072,47.0,19.4,11.78,13.11,2.71
2023-04-27 02:00:00,BLD_00072,46.24,16.38,10.71,10.42,8.74
2023-04-27 03:00:00,BLD_00072,46.25,19.91,12.42,10.47,3.45
2023-04-27 04:00:00,BLD_00072,43.54,15.26,11.15,11.03,6.1
2023-04-27 05:00:00,BLD_00072,56.5,20.09,13.0,15.73,7.68
2023-04-27 06:00:00,BLD_00072,94.46,39.94,23.83,26.24,4.45
2023-04-27 07:00:00,BLD_00072,119.81,42.98,26.43,29.65,20.76
2023-04-27 08:00:00,BLD_00072,157.26,59.28,42.02,38.43,17.54
2023-04-27 09:00:00,BLD_00072,146.44,58.8,36.32,38.97,12.35
2023-04-27 10:00:00,BLD_00072,129.12,50.86,31.98,32.35,13.94
2023-04-27 11:00:00,BLD_00072,137.1,59.25,35.71,35.84,6.3
2023-04-27 12:00:00,BLD_00072,107.71,46.19,28.77,28.53,4.21
2023-04-27 13:00:00,BLD_00072,153.95,68.77,38.26,42.06,4.87
2023-04-27 14:00:00,BLD_00072,152.24,67.92,35.97,40.45,7.9
2023-04-27 15:00:00,BLD_00072,154.83,54.72,43.19,39.83,17.1
2023-04-27 16:00:00,BLD_00072,153.21,55.06,41.64,42.47,14.04
2023-04-27 17:00:00,BLD_00072,113.36,46.53,27.87,25.64,13.32
2023-04-27 18:00:00,BLD_00072,83.59,35.93,22.85,18.93,5.88
2023-04-27 19:00:00,BLD_00072,60.92,24.33,15.65,15.48,5.46
2023-04-27 20:00:00,BLD_00072,43.21,19.1,10.78,10.12,3.2
2023-04-27 21:00:00,BLD_00072,40.29,15.68,9.7,9.76,5.15
2023-04-27 22:00:00,BLD_00072,41.54,16.66,9.49,11.59,3.8
2023-04-27 23:00:00,BLD_00072,44.02,16.33,11.73,12.03,3.94
2023-04-28 00:00:00,BLD_00072,39.33,17.04,10.25,10.41,1.63
2023-04-28 01:00:00,BLD_00072,37.05,15.95,8.43,9.26,3.42
2023-04-28 02:00:00,BLD_00072,38.5,16.2,10.37,9.34,2.59
2023-04-28 03:00:00,BLD_00072,39.54,14.45,10.97,9.57,4.55
2023-04-28 04:00:00,BLD_00072,36.62,13.83,8.57,8.78,5.44
2023-04-28 05:00:00,BLD_00072,50.1,17.73,13.7,13.53,5.15
2023-04-28 06:00:00,BLD_00072,82.44,30.86,21.15,20.76,9.67
2023-04-28 07:00:00,BLD_00072,107.56,40.43,23.8,24.06,19.26
2023-04-28 08:00:00,BLD_00072,138.96,57.06,37.84,38.35,5.71
2023-04-28 09:00:00,BLD_00072,135.8,53.2,36.44,30.44,15.71
2023-04-28 10:00:00,BLD_00072,133.09,56.06,33.65,30.43,12.95
2023-04-28 11:00:00,BLD_00072,137.29,54.1,30.86,38.27,14.05
2023-04-28 12:00:00,BLD_00072,115.19,46.96,30.46,32.01,5.76
2023-04-28 13:00:00,BLD_00072,145.48,58.34,37.44,37.51,12.18
2023-04-28 14:00:00,BLD_00072,125.97,54.84,35.14,34.19,1.79
2023-04-28 15:00:00,BLD_00072,124.12,46.05,29.06,32.26,16.75
2023-04-28 16:00:00,BLD_00072,118.7,49.85,29.12,27.61,12.12
2023-04-28 17:00:00,BLD_00072,102.45,38.53,23.7,27.97,12.25
2023-04-28 18:00:00,BLD_00072,82.03,32.22,19.71,18.06,12.05
2023-04-28 19:00:00,BLD_00072,53.98,19.08,12.16,13.54,9.2
2023-04-28 20:00:00,BLD_00072,43.1,18.87,11.77,11.45,1.02
2023-04-28 21:00:00,BLD_00072,40.53,17.5,9.82,10.4,2.82
2023-04-28 22:00:00,BLD_00072,38.79,14.48,9.25,9.14,5.92
2023-04-28 23:00:00,BLD_00072,41.77,17.2,10.18,11.13,3.25
2023-04-29 00:00:00,BLD_00072,12.33,5.37,3.43,2.98,0.54
2023-04-29 01:00:00,BLD_00072,13.74,5.77,3.68,3.46,0.82
2023-04-29 02:00:00,BLD_00072,13.14,4.7,3.5,3.04,1.89
2023-04-29 03:00:00,BLD_00072,13.88,5.88,3.49,3.74,0.76
2023-04-29 04:00:00,BLD_00072,12.38,4.98,2.8,2.74,1.86
2023-04-29 05:00:00,BLD_00072,16.59,7.31,4.2,4.45,0.63
2023-04-29 06:00:00,BLD_00072,26.85,9.41,6.42,7.45,3.57
2023-04-29 07:00:00,BLD_00072,39.41,15.17,10.87,9.58,3.79
2023-04-29 08:00:00,BLD_00072,44.23,19.71,10.71,10.14,3.66
2023-04-29 09:00:00,BLD_00072,41.95,18.35,10.5,10.84,2.25
2023-04-29 10:00:00,BLD_00072,43.53,18.55,9.66,11.89,3.43
2023-04-29 11:00:00,BLD_00072,43.11,17.18,10.3,10.39,5.23
2023-04-29 12:00:00,BLD_00072,33.95,12.1,8.47,8.89,4.5
2023-04-29 13:00:00,BLD_00072,45.71,16.02,10.51,12.36,6.82
2023-04-29 14:00:00,BLD_00072,41.74,17.74,10.37,11.12,2.52
2023-04-29 15:00:00,BLD_00072,43.82,19.19,10.63,10.75,3.25
2023-04-29 16:00:00,BLD_00072,43.02,18.33,10.79,11.94,1.97
2023-04-29 17:00:00,BLD_00072,35.12,14.49,9.63,7.77,3.23
2023-04-29 18:00:00,BLD_00072,25.54,10.15,6.75,6.6,2.04
2023-04-29 19:00:00,BLD_00072,16.96,7.48,4.59,4.27,0.61
2023-04-29 20:00:00,BLD_00072,13.21,5.83,3.26,2.92,1.2
2023-04-29 21:00:00,BLD_00072,12.84,5.44,2.97,2.98,1.45
2023-04-29 22:00:00,BLD_00072,13.28,5.6,3.39,3.7,0.59
2023-04-29 23:00:00,BLD_00072,11.73,4.91,2.67,3.06,1.09
2023-04-30 00:00:00,BLD_00072,9.41,3.92,2.21,2.43,0.85
2023-04-30 01:00:00,BLD_00072,9.64,4.07,2.26,2.32,0.98
2023-04-30 02:00:00,BLD_00072,8.59,3.72,2.01,2.03,0.83
2023-04-30 03:00:00,BLD_00072,9.74,3.83,2.36,2.35,1.19
2023-04-30 04:00:00,BLD_00072,9.09,3.22,2.0,2.04,1.83
2023-04-30 05:00:00,BLD_00072,10.61,4.71,2.55,2.79,0.56
2023-04-30 06:00:00,BLD_00072,19.04,8.0,4.97,4.73,1.35
2023-04-30 07:00:00,BLD_00072,24.16,10.01,6.22,6.45,1.48
2023-04-30 08:00:00,BLD_00072,26.36,11.8,6.82,6.22,1.51
2023-04-30 09:00:00,BLD_00072,31.47,11.87,8.75,7.34,3.51
2023-04-30 10:00:00,BLD_00072,29.01,13.05,7.52,6.62,1.82
2023-04-30 11:00:00,BLD_00072,30.92,13.06,8.28,7.63,1.95
2023-04-30 12:00:00,BLD_00072,22.73,8.78,5.06,6.11,2.78
2023-04-30 13:00:00,BLD_00072,31.03,12.43,7.37,7.36,3.88
2023-04-30 14:00:00,BLD_00072,28.13,10.07,7.73,6.49,3.84
2023-04-30 15:00:00,BLD_00072,28.66,12.31,6.93,7.41,2.0
2023-04-30 16:00:00,BLD_00072,29.68,12.15,6.7,7.02,3.82
2023-04-30 17:00:00,BLD_00072,21.66,9.17,5.97,5.2,1.31
2023-04-30 18:00:00,BLD_00072,17.54,7.09,4.19,4.72,1.54
2023-04-30 19:00:00,BLD_00072,12.45,4.58,3.49,2.83,1.55
2023-04-30 20:00:00,BLD_00072,9.06,3.57,2.12,2.34,1.04
2023-04-30 21:00:00,BLD_00072,9.86,3.48,2.24,2.6,1.54
2023-04-30 22:00:00,BLD_00072,9.17,3.53,2.03,2.5,1.12
2023-04-30 23:00:00,BLD_00072,8.64,3.82,2.12,2.27,0.43
2023-05-01 00:00:00,BLD_00072,38.64,16.87,10.68,9.66,1.44
2023-05-01 01:00:00,BLD_00072,38.19,13.97,10.15,9.41,4.67
2023-05-01 02:00:00,BLD_00072,37.3,15.54,10.38,9.43,1.95
2023-05-01 03:00:00,BLD_00072,38.16,15.06,10.43,8.64,4.03
2023-05-01 04:00:00,BLD_00072,37.71,15.11,8.34,9.87,4.39
2023-05-01 05:00:00,BLD_00072,50.85,22.53,13.53,13.9,0.89
2023-05-01 06:00:00,BLD_00072,77.58,33.98,19.87,20.28,3.45
2023-05-01 07:00:00,BLD_00072,107.28,44.34,24.07,28.23,10.64
2023-05-01 08:00:00,BLD_00072,127.91,47.03,29.16,35.14,16.57
2023-05-01 09:00:00,BLD_00072,130.09,53.28,36.15,34.69,5.98
2023-05-01 10:00:00,BLD_00072,124.52,55.37,29.69,29.36,10.09
2023-05-01 11:00:00,BLD_00072,120.4,49.39,29.18,33.0,8.83
2023-05-01 12:00:00,BLD_00072,105.48,47.09,29.04,23.56,5.78
2023-05-01 13:00:00,BLD_00072,121.42,47.95,27.56,29.64,16.27
2023-05-01 14:00:00,BLD_00072,117.11,43.35,26.58,31.38,15.79
2023-05-01 15:00:00,BLD_00072,132.42,53.92,35.52,31.95,11.04
2023-05-01 16:00:00,BLD_00072,136.62,50.02,37.49,36.27,12.85
2023-05-01 17:00:00,BLD_00072,90.32,34.63,24.16,24.31,7.22
2023-05-01 18:00:00,BLD_00072,73.2,32.38,19.55,19.2,2.08
2023-05-01 19:00:00,BLD_00072,47.22,17.4,10.4,11.5,7.92
2023-05-01 20:00:00,BLD_00072,35.25,14.47,9.53,8.73,2.52
2023-05-01 21:00:00,BLD_00072,38.91,14.92,9.78,8.57,5.64
2023-05-01 22:00:00,BLD_00072,37.94,15.8,9.37,10.16,2.62
2023-05-01 23:00:00,BLD_00072,36.98,14.07,9.85,10.02,3.03
2023-05-02 00:00:00,BLD_00072,34.54,14.14,9.66,8.04,2.69
2023-05-02 01:00:00,BLD_00072,38.66,14.44,9.94,10.82,3.46
2023-05-02 02:00:00,BLD_00072,40.29,16.87,11.0,9.28,3.14
2023-05-02 03:00:00,BLD_00072,37.72,15.78,10.38,9.9,1.66
2023-05-02 04:00:00,BLD_00072,37.89,15.16,9.45,10.38,2.9
2023-05-02 05:00:00,BLD_00072,47.61,20.53,13.07,12.92,1.08
2023-05-02 06:00:00,BLD_00072,71.9,32.06,17.65,15.92,6.28
2023-05-02 07:00:00,BLD_00072,101.79,39.5,24.06,25.03,13.19
2023-05-02 08:00:00,BLD_00072,127.06,50.34,30.09,29.57,17.05
2023-05-02 09:00:00,BLD_00072,127.99,51.75,33.75,34.07,8.42
2023-05-02 10:00:00,BLD_00072,123.38,43.42,28.01,33.36,18.58
2023-05-02 11:00:00,BLD_00072,130.04,47.25,33.76,32.51,16.53
2023-05-02 12:00:00,BLD_00072,96.71,34.35,24.59,26.46,11.3
2023-05-02 13:00:00,BLD_00072,123.59,47.12,28.37,29.76,18.33
2023-05-02 14:00:00,BLD_00072,121.09,47.92,31.77,29.81,11.59
2023-05-02 15:00:00,BLD_00072,126.52,56.51,31.84,30.1,8.08
2023-05-02 16:00:00,BLD_00072,123.03,51.34,34.18,32.44,5.08
2023-05-02 17:00:00,BLD_00072,96.21,43.01,26.73,23.42,3.04
2023-05-02 18:00:00,BLD_00072,71.27,27.78,17.5,17.14,8.85
2023-05-02 19:00:00,BLD_00072,46.48,19.27,11.7,12.22,3.29
2023-05-02 20:00:00,BLD_00072,36.32,15.27,8.33,9.0,3.72
2023-05-02 21:00:00,BLD_00072,37.62,15.2,10.4,8.37,3.65
2023-05-02 22:00:00,BLD_00072,37.21,14.22,9.6,8.74,4.65
2023-05-02 23:00:00,BLD_00072,39.21,15.02,9.74,10.04,4.41
2023-05-03 00:00:00,BLD_00072,36.7,15.01,9.82,8.97,2.91
2023-05-03 01:00:00,BLD_00072,36.46,15.16,9.26,9.45,2.6
2023-05-03 02:00:00,BLD_00072,36.83,15.12,9.33,9.14,3.25
2023-05-03 03:00:00,BLD_00072,35.62,13.18,9.87,9.56,3.01
2023-05-03 04:00:00,BLD_00072,37.11,14.48,9.12,9.76,3.75
2023-05-03 05:00:00,BLD_00072,48.28,19.83,12.11,11.52,4.83
2023-05-03 06:00:00,BLD_00072,80.04,34.11,21.91,20.07,3.95
2023-05-03 07:00:00,BLD_00072,104.79,41.12,25.21,24.79,13.67
2023-05-03 08:00:00,BLD_00072,119.87,42.15,32.62,28.61,16.49
2023-05-03 09:00:00,BLD_00072,139.39,61.13,33.66,35.95,8.66
2023-05-03 10:00:00,BLD_00072,137.34,54.9,30.94,32.69,18.81
2023-05-03 11:00:00,BLD_00072,131.9,51.82,32.36,34.7,13.02
2023-05-03 12:00:00,BLD_00072,109.38,40.85,25.11,24.19,19.23
2023-05-03 13:00:00,BLD_00072,131.86,51.37,36.62,32.62,11.25
2023-05-03 14:00:00,BLD_00072,127.93,55.52,35.7,35.31,1.4
2023-05-03 15:00:00,BLD_00072,120.93,43.49,31.96,28.24,17.24
2023-05-03 16:00:00,BLD_00072,130.9,56.28,33.31,32.14,9.18
2023-05-03 17:00:00,BLD_00072,101.36,45.59,25.79,23.22,6.76
2023-05-03 18:00:00,BLD_00072,81.07,35.03,18.26,18.03,9.75
2023-05-03 19:00:00,BLD_00072,49.12,21.8,10.96,10.92,5.44
2023-05-03 20:00:00,BLD_00072,38.8,17.08,10.57,8.71,2.44
2023-05-03 21:00:00,BLD_00072,36.3,13.71,9.24,8.14,5.21
2023-05-03 22:00:00,BLD_00072,38.48,16.28,8.6,9.12,4.47
2023-05-03 23:00:00,BLD_00072,36.46,15.56,9.01,9.5,2.39
2023-05-04 00:00:00,BLD_00072,38.88,13.75,8.7,10.77,5.67
2023-05-04 01:00:00,BLD_00072,39.06,14.73,8.78,9.16,6.39
2023-05-04 02:00:00,BLD_00072,39.08,15.89,9.41,8.85,4.94
2023-05-04 03:00:00,BLD_00072,38.76,17.1,9.37,9.52,2.77
2023-05-04 04:00:00,BLD_00072,37.5,13.3,10.22,10.05,3.93
2023-05-04 05:00:00,BLD_00072,46.62,18.6,10.79,11.31,5.93
2023-05-04 06:00:00,BLD_00072,81.55,35.09,18.54,19.18,8.73
2023-05-04 07:00:00,BLD_00072,89.72,35.63,20.33,21.58,12.19
2023-05-04 08:00:00,BLD_00072,136.14,60.87,37.9,33.21,4.17
2023-05-04 09:00:00,BLD_00072,132.34,54.51,29.93,31.96,15.95
2023-05-04 10:00:00,BLD_00072,121.59,51.79,29.66,32.28,7.86
2023-05-04 11:00:00,BLD_00072,129.24,52.89,29.89,29.75,16.71
2023-05-04 12:00:00,BLD_00072,107.6,42.31,25.39,28.39,11.51
2023-05-04 13:00:00,BLD_00072,129.77,53.08,35.15,30.28,11.26
2023-05-04 14:00:00,BLD_00072,130.94,48.99,30.6,30.03,21.32
2023-05-04 15:00:00,BLD_00072,139.22,59.99,35.98,34.6,8.64
2023-05-04 16:00:00,BLD_00072,132.52,56.99,29.41,31.89,14.23
2023-05-04 17:00:00,BLD_00072,106.95,41.04,27.66,28.82,9.43
2023-05-04 18:00:00,BLD_00072,74.51,28.27,19.05,19.36,7.82
2023-05-04 19:00:00,BLD_00072,53.67,23.69,14.11,14.12,1.75
2023-05-04 20:00:00,BLD_00072,36.24,15.3,9.61,8.5,2.82
2023-05-04 21:00:00,BLD_00072,37.06,14.99,9.13,8.17,4.77
2023-05-04 22:00:00,BLD_00072,36.66,15.56,8.63,8.78,3.69
2023-05-04 23:00:00,BLD_00072,41.35,16.4,9.62,10.2,5.13
2023-05-05 00:00:00,BLD_00072,31.77,12.87,7.33,7.56,4.01
2023-05-05 01:00:00,BLD_00072,36.21,16.04,8.28,8.98,2.91
2023-05-05 02:00:00,BLD_00072,34.51,12.59,9.19,8.27,4.45
2023-05-05 03:00:00,BLD_00072,35.16,13.12,7.85,9.38,4.82
2023-05-05 04:00:00,BLD_00072,33.66,14.41,8.05,9.25,1.95
2023-05-05 05:00:00,BLD_00072,40.3,16.79,9.12,11.1,3.29
2023-05-05 06:00:00,BLD_00072,66.68,24.53,15.95,15.18,11.03
2023-05-05 07:00:00,BLD_00072,101.53,38.66,27.82,26.21,8.83
2023-05-05 08:00:00,BLD_00072,103.77,44.81,23.65,24.82,10.48
2023-05-05 09:00:00,BLD_00072,106.05,44.34,23.7,26.87,11.14
2023-05-05 10:00:00,BLD_00072,119.02,48.04,26.45,32.47,12.05
2023-05-05 11:00:00,BLD_00072,107.65,40.01,26.65,28.5,12.48
2023-05-05 12:00:00,BLD_00072,89.92,35.82,20.28,23.72,10.1
2023-05-05 13:00:00,BLD_00072,107.24,42.6,28.51,25.78,10.35
2023-05-05 14:00:00,BLD_00072,104.18,45.32,26.51,28.83,3.52
2023-05-05 15:00:00,BLD_00072,118.86,42.34,27.45,30.69,18.38
2023-05-05 16:00:00,BLD_00072,111.9,48.73,27.83,26.27,9.06
2023-05-05 17:00:00,BLD_00072,91.68,38.5,25.57,22.5,5.1
2023-05-05 18:00:00,BLD_00072,68.47,26.9,16.59,18.13,6.86
2023-05-05 19:00:00,BLD_00072,45.91,18.61,12.57,10.21,4.53
2023-05-05 20:00:00,BLD_00072,36.46,13.8,8.65,9.86,4.16
2023-05-05 21:00:00,BLD_00072,34.39,15.22,8.43,8.17,2.56
2023-05-05 22:00:00,BLD_00072,34.87,15.13,8.78,8.31,2.65
2023-05-05 23:00:00,BLD_00072,35.97,15.34,9.53,9.04,2.07
2023-05-06 00:00:00,BLD_00072,10.9,4.7,2.93,2.93,0.35
2023-05-06 01:00:00,BLD_00072,12.32,5.27,3.34,3.37,0.34
2023-05-06 02:00:00,BLD_00072,11.2,4.85,2.92,2.54,0.89
2023-05-06 03:00:00,BLD_00072,11.85,4.49,2.62,3.13,1.61
2023-05-06 04:00:00,BLD_00072,10.53,3.72,2.33,2.82,1.66
2023-05-06 05:00:00,BLD_00072,13.05,5.84,3.6,3.04,0.58
2023-05-06 06:00:00,BLD_00072,23.24,8.45,5.78,5.85,3.15
2023-05-06 07:00:00,BLD_00072,28.39,11.01,7.2,6.38,3.8
2023-05-06 08:00:00,BLD_00072,38.24,14.26,9.16,8.55,6.26
2023-05-06 09:00:00,BLD_00072,39.8,14.01,10.93,8.94,5.92
2023-05-06 10:00:00,BLD_00072,36.51,14.92,9.95,8.37,3.27
2023-05-06 11:00:00,BLD_00072,36.02,14.06,9.04,8.9,4.0
2023-05-06 12:00:00,BLD_00072,27.84,12.16,7.48,7.42,0.78
2023-05-06 13:00:00,BLD_00072,36.84,13.1,9.59,8.74,5.42
2023-05-06 14:00:00,BLD_00072,33.39,12.64,7.69,8.3,4.77
2023-05-06 15:00:00,BLD_00072,37.51,14.14,9.01,9.24,5.12
2023-05-06 16:00:00,BLD_00072,39.99,15.2,9.66,11.19,3.94
2023-05-06 17:00:00,BLD_00072,32.23,14.17,8.13,8.16,1.78
2023-05-06 18:00:00,BLD_00072,22.05,9.6,5.88,5.47,1.1
2023-05-06 19:00:00,BLD_00072,13.65,5.56,3.58,3.5,1.02
2023-05-06 20:00:00,BLD_00072,10.42,3.78,2.48,2.89,1.27
2023-05-06 21:00:00,BLD_00072,11.34,4.02,2.77,2.56,2.0
2023-05-06 22:00:00,BLD_00072,10.73,3.81,2.73,2.65,1.54
2023-05-06 23:00:00,BLD_00072,10.22,4.12,2.31,2.86,0.94
2023-05-07 00:00:00,BLD_00072,7.41,3.31,2.03,1.71,0.37
2023-05-07 01:00:00,BLD_00072,7.51,3.0,1.92,1.85,0.75
2023-05-07 02:00:00,BLD_00072,7.69,2.96,2.11,1.97,0.65
2023-05-07 03:00:00,BLD_00072,7.17,2.75,1.67,1.63,1.13
2023-05-07 04:00:00,BLD_00072,7.45,3.34,1.9,1.69,0.52
2023-05-07 05:00:00,BLD_00072,9.65,4.15,2.39,2.2,0.9
2023-05-07 06:00:00,BLD_00072,14.2,5.46,3.29,3.53,1.91
2023-05-07 07:00:00,BLD_00072,21.86,8.59,5.86,5.15,2.26
2023-05-07 08:00:00,BLD_00072,26.57,9.52,5.94,6.46,4.64
2023-05-07 09:00:00,BLD_00072,25.56,11.3,5.85,5.64,2.76
2023-05-07 10:00:00,BLD_00072,24.43,9.36,6.22,5.68,3.16
2023-05-07 11:00:00,BLD_00072,24.17,10.42,6.12,6.66,0.98
2023-05-07 12:00:00,BLD_00072,21.94,9.47,5.67,5.27,1.54
2023-05-07 13:00:00,BLD_00072,26.61,9.53,7.04,7.3,2.74
2023-05-07 14:00:00,BLD_00072,23.16,10.23,6.27,5.96,0.71
2023-05-07 15:00:00,BLD_00072,28.24,10.53,7.07,7.66,2.98
2023-05-07 16:00:00,BLD_00072,25.46,9.02,6.92,6.64,2.88
2023-05-07 17:00:00,BLD_00072,20.65,9.17,5.58,5.3,0.6
2023-05-07 18:00:00,BLD_00072,15.03,6.32,3.38,4.15,1.17
