mix_design,rubber_content_pct,applied_stress_level,applied_stress_MPa,specimen_number,temperature_C,total_strain_microstrain,thermal_strain_component,load_strain_component,LITS_component,heating_rate_C_min
RC-15,15,0.0,0.0,1,81.4,920.1,905.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,88.7,1040.6,1018.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,96.0,1133.0,1132.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,103.3,1250.5,1245.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,110.6,1361.3,1358.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,117.9,1446.6,1471.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,125.3,1579.4,1584.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,132.6,1692.7,1698.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,139.9,1803.7,1811.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,147.2,1923.9,1924.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,154.5,2034.5,2037.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,161.8,2136.2,2151.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,169.1,2261.9,2264.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,176.4,2367.8,2377.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,183.7,2451.3,2490.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,191.0,2582.8,2603.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,198.3,2718.3,2717.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,205.6,2846.6,2830.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,212.9,2907.0,2943.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,220.2,3043.6,3056.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,227.5,3176.3,3169.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,234.8,3296.2,3283.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,242.1,3390.0,3396.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,249.4,3499.2,3509.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,256.7,3641.0,3622.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,264.0,3747.8,3735.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,271.3,3862.0,3849.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,278.6,3955.3,3962.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,285.9,4092.2,4075.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,293.2,4159.6,4188.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,300.5,4318.9,4301.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,307.8,4414.1,4415.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,315.2,4530.3,4528.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,322.5,4627.4,4641.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,329.8,4727.6,4754.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,337.1,4869.6,4868.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,344.4,4989.5,4981.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,351.7,5104.9,5094.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,359.0,5216.5,5207.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,366.3,5326.3,5320.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,373.6,5420.2,5434.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,380.9,5558.7,5547.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,388.2,5644.9,5660.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,395.5,5790.3,5773.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,402.8,5885.7,5887.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,410.1,6000.9,6001.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,417.4,6131.0,6118.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,424.7,6251.0,6236.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,432.0,6367.1,6355.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,439.3,6464.6,6476.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,446.6,6611.2,6599.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,453.9,6712.2,6724.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,461.2,6862.5,6850.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,468.5,6957.2,6978.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,475.8,7106.7,7108.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,483.1,7227.0,7239.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,490.4,7385.2,7372.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,497.7,7523.4,7506.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,505.1,7645.8,7642.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,512.4,7783.1,7780.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,519.7,7930.7,7920.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,527.0,8078.1,8061.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,534.3,8204.6,8204.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,541.6,8341.0,8348.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,548.9,8504.3,8494.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,556.2,8614.4,8642.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,563.5,8805.4,8791.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,570.8,8932.1,8942.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,578.1,9091.9,9095.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,585.4,9263.6,9249.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,592.7,9399.6,9405.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,1,600.0,9573.2,9563.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,23.0,17.1,0.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,30.3,114.9,113.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,37.6,231.1,226.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,44.9,337.8,339.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,52.2,454.6,452.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,59.5,549.3,566.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,66.8,674.8,679.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,74.1,773.1,792.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,81.4,892.2,905.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,88.7,988.8,1018.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,96.0,1136.0,1132.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,103.3,1270.7,1245.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,110.6,1351.7,1358.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,117.9,1486.2,1471.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,125.3,1601.8,1584.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,132.6,1680.1,1698.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,139.9,1796.6,1811.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,147.2,1939.4,1924.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,154.5,2036.4,2037.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,161.8,2131.6,2151.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,169.1,2254.6,2264.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,176.4,2383.7,2377.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,183.7,2478.7,2490.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,191.0,2562.2,2603.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,198.3,2712.2,2717.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,205.6,2826.6,2830.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,212.9,2943.6,2943.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,220.2,3075.5,3056.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,227.5,3170.7,3169.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,234.8,3286.7,3283.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,242.1,3412.1,3396.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,249.4,3509.6,3509.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,256.7,3654.7,3622.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,264.0,3716.9,3735.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,271.3,3835.1,3849.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,278.6,3971.5,3962.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,285.9,4094.3,4075.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,293.2,4185.7,4188.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,300.5,4286.8,4301.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,307.8,4441.6,4415.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,315.2,4516.5,4528.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,322.5,4646.6,4641.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,329.8,4774.5,4754.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,337.1,4861.4,4868.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,344.4,4971.9,4981.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,351.7,5086.1,5094.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,359.0,5221.1,5207.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,366.3,5336.7,5320.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,373.6,5434.5,5434.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,380.9,5575.5,5547.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,388.2,5660.9,5660.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,395.5,5793.0,5773.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,402.8,5880.5,5887.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,410.1,6036.7,6001.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,417.4,6141.5,6118.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,424.7,6234.0,6236.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,432.0,6377.1,6355.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,439.3,6497.6,6476.9,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,446.6,6623.1,6599.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,453.9,6687.2,6724.4,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,461.2,6861.4,6850.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,468.5,6986.7,6978.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,475.8,7115.2,7108.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,483.1,7242.6,7239.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,490.4,7375.9,7372.2,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,497.7,7525.9,7506.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,505.1,7650.9,7642.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,512.4,7783.9,7780.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,519.7,7937.2,7920.1,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,527.0,8067.5,8061.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,534.3,8211.7,8204.0,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,541.6,8376.5,8348.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,548.9,8488.1,8494.6,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,556.2,8619.6,8642.3,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,563.5,8792.8,8791.7,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,570.8,8946.0,8942.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,578.1,9106.3,9095.5,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,585.4,9251.4,9249.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,592.7,9417.2,9405.8,0.0,0.0,5.0
RC-15,15,0.0,0.0,2,600.0,9601.1,9563.5,0.0,0.0,5.0
RC-15,15,0.2,6.57,1,23.0,363.1,0.0,351.1,0.0,5.0
RC-15,15,0.2,6.57,1,30.3,482.2,113.2,354.4,0.0,5.0
RC-15,15,0.2,6.57,1,37.6,582.1,226.4,357.7,0.0,5.0
RC-15,15,0.2,6.57,1,44.9,679.9,339.6,361.0,0.0,5.0
RC-15,15,0.2,6.57,1,52.2,782.8,452.8,364.4,0.0,5.0
RC-15,15,0.2,6.57,1,59.5,926.2,566.0,367.9,0.0,5.0
RC-15,15,0.2,6.57,1,66.8,1012.0,679.3,371.5,0.0,5.0
RC-15,15,0.2,6.57,1,74.1,1175.3,792.5,375.1,0.0,5.0
RC-15,15,0.2,6.57,1,81.4,1278.7,905.7,378.8,0.0,5.0
RC-15,15,0.2,6.57,1,88.7,1381.7,1018.9,382.6,0.0,5.0
RC-15,15,0.2,6.57,1,96.0,1520.5,1132.1,386.4,0.0,5.0
RC-15,15,0.2,6.57,1,103.3,1627.9,1245.3,390.3,3.4,5.0
RC-15,15,0.2,6.57,1,110.6,1769.6,1358.5,394.3,10.0,5.0
RC-15,15,0.2,6.57,1,117.9,1896.7,1471.7,398.4,16.0,5.0
RC-15,15,0.2,6.57,1,125.3,1998.2,1584.9,402.6,21.3,5.0
RC-15,15,0.2,6.57,1,132.6,2127.5,1698.1,406.8,26.1,5.0
RC-15,15,0.2,6.57,1,139.9,2256.2,1811.3,411.2,30.5,5.0
RC-15,15,0.2,6.57,1,147.2,2353.6,1924.6,415.6,34.5,5.0
RC-15,15,0.2,6.57,1,154.5,2499.5,2037.8,420.2,38.3,5.0
RC-15,15,0.2,6.57,1,161.8,2596.1,2151.0,424.8,41.8,5.0
RC-15,15,0.2,6.57,1,169.1,2747.3,2264.2,429.6,45.1,5.0
RC-15,15,0.2,6.57,1,176.4,2853.5,2377.4,434.4,48.2,5.0
RC-15,15,0.2,6.57,1,183.7,2959.6,2490.6,439.4,51.1,5.0
RC-15,15,0.2,6.57,1,191.0,3093.5,2603.8,444.5,53.9,5.0
RC-15,15,0.2,6.57,1,198.3,3215.1,2717.0,449.6,56.5,5.0
RC-15,15,0.2,6.57,1,205.6,3360.2,2830.2,455.0,59.0,5.0
RC-15,15,0.2,6.57,1,212.9,3467.9,2943.4,460.4,61.4,5.0
RC-15,15,0.2,6.57,1,220.2,3572.0,3056.6,466.0,63.7,5.0
RC-15,15,0.2,6.57,1,227.5,3732.2,3169.8,471.7,65.9,5.0
RC-15,15,0.2,6.57,1,234.8,3838.0,3283.1,477.6,68.0,5.0
RC-15,15,0.2,6.57,1,242.1,3944.8,3396.3,483.6,70.0,5.0
RC-15,15,0.2,6.57,1,249.4,4047.8,3509.5,489.7,71.9,5.0
RC-15,15,0.2,6.57,1,256.7,4186.2,3622.7,496.0,73.8,5.0
RC-15,15,0.2,6.57,1,264.0,4310.7,3735.9,502.5,75.6,5.0
RC-15,15,0.2,6.57,1,271.3,4441.2,3849.1,509.2,77.4,5.0
RC-15,15,0.2,6.57,1,278.6,4566.5,3962.3,516.0,79.0,5.0
RC-15,15,0.2,6.57,1,285.9,4691.3,4075.5,523.0,80.7,5.0
RC-15,15,0.2,6.57,1,293.2,4777.1,4188.7,530.2,82.3,5.0
RC-15,15,0.2,6.57,1,300.5,4926.5,4301.9,537.7,83.8,5.0
RC-15,15,0.2,6.57,1,307.8,5043.3,4415.1,545.3,85.3,5.0
RC-15,15,0.2,6.57,1,315.2,5208.4,4528.4,553.1,86.8,5.0
RC-15,15,0.2,6.57,1,322.5,5291.9,4641.6,561.2,88.2,5.0
RC-15,15,0.2,6.57,1,329.8,5404.5,4754.8,569.5,89.5,5.0
RC-15,15,0.2,6.57,1,337.1,5538.6,4868.0,578.1,90.9,5.0
RC-15,15,0.2,6.57,1,344.4,5660.1,4981.2,586.9,92.2,5.0
RC-15,15,0.2,6.57,1,351.7,5754.0,5094.4,596.0,93.5,5.0
RC-15,15,0.2,6.57,1,359.0,5913.8,5207.6,605.4,94.7,5.0
RC-15,15,0.2,6.57,1,366.3,6027.1,5320.8,615.0,95.9,5.0
RC-15,15,0.2,6.57,1,373.6,6155.8,5434.0,625.0,97.1,5.0
RC-15,15,0.2,6.57,1,380.9,6267.8,5547.2,635.4,98.3,5.0
RC-15,15,0.2,6.57,1,388.2,6389.5,5660.4,646.0,99.4,5.0
RC-15,15,0.2,6.57,1,395.5,6544.4,5773.7,657.1,100.5,5.0
RC-15,15,0.2,6.57,1,402.8,6711.4,5887.0,706.2,101.6,5.0
RC-15,15,0.2,6.57,1,410.1,6827.3,6001.7,716.7,102.7,5.0
RC-15,15,0.2,6.57,1,417.4,6922.1,6118.0,727.6,103.7,5.0
RC-15,15,0.2,6.57,1,424.7,7086.7,6236.0,738.8,104.7,5.0
RC-15,15,0.2,6.57,1,432.0,7184.7,6355.6,750.3,105.7,5.0
RC-15,15,0.2,6.57,1,439.3,7335.8,6476.9,762.2,106.7,5.0
RC-15,15,0.2,6.57,1,446.6,7494.9,6599.8,774.5,107.7,5.0
RC-15,15,0.2,6.57,1,453.9,7630.0,6724.4,787.1,108.6,5.0
RC-15,15,0.2,6.57,1,461.2,7767.3,6850.6,800.2,109.6,5.0
RC-15,15,0.2,6.57,1,468.5,7922.5,6978.5,813.8,110.5,5.0
RC-15,15,0.2,6.57,1,475.8,8055.7,7108.1,827.8,111.4,5.0
RC-15,15,0.2,6.57,1,483.1,8163.6,7239.3,842.3,112.3,5.0
RC-15,15,0.2,6.57,1,490.4,8337.1,7372.2,857.3,113.1,5.0
RC-15,15,0.2,6.57,1,497.7,8492.9,7506.7,872.9,114.0,5.0
RC-15,15,0.2,6.57,1,505.1,8644.3,7642.8,889.0,114.8,5.0
RC-15,15,0.2,6.57,1,512.4,8792.8,7780.7,905.8,115.7,5.0
RC-15,15,0.2,6.57,1,519.7,8944.3,7920.1,923.2,116.5,5.0
RC-15,15,0.2,6.57,1,527.0,9155.8,8061.3,941.3,117.3,5.0
RC-15,15,0.2,6.57,1,534.3,9276.3,8204.0,960.1,118.1,5.0
RC-15,15,0.2,6.57,1,541.6,9482.2,8348.5,979.6,118.9,5.0
RC-15,15,0.2,6.57,1,548.9,9597.1,8494.6,1000.0,119.6,5.0
RC-15,15,0.2,6.57,1,556.2,9793.8,8642.3,1021.2,120.4,5.0
RC-15,15,0.2,6.57,1,563.5,9959.7,8791.7,1043.4,121.1,5.0
RC-15,15,0.2,6.57,1,570.8,10117.3,8942.8,1066.5,121.9,5.0
RC-15,15,0.2,6.57,1,578.1,10301.8,9095.5,1090.7,122.6,5.0
RC-15,15,0.2,6.57,1,585.4,10489.0,9249.8,1116.1,123.3,5.0
RC-15,15,0.2,6.57,1,592.7,10659.8,9405.8,1142.6,124.0,5.0
RC-15,15,0.2,6.57,1,600.0,10854.8,9563.5,1170.4,124.7,5.0
RC-15,15,0.2,6.57,2,23.0,315.6,0.0,351.1,0.0,5.0
RC-15,15,0.2,6.57,2,30.3,478.2,113.2,354.4,0.0,5.0
RC-15,15,0.2,6.57,2,37.6,602.5,226.4,357.7,0.0,5.0
RC-15,15,0.2,6.57,2,44.9,707.5,339.6,361.0,0.0,5.0
RC-15,15,0.2,6.57,2,52.2,851.2,452.8,364.4,0.0,5.0
RC-15,15,0.2,6.57,2,59.5,944.2,566.0,367.9,0.0,5.0
RC-15,15,0.2,6.57,2,66.8,1067.9,679.3,371.5,0.0,5.0
RC-15,15,0.2,6.57,2,74.1,1186.1,792.5,375.1,0.0,5.0
RC-15,15,0.2,6.57,2,81.4,1243.2,905.7,378.8,0.0,5.0
RC-15,15,0.2,6.57,2,88.7,1407.8,1018.9,382.6,0.0,5.0
RC-15,15,0.2,6.57,2,96.0,1497.7,1132.1,386.4,0.0,5.0
RC-15,15,0.2,6.57,2,103.3,1621.3,1245.3,390.3,3.4,5.0
RC-15,15,0.2,6.57,2,110.6,1747.8,1358.5,394.3,10.0,5.0
RC-15,15,0.2,6.57,2,117.9,1881.4,1471.7,398.4,16.0,5.0
RC-15,15,0.2,6.57,2,125.3,2018.5,1584.9,402.6,21.3,5.0
RC-15,15,0.2,6.57,2,132.6,2137.6,1698.1,406.8,26.1,5.0
RC-15,15,0.2,6.57,2,139.9,2252.8,1811.3,411.2,30.5,5.0
RC-15,15,0.2,6.57,2,147.2,2385.6,1924.6,415.6,34.5,5.0
RC-15,15,0.2,6.57,2,154.5,2508.0,2037.8,420.2,38.3,5.0
RC-15,15,0.2,6.57,2,161.8,2624.3,2151.0,424.8,41.8,5.0
RC-15,15,0.2,6.57,2,169.1,2713.0,2264.2,429.6,45.1,5.0
RC-15,15,0.2,6.57,2,176.4,2848.9,2377.4,434.4,48.2,5.0
RC-15,15,0.2,6.57,2,183.7,2981.5,2490.6,439.4,51.1,5.0
RC-15,15,0.2,6.57,2,191.0,3113.2,2603.8,444.5,53.9,5.0
RC-15,15,0.2,6.57,2,198.3,3203.3,2717.0,449.6,56.5,5.0
RC-15,15,0.2,6.57,2,205.6,3344.1,2830.2,455.0,59.0,5.0
RC-15,15,0.2,6.57,2,212.9,3441.8,2943.4,460.4,61.4,5.0
RC-15,15,0.2,6.57,2,220.2,3601.7,3056.6,466.0,63.7,5.0
RC-15,15,0.2,6.57,2,227.5,3711.1,3169.8,471.7,65.9,5.0
RC-15,15,0.2,6.57,2,234.8,3808.4,3283.1,477.6,68.0,5.0
RC-15,15,0.2,6.57,2,242.1,3929.5,3396.3,483.6,70.0,5.0
RC-15,15,0.2,6.57,2,249.4,4076.9,3509.5,489.7,71.9,5.0
RC-15,15,0.2,6.57,2,256.7,4213.2,3622.7,496.0,73.8,5.0
RC-15,15,0.2,6.57,2,264.0,4297.6,3735.9,502.5,75.6,5.0
RC-15,15,0.2,6.57,2,271.3,4447.4,3849.1,509.2,77.4,5.0
RC-15,15,0.2,6.57,2,278.6,4549.2,3962.3,516.0,79.0,5.0
RC-15,15,0.2,6.57,2,285.9,4691.6,4075.5,523.0,80.7,5.0
RC-15,15,0.2,6.57,2,293.2,4811.5,4188.7,530.2,82.3,5.0
RC-15,15,0.2,6.57,2,300.5,4925.7,4301.9,537.7,83.8,5.0
RC-15,15,0.2,6.57,2,307.8,5018.2,4415.1,545.3,85.3,5.0
RC-15,15,0.2,6.57,2,315.2,5178.4,4528.4,553.1,86.8,5.0
RC-15,15,0.2,6.57,2,322.5,5298.4,4641.6,561.2,88.2,5.0
RC-15,15,0.2,6.57,2,329.8,5420.0,4754.8,569.5,89.5,5.0
RC-15,15,0.2,6.57,2,337.1,5539.9,4868.0,578.1,90.9,5.0
RC-15,15,0.2,6.57,2,344.4,5647.1,4981.2,586.9,92.2,5.0
RC-15,15,0.2,6.57,2,351.7,5800.1,5094.4,596.0,93.5,5.0
RC-15,15,0.2,6.57,2,359.0,5921.1,5207.6,605.4,94.7,5.0
RC-15,15,0.2,6.57,2,366.3,6015.6,5320.8,615.0,95.9,5.0
RC-15,15,0.2,6.57,2,373.6,6175.9,5434.0,625.0,97.1,5.0
RC-15,15,0.2,6.57,2,380.9,6282.8,5547.2,635.4,98.3,5.0
RC-15,15,0.2,6.57,2,388.2,6407.8,5660.4,646.0,99.4,5.0
RC-15,15,0.2,6.57,2,395.5,6528.6,5773.7,657.1,100.5,5.0
RC-15,15,0.2,6.57,2,402.8,6693.6,5887.0,706.2,101.6,5.0
RC-15,15,0.2,6.57,2,410.1,6841.6,6001.7,716.7,102.7,5.0
RC-15,15,0.2,6.57,2,417.4,6964.8,6118.0,727.6,103.7,5.0
RC-15,15,0.2,6.57,2,424.7,7094.6,6236.0,738.8,104.7,5.0
RC-15,15,0.2,6.57,2,432.0,7214.4,6355.6,750.3,105.7,5.0
RC-15,15,0.2,6.57,2,439.3,7359.1,6476.9,762.2,106.7,5.0
RC-15,15,0.2,6.57,2,446.6,7469.4,6599.8,774.5,107.7,5.0
RC-15,15,0.2,6.57,2,453.9,7628.9,6724.4,787.1,108.6,5.0
RC-15,15,0.2,6.57,2,461.2,7758.1,6850.6,800.2,109.6,5.0
RC-15,15,0.2,6.57,2,468.5,7871.9,6978.5,813.8,110.5,5.0
RC-15,15,0.2,6.57,2,475.8,8023.5,7108.1,827.8,111.4,5.0
RC-15,15,0.2,6.57,2,483.1,8183.9,7239.3,842.3,112.3,5.0
RC-15,15,0.2,6.57,2,490.4,8348.8,7372.2,857.3,113.1,5.0
RC-15,15,0.2,6.57,2,497.7,8483.6,7506.7,872.9,114.0,5.0
RC-15,15,0.2,6.57,2,505.1,8637.8,7642.8,889.0,114.8,5.0
RC-15,15,0.2,6.57,2,512.4,8813.6,7780.7,905.8,115.7,5.0
RC-15,15,0.2,6.57,2,519.7,8951.5,7920.1,923.2,116.5,5.0
RC-15,15,0.2,6.57,2,527.0,9139.8,8061.3,941.3,117.3,5.0
RC-15,15,0.2,6.57,2,534.3,9299.6,8204.0,960.1,118.1,5.0
RC-15,15,0.2,6.57,2,541.6,9447.3,8348.5,979.6,118.9,5.0
RC-15,15,0.2,6.57,2,548.9,9625.5,8494.6,1000.0,119.6,5.0
RC-15,15,0.2,6.57,2,556.2,9793.2,8642.3,1021.2,120.4,5.0
RC-15,15,0.2,6.57,2,563.5,9952.5,8791.7,1043.4,121.1,5.0
RC-15,15,0.2,6.57,2,570.8,10144.1,8942.8,1066.5,121.9,5.0
RC-15,15,0.2,6.57,2,578.1,10323.9,9095.5,1090.7,122.6,5.0
RC-15,15,0.2,6.57,2,585.4,10474.9,9249.8,1116.1,123.3,5.0
RC-15,15,0.2,6.57,2,592.7,10674.7,9405.8,1142.6,124.0,5.0
RC-15,15,0.2,6.57,2,600.0,10860.7,9563.5,1170.4,124.7,5.0
RC-15,15,0.4,13.14,1,23.0,715.0,0.0,702.2,0.0,5.0
RC-15,15,0.4,13.14,1,30.3,815.3,113.2,708.7,0.0,5.0
RC-15,15,0.4,13.14,1,37.6,932.8,226.4,715.3,0.0,5.0
RC-15,15,0.4,13.14,1,44.9,1064.2,339.6,722.0,0.0,5.0
RC-15,15,0.4,13.14,1,52.2,1199.4,452.8,728.9,0.0,5.0
RC-15,15,0.4,13.14,1,59.5,1283.9,566.0,735.8,0.0,5.0
RC-15,15,0.4,13.14,1,66.8,1406.8,679.3,742.9,0.0,5.0
RC-15,15,0.4,13.14,1,74.1,1534.8,792.5,750.2,0.0,5.0
RC-15,15,0.4,13.14,1,81.4,1658.1,905.7,757.6,0.0,5.0
RC-15,15,0.4,13.14,1,88.7,1757.5,1018.9,765.1,0.0,5.0
RC-15,15,0.4,13.14,1,96.0,1927.4,1132.1,772.8,0.0,5.0
RC-15,15,0.4,13.14,1,103.3,2030.7,1245.3,780.6,6.7,5.0
