mix_design,rubber_content_pct,temperature_C,test_type,specimen_id,data_point,strain_percent,stress_MPa,secant_modulus_GPa
RC-20-SF,20,400,residual,RC-20-SF-400C,121,0.00388,9.294,2.4
RC-20-SF,20,400,residual,RC-20-SF-400C,122,0.00391,8.805,2.25
RC-20-SF,20,400,residual,RC-20-SF-400C,123,0.00394,9.292,2.36
RC-20-SF,20,400,residual,RC-20-SF-400C,124,0.00397,9.223,2.32
RC-20-SF,20,400,residual,RC-20-SF-400C,125,0.00401,8.73,2.18
RC-20-SF,20,400,residual,RC-20-SF-400C,126,0.00404,8.465,2.1
RC-20-SF,20,400,residual,RC-20-SF-400C,127,0.00407,8.235,2.02
RC-20-SF,20,400,residual,RC-20-SF-400C,128,0.0041,8.042,1.96
RC-20-SF,20,400,residual,RC-20-SF-400C,129,0.00413,8.223,1.99
RC-20-SF,20,400,residual,RC-20-SF-400C,130,0.00417,7.83,1.88
RC-20-SF,20,400,residual,RC-20-SF-400C,131,0.0042,8.02,1.91
RC-20-SF,20,400,residual,RC-20-SF-400C,132,0.00423,7.551,1.78
RC-20-SF,20,400,residual,RC-20-SF-400C,133,0.00426,7.321,1.72
RC-20-SF,20,400,residual,RC-20-SF-400C,134,0.0043,7.145,1.66
RC-20-SF,20,400,residual,RC-20-SF-400C,135,0.00433,6.981,1.61
RC-20-SF,20,400,residual,RC-20-SF-400C,136,0.00436,7.098,1.63
RC-20-SF,20,400,residual,RC-20-SF-400C,137,0.00439,6.608,1.5
RC-20-SF,20,400,residual,RC-20-SF-400C,138,0.00443,6.575,1.49
RC-20-SF,20,400,residual,RC-20-SF-400C,139,0.00446,6.875,1.54
RC-20-SF,20,400,residual,RC-20-SF-400C,140,0.00449,6.298,1.4
RC-20-SF,20,400,residual,RC-20-SF-400C,141,0.00452,6.538,1.45
RC-20-SF,20,400,residual,RC-20-SF-400C,142,0.00455,5.838,1.28
RC-20-SF,20,400,residual,RC-20-SF-400C,143,0.00459,6.42,1.4
RC-20-SF,20,400,residual,RC-20-SF-400C,144,0.00462,5.765,1.25
RC-20-SF,20,400,residual,RC-20-SF-400C,145,0.00465,5.731,1.23
RC-20-SF,20,400,residual,RC-20-SF-400C,146,0.00468,5.93,1.27
RC-20-SF,20,400,residual,RC-20-SF-400C,147,0.00472,5.74,1.22
RC-20-SF,20,400,residual,RC-20-SF-400C,148,0.00475,5.758,1.21
RC-20-SF,20,400,residual,RC-20-SF-400C,149,0.00478,5.222,1.09
RC-20-SF,20,400,residual,RC-20-SF-400C,150,0.00481,5.317,1.1
RC-20-SF,20,400,residual,RC-20-SF-400C,151,0.00485,5.151,1.06
RC-20-SF,20,400,residual,RC-20-SF-400C,152,0.00488,4.954,1.02
RC-20-SF,20,400,residual,RC-20-SF-400C,153,0.00491,5.197,1.06
RC-20-SF,20,400,residual,RC-20-SF-400C,154,0.00494,5.171,1.05
RC-20-SF,20,400,residual,RC-20-SF-400C,155,0.00497,4.824,0.97
RC-20-SF,20,400,residual,RC-20-SF-400C,156,0.00501,5.102,1.02
RC-20-SF,20,400,residual,RC-20-SF-400C,157,0.00504,4.554,0.9
RC-20-SF,20,400,residual,RC-20-SF-400C,158,0.00507,4.92,0.97
RC-20-SF,20,400,residual,RC-20-SF-400C,159,0.0051,4.647,0.91
RC-20-SF,20,400,residual,RC-20-SF-400C,160,0.00514,4.208,0.82
RC-20-SF,20,400,residual,RC-20-SF-400C,161,0.00517,4.761,0.92
RC-20-SF,20,400,residual,RC-20-SF-400C,162,0.0052,4.198,0.81
RC-20-SF,20,400,residual,RC-20-SF-400C,163,0.00523,4.446,0.85
RC-20-SF,20,400,residual,RC-20-SF-400C,164,0.00527,4.157,0.79
RC-20-SF,20,400,residual,RC-20-SF-400C,165,0.0053,4.125,0.78
RC-20-SF,20,400,residual,RC-20-SF-400C,166,0.00533,4.154,0.78
RC-20-SF,20,400,residual,RC-20-SF-400C,167,0.00536,4.069,0.76
RC-20-SF,20,400,residual,RC-20-SF-400C,168,0.00539,3.76,0.7
RC-20-SF,20,400,residual,RC-20-SF-400C,169,0.00543,3.862,0.71
RC-20-SF,20,400,residual,RC-20-SF-400C,170,0.00546,3.777,0.69
RC-20-SF,20,400,residual,RC-20-SF-400C,171,0.00549,3.66,0.67
RC-20-SF,20,400,residual,RC-20-SF-400C,172,0.00552,3.51,0.64
RC-20-SF,20,400,residual,RC-20-SF-400C,173,0.00556,3.526,0.63
RC-20-SF,20,400,residual,RC-20-SF-400C,174,0.00559,3.81,0.68
RC-20-SF,20,400,residual,RC-20-SF-400C,175,0.00562,3.296,0.59
RC-20-SF,20,400,residual,RC-20-SF-400C,176,0.00565,3.532,0.62
RC-20-SF,20,400,residual,RC-20-SF-400C,177,0.00569,3.108,0.55
RC-20-SF,20,400,residual,RC-20-SF-400C,178,0.00572,2.995,0.52
RC-20-SF,20,400,residual,RC-20-SF-400C,179,0.00575,3.762,0.65
RC-20-SF,20,400,residual,RC-20-SF-400C,180,0.00578,3.161,0.55
RC-20-SF,20,400,residual,RC-20-SF-400C,181,0.00581,3.109,0.53
RC-20-SF,20,400,residual,RC-20-SF-400C,182,0.00585,3.059,0.52
RC-20-SF,20,400,residual,RC-20-SF-400C,183,0.00588,3.165,0.54
RC-20-SF,20,400,residual,RC-20-SF-400C,184,0.00591,2.913,0.49
RC-20-SF,20,400,residual,RC-20-SF-400C,185,0.00594,2.941,0.49
RC-20-SF,20,400,residual,RC-20-SF-400C,186,0.00598,2.516,0.42
RC-20-SF,20,400,residual,RC-20-SF-400C,187,0.00601,2.871,0.48
RC-20-SF,20,400,residual,RC-20-SF-400C,188,0.00604,2.579,0.43
RC-20-SF,20,400,residual,RC-20-SF-400C,189,0.00607,2.71,0.45
RC-20-SF,20,400,residual,RC-20-SF-400C,190,0.00611,2.188,0.36
RC-20-SF,20,400,residual,RC-20-SF-400C,191,0.00614,2.607,0.42
RC-20-SF,20,400,residual,RC-20-SF-400C,192,0.00617,1.99,0.32
RC-20-SF,20,400,residual,RC-20-SF-400C,193,0.0062,2.335,0.38
RC-20-SF,20,400,residual,RC-20-SF-400C,194,0.00623,2.006,0.32
RC-20-SF,20,400,residual,RC-20-SF-400C,195,0.00627,2.427,0.39
RC-20-SF,20,400,residual,RC-20-SF-400C,196,0.0063,2.272,0.36
RC-20-SF,20,400,residual,RC-20-SF-400C,197,0.00633,2.063,0.33
RC-20-SF,20,400,residual,RC-20-SF-400C,198,0.00636,2.46,0.39
RC-20-SF,20,400,residual,RC-20-SF-400C,199,0.0064,1.956,0.31
RC-20-SF,20,400,residual,RC-20-SF-400C,200,0.00643,1.492,0.23
RC-0,0,600,residual,RC-0-600C,1,0.0,0.104,15.0
RC-0,0,600,residual,RC-0-600C,2,3e-05,0.148,4.84
RC-0,0,600,residual,RC-0-600C,3,6e-05,0.83,13.59
RC-0,0,600,residual,RC-0-600C,4,9e-05,1.393,15.21
RC-0,0,600,residual,RC-0-600C,5,0.00012,1.696,13.89
RC-0,0,600,residual,RC-0-600C,6,0.00015,2.364,15.49
RC-0,0,600,residual,RC-0-600C,7,0.00018,2.653,14.48
RC-0,0,600,residual,RC-0-600C,8,0.00021,3.438,16.09
RC-0,0,600,residual,RC-0-600C,9,0.00024,3.617,14.81
RC-0,0,600,residual,RC-0-600C,10,0.00027,4.326,15.75
RC-0,0,600,residual,RC-0-600C,11,0.00031,5.004,16.39
RC-0,0,600,residual,RC-0-600C,12,0.00034,5.368,15.99
RC-0,0,600,residual,RC-0-600C,13,0.00037,5.629,15.37
RC-0,0,600,residual,RC-0-600C,14,0.0004,5.874,14.8
RC-0,0,600,residual,RC-0-600C,15,0.00043,6.529,15.28
RC-0,0,600,residual,RC-0-600C,16,0.00046,6.772,14.79
RC-0,0,600,residual,RC-0-600C,17,0.00049,7.363,15.08
RC-0,0,600,residual,RC-0-600C,18,0.00052,7.379,14.22
RC-0,0,600,residual,RC-0-600C,19,0.00055,8.286,15.08
RC-0,0,600,residual,RC-0-600C,20,0.00058,8.52,14.69
RC-0,0,600,residual,RC-0-600C,21,0.00061,9.345,15.31
RC-0,0,600,residual,RC-0-600C,22,0.00064,9.54,14.88
RC-0,0,600,residual,RC-0-600C,23,0.00067,9.761,14.53
RC-0,0,600,residual,RC-0-600C,24,0.0007,9.986,14.22
RC-0,0,600,residual,RC-0-600C,25,0.00073,10.222,13.95
RC-0,0,600,residual,RC-0-600C,26,0.00076,10.913,14.3
RC-0,0,600,residual,RC-0-600C,27,0.00079,11.022,13.89
RC-0,0,600,residual,RC-0-600C,28,0.00082,11.644,14.13
RC-0,0,600,residual,RC-0-600C,29,0.00085,11.822,13.83
RC-0,0,600,residual,RC-0-600C,30,0.00089,12.15,13.72
RC-0,0,600,residual,RC-0-600C,31,0.00092,12.508,13.66
RC-0,0,600,residual,RC-0-600C,32,0.00095,12.515,13.22
RC-0,0,600,residual,RC-0-600C,33,0.00098,12.802,13.1
RC-0,0,600,residual,RC-0-600C,34,0.00101,13.096,13.0
RC-0,0,600,residual,RC-0-600C,35,0.00104,13.817,13.31
RC-0,0,600,residual,RC-0-600C,36,0.00107,13.701,12.82
RC-0,0,600,residual,RC-0-600C,37,0.0011,14.008,12.75
RC-0,0,600,residual,RC-0-600C,38,0.00113,14.559,12.89
RC-0,0,600,residual,RC-0-600C,39,0.00116,14.668,12.64
RC-0,0,600,residual,RC-0-600C,40,0.00119,14.905,12.52
RC-0,0,600,residual,RC-0-600C,41,0.00122,15.144,12.4
RC-0,0,600,residual,RC-0-600C,42,0.00125,15.017,12.0
RC-0,0,600,residual,RC-0-600C,43,0.00128,15.536,12.12
RC-0,0,600,residual,RC-0-600C,44,0.00131,16.208,12.35
RC-0,0,600,residual,RC-0-600C,45,0.00134,16.09,11.98
RC-0,0,600,residual,RC-0-600C,46,0.00137,16.039,11.68
RC-0,0,600,residual,RC-0-600C,47,0.0014,16.438,11.71
RC-0,0,600,residual,RC-0-600C,48,0.00143,16.926,11.8
RC-0,0,600,residual,RC-0-600C,49,0.00147,17.128,11.69
RC-0,0,600,residual,RC-0-600C,50,0.0015,17.198,11.5
RC-0,0,600,residual,RC-0-600C,51,0.00153,17.31,11.34
RC-0,0,600,residual,RC-0-600C,52,0.00156,17.352,11.15
RC-0,0,600,residual,RC-0-600C,53,0.00159,17.89,11.27
RC-0,0,600,residual,RC-0-600C,54,0.00162,18.158,11.22
RC-0,0,600,residual,RC-0-600C,55,0.00165,18.417,11.17
RC-0,0,600,residual,RC-0-600C,56,0.00168,18.091,10.77
RC-0,0,600,residual,RC-0-600C,57,0.00171,18.747,10.97
RC-0,0,600,residual,RC-0-600C,58,0.00174,18.606,10.69
RC-0,0,600,residual,RC-0-600C,59,0.00177,18.764,10.6
RC-0,0,600,residual,RC-0-600C,60,0.0018,19.075,10.59
RC-0,0,600,residual,RC-0-600C,61,0.00183,18.913,10.33
RC-0,0,600,residual,RC-0-600C,62,0.00186,18.706,10.05
RC-0,0,600,residual,RC-0-600C,63,0.00189,19.403,10.25
RC-0,0,600,residual,RC-0-600C,64,0.00192,19.44,10.11
RC-0,0,600,residual,RC-0-600C,65,0.00195,19.399,9.93
RC-0,0,600,residual,RC-0-600C,66,0.00198,19.695,9.93
RC-0,0,600,residual,RC-0-600C,67,0.00201,19.826,9.84
RC-0,0,600,residual,RC-0-600C,68,0.00205,19.436,9.5
RC-0,0,600,residual,RC-0-600C,69,0.00208,19.825,9.55
RC-0,0,600,residual,RC-0-600C,70,0.00211,19.43,9.22
RC-0,0,600,residual,RC-0-600C,71,0.00214,19.93,9.33
RC-0,0,600,residual,RC-0-600C,72,0.00217,19.938,9.2
RC-0,0,600,residual,RC-0-600C,73,0.0022,20.165,9.17
RC-0,0,600,residual,RC-0-600C,74,0.00223,19.893,8.93
RC-0,0,600,residual,RC-0-600C,75,0.00226,20.064,8.88
RC-0,0,600,residual,RC-0-600C,76,0.00229,19.531,8.53
RC-0,0,600,residual,RC-0-600C,77,0.00232,20.321,8.76
RC-0,0,600,residual,RC-0-600C,78,0.00235,20.21,8.6
RC-0,0,600,residual,RC-0-600C,79,0.00238,20.259,8.51
RC-0,0,600,residual,RC-0-600C,80,0.00241,19.946,8.27
RC-0,0,600,residual,RC-0-600C,81,0.00244,20.153,8.25
RC-0,0,600,residual,RC-0-600C,82,0.00247,19.971,8.08
RC-0,0,600,residual,RC-0-600C,83,0.0025,19.172,7.66
RC-0,0,600,residual,RC-0-600C,84,0.00253,18.923,7.47
RC-0,0,600,residual,RC-0-600C,85,0.00256,18.207,7.1
RC-0,0,600,residual,RC-0-600C,86,0.00259,17.968,6.92
RC-0,0,600,residual,RC-0-600C,87,0.00263,17.282,6.58
RC-0,0,600,residual,RC-0-600C,88,0.00266,17.369,6.54
RC-0,0,600,residual,RC-0-600C,89,0.00269,16.868,6.28
RC-0,0,600,residual,RC-0-600C,90,0.00272,16.222,5.97
RC-0,0,600,residual,RC-0-600C,91,0.00275,15.949,5.8
RC-0,0,600,residual,RC-0-600C,92,0.00278,15.773,5.68
RC-0,0,600,residual,RC-0-600C,93,0.00281,15.605,5.56
RC-0,0,600,residual,RC-0-600C,94,0.00284,15.382,5.42
RC-0,0,600,residual,RC-0-600C,95,0.00287,14.728,5.13
RC-0,0,600,residual,RC-0-600C,96,0.0029,14.158,4.88
RC-0,0,600,residual,RC-0-600C,97,0.00293,14.168,4.83
RC-0,0,600,residual,RC-0-600C,98,0.00296,14.175,4.79
RC-0,0,600,residual,RC-0-600C,99,0.00299,13.184,4.41
RC-0,0,600,residual,RC-0-600C,100,0.00302,13.026,4.31
RC-0,0,600,residual,RC-0-600C,101,0.00305,13.055,4.28
RC-0,0,600,residual,RC-0-600C,102,0.00308,12.681,4.11
RC-0,0,600,residual,RC-0-600C,103,0.00311,12.265,3.94
RC-0,0,600,residual,RC-0-600C,104,0.00314,12.151,3.86
RC-0,0,600,residual,RC-0-600C,105,0.00317,12.041,3.79
RC-0,0,600,residual,RC-0-600C,106,0.00321,11.565,3.61
RC-0,0,600,residual,RC-0-600C,107,0.00324,11.296,3.49
RC-0,0,600,residual,RC-0-600C,108,0.00327,11.206,3.43
RC-0,0,600,residual,RC-0-600C,109,0.0033,10.791,3.27
RC-0,0,600,residual,RC-0-600C,110,0.00333,10.841,3.26
RC-0,0,600,residual,RC-0-600C,111,0.00336,10.79,3.21
RC-0,0,600,residual,RC-0-600C,112,0.00339,9.973,2.94
RC-0,0,600,residual,RC-0-600C,113,0.00342,9.68,2.83
RC-0,0,600,residual,RC-0-600C,114,0.00345,9.792,2.84
RC-0,0,600,residual,RC-0-600C,115,0.00348,9.245,2.66
RC-0,0,600,residual,RC-0-600C,116,0.00351,9.035,2.57
RC-0,0,600,residual,RC-0-600C,117,0.00354,8.682,2.45
RC-0,0,600,residual,RC-0-600C,118,0.00357,8.821,2.47
RC-0,0,600,residual,RC-0-600C,119,0.0036,8.699,2.41
RC-0,0,600,residual,RC-0-600C,120,0.00363,8.411,2.32
RC-0,0,600,residual,RC-0-600C,121,0.00366,8.612,2.35
RC-0,0,600,residual,RC-0-600C,122,0.00369,8.416,2.28
RC-0,0,600,residual,RC-0-600C,123,0.00372,8.363,2.25
RC-0,0,600,residual,RC-0-600C,124,0.00375,7.809,2.08
RC-0,0,600,residual,RC-0-600C,125,0.00379,7.869,2.08
RC-0,0,600,residual,RC-0-600C,126,0.00382,7.526,1.97
RC-0,0,600,residual,RC-0-600C,127,0.00385,7.344,1.91
RC-0,0,600,residual,RC-0-600C,128,0.00388,7.048,1.82
RC-0,0,600,residual,RC-0-600C,129,0.00391,6.529,1.67
RC-0,0,600,residual,RC-0-600C,130,0.00394,6.964,1.77
RC-0,0,600,residual,RC-0-600C,131,0.00397,6.92,1.74
RC-0,0,600,residual,RC-0-600C,132,0.004,6.232,1.56
RC-0,0,600,residual,RC-0-600C,133,0.00403,6.397,1.59
RC-0,0,600,residual,RC-0-600C,134,0.00406,6.461,1.59
RC-0,0,600,residual,RC-0-600C,135,0.00409,6.051,1.48
RC-0,0,600,residual,RC-0-600C,136,0.00412,6.232,1.51
RC-0,0,600,residual,RC-0-600C,137,0.00415,5.832,1.4
RC-0,0,600,residual,RC-0-600C,138,0.00418,5.627,1.35
RC-0,0,600,residual,RC-0-600C,139,0.00421,5.861,1.39
RC-0,0,600,residual,RC-0-600C,140,0.00424,5.297,1.25
RC-0,0,600,residual,RC-0-600C,141,0.00427,5.22,1.22
RC-0,0,600,residual,RC-0-600C,142,0.0043,5.069,1.18
RC-0,0,600,residual,RC-0-600C,143,0.00433,4.905,1.13
RC-0,0,600,residual,RC-0-600C,144,0.00437,5.055,1.16
RC-0,0,600,residual,RC-0-600C,145,0.0044,4.811,1.09
RC-0,0,600,residual,RC-0-600C,146,0.00443,4.907,1.11
RC-0,0,600,residual,RC-0-600C,147,0.00446,4.352,0.98
RC-0,0,600,residual,RC-0-600C,148,0.00449,4.374,0.97
RC-0,0,600,residual,RC-0-600C,149,0.00452,4.512,1.0
RC-0,0,600,residual,RC-0-600C,150,0.00455,4.701,1.03
RC-0,0,600,residual,RC-0-600C,151,0.00458,4.384,0.96
RC-0,0,600,residual,RC-0-600C,152,0.00461,4.095,0.89
RC-0,0,600,residual,RC-0-600C,153,0.00464,3.821,0.82
RC-0,0,600,residual,RC-0-600C,154,0.00467,3.902,0.84
RC-0,0,600,residual,RC-0-600C,155,0.0047,3.937,0.84
RC-0,0,600,residual,RC-0-600C,156,0.00473,3.382,0.71
RC-0,0,600,residual,RC-0-600C,157,0.00476,3.53,0.74
RC-0,0,600,residual,RC-0-600C,158,0.00479,3.544,0.74
RC-0,0,600,residual,RC-0-600C,159,0.00482,3.561,0.74
RC-0,0,600,residual,RC-0-600C,160,0.00485,3.523,0.73
RC-0,0,600,residual,RC-0-600C,161,0.00488,3.334,0.68
RC-0,0,600,residual,RC-0-600C,162,0.00491,3.485,0.71
RC-0,0,600,residual,RC-0-600C,163,0.00495,3.334,0.67
RC-0,0,600,residual,RC-0-600C,164,0.00498,3.162,0.64
RC-0,0,600,residual,RC-0-600C,165,0.00501,3.297,0.66
RC-0,0,600,residual,RC-0-600C,166,0.00504,3.211,0.64
RC-0,0,600,residual,RC-0-600C,167,0.00507,2.736,0.54
RC-0,0,600,residual,RC-0-600C,168,0.0051,2.958,0.58
RC-0,0,600,residual,RC-0-600C,169,0.00513,3.08,0.6
RC-0,0,600,residual,RC-0-600C,170,0.00516,3.051,0.59
RC-0,0,600,residual,RC-0-600C,171,0.00519,2.85,0.55
RC-0,0,600,residual,RC-0-600C,172,0.00522,2.668,0.51
RC-0,0,600,residual,RC-0-600C,173,0.00525,2.741,0.52
RC-0,0,600,residual,RC-0-600C,174,0.00528,2.762,0.52
RC-0,0,600,residual,RC-0-600C,175,0.00531,2.565,0.48
RC-0,0,600,residual,RC-0-600C,176,0.00534,2.533,0.47
RC-0,0,600,residual,RC-0-600C,177,0.00537,2.382,0.44
RC-0,0,600,residual,RC-0-600C,178,0.0054,2.109,0.39
RC-0,0,600,residual,RC-0-600C,179,0.00543,2.292,0.42
RC-0,0,600,residual,RC-0-600C,180,0.00546,2.14,0.39
RC-0,0,600,residual,RC-0-600C,181,0.00549,2.091,0.38
RC-0,0,600,residual,RC-0-600C,182,0.00553,2.469,0.45
RC-0,0,600,residual,RC-0-600C,183,0.00556,2.324,0.42
RC-0,0,600,residual,RC-0-600C,184,0.00559,1.742,0.31
RC-0,0,600,residual,RC-0-600C,185,0.00562,1.82,0.32
RC-0,0,600,residual,RC-0-600C,186,0.00565,1.922,0.34
RC-0,0,600,residual,RC-0-600C,187,0.00568,1.822,0.32
RC-0,0,600,residual,RC-0-600C,188,0.00571,1.974,0.35
RC-0,0,600,residual,RC-0-600C,189,0.00574,1.616,0.28
RC-0,0,600,residual,RC-0-600C,190,0.00577,2.022,0.35
RC-0,0,600,residual,RC-0-600C,191,0.0058,1.779,0.31
RC-0,0,600,residual,RC-0-600C,192,0.00583,1.68,0.29
RC-0,0,600,residual,RC-0-600C,193,0.00586,1.708,0.29
RC-0,0,600,residual,RC-0-600C,194,0.00589,1.589,0.27
RC-0,0,600,residual,RC-0-600C,195,0.00592,1.226,0.21
RC-0,0,600,residual,RC-0-600C,196,0.00595,1.604,0.27
RC-0,0,600,residual,RC-0-600C,197,0.00598,1.502,0.25
RC-0,0,600,residual,RC-0-600C,198,0.00601,1.34,0.22
RC-0,0,600,residual,RC-0-600C,199,0.00604,1.722,0.28
RC-0,0,600,residual,RC-0-600C,200,0.00608,1.602,0.26
RC-20,20,600,residual,RC-20-600C,1,0.0,0.246,7.68
RC-20,20,600,residual,RC-20-600C,2,3e-05,0.336,11.32
RC-20,20,600,residual,RC-20-600C,3,6e-05,0.435,7.33
RC-20,20,600,residual,RC-20-600C,4,9e-05,0.654,7.35
RC-20,20,600,residual,RC-20-600C,5,0.00012,0.938,7.9
RC-20,20,600,residual,RC-20-600C,6,0.00015,1.159,7.81
RC-20,20,600,residual,RC-20-600C,7,0.00018,1.473,8.27
RC-20,20,600,residual,RC-20-600C,8,0.00021,1.54,7.41
RC-20,20,600,residual,RC-20-600C,9,0.00024,1.99,8.38
RC-20,20,600,residual,RC-20-600C,10,0.00027,2.16,8.09
RC-20,20,600,residual,RC-20-600C,11,0.0003,2.427,8.18
RC-20,20,600,residual,RC-20-600C,12,0.00033,2.478,7.59
RC-20,20,600,residual,RC-20-600C,13,0.00036,2.835,7.96
RC-20,20,600,residual,RC-20-600C,14,0.00039,3.155,8.18
RC-20,20,600,residual,RC-20-600C,15,0.00042,3.147,7.57
RC-20,20,600,residual,RC-20-600C,16,0.00045,3.352,7.53
RC-20,20,600,residual,RC-20-600C,17,0.00047,3.717,7.83
RC-20,20,600,residual,RC-20-600C,18,0.0005,3.748,7.43
RC-20,20,600,residual,RC-20-600C,19,0.00053,4.02,7.52
RC-20,20,600,residual,RC-20-600C,20,0.00056,4.387,7.78
RC-20,20,600,residual,RC-20-600C,21,0.00059,4.341,7.31
RC-20,20,600,residual,RC-20-600C,22,0.00062,4.773,7.66
RC-20,20,600,residual,RC-20-600C,23,0.00065,4.768,7.3
RC-20,20,600,residual,RC-20-600C,24,0.00068,4.871,7.13
RC-20,20,600,residual,RC-20-600C,25,0.00071,5.223,7.33
RC-20,20,600,residual,RC-20-600C,26,0.00074,5.348,7.21
RC-20,20,600,residual,RC-20-600C,27,0.00077,5.511,7.14
RC-20,20,600,residual,RC-20-600C,28,0.0008,5.601,6.99
RC-20,20,600,residual,RC-20-600C,29,0.00083,5.854,7.04
RC-20,20,600,residual,RC-20-600C,30,0.00086,5.798,6.74
RC-20,20,600,residual,RC-20-600C,31,0.00089,6.188,6.95
RC-20,20,600,residual,RC-20-600C,32,0.00092,6.453,7.01
RC-20,20,600,residual,RC-20-600C,33,0.00095,6.298,6.63
RC-20,20,600,residual,RC-20-600C,34,0.00098,6.584,6.72
RC-20,20,600,residual,RC-20-600C,35,0.00101,6.684,6.62
RC-20,20,600,residual,RC-20-600C,36,0.00104,6.763,6.51
RC-20,20,600,residual,RC-20-600C,37,0.00107,6.849,6.41
RC-20,20,600,residual,RC-20-600C,38,0.0011,7.074,6.44
RC-20,20,600,residual,RC-20-600C,39,0.00113,7.302,6.47
RC-20,20,600,residual,RC-20-600C,40,0.00116,7.574,6.54
RC-20,20,600,residual,RC-20-600C,41,0.00119,7.432,6.26
RC-20,20,600,residual,RC-20-600C,42,0.00122,7.739,6.36
RC-20,20,600,residual,RC-20-600C,43,0.00125,7.853,6.3
RC-20,20,600,residual,RC-20-600C,44,0.00128,8.117,6.36
RC-20,20,600,residual,RC-20-600C,45,0.00131,8.121,6.22
RC-20,20,600,residual,RC-20-600C,46,0.00134,8.239,6.17
RC-20,20,600,residual,RC-20-600C,47,0.00137,8.354,6.12
RC-20,20,600,residual,RC-20-600C,48,0.00139,8.296,5.95
RC-20,20,600,residual,RC-20-600C,49,0.00142,8.434,5.92
RC-20,20,600,residual,RC-20-600C,50,0.00145,8.703,5.98
RC-20,20,600,residual,RC-20-600C,51,0.00148,8.479,5.71
RC-20,20,600,residual,RC-20-600C,52,0.00151,8.71,5.75
RC-20,20,600,residual,RC-20-600C,53,0.00154,8.734,5.66
RC-20,20,600,residual,RC-20-600C,54,0.00157,8.978,5.71
RC-20,20,600,residual,RC-20-600C,55,0.0016,8.995,5.61
RC-20,20,600,residual,RC-20-600C,56,0.00163,9.18,5.62
RC-20,20,600,residual,RC-20-600C,57,0.00166,9.183,5.53
RC-20,20,600,residual,RC-20-600C,58,0.00169,9.112,5.39
RC-20,20,600,residual,RC-20-600C,59,0.00172,9.187,5.34
RC-20,20,600,residual,RC-20-600C,60,0.00175,9.404,5.37
RC-20,20,600,residual,RC-20-600C,61,0.00178,9.391,5.27
RC-20,20,600,residual,RC-20-600C,62,0.00181,9.476,5.23
RC-20,20,600,residual,RC-20-600C,63,0.00184,9.682,5.26
RC-20,20,600,residual,RC-20-600C,64,0.00187,9.718,5.2
RC-20,20,600,residual,RC-20-600C,65,0.0019,9.874,5.2
RC-20,20,600,residual,RC-20-600C,66,0.00193,9.709,5.03
RC-20,20,600,residual,RC-20-600C,67,0.00196,9.721,4.96
RC-20,20,600,residual,RC-20-600C,68,0.00199,9.87,4.96
RC-20,20,600,residual,RC-20-600C,69,0.00202,9.809,4.86
RC-20,20,600,residual,RC-20-600C,70,0.00205,9.848,4.81
RC-20,20,600,residual,RC-20-600C,71,0.00208,9.913,4.77
RC-20,20,600,residual,RC-20-600C,72,0.00211,10.129,4.81
RC-20,20,600,residual,RC-20-600C,73,0.00214,10.059,4.71
RC-20,20,600,residual,RC-20-600C,74,0.00217,10.092,4.66
RC-20,20,600,residual,RC-20-600C,75,0.0022,10.192,4.64
RC-20,20,600,residual,RC-20-600C,76,0.00223,10.137,4.55
RC-20,20,600,residual,RC-20-600C,77,0.00226,9.945,4.41
RC-20,20,600,residual,RC-20-600C,78,0.00229,10.159,4.45
RC-20,20,600,residual,RC-20-600C,79,0.00232,10.178,4.4
RC-20,20,600,residual,RC-20-600C,80,0.00234,10.145,4.33
RC-20,20,600,residual,RC-20-600C,81,0.00237,9.972,4.2
RC-20,20,600,residual,RC-20-600C,82,0.0024,9.83,4.09
RC-20,20,600,residual,RC-20-600C,83,0.00243,9.56,3.93
RC-20,20,600,residual,RC-20-600C,84,0.00246,9.255,3.76
RC-20,20,600,residual,RC-20-600C,85,0.00249,9.077,3.64
RC-20,20,600,residual,RC-20-600C,86,0.00252,9.023,3.58
RC-20,20,600,residual,RC-20-600C,87,0.00255,8.666,3.4
RC-20,20,600,residual,RC-20-600C,88,0.00258,8.485,3.29
RC-20,20,600,residual,RC-20-600C,89,0.00261,8.456,3.24
RC-20,20,600,residual,RC-20-600C,90,0.00264,8.212,3.11
RC-20,20,600,residual,RC-20-600C,91,0.00267,8.078,3.02
RC-20,20,600,residual,RC-20-600C,92,0.0027,7.721,2.86
RC-20,20,600,residual,RC-20-600C,93,0.00273,7.73,2.83
RC-20,20,600,residual,RC-20-600C,94,0.00276,7.441,2.7
RC-20,20,600,residual,RC-20-600C,95,0.00279,7.242,2.6
RC-20,20,600,residual,RC-20-600C,96,0.00282,7.134,2.53
RC-20,20,600,residual,RC-20-600C,97,0.00285,7.166,2.52
RC-20,20,600,residual,RC-20-600C,98,0.00288,6.839,2.38
RC-20,20,600,residual,RC-20-600C,99,0.00291,6.948,2.39
RC-20,20,600,residual,RC-20-600C,100,0.00294,6.372,2.17
RC-20,20,600,residual,RC-20-600C,101,0.00297,6.281,2.12
RC-20,20,600,residual,RC-20-600C,102,0.003,6.43,2.15
RC-20,20,600,residual,RC-20-600C,103,0.00303,6.319,2.09
RC-20,20,600,residual,RC-20-600C,104,0.00306,5.939,1.94
