building_id,date,post_retrofit_consumption_kwh,energy_savings_kwh,savings_percentage,cost_savings_eur,carbon_savings_kg_co2,retrofit_measures,measurement_verified,normalized_for_weather
BLD_00089,2023-10-01,659481.0,1543546.98,60.0,273252.54,407544.8,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",False,True
BLD_00089,2023-11-01,797626.31,1405401.67,60.0,221438.51,377381.9,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",False,True
BLD_00089,2023-12-01,926341.87,1276686.12,60.0,241560.93,416016.76,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",True,True
BLD_00089,2024-01-01,974449.4,1228578.59,60.0,193680.25,476983.25,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",True,True
BLD_00089,2024-02-01,1094418.55,1108609.44,60.0,171038.88,234862.72,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",False,True
BLD_00089,2024-03-01,1107183.86,1095844.13,60.0,215679.63,285571.53,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",True,True
BLD_00089,2024-04-01,954637.36,1248390.63,60.0,210914.04,380259.02,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",True,True
BLD_00089,2024-05-01,955397.63,1247630.36,60.0,229597.15,278116.91,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",False,True
BLD_00089,2024-06-01,905041.26,1297986.73,60.0,235564.24,511200.87,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",True,True
BLD_00089,2024-07-01,750415.14,1452612.84,60.0,238557.72,495232.92,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",False,True
BLD_00089,2024-08-01,752415.02,1450612.97,60.0,243434.17,302334.49,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",False,True
BLD_00089,2024-09-01,681805.81,1521222.17,60.0,251067.76,592961.17,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",True,True
BLD_00089,2024-10-01,674683.88,1528344.1,60.0,265745.24,429812.46,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",True,True
BLD_00089,2024-11-01,860796.62,1342231.36,60.0,227134.2,431388.34,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",False,True
BLD_00089,2024-12-01,903032.62,1299995.36,60.0,216581.41,428770.81,"roof_insulation, hvac_upgrade, building_controls, wall_insulation, heat_pump",True,True
BLD_00091,2023-01-01,1147913.97,866472.96,43.1,152435.1,337798.72,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2023-02-01,1235861.12,778525.82,43.1,144093.19,251211.85,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2023-03-01,1313927.28,700459.65,43.1,129215.35,194855.33,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2023-04-01,1226946.07,787440.86,43.1,147785.53,202628.11,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2023-05-01,1215944.22,798442.71,43.1,150157.13,196995.08,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2023-06-01,1203305.56,811081.38,43.1,132625.45,290774.39,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2023-07-01,1016596.18,997790.75,43.1,188538.96,328387.75,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2023-08-01,872012.12,1142374.81,43.1,210827.0,277184.63,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2023-09-01,995505.44,1018881.49,43.1,185531.22,262993.84,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2023-10-01,993137.94,1021248.99,43.1,193514.19,333486.09,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2023-11-01,1123063.59,891323.35,43.1,157912.28,329402.75,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2023-12-01,1177395.72,836991.21,43.1,147960.32,263920.51,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2024-01-01,1248232.63,766154.3,43.1,129316.92,170312.41,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2024-02-01,1474047.69,540339.25,43.1,88461.36,183228.99,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2024-03-01,1411506.81,602880.12,43.1,119578.54,197591.04,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2024-04-01,1291943.79,722443.14,43.1,126366.48,178893.96,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2024-05-01,1227629.9,786757.03,43.1,143755.92,260106.6,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2024-06-01,1087958.78,926428.15,43.1,174124.79,273817.98,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2024-07-01,1064992.44,949394.49,43.1,166237.22,258282.94,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2024-08-01,1010916.32,1003470.62,43.1,154359.03,362985.55,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2024-09-01,970884.31,1043502.62,43.1,173209.43,261734.06,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2024-10-01,1003051.22,1011335.72,43.1,162535.14,206017.43,"roof_insulation, hvac_upgrade",True,True
BLD_00091,2024-11-01,1034781.25,979605.68,43.1,177376.15,305050.94,"roof_insulation, hvac_upgrade",False,True
BLD_00091,2024-12-01,1092553.89,921833.05,43.1,139097.67,298702.2,"roof_insulation, hvac_upgrade",True,True
BLD_00093,2023-01-01,1147914.58,1582088.69,60.0,245711.89,630857.97,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2023-02-01,1303284.47,1426718.8,60.0,241799.67,554949.12,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
BLD_00093,2023-03-01,1331876.93,1398126.33,60.0,211236.4,513491.17,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
BLD_00093,2023-04-01,1358731.81,1371271.46,60.0,229215.38,322504.38,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2023-05-01,1104891.15,1625112.12,60.0,293043.3,438352.27,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
BLD_00093,2023-06-01,1098588.78,1631414.48,60.0,283895.34,492564.74,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2023-07-01,895031.29,1834971.97,60.0,336707.33,374750.74,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2023-08-01,848089.35,1881913.92,60.0,353255.42,658493.18,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2023-09-01,810949.72,1919053.55,60.0,378719.64,568164.65,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2023-10-01,844689.78,1885313.48,60.0,375858.54,593578.98,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2023-11-01,1033492.85,1696510.42,60.0,278118.13,434783.95,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2023-12-01,1002519.87,1727483.4,60.0,291887.24,544923.7,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
BLD_00093,2024-01-01,1299129.76,1430873.51,60.0,258499.65,319938.63,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2024-02-01,1299682.94,1430320.32,60.0,236040.56,543839.76,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2024-03-01,1244167.92,1485835.35,60.0,296492.41,458350.36,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
BLD_00093,2024-04-01,1407589.26,1322414.01,60.0,258246.3,334086.12,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
BLD_00093,2024-05-01,1222852.73,1507150.54,60.0,233298.48,326180.23,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2024-06-01,988806.01,1741197.26,60.0,277596.1,428504.55,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2024-07-01,1079661.85,1650341.42,60.0,297287.35,457069.25,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
BLD_00093,2024-08-01,935359.83,1794643.44,60.0,327190.72,450027.66,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2024-09-01,886523.04,1843480.22,60.0,361984.12,673641.58,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2024-10-01,942769.54,1787233.73,60.0,300009.23,665486.56,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
BLD_00093,2024-11-01,1058794.28,1671208.98,60.0,294960.13,434484.13,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",True,True
BLD_00093,2024-12-01,1086332.68,1643670.59,60.0,285944.51,429488.21,"heat_pump, building_controls, wall_insulation, hvac_upgrade, window_upgrade",False,True
