element_id,element_type,element_size,material_id,interface_refinement
1994,TETRA10,1.7216256526434228,4,1
1995,WEDGE6,1.8130557893245136,2,2
1996,WEDGE6,1.5539588316190103,5,5
1997,TETRA10,2.206946320789899,5,1
1998,HEX8,1.6028748411427882,1,1
1999,WEDGE6,1.440542258928134,1,1
2000,HEX20,1.4148125154472435,3,3
2001,HEX20,1.1191900291645902,2,3
2002,TETRA10,1.0762458465494937,1,3
2003,WEDGE6,1.973399736800141,1,1
2004,TETRA10,2.569006687083606,1,2
2005,HEX20,3.1410371211368586,4,1
2006,TETRA10,2.30540587640252,1,2
2007,WEDGE6,1.9274299656484941,4,3
2008,WEDGE6,1.8081810862560468,5,1
2009,HEX20,2.442436483439338,3,4
2010,TETRA4,1.4760790089400324,2,3
2011,TETRA4,2.830102793147486,1,3
2012,HEX8,1.6291701749765024,4,2
2013,HEX20,1.7820418631674733,1,3
2014,HEX8,1.6609823510706643,1,4
2015,HEX20,2.310738966329788,4,3
2016,WEDGE6,1.6429633062057805,1,1
2017,HEX20,1.8616140780675268,2,2
2018,TETRA10,1.143650824677554,5,1
2019,HEX8,1.5556912938807659,3,4
2020,HEX20,2.257206748945997,1,3
2021,HEX8,1.279558420840276,4,2
2022,HEX20,1.6354984191451463,2,3
2023,TETRA4,1.6290823283005909,1,3
2024,HEX8,1.3835811255458177,5,1
2025,WEDGE6,2.2377496497460503,5,2
2026,WEDGE6,1.9126325108204456,4,2
2027,HEX20,2.161118981060429,1,3
2028,WEDGE6,2.26018097693928,1,1
2029,WEDGE6,1.6641381793493273,1,3
2030,HEX8,2.6437239146943052,5,2
2031,HEX20,1.1446005180396444,1,1
2032,HEX8,1.57611924172733,1,1
2033,HEX20,1.7240666290384374,1,1
2034,WEDGE6,0.9784504237198062,1,1
2035,HEX20,2.5204782340885044,4,2
2036,HEX20,1.2705616204221573,5,2
2037,TETRA10,1.6827205423961213,3,1
2038,HEX20,2.0677213576746647,4,2
2039,TETRA10,3.3050519552604958,1,4
2040,HEX8,1.0005258958921537,3,3
2041,TETRA10,1.9717326090419296,2,3
2042,HEX8,1.5177388900732431,3,3
2043,HEX20,2.00248550099758,4,1
2044,HEX8,2.1841578153469907,5,1
2045,WEDGE6,1.8691224278972087,4,5
2046,HEX20,1.688448767539075,5,3
2047,TETRA10,1.200703653873873,5,2
2048,TETRA4,1.226558569688268,5,2
2049,HEX20,2.0994432402519063,2,3
2050,WEDGE6,1.2741114602628167,3,3
2051,HEX8,1.8731531204966467,4,1
2052,TETRA10,2.436785346892689,4,2
2053,TETRA10,1.1170295937611912,5,2
2054,WEDGE6,2.439422952654799,2,3
2055,WEDGE6,2.414480514951145,2,4
2056,HEX20,1.827174547746977,1,2
2057,TETRA4,1.370807057264211,2,1
2058,TETRA4,1.9341179618490805,5,4
2059,HEX8,1.5629890343398052,5,1
2060,TETRA10,1.3331885177703124,3,4
2061,HEX20,1.718529190699592,5,2
2062,TETRA10,1.2677940870011248,3,1
2063,HEX20,1.1562798431695602,2,3
2064,WEDGE6,1.4007690781620061,1,1
2065,HEX8,0.98386467799801,4,3
2066,WEDGE6,2.3623471443172797,5,3
2067,TETRA10,1.9251765974315769,2,3
2068,HEX8,1.2735941487237934,5,1
2069,HEX20,1.4149429553985164,3,2
2070,HEX20,2.07015608434838,2,3
2071,HEX8,2.415555651971211,4,4
2072,WEDGE6,1.7026174545572708,3,3
2073,HEX8,1.525896959726501,2,2
2074,WEDGE6,1.0099025161131796,4,2
2075,HEX8,1.497158377960766,3,2
2076,WEDGE6,1.1718292459564057,4,3
2077,TETRA4,1.1615414121874426,2,3
2078,HEX8,2.3867073848244775,3,5
2079,WEDGE6,1.591823153472854,1,3
2080,TETRA10,1.719825907259615,5,1
2081,TETRA10,1.8625924068891468,1,3
2082,HEX8,1.5629420678864043,4,3
2083,HEX8,1.6826110726560704,2,3
2084,HEX20,1.6583659902287318,5,4
2085,WEDGE6,1.4507451340679436,2,2
2086,HEX8,1.7899272162401105,4,2
2087,TETRA10,1.6055848891665847,2,1
2088,TETRA10,1.6930302376313384,3,2
2089,TETRA10,1.6507730983443785,3,2
2090,WEDGE6,2.964401918006134,4,4
2091,TETRA4,2.2187190661118623,2,4
2092,HEX8,2.0808222562931618,4,3
2093,TETRA4,1.8984106164696222,5,1
2094,WEDGE6,1.8735487048910222,2,4
2095,HEX8,1.5148963536996716,3,2
2096,HEX20,2.307610824785658,1,1
2097,HEX8,1.8199123505525137,3,1
2098,HEX8,1.964253479907947,2,3
2099,HEX8,1.5096247997780365,2,1
2100,HEX8,1.2696835258271693,2,1
2101,HEX8,2.3178952906503167,2,2
2102,WEDGE6,1.7138849012101214,5,4
2103,HEX8,1.428004430843054,1,3
2104,WEDGE6,1.8273135343267246,3,4
2105,HEX8,1.5976138310324712,5,3
2106,HEX8,2.624753681597608,4,2
2107,WEDGE6,1.4816764723749227,2,4
2108,HEX8,1.8849768175907125,3,2
2109,TETRA10,2.2843692649655054,4,1
2110,HEX8,2.0072752938795153,1,2
2111,HEX20,1.9399356628435673,3,3
2112,WEDGE6,1.4161815365900605,5,4
2113,HEX8,1.7075897716794346,4,1
2114,HEX8,1.8934844127899444,3,2
2115,WEDGE6,1.734730283107201,5,3
2116,TETRA4,2.5716592682480766,2,5
2117,TETRA10,1.5687257337943379,3,3
2118,TETRA10,1.665335088822517,2,2
2119,HEX8,3.5784864604246587,4,1
2120,WEDGE6,2.115046391314522,4,3
2121,HEX20,1.2331345692342057,4,2
2122,HEX8,1.9143668074706364,2,3
2123,TETRA10,2.091585334324648,2,4
2124,HEX8,1.2964655038171835,5,2
2125,WEDGE6,1.5063698467906834,3,3
2126,HEX20,1.1532815641550194,5,3
2127,TETRA4,1.8005618199571707,2,1
2128,HEX20,1.013604311521374,3,2
2129,HEX8,1.3014900227833959,4,2
2130,TETRA10,1.0887919309618561,5,1
2131,WEDGE6,1.8194976729934034,5,1
2132,HEX8,1.489419035405452,5,4
2133,TETRA4,1.8573705870573527,2,2
2134,WEDGE6,0.9506720568441478,3,1
2135,WEDGE6,1.3042332692362488,4,1
2136,WEDGE6,2.0895579665835293,2,1
2137,HEX8,1.1676524961462023,4,2
2138,TETRA4,2.240691461686918,1,1
2139,HEX8,1.5751171184596917,1,1
2140,WEDGE6,1.2826990339769393,4,1
2141,WEDGE6,1.30745157662773,1,2
2142,TETRA10,1.7582010963290087,3,3
2143,HEX20,3.184949257098173,3,1
2144,HEX8,3.726010814786291,2,5
2145,TETRA4,1.1045300274298437,4,1
2146,WEDGE6,2.017398181236914,2,1
2147,HEX8,2.7182678727198883,3,2
2148,HEX20,1.1347692014889716,3,2
2149,HEX8,1.3669760809815195,3,1
2150,HEX20,1.798942001541569,5,3
2151,HEX8,1.6690642039363932,1,2
2152,TETRA10,1.0883455164477405,2,1
2153,HEX8,2.0633561245554266,2,1
2154,TETRA10,1.878303135938386,3,4
2155,HEX20,2.1867403006393187,5,4
2156,WEDGE6,1.9347874403512808,2,1
2157,WEDGE6,1.9314297340443771,2,1
2158,HEX8,1.6630928349996612,5,2
2159,TETRA4,2.369348894334111,3,2
2160,HEX8,1.1072520135815118,5,2
2161,TETRA10,1.1859546650409996,1,2
2162,TETRA10,2.291013667262149,2,1
2163,HEX20,1.514565146234563,1,1
2164,HEX8,1.2557606395112952,2,2
2165,HEX20,2.124085430170889,1,4
2166,TETRA4,2.019052805941297,2,1
2167,WEDGE6,0.9077752131731329,3,3
2168,WEDGE6,2.023102849756707,4,4
2169,HEX8,1.3643954005656065,5,3
2170,HEX20,1.9101490911025019,2,3
2171,HEX20,1.61039148716822,5,2
2172,TETRA4,1.9821761634573902,2,2
2173,HEX20,1.6433066618968561,4,2
2174,TETRA10,1.1340701037810212,3,3
2175,TETRA10,1.0172565210581033,3,2
2176,TETRA10,1.1007997469447004,5,2
2177,HEX8,1.1805909464830455,4,1
2178,TETRA10,1.8804569226105945,5,2
2179,TETRA10,2.1991292252532215,3,1
2180,WEDGE6,1.5017267472557574,1,1
2181,HEX8,1.2600264098655942,5,3
2182,TETRA10,1.663870715362025,2,1
2183,TETRA4,0.9120330783125707,3,2
2184,TETRA10,1.985325453219048,2,4
2185,HEX8,1.6137286427761972,4,1
2186,HEX20,1.6855898169215826,3,2
2187,WEDGE6,1.4035593326701303,3,2
2188,WEDGE6,1.367304639334454,5,2
2189,HEX8,1.0051986915711488,5,2
2190,TETRA10,2.1390413458960267,2,3
2191,TETRA4,1.1296470628183188,5,1
2192,TETRA10,1.3281022840058436,1,1
2193,TETRA10,1.2406663553345483,3,3
2194,TETRA4,2.116685921011851,4,1
2195,WEDGE6,1.3836227438247986,3,3
2196,TETRA10,2.2012420826821377,2,3
2197,HEX20,1.9637956412514146,5,1
2198,HEX20,1.2419761115397108,3,1
2199,HEX8,1.5994429623953315,5,3
2200,HEX8,0.9910681500684944,2,2
2201,TETRA4,1.8586486582883535,5,3
2202,TETRA4,1.3544281671822536,4,1
2203,HEX8,1.2009986008450924,2,3
2204,TETRA10,1.5187255542940834,3,4
2205,WEDGE6,1.4344539788836848,3,1
2206,HEX20,1.7946272437874047,4,2
2207,TETRA4,2.9153091762282703,1,2
2208,HEX8,2.451647351356862,5,1
2209,HEX20,1.1524473925344736,3,2
2210,TETRA4,2.6132026676379114,4,1
2211,TETRA4,1.672031647451644,5,1
2212,TETRA10,0.7687850965756401,2,1
2213,TETRA4,1.5400984482303726,4,2
2214,WEDGE6,1.0331212738082292,2,2
2215,TETRA4,1.4456750578743611,2,5
2216,WEDGE6,2.9228961634466875,2,1
2217,TETRA10,1.1127769273103683,5,1
2218,WEDGE6,1.103000496490987,1,1
2219,HEX20,1.600756493251082,2,2
2220,TETRA4,1.2900778068995755,3,1
2221,HEX8,1.5270310466770798,5,2
2222,HEX8,1.7033716224055566,5,1
2223,WEDGE6,1.0573909776808155,2,2
2224,TETRA10,1.7656383417174712,3,4
2225,WEDGE6,1.3121296735747108,4,2
2226,WEDGE6,2.274248696918523,5,5
2227,WEDGE6,1.2686254233225982,2,1
2228,HEX20,1.3319243425300875,2,1
2229,HEX20,1.246869794820726,1,2
2230,WEDGE6,1.456024671543001,1,1
2231,TETRA10,1.069971495908008,4,1
2232,TETRA4,1.9282988661606326,4,3
2233,HEX8,1.4075160642454851,4,1
2234,HEX20,2.1034213825990546,4,4
2235,TETRA4,1.6779527924100521,2,4
2236,HEX20,2.7556759787106246,2,3
2237,HEX20,1.5258623217518594,2,3
2238,HEX20,1.480931621320651,3,1
2239,WEDGE6,1.9671155444730775,4,1
2240,WEDGE6,0.8843337527243947,3,1
2241,HEX20,1.4277299210667833,5,1
2242,HEX20,1.6062945199924086,5,1
2243,HEX8,2.048948376332277,2,3
2244,TETRA4,2.1795411971625764,5,1
2245,TETRA4,2.3065012707573045,2,1
2246,TETRA10,1.5090532510985235,4,2
2247,TETRA10,1.3217815545407505,3,1
2248,TETRA10,1.6780947580152672,2,1
2249,WEDGE6,1.5222109659368632,1,1
2250,WEDGE6,0.9975312253918535,1,3
2251,HEX8,1.731865668847065,4,2
2252,WEDGE6,1.252980549884563,3,2
2253,TETRA10,1.53982339197565,2,5
2254,HEX20,1.511992859538631,4,4
2255,TETRA10,3.1344831719568154,3,1
2256,HEX8,2.1594206953952444,1,3
2257,HEX20,1.9982827907539051,2,4
2258,WEDGE6,2.206904709304613,3,2
2259,HEX20,1.4861581432470743,5,2
2260,HEX8,1.1352211151521225,2,1
2261,WEDGE6,0.8621971024214183,5,1
2262,TETRA4,1.9391961999582186,4,3
2263,TETRA10,1.946811340378219,3,4
2264,TETRA10,1.3126148645147295,3,4
2265,HEX8,1.3618743940262286,3,2
2266,HEX8,1.2965049604347023,3,2
2267,TETRA10,1.2972762019823694,2,2
2268,HEX20,1.4172008066758646,5,3
2269,TETRA4,1.8236283968069709,5,1
2270,TETRA4,2.2673701197859684,4,1
2271,HEX8,1.6370296054224325,4,1
2272,HEX8,2.4106741221700703,3,4
2273,HEX20,3.3582607763598364,1,1
2274,HEX8,1.8586118884635656,1,2
2275,TETRA4,1.6185517476501994,3,1
2276,TETRA10,0.8204692383899657,5,3
2277,TETRA4,1.9762821979020284,4,5
2278,HEX20,1.6799187136720222,2,2
2279,TETRA10,1.6926041892848092,1,4
2280,TETRA10,1.5421554298943028,4,3
2281,TETRA4,1.4471038602794661,1,2
2282,TETRA10,1.2217621544766546,5,4
2283,TETRA10,2.1006846147095395,5,2
2284,HEX8,0.7314871543011016,3,3
2285,TETRA10,1.8832890699871863,3,2
2286,HEX20,1.0463187799674225,1,1
2287,TETRA10,2.419886787947489,1,4
2288,HEX8,1.4921104943271455,4,1
2289,WEDGE6,1.9500175946402178,3,1
2290,WEDGE6,1.7461450568861052,5,1
2291,HEX20,2.3593941807447356,4,1
2292,HEX20,2.867652087178705,4,1
2293,TETRA10,2.3345474350759523,2,2
2294,TETRA10,1.9849405397808784,5,4
2295,WEDGE6,1.5141692980998387,4,1
2296,WEDGE6,1.9071542402594093,2,4
2297,TETRA4,2.2447086153591305,3,1
2298,WEDGE6,1.4684298623130492,5,1
2299,WEDGE6,1.6828413120406698,3,2
2300,HEX20,1.311623007633564,2,3
2301,TETRA4,2.1384520016719804,5,1
2302,TETRA4,1.9162978777941648,1,1
2303,TETRA10,1.1262162187820448,1,3
2304,TETRA10,1.824620288972149,1,5
2305,TETRA4,1.5548214099130397,4,1
2306,TETRA4,1.7128400976061413,1,2
2307,TETRA10,1.3363526405085844,4,3
2308,HEX20,2.4479840398363533,4,2
2309,HEX20,1.3545677320741663,2,4
2310,HEX20,3.1194634110839266,1,4
2311,HEX20,1.7244813514006658,5,5
2312,TETRA10,1.5097344695246278,4,2
2313,HEX8,1.8864263327894202,2,3
2314,WEDGE6,1.8089288911987096,4,4
2315,WEDGE6,2.985863836152191,5,1
2316,WEDGE6,1.8953285178373172,5,3
2317,WEDGE6,0.9452455869744302,1,1
2318,TETRA10,1.3630038415592514,4,1
2319,HEX8,2.102436026936042,5,1
2320,TETRA10,1.5649722401692907,3,2
2321,HEX8,1.4181797099109692,5,3
2322,TETRA10,1.3483329758216407,5,1
2323,TETRA4,1.2510743931290105,4,1
2324,HEX8,1.7795843789666423,5,1
2325,WEDGE6,1.3504906478339762,2,2
2326,HEX8,2.468075269427963,5,1
2327,HEX20,1.2857339906808316,3,3
2328,HEX8,1.1154827550789108,5,2
2329,HEX20,1.639339220000899,1,3
2330,HEX20,0.8952180778351998,4,2
2331,TETRA4,0.8010489655443187,3,4
2332,HEX8,1.988518726953372,2,1
2333,TETRA4,1.6759914055123961,5,3
2334,WEDGE6,0.8817054461138498,5,2
2335,HEX8,1.6942639449655792,2,2
2336,TETRA10,1.5105575207372473,5,3
2337,TETRA10,1.0439589741699693,1,1
2338,TETRA10,2.0531329803230682,3,1
2339,HEX20,2.600099602594362,5,2
2340,TETRA10,2.9373064520131953,2,1
2341,WEDGE6,1.818590416730116,2,2
2342,HEX8,1.6598512291526426,3,3
2343,HEX8,2.807399845415524,1,1
2344,HEX20,1.778375517536756,3,3
2345,HEX20,1.4885508339482327,5,1
2346,HEX20,1.3542120678142893,1,1
2347,WEDGE6,1.9466740016885167,1,1
2348,HEX8,1.0090493067366608,2,1
2349,TETRA4,2.3346839381660494,1,3
2350,HEX20,1.0862999361283328,5,3
2351,TETRA10,1.2784731391858495,5,1
2352,TETRA4,1.808966101476789,5,4
2353,TETRA4,2.7834255503099565,4,4
2354,HEX20,1.5210757972194124,1,3
2355,TETRA10,1.2029218520522516,1,1
2356,HEX20,2.271033198241349,5,2
2357,HEX20,1.4444378037407881,2,1
2358,TETRA10,0.9962485715068766,1,2
2359,TETRA4,1.9775056446090284,4,1
2360,TETRA4,1.5423897164089448,1,1
2361,TETRA10,1.5323484605512043,3,3
2362,TETRA4,2.0567322838497777,4,3
2363,WEDGE6,2.113411617903927,2,4
2364,HEX20,1.3159298266999715,4,1
2365,WEDGE6,1.7103572007381163,4,3
2366,WEDGE6,1.033045983225823,1,2
2367,WEDGE6,1.5263264027640433,4,2
2368,HEX8,1.2671067427037699,5,3
2369,HEX8,1.5479166470347632,4,4
2370,WEDGE6,1.4580570948798317,1,3
2371,HEX20,1.5611788403618196,5,3
2372,WEDGE6,0.9985748644694563,2,2
2373,WEDGE6,1.1102802615672422,3,2
2374,HEX8,1.5449048289307148,4,3
2375,WEDGE6,2.581385117770111,5,3
2376,HEX20,2.053626387545348,5,5
2377,HEX20,1.8779832384015276,2,2
2378,WEDGE6,1.3790086644050792,2,1
2379,HEX20,1.2418921186329965,3,4
2380,WEDGE6,1.9885427704565162,3,1
2381,HEX8,1.1624238578585775,1,2
2382,WEDGE6,2.6901013513347776,3,3
2383,TETRA4,1.627388996886374,3,2
2384,HEX8,3.017347544485187,5,3
2385,HEX20,2.7483694495505837,4,3
2386,HEX20,1.8708463168784228,4,1
2387,HEX8,1.8487414723640156,3,2
2388,TETRA4,1.358658558668526,1,2
2389,HEX8,2.4512735371207874,1,2
2390,TETRA10,1.470474220627512,4,2
2391,TETRA4,0.9935010355152908,2,5
2392,HEX8,2.3307189678745766,5,4
2393,TETRA10,1.9420174508236931,3,3
2394,WEDGE6,1.4127226297574458,5,1
2395,TETRA4,1.7851186402925492,3,1
2396,WEDGE6,1.6649828282828285,3,4
2397,TETRA10,2.568870410624394,4,2
2398,HEX20,1.2188553944169123,5,1
2399,HEX20,2.5779670239159347,5,3
2400,HEX20,2.4572512609385884,2,1
2401,WEDGE6,1.3605024852249068,2,4
2402,TETRA4,1.870438364912754,5,1
2403,WEDGE6,1.9431964324577378,2,1
2404,WEDGE6,4.029304804873501,2,3
2405,HEX20,1.3044482927641214,3,2
2406,WEDGE6,0.9252904702580634,4,1
2407,TETRA10,0.9020924050582813,3,1
2408,HEX8,1.756545437211534,2,1
2409,HEX8,2.242128826438432,3,1
2410,HEX8,1.2625429177622278,3,1
2411,HEX20,1.5567879567200202,1,2
2412,HEX20,1.4436117592084385,3,3
2413,HEX8,1.1700976257055202,3,3
2414,TETRA4,1.975835153587243,4,1
2415,HEX8,0.9762752458067022,5,3
2416,WEDGE6,1.9965677498432441,1,2
2417,HEX8,1.4490825417977387,1,1
2418,HEX8,2.2152756923276,1,3
2419,TETRA4,1.7363066839600425,1,1
2420,HEX20,1.035549626107143,4,1
2421,HEX20,1.8108659237847617,5,1
2422,WEDGE6,1.469781006530571,4,2
2423,HEX8,2.2885318523500566,1,3
2424,TETRA10,2.050800046160023,5,3
2425,WEDGE6,2.323647956962686,4,2
2426,HEX20,1.4864974466565302,5,2
2427,TETRA4,1.2525450383262522,4,1
2428,HEX20,1.6415241664294697,5,3
2429,HEX20,2.0542760007394496,4,2
2430,TETRA4,1.2366795876852201,1,2
2431,HEX8,1.8087317254539843,1,3
2432,HEX8,1.8455958048933234,1,1
2433,HEX20,2.4908095781912554,4,1
2434,WEDGE6,1.2060070768401772,5,2
2435,TETRA10,1.9112130824631688,5,2
2436,WEDGE6,1.4225119787683442,2,4
2437,WEDGE6,1.3144868089740902,3,1
2438,HEX20,2.952718750540146,1,1
2439,HEX20,1.8843758049079238,1,4
2440,TETRA10,2.6145190477343228,1,4
2441,TETRA10,1.3176962408191193,2,1
2442,TETRA10,2.72638499013433,2,5
2443,HEX20,1.4589495364936997,2,4
2444,HEX20,2.092806429908975,1,2
2445,WEDGE6,1.2416633517075766,5,3
2446,HEX20,1.1949777464782736,1,2
2447,HEX8,1.6356259497649277,2,2
2448,HEX8,2.623978855279796,2,1
2449,TETRA10,2.4088367000913737,3,3
2450,HEX20,1.720122375450953,4,1
2451,HEX8,1.4964051557314835,3,1
2452,WEDGE6,1.8139942937653275,3,1
2453,TETRA4,1.20246416120367,1,5
2454,WEDGE6,1.7194459423379997,4,2
2455,TETRA4,1.6722948113537104,4,3
2456,WEDGE6,1.6745169925697032,1,2
2457,HEX8,1.8952223482714199,5,1
2458,HEX20,2.0909373354250897,1,1
2459,TETRA4,0.8049030844708598,5,2
2460,HEX20,1.2849639338500285,5,1
2461,HEX20,1.354369342123003,4,1
2462,HEX8,1.5722354330655133,1,3
2463,TETRA10,1.6143376218457124,1,3
2464,TETRA10,1.9942142491472081,4,1
2465,TETRA4,1.8159393625271656,3,3
2466,HEX8,2.361917054747416,1,2
2467,HEX20,1.5067504307535555,2,3
2468,WEDGE6,1.344808310775176,2,1
2469,WEDGE6,1.580952649791163,1,1
2470,TETRA4,1.6635202744592263,5,1
2471,TETRA4,1.6986388917638873,4,1
2472,TETRA4,1.5268608834970152,5,4
2473,HEX8,2.283581542464302,2,2
2474,WEDGE6,2.215754906074316,2,3
2475,HEX8,2.28478281595776,4,1
2476,HEX8,1.226294620272687,2,1
2477,HEX20,2.049087903508212,3,3
2478,HEX8,2.669074595309765,2,2
2479,HEX8,2.306713707192376,5,3
2480,HEX20,1.4132674786977215,5,3
2481,TETRA10,1.492507478576454,3,4
2482,HEX20,1.0294843377286906,5,5
2483,TETRA4,2.4248478056135276,5,5
2484,TETRA10,1.229981907885769,5,2
2485,WEDGE6,1.4279640604648303,1,3
2486,HEX8,1.9496849564228373,3,1
2487,TETRA10,1.721773357584458,3,4
2488,WEDGE6,1.8392416513522973,2,2
2489,HEX20,1.3869536897523547,3,1
2490,HEX20,1.1301802947382182,4,1
2491,TETRA4,1.7591717881252924,3,4
2492,TETRA4,1.2660136926747034,4,1
2493,TETRA10,1.9273264968166632,5,2
2494,HEX8,1.2617581000432343,4,4
2495,HEX20,1.5764246656671215,1,2
2496,TETRA10,2.7587912466715996,5,2
2497,TETRA10,1.7603308537204205,4,1
2498,TETRA10,1.296975035222782,5,4
2499,TETRA4,1.915021759414894,1,1
2500,HEX20,1.58003244016192,5,1
2501,TETRA4,1.3013635812438176,5,2
2502,TETRA4,1.6608081401449213,3,3
2503,TETRA10,2.391818740242055,2,3
2504,WEDGE6,1.9762387682682325,4,4
2505,WEDGE6,1.5611207794015276,2,3
2506,WEDGE6,1.1458603563448149,1,4
2507,TETRA10,2.0550499724064384,1,1
2508,HEX8,1.9029273850445327,5,2
2509,HEX20,1.012142666194488,2,4
2510,TETRA10,1.0571262135494641,4,1
2511,TETRA10,2.6427379458188707,4,1
2512,TETRA4,1.814877554766984,5,1
2513,WEDGE6,1.085778483382963,4,2
2514,TETRA10,2.318819837909683,3,1
2515,HEX8,2.3749113293252853,2,1
2516,HEX20,1.332504881128271,1,3
2517,HEX8,1.2500804255140987,4,2
2518,TETRA10,1.6885228867050426,4,4
2519,TETRA10,1.7298435265643881,4,2
2520,TETRA4,1.5723030481624576,5,1
2521,HEX8,1.1951057018719902,1,1
2522,TETRA4,1.4836251463460035,2,2
2523,HEX8,1.4516524456269746,4,3
2524,WEDGE6,1.0550930073853948,3,1
2525,WEDGE6,2.2199111906329727,5,3
2526,HEX8,1.199114601532206,2,2
2527,TETRA4,2.4395123291940393,4,1
2528,WEDGE6,1.7263535295537507,2,2
2529,TETRA10,1.3598858383468284,5,2
2530,HEX20,1.8520200439060372,3,1
2531,TETRA4,1.5842486980932542,4,1
2532,HEX8,2.452876639442249,3,4
2533,HEX20,3.1152293155567254,5,2
2534,HEX20,1.8547523309931075,3,5
2535,TETRA10,1.5626275300121075,5,4
2536,TETRA4,2.666722212009572,3,1
2537,HEX20,1.5504938498680791,2,1
2538,TETRA4,1.4077034960489438,2,1
2539,TETRA10,2.3849258613938575,5,3
2540,HEX8,2.1209661015770687,2,2
2541,HEX20,1.4130810544463763,3,2
2542,HEX20,1.8120849309462774,3,4
2543,HEX20,1.4871094585262956,4,3
2544,TETRA4,1.9763839678521313,5,1
2545,HEX20,1.9180417327864256,2,3
2546,TETRA4,1.1235832248197348,5,3
2547,WEDGE6,1.6693206658815218,2,4
2548,WEDGE6,1.0564393309089697,4,1
2549,TETRA4,1.075939772340462,3,3
2550,WEDGE6,1.4217954562512345,3,1
2551,TETRA10,1.3784204427003006,1,1
2552,TETRA10,0.9871646559687006,5,3
2553,WEDGE6,1.154909070083329,2,3
2554,HEX8,1.038278698213835,1,1
2555,TETRA4,1.3200304084509435,5,2
2556,WEDGE6,1.930645927773169,2,2
2557,TETRA4,2.5676701349745024,4,2
2558,WEDGE6,2.264446834195586,5,3
2559,TETRA10,1.877957062838528,2,4
2560,HEX8,1.846381351475371,3,2
2561,TETRA4,1.597169602282799,5,4
2562,HEX8,1.6000341223605472,2,1
2563,TETRA10,2.4976811737592914,3,1
2564,HEX20,1.984868927840765,3,2
2565,HEX20,1.75029802430062,1,1
2566,TETRA4,0.9737291822179351,2,1
2567,TETRA10,2.051419021064037,1,1
2568,TETRA4,2.059371853455578,1,2
2569,TETRA4,1.368934085737532,4,3
2570,TETRA4,1.7645795892527292,1,1
2571,HEX8,1.5839374020114239,1,2
2572,WEDGE6,1.4028806138230154,4,1
2573,TETRA10,1.864644227970974,4,4
2574,HEX8,1.192106251478134,5,2
2575,WEDGE6,3.0394084581759695,1,4
2576,TETRA4,1.9335696966448606,3,1
2577,HEX20,1.5953099042563144,4,2
2578,HEX8,2.198257144450132,2,1
2579,TETRA10,2.0857339693592905,5,2
2580,TETRA10,1.3185893044001,5,3
2581,WEDGE6,1.4168921693343863,1,4
2582,HEX8,0.8301045503539861,3,1
2583,TETRA4,1.1952671152731753,4,3
2584,WEDGE6,2.0138720456071377,2,1
2585,TETRA10,1.7419057293721771,1,1
2586,HEX8,1.4219466888385228,3,3
2587,HEX20,1.8296211567449765,1,1
2588,TETRA4,1.4055551715099623,1,1
2589,TETRA10,1.0668921522840578,5,1
2590,HEX8,1.2410721009658077,2,1
2591,HEX20,3.2821977883317506,2,1
2592,TETRA10,1.5752516132928889,2,3
2593,HEX20,1.6026939720588944,2,2
2594,TETRA10,1.9289648444362382,4,2
2595,WEDGE6,2.211449643638585,4,1
2596,WEDGE6,1.540683882407358,2,2
2597,WEDGE6,2.2998176016399383,3,5
2598,HEX8,1.5433382499477062,4,4
2599,WEDGE6,1.6434986825359594,4,3
2600,HEX8,1.4267626129366848,3,2
2601,TETRA4,2.076445217961252,2,4
2602,WEDGE6,1.0892436247209696,1,1
2603,HEX8,1.7659423364588922,4,1
2604,TETRA10,1.969283871349732,1,3
2605,HEX8,2.242437026482816,1,1
2606,HEX8,1.9423320754401447,3,1
2607,TETRA10,1.2510903644464904,2,4
2608,HEX8,1.9603601538995807,1,3
2609,TETRA10,2.0585964042426483,2,1
2610,HEX20,2.003144909039302,5,3
2611,WEDGE6,1.5344571160874867,2,3
2612,TETRA4,1.5749779836676112,3,4
2613,HEX8,2.2227298240327413,3,2
2614,TETRA10,1.6497578173941605,5,3
2615,WEDGE6,1.2383663066834711,3,3
2616,HEX8,1.458159909354401,2,2
2617,WEDGE6,2.5791169679112773,2,2
2618,HEX20,1.1017520102950984,2,2
2619,HEX8,2.4353339268216256,3,2
2620,TETRA10,1.6606995304731726,2,4
2621,HEX20,1.107740355523671,4,1
2622,HEX8,2.0910029017485985,5,1
2623,WEDGE6,1.3317835535869313,4,3
2624,HEX20,1.695768473359221,2,1
2625,TETRA10,0.9500873169781615,3,2
2626,HEX8,2.4684779052524948,5,1
2627,WEDGE6,1.5094869274326783,4,2
2628,WEDGE6,1.3715822069007153,2,4
2629,HEX20,1.7461341023583448,3,3
2630,HEX8,2.1502894156958887,2,1
2631,WEDGE6,1.55791705602802,4,4
2632,HEX20,2.130000281273379,4,1
2633,TETRA4,1.63602742721702,5,2
2634,WEDGE6,1.692899542650469,3,2
2635,HEX20,1.2966566574591425,1,4
2636,TETRA4,2.2636989221422055,2,1
2637,HEX20,2.0159956597136675,3,2
2638,WEDGE6,1.9439133762973715,1,1
2639,TETRA4,2.270644200912649,3,1
2640,HEX20,1.2034720750261065,2,4
2641,HEX8,1.6843020071609764,2,2
2642,TETRA4,2.29932943498039,5,3
