Sample_ID,Gc_YSZ_GDC,Gc_GDC_LSCF,E_YSZ_GPa,E_GDC_GPa,E_LSCF_GPa,CTE_YSZ_ppmK,CTE_GDC_ppmK,CTE_LSCF_ppmK,Delta_T_C,Sigma_mismatch_YSZ_GDC_MPa,Sigma_mismatch_GDC_LSCF_MPa,G_thermal_YSZ_GDC_Jm2,G_thermal_GDC_LSCF_Jm2,Rho_assumed,Temperature_regime
7220,4.0261,2.2705,210.71,165.42,117.09,10.262,12.437,15.97,553.1,253.52,323.21,0.0,0.0,0.5,RT
7221,4.8233,3.545,237.74,185.19,108.33,10.584,12.344,15.66,555.3,232.32,341.1,0.0,0.0,0.5,RT
7222,3.3033,1.925,203.93,178.76,122.01,10.64,12.518,15.969,567.8,217.41,350.36,0.0,0.0,0.5,RT
7223,3.8474,2.5064,221.12,206.26,117.3,10.847,12.808,13.654,544.6,236.13,95.04,0.0,0.0,0.5,RT
7224,3.681,2.4591,185.64,194.49,110.04,10.121,12.793,14.614,536.1,265.89,189.88,0.0,0.0,0.5,RT
7225,3.6498,2.8212,212.4,189.17,130.03,10.133,12.498,14.468,529.3,265.82,197.29,0.0,0.0,0.5,RT
7226,3.4092,2.4259,207.16,175.8,120.75,10.375,12.618,15.065,533.4,247.79,229.42,0.0,0.0,0.5,RT
7227,2.8296,1.6877,201.63,186.41,113.0,11.054,12.175,16.464,566.0,128.0,452.56,0.0,0.0,0.5,RT
7228,4.4995,2.3077,204.87,192.38,119.87,10.452,12.243,16.722,560.1,205.44,482.58,0.0,0.0,0.5,RT
7229,3.9766,3.5654,197.56,193.38,111.45,10.916,11.941,16.305,549.0,111.21,463.28,0.0,0.0,0.5,RT
7230,4.2682,2.0109,198.56,192.43,124.98,10.469,12.333,16.352,540.0,199.89,417.52,0.0,0.0,0.5,RT
7231,3.4325,2.7122,225.01,191.33,123.01,10.725,12.7,16.653,566.8,251.96,428.69,0.0,0.0,0.5,RT
7232,3.2442,2.3469,214.03,190.77,120.28,10.575,12.656,15.533,549.2,244.63,301.36,0.0,0.0,0.5,RT
7233,4.3911,2.0758,229.15,167.23,131.68,10.585,12.452,16.41,555.9,237.79,367.96,0.0,0.0,0.5,RT
7234,4.0557,3.1831,210.1,190.29,125.34,9.787,12.57,14.92,552.7,323.14,247.13,0.0,0.0,0.5,RT
7235,3.95,2.62,209.49,180.36,117.76,10.004,12.498,15.507,547.0,285.88,296.81,0.0,0.0,0.5,RT
7236,4.1333,3.1814,218.6,191.31,113.5,10.868,11.757,15.869,524.4,101.98,412.48,0.0,0.0,0.5,RT
7237,2.2734,1.5332,216.38,193.97,114.69,10.937,12.768,15.885,538.2,213.29,325.34,0.0,0.0,0.5,RT
7238,3.5018,2.1854,202.51,202.57,116.43,10.888,12.435,15.15,554.0,173.62,304.69,0.0,0.0,0.5,RT
7239,4.3135,2.3237,209.01,189.37,117.62,11.169,13.271,15.372,534.9,234.97,212.81,0.0,0.0,0.5,RT
7240,2.7513,2.0945,212.38,193.2,125.84,10.749,13.476,16.833,544.2,315.21,352.97,0.0,0.0,0.5,RT
7241,3.8429,2.1956,217.87,206.72,118.6,10.455,12.814,15.025,542.5,278.84,248.02,0.0,0.0,0.5,RT
7242,2.8682,1.5957,232.04,192.14,131.24,10.233,11.915,16.245,540.6,210.96,449.71,0.0,0.0,0.5,RT
7243,4.1207,2.256,200.28,207.67,136.75,10.035,12.436,15.61,551.5,265.2,363.6,0.0,0.0,0.5,RT
7244,3.6824,3.0917,206.09,189.87,112.44,10.206,12.231,15.529,552.5,230.57,346.01,0.0,0.0,0.5,RT
7245,3.7283,3.6045,200.66,186.51,124.72,10.606,12.946,14.937,540.7,253.85,200.78,0.0,0.0,0.5,RT
7246,3.7058,2.1755,213.01,179.25,113.71,9.811,12.657,15.098,545.2,330.53,238.56,0.0,0.0,0.5,RT
7247,3.4498,2.3607,222.24,176.82,127.75,11.108,12.732,15.498,546.3,197.21,267.18,0.0,0.0,0.5,RT
7248,4.9577,2.7172,196.48,186.58,126.47,10.593,12.92,16.085,558.6,255.4,329.83,0.0,0.0,0.5,RT
7249,3.0923,2.2297,231.23,174.92,118.08,10.244,12.331,15.643,546.2,263.61,316.46,0.0,0.0,0.5,RT
7250,3.4691,2.6334,222.52,176.52,112.21,10.829,12.596,15.237,549.1,215.92,255.94,0.0,0.0,0.5,RT
7251,3.1214,2.2184,209.67,193.25,125.99,10.305,13.107,15.499,550.8,323.53,254.65,0.0,0.0,0.5,RT
7252,5.5984,3.1049,192.68,192.11,128.26,10.424,12.268,14.852,544.8,193.6,270.44,0.0,0.0,0.5,RT
7253,3.6598,2.8723,193.65,170.28,130.85,9.703,13.277,15.252,539.6,373.49,181.51,0.0,0.0,0.5,RT
7254,2.7863,1.7413,200.55,188.47,117.88,10.182,12.249,15.998,547.2,226.87,386.55,0.0,0.0,0.5,RT
7255,4.1124,3.1571,220.0,188.37,126.24,10.254,12.806,15.946,565.6,317.51,334.58,0.0,0.0,0.5,RT
7256,3.468,2.0934,195.69,179.12,132.03,10.367,12.073,16.296,545.8,182.22,412.96,0.0,0.0,0.5,RT
7257,3.5885,1.8378,204.97,196.1,119.26,10.914,12.007,15.005,544.6,122.06,320.13,0.0,0.0,0.5,RT
7258,3.2124,2.7757,199.45,196.86,121.39,10.596,12.194,15.673,535.7,170.78,366.81,0.0,0.0,0.5,RT
7259,4.3315,2.7206,209.51,194.94,117.68,10.507,12.259,14.178,552.7,202.93,206.73,0.0,0.0,0.5,RT
7260,4.3926,2.187,204.68,201.0,128.08,10.606,12.705,15.889,541.1,232.51,346.27,0.0,0.0,0.5,RT
7261,5.1963,2.2893,199.51,175.31,131.09,10.641,12.33,16.2,535.9,180.6,363.59,0.0,0.0,0.5,RT
7262,4.0107,2.8902,211.99,178.28,129.62,10.376,13.053,14.464,549.2,311.72,138.12,0.0,0.0,0.5,RT
7263,3.4841,2.1981,231.56,190.19,125.64,10.598,12.611,16.306,546.4,254.7,383.95,0.0,0.0,0.5,RT
7264,3.1281,1.9179,214.16,185.92,125.51,10.8,12.393,16.025,545.2,185.99,368.21,0.0,0.0,0.5,RT
7265,3.1557,2.9975,219.74,189.93,99.37,10.763,12.254,16.298,569.8,186.69,437.68,0.0,0.0,0.5,RT
7266,4.4418,2.7123,212.74,175.58,120.36,10.615,13.446,15.019,554.8,334.18,153.19,0.0,0.0,0.5,RT
7267,3.6043,2.7082,210.26,187.89,115.01,10.941,12.592,16.085,559.0,194.02,366.89,0.0,0.0,0.5,RT
7268,3.4068,3.2396,227.63,186.07,130.77,10.293,12.878,16.027,556.5,327.54,326.08,0.0,0.0,0.5,RT
7269,3.8179,2.6073,208.22,184.88,111.09,10.394,12.928,14.143,544.2,287.24,122.24,0.0,0.0,0.5,RT
7270,2.6588,2.5497,216.74,200.67,124.22,10.44,12.479,14.991,550.4,243.26,277.42,0.0,0.0,0.5,RT
7271,3.6055,2.3647,215.95,186.07,115.77,10.616,13.03,14.445,567.0,295.64,149.27,0.0,0.0,0.5,RT
7272,3.6438,1.9953,209.75,192.8,116.25,10.438,13.124,17.029,562.8,317.06,423.83,0.0,0.0,0.5,RT
7273,3.4584,1.9736,236.56,199.36,124.03,9.835,12.946,16.12,546.2,402.05,345.6,0.0,0.0,0.5,RT
7274,3.4341,2.5503,204.7,179.35,120.87,10.406,11.969,15.237,553.9,177.27,324.6,0.0,0.0,0.5,RT
7275,3.2724,2.3483,216.07,186.24,106.39,10.543,12.834,15.439,549.7,272.12,266.69,0.0,0.0,0.5,RT
7276,4.9609,2.6367,209.93,178.81,115.96,10.324,11.851,15.193,551.8,176.96,329.71,0.0,0.0,0.5,RT
7277,4.4757,2.5906,191.36,186.45,122.02,10.886,13.02,15.903,551.4,225.15,296.38,0.0,0.0,0.5,RT
7278,3.0951,2.2115,200.6,189.34,126.04,10.391,12.582,14.754,563.1,247.43,231.59,0.0,0.0,0.5,RT
7279,3.691,2.096,215.09,180.99,128.83,10.882,13.188,15.579,566.0,280.65,244.94,0.0,0.0,0.5,RT
7280,4.6016,2.0985,210.22,200.37,131.2,10.966,12.548,14.94,537.8,178.86,257.69,0.0,0.0,0.5,RT
7281,3.0544,2.4078,227.5,180.52,112.76,10.564,12.528,16.549,543.1,242.71,394.22,0.0,0.0,0.5,RT
7282,3.5966,2.072,206.1,187.65,118.66,10.29,12.239,15.532,540.2,216.99,333.85,0.0,0.0,0.5,RT
7283,5.0039,3.6643,207.38,187.71,113.5,10.17,12.561,15.776,560.3,277.72,338.19,0.0,0.0,0.5,RT
7284,4.6604,2.5717,218.46,177.18,119.16,11.137,13.032,15.599,571.9,236.79,260.08,0.0,0.0,0.5,RT
7285,4.4333,2.4687,204.88,198.81,122.9,10.51,11.978,15.977,531.8,159.96,422.82,0.0,0.0,0.5,RT
7286,3.9564,3.1862,219.83,198.16,135.03,10.663,12.192,14.439,548.4,184.35,244.18,0.0,0.0,0.5,RT
7287,3.5742,2.8335,216.48,203.27,125.88,11.074,12.848,16.767,565.7,217.23,450.63,0.0,0.0,0.5,RT
7288,3.5067,2.3903,220.99,188.39,128.5,10.683,12.536,16.062,565.4,231.51,375.7,0.0,0.0,0.5,RT
7289,3.2301,2.0832,194.87,168.5,119.91,10.652,12.084,15.281,542.2,151.27,292.04,0.0,0.0,0.5,RT
7290,5.2198,2.9928,177.41,199.35,116.7,10.567,12.347,15.698,556.2,175.58,371.54,0.0,0.0,0.5,RT
7291,4.0718,3.0499,210.87,186.29,122.43,10.876,12.047,16.234,549.4,135.63,428.55,0.0,0.0,0.5,RT
7292,3.0802,2.3204,211.69,180.0,119.17,10.906,12.955,15.869,572.6,248.37,300.43,0.0,0.0,0.5,RT
7293,3.8446,2.8672,237.11,201.36,122.4,9.931,12.631,14.854,545.7,349.3,244.22,0.0,0.0,0.5,RT
7294,3.5091,2.7347,202.49,174.29,117.41,10.51,12.579,16.634,548.0,229.6,387.34,0.0,0.0,0.5,RT
7295,3.3889,1.8764,177.21,177.57,110.13,10.313,13.199,15.304,541.3,276.87,202.37,0.0,0.0,0.5,RT
7296,4.9664,2.2612,213.44,192.23,117.09,10.442,12.602,15.574,550.7,253.93,314.64,0.0,0.0,0.5,RT
7297,3.8051,2.153,224.48,189.49,122.5,10.505,12.616,14.771,555.6,263.29,226.85,0.0,0.0,0.5,RT
7298,3.287,2.8546,205.62,182.05,122.79,10.585,12.983,15.431,545.5,269.02,243.03,0.0,0.0,0.5,RT
7299,2.8555,2.1019,221.06,198.13,115.53,10.533,12.75,14.633,551.7,270.4,205.81,0.0,0.0,0.5,RT
7300,4.7406,3.1021,217.57,192.73,118.74,10.602,12.645,15.304,548.7,243.89,281.18,0.0,0.0,0.5,RT
7301,3.6301,2.2037,202.4,191.09,124.16,9.997,12.574,15.996,544.7,284.05,356.18,0.0,0.0,0.5,RT
7302,4.1601,3.5739,173.07,173.71,125.87,10.332,12.371,15.608,535.1,188.83,300.87,0.0,0.0,0.5,RT
7303,4.0403,3.3951,186.04,161.71,130.39,10.661,12.375,14.468,561.8,179.11,190.18,0.0,0.0,0.5,RT
7304,4.0288,2.0054,213.52,179.38,104.54,10.912,11.767,15.416,559.6,102.12,366.38,0.0,0.0,0.5,RT
7305,3.2732,1.9284,225.3,186.38,126.71,10.597,11.951,15.35,537.2,163.88,340.31,0.0,0.0,0.5,RT
7306,3.0394,1.9126,189.65,205.37,120.85,10.612,13.124,14.071,559.8,266.6,108.85,0.0,0.0,0.5,RT
7307,2.6655,1.5576,221.91,193.73,131.33,10.439,12.456,14.9,547.9,245.19,259.44,0.0,0.0,0.5,RT
7308,3.2239,2.4031,197.24,200.4,123.88,11.123,12.37,15.554,548.7,134.96,350.13,0.0,0.0,0.5,RT
7309,4.6421,2.4216,221.95,201.33,130.52,10.489,12.811,14.887,552.1,284.58,230.73,0.0,0.0,0.5,RT
7310,3.2708,2.2907,214.7,185.9,117.0,10.546,13.159,15.245,545.6,306.07,211.63,0.0,0.0,0.5,RT
7311,3.8812,1.9057,219.25,178.33,111.59,10.489,12.619,15.761,552.9,258.24,309.77,0.0,0.0,0.5,RT
7312,3.6177,2.8763,180.3,165.9,107.26,10.352,12.895,15.887,553.8,253.89,274.86,0.0,0.0,0.5,RT
7313,3.5087,2.8213,201.98,192.77,116.92,10.163,12.463,15.355,541.2,251.38,301.67,0.0,0.0,0.5,RT
7314,2.5787,2.6405,205.93,185.09,127.68,10.537,12.812,15.286,539.0,252.53,246.83,0.0,0.0,0.5,RT
7315,2.8463,2.0384,215.94,185.15,117.86,10.562,11.914,15.409,552.6,161.37,357.63,0.0,0.0,0.5,RT
7316,3.5016,2.7294,208.37,184.34,124.61,10.409,12.469,15.238,564.9,242.4,288.37,0.0,0.0,0.5,RT
7317,3.2039,2.0749,201.42,183.22,108.3,10.521,12.326,16.667,549.1,199.62,436.75,0.0,0.0,0.5,RT
7318,2.6056,2.1511,202.7,174.33,112.17,10.379,11.998,14.661,555.9,182.52,258.05,0.0,0.0,0.5,RT
7319,3.8566,2.7626,220.94,188.91,126.7,10.706,12.941,16.029,552.9,273.02,322.49,0.0,0.0,0.5,RT
7320,3.145,2.205,200.69,194.63,130.59,10.49,12.375,16.156,549.4,207.78,404.31,0.0,0.0,0.5,RT
7321,4.9653,2.7178,209.15,176.9,120.34,10.575,12.47,16.024,551.2,218.52,346.48,0.0,0.0,0.5,RT
7322,3.7211,2.1178,214.84,190.17,122.4,10.428,12.935,16.523,539.0,290.34,367.8,0.0,0.0,0.5,RT
7323,4.0228,2.4524,233.15,183.61,109.64,10.385,12.729,16.399,557.3,304.51,375.59,0.0,0.0,0.5,RT
7324,4.4852,3.0065,197.53,194.54,116.81,11.076,12.147,15.761,564.1,119.38,396.57,0.0,0.0,0.5,RT
7325,3.9625,3.883,202.64,197.05,123.3,10.344,13.004,15.173,550.4,296.65,235.26,0.0,0.0,0.5,RT
7326,4.4807,3.3293,204.76,216.03,122.99,10.833,12.695,16.056,545.2,207.9,395.8,0.0,0.0,0.5,RT
7327,3.4939,2.4312,201.88,176.46,111.0,10.807,12.625,15.422,562.9,206.62,277.81,0.0,0.0,0.5,RT
7328,3.6642,3.4338,202.42,181.88,119.69,10.511,12.832,16.403,547.3,257.18,355.42,0.0,0.0,0.5,RT
7329,3.7732,2.6846,224.24,188.76,118.31,10.343,11.696,15.168,559.6,169.75,366.83,0.0,0.0,0.5,RT
7330,4.4484,3.9472,229.92,197.52,140.34,9.952,13.209,14.642,537.5,402.43,152.12,0.0,0.0,0.5,RT
7331,3.8081,2.7872,193.38,179.86,114.35,10.623,12.368,16.868,556.8,187.94,450.65,0.0,0.0,0.5,RT
7332,3.3789,1.9332,183.85,200.59,117.41,10.023,12.962,15.897,556.9,300.98,327.88,0.0,0.0,0.5,RT
7333,3.6357,2.0879,211.52,193.3,133.76,10.672,12.292,14.834,562.5,192.77,276.4,0.0,0.0,0.5,RT
7334,3.3235,2.6069,218.31,189.14,116.95,10.658,12.642,15.111,572.2,247.79,267.19,0.0,0.0,0.5,RT
7335,4.8539,3.7719,195.05,186.4,114.14,11.313,12.941,16.227,537.3,170.58,329.13,0.0,0.0,0.5,RT
7336,6.1708,3.4722,199.77,204.66,125.67,10.4,12.262,15.695,546.4,203.29,383.85,0.0,0.0,0.5,RT
7337,3.6796,2.3806,207.62,187.75,129.87,10.908,12.795,15.051,543.6,213.02,230.24,0.0,0.0,0.5,RT
7338,3.9516,2.0866,217.18,182.4,126.36,10.208,13.0,14.594,528.8,320.58,153.81,0.0,0.0,0.5,RT
7339,3.5125,2.3315,199.01,179.3,112.58,10.705,11.94,15.987,541.5,133.14,392.89,0.0,0.0,0.5,RT
7340,4.8749,3.1164,206.8,202.35,118.8,10.845,12.34,15.825,559.2,172.92,394.37,0.0,0.0,0.5,RT
7341,4.0333,2.2351,203.86,180.5,116.38,10.581,13.149,16.64,547.5,286.66,344.93,0.0,0.0,0.5,RT
7342,3.4864,1.5984,210.11,197.51,115.92,10.64,12.259,15.125,537.4,182.77,304.26,0.0,0.0,0.5,RT
7343,3.3193,2.495,196.25,186.68,111.38,10.854,12.83,15.782,545.9,211.76,300.84,0.0,0.0,0.5,RT
7344,3.275,2.2038,201.89,196.99,125.95,10.691,13.409,15.27,562.5,308.62,206.23,0.0,0.0,0.5,RT
7345,4.3655,2.5001,208.09,206.85,117.64,10.408,12.098,15.255,545.9,192.05,356.44,0.0,0.0,0.5,RT
7346,4.0353,2.78,216.38,182.0,129.78,10.391,13.28,15.948,559.0,349.45,271.47,0.0,0.0,0.5,RT
7347,3.2247,2.1942,220.0,182.39,110.6,10.553,12.012,15.371,542.0,173.98,332.12,0.0,0.0,0.5,RT
7348,4.9022,2.2728,219.58,195.59,114.85,10.05,11.761,15.328,550.0,206.63,383.75,0.0,0.0,0.5,RT
7349,3.5522,2.3468,210.4,182.94,115.44,10.326,12.612,15.394,562.1,270.3,286.17,0.0,0.0,0.5,RT
7350,4.856,3.3809,201.97,201.33,112.63,10.865,12.575,15.603,552.1,190.72,336.55,0.0,0.0,0.5,RT
7351,4.2578,2.3483,230.59,198.28,117.82,10.388,12.454,15.566,567.6,270.41,350.24,0.0,0.0,0.5,RT
7352,4.2232,2.8032,227.13,190.76,118.2,10.677,13.079,15.632,550.4,300.25,268.04,0.0,0.0,0.5,RT
7353,3.8904,3.2159,201.03,199.14,125.55,10.453,12.89,15.047,560.5,274.58,240.77,0.0,0.0,0.5,RT
7354,3.2486,2.0876,218.52,185.7,131.42,10.704,12.13,15.142,539.6,168.16,301.78,0.0,0.0,0.5,RT
7355,3.4121,2.1492,241.91,173.12,102.68,11.044,12.582,14.931,536.2,199.45,218.07,0.0,0.0,0.5,RT
7356,2.688,2.4759,217.43,184.25,117.35,10.655,12.056,16.152,559.2,170.39,421.95,0.0,0.0,0.5,RT
7357,3.7055,2.5544,192.55,198.46,115.02,10.459,13.064,15.421,547.0,274.32,255.89,0.0,0.0,0.5,RT
7358,4.6983,2.2547,207.3,195.63,120.64,10.299,12.289,14.203,562.9,232.16,210.84,0.0,0.0,0.5,RT
7359,3.4178,2.9717,177.79,209.82,127.76,10.023,12.413,15.052,540.9,229.84,299.51,0.0,0.0,0.5,RT
7360,3.3345,1.5117,212.36,203.79,95.42,10.93,12.904,15.893,550.9,230.91,335.48,0.0,0.0,0.5,RT
7361,2.8376,2.4687,216.39,183.15,127.57,10.081,12.745,15.493,554.4,319.56,279.0,0.0,0.0,0.5,RT
7362,3.7494,2.6145,189.64,174.67,114.43,10.48,12.582,15.712,544.2,216.94,297.45,0.0,0.0,0.5,RT
7363,4.3264,3.3279,196.61,202.11,140.32,10.345,13.136,16.133,550.5,302.04,333.55,0.0,0.0,0.5,RT
7364,3.7927,3.1328,212.36,203.59,109.35,10.53,13.376,15.643,561.3,339.31,258.98,0.0,0.0,0.5,RT
7365,4.0271,2.1227,218.25,187.12,111.48,10.492,12.961,15.363,548.6,295.68,246.57,0.0,0.0,0.5,RT
7366,3.9466,2.7572,235.51,195.05,102.06,10.15,11.734,15.355,552.9,206.23,390.44,0.0,0.0,0.5,RT
7367,4.7248,2.7785,209.92,189.64,141.13,10.119,13.342,15.423,558.3,377.66,220.33,0.0,0.0,0.5,RT
7368,3.4943,1.9938,231.54,184.23,111.93,10.509,12.253,16.416,540.1,218.09,414.24,0.0,0.0,0.5,RT
7369,2.8879,2.2789,220.16,181.05,121.08,10.252,12.005,16.178,538.8,207.96,407.05,0.0,0.0,0.5,RT
7370,3.9653,2.8402,208.54,188.67,122.09,10.787,12.775,16.663,550.7,228.28,403.93,0.0,0.0,0.5,RT
7371,4.5685,2.7302,202.0,184.61,107.45,10.737,12.306,15.695,538.0,170.54,336.63,0.0,0.0,0.5,RT
7372,2.5365,2.0981,219.11,202.45,130.85,10.862,11.882,15.267,560.6,125.28,384.19,0.0,0.0,0.5,RT
7373,4.0938,2.3958,206.19,212.72,123.54,10.983,13.009,14.867,544.5,227.49,215.26,0.0,0.0,0.5,RT
7374,3.9515,2.5604,195.52,193.74,124.3,10.194,12.524,15.786,553.4,252.05,349.79,0.0,0.0,0.5,RT
7375,4.2511,2.7332,207.24,195.46,123.83,10.836,12.549,15.002,556.8,197.67,267.03,0.0,0.0,0.5,RT
7376,3.9147,2.7324,224.67,185.88,119.36,10.492,12.315,14.215,540.6,221.42,190.97,0.0,0.0,0.5,RT
7377,3.4023,2.1258,206.09,203.68,117.81,10.732,12.69,16.361,539.8,217.76,403.65,0.0,0.0,0.5,RT
7378,4.5741,3.5715,220.01,202.05,117.04,10.455,12.194,15.421,550.7,210.72,359.04,0.0,0.0,0.5,RT
7379,4.1416,2.4639,212.6,187.32,105.49,9.874,12.554,15.572,564.4,321.56,319.04,0.0,0.0,0.5,RT
7380,4.2083,2.4206,229.86,194.24,109.89,10.435,12.946,15.336,565.8,326.42,262.67,0.0,0.0,0.5,RT
7381,4.1051,1.882,203.41,193.97,133.6,10.425,12.69,15.617,544.0,250.6,308.78,0.0,0.0,0.5,RT
7382,4.0361,2.64,207.71,199.7,109.38,10.456,12.514,15.407,546.0,233.44,315.4,0.0,0.0,0.5,RT
7383,3.371,2.6893,214.25,208.87,143.15,10.321,11.647,14.704,543.7,154.45,347.14,0.0,0.0,0.5,RT
7384,3.9754,3.865,218.76,190.23,110.13,10.831,13.139,14.996,537.3,271.23,189.9,0.0,0.0,0.5,RT
7385,5.034,2.1691,219.77,194.46,124.06,10.761,12.315,14.917,557.2,190.32,281.94,0.0,0.0,0.5,RT
7386,3.0043,2.2885,213.14,200.2,127.53,10.661,12.551,15.398,572.7,230.76,326.38,0.0,0.0,0.5,RT
7387,3.7957,1.9286,214.6,193.95,123.13,10.67,12.975,14.658,549.4,271.7,179.33,0.0,0.0,0.5,RT
7388,4.7957,3.1122,211.62,204.3,123.6,9.837,12.203,15.744,559.5,280.05,404.8,0.0,0.0,0.5,RT
7389,3.546,2.2558,197.01,189.39,111.34,10.421,12.857,15.818,532.9,255.82,298.81,0.0,0.0,0.5,RT
7390,4.3981,3.2292,203.67,188.67,128.73,10.332,12.406,15.421,539.0,227.69,306.6,0.0,0.0,0.5,RT
7391,4.0786,2.32,204.17,197.89,126.54,10.065,12.664,14.591,561.5,298.01,214.14,0.0,0.0,0.5,RT
7392,3.8555,2.0174,209.98,191.5,141.28,10.675,12.64,16.904,547.9,226.12,447.32,0.0,0.0,0.5,RT
7393,4.2158,2.5044,222.34,193.83,120.29,10.09,12.439,16.051,549.2,286.81,384.42,0.0,0.0,0.5,RT
7394,3.4979,2.4382,209.49,204.59,124.8,10.324,12.955,14.988,553.8,305.3,230.36,0.0,0.0,0.5,RT
7395,4.7095,3.0125,226.81,200.22,124.58,10.426,12.131,15.698,550.8,213.09,393.4,0.0,0.0,0.5,RT
7396,4.4116,2.8414,231.61,187.34,127.48,10.086,12.6,15.407,534.2,311.01,280.91,0.0,0.0,0.5,RT
7397,2.7565,2.2335,242.66,200.36,125.59,10.957,11.789,16.238,552.4,111.5,492.36,0.0,0.0,0.5,RT
7398,2.7402,1.8948,204.69,194.83,123.21,10.623,12.188,15.423,528.8,169.36,333.32,0.0,0.0,0.5,RT
7399,3.3281,2.4691,223.26,186.43,127.88,10.262,12.266,16.237,568.8,254.58,421.02,0.0,0.0,0.5,RT
7400,3.0106,1.8529,196.75,204.33,116.49,10.533,12.111,15.918,557.2,173.01,433.42,0.0,0.0,0.5,RT
7401,4.3538,2.6246,192.92,166.5,113.24,10.28,12.671,16.808,541.1,249.67,372.74,0.0,0.0,0.5,RT
7402,3.0897,2.7793,216.38,189.94,119.22,10.039,11.96,14.108,564.1,234.49,230.21,0.0,0.0,0.5,RT
7403,3.6114,2.7224,230.27,175.96,128.51,10.696,12.518,14.306,548.5,230.11,172.6,0.0,0.0,0.5,RT
7404,2.4957,1.9646,210.79,188.54,126.45,10.54,12.846,15.783,548.8,266.73,303.92,0.0,0.0,0.5,RT
7405,2.8692,2.8162,213.23,175.86,126.78,10.76,12.127,16.201,535.5,156.13,383.64,0.0,0.0,0.5,RT
7406,3.6776,2.4813,200.47,175.37,122.53,10.532,12.945,15.453,533.2,257.95,234.51,0.0,0.0,0.5,RT
7407,3.8936,2.7468,213.79,186.71,124.51,10.519,12.322,14.988,543.3,209.35,270.52,0.0,0.0,0.5,RT
7408,3.0654,2.0218,207.14,189.2,114.86,10.488,12.617,15.186,546.3,240.96,265.58,0.0,0.0,0.5,RT
7409,3.8145,2.0657,206.73,194.04,112.05,10.963,12.067,15.139,549.0,125.37,327.27,0.0,0.0,0.5,RT
7410,3.2733,1.8876,216.94,197.35,116.17,10.434,12.305,15.474,539.1,218.81,337.15,0.0,0.0,0.5,RT
7411,3.2312,1.7498,206.63,188.24,130.49,10.692,12.837,15.769,550.1,243.84,303.61,0.0,0.0,0.5,RT
7412,6.166,3.9807,204.48,208.16,132.25,9.875,12.297,16.536,572.4,283.46,505.11,0.0,0.0,0.5,RT
7413,4.2018,1.9205,233.1,180.67,114.61,10.635,12.604,14.492,554.7,254.64,189.19,0.0,0.0,0.5,RT
7414,4.5245,2.9046,208.65,183.38,109.46,10.125,12.419,15.045,553.7,264.91,266.65,0.0,0.0,0.5,RT
7415,4.3956,3.3039,207.33,180.97,114.43,10.431,12.728,14.363,542.7,258.4,160.58,0.0,0.0,0.5,RT
7416,3.7729,1.9827,211.0,186.42,116.57,11.036,12.25,15.437,553.2,141.72,328.61,0.0,0.0,0.5,RT
7417,3.4928,2.3502,218.85,206.15,126.59,10.451,12.455,16.027,548.6,240.73,403.94,0.0,0.0,0.5,RT
7418,3.3897,3.1537,195.4,173.97,119.93,10.387,12.447,14.804,555.4,223.62,227.64,0.0,0.0,0.5,RT
7419,3.2032,1.7694,226.0,186.79,123.47,10.819,12.586,15.646,568.4,227.01,324.89,0.0,0.0,0.5,RT
7420,3.7527,2.6916,210.08,194.87,119.83,10.093,13.012,14.945,543.6,333.36,204.78,0.0,0.0,0.5,RT
7421,3.5237,2.4144,201.66,190.92,118.91,10.315,11.945,14.964,554.0,182.13,319.31,0.0,0.0,0.5,RT
7422,2.8538,1.9471,209.58,187.29,124.4,10.843,12.989,15.562,526.4,236.73,253.61,0.0,0.0,0.5,RT
7423,3.0109,2.3177,199.86,199.0,134.33,10.307,12.149,15.989,556.5,204.88,425.24,0.0,0.0,0.5,RT
7424,3.9641,3.2825,213.01,194.96,122.36,10.411,12.573,15.801,555.2,255.66,349.49,0.0,0.0,0.5,RT
7425,3.8668,2.3989,219.01,188.06,114.01,10.416,12.987,14.952,550.8,310.14,203.46,0.0,0.0,0.5,RT
7426,3.4069,4.2329,223.01,178.47,99.77,10.376,12.721,15.338,557.8,291.65,260.49,0.0,0.0,0.5,RT
7427,3.6407,1.9418,212.03,189.27,120.53,10.454,12.867,16.072,555.4,284.16,337.01,0.0,0.0,0.5,RT
7428,3.9942,2.3871,213.85,179.02,119.57,10.048,12.66,14.735,552.2,308.41,205.12,0.0,0.0,0.5,RT
7429,3.2505,1.8076,214.46,190.19,122.52,10.499,12.751,15.17,542.3,261.94,249.51,0.0,0.0,0.5,RT
7430,2.8697,1.7852,203.57,194.63,121.65,10.664,12.208,15.905,552.9,173.73,397.93,0.0,0.0,0.5,RT
7431,4.1972,1.7496,214.12,180.73,126.77,10.542,12.238,15.873,555.5,201.67,364.94,0.0,0.0,0.5,RT
7432,4.3383,3.2681,200.8,187.33,121.57,10.276,12.463,14.659,549.9,241.44,226.21,0.0,0.0,0.5,RT
7433,3.6015,2.3551,218.68,177.89,118.58,10.162,12.327,14.29,559.2,264.69,195.29,0.0,0.0,0.5,RT
7434,3.6463,2.2484,209.97,198.43,122.57,10.53,12.676,14.654,559.3,251.92,219.62,0.0,0.0,0.5,RT
