Sample_ID,Gc_YSZ_GDC,Gc_GDC_LSCF,E_YSZ_GPa,E_GDC_GPa,E_LSCF_GPa,CTE_YSZ_ppmK,CTE_GDC_ppmK,CTE_LSCF_ppmK,Delta_T_C,Sigma_mismatch_YSZ_GDC_MPa,Sigma_mismatch_GDC_LSCF_MPa,G_thermal_YSZ_GDC_Jm2,G_thermal_GDC_LSCF_Jm2,Rho_assumed,Temperature_regime
9508,3.9482,2.6505,205.86,208.75,125.22,9.985,12.528,14.801,558.1,292.22,264.82,0.0,0.0,0.0,RT
9509,4.4443,3.2989,215.99,211.41,115.56,10.591,12.399,15.062,538.8,210.4,303.31,0.0,0.0,0.0,RT
9510,3.8757,2.7702,208.36,169.73,121.3,10.067,12.789,14.572,539.4,305.89,163.22,0.0,0.0,0.0,RT
9511,3.9893,2.2905,208.32,201.59,113.45,10.623,12.873,16.555,558.7,261.85,414.69,0.0,0.0,0.0,RT
9512,2.8625,2.558,207.88,187.77,113.07,11.05,13.512,15.584,537.5,275.16,209.07,0.0,0.0,0.0,RT
9513,4.7339,2.7517,200.15,195.49,116.49,10.196,12.518,15.313,564.4,262.22,308.41,0.0,0.0,0.0,RT
9514,3.1246,3.0466,198.93,197.78,114.1,9.869,12.914,15.098,558.4,338.24,241.27,0.0,0.0,0.0,RT
9515,3.5538,1.6199,203.69,197.36,128.82,10.607,12.169,15.165,543.1,172.76,321.24,0.0,0.0,0.0,RT
9516,4.4524,2.0329,210.38,200.0,124.92,10.312,12.281,14.62,565.6,234.35,264.59,0.0,0.0,0.0,RT
9517,5.0682,3.0771,187.54,184.4,100.52,10.445,12.172,15.598,555.4,179.89,350.92,0.0,0.0,0.0,RT
9518,3.6035,2.6849,221.34,180.47,134.66,10.609,12.456,15.966,548.0,223.97,347.11,0.0,0.0,0.0,RT
9519,5.6532,2.9884,210.22,201.87,125.45,10.669,12.589,16.44,551.0,222.43,428.32,0.0,0.0,0.0,RT
9520,3.9002,4.3443,197.22,181.28,129.73,10.672,12.917,15.976,530.7,234.95,294.28,0.0,0.0,0.0,RT
9521,3.8211,2.7508,229.4,208.61,118.55,10.492,12.638,15.949,536.7,264.25,370.66,0.0,0.0,0.0,RT
9522,3.195,1.7595,210.5,182.36,107.3,10.631,13.035,16.2,557.8,282.25,321.91,0.0,0.0,0.0,RT
9523,3.5669,2.4702,193.98,186.19,108.75,10.444,13.041,15.407,552.2,278.25,243.19,0.0,0.0,0.0,RT
9524,3.961,1.8506,228.86,188.1,134.51,10.401,12.516,14.695,564.7,273.29,231.45,0.0,0.0,0.0,RT
9525,4.1903,2.0797,226.26,174.59,106.17,10.495,12.458,15.967,554.0,246.07,339.34,0.0,0.0,0.0,RT
9526,4.1535,2.9501,199.09,174.62,107.71,10.673,11.89,15.071,538.0,130.36,298.89,0.0,0.0,0.0,RT
9527,3.5023,2.0255,206.12,199.12,116.32,10.306,12.283,15.446,539.7,219.92,339.92,0.0,0.0,0.0,RT
9528,4.8682,2.9141,204.51,172.8,108.23,10.564,12.176,14.893,541.8,178.61,254.37,0.0,0.0,0.0,RT
9529,3.8435,3.2788,187.33,215.2,124.53,10.362,12.194,16.192,544.2,186.7,468.22,0.0,0.0,0.0,RT
9530,3.7989,2.168,213.9,189.06,125.19,10.279,12.33,16.01,551.6,242.0,383.69,0.0,0.0,0.0,RT
9531,3.1597,2.3997,220.14,179.71,123.52,10.815,12.71,14.659,561.9,234.41,196.72,0.0,0.0,0.0,RT
9532,4.2701,3.2282,217.88,194.2,114.78,10.611,12.616,15.561,556.3,242.97,318.15,0.0,0.0,0.0,RT
9533,3.7606,3.1172,210.39,165.38,122.45,10.614,12.895,16.125,562.6,270.04,300.47,0.0,0.0,0.0,RT
9534,3.6118,2.0999,221.31,186.66,135.16,10.216,12.654,15.424,554.1,298.88,286.49,0.0,0.0,0.0,RT
9535,3.0004,2.2176,196.38,187.95,107.81,10.426,12.263,15.491,545.8,196.94,331.1,0.0,0.0,0.0,RT
9536,3.0196,3.6497,231.82,177.34,129.49,10.68,12.803,16.08,536.1,263.81,311.59,0.0,0.0,0.0,RT
9537,4.0357,2.4055,200.74,183.68,126.87,10.612,11.952,15.341,556.3,149.64,346.35,0.0,0.0,0.0,RT
9538,5.0179,1.8942,202.07,205.26,119.11,11.269,12.891,15.449,549.1,179.9,288.25,0.0,0.0,0.0,RT
9539,3.6594,3.6426,203.1,191.83,121.41,10.566,12.194,15.971,557.9,184.44,404.33,0.0,0.0,0.0,RT
9540,3.6551,3.9799,202.22,193.99,123.03,10.301,11.582,14.896,544.0,140.93,349.73,0.0,0.0,0.0,RT
9541,4.2802,3.175,207.69,182.13,111.7,10.369,12.718,15.09,566.3,276.22,244.68,0.0,0.0,0.0,RT
9542,4.6986,2.4522,207.22,176.77,106.13,10.243,12.376,14.474,566.4,250.38,209.96,0.0,0.0,0.0,RT
9543,3.4476,2.396,211.56,187.59,127.71,10.306,12.97,16.705,541.3,305.03,379.23,0.0,0.0,0.0,RT
9544,3.1676,2.4196,200.18,165.42,109.42,10.53,12.885,15.571,553.3,260.85,245.79,0.0,0.0,0.0,RT
9545,3.7428,3.4254,212.0,179.03,110.71,10.361,12.106,16.13,534.3,197.62,384.98,0.0,0.0,0.0,RT
9546,4.1426,3.9141,196.91,177.48,115.62,10.901,13.109,14.784,541.8,235.61,161.07,0.0,0.0,0.0,RT
9547,2.5957,1.9264,218.79,169.61,122.42,10.764,11.746,16.244,541.3,116.29,412.87,0.0,0.0,0.0,RT
9548,3.5263,3.2945,218.64,196.49,115.76,10.759,12.686,15.323,544.0,229.15,281.9,0.0,0.0,0.0,RT
9549,3.6765,1.8331,209.93,188.69,113.85,10.424,13.07,16.326,547.3,303.93,336.27,0.0,0.0,0.0,RT
9550,3.5929,1.9338,202.2,183.8,128.1,10.774,12.094,15.379,542.2,144.68,327.43,0.0,0.0,0.0,RT
9551,2.9562,3.642,213.73,196.71,117.17,10.807,13.345,14.85,551.5,299.17,163.26,0.0,0.0,0.0,RT
9552,3.5285,2.537,199.35,173.56,113.21,10.979,12.565,16.152,534.7,169.06,332.89,0.0,0.0,0.0,RT
9553,3.6869,2.3323,210.41,176.56,123.35,10.338,12.649,15.536,559.9,272.33,285.38,0.0,0.0,0.0,RT
9554,3.2473,2.3052,208.18,201.17,120.5,10.503,12.97,14.796,539.4,276.93,198.21,0.0,0.0,0.0,RT
9555,3.9664,3.2467,241.56,212.81,120.24,10.275,12.667,14.513,548.4,316.95,215.43,0.0,0.0,0.0,RT
9556,4.3994,1.9256,195.28,196.84,123.77,11.292,11.97,15.749,545.8,72.28,405.97,0.0,0.0,0.0,RT
9557,4.4302,2.6935,177.99,194.72,118.83,10.439,11.213,15.483,560.3,77.18,465.84,0.0,0.0,0.0,RT
9558,3.3686,2.5415,202.35,184.18,127.18,10.883,12.11,15.624,546.7,135.73,353.84,0.0,0.0,0.0,RT
9559,4.1279,2.4744,189.41,184.41,107.86,10.547,12.145,15.64,564.6,170.9,363.91,0.0,0.0,0.0,RT
9560,4.0639,2.0663,201.28,192.27,130.55,10.764,12.121,15.414,553.6,151.18,350.59,0.0,0.0,0.0,RT
9561,5.2541,1.673,194.43,203.73,112.24,10.496,12.247,15.728,540.6,184.09,383.41,0.0,0.0,0.0,RT
9562,4.1318,2.6361,199.15,194.27,106.09,10.777,11.361,15.933,547.9,63.72,486.57,0.0,0.0,0.0,RT
9563,4.1777,2.1306,197.22,199.58,113.3,10.583,12.023,15.411,549.6,156.12,371.55,0.0,0.0,0.0,RT
9564,4.5683,2.3996,221.56,180.84,117.03,11.012,12.719,15.812,557.3,210.78,311.74,0.0,0.0,0.0,RT
9565,3.0622,1.9736,209.42,196.17,113.75,10.592,12.917,15.844,551.7,268.61,316.73,0.0,0.0,0.0,RT
9566,3.8258,1.7869,222.91,183.29,111.8,10.283,12.209,16.142,547.8,235.08,394.91,0.0,0.0,0.0,RT
9567,5.0853,3.0174,210.49,191.4,128.59,10.655,12.776,14.161,542.4,242.11,143.69,0.0,0.0,0.0,RT
9568,5.1081,3.4473,221.14,196.16,112.6,10.503,11.464,15.242,554.8,117.96,411.12,0.0,0.0,0.0,RT
9569,3.5283,2.0637,206.37,184.69,100.81,10.204,12.608,15.831,546.5,271.12,325.24,0.0,0.0,0.0,RT
9570,2.377,2.262,229.13,179.83,117.02,10.614,12.974,16.757,542.8,293.53,369.31,0.0,0.0,0.0,RT
9571,5.0552,2.0808,215.65,193.63,137.39,10.315,12.706,16.209,539.7,278.32,366.02,0.0,0.0,0.0,RT
9572,3.6144,2.1965,200.64,188.65,110.96,10.429,12.489,16.221,560.3,231.58,394.46,0.0,0.0,0.0,RT
9573,3.9919,3.1626,217.43,191.36,112.35,10.512,11.48,17.094,535.1,112.58,574.96,0.0,0.0,0.0,RT
9574,2.884,1.8772,210.33,196.57,116.57,9.892,13.256,15.449,554.8,392.59,239.13,0.0,0.0,0.0,RT
9575,4.8213,2.8345,207.57,203.07,133.13,10.371,13.276,16.743,550.2,331.86,387.31,0.0,0.0,0.0,RT
9576,3.5842,3.4375,211.15,196.63,116.94,10.777,12.78,15.91,544.5,230.33,335.09,0.0,0.0,0.0,RT
9577,2.9706,2.9479,219.01,195.32,111.3,10.442,13.033,14.912,542.8,307.97,199.25,0.0,0.0,0.0,RT
9578,3.7024,2.7643,184.59,185.0,123.09,9.929,12.501,14.474,550.2,261.14,200.83,0.0,0.0,0.0,RT
9579,2.4973,2.3281,205.79,186.53,122.45,10.475,12.805,15.364,544.6,261.03,260.02,0.0,0.0,0.0,RT
9580,4.2448,2.4209,218.19,194.55,124.14,10.645,12.836,15.897,544.2,260.15,324.1,0.0,0.0,0.0,RT
9581,4.6356,3.1225,212.98,186.37,110.97,10.411,12.475,15.341,559.9,246.14,299.1,0.0,0.0,0.0,RT
9582,3.1829,2.886,196.48,194.5,115.2,10.42,12.169,15.571,548.5,188.47,362.85,0.0,0.0,0.0,RT
9583,3.1645,2.4778,181.59,181.84,129.57,10.366,12.85,16.65,550.1,248.11,380.12,0.0,0.0,0.0,RT
9584,4.1871,2.0777,230.41,209.29,123.48,10.686,13.251,15.527,542.0,320.35,258.17,0.0,0.0,0.0,RT
9585,4.2811,2.218,207.76,191.94,126.87,10.253,12.997,16.679,559.9,319.14,395.71,0.0,0.0,0.0,RT
9586,3.3939,2.8197,228.17,191.28,119.54,10.664,12.636,15.964,562.2,253.03,357.88,0.0,0.0,0.0,RT
9587,3.2499,2.0566,219.54,185.17,128.98,10.42,12.606,16.139,552.2,264.99,361.34,0.0,0.0,0.0,RT
9588,4.47,2.5047,200.48,209.13,122.49,10.876,12.629,15.365,564.3,198.26,322.91,0.0,0.0,0.0,RT
9589,2.926,2.9041,179.98,177.47,115.55,10.354,11.586,15.456,544.6,120.71,373.99,0.0,0.0,0.0,RT
9590,3.4957,1.8567,204.45,182.97,126.34,10.167,12.457,15.51,559.2,261.89,312.35,0.0,0.0,0.0,RT
9591,2.4468,2.9317,209.55,198.54,112.56,10.686,12.414,15.447,546.2,197.78,328.99,0.0,0.0,0.0,RT
9592,3.2367,1.9162,215.41,192.4,133.12,10.648,12.017,15.89,545.2,160.8,406.28,0.0,0.0,0.0,RT
9593,4.1752,2.8756,196.67,184.23,128.57,10.624,12.922,16.274,564.0,254.91,348.37,0.0,0.0,0.0,RT
9594,3.277,2.9371,212.14,184.52,117.51,10.754,12.613,16.978,546.4,215.44,440.05,0.0,0.0,0.0,RT
9595,5.3098,3.2007,212.13,187.09,118.43,10.199,11.453,15.081,540.4,143.74,366.78,0.0,0.0,0.0,RT
9596,4.5853,2.6088,221.83,191.02,121.13,10.263,12.594,15.499,531.9,274.95,295.15,0.0,0.0,0.0,RT
9597,3.4737,2.4245,206.32,205.54,118.53,10.896,13.011,16.097,550.1,240.0,348.94,0.0,0.0,0.0,RT
9598,4.0367,1.911,215.31,196.05,131.21,10.631,12.262,15.537,539.7,189.55,346.57,0.0,0.0,0.0,RT
9599,3.2868,1.8477,213.46,200.23,115.42,10.363,12.09,14.723,569.7,210.01,300.32,0.0,0.0,0.0,RT
9600,3.8982,2.4921,220.51,185.66,107.23,9.971,11.984,15.977,567.4,251.91,420.58,0.0,0.0,0.0,RT
9601,3.3526,2.884,200.16,195.16,117.8,10.127,12.54,15.018,520.0,251.18,251.49,0.0,0.0,0.0,RT
9602,3.1367,2.1384,173.15,174.45,126.4,10.213,12.21,15.618,566.4,195.81,336.73,0.0,0.0,0.0,RT
9603,4.2765,2.9465,207.16,191.82,128.62,10.332,11.912,16.532,542.2,177.48,480.55,0.0,0.0,0.0,RT
9604,3.2722,2.5667,207.23,191.18,120.97,10.592,13.148,15.923,562.5,298.0,298.47,0.0,0.0,0.0,RT
9605,3.2816,2.3575,196.11,208.21,114.61,10.09,12.582,15.878,560.6,273.89,384.81,0.0,0.0,0.0,RT
9606,3.8382,2.7392,191.9,205.58,119.63,10.342,12.29,16.396,563.4,210.69,475.51,0.0,0.0,0.0,RT
9607,3.9531,2.5877,203.1,187.42,114.43,10.121,13.169,15.425,568.0,351.68,240.15,0.0,0.0,0.0,RT
9608,3.1187,2.6474,208.62,181.83,100.41,10.374,12.61,15.705,538.4,251.18,303.07,0.0,0.0,0.0,RT
9609,4.113,2.8098,211.15,182.1,112.76,11.215,12.446,15.393,539.5,140.2,289.55,0.0,0.0,0.0,RT
9610,3.3148,2.9388,182.58,187.05,124.34,10.857,12.587,15.971,558.1,176.32,353.3,0.0,0.0,0.0,RT
9611,2.9948,2.251,188.96,203.02,117.7,10.672,12.289,14.701,551.1,168.34,269.93,0.0,0.0,0.0,RT
9612,3.5744,1.9092,223.55,194.15,117.38,10.343,12.444,14.968,556.8,261.48,272.76,0.0,0.0,0.0,RT
9613,3.5652,2.5614,207.72,195.18,129.41,10.177,12.734,15.52,546.5,290.24,297.19,0.0,0.0,0.0,RT
9614,2.747,2.2671,209.97,198.11,111.81,10.474,13.173,15.862,558.9,316.65,297.76,0.0,0.0,0.0,RT
9615,2.7834,3.6729,194.0,180.06,112.64,10.034,12.28,16.642,537.0,234.04,421.79,0.0,0.0,0.0,RT
9616,3.8832,2.5133,209.95,182.91,122.81,10.694,12.751,14.964,569.6,245.96,230.53,0.0,0.0,0.0,RT
9617,3.8962,2.7632,205.49,195.2,113.95,10.441,11.91,15.461,574.7,173.54,398.4,0.0,0.0,0.0,RT
9618,4.4224,1.7986,202.58,182.21,113.91,10.492,12.702,15.653,532.0,238.22,286.02,0.0,0.0,0.0,RT
9619,4.679,3.1374,192.46,174.74,133.17,10.001,13.221,14.81,565.6,350.61,157.01,0.0,0.0,0.0,RT
9620,3.7036,2.3945,199.58,179.17,110.89,10.515,12.509,15.051,532.6,212.02,242.52,0.0,0.0,0.0,RT
9621,2.2115,1.9161,233.66,200.54,113.77,10.428,12.269,14.423,555.8,239.07,240.06,0.0,0.0,0.0,RT
9622,4.0906,3.1095,205.81,186.26,123.73,10.213,12.287,15.832,540.5,230.73,356.86,0.0,0.0,0.0,RT
9623,4.2391,2.415,219.48,192.26,119.58,10.567,12.694,15.017,554.6,258.81,247.75,0.0,0.0,0.0,RT
9624,5.1947,2.9914,207.64,179.67,108.33,10.38,12.524,16.236,537.5,239.24,358.52,0.0,0.0,0.0,RT
9625,3.5033,3.7766,206.25,193.79,135.16,10.588,12.338,15.751,554.1,199.96,366.48,0.0,0.0,0.0,RT
9626,3.1094,1.8316,202.37,187.3,113.25,10.685,12.761,15.385,548.1,230.26,269.31,0.0,0.0,0.0,RT
9627,3.4871,2.1095,226.15,194.46,117.91,10.175,12.149,15.05,547.3,244.38,308.77,0.0,0.0,0.0,RT
9628,3.5205,2.8712,214.48,185.22,123.71,10.532,12.846,15.73,553.6,274.73,295.75,0.0,0.0,0.0,RT
9629,3.724,2.4474,200.52,195.04,138.38,10.526,12.374,15.347,532.9,197.44,309.05,0.0,0.0,0.0,RT
9630,3.7832,1.5508,205.27,184.73,116.52,10.873,12.764,15.824,556.2,215.83,314.41,0.0,0.0,0.0,RT
9631,2.8958,2.2713,222.91,189.2,112.19,10.752,12.836,16.193,546.9,254.0,347.33,0.0,0.0,0.0,RT
9632,3.246,2.3415,175.94,187.28,124.23,10.396,11.723,15.044,534.5,124.84,332.49,0.0,0.0,0.0,RT
9633,4.7542,2.4156,213.73,190.26,137.75,10.372,12.472,15.24,556.8,249.83,293.27,0.0,0.0,0.0,RT
9634,2.9923,2.0951,216.45,192.79,121.16,10.545,11.888,16.268,543.8,158.13,459.1,0.0,0.0,0.0,RT
9635,5.0082,3.3207,201.0,185.05,117.57,10.163,11.808,16.334,549.5,181.65,460.28,0.0,0.0,0.0,RT
9636,4.1445,1.799,211.86,188.8,123.33,10.208,12.406,14.921,553.3,257.66,262.69,0.0,0.0,0.0,RT
9637,3.9459,2.645,216.03,191.86,102.36,10.36,12.623,14.997,549.3,268.57,250.18,0.0,0.0,0.0,RT
9638,3.7619,2.1898,195.23,195.08,114.77,9.786,11.882,14.99,549.7,224.98,333.28,0.0,0.0,0.0,RT
9639,3.5219,2.1597,220.1,189.24,104.48,10.203,12.609,15.643,555.9,294.31,319.18,0.0,0.0,0.0,RT
9640,3.0837,3.213,213.57,181.13,116.94,10.4,12.15,14.665,547.2,204.52,249.29,0.0,0.0,0.0,RT
9641,4.351,2.317,208.16,190.86,115.64,11.327,12.527,15.52,560.2,139.99,320.03,0.0,0.0,0.0,RT
9642,3.9764,2.6481,211.26,196.7,97.58,10.307,13.512,15.476,561.5,380.17,216.93,0.0,0.0,0.0,RT
9643,5.5759,2.9139,218.49,176.67,121.52,10.698,12.373,15.131,544.1,199.14,265.17,0.0,0.0,0.0,RT
9644,4.3161,2.47,237.79,176.79,125.25,10.441,12.045,15.554,544.4,207.65,337.74,0.0,0.0,0.0,RT
9645,3.4792,3.2237,217.32,183.38,118.36,10.632,12.493,15.553,556.3,224.95,312.15,0.0,0.0,0.0,RT
9646,4.1843,2.0801,219.73,188.08,107.01,10.175,12.424,15.286,566.7,280.03,305.04,0.0,0.0,0.0,RT
9647,4.0457,2.8936,212.32,168.03,130.75,10.036,12.362,16.509,561.0,276.98,390.89,0.0,0.0,0.0,RT
9648,2.6239,2.0422,232.82,195.74,136.13,10.913,12.514,15.255,541.0,201.6,290.35,0.0,0.0,0.0,RT
9649,3.9836,1.6746,192.41,188.17,123.4,10.101,12.426,15.525,547.1,244.75,319.05,0.0,0.0,0.0,RT
9650,2.775,2.3236,189.15,166.49,116.99,10.945,12.005,15.139,541.8,108.62,282.69,0.0,0.0,0.0,RT
9651,4.0717,2.727,211.84,178.87,117.1,10.389,12.83,16.082,564.7,292.0,328.5,0.0,0.0,0.0,RT
9652,4.9003,2.4917,217.92,186.99,123.68,10.252,13.025,14.82,554.2,334.99,185.95,0.0,0.0,0.0,RT
9653,3.5159,1.8923,179.1,172.27,120.77,10.345,12.351,15.589,540.0,194.01,301.21,0.0,0.0,0.0,RT
9654,3.5088,2.8202,209.96,199.7,123.7,10.981,12.64,14.956,545.6,190.12,252.31,0.0,0.0,0.0,RT
9655,4.2563,2.5833,207.83,191.87,123.82,10.29,11.682,14.471,540.6,156.31,289.29,0.0,0.0,0.0,RT
9656,4.1103,3.1565,218.93,196.78,113.73,10.385,12.493,15.098,546.0,251.9,279.97,0.0,0.0,0.0,RT
9657,3.7938,3.2138,215.14,179.71,113.01,10.793,13.269,15.119,555.7,296.1,184.7,0.0,0.0,0.0,RT
9658,3.3108,2.4161,188.3,194.11,117.62,10.642,12.82,15.822,543.8,223.01,316.93,0.0,0.0,0.0,RT
9659,3.4519,2.8682,197.04,183.39,123.97,11.123,12.562,14.992,550.9,156.14,245.6,0.0,0.0,0.0,RT
9660,3.1528,2.3001,200.32,188.08,106.75,10.85,12.482,14.255,553.1,180.9,184.41,0.0,0.0,0.0,RT
9661,2.7313,2.7577,218.87,193.53,118.06,10.291,12.38,14.307,530.9,242.77,197.96,0.0,0.0,0.0,RT
9662,4.6289,2.936,214.5,189.3,119.69,10.891,12.668,15.598,533.0,203.16,295.58,0.0,0.0,0.0,RT
9663,4.2999,2.8948,202.55,198.08,115.86,9.923,12.911,15.781,545.2,329.98,309.88,0.0,0.0,0.0,RT
9664,4.2182,2.7686,211.73,191.39,131.92,10.731,12.299,15.605,541.1,179.67,342.37,0.0,0.0,0.0,RT
9665,4.2033,2.1529,197.3,185.37,130.47,10.304,12.8,15.245,554.1,272.98,251.08,0.0,0.0,0.0,RT
9666,3.6204,2.4858,234.6,198.43,123.53,10.679,12.177,15.69,546.5,192.05,381.0,0.0,0.0,0.0,RT
9667,3.538,1.7977,216.89,200.54,135.05,11.089,12.325,14.391,557.2,149.38,230.86,0.0,0.0,0.0,RT
9668,3.0369,2.5657,219.43,190.88,127.47,9.999,12.055,14.292,555.0,250.46,236.94,0.0,0.0,0.0,RT
9669,4.3684,2.456,226.52,203.36,121.14,10.777,12.564,14.625,558.6,226.15,234.16,0.0,0.0,0.0,RT
9670,5.9901,2.0432,222.19,187.65,115.95,10.752,12.533,15.392,544.7,215.6,292.17,0.0,0.0,0.0,RT
9671,4.0396,3.1658,210.38,188.72,116.64,10.698,12.659,15.969,547.8,225.94,342.22,0.0,0.0,0.0,RT
9672,4.4887,2.791,207.78,190.04,123.23,10.206,12.623,14.896,570.1,286.35,246.2,0.0,0.0,0.0,RT
9673,4.4922,2.4785,225.46,188.7,116.84,10.473,12.789,14.964,539.5,281.73,221.37,0.0,0.0,0.0,RT
9674,4.9678,3.1607,210.32,186.89,107.11,10.211,13.334,15.879,556.7,365.63,264.77,0.0,0.0,0.0,RT
9675,3.2409,2.6126,201.01,182.85,116.76,10.629,12.793,15.249,560.1,243.66,251.55,0.0,0.0,0.0,RT
9676,2.8801,3.3137,233.6,180.06,128.73,10.109,11.711,15.609,554.7,207.6,389.34,0.0,0.0,0.0,RT
9677,3.891,3.2021,198.77,191.11,98.12,10.369,12.401,15.559,558.9,225.76,337.38,0.0,0.0,0.0,RT
9678,3.6767,1.6973,189.18,201.98,131.93,10.689,12.486,14.752,550.0,186.97,251.77,0.0,0.0,0.0,RT
9679,5.8618,2.5159,221.91,198.14,124.88,10.28,11.866,16.576,554.8,195.27,517.81,0.0,0.0,0.0,RT
9680,3.1605,3.0759,201.23,193.88,118.01,10.381,12.832,14.97,552.2,272.35,228.88,0.0,0.0,0.0,RT
9681,5.2926,2.3551,215.22,202.49,122.45,10.228,13.215,16.639,535.9,344.57,371.51,0.0,0.0,0.0,RT
9682,3.683,2.5698,231.81,190.19,128.17,10.577,12.153,15.828,547.8,200.18,382.85,0.0,0.0,0.0,RT
9683,3.1016,2.1381,193.5,180.11,120.28,10.459,13.005,15.664,534.8,263.53,256.06,0.0,0.0,0.0,RT
9684,5.0692,2.3881,209.51,186.51,128.06,10.28,12.929,14.606,556.3,308.77,173.96,0.0,0.0,0.0,RT
9685,3.249,2.2415,227.8,189.39,127.23,10.311,12.61,15.705,552.2,289.2,323.76,0.0,0.0,0.0,RT
9686,4.4941,1.6576,218.18,184.88,121.49,10.547,12.832,15.452,559.5,278.93,270.95,0.0,0.0,0.0,RT
9687,3.9111,3.992,207.84,196.1,110.56,10.183,12.194,15.364,538.6,225.2,334.77,0.0,0.0,0.0,RT
9688,5.2883,2.7461,238.67,199.36,119.17,10.487,12.96,14.719,551.0,325.3,193.13,0.0,0.0,0.0,RT
9689,4.6839,3.1756,208.86,172.68,102.65,10.51,13.006,16.026,551.3,287.46,287.42,0.0,0.0,0.0,RT
9690,3.6664,2.9442,214.76,188.55,123.79,10.547,12.691,16.053,570.1,262.51,361.37,0.0,0.0,0.0,RT
9691,5.075,1.9087,229.79,160.97,116.43,10.341,12.622,14.473,548.1,287.3,163.29,0.0,0.0,0.0,RT
9692,4.131,2.6334,221.77,189.08,114.77,10.682,12.183,15.14,544.5,181.27,304.47,0.0,0.0,0.0,RT
9693,3.8118,2.4586,225.86,188.97,125.57,10.788,12.879,15.328,550.3,259.78,254.72,0.0,0.0,0.0,RT
9694,3.8959,2.6095,199.21,207.76,109.2,10.694,12.506,15.704,566.5,204.44,376.41,0.0,0.0,0.0,RT
9695,4.5292,2.6941,224.74,204.76,120.95,10.563,12.445,15.586,558.6,236.31,359.2,0.0,0.0,0.0,RT
9696,3.6341,2.0758,212.04,199.32,117.11,10.072,12.878,15.457,556.5,331.07,286.13,0.0,0.0,0.0,RT
9697,3.4568,2.5816,201.05,180.4,118.47,11.003,12.385,15.791,547.7,152.15,336.61,0.0,0.0,0.0,RT
9698,3.3224,2.9565,212.66,179.82,122.42,10.518,12.218,16.62,547.8,198.07,433.66,0.0,0.0,0.0,RT
9699,4.0294,3.0745,212.28,179.04,135.5,10.594,12.935,15.323,564.9,280.8,241.51,0.0,0.0,0.0,RT
9700,3.3605,2.0794,232.42,205.27,123.39,10.288,11.896,16.119,545.8,203.96,473.14,0.0,0.0,0.0,RT
9701,4.5426,2.5154,214.58,180.9,131.55,10.436,12.791,16.552,545.0,275.48,370.78,0.0,0.0,0.0,RT
9702,3.619,2.8152,200.63,186.14,131.86,10.854,12.008,16.417,533.2,123.43,437.61,0.0,0.0,0.0,RT
9703,4.1909,1.9117,197.86,181.0,126.54,10.735,11.776,15.895,534.4,110.08,398.45,0.0,0.0,0.0,RT
9704,4.7385,2.2601,209.43,177.42,104.33,10.407,12.763,15.893,561.4,277.02,311.72,0.0,0.0,0.0,RT
9705,4.9992,1.8825,193.84,193.33,117.96,10.958,12.63,15.758,529.7,171.64,320.38,0.0,0.0,0.0,RT
9706,3.953,2.363,201.42,191.53,110.73,10.197,12.247,16.515,566.1,233.74,462.73,0.0,0.0,0.0,RT
9707,2.6782,2.7928,207.07,167.75,144.34,9.996,12.038,15.268,547.4,231.47,296.64,0.0,0.0,0.0,RT
9708,2.7016,2.3139,204.94,176.98,111.47,9.921,12.635,15.275,553.7,307.97,258.7,0.0,0.0,0.0,RT
9709,4.5182,2.2072,218.72,192.55,107.27,10.738,12.313,15.105,560.6,193.04,301.37,0.0,0.0,0.0,RT
9710,3.2127,2.8725,201.15,189.28,96.45,10.291,12.816,16.964,544.0,276.31,427.02,0.0,0.0,0.0,RT
9711,3.5902,2.2625,180.36,185.99,111.19,10.458,12.27,16.421,556.0,181.68,429.25,0.0,0.0,0.0,RT
9712,4.6511,1.9455,189.77,196.06,121.04,10.828,12.33,15.138,539.8,153.81,297.16,0.0,0.0,0.0,RT
9713,3.4644,2.9104,209.79,175.57,129.24,10.599,12.944,14.777,543.6,267.41,175.0,0.0,0.0,0.0,RT
9714,3.0385,3.4843,202.96,184.05,110.9,10.144,12.089,15.381,554.4,218.82,335.89,0.0,0.0,0.0,RT
9715,3.6102,2.915,195.16,195.18,129.96,10.987,11.918,15.542,554.2,100.63,392.06,0.0,0.0,0.0,RT
9716,4.3438,2.3786,233.5,183.51,119.46,10.413,12.126,15.653,553.6,221.49,358.3,0.0,0.0,0.0,RT
9717,3.453,2.4307,219.95,193.13,115.87,10.481,12.597,14.577,564.8,262.8,215.96,0.0,0.0,0.0,RT
9718,4.2275,2.0164,209.3,178.54,121.47,10.286,13.265,15.056,549.2,342.37,175.7,0.0,0.0,0.0,RT
9719,3.0534,3.2891,212.8,181.76,132.05,10.165,12.561,16.229,566.1,288.58,377.44,0.0,0.0,0.0,RT
9720,3.3062,2.6295,206.82,172.18,120.43,10.569,12.151,15.867,550.6,180.17,352.29,0.0,0.0,0.0,RT
9721,3.6192,2.376,194.95,169.43,110.58,10.068,12.168,15.081,556.0,227.73,274.37,0.0,0.0,0.0,RT
9722,4.7755,2.4104,222.37,185.24,123.61,10.475,12.664,16.08,557.3,271.3,352.69,0.0,0.0,0.0,RT
9723,3.5254,2.3239,220.22,194.5,123.47,10.976,11.807,16.087,544.9,99.74,453.63,0.0,0.0,0.0,RT
