Country_Code,Country_Name,Year,Quarter,Date,Bank_NPL_to_Total_Loans_%,Bank_Z_Score,Bank_ROA_%,Domestic_Credit_to_Private_Sector_%_GDP,WGI_Regulatory_Quality,Financial_Regulation_Index,Digital_Lending_Regulation,Mobile_Money_Regulation,Data_Protection_Law,Regulatory_Sandbox,Total_FinTech_Regulations,Account_Ownership_%_Adults,Mobile_Money_Account_%_Adults,Bank_Branches_per_100k_Adults,ATMs_per_100k_Adults,Banking_Market_HHI,Interest_Rate_Spread_%,Capital_Adequacy_Ratio_%,Liquid_Assets_to_Deposits_%,Forex_Reserves_Months_Imports,Financial_Stress_Index,Systemic_Risk_Score,Data_Source,Last_Updated,Region,Banking_Health_Index,Regulatory_Strength_Index,Financial_Development_Index
SDN,Sudan,2021,Q1,2021-Q1,17.94,8.82,0.177,23.39,-0.32,35.84,0,0,0,0,0,32.01,10.75,1.94,8.57,4220.0,12.66,12.5,16.97,1.64,91.03,130.78,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.231250000000003,26.48,18.598000000000003
SDN,Sudan,2021,Q2,2021-Q2,18.41,8.96,0.18,23.68,-0.322,36.28,0,0,0,0,0,32.58,11.07,1.96,8.7,4255.0,12.84,12.65,17.25,1.68,93.28,131.69,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.354375,26.613333333333333,18.906
SDN,Sudan,2021,Q3,2021-Q3,19.33,9.23,0.187,24.18,-0.325,37.06,0,0,0,0,0,33.47,11.56,1.98,8.91,4329.0,13.2,14.78,17.77,1.77,49.03,108.24,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.514374999999998,26.853333333333335,19.386000000000003
SDN,Sudan,2021,Q4,2021-Q4,19.03,9.15,0.184,24.07,-0.324,36.88,0,0,0,0,0,33.5,11.61,1.98,8.89,4293.0,13.06,14.71,17.61,1.74,48.18,107.93,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.450625000000002,26.8,19.372000000000003
SDN,Sudan,2022,Q1,2022-Q1,11.8,11.7,0.236,23.41,-0.319,35.87,0,0,0,0,0,32.78,11.26,1.96,8.68,4159.0,12.47,14.31,16.86,1.61,44.61,106.72,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.1075,26.49666666666667,18.922
SDN,Sudan,2022,Q2,2022-Q2,11.97,11.8,0.238,23.58,-0.32,36.13,0,0,0,0,0,33.22,11.53,1.97,8.77,4172.0,12.56,14.41,17.01,1.64,45.14,106.86,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.201875,26.576666666666668,19.144
SDN,Sudan,2022,Q3,2022-Q3,11.84,11.73,0.236,23.52,-0.32,36.04,0,0,0,0,0,33.33,11.62,1.97,8.77,4144.0,12.46,14.37,16.9,1.62,44.57,106.64,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.15,26.546666666666667,19.171999999999997
SDN,Sudan,2022,Q4,2022-Q4,11.6,11.59,0.232,23.36,-0.319,35.8,0,0,0,0,0,33.28,11.62,1.97,8.73,4102.0,12.29,14.28,16.7,1.59,43.59,106.3,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.04,26.473333333333333,19.113999999999997
SDN,Sudan,2023,Q1,2023-Q1,11.15,11.33,0.224,23.03,-0.316,35.29,0,0,0,0,0,33.0,11.51,1.96,8.64,4029.0,11.98,14.08,16.32,1.53,41.8,105.7,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.818125000000002,26.323333333333334,18.924
SDN,Sudan,2023,Q2,2023-Q2,11.38,11.48,0.227,23.26,-0.318,35.64,0,0,0,0,0,33.53,11.82,1.97,8.75,4053.0,12.11,14.22,16.53,1.56,42.6,105.93,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.95625,26.426666666666666,19.192
SDN,Sudan,2023,Q3,2023-Q3,11.5,11.55,0.229,23.4,-0.318,35.85,0,0,0,0,0,33.97,12.09,1.98,8.83,4058.0,12.16,14.3,16.64,1.57,42.92,105.99,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.028750000000002,26.49666666666667,19.404
SDN,Sudan,2023,Q4,2023-Q4,11.47,11.54,0.228,23.41,-0.318,35.87,0,0,0,0,0,34.19,12.25,1.99,8.86,4043.0,12.12,14.31,16.62,1.57,42.72,105.9,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.028125,26.50333333333333,19.503999999999998
SDN,Sudan,2024,Q1,2024-Q1,11.46,11.54,0.227,23.44,-0.318,35.91,0,0,0,0,0,34.4,12.39,1.99,8.89,4035.0,12.1,14.32,16.62,1.57,42.63,105.84,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.03125,26.516666666666666,19.592000000000002
SDN,Sudan,2024,Q2,2024-Q2,12.88,12.4,0.249,24.64,-0.326,37.75,0,0,0,0,0,36.37,13.49,2.05,9.38,4225.0,12.99,15.06,17.86,1.76,47.84,107.46,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.7975,27.076666666666664,20.702
SDN,Sudan,2024,Q3,2024-Q3,13.09,12.52,0.252,24.84,-0.328,38.06,0,0,0,0,0,36.87,13.81,2.06,9.48,4242.0,13.09,15.18,18.04,1.79,48.51,107.64,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.911875000000002,27.166666666666668,20.956
SDN,Sudan,2024,Q4,2024-Q4,12.34,12.1,0.24,24.31,-0.324,37.24,0,0,0,0,0,36.31,13.53,2.04,9.3,4135.0,12.62,14.86,17.43,1.69,45.63,106.67,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.558749999999996,26.92,20.590000000000003
SEN,Senegal,2010,Q1,2010-Q1,5.92,19.03,1.51,28.17,-0.316,58.06,0,0,0,0,0,46.29,31.12,5.85,9.6,4964.0,14.9,13.37,25.6,1.63,59.57,110.3,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.854999999999997,33.913333333333334,30.806
SEN,Senegal,2010,Q2,2010-Q2,5.88,18.97,1.5,28.15,-0.316,58.02,0,0,0,0,0,46.55,31.48,5.86,9.62,4940.0,14.82,13.37,25.52,1.62,59.1,110.1,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.8025,33.900000000000006,30.944
SEN,Senegal,2010,Q3,2010-Q3,6.34,19.86,1.59,29.06,-0.321,59.91,0,0,0,0,0,48.36,33.42,5.97,9.97,5080.0,15.48,13.8,26.72,1.74,63.53,111.51,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,26.658749999999998,34.49666666666666,32.126
SEN,Senegal,2010,Q4,2010-Q4,6.27,19.74,1.573,28.98,-0.32,59.75,0,0,0,0,0,48.51,33.68,5.97,9.97,5046.0,15.36,13.76,26.56,1.72,62.73,111.2,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,26.540625,34.449999999999996,32.19199999999999
SEN,Senegal,2011,Q1,2011-Q1,6.52,20.22,1.62,29.5,-0.323,60.81,0,0,0,0,0,49.71,35.04,6.04,10.18,5112.0,15.7,14.01,27.2,1.79,65.06,111.93,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,27.0075,34.78333333333333,32.962
SEN,Senegal,2011,Q2,2011-Q2,6.7,20.56,1.653,29.87,-0.325,61.58,0,0,0,0,0,50.62,36.11,6.09,10.34,5158.0,15.94,14.19,27.67,1.84,66.76,112.46,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,27.338749999999997,35.026666666666664,33.546
SEN,Senegal,2011,Q3,2011-Q3,6.55,20.3,1.621,29.65,-0.324,61.13,0,0,0,0,0,50.54,36.12,6.08,10.29,5100.0,15.7,14.08,27.31,1.8,65.15,111.88,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,27.083125000000003,34.88333333333333,33.458000000000006
SEN,Senegal,2011,Q4,2011-Q4,5.93,19.15,1.495,28.58,-0.318,58.91,0,0,0,0,0,49.02,34.6,5.98,9.95,4894.0,14.78,13.57,25.77,1.63,58.85,109.75,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.976875,34.18333333333333,32.4
SEN,Senegal,2012,Q1,2012-Q1,5.77,18.85,1.46,28.3,-0.316,58.35,0,0,0,0,0,48.79,34.45,5.96,9.88,4831.0,14.52,13.44,25.35,1.59,57.14,109.17,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.684375,34.01,32.22
SEN,Senegal,2012,Q2,2012-Q2,5.87,19.04,1.478,28.53,-0.317,58.82,0,0,0,0,0,49.45,35.24,5.99,9.99,4853.0,14.64,13.55,25.62,1.61,57.99,109.41,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.873125,34.16,32.63
SEN,Senegal,2012,Q3,2012-Q3,5.46,18.25,1.393,27.78,-0.313,57.26,0,0,0,0,0,48.41,34.23,5.93,9.75,4707.0,14.01,13.19,24.55,1.5,53.84,108.05,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.11125,33.666666666666664,31.913999999999998
SEN,Senegal,2012,Q4,2012-Q4,5.4,18.15,1.379,27.72,-0.312,57.14,0,0,0,0,0,48.64,34.58,5.93,9.76,4675.0,13.9,13.16,24.42,1.48,53.17,107.8,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.015,33.63333333333333,32.022000000000006
SEN,Senegal,2013,Q1,2013-Q1,5.02,17.39,1.299,26.98,-0.308,55.62,0,0,0,0,0,47.64,33.63,5.87,9.53,4532.0,13.29,12.81,23.4,1.38,49.33,106.56,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.28375,33.153333333333336,31.332
SEN,Senegal,2013,Q2,2013-Q2,5.05,17.46,1.303,27.09,-0.308,55.85,0,0,0,0,0,48.11,34.22,5.89,9.6,4534.0,13.32,12.87,23.5,1.39,49.56,106.6,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.356875,33.23,31.613999999999997
SEN,Senegal,2013,Q3,2013-Q3,5.15,17.68,1.322,27.34,-0.31,56.37,0,0,0,0,0,48.81,35.06,5.93,9.71,4560.0,13.46,12.99,23.78,1.42,50.45,106.84,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.568125000000002,33.38999999999999,32.056000000000004
SEN,Senegal,2013,Q4,2013-Q4,5.08,17.54,1.305,27.24,-0.309,56.15,0,0,0,0,0,48.89,35.24,5.93,9.7,4525.0,13.33,12.93,23.6,1.4,49.66,106.57,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.43,33.32333333333333,32.084
SEN,Senegal,2014,Q1,2014-Q1,5.56,18.53,1.4,28.3,-0.315,58.33,0,0,0,0,0,51.07,37.7,6.05,10.11,4684.0,14.06,13.44,24.93,1.53,54.22,107.92,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.3875,34.01,33.507999999999996
SEN,Senegal,2014,Q2,2014-Q2,5.27,17.96,1.34,27.75,-0.312,57.22,0,0,0,0,0,50.4,37.07,6.01,9.94,4575.0,13.6,13.18,24.16,1.45,51.29,106.98,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.840625000000003,33.660000000000004,33.029999999999994
SEN,Senegal,2014,Q3,2014-Q3,4.95,17.32,1.273,27.14,-0.308,55.94,0,0,0,0,0,49.61,36.31,5.95,9.76,4454.0,13.09,12.89,23.3,1.36,48.11,105.96,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.228125000000002,33.26,32.466
SEN,Senegal,2014,Q4,2014-Q4,4.47,16.32,1.172,26.13,-0.302,53.86,0,0,0,0,0,48.07,34.73,5.86,9.42,4270.0,12.3,12.41,21.96,1.23,43.34,104.49,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.265625,32.60666666666666,31.414000000000005
SEN,Senegal,2015,Q1,2015-Q1,4.52,16.43,1.18,26.28,-0.303,54.17,0,0,0,0,0,48.59,35.39,5.88,9.5,4279.0,12.36,12.48,22.11,1.24,43.73,104.57,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.372500000000002,32.70333333333333,31.732
SEN,Senegal,2015,Q2,2015-Q2,4.57,16.53,1.187,26.42,-0.303,54.47,0,0,0,0,0,49.17,36.14,5.91,9.58,4285.0,12.42,12.55,22.24,1.25,44.06,104.63,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.471875000000004,32.803333333333335,32.088
SEN,Senegal,2015,Q3,2015-Q3,4.5,16.4,1.171,26.32,-0.303,54.25,0,0,0,0,0,49.27,36.35,5.91,9.57,4251.0,12.29,12.5,22.07,1.24,43.35,104.4,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.346249999999998,32.73,32.126
SEN,Senegal,2015,Q4,2015-Q4,4.34,16.06,1.137,25.98,-0.301,53.56,0,0,0,0,0,48.89,36.03,5.88,9.48,4182.0,12.01,12.34,21.61,1.19,41.76,103.91,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.021250000000002,32.51333333333333,31.852000000000004
SEN,Senegal,2016,Q1,2016-Q1,4.58,16.59,1.184,26.58,-0.304,54.8,0,0,0,0,0,50.3,37.69,5.96,9.72,4263.0,12.38,12.62,22.31,1.26,43.92,104.49,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.52875,32.906666666666666,32.762
SEN,Senegal,2016,Q2,2016-Q2,4.18,15.73,1.099,25.7,-0.299,52.98,0,0,0,0,0,48.94,36.28,5.88,9.43,4103.0,11.72,12.2,21.16,1.15,40.01,103.32,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.70125,32.333333333333336,31.836000000000002
SEN,Senegal,2016,Q3,2016-Q3,4.1,15.56,1.081,25.55,-0.298,52.68,0,0,0,0,0,48.97,36.42,5.87,9.41,4063.0,11.57,12.13,20.93,1.13,39.2,103.06,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.54125,32.24,31.821999999999996
SEN,Senegal,2016,Q4,2016-Q4,4.23,15.86,1.106,25.91,-0.3,53.42,0,0,0,0,0,49.93,37.6,5.92,9.56,4106.0,11.77,12.31,21.34,1.16,40.36,103.36,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.835625,32.473333333333336,32.432
SEN,Senegal,2017,Q1,2017-Q1,4.43,16.32,1.146,26.45,-0.303,54.54,0,0,0,0,0,51.31,39.27,6.0,9.8,4173.0,12.09,12.56,21.96,1.22,42.19,103.84,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.278125,32.82666666666666,33.326
SEN,Senegal,2017,Q2,2017-Q2,4.37,16.18,1.131,26.34,-0.302,54.3,0,0,0,0,0,51.36,39.45,6.0,9.78,4139.0,11.96,12.51,21.77,1.2,41.5,103.61,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.149375,32.75333333333333,33.342
SEN,Senegal,2017,Q3,2017-Q3,4.59,16.67,1.174,26.91,-0.305,55.47,0,0,0,0,0,52.79,41.22,6.07,10.02,4212.0,12.3,12.78,22.43,1.26,43.48,104.14,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.623125,33.123333333333335,34.262
SEN,Senegal,2017,Q4,2017-Q4,4.55,16.6,1.164,26.86,-0.305,55.37,0,0,0,0,0,53.0,41.57,6.08,10.03,4188.0,12.22,12.75,22.33,1.25,43.04,103.98,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.550625,33.089999999999996,34.378
SEN,Senegal,2018,Q1,2018-Q1,4.28,16.02,1.107,26.26,-0.301,54.14,0,0,0,0,0,52.11,40.64,6.02,9.84,4080.0,11.77,12.47,21.55,1.18,40.43,103.2,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.994999999999997,32.70666666666667,33.758
SEN,Senegal,2018,Q2,2018-Q2,4.58,16.69,1.166,27.03,-0.305,55.73,0,0,0,0,0,53.97,42.95,6.12,10.16,4182.0,12.24,12.84,22.45,1.26,43.12,103.92,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.643749999999997,33.21,34.974000000000004
SEN,Senegal,2018,Q3,2018-Q3,4.81,17.2,1.212,27.63,-0.309,56.96,0,0,0,0,0,55.48,44.88,6.2,10.41,4258.0,12.59,13.12,23.15,1.32,45.24,104.49,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.139374999999998,33.593333333333334,35.962
SEN,Senegal,2018,Q4,2018-Q4,4.66,16.89,1.179,27.33,-0.307,56.34,0,0,0,0,0,55.23,44.71,6.18,10.33,4194.0,12.34,12.98,22.72,1.28,43.74,104.02,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.841250000000002,33.4,35.766000000000005
SEN,Senegal,2019,Q1,2019-Q1,5.02,17.69,1.251,28.23,-0.312,58.19,0,0,0,0,0,57.38,47.47,6.3,10.7,4314.0,12.89,13.4,23.79,1.38,47.06,104.93,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.608749999999997,33.983333333333334,37.196
SEN,Senegal,2019,Q2,2019-Q2,5.42,18.53,1.328,29.17,-0.317,60.13,0,0,0,0,0,59.64,50.41,6.42,11.09,4441.0,13.49,13.85,24.94,1.49,50.69,105.95,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.42125,34.596666666666664,38.7
SEN,Senegal,2019,Q3,2019-Q3,5.65,19.0,1.37,29.69,-0.319,61.21,0,0,0,0,0,60.97,52.21,6.48,11.31,4507.0,13.81,14.1,25.57,1.55,52.74,106.53,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.871875,34.943333333333335,39.578
SEN,Senegal,2019,Q4,2019-Q4,5.57,18.85,1.353,29.57,-0.319,60.96,0,0,0,0,0,61.1,52.53,6.48,11.3,4471.0,13.67,14.04,25.37,1.53,51.89,106.24,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.729375,34.86000000000001,39.64
SEN,Senegal,2020,Q1,2020-Q1,7.51,13.28,0.913,28.46,-0.312,58.66,0,0,1,0,1,59.16,50.19,6.37,10.91,4284.0,12.84,11.81,23.88,1.38,93.03,128.67,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.608125,37.473333333333336,38.296
SEN,Senegal,2020,Q2,2020-Q2,7.65,13.44,0.926,28.72,-0.314,59.2,0,0,1,0,1,60.05,51.47,6.41,11.04,4307.0,12.97,11.92,24.16,1.41,94.6,129.26,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.766875,37.64,38.874
SEN,Senegal,2020,Q3,2020-Q3,7.46,13.24,0.905,28.48,-0.312,58.72,0,0,1,0,1,59.97,51.55,6.4,10.99,4252.0,12.75,11.82,23.81,1.37,92.04,128.2,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.57625,37.49333333333333,38.796
SEN,Senegal,2020,Q4,2020-Q4,7.28,13.06,0.886,28.25,-0.311,58.24,0,0,1,0,1,59.81,51.49,6.39,10.93,4202.0,12.55,11.73,23.47,1.34,89.65,127.22,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.405,37.34,38.672000000000004
SEN,Senegal,2021,Q1,2021-Q1,7.41,13.2,0.897,28.5,-0.312,58.75,0,0,1,0,1,60.73,52.84,6.43,11.06,4220.0,12.66,11.83,23.73,1.36,91.03,127.73,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.544375,37.50333333333334,39.268
SEN,Senegal,2021,Q2,2021-Q2,7.61,13.42,0.915,28.84,-0.314,59.46,0,0,1,0,1,61.81,54.4,6.48,11.23,4255.0,12.84,11.97,24.12,1.4,93.28,128.59,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.756875,37.72666666666667,39.982000000000006
SEN,Senegal,2021,Q3,2021-Q3,7.98,13.82,0.949,29.46,-0.317,60.73,0,0,1,0,1,63.51,56.81,6.56,11.5,4329.0,13.2,13.99,24.84,1.47,49.03,105.1,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.02875,38.129999999999995,41.116
SEN,Senegal,2021,Q4,2021-Q4,7.86,13.7,0.936,29.32,-0.316,60.45,0,0,1,0,1,63.57,57.04,6.56,11.48,4293.0,13.06,13.92,24.62,1.44,48.18,104.82,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,21.90875,38.04333333333334,41.138000000000005
SEN,Senegal,2022,Q1,2022-Q1,4.87,17.52,1.198,28.52,-0.312,64.67,1,0,1,0,2,62.19,55.36,6.48,11.2,4159.0,12.47,13.54,23.56,1.34,44.61,103.75,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.470625,42.81,40.174
SEN,Senegal,2022,Q2,2022-Q2,4.94,17.67,1.21,28.73,-0.313,65.15,1,0,1,0,2,63.03,56.65,6.52,11.32,4172.0,12.56,13.64,23.77,1.36,45.14,103.86,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.62125,42.96333333333333,40.73
SEN,Senegal,2022,Q3,2022-Q3,4.89,17.56,1.197,28.65,-0.312,64.97,1,0,1,0,2,63.24,57.1,6.53,11.32,4144.0,12.46,13.61,23.63,1.34,44.57,103.67,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.521874999999998,42.910000000000004,40.85600000000001
SEN,Senegal,2022,Q4,2022-Q4,4.79,17.36,1.176,28.46,-0.311,64.54,1,0,1,0,2,63.14,57.11,6.51,11.27,4102.0,12.29,13.51,23.35,1.32,43.59,103.36,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.325625,42.77333333333333,40.76
SEN,Senegal,2023,Q1,2023-Q1,4.6,16.96,1.137,28.06,-0.308,63.62,1,0,1,0,2,62.62,56.57,6.48,11.15,4029.0,11.98,13.32,22.81,1.27,41.8,102.83,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.945,42.48666666666667,40.39
SEN,Senegal,2023,Q2,2023-Q2,4.7,17.18,1.154,28.34,-0.31,64.26,1,0,1,0,2,63.62,58.09,6.53,11.29,4053.0,12.11,13.46,23.11,1.29,42.6,103.02,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.16125,42.68666666666667,41.056000000000004
SEN,Senegal,2023,Q3,2023-Q3,4.75,17.29,1.161,28.51,-0.311,64.64,1,0,1,0,2,64.44,59.43,6.56,11.4,4058.0,12.16,13.54,23.26,1.3,42.92,103.06,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.270625,42.80666666666667,41.596000000000004
SEN,Senegal,2023,Q4,2023-Q4,4.74,17.27,1.156,28.52,-0.31,64.68,1,0,1,0,2,64.88,60.21,6.58,11.44,4043.0,12.12,13.54,23.23,1.3,42.72,102.97,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.24875,42.826666666666675,41.878
SEN,Senegal,2024,Q1,2024-Q1,4.73,17.27,1.154,28.55,-0.311,64.75,1,0,1,0,2,65.26,60.89,6.59,11.48,4035.0,12.1,13.56,23.23,1.3,42.63,102.92,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.254375000000003,42.843333333333334,42.122
SEN,Senegal,2024,Q2,2024-Q2,5.32,18.56,1.267,30.02,-0.318,68.07,1,0,1,0,2,69.0,66.31,6.77,12.1,4225.0,12.99,14.25,24.97,1.46,47.84,104.31,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.49,43.90333333333333,44.675999999999995
SEN,Senegal,2024,Q3,2024-Q3,5.41,18.75,1.281,30.26,-0.319,68.61,1,0,1,0,2,69.96,67.88,6.81,12.23,4242.0,13.09,14.37,25.22,1.49,48.51,104.46,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.674374999999998,44.076666666666675,45.321999999999996
SEN,Senegal,2024,Q4,2024-Q4,5.1,18.11,1.22,29.61,-0.316,67.14,1,0,1,0,2,68.88,66.52,6.75,12.01,4135.0,12.62,14.06,24.36,1.4,45.63,103.6,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,25.06625,43.60666666666666,44.556
SLE,Sierra Leone,2010,Q1,2010-Q1,13.8,12.05,1.49,19.46,-0.422,34.09,0,0,0,0,0,15.54,14.33,1.72,7.17,4964.0,14.9,13.95,23.93,0.54,59.57,110.85,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.1125,25.21666666666667,14.453999999999999
SLE,Sierra Leone,2010,Q2,2010-Q2,13.72,12.01,1.481,19.45,-0.422,34.07,0,0,0,0,0,15.63,14.5,1.73,7.19,4940.0,14.82,13.94,23.85,0.54,59.1,110.65,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.07,25.209999999999997,14.522
SLE,Sierra Leone,2010,Q3,2010-Q3,14.78,12.57,1.569,20.09,-0.429,35.18,0,0,0,0,0,16.24,15.39,1.76,7.44,5080.0,15.48,14.4,24.97,0.58,63.53,112.08,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.73375,25.53333333333333,15.079999999999998
SLE,Sierra Leone,2010,Q4,2010-Q4,14.62,12.5,1.553,20.03,-0.428,35.09,0,0,0,0,0,16.29,15.51,1.76,7.45,5046.0,15.36,14.36,24.82,0.58,62.73,111.78,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.64875,25.51,15.106
SLE,Sierra Leone,2011,Q1,2011-Q1,15.2,12.8,1.599,20.38,-0.431,35.71,0,0,0,0,0,16.69,16.14,1.78,7.6,5112.0,15.7,14.61,25.42,0.6,65.06,112.52,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.002499999999998,25.69666666666667,15.462
SLE,Sierra Leone,2011,Q2,2011-Q2,15.63,13.02,1.632,20.64,-0.434,36.16,0,0,0,0,0,17.0,16.63,1.79,7.72,5158.0,15.94,14.8,25.85,0.62,66.76,113.06,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.263125000000002,25.826666666666664,15.732
SLE,Sierra Leone,2011,Q3,2011-Q3,15.28,12.85,1.6,20.49,-0.432,35.89,0,0,0,0,0,16.97,16.63,1.79,7.69,5100.0,15.7,14.69,25.52,0.6,65.15,112.47,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.064999999999998,25.75,15.683999999999997
SLE,Sierra Leone,2011,Q4,2011-Q4,13.83,12.12,1.476,19.75,-0.424,34.59,0,0,0,0,0,16.46,15.94,1.76,7.43,4894.0,14.78,14.16,24.08,0.54,58.85,110.31,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.215625,25.370000000000005,15.162
SLE,Sierra Leone,2012,Q1,2012-Q1,13.46,11.93,1.442,19.56,-0.422,34.26,0,0,0,0,0,16.39,15.86,1.76,7.38,4831.0,14.52,14.02,23.69,0.53,57.14,109.72,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,21.98875,25.27333333333333,15.074000000000002
SLE,Sierra Leone,2012,Q2,2012-Q2,13.68,12.05,1.458,19.72,-0.423,34.54,0,0,0,0,0,16.61,16.23,1.77,7.46,4853.0,14.64,14.13,23.94,0.54,57.99,109.96,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,22.13,25.36,15.266
SLE,Sierra Leone,2012,Q3,2012-Q3,12.73,11.55,1.375,19.2,-0.418,33.63,0,0,0,0,0,16.26,15.76,1.75,7.28,4707.0,14.01,13.76,22.95,0.5,53.84,108.57,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,21.546875,25.090000000000003,14.906
SLE,Sierra Leone,2012,Q4,2012-Q4,12.6,11.49,1.361,19.15,-0.417,33.55,0,0,0,0,0,16.33,15.93,1.75,7.29,4675.0,13.9,13.73,22.82,0.5,53.17,108.31,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,21.475,25.070000000000004,14.947999999999999
SLE,Sierra Leone,2013,Q1,2013-Q1,11.71,11.01,1.282,18.65,-0.411,32.66,0,0,0,0,0,16.0,15.49,1.73,7.12,4532.0,13.29,13.37,21.86,0.46,49.33,107.05,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.913125,24.813333333333333,14.606
