date,precipitation_mm,temperature_c,evapotranspiration_mm,antecedent_rain_7d_mm,soil_moisture_index,water_balance_mm,failure_warning_index,warning_level,context_soil_type,source_reference
2023-10-13,1.225,6.955,4.346,4.568,11.418,-3.121,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-14,5.702,6.392,2.918,10.27,13.414,2.784,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-15,1.282,9.164,3.735,11.553,10.478,-2.453,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-16,0.135,7.47,4.182,11.688,8.464,-4.047,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-17,3.689,6.324,3.181,14.374,9.836,0.509,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-18,5.72,7.926,4.352,19.939,11.466,1.368,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-19,7.243,5.598,1.97,24.997,13.943,5.273,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-20,9.253,6.177,2.063,33.025,16.027,7.19,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-21,0.235,3.653,2.157,27.558,17.659,-1.921,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-22,0.959,6.411,4.703,27.235,18.921,-3.744,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-23,0.741,7.234,4.008,27.841,17.785,-3.267,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-24,1.129,8.328,4.194,25.281,16.907,-3.065,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-25,2.317,5.582,2.368,21.877,16.839,-0.051,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-26,0.0,4.759,3.057,14.635,15.224,-3.057,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-27,0.0,6.849,2.611,5.382,14.734,-2.611,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-28,0.369,6.825,3.49,5.516,12.215,-3.121,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-29,2.35,7.867,3.342,6.906,10.857,-0.992,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-30,0.235,7.892,5.114,6.4,11.14,-4.88,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-10-31,0.0,8.211,3.276,5.271,10.442,-3.276,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-01,2.4,7.921,6.567,5.354,8.679,-4.167,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-02,2.987,4.601,2.297,8.342,10.129,0.69,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-03,6.644,5.586,3.314,14.985,12.566,3.329,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-04,0.747,6.235,3.542,15.363,11.843,-2.795,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-05,1.872,5.029,1.791,14.886,12.642,0.082,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-06,1.277,4.366,2.286,15.929,13.068,-1.009,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-07,1.148,3.247,1.987,17.076,10.245,-0.839,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-08,8.332,2.737,1.226,23.008,14.49,7.106,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-09,0.188,4.877,2.953,20.208,13.147,-2.765,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-10,0.702,6.076,2.599,14.267,14.727,-1.897,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-11,1.978,4.513,3.375,15.498,16.26,-1.397,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-12,2.941,4.935,3.987,16.566,16.145,-1.046,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-13,1.55,6.496,4.271,16.839,14.714,-2.722,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-14,0.614,5.572,3.457,16.305,12.61,-2.843,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-15,1.34,3.779,2.297,9.313,13.421,-0.958,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-16,2.442,4.763,2.252,11.566,13.745,0.189,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-17,0.0,3.026,2.324,10.864,13.054,-2.324,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-18,0.212,4.725,2.747,9.097,11.552,-2.536,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-19,0.493,3.841,1.819,6.65,12.631,-1.326,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-20,2.56,4.607,1.711,7.66,13.487,0.848,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-21,5.196,6.23,3.751,12.242,15.779,1.445,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-22,8.6,3.66,1.332,19.503,19.221,7.268,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-23,0.249,4.122,3.789,17.311,18.054,-3.54,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-24,1.44,4.456,4.019,18.751,18.459,-2.579,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-25,1.489,4.38,2.476,20.028,17.957,-0.987,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-26,2.092,1.459,1.724,21.627,18.564,0.368,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-27,2.078,5.21,3.598,21.146,19.666,-1.52,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-28,0.384,2.988,2.508,16.333,20.33,-2.124,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-29,1.958,0.824,0.492,9.691,22.452,1.466,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-11-30,3.005,2.769,0.972,12.447,22.379,2.033,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-01,1.415,3.588,2.101,12.422,21.452,-0.686,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-02,4.466,4.324,3.149,15.399,23.179,1.317,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-03,2.424,3.568,1.489,15.73,22.771,0.934,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-04,4.869,4.234,0.717,18.521,25.394,4.152,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-05,1.18,4.201,2.398,19.317,24.955,-1.218,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-06,5.17,2.476,2.226,22.529,25.696,2.944,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-07,0.0,4.602,3.607,19.524,24.512,-3.607,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-08,0.491,2.669,1.688,18.6,25.521,-1.197,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-09,0.0,1.963,0.484,14.134,26.146,-0.484,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-10,2.406,2.062,1.422,14.117,27.467,0.984,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-11,0.484,2.634,0.916,9.731,27.619,-0.433,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-12,6.593,2.711,1.686,15.144,27.798,4.907,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-13,3.809,3.336,2.586,13.782,27.278,1.223,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-14,3.23,3.065,1.534,17.012,28.976,1.696,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-15,23.29,1.443,1.384,39.811,38.739,21.906,15.116,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-16,4.913,1.608,1.438,44.723,40.5,3.475,18.962,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-17,0.0,1.689,1.179,42.317,40.42,-1.179,11.136,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-18,0.0,4.079,1.818,41.833,41.464,-1.818,17.522,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-19,0.204,2.541,1.874,35.445,40.983,-1.669,12.062,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-20,0.0,9.511,5.683,31.636,37.305,-5.683,6.61,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-21,0.704,2.833,1.283,29.111,38.435,-0.579,9.378,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-22,7.117,-0.451,1.254,12.939,41.568,5.863,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-23,1.209,2.591,0.134,9.235,43.539,1.075,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-24,21.096,1.655,0.546,30.33,50.527,20.55,18.312,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-25,0.086,4.81,3.094,30.416,49.806,-3.008,19.195,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-26,6.567,3.58,2.942,36.779,50.83,3.625,18.145,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-27,1.746,6.547,4.184,38.525,50.438,-2.438,15.425,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-28,0.0,4.428,3.155,37.82,49.753,-3.155,13.047,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-29,4.271,4.132,2.022,34.975,50.61,2.249,13.923,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-30,6.484,2.628,1.677,40.25,51.867,4.807,17.214,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2023-12-31,0.0,1.763,0.477,19.154,52.767,-0.477,11.057,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-01,33.063,4.073,2.171,52.131,67.133,30.892,36.239,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-02,0.0,2.678,1.271,45.564,64.31,-1.271,38.768,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-03,6.688,2.116,2.871,50.507,66.905,3.817,35.271,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-04,2.354,0.645,0.491,52.861,68.386,1.863,37.353,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-05,0.176,5.014,2.013,48.766,67.951,-1.837,37.593,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-06,45.52,3.251,3.622,87.802,89.489,41.898,73.132,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-07,2.054,3.943,2.099,89.855,91.765,-0.045,77.972,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-08,1.439,6.485,3.079,58.231,91.79,-1.64,54.617,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-09,3.575,4.873,1.222,61.806,91.8,2.354,55.695,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-10,10.508,5.813,4.19,65.626,95.41,6.318,65.99,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-11,10.815,6.196,2.746,74.087,98.073,8.069,66.632,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-12,15.305,0.591,1.95,89.215,100.0,13.354,76.017,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-13,0.806,4.76,2.09,44.502,98.0,-1.284,42.339,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-14,2.854,5.478,2.354,45.302,98.322,0.5,52.751,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-15,0.0,2.9,0.575,43.863,96.426,-0.575,52.527,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-16,4.024,5.277,2.156,44.312,95.251,1.868,53.142,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-17,2.453,4.951,1.766,36.257,95.452,0.687,46.578,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-18,2.747,1.448,1.774,28.189,97.437,0.973,35.296,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-19,0.624,2.702,1.688,13.508,96.43,-1.064,35.032,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-20,6.191,2.18,1.37,18.893,98.619,4.82,45.323,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-21,6.343,2.132,0.531,22.382,100.0,5.812,41.784,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-22,2.226,6.919,3.183,24.608,100.0,-0.956,45.311,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-23,3.461,4.183,3.13,24.044,100.0,0.33,45.625,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-24,8.864,4.51,2.754,30.456,100.0,6.111,48.288,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-25,13.789,0.83,0.0,41.498,100.0,13.789,54.852,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-26,1.792,2.898,3.151,42.666,100.0,-1.359,50.187,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-27,0.0,4.368,2.407,36.475,99.634,-2.407,46.192,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-28,0.466,4.256,1.951,30.598,98.516,-1.485,53.974,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-29,7.093,3.016,1.149,35.465,100.0,5.944,47.221,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-30,2.651,2.564,2.541,34.655,100.0,0.11,52.614,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-01-31,2.89,6.165,3.591,28.681,100.0,-0.7,50.233,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-01,5.001,6.053,3.288,19.893,100.0,1.714,37.094,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-02,4.188,2.954,3.154,22.289,100.0,1.034,41.259,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-03,2.356,5.626,3.055,24.645,99.828,-0.7,39.372,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-04,0.0,4.454,3.44,24.179,98.889,-3.44,42.346,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-05,40.9,5.638,3.617,57.986,100.0,37.283,65.391,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-06,3.667,4.705,3.448,59.002,100.0,0.219,62.007,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-07,5.962,5.624,1.796,62.074,100.0,4.166,69.491,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-08,0.0,6.505,4.259,57.073,98.427,-4.259,56.822,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-09,0.0,4.395,1.995,52.885,97.102,-1.995,50.949,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-10,1.707,7.712,4.743,52.236,95.644,-3.036,54.311,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-11,6.243,2.553,0.956,58.479,97.842,5.287,64.184,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-12,4.344,2.959,2.295,21.923,98.376,2.049,39.264,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-13,0.0,6.974,3.653,18.256,98.54,-3.653,37.6,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-14,4.689,6.55,2.399,16.984,99.939,2.29,37.74,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-15,2.8,7.95,3.186,19.783,100.0,-0.387,42.673,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-16,0.839,4.06,2.168,20.622,98.735,-1.329,40.427,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-17,11.068,4.854,1.847,29.983,100.0,9.221,47.081,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-18,4.35,8.343,3.947,28.089,100.0,0.402,43.42,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-19,3.31,6.232,3.348,27.055,100.0,-0.038,45.397,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-20,4.755,8.058,4.693,31.81,100.0,0.062,42.862,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-21,0.0,9.282,4.196,27.121,98.297,-4.196,43.882,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-22,29.395,6.577,4.211,53.716,100.0,25.184,63.791,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-23,0.0,6.434,3.789,52.877,98.883,-3.789,64.876,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-24,4.923,7.261,2.873,46.732,99.112,2.05,55.597,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-25,5.398,10.037,4.378,47.781,100.0,1.02,61.452,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-26,2.258,8.167,4.27,46.729,99.904,-2.012,59.384,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-27,5.414,9.426,4.715,47.388,100.0,0.699,62.354,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-28,0.0,9.711,5.857,47.388,100.0,-5.857,52.638,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-02-29,3.745,7.771,3.509,21.738,100.0,0.236,34.857,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-01,3.672,12.136,5.884,25.41,98.78,-2.212,43.732,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-02,1.468,6.603,2.974,21.955,99.038,-1.507,38.803,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-03,1.552,7.793,4.151,18.109,99.559,-2.599,39.823,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-04,1.683,9.119,5.589,17.533,99.024,-3.906,39.169,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-05,0.0,7.93,4.527,12.12,97.552,-4.527,29.143,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-06,4.338,7.783,4.674,16.458,97.945,-0.336,38.864,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-07,25.683,11.126,5.036,38.396,100.0,20.647,52.686,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-08,4.081,11.156,4.455,38.805,100.0,-0.374,46.497,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-09,7.34,9.814,3.845,44.677,100.0,3.495,52.331,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-10,3.028,10.361,5.673,46.153,100.0,-2.645,56.556,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-11,3.566,11.297,3.504,48.036,100.0,0.062,53.112,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-12,0.013,10.14,4.974,48.049,97.988,-4.961,57.042,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-13,2.721,10.409,5.703,46.433,95.5,-2.981,51.753,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-14,9.444,5.859,2.904,30.194,97.811,6.54,43.495,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-15,4.41,13.729,7.459,30.523,96.457,-3.049,47.301,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-16,0.0,11.924,5.45,23.183,94.817,-5.45,37.749,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-17,2.741,12.716,5.913,22.896,93.858,-3.172,40.853,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-18,0.0,8.383,4.148,19.33,91.909,-4.148,35.481,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-19,10.363,11.472,6.255,29.679,93.474,4.108,36.594,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-20,6.675,13.914,6.878,33.633,94.178,-0.203,39.02,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-21,14.157,13.959,5.687,38.345,98.921,8.469,48.897,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-22,0.0,14.463,7.078,33.935,97.26,-7.078,47.079,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-23,3.148,11.584,6.846,37.084,95.779,-3.697,49.106,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-24,7.409,11.701,6.49,41.752,95.218,0.919,52.072,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-25,4.684,9.48,4.923,46.436,97.364,-0.238,55.338,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-26,8.275,11.821,6.185,44.348,98.703,2.09,58.034,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-27,11.027,13.246,5.844,48.701,100.0,5.183,54.263,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-28,2.964,12.416,6.062,37.508,98.791,-3.098,53.096,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-29,0.0,13.18,6.641,37.508,98.564,-6.641,49.569,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-30,2.635,14.714,8.156,36.995,97.317,-5.521,51.929,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-03-31,0.0,13.138,6.022,29.586,96.133,-6.022,47.327,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-01,22.144,13.165,5.487,47.046,100.0,16.657,57.57,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-02,1.462,11.697,3.799,40.233,99.43,-2.337,48.21,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-03,8.565,13.913,7.595,37.77,100.0,0.971,54.647,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-04,23.248,15.263,7.999,58.054,100.0,15.249,62.135,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-05,2.19,13.641,6.838,60.244,100.0,-4.648,71.628,high,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-06,0.898,12.21,4.94,58.507,99.942,-4.041,61.979,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-07,0.895,15.538,7.723,59.402,96.705,-6.828,58.136,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-08,1.011,16.96,8.249,38.269,95.272,-7.237,41.239,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-09,0.0,13.542,5.27,36.808,92.795,-5.27,44.545,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-10,5.713,14.463,6.203,33.955,94.263,-0.49,48.993,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-11,12.593,14.294,6.885,23.3,98.649,5.708,42.356,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-12,2.549,15.743,7.031,23.659,98.174,-4.482,43.123,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-13,0.0,15.598,8.666,22.76,95.039,-8.666,47.648,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-14,3.986,14.371,6.904,25.851,94.656,-2.919,39.518,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-15,0.0,13.008,5.984,24.84,92.742,-5.984,40.265,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-16,2.726,13.149,6.088,27.566,91.823,-3.363,38.256,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-17,8.28,14.828,7.957,30.133,94.693,0.323,41.724,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-18,2.496,16.51,7.946,20.037,91.669,-5.449,37.982,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-19,4.126,16.159,7.416,21.614,90.579,-3.29,37.783,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-20,10.967,10.194,3.858,32.581,93.006,7.109,45.817,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-21,0.0,14.178,7.504,28.595,91.068,-7.504,40.63,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-22,3.441,17.182,8.749,32.036,87.033,-5.307,35.832,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-23,6.603,14.701,6.221,35.914,88.459,0.383,51.632,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-24,0.68,14.398,6.411,28.314,85.873,-5.732,33.933,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-25,2.851,15.073,8.078,28.668,83.288,-5.227,37.277,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-26,0.871,13.764,6.152,25.413,82.07,-5.281,27.677,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-27,3.357,18.795,9.123,17.803,81.647,-5.766,28.844,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-28,0.94,15.753,8.314,18.743,81.306,-7.375,29.315,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-29,3.216,14.1,4.914,18.517,82.815,-1.699,31.857,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-04-30,2.169,17.634,9.117,14.083,81.298,-6.948,16.781,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-01,1.256,19.022,7.73,14.659,78.64,-6.474,20.238,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-02,2.113,16.97,7.798,13.921,75.97,-5.685,21.058,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-03,6.187,18.745,8.604,19.237,77.119,-2.417,25.325,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-04,0.821,14.995,7.362,16.701,74.212,-6.541,14.044,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-05,7.066,18.166,8.527,22.827,74.455,-1.462,17.259,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-06,22.984,14.614,6.625,42.596,83.614,16.359,44.699,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-07,0.0,14.17,5.237,40.426,79.805,-5.237,41.529,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-08,4.649,16.597,7.617,43.819,78.87,-2.969,35.217,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-09,1.772,18.168,7.693,43.478,79.382,-5.922,34.11,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-10,8.038,16.262,8.044,45.33,81.364,-0.006,42.307,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-11,1.783,16.776,6.428,46.292,80.753,-4.645,35.465,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-12,0.963,15.949,8.242,40.189,76.183,-7.279,35.977,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-13,0.0,17.599,8.073,17.205,73.644,-8.073,18.451,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-14,34.903,16.283,8.541,52.108,86.4,26.362,52.695,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-15,5.098,16.706,8.464,52.557,84.297,-3.365,49.071,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
