experiment_id,soil_profile,soil_type,flow_condition_lpm,time_min,settlement_mm,sinkhole_diameter_m,pore_pressure_kpa,clay_fraction_pct,initial_void_ratio,groundwater_depth_m,failure_flag,source_reference
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,84,62.931,0.4522,72.756,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,90,64.112,0.4429,74.553,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,96,64.43,0.4664,74.341,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,102,65.975,0.4686,74.454,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,108,66.986,0.469,76.804,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,114,66.665,0.4615,78.435,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,120,67.358,0.4476,76.047,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,126,68.463,0.4567,79.008,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,132,67.551,0.4711,82.334,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,138,67.925,0.4647,79.907,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,144,69.027,0.4799,76.241,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,150,69.033,0.4647,78.246,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,156,67.703,0.4604,84.741,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,162,68.755,0.4688,81.079,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,168,69.985,0.4666,79.828,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,174,68.974,0.4829,78.153,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,180,69.8,0.4658,78.689,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,0,0.233,0.1974,69.653,24.96,0.735,1.878,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,6,9.305,0.2216,65.772,24.96,0.735,1.878,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,12,19.586,0.2511,69.892,24.96,0.735,1.878,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,18,26.683,0.292,69.864,24.96,0.735,1.878,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,24,32.468,0.3264,69.826,24.96,0.735,1.878,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,30,38.069,0.3432,68.084,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,36,43.256,0.348,71.942,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,42,47.063,0.3892,69.824,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,48,50.32,0.3998,73.188,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,54,53.505,0.4217,73.803,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,60,56.75,0.4129,72.835,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,66,57.162,0.4379,70.261,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,72,60.22,0.4254,73.63,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,78,61.487,0.4168,77.006,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,84,62.587,0.4455,77.348,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,90,64.527,0.4457,74.386,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,96,65.288,0.4557,73.927,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,102,66.108,0.4639,78.731,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,108,66.267,0.4307,77.746,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,114,68.187,0.4499,75.729,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,120,68.094,0.4758,77.23,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,126,68.525,0.48,80.547,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,132,69.699,0.4673,78.103,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,138,69.241,0.4597,80.42,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,144,69.761,0.4824,79.66,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,150,69.601,0.473,79.439,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,156,71.071,0.4609,82.976,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,162,68.784,0.4682,81.09,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,168,71.479,0.4573,78.609,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,174,71.572,0.4581,80.757,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,180,71.326,0.4932,81.984,24.96,0.735,1.878,1,NIH / Mendeley Data (synthetic reconstruction)
