monitor_point_id,chainage_m,depth_m,date,load_stage_kpa,p_wave_velocity_mps,s_wave_velocity_mps,extensometer_displacement_mm,pressure_cell_kpa,pore_pressure_kpa,creep_rate_mm_per_day,formation,alert_level,source_reference
EMB-07,150.0,2.0,2023-01-21,33.0,1423.784,317.68,2.243,28.852,53.938,0.533,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-01-31,38.5,1430.805,316.869,3.231,26.852,62.728,0.5101,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-02-10,44.0,1434.091,316.83,1.981,33.951,58.964,0.242,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-02-20,49.5,1420.236,321.865,3.032,37.425,63.652,0.2952,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-03-02,55.0,1432.028,319.772,2.404,37.855,61.239,0.1965,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-03-12,60.5,1431.564,322.562,4.534,50.006,63.703,0.3068,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-03-22,66.0,1439.65,329.152,4.051,50.886,68.955,0.2546,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-04-01,71.5,1438.252,325.536,4.716,53.119,69.572,0.2599,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-04-11,77.0,1444.749,329.212,4.08,59.609,66.728,0.2015,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-04-21,82.5,1420.618,323.543,5.62,61.408,64.79,0.2534,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-05-01,88.0,1448.872,324.803,5.603,70.064,73.008,0.2339,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-05-11,93.5,1440.0,333.797,5.642,71.546,74.532,0.2117,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-05-21,99.0,1448.871,328.663,6.477,75.03,68.937,0.2334,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-05-31,104.5,1445.711,326.915,6.097,76.394,65.254,0.1968,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-06-10,110.0,1464.939,339.813,6.13,82.342,77.465,0.1929,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-06-20,115.5,1457.995,343.414,6.823,87.541,75.957,0.2008,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-06-30,121.0,1463.051,333.932,7.409,85.464,69.828,0.2012,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-07-10,126.5,1462.328,338.373,7.76,92.631,72.988,0.2115,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-07-20,132.0,1455.329,331.807,8.02,98.243,74.556,0.2002,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-07-30,137.5,1477.786,328.962,7.736,100.774,74.536,0.1908,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-08-09,143.0,1448.879,327.228,8.026,105.252,73.541,0.189,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-08-19,148.5,1464.155,325.163,8.594,106.914,79.694,0.1927,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-08-29,154.0,1459.197,340.279,8.458,112.55,74.215,0.1753,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-09-08,159.5,1467.545,343.427,9.743,116.279,75.62,0.1937,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-09-18,165.0,1455.595,335.034,9.946,117.133,81.747,0.2004,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-09-28,170.5,1461.302,336.393,10.071,122.05,83.507,0.1934,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-10-08,176.0,1459.873,343.228,10.099,131.215,80.996,0.1794,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-10-18,181.5,1484.085,346.669,10.305,128.41,76.987,0.1812,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-10-28,187.0,1473.664,338.434,10.689,135.852,84.594,0.1795,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-11-07,192.5,1472.584,343.434,11.135,140.766,82.865,0.1775,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-11-17,198.0,1485.661,343.317,11.462,144.816,92.218,0.1864,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-11-27,203.5,1471.708,343.998,11.667,153.195,96.292,0.1736,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-12-07,209.0,1489.05,347.99,12.073,154.075,93.729,0.1837,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-12-17,214.5,1483.989,347.123,12.865,156.137,94.076,0.1764,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,2.0,2023-12-27,220.0,1477.976,335.998,12.663,159.191,96.374,0.176,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-01-01,22.0,1498.901,327.193,0.481,20.206,48.467,2.3193,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-01-11,27.5,1477.679,338.832,1.561,21.792,52.738,0.702,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-01-21,33.0,1479.357,331.72,1.64,30.17,64.017,0.3817,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-01-31,38.5,1492.972,341.097,2.377,36.471,64.167,0.3908,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-02-10,44.0,1491.918,345.338,1.923,39.974,65.19,0.2296,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-02-20,49.5,1508.098,332.868,1.894,44.244,60.024,0.1847,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-03-02,55.0,1498.081,334.897,2.313,41.654,67.163,0.1891,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-03-12,60.5,1508.647,339.537,2.323,50.801,66.99,0.1652,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-03-22,66.0,1510.848,344.008,3.583,51.763,64.984,0.2202,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-04-01,71.5,1505.517,345.217,3.465,56.18,69.937,0.1838,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-04-11,77.0,1493.785,345.991,4.31,62.551,71.671,0.2184,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-04-21,82.5,1512.547,347.17,3.712,64.462,65.794,0.179,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-05-01,88.0,1505.551,343.398,3.725,72.442,61.703,0.1598,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-05-11,93.5,1497.333,359.466,4.769,79.742,72.761,0.1848,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-05-21,99.0,1515.307,354.592,5.31,80.323,73.862,0.1918,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-05-31,104.5,1515.761,353.765,5.009,78.495,68.548,0.1726,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-06-10,110.0,1515.541,349.499,5.952,85.547,67.217,0.1833,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-06-20,115.5,1515.597,356.621,5.662,91.185,69.904,0.1661,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-06-30,121.0,1532.404,354.023,5.58,95.974,71.1,0.1445,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-07-10,126.5,1524.852,344.257,6.448,101.642,68.532,0.1773,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-07-20,132.0,1519.105,349.781,6.808,101.67,68.018,0.1642,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-07-30,137.5,1526.295,349.629,7.532,109.499,71.53,0.1871,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-08-09,143.0,1520.251,348.942,7.398,109.324,71.559,0.1769,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-08-19,148.5,1530.651,356.645,6.923,108.369,69.872,0.1474,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-08-29,154.0,1506.731,348.33,7.433,114.922,75.957,0.1592,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-09-08,159.5,1535.239,352.598,7.768,125.498,72.381,0.1517,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-09-18,165.0,1532.983,359.031,8.472,128.618,77.135,0.1624,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-09-28,170.5,1530.728,358.226,8.428,129.669,80.029,0.1642,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-10-08,176.0,1540.547,363.372,8.049,137.185,83.481,0.1491,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-10-18,181.5,1525.159,359.214,8.717,136.356,82.31,0.152,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-10-28,187.0,1528.495,360.583,9.137,139.573,86.559,0.1606,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-11-07,192.5,1523.11,361.84,9.64,143.519,83.217,0.1546,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-11-17,198.0,1550.456,352.298,9.784,152.834,92.767,0.1483,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-11-27,203.5,1548.028,365.698,10.111,157.364,92.916,0.1542,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-12-07,209.0,1541.244,366.465,9.707,160.79,101.301,0.1461,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-12-17,214.5,1543.268,366.51,10.013,158.738,98.119,0.1485,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,5.0,2023-12-27,220.0,1551.167,370.818,11.087,164.253,96.341,0.1555,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-01-01,22.0,1533.504,363.639,0.457,27.109,60.474,2.2094,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-01-11,27.5,1552.238,364.822,1.508,26.569,57.08,0.6747,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-01-21,33.0,1541.85,377.365,1.865,33.684,62.347,0.43,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-01-31,38.5,1538.576,375.109,1.371,38.765,59.205,0.222,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-02-10,44.0,1552.229,360.6,1.995,45.026,60.063,0.2321,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-02-20,49.5,1562.073,372.484,2.485,46.831,60.413,0.2432,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-03-02,55.0,1540.826,371.215,2.641,47.522,70.167,0.2234,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-03-12,60.5,1536.627,384.292,2.285,54.155,68.5,0.1726,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-03-22,66.0,1570.297,371.575,2.28,58.297,66.457,0.1467,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-04-01,71.5,1554.171,375.631,3.697,61.168,66.199,0.2146,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-04-11,77.0,1560.2,366.755,3.528,63.738,69.407,0.1738,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-04-21,82.5,1563.455,368.721,3.974,72.518,68.565,0.1959,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-05-01,88.0,1573.36,385.242,4.13,81.36,66.673,0.1764,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-05-11,93.5,1569.607,386.157,3.693,78.654,62.197,0.1446,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-05-21,99.0,1581.563,375.772,4.414,80.951,67.469,0.1609,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-05-31,104.5,1558.446,384.305,4.364,86.201,69.793,0.1367,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-06-10,110.0,1573.269,381.194,4.362,87.372,64.914,0.137,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-06-20,115.5,1577.384,384.233,4.891,95.34,67.565,0.1531,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-06-30,121.0,1588.522,382.587,4.911,97.201,74.013,0.1416,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-07-10,126.5,1577.524,383.835,5.149,103.874,67.104,0.1394,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-07-20,132.0,1564.406,384.29,5.662,107.633,71.659,0.1475,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-07-30,137.5,1585.179,388.659,6.498,113.22,71.331,0.1626,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-08-09,143.0,1565.893,381.98,6.303,116.072,71.056,0.1533,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-08-19,148.5,1584.953,385.124,5.893,116.967,67.115,0.1352,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-08-29,154.0,1578.093,381.745,6.806,124.573,77.403,0.1442,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-09-08,159.5,1584.849,384.476,7.269,121.415,78.541,0.1545,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-09-18,165.0,1576.959,382.387,6.348,128.164,74.607,0.1239,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-09-28,170.5,1591.765,388.372,7.203,133.767,79.738,0.1348,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-10-08,176.0,1588.337,390.576,7.279,134.293,82.556,0.1355,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-10-18,181.5,1602.596,391.82,7.873,143.609,86.098,0.1386,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-10-28,187.0,1589.859,390.474,8.186,144.593,90.403,0.1386,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-11-07,192.5,1597.628,397.922,7.658,151.839,85.306,0.1322,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-11-17,198.0,1591.198,395.504,7.409,152.55,90.715,0.124,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-11-27,203.5,1594.688,401.131,9.105,156.616,94.463,0.1382,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-12-07,209.0,1600.155,401.842,9.245,158.591,99.709,0.1475,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-12-17,214.5,1608.701,398.169,8.509,163.977,94.043,0.1276,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,8.0,2023-12-27,220.0,1613.309,407.03,9.023,169.064,100.809,0.1282,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-01-01,22.0,1571.068,384.863,0.805,30.278,56.457,3.8782,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-01-11,27.5,1584.281,384.802,0.93,35.02,59.942,0.4146,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-01-21,33.0,1568.893,392.013,0.581,42.162,60.038,0.138,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-01-31,38.5,1584.908,393.974,1.698,43.062,61.219,0.272,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-02-10,44.0,1604.825,388.353,2.165,47.876,60.469,0.2711,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-02-20,49.5,1591.074,382.994,1.985,54.674,61.196,0.1995,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-03-02,55.0,1582.699,389.141,2.574,57.308,63.248,0.2179,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-03-12,60.5,1602.149,385.517,1.906,59.096,62.877,0.1461,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-03-22,66.0,1583.074,396.694,2.833,63.131,56.546,0.1816,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-04-01,71.5,1604.44,393.927,2.094,63.895,63.651,0.1126,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-04-11,77.0,1585.996,398.996,3.352,68.589,66.535,0.1683,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-04-21,82.5,1605.247,398.17,3.289,73.679,57.82,0.1544,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-05-01,88.0,1599.959,387.974,3.431,75.91,58.904,0.1464,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-05-11,93.5,1603.474,387.884,3.242,80.29,63.214,0.133,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-05-21,99.0,1597.621,401.129,4.016,86.527,66.034,0.1448,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-05-31,104.5,1616.614,404.141,3.609,87.28,58.256,0.1235,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-06-10,110.0,1605.842,403.917,3.846,97.22,66.347,0.1101,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-06-20,115.5,1613.921,403.642,4.92,97.413,61.434,0.1502,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-06-30,121.0,1614.59,404.366,4.175,104.47,69.497,0.1179,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-07-10,126.5,1618.448,403.56,4.343,105.702,74.803,0.1293,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-07-20,132.0,1595.173,390.924,4.901,108.987,69.693,0.1383,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-07-30,137.5,1617.814,406.041,5.376,118.418,65.643,0.1337,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-08-09,143.0,1623.205,386.998,5.39,120.195,64.942,0.1231,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-08-19,148.5,1613.239,404.083,6.31,117.485,70.551,0.1437,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-08-29,154.0,1613.287,398.543,5.195,127.742,78.243,0.1183,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-09-08,159.5,1624.076,411.158,6.096,128.127,78.728,0.1355,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-09-18,165.0,1609.797,402.729,6.459,129.583,81.131,0.1362,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-09-28,170.5,1612.77,402.932,6.47,135.641,77.883,0.1203,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-10-08,176.0,1628.155,406.61,6.485,145.885,83.758,0.1258,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-10-18,181.5,1620.173,411.678,6.235,148.275,84.308,0.119,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-10-28,187.0,1630.076,414.857,6.356,153.335,89.225,0.1129,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-11-07,192.5,1635.408,407.195,7.077,154.941,90.361,0.1136,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-11-17,198.0,1628.87,409.834,7.007,155.522,94.641,0.1127,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-11-27,203.5,1631.036,426.464,8.219,161.924,95.251,0.1331,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-12-07,209.0,1630.456,415.054,7.527,164.715,98.308,0.1182,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-12-17,214.5,1641.412,419.643,7.957,165.678,97.284,0.1198,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-07,150.0,11.0,2023-12-27,220.0,1630.603,421.066,8.307,169.764,106.101,0.12,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-01-01,22.0,1428.832,296.184,1.667,18.154,53.431,8.0133,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-01-11,27.5,1437.769,293.75,1.945,22.088,53.126,0.8579,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-01-21,33.0,1435.536,303.069,2.427,27.365,55.439,0.5641,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-01-31,38.5,1437.866,301.246,2.677,29.424,57.935,0.428,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-02-10,44.0,1438.795,305.423,2.815,35.034,60.989,0.3407,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-02-20,49.5,1445.914,302.472,3.69,37.27,62.275,0.3606,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-03-02,55.0,1462.884,307.158,3.216,41.535,66.329,0.2684,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-03-12,60.5,1458.964,308.017,3.943,47.837,63.457,0.2748,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-03-22,66.0,1458.984,306.239,3.92,51.215,70.664,0.2435,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-04-01,71.5,1463.572,304.372,3.827,52.095,68.543,0.2152,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-04-11,77.0,1462.142,305.658,4.344,56.691,70.104,0.2151,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-04-21,82.5,1460.657,305.036,4.789,61.195,69.413,0.2228,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-05-01,88.0,1468.462,314.457,5.37,68.713,73.373,0.2286,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-05-11,93.5,1478.485,306.39,5.768,70.238,72.422,0.2184,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-05-21,99.0,1453.537,312.551,5.19,72.026,71.42,0.1827,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-05-31,104.5,1470.009,318.935,6.144,79.873,69.26,0.2021,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-06-10,110.0,1475.827,318.041,7.251,83.753,70.768,0.2277,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-06-20,115.5,1468.974,320.491,6.926,88.602,70.879,0.2036,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-06-30,121.0,1463.922,323.857,7.222,93.922,78.533,0.1953,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-07-10,126.5,1473.479,309.792,7.033,93.799,80.585,0.1886,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-07-20,132.0,1475.174,320.003,7.677,98.55,73.98,0.1944,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
