datetime,year,month,day,hour,region,average_intensity,marginal_intensity,coal_fraction,gas_fraction,renewable_fraction,nuclear_fraction
2023-12-10 19:00:00,2023,12,10,19,PJM,0.4542928391962396,0.5905806909551115,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-12-10 20:00:00,2023,12,10,20,PJM,0.445153748488063,0.5786998730344819,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-12-10 21:00:00,2023,12,10,21,PJM,0.43061555464735846,0.559800221041566,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-12-10 22:00:00,2023,12,10,22,PJM,0.4116690115588685,0.535169715026529,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-12-10 23:00:00,2023,12,10,23,PJM,0.3896052948234308,0.5064868832704601,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-12-11 00:00:00,2023,12,11,0,PJM,0.3652759840378238,0.47485877924917097,0.12,0.35,0.07999999999999999,0.35
2023-12-11 01:00:00,2023,12,11,1,PJM,0.3416408886909355,0.4441331552982162,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-12-11 02:00:00,2023,12,11,2,PJM,0.3196164860330958,0.4155014318430245,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-12-11 03:00:00,2023,12,11,3,PJM,0.3007037027083902,0.3909148135209073,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-12-11 04:00:00,2023,12,11,4,PJM,0.2861914136455452,0.37204883773920877,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-12-11 05:00:00,2023,12,11,5,PJM,0.27706860736150196,0.36018918956995255,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-12-11 06:00:00,2023,12,11,6,PJM,0.2739569880283679,0.3561440844368782,0.22,0.19999999999999998,0.18,0.35
2023-12-11 07:00:00,2023,12,11,7,PJM,0.27706860736150196,0.36018918956995255,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-12-11 08:00:00,2023,12,11,8,PJM,0.2861914136455452,0.37204883773920877,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-12-11 09:00:00,2023,12,11,9,PJM,0.30070370270839025,0.39091481352090734,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-12-11 10:00:00,2023,12,11,10,PJM,0.31961648603309584,0.4155014318430246,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-12-11 11:00:00,2023,12,11,11,PJM,0.3416408886909355,0.4441331552982162,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-12-11 12:00:00,2023,12,11,12,PJM,0.3652759840378238,0.47485877924917097,0.12000000000000001,0.35,0.28,0.35
2023-12-11 13:00:00,2023,12,11,13,PJM,0.3889110793847121,0.5055844032001258,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-12-11 14:00:00,2023,12,11,14,PJM,0.41093548204255176,0.5342161266553173,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-12-11 15:00:00,2023,12,11,15,PJM,0.4298482653672574,0.5588027449774347,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-12-11 16:00:00,2023,12,11,16,PJM,0.4443605544301024,0.5776687207591331,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-12-11 17:00:00,2023,12,11,17,PJM,0.4534833607141457,0.5895283689283894,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-12-11 18:00:00,2023,12,11,18,PJM,0.4565949800472797,0.5935734740614637,0.01999999999999999,0.5,0.18,0.35
2023-12-11 19:00:00,2023,12,11,19,PJM,0.4534833607141457,0.5895283689283894,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-12-11 20:00:00,2023,12,11,20,PJM,0.4443605544301024,0.5776687207591331,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-12-11 21:00:00,2023,12,11,21,PJM,0.4298482653672574,0.5588027449774347,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-12-11 22:00:00,2023,12,11,22,PJM,0.41093548204255176,0.5342161266553173,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-12-11 23:00:00,2023,12,11,23,PJM,0.3889110793847121,0.5055844032001258,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-12-12 00:00:00,2023,12,12,0,PJM,0.36463869210015953,0.4740302997302074,0.12,0.35,0.07999999999999999,0.35
2023-12-12 01:00:00,2023,12,12,1,PJM,0.3410448325759607,0.4433582823487489,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-12-12 02:00:00,2023,12,12,2,PJM,0.3190588555876396,0.4147765122639315,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-12-12 03:00:00,2023,12,12,3,PJM,0.3001790691334054,0.3902327898734271,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-12-12 04:00:00,2023,12,12,4,PJM,0.28569209945979196,0.3713997292977296,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-12-12 05:00:00,2023,12,12,5,PJM,0.27658520960920663,0.3595607724919686,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-12-12 06:00:00,2023,12,12,6,PJM,0.2734790190751196,0.3555227247976555,0.22,0.19999999999999998,0.18,0.35
2023-12-12 07:00:00,2023,12,12,7,PJM,0.27658520960920663,0.3595607724919686,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-12-12 08:00:00,2023,12,12,8,PJM,0.28569209945979196,0.3713997292977296,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-12-12 09:00:00,2023,12,12,9,PJM,0.3001790691334054,0.3902327898734271,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-12-12 10:00:00,2023,12,12,10,PJM,0.3190588555876396,0.4147765122639315,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-12-12 11:00:00,2023,12,12,11,PJM,0.3410448325759607,0.4433582823487489,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-12-12 12:00:00,2023,12,12,12,PJM,0.36463869210015953,0.4740302997302074,0.12000000000000001,0.35,0.28,0.35
2023-12-12 13:00:00,2023,12,12,13,PJM,0.3882325516243584,0.5047023171116659,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-12-12 14:00:00,2023,12,12,14,PJM,0.4102185286126795,0.5332840871964833,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-12-12 15:00:00,2023,12,12,15,PJM,0.42909831506691365,0.5578278095869877,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-12-12 16:00:00,2023,12,12,16,PJM,0.44358528474052705,0.5766608701626852,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-12-12 17:00:00,2023,12,12,17,PJM,0.4526921745911125,0.5884998269684463,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-12-12 18:00:00,2023,12,12,18,PJM,0.45579836512519945,0.5925378746627593,0.01999999999999999,0.5,0.18,0.35
2023-12-12 19:00:00,2023,12,12,19,PJM,0.4526921745911125,0.5884998269684463,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-12-12 20:00:00,2023,12,12,20,PJM,0.44358528474052705,0.5766608701626852,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-12-12 21:00:00,2023,12,12,21,PJM,0.42909831506691365,0.5578278095869877,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-12-12 22:00:00,2023,12,12,22,PJM,0.4102185286126795,0.5332840871964833,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-12-12 23:00:00,2023,12,12,23,PJM,0.3882325516243584,0.5047023171116659,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-12-13 00:00:00,2023,12,13,0,PJM,0.364016323304912,0.47322122029638564,0.12,0.35,0.07999999999999999,0.35
2023-12-13 01:00:00,2023,12,13,1,PJM,0.3404627340050351,0.4426015542065456,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-12-13 02:00:00,2023,12,13,2,PJM,0.31851428289179795,0.41406856775933737,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-12-13 03:00:00,2023,12,13,3,PJM,0.2996667206370375,0.38956673682814874,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-12-13 04:00:00,2023,12,13,4,PJM,0.2852044774613462,0.37076582069975006,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-12-13 05:00:00,2023,12,13,5,PJM,0.2761131313371606,0.3589470707383088,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-12-13 06:00:00,2023,12,13,6,PJM,0.273012242478684,0.3549159152222892,0.22,0.19999999999999998,0.18,0.35
2023-12-13 07:00:00,2023,12,13,7,PJM,0.2761131313371606,0.3589470707383088,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-12-13 08:00:00,2023,12,13,8,PJM,0.2852044774613462,0.37076582069975006,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-12-13 09:00:00,2023,12,13,9,PJM,0.29966672063703753,0.3895667368281488,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-12-13 10:00:00,2023,12,13,10,PJM,0.318514282891798,0.4140685677593374,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-12-13 11:00:00,2023,12,13,11,PJM,0.3404627340050351,0.4426015542065456,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-12-13 12:00:00,2023,12,13,12,PJM,0.364016323304912,0.47322122029638564,0.12000000000000001,0.35,0.28,0.35
2023-12-13 13:00:00,2023,12,13,13,PJM,0.38756991260478896,0.5038408863862257,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-12-13 14:00:00,2023,12,13,14,PJM,0.409518363718026,0.5323738728334338,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-12-13 15:00:00,2023,12,13,15,PJM,0.42836592597278655,0.5568757037646226,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-12-13 16:00:00,2023,12,13,16,PJM,0.4428281691484778,0.5756766198930211,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-12-13 17:00:00,2023,12,13,17,PJM,0.4519195152726635,0.5874953698544626,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-12-13 18:00:00,2023,12,13,18,PJM,0.45502040413114003,0.5915265253704821,0.01999999999999999,0.5,0.18,0.35
2023-12-13 19:00:00,2023,12,13,19,PJM,0.4519195152726635,0.5874953698544626,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-12-13 20:00:00,2023,12,13,20,PJM,0.4428281691484778,0.5756766198930211,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-12-13 21:00:00,2023,12,13,21,PJM,0.42836592597278655,0.5568757037646226,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-12-13 22:00:00,2023,12,13,22,PJM,0.409518363718026,0.5323738728334338,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-12-13 23:00:00,2023,12,13,23,PJM,0.38756991260478896,0.5038408863862257,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-12-14 00:00:00,2023,12,14,0,PJM,0.3634090620733871,0.4724317806954032,0.12,0.35,0.07999999999999999,0.35
2023-12-14 01:00:00,2023,12,14,1,PJM,0.3398947654665279,0.4418631951064863,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-12-14 02:00:00,2023,12,14,2,PJM,0.3179829293142137,0.4133778081084778,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-12-14 03:00:00,2023,12,14,3,PJM,0.2991668090392033,0.3889168517509643,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-12-14 04:00:00,2023,12,14,4,PJM,0.2847286921431298,0.37014729978606875,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-12-14 05:00:00,2023,12,14,5,PJM,0.2756525124323442,0.35834826616204746,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-12-14 06:00:00,2023,12,14,6,PJM,0.2725567965550403,0.3543238355215524,0.22,0.19999999999999998,0.18,0.35
2023-12-14 07:00:00,2023,12,14,7,PJM,0.2756525124323442,0.35834826616204746,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-12-14 08:00:00,2023,12,14,8,PJM,0.2847286921431298,0.37014729978606875,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-12-14 09:00:00,2023,12,14,9,PJM,0.29916680903920334,0.38891685175096435,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-12-14 10:00:00,2023,12,14,10,PJM,0.3179829293142137,0.4133778081084778,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-12-14 11:00:00,2023,12,14,11,PJM,0.3398947654665279,0.4418631951064863,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-12-14 12:00:00,2023,12,14,12,PJM,0.3634090620733871,0.4724317806954032,0.12000000000000001,0.35,0.28,0.35
2023-12-14 13:00:00,2023,12,14,13,PJM,0.38692335868024624,0.5030003662843201,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-12-14 14:00:00,2023,12,14,14,PJM,0.4088351948325605,0.5314857532823286,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-12-14 15:00:00,2023,12,14,15,PJM,0.4276513151075709,0.5559467096398422,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-12-14 16:00:00,2023,12,14,16,PJM,0.44208943200364437,0.5747162616047377,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-12-14 17:00:00,2023,12,14,17,PJM,0.45116561171443004,0.5865152952287591,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-12-14 18:00:00,2023,12,14,18,PJM,0.4542613275917339,0.5905397258692541,0.01999999999999999,0.5,0.18,0.35
2023-12-14 19:00:00,2023,12,14,19,PJM,0.45116561171443004,0.5865152952287591,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-12-14 20:00:00,2023,12,14,20,PJM,0.44208943200364437,0.5747162616047377,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-12-14 21:00:00,2023,12,14,21,PJM,0.4276513151075709,0.5559467096398422,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-12-14 22:00:00,2023,12,14,22,PJM,0.4088351948325605,0.5314857532823286,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-12-14 23:00:00,2023,12,14,23,PJM,0.38692335868024624,0.5030003662843201,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-12-15 00:00:00,2023,12,15,0,PJM,0.36281708835019355,0.4716622148552516,0.12,0.35,0.07999999999999999,0.35
2023-12-15 01:00:00,2023,12,15,1,PJM,0.339341095261775,0.4411434238403075,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-12-15 02:00:00,2023,12,15,2,PJM,0.3174649523064193,0.4127044379983451,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-12-15 03:00:00,2023,12,15,3,PJM,0.2986794824744984,0.3882833272168479,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-12-15 04:00:00,2023,12,15,4,PJM,0.28426488449060083,0.3695443498377811,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-12-15 05:00:00,2023,12,15,5,PJM,0.2752034893860799,0.3577645362019039,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-12-15 06:00:00,2023,12,15,6,PJM,0.27211281626264516,0.3537466611414387,0.22,0.19999999999999998,0.18,0.35
2023-12-15 07:00:00,2023,12,15,7,PJM,0.2752034893860799,0.3577645362019039,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-12-15 08:00:00,2023,12,15,8,PJM,0.28426488449060083,0.3695443498377811,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-12-15 09:00:00,2023,12,15,9,PJM,0.2986794824744984,0.3882833272168479,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-12-15 10:00:00,2023,12,15,10,PJM,0.31746495230641936,0.41270443799834516,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-12-15 11:00:00,2023,12,15,11,PJM,0.339341095261775,0.4411434238403075,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-12-15 12:00:00,2023,12,15,12,PJM,0.36281708835019355,0.4716622148552516,0.12000000000000001,0.35,0.28,0.35
2023-12-15 13:00:00,2023,12,15,13,PJM,0.3862930814386121,0.5021810058701958,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-12-15 14:00:00,2023,12,15,14,PJM,0.40816922439396774,0.5306199917121581,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-12-15 15:00:00,2023,12,15,15,PJM,0.4269546942258887,0.5550411024936553,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-12-15 16:00:00,2023,12,15,16,PJM,0.4413692922097862,0.5737800798727221,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-12-15 17:00:00,2023,12,15,17,PJM,0.45043068731430724,0.5855598935085994,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-12-15 18:00:00,2023,12,15,18,PJM,0.45352136043774194,0.5895777685690645,0.01999999999999999,0.5,0.18,0.35
2023-12-15 19:00:00,2023,12,15,19,PJM,0.45043068731430724,0.5855598935085994,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-12-15 20:00:00,2023,12,15,20,PJM,0.4413692922097862,0.5737800798727221,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-12-15 21:00:00,2023,12,15,21,PJM,0.4269546942258887,0.5550411024936553,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-12-15 22:00:00,2023,12,15,22,PJM,0.40816922439396774,0.5306199917121581,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-12-15 23:00:00,2023,12,15,23,PJM,0.3862930814386121,0.5021810058701958,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-12-16 00:00:00,2023,12,16,0,PJM,0.3622405775499212,0.4709127508148976,0.12,0.35,0.07999999999999999,0.35
2023-12-16 01:00:00,2023,12,16,1,PJM,0.3388018874552072,0.4404424536917693,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-12-16 02:00:00,2023,12,16,2,PJM,0.31696050535618103,0.41204865696303533,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-12-16 03:00:00,2023,12,16,3,PJM,0.29820488534830103,0.38766635095279134,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-12-16 04:00:00,2023,12,16,4,PJM,0.2838131919399765,0.36895714952196945,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-12-16 05:00:00,2023,12,16,5,PJM,0.274766195253587,0.3571960538296631,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-12-16 06:00:00,2023,12,16,6,PJM,0.27168043316244095,0.35318456311117324,0.22,0.19999999999999998,0.18,0.35
2023-12-16 07:00:00,2023,12,16,7,PJM,0.274766195253587,0.3571960538296631,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-12-16 08:00:00,2023,12,16,8,PJM,0.2838131919399765,0.36895714952196945,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-12-16 09:00:00,2023,12,16,9,PJM,0.29820488534830103,0.38766635095279134,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-12-16 10:00:00,2023,12,16,10,PJM,0.3169605053561811,0.41204865696303544,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-12-16 11:00:00,2023,12,16,11,PJM,0.3388018874552072,0.4404424536917693,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-12-16 12:00:00,2023,12,16,12,PJM,0.3622405775499212,0.4709127508148976,0.12000000000000001,0.35,0.28,0.35
2023-12-16 13:00:00,2023,12,16,13,PJM,0.3856792676446353,0.5013830479380259,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-12-16 14:00:00,2023,12,16,14,PJM,0.40752064974366137,0.5297768446667598,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-12-16 15:00:00,2023,12,16,15,PJM,0.4262762697515414,0.5541591506770038,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-12-16 16:00:00,2023,12,16,16,PJM,0.4406679631598659,0.5728683521078257,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-12-16 17:00:00,2023,12,16,17,PJM,0.4497149598462555,0.5846294478001322,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-12-16 18:00:00,2023,12,16,18,PJM,0.4528007219374015,0.588640938518622,0.01999999999999999,0.5,0.18,0.35
2023-12-16 19:00:00,2023,12,16,19,PJM,0.4497149598462555,0.5846294478001322,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-12-16 20:00:00,2023,12,16,20,PJM,0.4406679631598659,0.5728683521078257,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-12-16 21:00:00,2023,12,16,21,PJM,0.4262762697515414,0.5541591506770038,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-12-16 22:00:00,2023,12,16,22,PJM,0.40752064974366137,0.5297768446667598,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-12-16 23:00:00,2023,12,16,23,PJM,0.3856792676446353,0.5013830479380259,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-12-17 00:00:00,2023,12,17,0,PJM,0.3616797005051625,0.47018361065671127,0.12,0.35,0.07999999999999999,0.35
2023-12-17 01:00:00,2023,12,17,1,PJM,0.33827730182573457,0.43976049237345494,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-12-17 02:00:00,2023,12,17,2,PJM,0.31646973794201716,0.41141065932462234,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-12-17 03:00:00,2023,12,17,3,PJM,0.29774315829398246,0.3870661057821772,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-12-17 04:00:00,2023,12,17,4,PJM,0.28337374833750795,0.36838587283876034,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-12-17 05:00:00,2023,12,17,5,PJM,0.27434075961455456,0.3566429874989209,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-12-17 06:00:00,2023,12,17,6,PJM,0.2712597753788719,0.3526377079925335,0.22,0.19999999999999998,0.18,0.35
2023-12-17 07:00:00,2023,12,17,7,PJM,0.27434075961455456,0.3566429874989209,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-12-17 08:00:00,2023,12,17,8,PJM,0.28337374833750795,0.36838587283876034,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-12-17 09:00:00,2023,12,17,9,PJM,0.2977431582939825,0.38706610578217726,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-12-17 10:00:00,2023,12,17,10,PJM,0.3164697379420172,0.4114106593246224,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-12-17 11:00:00,2023,12,17,11,PJM,0.33827730182573457,0.43976049237345494,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-12-17 12:00:00,2023,12,17,12,PJM,0.3616797005051625,0.47018361065671127,0.12000000000000001,0.35,0.28,0.35
2023-12-17 13:00:00,2023,12,17,13,PJM,0.38508209918459047,0.5006067289399676,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-12-17 14:00:00,2023,12,17,14,PJM,0.4068896630683078,0.5289565619888001,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-12-17 15:00:00,2023,12,17,15,PJM,0.4256162427163426,0.5533011155312454,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-12-17 16:00:00,2023,12,17,16,PJM,0.43998565267281703,0.5719813484746622,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-12-17 17:00:00,2023,12,17,17,PJM,0.4490186413957705,0.5837242338145017,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-12-17 18:00:00,2023,12,17,18,PJM,0.4520996256314531,0.5877295133208891,0.01999999999999999,0.5,0.18,0.35
2023-12-17 19:00:00,2023,12,17,19,PJM,0.4490186413957705,0.5837242338145017,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-12-17 20:00:00,2023,12,17,20,PJM,0.43998565267281703,0.5719813484746622,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-12-17 21:00:00,2023,12,17,21,PJM,0.4256162427163426,0.5533011155312454,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-12-17 22:00:00,2023,12,17,22,PJM,0.4068896630683078,0.5289565619888001,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-12-17 23:00:00,2023,12,17,23,PJM,0.38508209918459047,0.5006067289399676,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-12-18 00:00:00,2023,12,18,0,PJM,0.3611346234158904,0.46947501044065754,0.12,0.35,0.07999999999999999,0.35
2023-12-18 01:00:00,2023,12,18,1,PJM,0.33776749381940063,0.43909774196522083,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-12-18 02:00:00,2023,12,18,2,PJM,0.3159927954889041,0.4107906341355753,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-12-18 03:00:00,2023,12,18,3,PJM,0.2972944381312338,0.38648276957060396,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-12-18 04:00:00,2023,12,18,4,PJM,0.2829466838998185,0.367830689069764,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-12-18 05:00:00,2023,12,18,5,PJM,0.27392730853474406,0.3561055010951673,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-12-18 06:00:00,2023,12,18,6,PJM,0.27085096756191784,0.3521062578304932,0.22,0.19999999999999998,0.18,0.35
2023-12-18 07:00:00,2023,12,18,7,PJM,0.27392730853474406,0.3561055010951673,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-12-18 08:00:00,2023,12,18,8,PJM,0.2829466838998185,0.367830689069764,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-12-18 09:00:00,2023,12,18,9,PJM,0.29729443813123385,0.386482769570604,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-12-18 10:00:00,2023,12,18,10,PJM,0.31599279548890413,0.41079063413557537,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-12-18 11:00:00,2023,12,18,11,PJM,0.33776749381940063,0.43909774196522083,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-12-18 12:00:00,2023,12,18,12,PJM,0.3611346234158904,0.46947501044065754,0.12000000000000001,0.35,0.28,0.35
2023-12-18 13:00:00,2023,12,18,13,PJM,0.3845017530123802,0.4998522789160943,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-12-18 14:00:00,2023,12,18,14,PJM,0.4062764513428767,0.5281593867457397,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-12-18 15:00:00,2023,12,18,15,PJM,0.42497480870054705,0.5524672513107112,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-12-18 16:00:00,2023,12,18,16,PJM,0.4393225629319623,0.5711193318115511,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-12-18 17:00:00,2023,12,18,17,PJM,0.44834193829703683,0.5828445197861479,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-12-18 18:00:00,2023,12,18,18,PJM,0.451418279269863,0.5868437630508219,0.01999999999999999,0.5,0.18,0.35
