curve_id,material,gb_sigma,temperature_K,misorientation_deg,strain,shear_stress_MPa,sliding_velocity_m_s
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.02373,917.703,0.000509
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.02542,907.154,0.000500
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.02712,895.341,0.000491
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.02881,878.363,0.000478
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.03051,865.166,0.000468
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.03220,857.620,0.000463
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.03390,845.868,0.000454
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.03559,833.711,0.000445
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.03729,825.630,0.000439
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.03898,809.758,0.000427
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.04068,786.712,0.000410
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.04237,786.829,0.000410
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.04407,770.210,0.000398
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.04576,763.387,0.000393
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.04746,754.864,0.000387
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.04915,733.993,0.000372
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.05085,736.141,0.000374
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.05254,726.339,0.000367
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.05424,704.626,0.000351
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.05593,698.127,0.000347
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.05763,693.054,0.000343
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.05932,683.279,0.000337
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.06102,665.043,0.000324
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.06271,658.456,0.000320
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.06441,657.357,0.000319
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.06610,644.029,0.000310
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.06780,635.767,0.000304
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.06949,621.231,0.000295
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.07119,608.441,0.000286
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.07288,604.945,0.000284
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.07458,598.982,0.000280
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.07627,590.918,0.000275
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.07797,592.448,0.000276
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.07966,571.694,0.000262
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.08136,568.479,0.000260
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.08305,554.032,0.000251
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.08475,548.699,0.000248
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.08644,539.026,0.000241
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.08814,533.433,0.000238
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.08983,523.555,0.000232
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.09153,520.182,0.000230
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.09322,514.092,0.000226
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.09492,498.094,0.000216
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.09661,492.639,0.000213
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.09831,476.584,0.000203
dff4bbb8-d6e1-4216-a9f4-7cd1bfd0fc3e,Fe,3,825,43.21,0.10000,475.233,0.000202
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.00000,0.000,0.000000
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.00169,73.005,0.000015
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.00339,158.790,0.000044
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.00508,243.162,0.000079
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.00678,317.891,0.000115
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.00847,409.282,0.000164
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.01017,488.786,0.000211
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.01186,566.628,0.000259
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.01356,643.286,0.000309
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.01525,724.898,0.000366
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.01695,812.383,0.000429
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.01864,885.710,0.000484
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.02034,946.478,0.000531
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.02203,935.313,0.000522
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.02373,916.326,0.000508
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.02542,905.335,0.000499
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.02712,891.879,0.000489
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.02881,871.673,0.000473
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.03051,867.332,0.000470
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.03220,850.464,0.000457
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.03390,840.935,0.000450
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.03559,829.252,0.000441
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.03729,819.407,0.000434
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.03898,805.792,0.000424
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.04068,795.546,0.000416
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.04237,789.960,0.000412
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.04407,771.533,0.000399
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.04576,762.148,0.000392
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.04746,747.085,0.000381
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.04915,739.643,0.000376
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.05085,739.163,0.000376
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.05254,715.046,0.000359
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.05424,706.015,0.000352
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.05593,704.525,0.000351
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.05763,687.104,0.000339
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.05932,678.038,0.000333
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.06102,661.252,0.000321
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.06271,658.808,0.000320
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.06441,636.029,0.000304
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.06610,634.391,0.000303
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.06780,639.946,0.000307
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.06949,618.006,0.000292
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.07119,607.701,0.000286
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.07288,603.776,0.000283
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.07458,596.538,0.000278
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.07627,588.873,0.000273
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.07797,580.255,0.000268
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.07966,574.592,0.000264
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.08136,555.478,0.000252
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.08305,554.122,0.000251
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.08475,550.371,0.000249
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.08644,539.849,0.000242
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.08814,536.253,0.000240
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.08983,524.537,0.000232
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.09153,517.744,0.000228
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.09322,513.534,0.000226
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.09492,504.311,0.000220
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.09661,484.756,0.000208
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.09831,493.831,0.000214
1fa57a87-2dea-4455-8840-f5c447f18424,Fe,5,825,1.00,0.10000,475.802,0.000203
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.00000,11.099,0.000001
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.00169,83.578,0.000018
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.00339,167.566,0.000047
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.00508,243.368,0.000079
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.00678,324.000,0.000118
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.00847,404.973,0.000162
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.01017,482.611,0.000207
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.01186,569.604,0.000261
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.01356,641.654,0.000308
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.01525,731.540,0.000370
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.01695,811.121,0.000428
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.01864,889.056,0.000486
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.02034,945.885,0.000531
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.02203,935.291,0.000522
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.02373,928.111,0.000517
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.02542,912.590,0.000505
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.02712,887.588,0.000485
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.02881,882.886,0.000482
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.03051,875.299,0.000476
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.03220,866.994,0.000470
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.03390,843.849,0.000452
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.03559,831.614,0.000443
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.03729,825.718,0.000439
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.03898,816.404,0.000432
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.04068,801.096,0.000420
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.04237,788.729,0.000411
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.04407,783.519,0.000408
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.04576,767.347,0.000396
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.04746,758.974,0.000390
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.04915,757.267,0.000389
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.05085,744.879,0.000380
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.05254,738.660,0.000375
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.05424,711.750,0.000356
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.05593,709.301,0.000355
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.05763,703.545,0.000351
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.05932,693.607,0.000344
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.06102,678.322,0.000333
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.06271,673.862,0.000330
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.06441,669.089,0.000327
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.06610,661.410,0.000322
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.06780,654.683,0.000317
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.06949,638.937,0.000306
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.07119,635.133,0.000304
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.07288,620.048,0.000294
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.07458,607.918,0.000286
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.07627,604.987,0.000284
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.07797,598.541,0.000280
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.07966,582.929,0.000269
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.08136,581.215,0.000268
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.08305,575.844,0.000265
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.08475,561.541,0.000256
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.08644,543.307,0.000244
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.08814,554.015,0.000251
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.08983,536.009,0.000240
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.09153,546.124,0.000246
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.09322,522.568,0.000231
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.09492,505.594,0.000221
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.09661,510.442,0.000224
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.09831,504.700,0.000220
dbaef3bc-0ce2-47e0-932e-d66d40f76fba,Fe,11,825,34.46,0.10000,496.495,0.000215
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.00000,0.000,0.000000
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.00169,80.505,0.000017
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.00339,155.069,0.000042
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.00508,243.572,0.000079
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.00678,326.926,0.000120
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.00847,408.701,0.000164
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.01017,483.616,0.000207
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.01186,570.338,0.000261
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.01356,643.843,0.000310
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.01525,716.839,0.000360
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.01695,802.808,0.000422
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.01864,887.278,0.000485
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.02034,946.747,0.000531
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.02203,938.802,0.000525
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.02373,918.408,0.000509
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.02542,918.542,0.000509
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.02712,895.985,0.000492
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.02881,869.704,0.000472
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.03051,872.264,0.000474
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.03220,852.443,0.000459
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.03390,839.645,0.000449
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.03559,827.684,0.000440
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.03729,812.389,0.000429
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.03898,808.530,0.000426
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.04068,804.132,0.000423
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.04237,782.111,0.000407
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.04407,773.844,0.000401
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.04576,752.332,0.000385
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.04746,748.089,0.000382
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.04915,734.749,0.000373
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.05085,723.934,0.000365
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.05254,711.707,0.000356
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.05424,707.197,0.000353
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.05593,693.306,0.000343
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.05763,680.502,0.000335
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.05932,670.694,0.000328
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.06102,648.007,0.000312
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.06271,655.965,0.000318
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.06441,637.544,0.000305
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.06610,632.007,0.000302
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.06780,620.641,0.000294
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.06949,611.637,0.000288
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.07119,606.995,0.000285
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.07288,577.419,0.000266
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.07458,582.371,0.000269
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.07627,576.839,0.000265
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.07797,565.936,0.000258
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.07966,557.165,0.000253
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.08136,549.402,0.000248
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.08305,546.880,0.000246
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.08475,540.872,0.000243
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.08644,529.999,0.000236
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.08814,517.297,0.000228
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.08983,510.590,0.000224
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.09153,511.532,0.000224
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.09322,500.844,0.000218
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.09492,485.028,0.000208
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.09661,484.023,0.000208
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.09831,471.005,0.000200
14438425-45c7-4646-a8a6-3ab577373c1c,Fe,13,825,47.32,0.10000,468.146,0.000198
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.00000,0.000,0.000000
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.00169,83.751,0.000018
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.00339,161.505,0.000045
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.00508,240.969,0.000078
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.00678,321.823,0.000117
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.00847,403.419,0.000161
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.01017,483.819,0.000208
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.01186,563.461,0.000257
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.01356,654.278,0.000317
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.01525,718.331,0.000361
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.01695,807.460,0.000425
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.01864,890.178,0.000487
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.02034,946.568,0.000531
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.02203,933.189,0.000521
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.02373,906.404,0.000500
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.02542,887.598,0.000485
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.02712,875.049,0.000476
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.02881,860.368,0.000465
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.03051,839.110,0.000449
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.03220,830.013,0.000442
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.03390,809.616,0.000427
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.03559,795.051,0.000416
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.03729,777.872,0.000403
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.03898,769.576,0.000397
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.04068,753.320,0.000386
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.04237,730.191,0.000369
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.04407,715.962,0.000359
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.04576,709.076,0.000354
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.04746,703.654,0.000351
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.04915,679.475,0.000334
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.05085,664.060,0.000323
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.05254,664.027,0.000323
1939cdcf-92ae-4c24-8201-dff1240ca91a,Fe,19,825,39.39,0.05424,645.622,0.000311
