hour,thermal_power_MWth,He_outlet_temp_C,steam_outlet_temp_C
6681,585.13,795.08,748.59
6682,586.96,796.42,750.66
6683,590.3,791.91,738.11
6684,585.4,795.56,748.72
6685,596.9,796.03,743.42
6686,587.79,793.61,746.99
6687,588.49,792.37,741.07
6688,581.54,796.13,745.83
6689,590.5,795.27,748.31
6690,587.83,797.43,747.32
6691,592.66,795.37,746.88
6692,578.27,790.69,738.64
6693,573.1,795.09,742.91
6694,585.52,796.58,745.78
6695,588.66,792.39,739.16
6696,589.83,791.82,743.85
6697,585.45,796.39,747.37
6698,595.99,797.26,743.23
6699,584.42,794.54,748.93
6700,584.9,795.79,750.24
6701,586.85,793.15,743.01
6702,580.09,793.91,742.36
6703,585.17,795.95,749.73
6704,582.1,795.41,742.76
6705,588.13,795.81,750.62
6706,584.04,795.99,745.98
6707,584.51,799.72,753.76
6708,583.51,789.27,741.56
6709,587.11,796.32,754.41
6710,591.95,793.93,746.29
6711,581.13,793.38,749.25
6712,585.29,795.88,744.47
6713,589.05,795.54,742.71
6714,587.1,796.62,746.0
6715,592.52,795.27,745.66
6716,575.23,793.34,743.68
6717,582.0,792.56,742.62
6718,584.69,793.87,744.92
6719,587.75,796.44,748.87
6720,584.02,797.0,743.19
6721,583.63,791.53,741.12
6722,584.53,794.53,743.28
6723,583.54,794.4,745.1
6724,591.55,795.63,745.44
6725,587.03,793.67,747.77
6726,584.38,792.03,743.46
6727,586.8,794.27,747.51
6728,578.79,797.48,746.78
6729,582.33,790.77,743.47
6730,582.43,792.67,741.12
6731,590.78,794.79,741.9
6732,592.1,793.83,747.88
6733,581.87,792.72,742.57
6734,591.29,793.61,743.53
6735,586.32,795.67,743.32
6736,584.05,795.52,742.67
6737,582.57,796.76,751.63
6738,583.92,796.3,749.4
6739,584.38,792.27,739.65
6740,578.16,796.11,743.9
6741,584.06,796.38,747.02
6742,585.33,794.03,742.81
6743,578.86,797.51,745.2
6744,582.78,793.77,741.54
6745,583.02,797.16,746.57
6746,578.43,796.23,742.02
6747,591.16,794.69,742.3
6748,585.2,793.05,746.32
6749,576.78,793.9,740.65
6750,588.25,793.7,743.44
6751,581.61,798.66,749.48
6752,578.47,797.2,750.28
6753,584.66,797.05,743.15
6754,593.84,795.69,743.14
6755,585.01,794.06,743.86
6756,582.04,796.51,749.43
6757,588.62,793.19,745.11
6758,581.21,798.09,752.92
6759,592.84,792.0,740.09
6760,584.72,792.91,740.66
6761,588.48,796.31,744.28
6762,576.62,794.44,742.37
6763,585.29,797.49,744.78
6764,579.66,797.52,748.77
6765,583.64,790.15,734.99
6766,586.2,793.36,747.0
6767,582.88,793.32,742.85
6768,582.74,796.82,748.02
6769,592.13,792.26,738.15
6770,573.83,790.21,737.81
6771,588.96,792.98,741.16
6772,584.0,796.13,744.58
6773,581.81,798.93,747.29
6774,582.41,791.71,741.66
6775,586.44,793.29,741.58
6776,587.67,795.31,747.3
6777,582.04,797.19,749.58
6778,586.5,799.18,754.45
6779,575.06,795.72,746.41
6780,589.98,796.55,745.96
6781,586.24,795.2,745.52
6782,577.89,797.96,749.24
6783,590.76,793.94,741.82
6784,586.95,795.07,747.62
6785,586.2,790.66,742.82
6786,580.94,796.54,741.52
6787,579.22,798.25,753.94
6788,581.13,796.39,747.29
6789,599.2,793.55,740.85
6790,583.26,792.24,739.36
6791,588.52,798.45,749.15
6792,588.95,793.09,740.65
6793,594.08,794.39,741.67
6794,587.62,792.15,740.97
6795,579.0,795.99,747.51
6796,583.23,798.67,747.66
6797,581.37,795.31,742.81
6798,587.39,797.75,752.41
6799,589.22,793.24,744.74
6800,589.27,794.88,742.32
6801,589.45,795.44,746.11
6802,596.26,793.46,743.9
6803,590.29,793.16,743.16
6804,577.94,793.78,743.92
6805,581.87,794.56,744.09
6806,593.88,794.03,745.42
6807,583.06,797.66,747.6
6808,586.55,790.76,741.4
6809,582.47,795.27,746.63
6810,578.69,791.93,741.81
6811,586.89,797.11,749.34
6812,591.24,793.52,747.54
6813,584.2,794.97,744.22
6814,574.25,797.73,746.16
6815,584.37,791.75,737.72
6816,584.02,797.78,749.92
6817,585.19,796.07,745.66
6818,582.42,794.17,740.77
6819,577.48,790.34,738.78
6820,581.24,798.83,750.21
6821,580.44,794.39,746.8
6822,589.25,796.34,748.04
6823,585.41,795.39,745.29
6824,588.98,799.23,751.45
6825,583.54,792.91,743.28
6826,582.43,797.18,747.85
6827,583.44,798.78,746.45
6828,581.19,792.7,745.99
6829,588.14,794.68,746.77
6830,576.12,795.77,744.71
6831,583.73,796.55,749.92
6832,583.35,796.23,742.5
6833,583.88,797.21,744.9
6834,587.35,795.12,741.52
6835,576.53,795.89,744.74
6836,587.26,792.66,740.53
6837,586.11,793.05,745.95
6838,587.44,794.91,745.35
6839,587.71,794.39,743.62
6840,584.1,796.45,747.78
6841,586.02,791.37,743.79
6842,592.11,796.03,749.99
6843,576.54,796.62,746.43
6844,592.56,790.67,740.7
6845,596.36,798.44,745.44
6846,589.67,799.03,749.66
6847,584.23,797.3,748.14
6848,585.37,794.66,743.04
6849,590.48,794.54,744.74
6850,589.27,793.94,743.3
6851,587.2,795.09,746.24
6852,580.25,794.19,743.6
6853,592.72,795.79,746.46
6854,588.63,795.17,743.61
6855,587.64,796.3,748.66
6856,590.68,794.34,745.85
6857,584.84,793.07,746.35
6858,587.28,797.47,747.85
6859,582.79,793.1,742.96
6860,584.35,794.76,740.56
6861,588.39,794.79,747.4
6862,585.82,795.31,745.57
6863,586.24,794.86,744.17
6864,584.33,794.4,746.87
6865,576.27,795.51,747.81
6866,591.84,793.24,742.1
6867,581.3,794.68,745.7
6868,589.83,795.28,745.44
6869,585.49,791.55,744.98
6870,587.62,797.68,744.67
6871,584.34,799.28,753.26
6872,583.51,796.35,749.51
6873,580.54,794.35,743.19
6874,591.93,794.45,742.9
6875,589.17,793.04,744.24
6876,587.76,798.24,744.26
6877,589.24,792.44,743.15
6878,587.58,796.99,747.53
6879,579.74,794.19,745.75
6880,588.44,797.81,745.85
6881,583.35,796.45,753.73
6882,588.04,796.9,747.46
6883,582.26,795.47,749.03
6884,575.07,798.45,749.74
6885,583.16,791.88,744.47
6886,583.06,791.66,738.21
6887,592.47,792.05,747.36
6888,589.22,794.2,745.79
6889,600.39,793.69,745.08
6890,585.92,794.05,745.85
6891,584.95,798.45,749.87
6892,584.77,793.91,744.49
6893,585.55,796.97,746.31
6894,586.1,795.3,742.09
6895,582.23,797.33,752.45
6896,584.51,795.88,742.92
6897,582.61,795.86,748.93
6898,585.64,794.58,746.02
6899,594.14,793.29,741.37
6900,591.55,791.98,744.17
6901,601.0,796.38,745.2
6902,586.4,798.9,754.54
6903,592.2,794.05,743.92
6904,584.37,795.11,747.7
6905,588.4,793.09,741.71
6906,584.57,794.88,742.24
6907,596.7,794.47,744.34
6908,585.39,793.79,748.43
6909,582.66,793.12,738.6
6910,587.17,797.18,745.46
6911,583.39,797.19,747.08
6912,596.16,797.97,745.37
6913,587.52,796.83,743.53
6914,596.19,793.36,746.12
6915,587.0,793.91,741.94
6916,587.02,795.83,743.63
6917,587.18,793.56,741.87
6918,587.17,798.14,747.61
6919,589.16,795.12,746.54
6920,588.34,793.34,740.01
6921,582.11,796.46,745.85
6922,586.09,796.74,744.99
6923,584.49,796.05,742.41
6924,583.43,796.85,745.43
6925,578.01,795.93,748.43
6926,579.12,798.36,749.25
6927,584.1,797.28,749.3
6928,584.28,793.86,737.24
6929,592.95,793.78,741.81
6930,582.95,794.93,746.25
6931,578.33,795.14,744.01
6932,579.43,793.81,743.92
6933,585.27,793.19,743.33
6934,589.73,794.72,740.36
6935,590.65,793.84,742.57
6936,584.87,795.28,742.62
6937,595.59,790.58,741.42
6938,583.16,797.34,746.19
6939,579.73,794.51,740.94
6940,583.64,795.8,745.5
6941,579.93,790.39,744.6
6942,583.7,795.34,740.4
6943,584.43,794.88,747.75
6944,593.78,795.06,743.04
6945,580.64,795.56,745.46
6946,595.87,794.05,739.31
6947,587.44,795.93,746.64
6948,595.36,789.82,740.73
6949,590.1,795.73,750.86
6950,582.95,795.55,746.82
6951,584.09,798.27,742.91
6952,584.96,795.74,746.07
6953,583.92,790.55,741.29
6954,593.7,794.25,740.17
6955,583.89,794.27,737.95
6956,576.32,794.99,739.6
6957,584.49,794.51,745.19
6958,584.51,795.33,744.54
6959,584.44,793.28,746.06
6960,586.01,798.38,752.24
6961,587.0,794.96,747.09
6962,593.3,799.55,751.86
6963,588.39,792.5,745.87
6964,575.03,794.35,745.47
6965,580.05,796.68,747.96
6966,583.93,792.23,736.31
6967,589.08,797.62,745.85
6968,587.35,795.5,742.24
6969,580.41,795.47,749.1
6970,588.87,797.83,744.86
6971,588.66,794.29,741.24
6972,591.1,794.08,742.99
6973,583.24,794.39,748.74
6974,589.23,794.59,749.63
6975,587.0,792.71,742.26
6976,578.02,795.98,747.13
6977,589.86,794.5,744.29
6978,585.99,794.83,746.48
6979,588.84,794.87,739.02
6980,574.64,796.82,750.29
6981,584.92,795.84,745.75
6982,582.55,796.16,744.51
6983,591.61,794.88,743.08
6984,584.37,796.2,747.31
6985,585.93,799.16,753.4
6986,584.66,797.58,751.58
6987,587.63,793.34,741.21
6988,585.85,797.51,749.58
6989,582.99,796.15,743.72
6990,588.21,795.27,743.19
6991,585.65,796.85,746.47
6992,583.54,796.56,747.85
6993,583.74,795.64,747.14
6994,589.89,794.52,745.13
6995,587.46,793.74,739.41
6996,579.03,796.9,748.64
6997,585.53,795.93,752.27
6998,593.42,794.71,746.51
6999,582.49,795.2,748.71
7000,586.44,794.5,746.48
7001,581.01,793.2,745.77
7002,583.79,797.7,743.52
7003,584.82,795.51,743.07
7004,588.79,791.46,745.05
7005,583.11,796.76,749.36
7006,593.41,795.86,744.97
7007,580.75,796.36,746.98
7008,587.28,797.39,750.28
7009,578.29,794.94,745.92
7010,586.44,795.55,748.55
7011,591.18,792.61,741.63
7012,587.44,794.2,747.52
7013,579.73,797.13,748.12
7014,595.91,795.18,742.36
7015,591.0,794.5,750.37
7016,584.12,795.8,752.0
7017,586.32,793.46,741.9
7018,586.64,794.15,743.03
7019,578.05,796.84,749.01
7020,582.14,791.84,741.45
7021,585.89,794.23,744.17
7022,592.75,795.48,749.63
7023,582.48,796.06,742.44
7024,584.79,793.58,741.84
7025,590.42,796.26,746.28
7026,589.15,795.35,745.77
7027,592.87,797.76,752.08
7028,589.5,796.57,749.53
7029,587.46,794.79,742.81
7030,587.51,797.47,748.69
7031,592.37,795.35,743.58
7032,582.7,796.11,750.38
7033,589.65,794.15,743.04
7034,583.66,793.42,740.49
7035,584.03,792.26,745.57
7036,586.98,794.18,738.75
7037,585.89,795.28,743.65
7038,583.02,794.08,736.38
7039,585.08,795.79,747.39
7040,585.61,794.92,742.12
7041,588.62,795.29,749.2
7042,585.95,797.68,751.07
7043,587.95,798.21,746.57
7044,587.7,792.35,748.95
7045,583.01,793.05,740.3
7046,587.68,795.62,742.35
7047,573.53,794.52,742.94
7048,595.53,792.33,742.77
7049,596.74,796.07,748.23
7050,586.9,793.09,747.82
7051,582.8,796.62,747.05
7052,588.36,797.23,746.24
7053,579.33,797.57,747.4
7054,592.74,793.87,746.06
7055,588.55,795.35,742.43
7056,582.42,797.52,745.52
7057,579.98,791.11,746.75
7058,573.95,793.06,740.62
7059,588.18,796.37,742.72
7060,578.06,798.35,753.39
7061,583.93,790.4,741.64
7062,585.74,793.0,746.74
7063,583.28,794.62,739.98
7064,579.07,795.54,749.98
7065,586.16,799.1,738.53
7066,586.06,797.29,747.17
7067,585.27,796.23,751.39
7068,594.53,792.49,746.52
7069,595.44,795.33,747.94
7070,585.09,796.97,751.88
7071,590.2,793.08,742.75
7072,583.63,794.5,740.95
7073,578.51,795.03,743.66
7074,587.9,793.97,740.08
7075,578.99,796.75,746.07
7076,591.44,797.07,742.73
7077,585.72,793.66,746.35
7078,584.43,793.22,737.67
7079,580.99,795.19,743.98
7080,585.93,796.03,743.99
7081,584.05,799.12,748.04
7082,578.01,795.37,744.65
7083,584.85,794.6,749.29
7084,585.94,793.77,742.47
7085,588.37,795.69,742.26
7086,583.38,794.81,746.13
7087,585.46,796.9,746.58
7088,583.73,795.76,745.33
7089,583.66,795.15,744.12
7090,584.13,793.47,742.37
7091,587.31,796.22,746.57
7092,584.28,795.04,742.68
7093,584.41,796.72,748.94
7094,590.98,792.48,749.59
7095,586.23,795.96,744.04
7096,590.4,796.88,746.51
7097,578.21,795.45,746.97
7098,594.2,797.03,749.53
7099,587.58,796.19,747.82
7100,585.39,794.13,741.26
7101,589.81,793.05,738.01
7102,594.08,797.33,742.88
7103,581.78,794.22,746.47
7104,576.2,795.11,743.86
7105,587.18,794.3,742.18
7106,578.21,797.48,746.31
7107,581.02,790.83,742.52
7108,596.38,797.15,751.97
7109,580.57,794.3,742.18
7110,579.46,799.59,746.41
7111,589.63,797.2,748.23
7112,589.87,793.76,744.69
7113,593.01,798.5,746.92
7114,578.79,794.1,746.19
7115,584.5,796.55,747.58
7116,589.43,796.28,743.29
7117,583.92,799.75,749.06
7118,592.97,793.49,746.76
7119,583.81,790.6,743.47
7120,584.6,793.04,743.64
7121,584.41,795.41,753.0
7122,591.96,793.27,744.31
7123,588.07,792.59,743.58
7124,584.28,794.72,743.84
7125,582.12,797.26,746.71
7126,586.78,789.59,741.1
7127,588.06,795.74,743.93
7128,587.37,795.73,747.88
7129,586.23,796.99,749.19
7130,587.66,793.3,739.07
7131,583.01,798.85,744.35
7132,587.06,795.77,744.91
7133,585.47,796.24,751.55
7134,580.98,794.35,749.92
7135,586.41,797.66,735.98
7136,586.35,800.33,751.06
7137,579.8,794.77,744.86
7138,590.82,795.93,743.09
7139,583.97,796.63,746.15
7140,586.45,798.25,746.21
7141,582.48,797.45,746.78
7142,585.4,796.45,745.93
7143,596.98,796.6,743.28
7144,588.64,797.2,746.5
7145,585.02,797.47,746.67
7146,580.33,797.54,749.6
7147,584.43,794.32,744.83
7148,583.87,801.02,753.39
7149,588.24,796.07,747.49
7150,582.94,796.55,750.72
7151,590.0,797.4,746.49
7152,585.18,796.62,749.38
7153,579.12,797.33,747.56
7154,591.6,794.24,748.82
7155,584.37,795.59,746.69
7156,582.34,795.5,742.63
7157,586.03,797.38,747.2
7158,588.25,795.67,745.08
7159,583.68,795.91,743.45
7160,589.5,796.0,744.6
7161,581.72,798.24,741.96
7162,592.1,790.14,738.37
7163,578.3,796.33,748.38
7164,583.62,794.73,746.4
7165,591.62,791.9,740.36
7166,583.52,793.33,744.43
7167,584.35,793.31,747.11
7168,578.61,794.63,742.42
7169,591.09,793.8,739.43
7170,586.0,795.58,745.64
7171,589.94,797.03,751.05
7172,588.1,795.79,749.62
7173,577.6,794.09,743.5
7174,577.12,795.86,748.1
7175,583.3,796.71,746.65
7176,595.26,797.83,753.78
7177,584.78,793.83,745.47
7178,594.91,798.88,744.24
7179,579.43,795.81,744.64
7180,589.48,795.76,745.99
7181,589.66,794.07,741.15
7182,579.78,792.83,743.56
7183,577.03,792.66,741.14
7184,593.67,799.06,751.03
7185,581.84,798.35,745.31
7186,592.44,796.73,745.94
7187,582.79,793.28,746.91
7188,591.66,795.28,745.57
7189,585.61,792.53,743.22
7190,590.81,794.27,741.44
7191,590.02,792.33,741.4
7192,593.77,794.68,743.08
7193,593.46,794.78,744.38
7194,589.98,794.2,751.23
7195,584.96,793.64,745.75
7196,577.61,795.18,746.06
7197,585.63,796.56,745.32
7198,585.16,798.06,746.45
7199,594.12,794.1,744.48
7200,593.24,796.68,748.44
7201,587.12,796.65,746.99
7202,589.4,796.21,744.23
7203,595.45,797.26,747.71
7204,582.94,795.8,747.99
7205,587.85,795.45,749.15
7206,582.79,796.69,750.0
7207,590.23,799.29,748.09
7208,584.06,792.44,734.52
7209,577.7,795.85,742.24
7210,592.61,794.64,740.93
7211,586.21,793.35,743.9
7212,593.58,796.57,743.48
7213,592.84,794.86,742.72
7214,588.19,794.55,743.43
7215,579.31,796.17,755.65
7216,588.75,797.1,751.78
7217,584.72,793.34,742.21
7218,598.11,795.94,751.46
7219,589.5,798.34,748.72
7220,594.12,795.86,743.65
7221,588.02,795.31,746.64
7222,593.76,795.16,742.31
7223,590.01,791.51,735.62
7224,585.11,791.83,735.6
7225,592.63,797.46,750.82
7226,578.93,799.51,749.05
7227,594.19,798.74,745.46
7228,594.58,799.37,750.46
7229,589.59,794.93,740.45
7230,584.18,795.28,742.0
7231,581.18,793.17,744.49
7232,591.03,793.45,749.09
7233,589.85,797.09,743.05
7234,577.02,794.17,740.83
7235,584.71,794.48,743.9
7236,578.71,794.95,746.84
7237,586.4,797.39,748.33
7238,583.97,795.59,744.19
7239,586.92,794.39,743.91
7240,581.34,795.6,746.25
7241,593.53,797.36,752.58
7242,578.3,794.36,747.01
7243,591.4,793.61,741.11
7244,592.31,793.73,739.16
7245,580.31,799.52,751.44
7246,584.5,794.08,740.26
7247,587.05,795.61,746.85
7248,577.79,791.8,744.02
7249,585.65,800.21,753.31
7250,579.41,794.41,741.11
7251,585.76,796.56,748.98
7252,583.64,795.4,748.67
7253,587.73,794.11,743.36
7254,584.8,796.96,744.25
7255,588.41,794.4,744.34
7256,583.18,797.52,747.8
7257,569.85,800.82,753.64
7258,585.3,797.34,747.53
7259,579.48,793.92,744.83
7260,591.5,795.15,747.18
7261,580.57,792.25,741.72
7262,592.0,791.02,741.36
7263,589.65,792.98,740.31
7264,587.53,795.72,745.75
7265,592.83,796.28,745.65
7266,574.34,796.25,745.86
7267,586.18,796.58,743.24
7268,586.57,795.92,745.82
7269,584.63,797.22,745.16
7270,586.88,795.98,745.68
7271,585.7,794.11,744.36
7272,579.88,797.33,752.56
7273,589.28,793.39,741.63
7274,584.21,793.76,741.47
7275,588.25,799.74,749.16
7276,587.09,793.57,740.72
7277,591.66,797.35,740.97
7278,595.81,796.77,745.78
7279,578.14,793.36,743.0
7280,592.44,801.05,751.47
7281,590.27,795.1,744.31
7282,588.69,794.85,742.58
7283,591.74,794.94,745.87
7284,595.68,796.57,745.19
7285,583.95,794.25,742.58
7286,603.55,792.82,744.61
7287,580.55,796.99,746.6
7288,585.36,793.14,747.07
7289,590.11,792.74,739.59
7290,584.45,794.37,749.65
7291,586.49,800.37,751.79
7292,589.76,794.84,741.67
7293,588.13,798.99,748.28
7294,595.69,795.42,743.64
7295,593.91,795.83,747.5
7296,584.47,796.11,744.33
7297,588.63,794.4,741.82
7298,591.79,795.71,747.14
7299,576.65,796.76,746.17
7300,588.12,796.08,739.5
7301,585.12,794.39,747.83
7302,586.81,797.57,747.04
7303,596.51,791.8,741.31
7304,591.35,796.96,749.9
7305,589.37,796.51,748.15
7306,583.51,795.84,752.46
7307,592.98,798.0,746.01
7308,581.57,796.46,748.83
7309,586.45,790.01,738.05
7310,589.18,797.31,748.51
7311,588.47,795.71,748.96
7312,585.24,795.95,744.45
7313,583.62,796.19,753.48
7314,596.09,795.9,747.72
7315,580.92,793.44,742.43
7316,591.88,794.5,736.08
7317,585.86,797.44,747.65
7318,582.5,795.65,750.16
7319,585.65,796.05,747.18
7320,585.99,797.05,749.09
7321,581.43,795.25,744.83
7322,594.32,797.9,747.69
7323,588.6,796.16,746.06
7324,582.06,793.49,742.27
7325,583.41,795.06,744.85
7326,578.01,794.92,744.66
7327,588.72,795.85,747.46
7328,585.28,793.56,743.29
7329,579.57,799.31,752.36
7330,582.28,797.38,753.81
7331,584.0,796.21,745.01
7332,582.84,795.93,751.09
7333,599.92,797.66,749.65
7334,592.13,792.68,741.1
7335,580.78,796.35,750.67
7336,590.26,793.29,745.23
7337,586.29,797.54,749.81
7338,588.12,794.02,737.11
7339,585.34,796.36,748.35
7340,590.44,799.63,749.47
7341,593.95,797.98,749.24
7342,587.9,793.71,745.59
7343,582.52,796.2,747.49
7344,587.49,795.89,747.35
7345,591.27,795.65,748.05
7346,591.84,799.1,748.32
7347,585.89,795.64,750.9
7348,580.07,800.35,752.23
7349,593.01,794.48,742.28
7350,586.43,795.92,746.99
7351,589.32,795.8,742.7
7352,597.17,796.34,748.76
7353,590.2,797.39,744.35
7354,590.71,798.39,747.91
7355,586.56,795.59,744.71
7356,590.92,795.4,747.88
7357,576.52,795.65,743.35
7358,576.04,797.65,748.95
7359,588.36,793.34,739.31
7360,579.57,794.89,748.08
7361,595.83,799.4,749.31
7362,592.58,791.58,740.4
7363,595.58,797.6,748.24
7364,585.53,798.18,749.05
7365,588.96,797.71,746.25
7366,586.99,794.78,749.6
7367,585.81,797.86,751.07
7368,582.35,797.03,742.17
7369,585.92,796.96,747.21
7370,583.44,793.61,742.87
7371,589.86,795.27,737.12
7372,584.57,796.0,746.47
7373,593.82,800.92,748.6
7374,583.28,793.37,742.98
7375,586.12,795.65,746.77
7376,589.3,796.61,748.83
7377,587.13,795.88,746.85
7378,584.52,796.15,739.5
7379,591.35,792.57,742.54
7380,585.8,796.38,741.09
7381,592.94,793.69,740.5
7382,587.03,795.72,751.47
7383,590.53,795.68,746.09
7384,589.67,798.53,743.25
7385,579.19,791.08,740.56
7386,596.75,791.62,748.18
7387,579.75,794.56,742.98
7388,592.79,797.63,741.61
7389,585.51,796.46,746.22
7390,587.36,795.82,752.45
7391,584.39,798.57,747.21
7392,592.39,794.22,748.9
7393,583.77,794.72,744.65
7394,581.94,796.94,754.22
7395,594.3,796.55,746.06
7396,594.45,794.45,743.79
7397,587.04,794.77,746.62
7398,581.62,794.32,742.43
7399,585.27,793.28,742.11
7400,585.48,794.74,744.34
7401,592.5,791.83,746.97
7402,595.63,795.57,739.97
7403,590.47,795.49,741.94
7404,586.71,796.08,750.89
7405,582.1,798.37,748.6
7406,590.38,795.62,742.38
7407,591.18,794.15,745.73
7408,580.77,795.36,745.1
7409,586.8,793.85,742.08
7410,591.27,796.83,744.0
7411,585.9,797.47,746.35
7412,587.88,797.54,740.85
7413,592.29,798.52,746.83
7414,587.93,792.71,745.77
7415,576.26,794.92,746.86
7416,593.47,801.19,749.87
7417,589.96,797.94,743.79
7418,579.85,796.92,745.27
7419,592.29,795.65,738.59
7420,583.4,798.39,749.58
7421,592.14,795.27,746.77
7422,580.95,794.8,747.05
7423,590.67,796.41,749.44
7424,588.96,795.7,748.03
7425,582.73,794.54,744.68
7426,588.02,794.72,743.13
7427,595.51,797.97,746.23
7428,597.46,799.01,748.71
7429,586.29,796.93,749.09
7430,592.91,794.78,741.82
7431,579.96,795.65,746.32
7432,594.48,793.96,740.82
7433,592.91,793.54,744.83
7434,596.2,796.39,744.18
7435,585.24,795.71,751.29
7436,585.21,798.33,747.27
7437,593.7,797.56,748.11
7438,589.55,792.3,738.37
7439,587.94,798.92,750.37
7440,591.96,795.08,748.08
7441,591.3,794.9,742.29
7442,588.12,795.52,745.16
7443,592.73,795.76,742.82
7444,590.29,793.11,742.45
7445,587.88,797.05,749.73
7446,580.74,794.93,750.94
7447,585.84,793.7,745.89
7448,589.34,798.0,744.24
7449,580.61,793.63,743.3
7450,581.35,796.69,748.9
7451,580.78,795.05,735.79
7452,587.58,798.49,749.42
7453,587.51,797.27,747.78
7454,581.3,798.0,754.39
7455,582.96,791.98,741.98
7456,593.83,794.82,749.27
7457,590.82,795.56,744.8
7458,590.68,796.63,748.63
7459,581.35,798.46,749.47
7460,590.31,792.59,747.71
7461,585.75,796.51,750.71
7462,580.56,794.23,742.88
7463,581.62,795.49,740.88
7464,593.09,793.83,746.47
7465,579.34,801.36,756.51
7466,600.9,797.45,742.86
7467,578.4,795.56,750.85
7468,593.27,794.67,742.17
7469,589.41,797.4,751.53
7470,591.79,795.57,745.46
7471,591.27,796.76,750.58
7472,593.19,796.64,747.92
7473,587.65,795.06,748.31
7474,589.79,797.24,746.24
7475,589.69,794.71,740.64
7476,590.84,793.77,747.05
7477,588.88,796.52,749.9
7478,593.5,798.05,746.89
7479,581.87,793.45,744.76
7480,591.4,800.57,748.91
7481,585.74,793.89,739.67
7482,588.41,796.63,747.76
7483,599.37,800.79,752.73
7484,594.64,793.38,742.25
7485,579.81,793.78,747.7
7486,586.04,798.78,746.4
7487,584.51,799.21,752.89
7488,591.42,792.63,739.3
7489,594.13,794.56,745.99
7490,583.12,795.12,745.45
7491,587.0,794.9,747.89
7492,588.79,796.84,748.09
7493,585.15,796.31,747.63
7494,588.77,793.01,742.96
7495,592.11,798.9,750.6
7496,590.7,793.37,739.65
7497,585.57,797.26,740.21
7498,595.97,791.39,747.37
7499,577.16,794.01,739.02
7500,577.49,793.93,749.33
7501,585.9,800.32,748.18
7502,589.88,794.82,749.34
7503,582.93,796.9,751.16
7504,600.35,797.64,747.3
7505,589.03,797.37,747.06
7506,587.44,795.08,743.06
7507,593.28,795.42,745.56
7508,580.54,797.43,748.45
7509,595.45,796.46,752.92
7510,582.3,799.41,744.0
7511,581.91,791.47,741.05
7512,588.92,798.31,750.57
7513,585.58,796.61,742.73
7514,592.13,799.74,753.26
7515,586.31,800.84,754.7
7516,592.77,795.97,748.55
7517,591.5,797.02,745.81
7518,590.16,795.37,748.04
7519,588.44,798.24,747.84
7520,586.35,798.29,747.16
7521,587.35,795.48,747.93
7522,588.58,797.68,746.24
7523,592.48,796.01,748.85
7524,589.2,794.46,747.25
7525,585.21,796.75,750.12
7526,592.12,797.29,745.1
7527,586.04,797.42,749.23
7528,595.69,794.38,743.56
7529,591.07,795.75,752.15
7530,595.37,792.93,739.03
7531,588.34,796.46,746.94
7532,591.7,796.36,746.15
7533,588.25,793.35,743.49
7534,585.49,793.29,739.49
7535,591.98,797.33,745.12
7536,585.58,798.75,744.63
7537,585.52,794.51,740.27
7538,579.91,795.91,744.92
7539,595.19,793.19,750.22
7540,586.63,797.97,750.63
7541,586.45,799.16,747.25
7542,585.68,793.9,743.49
7543,586.55,793.35,739.9
7544,585.0,795.78,737.85
7545,582.91,796.59,746.75
7546,591.58,793.62,742.99
7547,585.38,793.73,743.21
7548,593.49,798.27,746.99
7549,589.05,792.83,741.38
7550,578.19,793.15,744.68
7551,591.61,795.87,742.58
7552,588.63,799.91,750.2
7553,589.01,795.17,740.0
7554,592.0,793.82,749.57
7555,584.47,797.26,749.57
7556,594.97,798.45,746.51
7557,586.72,798.93,747.91
7558,596.92,796.97,749.36
7559,582.66,797.4,750.21
7560,583.46,797.44,745.81
7561,589.57,796.63,744.99
7562,590.49,799.88,748.08
7563,588.25,796.36,748.56
7564,589.41,796.07,745.26
7565,593.31,797.97,749.6
7566,587.27,796.65,747.84
7567,583.29,800.1,748.87
7568,595.63,800.21,746.27
7569,594.49,794.33,747.5
7570,593.78,797.86,748.29
7571,582.59,796.33,746.92
7572,584.41,796.92,746.88
7573,591.3,798.59,744.88
7574,597.68,795.7,744.49
7575,596.15,794.62,745.43
7576,587.91,795.09,743.52
7577,584.62,795.96,747.08
7578,583.41,792.25,741.87
7579,587.3,795.53,741.41
7580,602.55,796.22,740.7
7581,583.6,798.05,749.26
7582,588.81,795.04,742.65
7583,584.83,797.08,746.2
7584,590.2,796.4,743.89
7585,579.65,797.96,751.07
7586,582.96,798.6,744.53
7587,583.88,795.43,748.18
7588,582.74,798.61,744.39
7589,584.49,798.23,749.94
7590,588.84,795.6,745.13
7591,595.76,798.4,748.67
7592,587.65,796.8,747.65
7593,584.86,797.71,747.19
7594,591.26,797.44,749.49
7595,593.86,795.24,743.96
7596,582.88,795.07,741.45
7597,584.72,798.93,747.51
7598,585.21,795.38,744.1
7599,587.38,792.28,742.97
7600,587.83,794.88,741.46
7601,589.57,798.76,751.54
7602,587.1,799.24,753.21
7603,591.67,798.59,747.71
7604,587.32,795.53,747.22
7605,580.95,795.65,751.93
7606,591.65,797.1,747.59
7607,584.59,797.51,743.73
7608,586.61,792.28,741.29
7609,592.78,794.53,742.58
7610,590.86,796.54,747.22
